elapsed_s,HLSQ_DUAL_FS_PROG_ACTIVE,HLSQ_DUAL_VS_PROG_ACTIVE,HLSQ_FS_BATCH_COUNT_ZERO,HLSQ_VS_BATCH_COUNT_ZERO,HLSQ_WAVE_PENDING_NO_QUAD,HLSQ_WAVE_PENDING_NO_PRIM_BASE
0.101964,0,0,2403138,2402460,0,0
0.103355,0,0,2479926,2479926,0,0
0.105767,0,0,2479524,2479608,0,0
0.107167,0,0,2420082,2419986,0,0
0.112158,0,0,2517618,2517702,0,0
0.113903,0,0,2526342,2526378,0,0
0.115301,0,0,2525670,2525664,0,0
0.117080,0,0,2297946,2297928,0,0
0.118574,0,0,2702436,2702406,0,0
0.120052,0,0,3442224,3442164,0,0
0.121604,0,0,2566932,2570262,0,0
0.123035,0,0,2528526,2525238,0,0
0.124431,0,0,2507112,2507052,0,0
0.125823,0,0,2497914,2497866,0,0
0.127213,0,0,2502732,2502768,0,0
0.128622,0,0,2532636,2532684,0,0
0.130018,0,0,2525784,2525778,0,0
0.131413,0,0,2523246,2523174,0,0
0.132810,0,0,2512692,2512752,0,0
0.134204,0,0,2505138,2505150,0,0
0.135599,0,0,2767164,2767146,0,0
0.137033,0,0,2518722,2518704,0,0
0.138427,0,0,2526072,2525970,0,0
0.139831,0,0,2474010,2474010,0,0
0.141227,0,0,2984106,2991426,0,0
0.142694,0,0,2589726,2582496,0,0
0.144092,0,0,2521392,2521284,0,0
0.145487,0,0,2525928,2525958,0,0
0.146882,0,0,2527506,2527494,0,0
0.148409,0,0,2594658,2594718,0,0
0.149857,0,0,2523294,2523318,0,0
0.151258,0,0,2416836,2417262,0,0
0.152701,0,0,2523936,2523402,0,0
0.154099,0,0,2508168,2508138,0,0
0.155494,0,0,2513676,2514114,0,0
0.156897,0,0,2473146,2472792,0,0
0.158427,0,0,2593860,2593788,0,0
0.159876,0,0,2554824,2554818,0,0
0.161413,0,0,2592300,2592390,0,0
0.162973,0,0,2593710,2593608,0,0
0.164536,0,0,2610474,2610468,0,0
0.166099,0,0,2588424,2588520,0,0
0.167659,0,0,2892420,2892384,0,0
0.169266,0,0,2603532,2603514,0,0
0.170842,0,0,2660472,2660364,0,0
0.172407,0,0,2603460,2603652,0,0
0.173970,0,0,2595090,2595024,0,0
0.175531,0,0,2649228,2649186,0,0
0.177092,0,0,2605320,2605314,0,0
0.178654,0,0,2600274,2600172,0,0
0.180219,0,0,2599050,2599140,0,0
0.181840,0,0,2598120,2598210,0,0
0.183400,0,0,2604834,2604774,0,0
0.184963,0,0,2596770,2596728,0,0
0.186526,0,0,2654226,2654244,0,0
0.188253,0,0,3435966,3435870,0,0
0.190382,0,0,2572518,2572680,0,0
0.191846,0,0,2596818,2596614,0,0
0.193261,0,0,2602338,2602464,0,0
0.194663,0,0,2425140,2425026,0,0
0.196060,0,0,2378238,2378394,0,0
0.197437,0,0,2433834,2433744,0,0
0.198835,0,0,2537892,2537916,0,0
0.200277,0,0,2507070,2506920,0,0
0.201670,0,0,2500788,2500788,0,0
0.203070,0,0,2427582,2427678,0,0
0.204464,0,0,2531184,2531076,0,0
0.205990,0,0,2598030,2598150,0,0
0.207551,0,0,2594670,2594568,0,0
0.209113,0,0,2599674,2599734,0,0
0.210675,0,0,2597472,2597400,0,0
0.212239,0,0,2600718,2600676,0,0
0.213814,0,0,2599902,2599998,0,0
0.215375,0,0,2588598,2588598,0,0
0.216939,0,0,2595882,2595804,0,0
0.218502,0,0,2599908,2600430,0,0
0.220062,0,0,3107712,3107196,0,0
0.221767,0,0,2721498,2721474,0,0
0.223343,0,0,2558502,2558472,0,0
0.224787,0,0,2536452,2536638,0,0
0.226318,0,0,2598750,2598654,0,0
0.227878,0,0,2617032,2616948,0,0
0.229443,0,0,2599350,2599416,0,0
0.231003,0,0,2590200,2590194,0,0
0.232608,0,0,2610846,2610774,0,0
0.234171,0,0,2607846,2607840,0,0
0.235746,0,0,2599434,2599422,0,0
0.237258,0,0,2541504,2541504,0,0
0.238789,0,0,2600970,2601030,0,0
0.240355,0,0,2602980,2603010,0,0
0.241919,0,0,2595942,2595834,0,0
0.243479,0,0,2602170,2602158,0,0
0.245041,0,0,2608302,2608296,0,0
0.246617,0,0,2604102,2604534,0,0
0.248223,0,0,2610942,2610498,0,0
0.249787,0,0,2587446,2587500,0,0
0.251347,0,0,2611578,2612010,0,0
0.252911,0,0,2598018,2597586,0,0
0.254474,0,0,2588346,2588334,0,0
0.256034,0,0,2895048,2894988,0,0
0.257651,0,0,2594364,2594454,0,0
0.259212,0,0,2595324,2595312,0,0
0.260775,0,0,2602620,2602482,0,0
0.262338,0,0,2595372,2595498,0,0
0.263943,0,0,3547014,3547002,0,0
0.265531,0,0,2579748,2579706,0,0
0.266944,0,0,2448834,2448834,0,0
0.268360,0,0,2534880,2534874,0,0
0.269761,0,0,2534418,2534406,0,0
0.271158,0,0,2529000,2529474,0,0
0.272558,0,0,2425638,2425056,0,0
0.274084,0,0,2600706,2600832,0,0
0.275646,0,0,2592900,2592798,0,0
0.277208,0,0,2609178,2609280,0,0
0.278785,0,0,2591712,2591670,0,0
0.280392,0,0,2607948,2607972,0,0
0.281956,0,0,2595558,2595516,0,0
0.283517,0,0,2599146,2599080,0,0
0.285079,0,0,2599266,2599260,0,0
0.286641,0,0,2595918,2596398,0,0
0.288205,0,0,2601432,2601006,0,0
0.289782,0,0,2594196,2594082,0,0
0.291341,0,0,2595144,2595240,0,0
0.292906,0,0,2663118,2663118,0,0
0.294468,0,0,2599668,2599698,0,0
0.296071,0,0,2863452,2863410,0,0
0.297866,0,0,2520780,2520774,0,0
0.299266,0,0,2537130,2537484,0,0
0.300806,0,0,2599080,2598810,0,0
0.302369,0,0,2663244,2663160,0,0
0.304048,0,0,2452104,2452080,0,0
0.305418,0,0,2547162,2547048,0,0
0.306800,0,0,2577858,2577792,0,0
0.308177,0,0,2511966,2512026,0,0
0.309525,0,0,2514708,2514642,0,0
0.310894,0,0,2522394,2522484,0,0
0.312243,0,0,2483496,2483442,0,0
0.313584,0,0,2488500,2488806,0,0
0.314926,0,0,2498376,2498076,0,0
0.316315,0,0,2523930,2523924,0,0
0.317662,0,0,2564070,2563932,0,0
0.319008,0,0,2566002,2566158,0,0
0.320355,0,0,2472918,2472912,0,0
0.321706,0,0,2469828,2469888,0,0
0.323044,0,0,2485644,2485566,0,0
0.324433,0,0,2579736,2579700,0,0
0.325780,0,0,2511612,2511642,0,0
0.327125,0,0,2518800,2518854,0,0
0.328511,0,0,2410302,2407854,0,0
0.329827,0,0,2391120,2391186,0,0
0.331141,0,0,2397186,2397114,0,0
0.332512,0,0,2396370,2396322,0,0
0.333828,0,0,2445360,2445402,0,0
0.335141,0,0,2395224,2395212,0,0
0.336503,0,0,2385576,2385468,0,0
0.337818,0,0,2381856,2382018,0,0
0.339132,0,0,2399622,2399550,0,0
0.340495,0,0,2394696,2394648,0,0
0.341810,0,0,2391078,2391642,0,0
0.343133,0,0,2393532,2392962,0,0
0.344495,0,0,2321406,2320344,0,0
0.345796,0,0,2328906,2328468,0,0
0.347095,0,0,2393310,2393304,0,0
0.348444,0,0,2397636,2397930,0,0
0.349745,0,0,2339598,2339658,0,0
0.351045,0,0,2324154,2323722,0,0
0.352392,0,0,2335998,2335956,0,0
0.353747,0,0,2179926,2182416,0,0
0.355046,0,0,2239206,2235738,0,0
0.356395,0,0,2225520,2225196,0,0
0.357693,0,0,2230794,2230860,0,0
0.358992,0,0,2238558,2238456,0,0
0.360331,0,0,2783304,2779704,0,0
0.361698,0,0,2752236,2752164,0,0
0.363065,0,0,2765802,2765856,0,0
0.364496,0,0,2763702,2763630,0,0
0.365863,0,0,2753592,2753664,0,0
0.367229,0,0,2757162,2757138,0,0
0.368647,0,0,2769864,2769768,0,0
0.370078,0,0,2797356,2797452,0,0
0.371508,0,0,2160240,2160324,0,0
0.372825,0,0,2139366,2139174,0,0
0.374135,0,0,2760300,2760390,0,0
0.375558,0,0,2868912,2868900,0,0
0.376992,0,0,2760546,2760480,0,0
0.378410,0,0,2761728,2761722,0,0
0.379828,0,0,2371860,2377866,0,0
0.381202,0,0,2759055,2755674,0,0
0.382576,0,0,3567252,3567474,0,0
0.383946,0,0,2761416,2761152,0,0
0.385314,0,0,2761050,2761140,0,0
0.386686,0,0,2762388,2762376,0,0
0.388090,0,0,2150004,2150004,0,0
0.389350,0,0,2767020,2767260,0,0
0.390719,0,0,2147154,2146908,0,0
0.391995,0,0,2474418,2481816,0,0
0.393427,0,0,2376216,2411058,0,0
0.394853,0,0,2532540,2498088,0,0
0.396369,216,0,3001047,4565580,0,0
0.397664,0,0,2639355,2889951,0,0
0.399070,0,0,2605686,2604954,0,0
0.400471,0,0,2599596,2599230,0,0
0.401870,0,0,2583186,2583540,0,0
0.403268,0,0,2426664,2426190,0,0
0.405273,0,0,2518164,2518362,0,0
0.406668,0,0,2492904,2491944,0,0
0.408169,0,0,2757348,2757612,0,0
0.409601,0,0,2498232,2498058,0,0
0.410991,0,0,2495946,2495928,0,0
0.412487,0,0,2826882,2826750,0,0
0.413942,0,0,2492586,2492610,0,0
0.415331,0,0,2562492,2562480,0,0
0.416720,0,0,2486808,2486880,0,0
0.418117,0,0,3140556,3140574,0,0
0.419631,0,0,2487306,2487312,0,0
0.421018,0,0,2548074,2548056,0,0
0.422405,0,0,2556540,2556516,0,0
0.423848,0,0,3158694,3161580,0,0
0.425344,0,0,2495688,2492790,0,0
0.426734,0,0,2500842,2500836,0,0
0.428175,0,0,2533950,2533938,0,0
0.429573,0,0,2527380,2527728,0,0
0.430968,0,0,2516694,2516232,0,0
0.432363,0,0,2524578,2524608,0,0
0.433758,0,0,2517696,2517684,0,0
0.435153,0,0,2514990,2515056,0,0
0.436585,0,0,2749308,2749392,0,0
0.438223,0,0,2597244,2597046,0,0
0.439650,0,0,2539824,2539920,0,0
0.441054,0,0,2443614,2443506,0,0
0.442453,0,0,2520666,2520696,0,0
0.443849,0,0,2534106,2534196,0,0
0.445248,0,0,2518176,2518134,0,0
0.446643,0,0,2869896,2870412,0,0
0.448223,0,0,2601366,2600880,0,0
0.449797,0,0,2593194,2593140,0,0
0.451356,0,0,2590548,2590584,0,0
0.452918,0,0,2597124,2597124,0,0
0.454479,0,0,2653482,2653470,0,0
0.456147,0,0,3045678,3045534,0,0
0.457773,0,0,2575914,2575920,0,0
0.459331,0,0,2585250,2585274,0,0
0.460904,0,0,2596722,2597238,0,0
0.462466,0,0,2611428,2610894,0,0
0.464025,0,0,2587914,2587980,0,0
0.465463,0,0,2554308,2554302,0,0
0.466999,0,0,2598948,2598870,0,0
0.468562,0,0,2572188,2572152,0,0
0.470115,0,0,2617128,2617152,0,0
0.471676,0,0,2870598,2870574,0,0
0.473148,0,0,2495562,2495670,0,0
0.474544,0,0,2400480,2400480,0,0
0.476063,0,0,2801040,2800998,0,0
0.477914,0,0,2590818,2590812,0,0
0.479346,0,0,2398878,2398806,0,0
0.480878,0,0,2603046,2603112,0,0
0.482329,0,0,2510436,2510358,0,0
0.483860,0,0,2630160,2630118,0,0
0.485422,0,0,2579916,2579940,0,0
0.486973,0,0,2568948,2568954,0,0
0.488400,0,0,2509860,2509848,0,0
0.489930,0,0,2584482,2584548,0,0
0.491500,0,0,2670156,2670180,0,0
0.492966,0,0,2372022,2372016,0,0
0.495242,0,0,7008042,7007934,0,0
0.497332,0,0,2556588,2556642,0,0
0.499017,0,0,2641206,2641236,0,0
0.500436,0,0,2590632,2590536,0,0
0.501835,0,0,2527368,2527356,0,0
0.503243,0,0,2467512,2467578,0,0
0.504685,0,0,3096450,3096474,0,0
0.506298,0,0,2598312,2598312,0,0
0.507859,0,0,2682192,2682186,0,0
0.509421,0,0,2531076,2530962,0,0
0.510972,0,0,2632284,2632710,0,0
0.512438,0,0,2563422,2562990,0,0
0.513918,0,0,2538258,2538318,0,0
0.516170,0,0,4429050,4433100,0,0
0.517889,0,0,2556342,2552706,0,0
0.519291,0,0,2411466,2411028,0,0
0.520687,0,0,2428482,2428416,0,0
0.522086,0,0,2533926,2533980,0,0
0.523483,0,0,2530848,2530758,0,0
0.524899,0,0,2578962,2578974,0,0
0.526296,0,0,2341416,2341518,0,0
0.527793,0,0,2618298,2618256,0,0
0.529359,0,0,2600910,2600898,0,0
0.530919,0,0,2612076,2612070,0,0
0.532484,0,0,2602560,2602560,0,0
0.534047,0,0,2596014,2595942,0,0
0.535621,0,0,2898618,2898606,0,0
0.537230,0,0,2606088,2606082,0,0
0.538795,0,0,2595612,2595708,0,0
0.540359,0,0,2603304,2603268,0,0
0.541921,0,0,2658138,2658060,0,0
0.543480,0,0,2594514,2594580,0,0
0.545043,0,0,2603586,2603616,0,0
0.546618,0,0,2600238,2600100,0,0
0.548182,0,0,2650548,2650470,0,0
0.549786,0,0,2600148,2600208,0,0
0.551346,0,0,2586894,2586984,0,0
0.552910,0,0,2599158,2599188,0,0
0.554472,0,0,2663424,2663328,0,0
0.556032,0,0,2561496,2561544,0,0
0.557461,0,0,2521170,2521194,0,0
0.558993,0,0,2596272,2596242,0,0
0.560556,0,0,2668998,2669016,0,0
0.562119,0,0,2592024,2592024,0,0
0.563678,0,0,2594730,2594628,0,0
0.565241,0,0,2654532,2654586,0,0
0.566804,0,0,2600286,2600220,0,0
0.568421,0,0,2608914,2608902,0,0
0.569985,0,0,2598834,2598894,0,0
0.571543,0,0,2611566,2611596,0,0
0.573104,0,0,2680494,2680818,0,0
0.574666,0,0,2621400,2620968,0,0
0.576233,0,0,2575680,2575740,0,0
0.577791,0,0,2597382,2597304,0,0
0.579362,0,0,2602146,2602146,0,0
0.580925,0,0,2600166,2600316,0,0
0.582487,0,0,2662128,2662062,0,0
0.584158,0,0,2666412,2666406,0,0
0.585719,0,0,2666964,2666862,0,0
0.587280,0,0,2599884,2599878,0,0
0.588842,0,0,2606124,2606178,0,0
0.590418,0,0,2657514,2657508,0,0
0.591976,0,0,2687346,2687376,0,0
0.593540,0,0,2585760,2585622,0,0
0.595098,0,0,2647656,2647758,0,0
0.596659,0,0,2598318,2598234,0,0
0.598218,0,0,2589396,2589390,0,0
0.599775,0,0,4579518,4579482,0,0
0.601842,0,0,2589900,2589918,0,0
0.603400,0,0,2597370,2597340,0,0
0.604959,0,0,2606508,2606532,0,0
0.606519,0,0,2593806,2593902,0,0
0.608133,0,0,2587098,2587062,0,0
0.609694,0,0,2602968,2602848,0,0
0.611128,0,0,2565126,2565498,0,0
0.612560,0,0,2491482,2491146,0,0
0.613953,0,0,2489580,2489538,0,0
0.615343,0,0,2500950,2500950,0,0
0.616733,0,0,2493252,2493240,0,0
0.618122,0,0,2489616,2489700,0,0
0.619510,0,0,2486358,2486262,0,0
0.620898,0,0,2487228,2487252,0,0
0.622286,0,0,2558832,2558790,0,0
0.623687,0,0,2434818,2434854,0,0
0.625076,0,0,2486280,2486532,0,0
0.626465,0,0,2490192,2489892,0,0
0.627852,0,0,2859102,2859132,0,0
0.629298,0,0,2496330,2496294,0,0
0.630685,0,0,2476266,2476344,0,0
0.632172,0,0,2409210,2406774,0,0
0.633536,0,0,2455098,2454990,0,0
0.634907,0,0,2393784,2393976,0,0
0.636270,0,0,2390466,2390262,0,0
0.637634,0,0,2389398,2389398,0,0
0.638996,0,0,2387274,2387262,0,0
0.640359,0,0,2459826,2459832,0,0
0.641722,0,0,2402250,2402232,0,0
0.643084,0,0,2399562,2399550,0,0
0.644447,0,0,2391918,2391924,0,0
0.645818,0,0,2221764,2220564,0,0
0.647181,0,0,2291652,2291514,0,0
0.648532,0,0,2788794,2783688,0,0
0.649950,0,0,2762748,2762838,0,0
0.651367,0,0,2761014,2760816,0,0
0.652784,0,0,2770236,2770332,0,0
0.654211,0,0,2765124,2765118,0,0
0.655630,0,0,2767776,2767950,0,0
0.657055,0,0,2771004,2770872,0,0
0.658473,0,0,2768202,2768136,0,0
0.659892,0,0,2773398,2773302,0,0
0.661311,0,0,2757876,2757894,0,0
0.662729,0,0,2765274,2765328,0,0
0.664177,0,0,2611272,2618646,0,0
0.665633,0,0,2482512,2483448,0,0
0.667034,0,0,2485170,2485920,0,0
0.668446,0,0,2400450,2398776,0,0
0.669842,0,0,2246700,2247354,0,0
0.671241,0,0,2322414,2321706,0,0
0.672971,0,0,2666832,2669100,0,0
0.676155,0,0,4788771,4791408,0,0
0.677560,0,0,2325600,2325528,0,0
0.678975,0,0,2458116,2458674,0,0
0.680420,0,0,2415150,2416092,0,0
0.681816,0,0,2414640,2413278,0,0
0.683210,0,0,2411334,2412402,0,0
0.684605,216,0,2841460,4016352,0,0
0.685858,0,0,2802782,3438120,0,0
0.687256,0,0,2522400,2521974,0,0
0.688652,0,0,2529822,2529288,0,0
0.690062,0,0,2517570,2518248,0,0
0.691458,0,0,2525172,2524944,0,0
0.692854,0,0,2521896,2526858,0,0
0.694256,0,0,2685552,2680740,0,0
0.695968,0,0,2476500,2475138,0,0
0.697495,0,0,2494326,2494416,0,0
0.698888,0,0,2497110,2497110,0,0
0.704145,0,0,2512770,2512698,0,0
0.705539,0,0,2500668,2505318,0,0
0.706934,0,0,2517750,2513094,0,0
0.708331,0,0,2400906,2400984,0,0
0.709722,0,0,2495076,2494974,0,0
0.711121,0,0,2427858,2427858,0,0
0.712513,0,0,2492586,2492550,0,0
0.713900,0,0,2489706,2489724,0,0
0.715288,0,0,2558250,2558220,0,0
0.716847,0,0,2700876,2700954,0,0
0.718254,0,0,2550654,2550654,0,0
0.719610,0,0,2525874,2525898,0,0
0.720962,0,0,2532726,2532696,0,0
0.722329,0,0,2526330,2526348,0,0
0.723679,0,0,2529042,2529036,0,0
0.725028,0,0,2515440,2515410,0,0
0.726378,0,0,2522682,2522712,0,0
0.727727,0,0,2499252,2499042,0,0
0.729266,0,0,2597262,2597358,0,0
0.730701,0,0,2536470,2536428,0,0
0.732235,0,0,2609196,2609292,0,0
0.733811,0,0,2599746,2599680,0,0
0.735372,0,0,2594316,2594394,0,0
0.736977,0,0,2599224,2599092,0,0
0.738540,0,0,2612694,2612724,0,0
0.740104,0,0,2609580,2609568,0,0
0.741667,0,0,2595012,2595012,0,0
0.743228,0,0,2599770,2599764,0,0
0.744806,0,0,2606694,2606652,0,0
0.746369,0,0,2599506,2599596,0,0
0.747810,0,0,2573682,2573718,0,0
0.749349,0,0,2591130,2591016,0,0
0.750910,0,0,2663490,2663550,0,0
0.752513,0,0,2611632,2611662,0,0
0.754075,0,0,2592432,2592396,0,0
0.755524,0,0,2512260,2512248,0,0
0.757058,0,0,2604534,2604564,0,0
0.758621,0,0,2598108,2597970,0,0
0.760227,0,0,2602398,2602584,0,0
0.761790,0,0,2587530,2587362,0,0
0.763352,0,0,2607168,2607168,0,0
0.764916,0,0,2598930,2598924,0,0
0.766492,0,0,2598138,2598192,0,0
0.768053,0,0,2549016,2549010,0,0
0.769484,0,0,2538846,2538846,0,0
0.770888,0,0,2439174,2439162,0,0
0.772420,0,0,2597070,2597064,0,0
0.773983,0,0,2598912,2598846,0,0
0.775543,0,0,2884962,2884956,0,0
0.777163,0,0,2603628,2604156,0,0
0.778726,0,0,2593608,2593062,0,0
0.780290,0,0,2601672,2601774,0,0
0.781854,0,0,2595918,2595894,0,0
0.783414,0,0,2601768,2601648,0,0
0.784976,0,0,2595762,2595882,0,0
0.786539,0,0,2600262,2600148,0,0
0.788116,0,0,2607282,2607252,0,0
0.789680,0,0,2604444,2604570,0,0
0.791240,0,0,2555922,2555922,0,0
0.792805,0,0,2609706,2609592,0,0
0.794368,0,0,2598732,2598726,0,0
0.795929,0,0,2631282,2631246,0,0
0.797497,0,0,2599950,2600034,0,0
0.799070,0,0,2598762,2598762,0,0
0.800634,0,0,2598444,2598378,0,0
0.802198,0,0,2595360,2595348,0,0
0.803759,0,0,2601924,2601888,0,0
0.805496,0,0,3747624,3747660,0,0
0.807056,0,0,2598000,2598090,0,0
0.808663,0,0,2604960,2604810,0,0
0.810247,0,0,2590224,2590326,0,0
0.811807,0,0,2624238,2624172,0,0
0.813374,0,0,2598672,2598624,0,0
0.814935,0,0,2659806,2659836,0,0
0.816500,0,0,2599752,2599740,0,0
0.818062,0,0,2598018,2597982,0,0
0.819623,0,0,2594664,2594760,0,0
0.821070,0,0,2522724,2522736,0,0
0.822604,0,0,2591280,2591262,0,0
0.824211,0,0,2615124,2615004,0,0
0.825775,0,0,2588304,2588430,0,0
0.827335,0,0,2607114,2607078,0,0
0.828899,0,0,2572806,2572704,0,0
0.830451,0,0,2572032,2572128,0,0
0.832015,0,0,2448012,2448000,0,0
0.833545,0,0,2592018,2592018,0,0
0.835105,0,0,2588094,2588706,0,0
0.836669,0,0,2610120,2609430,0,0
0.838230,0,0,2592288,2592342,0,0
0.839789,0,0,3053766,3053760,0,0
0.841450,0,0,2490204,2490102,0,0
0.843022,0,0,2606298,2606322,0,0
0.844586,0,0,2603334,2603856,0,0
0.846147,0,0,2588892,2588436,0,0
0.847706,0,0,2602044,2602494,0,0
0.849267,0,0,2599764,2599296,0,0
0.850829,0,0,2586108,2586006,0,0
0.852391,0,0,2596344,2596428,0,0
0.853966,0,0,2594100,2594124,0,0
0.855527,0,0,2892000,2892000,0,0
0.857133,0,0,2601402,2601396,0,0
0.858694,0,0,2590302,2590200,0,0
0.860257,0,0,2592354,2592444,0,0
0.861818,0,0,2582778,2582676,0,0
0.863377,0,0,2592882,2593404,0,0
0.864951,0,0,2592474,2592030,0,0
0.866411,0,0,2538204,2538114,0,0
0.867946,0,0,2616426,2616474,0,0
0.869511,0,0,2653446,2653440,0,0
0.871070,0,0,2567910,2567802,0,0
0.872675,0,0,2611050,2611080,0,0
0.874237,0,0,2588958,2589066,0,0
0.875810,0,0,2611704,2611656,0,0
0.877374,0,0,2591676,2591610,0,0
0.878933,0,0,2592078,2592060,0,0
0.880495,0,0,2598102,2598168,0,0
0.882057,0,0,2588550,2588544,0,0
0.883616,0,0,2592198,2592084,0,0
0.885176,0,0,2641896,2642016,0,0
0.886747,0,0,2581896,2581908,0,0
0.888190,0,0,2556936,2556924,0,0
0.889727,0,0,2592858,2592756,0,0
0.891288,0,0,2653302,2653290,0,0
0.892852,0,0,2605152,2605140,0,0
0.894416,0,0,2601984,2601996,0,0
0.895977,0,0,2857626,2862108,0,0
0.897582,0,0,2595348,2590914,0,0
0.899143,0,0,2589246,2589168,0,0
0.900707,0,0,2610150,2610144,0,0
0.902270,0,0,2667846,2667906,0,0
0.903874,0,0,2632314,2632248,0,0
0.905441,0,0,2601408,2601360,0,0
0.907001,0,0,2662428,2662986,0,0
0.908581,0,0,2605434,2605002,0,0
0.910143,0,0,2574378,2574348,0,0
0.911703,0,0,2592972,2592888,0,0
0.913266,0,0,2596578,2596542,0,0
0.914829,0,0,2595222,2595246,0,0
0.916393,0,0,2600598,2600598,0,0
0.917957,0,0,2593086,2593074,0,0
0.919529,0,0,2887656,2887722,0,0
0.921137,0,0,2594688,2594676,0,0
0.922700,0,0,2603952,2603856,0,0
0.924264,0,0,2602224,2602350,0,0
0.925827,0,0,2596848,2596704,0,0
0.927388,0,0,2597964,2597988,0,0
0.928951,0,0,2600466,2600424,0,0
0.930562,0,0,2595864,2596392,0,0
0.932128,0,0,2607390,2607054,0,0
0.933692,0,0,2600700,2600532,0,0
0.935252,0,0,2587722,2587776,0,0
0.936817,0,0,2601594,2601588,0,0
0.938381,0,0,2594352,2594250,0,0
0.939941,0,0,2622186,2622180,0,0
0.941521,0,0,2586294,2586288,0,0
0.943080,0,0,2593368,2593488,0,0
0.944642,0,0,2600874,2600880,0,0
0.946204,0,0,2600112,2600004,0,0
0.947765,0,0,2592378,2592366,0,0
0.949307,0,0,3217740,3217806,0,0
0.950836,0,0,2600994,2600922,0,0
0.952333,0,0,2368518,2366982,0,0
0.953867,0,0,2550078,2550168,0,0
0.955424,0,0,2489568,2489562,0,0
0.956985,0,0,2483808,2483712,0,0
0.958548,0,0,2536494,2536584,0,0
0.960112,0,0,2498160,2498502,0,0
0.961675,0,0,2488404,2487978,0,0
0.963250,0,0,2480112,2480178,0,0
0.964813,0,0,2489754,2489682,0,0
0.966375,0,0,2487720,2487774,0,0
0.967978,0,0,2516754,2516664,0,0
0.969545,0,0,2484114,2484234,0,0
0.971106,0,0,2479404,2479392,0,0
0.972671,0,0,2544066,2544030,0,0
0.974246,0,0,2489628,2489556,0,0
0.975808,0,0,2505396,2505384,0,0
