elapsed_s,HLSQ_L2STC_REQ_INS_HLSQ,HLSQ_L2STC_REQ_INS_HLSQ_HIT,HLSQ_L2STC_REQ_INS_SP,HLSQ_L2STC_REQ_INS_SP_HIT,HLSQ_L2STC_REQ_UCHE,HLSQ_L2STC_LATENCY_CYCLES
0.385731,0,0,0,0,0,0
0.387105,0,0,0,0,0,0
0.388699,0,0,0,0,0,0
0.390148,0,0,0,0,0,0
0.391506,0,0,0,0,0,0
0.392857,0,0,0,0,0,0
0.394208,0,0,0,0,0,0
0.395767,0,0,0,0,0,0
0.397162,0,0,0,0,0,0
0.398655,72,32,0,0,112,1068
0.399948,0,0,0,0,0,0
0.401354,0,0,0,0,0,0
0.402754,0,0,0,0,0,0
0.404152,0,0,0,0,0,0
0.405549,0,0,0,0,0,0
0.406946,0,0,0,0,0,0
0.408340,0,0,0,0,0,0
0.409726,0,0,0,0,0,0
0.411120,0,0,0,0,0,0
0.412605,0,0,0,0,0,0
0.415092,0,0,0,0,0,0
0.416483,0,0,0,0,0,0
0.420563,0,0,0,0,0,0
0.421981,0,0,0,0,0,0
0.423380,0,0,0,0,0,0
0.425174,0,0,0,0,0,0
0.426670,0,0,0,0,0,0
0.428065,0,0,0,0,0,0
0.429508,0,0,0,0,0,0
0.430898,0,0,0,0,0,0
0.432307,0,0,0,0,0,0
0.433728,0,0,0,0,0,0
0.435118,0,0,0,0,0,0
0.436546,0,0,0,0,0,0
0.437940,0,0,0,0,0,0
0.439334,0,0,0,0,0,0
0.440859,0,0,0,0,0,0
0.442275,0,0,0,0,0,0
0.443629,0,0,0,0,0,0
0.444999,0,0,0,0,0,0
0.446395,0,0,0,0,0,0
0.447790,0,0,0,0,0,0
0.449186,0,0,0,0,0,0
0.450781,0,0,0,0,0,0
0.452338,0,0,0,0,0,0
0.453922,0,0,0,0,0,0
0.455479,0,0,0,0,0,0
0.457041,0,0,0,0,0,0
0.458601,0,0,0,0,0,0
0.460159,0,0,0,0,0,0
0.461816,0,0,0,0,0,0
0.463372,0,0,0,0,0,0
0.464947,0,0,0,0,0,0
0.466507,0,0,0,0,0,0
0.468064,0,0,0,0,0,0
0.470728,0,0,0,0,0,0
0.472182,0,0,0,0,0,0
0.473735,0,0,0,0,0,0
0.475150,0,0,0,0,0,0
0.476609,0,0,0,0,0,0
0.478014,0,0,0,0,0,0
0.479413,0,0,0,0,0,0
0.480813,0,0,0,0,0,0
0.482209,0,0,0,0,0,0
0.483605,0,0,0,0,0,0
0.485004,0,0,0,0,0,0
0.486397,0,0,0,0,0,0
0.487922,0,0,0,0,0,0
0.489484,0,0,0,0,0,0
0.491046,0,0,0,0,0,0
0.492651,0,0,0,0,0,0
0.494214,0,0,0,0,0,0
0.495774,0,0,0,0,0,0
0.497349,0,0,0,0,0,0
0.498911,0,0,0,0,0,0
0.500472,0,0,0,0,0,0
0.502054,0,0,0,0,0,0
0.503614,0,0,0,0,0,0
0.505179,0,0,0,0,0,0
0.506741,0,0,0,0,0,0
0.508355,0,0,0,0,0,0
0.509914,0,0,0,0,0,0
0.511466,0,0,0,0,0,0
0.512974,0,0,0,0,0,0
0.514498,0,0,0,0,0,0
0.516049,0,0,0,0,0,0
0.517478,0,0,0,0,0,0
0.519051,0,0,0,0,0,0
0.520612,0,0,0,0,0,0
0.522174,0,0,0,0,0,0
0.523733,0,0,0,0,0,0
0.525294,0,0,0,0,0,0
0.526854,0,0,0,0,0,0
0.528414,0,0,0,0,0,0
0.529993,0,0,0,0,0,0
0.531552,0,0,0,0,0,0
0.533115,0,0,0,0,0,0
0.534676,0,0,0,0,0,0
