elapsed_s,CP_NEVER_COUNT,CP_ALWAYS_COUNT,CP_BUSY_GFX_CORE_IDLE,CP_BUSY_CYCLES,CP_NUM_PREEMPTIONS,CP_PREEMPTION_REACTION_DELAY,CP_PREEMPTION_SWITCH_OUT_TIME,CP_PREEMPTION_SWITCH_IN_TIME,CP_DEAD_DRAWS_IN_BIN_RENDER,CP_PREDICATED_DRAWS_KILLED,CP_MODE_SWITCH,CP_ZPASS_DONE,CP_CONTEXT_DONE,CP_CACHE_FLUSH
0.396107,0,451525,2331,2330,0,0,0,0,0,0,0,0,0,0
0.397541,0,468320,2330,2329,0,0,0,0,0,0,0,0,0,0
0.398979,0,474827,2344,2343,0,0,0,0,0,0,0,0,0,0
0.400594,0,485532,2336,2335,0,0,0,0,0,0,0,0,0,0
0.402200,0,486112,2339,2338,0,0,0,0,0,0,0,0,0,0
0.403804,0,487603,2383,2382,0,0,0,0,0,0,0,0,0,0
0.405408,0,487934,2339,2338,0,0,0,0,0,0,0,0,0,0
0.407057,0,486416,2333,2332,0,0,0,0,0,0,0,0,0,0
0.408662,0,483780,2343,2342,0,0,0,0,0,0,0,0,0,0
0.410268,0,486822,2558,2557,0,0,0,0,0,0,0,0,0,0
0.411887,0,485882,2337,2336,0,0,0,0,0,0,0,0,0,0
0.413491,0,485367,2334,2333,0,0,0,0,0,0,0,0,0,0
0.415138,0,486477,2335,2334,0,0,0,0,0,0,0,0,0,0
0.416744,0,487434,2346,2345,0,0,0,0,0,0,0,0,0,0
0.418350,0,497848,2441,2440,0,0,0,0,0,0,0,0,0,0
0.419955,0,486479,2367,2366,0,0,0,0,0,0,0,0,0,0
0.421558,0,484417,2336,2335,0,0,0,0,0,0,0,0,0,0
0.423219,0,486634,2334,2333,0,0,0,0,0,0,0,0,0,0
0.424824,0,486365,2378,2377,0,0,0,0,0,0,0,0,0,0
0.426431,0,485858,2334,2333,0,0,0,0,0,0,0,0,0,0
0.428037,0,484922,2328,2327,0,0,0,0,0,0,0,0,0,0
0.429640,0,486623,2334,2333,0,0,0,0,0,0,0,0,0,0
0.431287,0,486625,2343,2342,0,0,0,0,0,0,0,0,0,0
0.432892,0,486617,2338,2337,0,0,0,0,0,0,0,0,0,0
0.434513,0,485228,2396,2395,0,0,0,0,0,0,0,0,0,0
0.436117,0,486089,2331,2330,0,0,0,0,0,0,0,0,0,0
0.437720,0,485073,2336,2335,0,0,0,0,0,0,0,0,0,0
0.439278,0,483205,2339,2338,0,0,0,0,0,0,0,0,0,0
0.440853,0,487056,2337,2336,0,0,0,0,0,0,0,0,0,0
0.442460,0,487230,2344,2343,0,0,0,0,0,0,0,0,0,0
0.444066,0,486528,2335,2334,0,0,0,0,0,0,0,0,0,0
0.445682,0,486331,2337,2336,0,0,0,0,0,0,0,0,0,0
0.447330,0,488408,2342,2341,0,0,0,0,0,0,0,0,0,0
0.448935,0,486837,2340,2339,0,0,0,0,0,0,0,0,0,0
0.450542,0,485754,2335,2334,0,0,0,0,0,0,0,0,0,0
0.452147,0,485966,2331,2330,0,0,0,0,0,0,0,0,0,0
0.453750,0,484608,2390,2389,0,0,0,0,0,0,0,0,0,0
0.455418,0,553310,2341,2340,0,0,0,0,0,0,0,0,0,0
0.457033,0,486597,2337,2336,0,0,0,0,0,0,0,0,0,0
0.458638,0,484597,2340,2339,0,0,0,0,0,0,0,0,0,0
0.460243,0,487076,2345,2344,0,0,0,0,0,0,0,0,0,0
0.461847,0,491216,2333,2332,0,0,0,0,0,0,0,0,0,0
0.463334,0,474202,2326,2325,0,0,0,0,0,0,0,0,0,0
0.464908,0,486474,2341,2340,0,0,0,0,0,0,0,0,0,0
0.466515,0,486407,2343,2342,0,0,0,0,0,0,0,0,0,0
0.468134,0,485851,2342,2341,0,0,0,0,0,0,0,0,0,0
0.469737,0,486104,2343,2342,0,0,0,0,0,0,0,0,0,0
0.471405,0,484971,2332,2331,0,0,0,0,0,0,0,0,0,0
0.473008,0,495323,2340,2339,0,0,0,0,0,0,0,0,0,0
0.474614,0,481897,2337,2336,0,0,0,0,0,0,0,0,0,0
0.476211,0,481946,2339,2338,0,0,0,0,0,0,0,0,0,0
0.477806,0,481705,2344,2343,0,0,0,0,0,0,0,0,0,0
0.479804,0,872144,2484,2483,0,0,0,0,0,0,0,0,0,0
0.481406,0,477953,2339,2338,0,0,0,0,0,0,0,0,0,0
0.483010,0,485335,2344,2343,0,0,0,0,0,0,0,0,0,0
0.484613,0,483472,2321,2320,0,0,0,0,0,0,0,0,0,0
0.486218,0,531377,2344,2343,0,0,0,0,0,0,0,0,0,0
0.487864,0,486209,2332,2331,0,0,0,0,0,0,0,0,0,0
0.489466,0,482127,2336,2335,0,0,0,0,0,0,0,0,0,0
0.491081,0,486548,2331,2330,0,0,0,0,0,0,0,0,0,0
0.492685,0,485125,2317,2316,0,0,0,0,0,0,0,0,0,0
0.494289,0,533265,2343,2342,0,0,0,0,0,0,0,0,0,0
0.495936,0,485503,2344,2343,0,0,0,0,0,0,0,0,0,0
0.497574,0,473717,2340,2339,0,0,0,0,0,0,0,0,0,0
0.499176,0,485350,2342,2341,0,0,0,0,0,0,0,0,0,0
0.500780,0,483052,2343,2342,0,0,0,0,0,0,0,0,0,0
0.502398,0,542848,2332,2331,0,0,0,0,0,0,0,0,0,0
0.504046,0,484805,2343,2342,0,0,0,0,0,0,0,0,0,0
0.505648,0,485770,2343,2342,0,0,0,0,0,0,0,0,0,0
0.507250,0,483360,2339,2338,0,0,0,0,0,0,0,0,0,0
0.508726,0,472188,2483,2482,0,0,0,0,0,0,0,0,0,0
0.510300,0,531556,2338,2337,0,0,0,0,0,0,0,0,0,0
0.511947,0,494973,2344,2343,0,0,0,0,0,0,0,0,0,0
0.513563,0,485041,2335,2334,0,0,0,0,0,0,0,0,0,0
0.515166,0,484051,2334,2333,0,0,0,0,0,0,0,0,0,0
0.516770,0,485710,2336,2335,0,0,0,0,0,0,0,0,0,0
0.518375,0,532314,2346,2345,0,0,0,0,0,0,0,0,0,0
0.520023,0,482630,2341,2340,0,0,0,0,0,0,0,0,0,0
0.521623,0,485174,2331,2330,0,0,0,0,0,0,0,0,0,0
0.523227,0,494540,2333,2332,0,0,0,0,0,0,0,0,0,0
0.524844,0,487113,2328,2327,0,0,0,0,0,0,0,0,0,0
0.526450,0,533600,2417,2416,0,0,0,0,0,0,0,0,0,0
0.528097,0,484387,2340,2339,0,0,0,0,0,0,0,0,0,0
0.529700,0,485369,2343,2342,0,0,0,0,0,0,0,0,0,0
0.531302,0,481720,2341,2340,0,0,0,0,0,0,0,0,0,0
0.532903,0,481996,2336,2335,0,0,0,0,0,0,0,0,0,0
0.534565,0,478648,2341,2340,0,0,0,0,0,0,0,0,0,0
