elapsed_s,CP_PM4_DATA,CP_PM4_HEADERS,CP_VBIF_READ_BEATS,CP_VBIF_WRITE_BEATS,CP_SQE_INSTR_COUNTER,CP_CLUSTER_FE_US_FULL,CP_CLUSTER_FE_S_FULL,CP_CLUSTER_SP_VS_FULL,CP_CLUSTER_VPC_US_FULL,CP_CLUSTER_VPC_VS_FULL,CP_CLUSTER_GRAS_FULL,CP_CLUSTER_SP_PS_FULL,CP_CLUSTER_VPC_PS_FULL,CP_CLUSTER_PS_FULL
0.106043,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.107440,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.109007,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.110463,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.111870,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.113280,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.114733,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.116168,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.117603,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.119036,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.120505,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.122008,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.123548,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.125102,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.126541,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.127983,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.129458,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.130897,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.132336,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.133885,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.135500,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.137166,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.138767,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.140370,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.141973,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.143574,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.145273,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.146888,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.148493,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.150096,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.151743,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.153351,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.154952,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.156558,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.158324,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.160224,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.161668,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.163105,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.164569,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.166022,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.171935,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.173401,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.174876,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.176358,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.177793,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.179246,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.180682,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.182123,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.183564,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.185078,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.186517,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.187961,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.189417,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.190858,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.192335,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.193776,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.195217,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.196659,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.198301,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.199796,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.201292,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.202736,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.204180,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.205622,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.207064,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.208574,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.210058,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.211505,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.213012,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.214452,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.215896,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.217338,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.218906,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.220525,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.222147,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.223749,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.225362,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.226965,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.228571,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.230177,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.231794,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.233405,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.235008,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.236614,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.238220,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.239824,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.241475,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.243093,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.244700,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.246306,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.247913,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.249519,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.251122,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.252727,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.254346,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.255952,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.257558,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.259161,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.260765,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.262361,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.264071,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.265573,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.267020,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.268592,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.270197,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.271802,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.273422,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.275025,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.276653,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.278258,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.279937,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.281648,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.283252,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.284858,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.286463,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.288083,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.289689,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.291293,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.292899,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.294504,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.296112,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.297762,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.299379,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.300983,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.302589,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.304195,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.305846,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.307449,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.308926,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.310510,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.312117,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.313766,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.315408,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.317014,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.318619,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.320226,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.321844,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.323447,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.324925,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.326500,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.328107,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.329757,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.331361,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.332979,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.334584,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.336191,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.337841,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.339445,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.341049,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.342654,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.344317,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.345923,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.347527,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.349220,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.350824,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.352474,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.354079,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.355695,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.357327,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.358930,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.360580,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.362185,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.363788,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.365391,0,0,36,1,269,0,0,0,0,0,0,0,0,0
0.366879,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.368368,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.369977,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.371580,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.373187,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.374789,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.376438,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.378055,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.379658,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.381266,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.382869,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.384517,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.386017,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.387621,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.389243,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.390846,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.392496,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.394101,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.395705,0,0,34,1,243,0,0,0,0,0,0,0,0,0
0.397294,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.398741,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.400365,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.401970,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.403573,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.405271,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.406874,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.408525,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.410130,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.411747,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.413356,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.414960,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.416610,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.418215,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.419818,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.421469,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.423085,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.424737,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.426342,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.427949,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.429555,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.431157,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.432806,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.434424,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.436030,0,0,36,1,305,0,0,0,0,0,0,0,0,0
0.437635,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.439239,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.440888,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.442494,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.444101,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.445720,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.447323,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.448971,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.450577,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.452183,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.453788,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.455391,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.457054,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.458658,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.460265,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.461870,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.463474,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.465157,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.466762,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.468382,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.469979,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.471575,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.473322,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.474925,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.476529,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.478132,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.479781,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.481388,0,0,36,1,261,0,0,0,0,0,0,0,0,0
0.482988,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.484592,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.486195,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.487796,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.489404,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.491019,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.492624,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.494105,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.495696,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.497311,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.498774,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.500219,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.501672,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.503113,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.504595,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.506162,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.507763,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.509370,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.510972,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.512634,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.514238,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.515840,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.517372,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.518817,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.520432,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.522035,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.523650,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.525256,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.526858,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.528401,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.530001,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.531603,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.533211,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.534826,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.536475,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.538079,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.539681,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.541288,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.542889,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.544537,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.546154,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.547755,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.549361,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.550963,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.552713,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.554224,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.555700,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.557220,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.558839,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.560394,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.561916,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.563717,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.565391,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.566886,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.568367,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.569809,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.571244,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.572679,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.574115,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.575549,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.577093,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.578676,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.580281,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.581883,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.583484,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.585150,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.586752,0,0,36,1,259,0,0,0,0,0,0,0,0,0
0.588356,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.589973,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.591575,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.593273,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.594874,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.596479,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.598082,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.599683,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.601153,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.602726,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.604332,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.605937,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.607540,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.609232,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.610834,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.612454,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.614059,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.615662,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.617271,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.618874,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.620479,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.622081,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.623721,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.625332,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.626936,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.628543,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.630147,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.631751,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.633361,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.634978,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.636585,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.638192,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.639794,0,0,36,1,247,0,0,0,0,0,0,0,0,0
0.641404,0,0,36,1,251,0,0,0,0,0,0,0,0,0
