elapsed_s,CP_MEMORY_POOL_BELOW_THRESH,CP_AHB_WR_STALL_PRE_DRAWS,CP_AHB_STALL_SQE_GMU,CP_AHB_STALL_SQE_WR_OTHER,CP_AHB_STALL_SQE_RD_OTHER,CP_CLUSTER_FE_U_EMPTY,CP_CLUSTER_FE_S_EMPTY,CP_CLUSTER_SP_VS_EMPTY,CP_CLUSTER_VPC_US_EMPTY,CP_CLUSTER_VPC_VS_EMPTY,CP_CLUSTER_GRAS_EMPTY,CP_CLUSTER_SP_PS_EMPTY,CP_CLUSTER_VPC_PS_EMPTY,CP_CLUSTER_PS_EMPTY
0.051031,0,0,0,0,0,260010,260005,259990,259989,259975,259974,259958,259973,259984
0.052547,0,0,0,0,0,260900,260913,292970,293097,297990,297056,297419,297936,297920
0.054092,0,0,0,0,0,288143,286221,252290,250273,243488,242528,240280,237872,235975
0.055502,0,0,0,0,0,233634,233896,234528,234757,234761,234851,234865,234953,235114
0.056908,0,0,0,0,0,236055,235914,235304,235136,235199,235269,235303,235260,235253
0.058311,0,0,0,0,0,233789,233670,233634,233576,233506,233337,233291,233285,233121
0.059706,0,0,0,0,0,233494,233494,233494,233483,233474,233493,233495,233487,233501
0.061106,0,0,0,0,0,253386,253391,253395,253417,253444,253452,253465,253434,253447
0.062555,0,0,0,0,0,233543,233551,233564,233564,233619,233610,233608,233607,233605
0.063952,0,0,1435,0,0,297041,297928,296466,296322,297841,297848,295760,298013,295386
0.065439,0,0,0,0,0,233123,233226,233327,233356,233438,233521,233478,233494,233548
0.066837,0,0,0,0,0,233399,233411,233398,233431,233438,233399,233359,233326,233283
0.068232,0,0,0,0,0,232429,232429,232392,232327,232235,232188,232163,232109,232092
0.069667,0,0,0,0,0,233451,233360,233288,233288,233287,233272,233279,233331,233375
0.071064,0,0,0,0,0,233118,233101,233101,233107,233140,233146,233145,233097,233061
0.072459,0,0,0,0,0,232299,232327,232368,232372,232345,232393,232400,232404,232396
0.073928,0,0,0,0,0,236894,236948,237178,237163,237498,238414,241610,242346,242954
0.075417,0,0,0,0,0,355272,708647,348315,345258,716352,718136,236481,719678,211627
0.076714,0,0,0,0,0,357494,1507009,375121,379948,1509228,1506351,60751,1506470,648
0.078164,0,0,0,0,0,400339,1514865,378469,372264,1512617,1515493,58526,1515394,648
0.079462,0,0,0,0,0,357564,1427949,355564,357104,1428003,1428021,58570,1428046,600
0.080760,0,0,0,0,0,357566,1432510,364843,366902,1432464,1432463,56376,1432446,600
0.082443,0,0,0,0,0,471263,1845621,459344,453587,1845606,1845594,71427,1845568,768
0.083738,0,0,0,0,0,357624,1423603,355624,354974,1423594,1423590,56420,1423622,624
0.085121,0,0,0,0,0,386147,1525858,383987,383285,1526461,1527237,60825,1533353,648
0.086461,0,0,0,0,0,371933,1469160,369853,369177,1468556,1467785,58643,1461738,600
0.087755,0,0,0,0,0,359447,1422288,357442,356792,1422299,1422311,58246,1422342,600
0.089155,0,0,0,0,0,652516,1033562,662491,667679,1033650,1033649,576294,1033558,566922
0.090699,0,0,0,0,0,467149,471178,469336,469319,469390,470993,471033,471014,471028
0.092144,0,0,0,0,0,462006,458094,460033,460181,460108,458574,458654,458680,458811
0.093629,0,0,0,0,0,467458,467338,467223,467089,467160,467088,466982,467031,466898
0.095067,0,0,0,0,0,457394,457378,457508,457638,457582,457712,457810,457882,458031
0.096506,0,0,0,0,0,457841,457976,457881,457810,457871,457792,457764,457805,457656
0.097948,0,0,0,0,0,464505,464416,464431,464358,464412,464445,464356,464323,464364
0.099393,0,0,0,0,0,463759,463724,463772,463810,463736,463708,463839,463811,463958
0.100849,0,0,0,0,0,487020,487048,486988,487107,487056,487127,487072,486966,486861
0.102596,0,0,0,0,0,472227,472301,472344,472413,472737,472647,472645,472954,473084
0.104041,0,0,0,0,0,484149,484249,484390,484423,484324,484499,484652,485050,486046
0.105814,0,0,0,0,0,1013450,1013333,1013333,1013129,1013033,1013110,1012966,1012465,1011363
0.107749,0,0,0,0,0,473061,472988,472871,472899,472899,472776,472880,472878,472910
0.109201,0,0,0,0,0,499807,499791,499686,499595,499462,499302,499107,498976,498828
0.110676,0,0,0,0,0,452698,452696,452666,452666,452653,452652,452664,452573,452561
0.112120,0,0,0,0,0,486965,486946,486963,487034,487050,487033,487030,487029,487029
0.116789,0,0,0,0,0,454146,454144,454154,454064,454046,454061,454078,454843,454867
0.118247,0,0,0,0,0,470732,470750,470737,470763,470779,470789,470776,470012,469978
0.119684,0,0,0,0,0,453588,453575,453558,453541,453542,453530,453524,453538,454142
0.121266,0,0,0,0,0,501872,501916,501987,502046,502087,502130,502173,502216,501671
0.122731,0,0,0,0,0,474865,474859,474858,474934,474934,474927,474932,474913,474912
0.124132,0,0,0,0,0,477818,477832,478975,483905,487743,490606,492172,493536,491519
0.125556,0,0,0,0,0,486327,486272,485054,479974,476084,473181,471623,470214,472185
0.126997,0,0,0,0,0,455638,455637,455665,455663,455652,455651,455579,455634,455632
0.128432,0,0,0,0,0,468560,468553,468552,468551,468581,468575,468591,468534,468534
0.129868,0,0,0,0,0,451100,451105,451104,451120,451099,451103,451085,451067,451065
0.131302,0,0,0,0,0,459704,459715,459699,459715,459712,459725,459734,459751,459751
0.132759,0,0,0,0,0,455605,456322,457524,457506,457507,458444,458450,460455,461675
0.134193,0,0,0,0,0,465046,464316,463126,463196,463199,462229,462222,460214,458992
0.135632,0,0,0,0,0,456679,456672,456673,456601,456584,456600,456599,456598,456586
0.137097,0,0,0,0,0,468644,468648,468628,468628,468627,468626,468615,468614,468625
0.138735,0,0,0,0,0,471759,471759,471759,471741,471756,471755,471764,471752,471761
0.140325,0,0,0,0,0,469409,469408,469406,469422,469432,469430,469402,469413,469401
0.141813,0,0,0,0,0,470023,470016,470005,470004,469975,469958,470044,470130,470129
0.143267,0,0,0,0,0,472188,472188,472204,472286,472303,472317,472257,472166,472165
0.144709,0,0,0,0,0,518183,518185,518195,518683,518666,518660,518664,518664,518708
0.146188,0,0,0,0,0,468253,468247,468245,467761,467786,467791,467790,467791,467745
0.149148,0,0,0,0,0,550732,550765,550791,550762,550805,550857,550899,550958,551013
0.150643,0,0,0,0,0,477210,477209,477208,477206,477277,477268,477267,477364,477336
0.152042,0,0,0,0,0,473105,473104,473138,473132,473049,473090,473085,473002,473017
0.153459,0,0,0,0,0,474452,474520,474507,474490,474506,474457,474459,474441,474468
0.154855,0,0,0,0,0,472046,471974,471968,471982,471964,471996,471996,471991,471961
0.156291,0,0,0,0,0,471740,471741,471817,471799,471797,471752,471751,471837,471852
0.157701,0,0,0,0,0,548652,548619,548486,548441,548397,548368,548318,548163,548114
0.159338,0,0,0,0,0,485003,484999,484999,485004,484986,484981,484985,484994,484965
0.160944,0,0,0,0,0,484402,484403,484413,484429,484427,484424,484423,484495,484510
0.162547,0,0,0,0,0,484145,484144,484159,484140,484141,484157,484139,484084,484083
0.164039,0,0,0,0,0,475763,475760,475748,475742,475773,475757,475747,475799,475781
0.165658,0,0,0,0,0,482593,482610,482602,482592,482559,482546,482571,482481,482498
0.167261,0,0,0,0,0,484187,484170,484168,484183,484199,484209,484209,484208,484206
0.168863,0,0,0,0,0,506388,506387,506359,506342,506340,506328,506326,506415,506414
0.170487,0,0,0,0,0,486089,486087,486104,486130,486113,486111,486083,486010,485991
0.172088,0,0,0,0,0,483283,483342,483340,483310,483320,483319,483329,483329,483346
0.173736,0,0,0,0,0,486476,486431,486425,486530,486534,486545,486665,486662,486661
0.175352,0,0,0,0,0,484611,484595,484617,484522,484522,484525,484414,484414,484402
0.176957,0,0,0,0,0,478379,478377,478360,478375,478356,478340,478327,478316,478327
0.178560,0,0,0,0,0,487647,487647,487643,487660,487675,487673,487673,487737,487725
0.180162,0,0,0,0,0,482323,482321,482338,482292,482286,482303,482319,482246,482255
0.181806,0,0,0,0,0,485634,485650,485633,485631,485619,485601,485584,485599,485597
0.183407,0,0,0,0,0,485974,485973,485972,485988,485999,486014,486029,486029,486029
0.185012,0,0,0,0,0,484463,484445,484443,484427,484425,484424,484422,484420,484402
0.186629,0,0,0,0,0,484677,484677,484693,484692,484691,484691,484702,484789,484793
0.188230,0,0,0,0,0,484383,484387,484380,484394,484393,484375,484361,484273,484284
0.189877,0,0,0,0,0,487113,487106,487094,487078,487078,487094,487093,487093,487076
0.191480,0,0,0,0,0,483941,483957,483972,484057,484045,484115,484126,484142,484157
0.193085,0,0,0,0,0,484659,484642,484637,484654,484668,484579,484561,484530,484529
0.194687,0,0,0,0,0,484363,484361,484347,484340,484324,484323,484329,484340,484340
0.196288,0,0,0,0,0,446969,446968,446953,446869,446868,446877,446876,446874,446855
0.197947,0,0,0,0,0,486804,486804,486819,486813,486827,486818,486800,486801,486800
0.199551,0,0,0,0,0,485637,485653,485662,485666,485660,485658,485657,485743,485759
0.201155,0,0,0,0,0,486850,486831,486834,486830,486834,486849,486859,486758,486757
0.202758,0,0,0,0,0,484734,484733,484717,484703,484685,484667,484671,484682,484665
0.204360,0,0,0,0,0,485070,485069,485052,485067,485084,485112,485111,485110,485125
0.206008,0,0,0,0,0,485543,485543,485559,485541,485523,485504,485503,485503,485485
0.207611,0,0,0,0,0,483396,483411,483392,483392,483391,483396,483396,483482,483498
0.209230,0,0,0,0,0,483493,483491,483508,483523,483533,483532,483531,483426,483424
0.210832,0,0,0,0,0,483144,483133,483159,483153,483229,483299,483298,483314,483313
0.212433,0,0,0,0,0,484087,484096,484051,484037,483950,483861,483825,483913,483898
0.214079,0,0,0,0,0,484336,484325,484334,484351,484366,484375,484391,484301,484315
0.215887,0,0,0,0,0,565709,565704,565709,565708,565689,565707,565707,565688,565687
0.217437,0,0,0,0,0,475584,475582,475582,475576,475663,475632,475647,475663,475662
0.218887,0,0,0,0,0,464246,464261,464260,464265,464187,464188,464170,464170,464168
0.220339,0,0,0,0,0,472806,472822,472831,472830,472829,472843,472859,472841,472841
0.221826,0,0,0,0,0,464641,464612,464584,464576,464581,464580,464562,464576,464575
0.223262,0,0,0,0,0,451574,451584,451610,451704,451697,451697,451697,451698,451713
0.224696,0,0,0,0,0,444378,444362,444367,444271,444275,444273,468849,466886,466923
0.226259,0,0,0,0,0,508155,508153,508135,508140,508133,508132,483554,485515,485460
0.227864,0,0,0,0,0,484680,484678,484661,484660,484661,484644,484632,484614,484613
0.229514,0,0,0,0,0,486282,486289,486316,486315,486301,486327,486338,486353,486334
0.231134,0,0,0,0,0,486373,486363,486367,486449,486482,486465,486462,486461,486467
0.232738,0,0,0,0,0,488334,488340,488306,488217,488199,488204,488214,488202,488212
0.234342,0,0,0,0,0,480990,480984,480998,481074,481074,481066,481144,481154,481153
0.235972,0,0,0,0,0,466625,466630,466624,466552,466533,466523,466432,466415,466404
0.237490,0,0,0,0,0,474642,474635,474639,474621,474708,474723,474721,474736,474729
0.239065,0,0,0,0,0,484083,484098,484081,484180,484093,484090,484163,484162,484176
0.240667,0,0,0,0,0,488848,488865,488876,488863,488950,488950,488877,488876,488876
0.242289,0,0,0,0,0,484513,484494,484498,484409,484331,484314,484329,484327,484326
0.243892,0,0,0,0,0,485130,485111,485110,485126,485124,485140,485123,485124,485122
0.245541,0,0,0,0,0,485987,485992,486003,485985,485991,486016,486016,485998,485998
0.247146,0,0,0,0,0,485268,485262,485277,485276,485284,485272,485269,485269,485269
0.248749,0,0,0,0,0,485961,485966,485932,485932,485903,485869,485869,485883,485881
0.250381,0,0,0,0,0,491551,492045,492051,492076,492093,492109,492109,492109,492337
0.251991,0,0,0,0,0,487706,487204,487202,487174,487167,487165,487162,487161,486948
0.253658,0,0,0,0,0,486582,486580,486594,486603,486607,486607,486619,486617,486599
0.255266,0,0,0,0,0,484491,484508,484502,484491,484476,484475,484473,484559,484558
0.256870,0,0,0,0,0,573023,573022,573011,573115,573111,573105,573093,573004,573005
0.258642,0,0,0,0,0,485910,485893,485892,485784,485802,485789,485876,485887,485900
0.260247,0,0,0,0,0,495236,495235,495233,495244,495227,495260,495155,495144,495215
0.261896,0,0,0,0,0,484572,484570,484570,484559,484567,484549,484580,484579,484491
0.263502,0,0,0,0,0,496453,496469,496451,496449,496453,496437,496421,496420,496417
0.265122,0,0,0,0,0,487346,487344,487354,487371,487371,487413,487411,487481,487464
0.266730,0,0,0,0,0,485044,485027,485058,485041,485039,485012,485022,485027,485044
0.268334,0,0,0,0,0,487727,487727,487701,487699,487691,487705,487693,487597,487579
0.269982,0,0,0,0,0,497566,497570,497551,497551,497552,497517,497532,497548,497547
0.271589,0,0,0,0,0,496474,496485,496527,496524,496529,496545,496539,496538,496553
0.273196,0,0,0,0,0,487534,487520,487504,487608,487601,487584,487589,487604,487603
0.274804,0,0,0,0,0,484657,484652,484656,484561,484567,484583,484577,484576,484558
0.276420,0,0,0,0,0,486075,486079,486116,486194,486191,486184,486171,486170,486186
0.278071,0,0,0,0,0,486670,486668,486607,486621,486621,486620,486619,486592,486591
0.279675,0,0,0,0,0,485709,485710,485709,485620,485617,485616,485649,485656,485640
0.281281,0,0,0,0,0,487784,487777,487797,487780,487776,487763,487745,487746,487760
0.282888,0,0,0,0,0,483333,483424,483403,483417,483520,483537,483519,483533,483532
0.284492,0,0,0,0,0,486038,485962,485975,485975,485858,485840,485839,485834,485833
0.286160,0,0,0,0,0,486529,486516,486489,486472,486471,486482,486469,486545,486554
0.287778,0,0,0,0,0,485980,485991,486018,486034,486045,486049,486077,486000,485987
0.289385,0,0,0,0,0,486554,486536,486523,486515,486536,486531,486528,486516,486500
0.290993,0,0,0,0,0,485575,485590,485600,485589,485571,485572,485643,485640,485640
0.292597,0,0,0,0,0,554132,554131,554114,582802,583240,583910,583840,583928,589772
0.294295,0,0,0,0,0,520313,520365,520369,491696,491250,490563,490560,490576,484746
0.295900,0,0,0,0,0,489391,489320,489330,489329,489423,489434,489433,489386,489385
0.297508,0,0,0,0,0,487619,487624,487669,487649,487559,487546,487540,487479,487512
0.299128,0,0,0,0,0,485843,485836,485779,485796,485778,485778,485777,485864,485829
0.300733,0,0,0,0,0,589194,589193,589208,589203,589202,589215,589205,589133,589132
0.302307,0,0,0,0,0,475962,475961,475955,475958,475973,475968,475966,475949,475949
0.303756,0,0,0,0,0,461606,461611,461610,461610,461604,461636,461651,461649,461631
0.305202,0,0,0,0,0,462470,462462,462462,462461,462465,462419,462401,462385,462401
0.306644,0,0,0,0,0,458619,458636,458623,458621,458616,458633,458648,458646,458644
0.308084,0,0,0,0,0,457965,457946,457956,458016,458013,458073,458056,458071,458070
0.309568,0,0,0,0,0,526828,526835,526817,526756,526762,526694,526691,526691,526706
0.311192,0,0,0,0,0,485553,485550,485566,485564,485558,485579,485592,485591,485575
0.312795,0,0,0,0,0,500745,500757,500745,500744,500743,500725,500713,500712,500693
0.314404,0,0,0,0,0,496329,496311,496309,496303,496307,496290,496289,496375,496391
0.316042,0,0,0,0,0,574583,574581,574581,574586,574579,574594,574608,574503,574503
0.317822,0,0,0,0,0,486670,486669,486667,486667,486666,486665,486735,486751,486748
0.319429,0,0,0,0,0,485180,485197,485214,485206,485210,485210,485121,485103,485103
0.321051,0,0,0,0,0,484013,484001,483977,483983,483981,483975,484051,484068,484155
0.322656,0,0,0,0,0,487097,487106,487094,487075,487076,487075,487014,486996,486907
0.324261,0,0,0,0,0,486756,486754,486781,486797,486794,486792,486791,486878,486866
0.325910,0,0,0,0,0,486027,486027,486015,486113,486113,486113,486112,486024,486048
0.327516,0,0,0,0,0,495937,495935,495916,495827,495826,495814,495796,495794,495777
0.329125,0,0,0,0,0,486913,486913,486930,486900,486894,486908,486908,486907,486909
0.330732,0,0,0,0,0,486553,486570,486580,486579,486566,486565,486565,486580,486562
0.332350,0,0,0,0,0,495678,495658,495659,495675,495690,495684,495681,495698,495712
0.334002,0,0,0,0,0,488663,488647,488648,488630,488626,488614,488631,488628,488629
0.335609,0,0,0,0,0,486843,486859,486858,486868,486855,486870,486869,486853,486834
0.337217,0,0,0,0,0,481804,481784,481779,481769,481785,481784,481777,481764,481779
0.338814,0,0,0,0,0,481405,481422,481409,481407,481406,481389,481388,481476,481475
0.340409,0,0,0,0,0,480873,480933,480916,480930,480924,480939,480927,480936,480919
0.342100,0,0,0,0,0,473336,473274,473284,473286,473289,473282,473298,473209,473242
0.343688,0,0,0,0,0,487419,487402,487391,487372,487353,487358,487358,487357,487339
0.345295,0,0,0,0,0,485032,485059,485089,485100,485117,485100,485168,485184,485167
0.346901,0,0,0,0,0,485933,485904,485887,485874,485868,485883,485811,485865,485880
0.348505,0,0,0,0,0,486756,486761,486755,486772,486775,486786,486752,486766,486755
0.350172,0,0,0,0,0,485523,485516,485503,485483,485484,485472,485487,485382,485391
0.351777,0,0,0,0,0,485680,485685,485712,485727,485720,485702,485703,485719,485806
0.353385,0,0,0,0,0,486457,486466,486456,486439,486444,486454,486451,486438,486349
0.355005,0,0,0,0,0,496324,496307,496322,496322,496303,496318,496334,496345,496344
0.356609,0,0,0,0,0,489991,489990,489956,489954,489970,489941,489940,490039,490028
0.358220,0,0,0,0,0,485336,485352,485367,485382,485365,485365,485347,485333,485326
0.359823,0,0,0,0,0,486599,486580,486590,486590,486589,486606,486606,486589,486587
0.361430,0,0,0,0,0,487379,487472,487470,487454,487469,487451,487460,487389,487404
0.363036,0,0,0,0,0,485514,485420,485408,485418,485416,485440,485446,485445,485446
0.364640,0,0,0,0,0,491536,491535,491551,491626,491620,491593,491607,491589,491587
0.366265,0,0,0,0,0,486272,486270,486269,486192,486198,486197,486164,486179,486179
0.367868,0,0,0,0,0,485676,485692,485675,485661,485654,485653,485669,485651,485649
0.369476,0,0,0,0,0,480760,480744,480726,480725,480730,480730,480722,480726,480726
0.371073,0,0,0,0,0,481294,481308,481323,481324,481317,481315,481336,481348,481346
0.372668,0,0,0,0,0,521127,520923,520922,521024,521023,521039,521023,521004,520987
0.374307,0,0,0,0,0,484455,484641,484651,484564,484639,484637,484631,484645,484647
0.375949,0,0,0,0,0,485913,485945,485928,486013,485942,485925,485922,485924,485936
0.377445,0,0,0,0,0,443697,443419,443254,442917,442651,442417,442143,441894,441630
0.379020,0,0,0,0,0,472778,472787,472734,472733,472741,472726,472756,472754,472768
0.380621,0,0,0,0,0,468506,468490,468462,468545,468544,468542,468541,468540,468538
0.382229,0,0,0,0,0,463903,463901,463901,463810,463884,463899,463866,463865,463866
0.383831,0,0,0,0,0,463779,463805,463818,463819,463749,463749,463773,463772,463770
0.385435,0,0,0,0,0,463029,463007,463002,463100,463099,463082,463088,463086,463086
0.387036,0,0,0,0,0,463992,464000,463988,463887,463886,463900,463893,463892,463880
0.388531,0,0,0,0,0,456980,456970,456964,456967,456966,456959,456963,457047,457057
0.390057,0,0,0,0,0,451077,451159,451147,451142,451126,451115,451100,451005,450987
0.391623,0,0,0,0,0,460311,460236,460234,460233,460233,460247,460261,460270,460296
0.393098,0,0,0,0,0,461820,461810,461809,461796,461805,461805,461804,461814,461801
0.394672,0,0,0,0,0,473205,473204,473231,473257,473261,473244,473226,473213,473214
0.396311,0,0,0,0,0,460742,460752,460724,460712,460706,460720,460721,460705,460718
0.397958,0,0,0,0,0,464605,464614,464644,464639,464627,464626,464640,464655,464640
0.399577,0,0,0,0,0,464402,464374,464374,464363,464372,464372,464355,464337,464336
0.401184,0,0,0,0,0,474762,474761,474744,474769,474773,474783,474797,474897,474911
0.402789,0,0,0,0,0,463530,463533,463516,463488,463514,463487,463456,463355,463338
0.404392,0,0,0,0,0,463404,463399,463414,463422,463395,463394,463408,463507,463506
0.406040,0,0,0,0,0,464891,464963,464946,465020,465004,465003,465011,464927,464941
0.407645,0,0,0,0,0,462604,462546,462578,462503,462516,462514,462520,462501,462485
0.409251,0,0,0,0,0,465359,465359,465351,465341,465340,465353,465347,465353,465436
0.410869,0,0,0,0,0,464278,464267,464251,464263,464263,464258,464264,464271,464171
0.412472,0,0,0,0,0,464335,464327,464347,464342,464326,464330,464312,464312,464326
0.414121,0,0,0,0,0,463707,463722,463730,463735,463749,463743,463741,463731,463730
0.415722,0,0,0,0,0,462434,462423,462408,462406,462388,462378,462387,462397,462385
0.417208,0,0,0,0,0,457330,457339,457337,457337,457353,457350,457337,457335,457346
0.418788,0,0,0,0,0,465677,465733,465717,465701,465700,465700,465716,465715,465696
0.420393,0,0,0,0,0,464328,464269,464258,464256,464239,464253,464248,464247,464253
0.422055,0,0,0,0,0,466594,466595,466591,466606,466622,466606,466594,466594,466588
0.423661,0,0,0,0,0,466464,466451,466464,466447,466445,466444,466443,466524,466523
0.425270,0,0,0,0,0,465166,465176,465162,465174,465157,465170,465196,465112,465127
0.426875,0,0,0,0,0,464658,464641,464657,464659,464657,464641,464624,464623,464610
0.428479,0,0,0,0,0,464731,464730,464728,464721,464722,464723,464711,464710,464719
0.430000,0,0,0,0,0,462666,462681,462665,462686,462694,462723,462733,462748,462749
0.431575,0,0,0,0,0,465339,465328,465354,465322,465310,465295,465352,465350,465332
0.433196,0,0,0,0,0,465921,465931,465903,465901,465900,465882,465823,465807,465822
0.434702,0,0,0,0,0,462474,462456,462487,462487,462497,462512,462517,462583,462566
0.436304,0,0,0,0,0,465381,465380,465373,465388,465392,465376,465368,465358,465440
0.437953,0,0,0,0,0,461416,461432,461446,461439,461438,461453,461451,461382,461297
0.439550,0,0,0,0,0,461058,461040,461014,461014,460997,460994,460985,461010,461010
0.441168,0,0,0,0,0,460126,460125,460123,460127,460127,460111,460109,460092,460109
0.442764,0,0,0,0,0,461200,461205,461199,461213,461212,461222,461237,461250,461247
0.444372,0,0,0,0,0,459998,460008,460012,459988,459988,459974,459973,459943,459943
0.445888,0,0,0,0,0,456123,456105,456105,456177,456187,456187,456186,456257,456256
0.447465,0,0,0,0,0,464302,464316,464314,464231,464218,464287,464268,464227,464226
0.449072,0,0,0,0,0,464404,464404,464419,464512,464527,464456,464473,464456,464438
0.450678,0,0,0,0,0,465373,465357,465351,465271,465254,465271,465264,465261,465276
0.452283,0,0,0,0,0,547654,547669,547668,547668,547666,547648,547679,547679,547679
0.453842,0,0,0,0,0,455367,455354,455411,455405,455420,455435,455403,455401,455400
0.455305,0,0,0,0,0,456589,456589,456514,456501,456485,456469,456456,456458,456455
0.456749,0,0,0,0,0,460637,460647,460662,460677,460687,460685,460685,460740,460725
0.458211,0,0,0,0,0,441686,441669,441684,441685,441684,441682,441697,441622,441635
0.459653,0,0,0,0,0,438833,438848,438821,438803,438801,438818,438817,438831,438830
0.461094,0,0,0,0,0,481285,481269,481251,481265,481255,481237,481288,481287,481288
0.462706,0,0,0,0,0,463163,463165,463190,463275,463283,463298,463228,463327,463325
0.464309,0,0,0,0,0,466116,466109,466125,466024,466012,466009,466025,466010,466009
0.465928,0,0,0,0,0,466308,466308,466292,466291,466307,466309,466275,466258,466246
0.467535,0,0,0,0,0,465116,465131,465202,465216,465210,465208,465224,465154,465164
0.469143,0,0,0,0,0,511937,511935,511850,511833,511836,511819,511818,511802,511800
0.470793,0,0,0,0,0,462757,462741,462751,462766,462766,462777,462775,462789,462778
0.472395,0,0,0,0,0,472708,472707,472682,472681,472679,472665,472675,472690,472700
0.474000,0,0,0,0,0,465169,465253,465282,465276,465259,465275,465264,465232,465230
0.475640,0,0,0,0,0,461434,461354,461332,461335,461336,461319,461334,461348,461347
0.477259,0,0,0,0,0,462994,463003,463033,463033,463032,463041,463023,463080,463080
0.478863,0,0,0,0,0,458308,458291,458264,458257,458286,458287,458286,458227,458226
0.480465,0,0,0,0,0,464023,464022,464021,464026,463994,463992,464022,464089,464089
0.482070,0,0,0,0,0,465178,465250,465260,465259,465273,465262,465257,465173,465170
0.483674,0,0,0,0,0,463219,463230,463233,463227,463227,463241,463224,463238,463238
0.485280,0,0,0,0,0,463432,463346,463340,463327,463325,463309,463298,463297,463296
0.486885,0,0,0,0,0,462592,462593,462581,462581,462592,462605,462604,462604,462602
0.488502,0,0,0,0,0,463172,463169,463170,463186,463158,463152,463167,463165,463165
0.490181,0,0,0,0,0,463684,463700,463709,463690,463773,463762,463746,463744,463743
0.491786,0,0,0,0,0,464559,464542,464545,464545,464460,464459,464467,464457,464457
0.493436,0,0,0,0,0,464138,464135,464121,464130,464145,464145,464134,464142,464125
0.495041,0,0,0,0,0,464314,464320,464311,464316,464314,464322,464336,464321,464324
0.496643,0,0,0,0,0,468220,468212,468216,468215,468200,468199,468199,468214,468207
0.498252,0,0,0,0,0,462438,462439,462422,462506,462504,462509,462491,462489,462505
0.499868,0,0,0,0,0,464742,464742,464773,464670,464679,464678,464678,464677,464677
0.501398,0,0,0,0,0,524246,524316,524300,524300,524289,524273,524271,524270,524252
