elapsed_s,TP_2D_OUTPUT_PIXELS_BILINEAR,TP_2D_FILTER_WORKLOAD_16BIT,TP_2D_FILTER_WORKLOAD_32BIT,TP_TPA2TPC_TRANS,TP_L1_MISSES_ASTC_1TILE,TP_L1_MISSES_ASTC_2TILE,TP_L1_MISSES_ASTC_4TILE,TP_L1_5_COMPRESS_REQS,TP_L1_5_L2_COMPRESS_MISS,TP_L1_BANK_CONFLICT,TP_L1_5_MISS_LATENCY_CYCLES,TP_L1_5_MISS_LATENCY_TRANS
0.134330,0,0,0,0,0,0,0,0,0,0,0,0
0.135819,0,0,0,0,0,0,0,0,0,0,0,0
0.137257,0,0,0,0,0,0,0,0,0,0,0,0
0.138694,0,0,0,0,0,0,0,0,0,0,0,0
0.140131,0,0,0,0,0,0,0,0,0,0,0,0
0.141565,0,0,0,0,0,0,0,0,0,0,0,0
0.142891,0,0,0,0,0,0,0,0,0,0,0,0
0.144376,0,0,0,0,0,0,0,0,0,0,0,0
0.145813,0,0,0,0,0,0,0,0,0,0,0,0
0.147250,0,0,0,0,0,0,0,0,0,0,0,0
0.148690,0,0,0,0,0,0,0,0,0,0,0,0
0.150124,0,0,0,0,0,0,0,0,0,0,0,0
0.151612,0,0,0,0,0,0,0,0,0,0,0,0
0.153042,0,0,0,0,0,0,0,0,0,0,0,0
0.154475,0,0,0,0,0,0,0,0,0,0,0,0
0.155913,0,0,0,0,0,0,0,0,0,0,0,0
0.157348,0,0,0,0,0,0,0,0,0,0,0,0
0.158783,0,0,0,0,0,0,0,0,0,0,0,0
0.160267,0,0,0,0,0,0,0,0,0,0,0,0
0.161702,0,0,0,0,0,0,0,0,0,0,0,0
0.163138,0,0,0,0,0,0,0,0,0,0,0,0
0.164606,0,0,0,0,0,0,0,0,0,0,0,0
0.165931,0,0,0,0,0,0,0,0,0,0,0,0
0.167367,0,0,0,0,0,0,0,0,0,0,0,0
0.168812,0,0,0,0,0,0,0,0,0,0,0,0
0.170196,0,0,0,0,0,0,0,0,0,0,0,0
0.171683,0,0,0,0,0,0,0,0,0,0,0,0
0.173170,0,0,0,0,0,0,0,0,0,0,0,0
0.174657,0,0,0,0,0,0,0,0,0,0,0,0
0.176143,0,0,0,0,0,0,0,0,0,0,0,0
0.177630,0,0,0,0,0,0,0,0,0,0,0,0
0.179117,0,0,0,0,0,0,0,0,0,0,0,0
0.180629,0,0,0,0,0,0,0,0,0,0,0,0
0.182115,0,0,0,0,0,0,0,0,0,0,0,0
0.183616,0,0,0,0,0,0,0,0,0,0,0,0
0.185104,0,0,0,0,0,0,0,0,0,0,0,0
0.186480,0,0,0,0,0,0,0,0,0,0,0,0
0.187857,0,0,0,0,0,0,0,0,0,0,0,0
0.189342,0,0,0,0,0,0,0,0,0,0,0,0
0.190829,0,0,0,0,0,0,0,0,0,0,0,0
0.192315,0,0,0,0,0,0,0,0,0,0,0,0
0.193772,0,0,0,0,0,0,0,0,0,0,0,0
0.195265,0,0,0,0,0,0,0,0,0,0,0,0
0.196655,0,0,0,0,0,0,0,0,0,0,0,0
0.198146,0,0,0,0,0,0,0,0,0,0,0,0
0.199632,0,0,0,0,0,0,0,0,0,0,0,0
0.201019,0,0,0,0,0,0,0,0,0,0,0,0
0.202509,0,0,0,0,0,0,0,0,0,0,0,0
0.203994,0,0,0,0,0,0,0,0,0,0,0,0
0.205479,0,0,0,0,0,0,0,0,0,0,0,0
0.206966,0,0,0,0,0,0,0,0,0,0,0,0
0.208454,0,0,0,0,0,0,0,0,0,0,0,0
0.209940,0,0,0,0,0,0,0,0,0,0,0,0
0.211315,0,0,0,0,0,0,0,0,0,0,0,0
0.212802,0,0,0,0,0,0,0,0,0,0,0,0
0.214178,0,0,0,0,0,0,0,0,0,0,0,0
0.215667,0,0,0,0,0,0,0,0,0,0,0,0
0.217154,0,0,0,0,0,0,0,0,0,0,0,0
0.218638,0,0,0,0,0,0,0,0,0,0,0,0
0.220123,0,0,0,0,0,0,0,0,0,0,0,0
0.221615,0,0,0,0,0,0,0,0,0,0,0,0
0.223097,0,0,0,0,0,0,0,0,0,0,0,0
0.224601,0,0,0,0,0,0,0,0,0,0,0,0
0.226085,0,0,0,0,0,0,0,0,0,0,0,0
0.227572,0,0,0,0,0,0,0,0,0,0,0,0
0.229057,0,0,0,0,0,0,0,0,0,0,0,0
0.230542,0,0,0,0,0,0,0,0,0,0,0,0
0.232027,0,0,0,0,0,0,0,0,0,0,0,0
0.233513,0,0,0,0,0,0,0,0,0,0,0,0
0.234999,0,0,0,0,0,0,0,0,0,0,0,0
0.236452,0,0,0,0,0,0,0,0,0,0,0,0
0.237941,0,0,0,0,0,0,0,0,0,0,0,0
0.239425,0,0,0,0,0,0,0,0,0,0,0,0
0.240910,0,0,0,0,0,0,0,0,0,0,0,0
0.242397,0,0,0,0,0,0,0,0,0,0,0,0
0.243883,0,0,0,0,0,0,0,0,0,0,0,0
0.245369,0,0,0,0,0,0,0,0,0,0,0,0
0.246855,0,0,0,0,0,0,0,0,0,0,0,0
0.248341,0,0,0,0,0,0,0,0,0,0,0,0
0.249834,0,0,0,0,0,0,0,0,0,0,0,0
0.251320,0,0,0,0,0,0,0,0,0,0,0,0
0.252807,0,0,0,0,0,0,0,0,0,0,0,0
0.254294,0,0,0,0,0,0,0,0,0,0,0,0
0.255780,0,0,0,0,0,0,0,0,0,0,0,0
0.257156,0,0,0,0,0,0,0,0,0,0,0,0
0.258642,0,0,0,0,0,0,0,0,0,0,0,0
0.260129,0,0,0,0,0,0,0,0,0,0,0,0
0.261614,0,0,0,0,0,0,0,0,0,0,0,0
0.263100,0,0,0,0,0,0,0,0,0,0,0,0
0.264600,0,0,0,0,0,0,0,0,0,0,0,0
0.266087,0,0,0,0,0,0,0,0,0,0,0,0
0.267572,0,0,0,0,0,0,0,0,0,0,0,0
0.269061,0,0,0,0,0,0,0,0,0,0,0,0
0.270549,0,0,0,0,0,0,0,0,0,0,0,0
0.272036,0,0,0,0,0,0,0,0,0,0,0,0
0.273521,0,0,0,0,0,0,0,0,0,0,0,0
0.275007,0,0,0,0,0,0,0,0,0,0,0,0
0.276493,0,0,0,0,0,0,0,0,0,0,0,0
0.277979,0,0,0,0,0,0,0,0,0,0,0,0
0.279321,0,0,0,0,0,0,0,0,0,0,0,0
0.280781,0,0,0,0,0,0,0,0,0,0,0,0
0.282234,0,0,0,0,0,0,0,0,0,0,0,0
0.283590,0,0,0,0,0,0,0,0,0,0,0,0
0.285030,0,0,0,0,0,0,0,0,0,0,0,0
0.286354,0,0,0,0,0,0,0,0,0,0,0,0
0.287789,0,0,0,0,0,0,0,0,0,0,0,0
0.289227,0,0,0,0,0,0,0,0,0,0,0,0
0.290588,0,0,0,0,0,0,0,0,0,0,0,0
0.291895,0,0,0,0,0,0,0,0,0,0,0,0
0.293299,0,0,0,0,0,0,0,0,0,0,0,0
0.294702,0,0,0,0,0,0,0,0,0,0,0,0
0.296104,0,0,0,0,0,0,0,0,0,0,0,0
0.297507,0,0,0,0,0,0,0,0,0,0,0,0
0.298909,0,0,0,0,0,0,0,0,0,0,0,0
0.300202,0,0,0,0,0,0,0,0,0,0,0,0
0.301617,0,0,0,0,0,0,0,0,0,0,0,0
0.303019,0,0,0,0,0,0,0,0,0,0,0,0
0.304360,0,0,0,0,0,0,0,0,0,0,0,0
0.305763,0,0,0,0,0,0,0,0,0,0,0,0
0.307166,0,0,0,0,0,0,0,0,0,0,0,0
0.308596,0,0,0,0,0,0,0,0,0,0,0,0
0.309998,0,0,0,0,0,0,0,0,0,0,0,0
0.311400,0,0,0,0,0,0,0,0,0,0,0,0
0.312806,0,0,0,0,0,0,0,0,0,0,0,0
0.314208,0,0,0,0,0,0,0,0,0,0,0,0
0.315612,0,0,0,0,0,0,0,0,0,0,0,0
0.317014,0,0,0,0,0,0,0,0,0,0,0,0
0.318417,0,0,0,0,0,0,0,0,0,0,0,0
0.319820,0,0,0,0,0,0,0,0,0,0,0,0
0.321223,0,0,0,0,0,0,0,0,0,0,0,0
0.322625,0,0,0,0,0,0,0,0,0,0,0,0
0.324032,0,0,0,0,0,0,0,0,0,0,0,0
0.325434,0,0,0,0,0,0,0,0,0,0,0,0
0.326836,0,0,0,0,0,0,0,0,0,0,0,0
0.328239,0,0,0,0,0,0,0,0,0,0,0,0
0.329642,0,0,0,0,0,0,0,0,0,0,0,0
0.331046,0,0,0,0,0,0,0,0,0,0,0,0
0.332448,0,0,0,0,0,0,0,0,0,0,0,0
0.333850,0,0,0,0,0,0,0,0,0,0,0,0
0.335256,0,0,0,0,0,0,0,0,0,0,0,0
0.336658,0,0,0,0,0,0,0,0,0,0,0,0
0.337950,0,0,0,0,0,0,0,0,0,0,0,0
0.339353,0,0,0,0,0,0,0,0,0,0,0,0
0.340646,0,0,0,0,0,0,0,0,0,0,0,0
0.342049,0,0,0,0,0,0,0,0,0,0,0,0
0.343452,0,0,0,0,0,0,0,0,0,0,0,0
0.344854,0,0,0,0,0,0,0,0,0,0,0,0
0.346257,0,0,0,0,0,0,0,0,0,0,0,0
0.347660,0,0,0,0,0,0,0,0,0,0,0,0
0.349062,0,0,0,0,0,0,0,0,0,0,0,0
0.350507,0,0,0,0,0,0,0,0,0,0,0,0
0.351827,0,0,0,0,0,0,0,0,0,0,0,0
0.353312,0,0,0,0,0,0,0,0,0,0,0,0
0.354797,0,0,0,0,0,0,0,0,0,0,0,0
0.356268,0,0,0,0,0,0,0,0,0,0,0,0
0.357743,0,0,0,0,0,0,0,0,0,0,0,0
0.359180,0,0,0,0,0,0,0,0,0,0,0,0
0.360622,0,0,0,0,0,0,0,0,0,0,0,0
0.362074,0,0,0,0,0,0,0,0,0,0,0,0
0.363505,0,0,0,0,0,0,0,0,0,0,0,0
0.364834,0,0,0,0,0,0,0,0,0,0,0,0
0.366275,0,0,0,0,0,0,0,0,0,0,0,0
0.367730,0,0,0,0,0,0,0,0,0,0,0,0
0.369141,0,0,0,0,0,0,0,0,0,0,0,0
0.370545,0,0,0,0,0,0,0,0,0,0,0,0
0.371840,0,0,0,0,0,0,0,0,0,0,0,0
0.373247,0,0,0,0,0,0,0,0,0,0,0,0
0.374654,0,0,0,0,0,0,0,0,0,0,0,0
0.376059,0,0,0,0,0,0,0,0,0,0,0,0
0.377466,0,0,0,0,0,0,0,0,0,0,0,0
0.378873,0,0,0,0,0,0,0,0,0,0,0,0
0.380283,0,0,0,0,0,0,0,0,0,0,0,0
0.381691,0,0,0,0,0,0,0,0,0,0,0,0
0.383097,0,0,0,0,0,0,0,0,0,0,0,0
0.384504,0,0,0,0,0,0,0,0,0,0,0,0
0.385911,0,0,0,0,0,0,0,0,0,0,0,0
0.387318,0,0,0,0,0,0,0,0,0,0,0,0
0.388687,0,0,0,0,0,0,0,0,0,0,0,0
0.390069,0,0,0,0,0,0,0,0,0,0,0,0
0.391468,0,0,0,0,0,0,0,0,0,0,0,0
0.392853,0,0,0,0,0,0,0,0,0,0,0,0
0.394235,0,0,0,0,0,0,0,0,0,0,0,0
0.395620,0,0,0,0,0,0,0,0,0,0,0,0
0.397003,0,0,0,0,0,0,0,0,0,0,0,0
0.398386,0,0,0,0,0,0,0,0,0,0,0,0
0.399769,0,0,0,0,0,0,0,0,0,0,0,0
0.401152,0,0,0,0,0,0,0,0,0,0,0,0
0.402544,0,0,0,0,0,0,0,0,0,0,0,0
0.404069,0,0,0,0,0,0,0,0,0,0,0,0
0.405549,0,0,0,0,0,0,0,0,0,0,0,0
0.406988,0,0,0,0,0,0,0,0,0,0,0,0
0.408554,0,0,0,0,0,0,0,0,0,0,0,0
0.410151,0,0,0,0,0,0,0,0,0,0,0,0
0.411749,0,0,0,0,0,0,0,0,0,0,0,0
0.413232,0,0,0,0,0,0,0,0,0,0,0,0
0.414669,0,0,0,0,0,0,0,0,0,0,0,0
0.416103,0,0,0,0,0,0,0,0,0,0,0,0
0.417534,0,0,0,0,0,0,0,0,0,0,0,0
0.418963,0,0,0,0,0,0,0,0,0,0,0,0
0.420399,0,0,0,0,0,0,0,0,0,0,0,0
0.421964,0,0,0,0,0,0,0,0,0,0,0,0
0.423575,0,0,0,0,0,0,0,0,0,0,0,0
0.425171,0,0,0,0,0,0,0,0,0,0,0,0
0.426766,0,0,0,0,0,0,0,0,0,0,0,0
0.428364,0,0,0,0,0,0,0,0,0,0,0,0
0.429961,0,0,0,0,0,0,0,0,0,0,0,0
0.431560,0,0,0,0,0,0,0,0,0,0,0,0
0.433156,0,0,0,0,0,0,0,0,0,0,0,0
0.434762,0,0,0,0,0,0,0,0,0,0,0,0
0.436360,0,0,0,0,0,0,0,0,0,0,0,0
0.437956,0,0,0,0,0,0,0,0,0,0,0,0
0.439554,0,0,0,0,0,0,0,0,0,0,0,0
0.441151,0,0,0,0,0,0,0,0,0,0,0,0
0.442745,0,0,0,0,0,0,0,0,0,0,0,0
0.444342,0,0,0,0,0,0,0,0,0,0,0,0
0.445951,0,0,0,0,0,0,0,0,0,0,0,0
0.447549,0,0,0,0,0,0,0,0,0,0,0,0
0.449146,0,0,0,0,0,0,0,0,0,0,0,0
0.450739,0,0,0,0,0,0,0,0,0,0,0,0
0.452379,0,0,0,0,0,0,0,0,0,0,0,0
0.453975,0,0,0,0,0,0,0,0,0,0,0,0
0.455572,0,0,0,0,0,0,0,0,0,0,0,0
0.457182,0,0,0,0,0,0,0,0,0,0,0,0
0.458775,0,0,0,0,0,0,0,0,0,0,0,0
0.460370,0,0,0,0,0,0,0,0,0,0,0,0
0.461966,0,0,0,0,0,0,0,0,0,0,0,0
0.463563,0,0,0,0,0,0,0,0,0,0,0,0
0.465158,0,0,0,0,0,0,0,0,0,0,0,0
0.466751,0,0,0,0,0,0,0,0,0,0,0,0
0.468361,0,0,0,0,0,0,0,0,0,0,0,0
0.469958,0,0,0,0,0,0,0,0,0,0,0,0
0.471556,0,0,0,0,0,0,0,0,0,0,0,0
0.473152,0,0,0,0,0,0,0,0,0,0,0,0
0.474747,0,0,0,0,0,0,0,0,0,0,0,0
0.476226,0,0,0,0,0,0,0,0,0,0,0,0
0.477814,0,0,0,0,0,0,0,0,0,0,0,0
0.479420,0,0,0,0,0,0,0,0,0,0,0,0
0.481020,0,0,0,0,0,0,0,0,0,0,0,0
0.482615,0,0,0,0,0,0,0,0,0,0,0,0
0.484255,0,0,0,0,0,0,0,0,0,0,0,0
0.485852,0,0,0,0,0,0,0,0,0,0,0,0
0.487447,0,0,0,0,0,0,0,0,0,0,0,0
0.489048,0,0,0,0,0,0,0,0,0,0,0,0
0.490655,0,0,0,0,0,0,0,0,0,0,0,0
0.492253,0,0,0,0,0,0,0,0,0,0,0,0
0.495676,0,0,0,0,0,0,0,0,0,0,0,0
0.497156,0,0,0,0,0,0,0,0,0,0,0,0
0.498592,0,0,0,0,0,0,0,0,0,0,0,0
0.500069,0,0,0,0,0,0,0,0,0,0,0,0
0.501516,0,0,0,0,0,0,0,0,0,0,0,0
0.502948,0,0,0,0,0,0,0,0,0,0,0,0
0.504378,0,0,0,0,0,0,0,0,0,0,0,0
0.505930,0,0,0,0,0,0,0,0,0,0,0,0
0.507595,0,0,0,0,0,0,0,0,0,0,0,0
0.509062,0,0,0,0,0,0,0,0,0,0,0,0
0.510531,0,0,0,0,0,0,0,0,0,0,0,0
0.511977,0,0,0,0,0,0,0,0,0,0,0,0
0.513410,0,0,0,0,0,0,0,0,0,0,0,0
0.514840,0,0,0,0,0,0,0,0,0,0,0,0
0.516314,0,0,0,0,0,0,0,0,0,0,0,0
0.517744,0,0,0,0,0,0,0,0,0,0,0,0
0.519303,0,0,0,0,0,0,0,0,0,0,0,0
0.520903,0,0,0,0,0,0,0,0,0,0,0,0
0.522390,0,0,0,0,0,0,0,0,0,0,0,0
0.523838,0,0,0,0,0,0,0,0,0,0,0,0
0.525274,0,0,0,0,0,0,0,0,0,0,0,0
0.526707,0,0,0,0,0,0,0,0,0,0,0,0
0.528144,0,0,0,0,0,0,0,0,0,0,0,0
0.529575,0,0,0,0,0,0,0,0,0,0,0,0
0.531004,0,0,0,0,0,0,0,0,0,0,0,0
0.532622,0,0,0,0,0,0,0,0,0,0,0,0
0.534218,0,0,0,0,0,0,0,0,0,0,0,0
0.535816,0,0,0,0,0,0,0,0,0,0,0,0
0.537719,0,0,0,0,0,0,0,0,0,0,0,0
0.539163,0,0,0,0,0,0,0,0,0,0,0,0
0.540680,0,0,0,0,0,0,0,0,0,0,0,0
0.542112,0,0,0,0,0,0,0,0,0,0,0,0
0.543554,0,0,0,0,0,0,0,0,0,0,0,0
0.544986,0,0,0,0,0,0,0,0,0,0,0,0
0.546415,0,0,0,0,0,0,0,0,0,0,0,0
0.547865,0,0,0,0,0,0,0,0,0,0,0,0
0.549454,0,0,0,0,0,0,0,0,0,0,0,0
0.551085,0,0,0,0,0,0,0,0,0,0,0,0
0.552681,0,0,0,0,0,0,0,0,0,0,0,0
0.554290,0,0,0,0,0,0,0,0,0,0,0,0
0.555888,0,0,0,0,0,0,0,0,0,0,0,0
0.557485,0,0,0,0,0,0,0,0,0,0,0,0
0.559080,0,0,0,0,0,0,0,0,0,0,0,0
0.560676,0,0,0,0,0,0,0,0,0,0,0,0
0.562272,0,0,0,0,0,0,0,0,0,0,0,0
0.563911,0,0,0,0,0,0,0,0,0,0,0,0
0.565365,0,0,0,0,0,0,0,0,0,0,0,0
0.566805,0,0,0,0,0,0,0,0,0,0,0,0
0.568240,0,0,0,0,0,0,0,0,0,0,0,0
0.569672,0,0,0,0,0,0,0,0,0,0,0,0
0.571102,0,0,0,0,0,0,0,0,0,0,0,0
0.572535,0,0,0,0,0,0,0,0,0,0,0,0
0.574095,0,0,0,0,0,0,0,0,0,0,0,0
0.575703,0,0,0,0,0,0,0,0,0,0,0,0
0.577291,0,0,0,0,0,0,0,0,0,0,0,0
0.578876,0,0,0,0,0,0,0,0,0,0,0,0
0.580340,0,0,0,0,0,0,0,0,0,0,0,0
0.581909,0,0,0,0,0,0,0,0,0,0,0,0
0.583559,0,0,0,0,0,0,0,0,0,0,0,0
0.585152,0,0,0,0,0,0,0,0,0,0,0,0
0.586757,0,0,0,0,0,0,0,0,0,0,0,0
0.588355,0,0,0,0,0,0,0,0,0,0,0,0
0.589951,0,0,0,0,0,0,0,0,0,0,0,0
0.591547,0,0,0,0,0,0,0,0,0,0,0,0
0.593144,0,0,0,0,0,0,0,0,0,0,0,0
0.594739,0,0,0,0,0,0,0,0,0,0,0,0
0.596380,0,0,0,0,0,0,0,0,0,0,0,0
0.597990,0,0,0,0,0,0,0,0,0,0,0,0
0.599588,0,0,0,0,0,0,0,0,0,0,0,0
0.601175,0,0,0,0,0,0,0,0,0,0,0,0
0.602759,0,0,0,0,0,0,0,0,0,0,0,0
0.604219,0,0,0,0,0,0,0,0,0,0,0,0
0.605785,0,0,0,0,0,0,0,0,0,0,0,0
0.607378,0,0,0,0,0,0,0,0,0,0,0,0
0.608991,0,0,0,0,0,0,0,0,0,0,0,0
0.610584,0,0,0,0,0,0,0,0,0,0,0,0
0.612264,0,0,0,0,0,0,0,0,0,0,0,0
0.613731,0,0,0,0,0,0,0,0,0,0,0,0
0.615165,0,0,0,0,0,0,0,0,0,0,0,0
0.616644,0,0,0,0,0,0,0,0,0,0,0,0
0.618074,0,0,0,0,0,0,0,0,0,0,0,0
0.619518,0,0,0,0,0,0,0,0,0,0,0,0
0.620951,0,0,0,0,0,0,0,0,0,0,0,0
0.622517,0,0,0,0,0,0,0,0,0,0,0,0
0.624115,0,0,0,0,0,0,0,0,0,0,0,0
0.625710,0,0,0,0,0,0,0,0,0,0,0,0
0.627305,0,0,0,0,0,0,0,0,0,0,0,0
0.628951,0,0,0,0,0,0,0,0,0,0,0,0
0.630557,0,0,0,0,0,0,0,0,0,0,0,0
0.632155,0,0,0,0,0,0,0,0,0,0,0,0
0.633752,0,0,0,0,0,0,0,0,0,0,0,0
0.635346,0,0,0,0,0,0,0,0,0,0,0,0
0.636777,0,0,0,0,0,0,0,0,0,0,0,0
0.638212,0,0,0,0,0,0,0,0,0,0,0,0
0.639777,0,0,0,0,0,0,0,0,0,0,0,0
0.641258,0,0,0,0,0,0,0,0,0,0,0,0
0.642823,0,0,0,0,0,0,0,0,0,0,0,0
0.644420,0,0,0,0,0,0,0,0,0,0,0,0
0.646017,0,0,0,0,0,0,0,0,0,0,0,0
0.647615,0,0,0,0,0,0,0,0,0,0,0,0
0.649212,0,0,0,0,0,0,0,0,0,0,0,0
0.650806,0,0,0,0,0,0,0,0,0,0,0,0
0.652414,0,0,0,0,0,0,0,0,0,0,0,0
0.654011,0,0,0,0,0,0,0,0,0,0,0,0
0.655608,0,0,0,0,0,0,0,0,0,0,0,0
0.657203,0,0,0,0,0,0,0,0,0,0,0,0
0.658798,0,0,0,0,0,0,0,0,0,0,0,0
0.660395,0,0,0,0,0,0,0,0,0,0,0,0
0.662003,0,0,0,0,0,0,0,0,0,0,0,0
0.663614,0,0,0,0,0,0,0,0,0,0,0,0
0.665210,0,0,0,0,0,0,0,0,0,0,0,0
0.666802,0,0,0,0,0,0,0,0,0,0,0,0
0.668347,0,0,0,0,0,0,0,0,0,0,0,0
0.669914,0,0,0,0,0,0,0,0,0,0,0,0
0.671603,0,0,0,0,0,0,0,0,0,0,0,0
0.673087,0,0,0,0,0,0,0,0,0,0,0,0
0.674532,0,0,0,0,0,0,0,0,0,0,0,0
0.676149,0,0,0,0,0,0,0,0,0,0,0,0
0.677619,0,0,0,0,0,0,0,0,0,0,0,0
0.679054,0,0,0,0,0,0,0,0,0,0,0,0
0.680489,0,0,0,0,0,0,0,0,0,0,0,0
0.681914,0,0,0,0,0,0,0,0,0,0,0,0
0.683337,0,0,0,0,0,0,0,0,0,0,0,0
0.684803,0,0,0,0,0,0,0,0,0,0,0,0
0.686361,0,0,0,0,0,0,0,0,0,0,0,0
0.687956,0,0,0,0,0,0,0,0,0,0,0,0
0.689552,0,0,0,0,0,0,0,0,0,0,0,0
0.691144,0,0,0,0,0,0,0,0,0,0,0,0
0.692830,0,0,0,0,0,0,0,0,0,0,0,0
