elapsed_s,TP_DIVERGENT_QUADS_RECEIVED,TP_PRT_NON_RESIDENT_EVENTS,TP_OUTPUT_PIXELS_POINT,TP_OUTPUT_PIXELS_BILINEAR,TP_OUTPUT_PIXELS_MIP,TP_OUTPUT_PIXELS_ANISO,TP_OUTPUT_PIXELS_ZERO_LOD,TP_FLAG_CACHE_REQUESTS,TP_FLAG_CACHE_MISSES,TP_L1_5_L2_REQUESTS,TP_2D_OUTPUT_PIXELS,TP_2D_OUTPUT_PIXELS_POINT
0.044882,0,0,0,0,0,0,0,0,0,0,0,0
0.046412,0,0,0,0,0,0,0,0,0,0,0,0
0.047938,0,0,0,0,0,0,0,0,0,0,0,0
0.049474,0,0,0,0,0,0,0,0,0,0,0,0
0.051009,0,0,0,0,0,0,0,0,0,0,0,0
0.052545,0,0,0,0,0,0,0,0,0,0,0,0
0.054202,0,0,0,0,0,0,0,0,0,0,0,0
0.055775,0,0,0,0,0,0,0,0,0,0,0,0
0.057311,0,0,0,0,0,0,0,0,0,0,0,0
0.058848,0,0,0,0,0,0,0,0,0,0,0,0
0.060383,0,0,0,0,0,0,0,0,0,0,0,0
0.061976,0,0,0,0,0,0,0,0,0,0,0,0
0.063451,0,0,0,0,0,0,0,0,0,0,0,0
0.065062,0,0,0,0,0,0,0,0,0,0,0,0
0.066554,0,0,0,0,0,0,0,0,0,0,0,0
0.068031,0,0,0,0,0,0,0,0,0,0,0,0
0.069552,0,0,0,0,0,0,0,0,0,0,0,0
0.070909,0,0,0,0,0,0,0,0,0,0,0,0
0.072267,0,0,0,0,0,0,0,0,0,0,0,0
0.073793,0,0,0,0,0,0,0,0,0,0,0,0
0.075272,0,0,0,0,0,0,0,0,0,0,0,0
0.076632,0,0,0,0,0,0,0,0,0,0,0,0
0.077990,0,0,0,0,0,0,0,0,0,0,0,0
0.079462,0,0,0,0,0,0,0,0,0,0,0,0
0.080934,0,0,0,0,0,0,0,0,0,0,0,0
0.082293,0,0,0,0,0,0,0,0,0,0,0,0
0.083658,0,0,0,0,0,0,0,0,0,0,0,0
0.085144,0,0,0,0,0,0,0,0,0,0,0,0
0.086615,0,0,0,0,0,0,0,0,0,0,0,0
0.087983,0,0,0,0,0,0,0,0,0,0,0,0
0.089446,0,0,0,0,0,0,0,0,0,0,0,0
0.090911,0,0,0,0,0,0,0,0,0,0,0,0
0.092372,0,0,0,0,0,0,0,0,0,0,0,0
0.093853,0,0,0,0,0,0,0,0,0,0,0,0
0.095314,0,0,0,0,0,0,0,0,0,0,0,0
0.096850,0,0,0,0,0,0,0,0,0,0,0,0
0.098161,0,0,0,0,0,0,0,0,0,0,0,0
0.099575,0,0,0,0,0,0,0,0,0,0,0,0
0.100994,0,0,0,0,0,0,0,0,0,0,0,0
0.102471,0,0,0,0,0,0,0,0,0,0,0,0
0.104007,0,0,0,0,0,0,0,0,0,0,0,0
0.105496,0,0,0,0,0,0,0,0,0,0,0,0
0.107199,0,0,0,0,0,0,0,0,0,0,0,0
0.108755,0,0,0,0,0,0,0,0,0,0,0,0
0.110280,0,0,0,0,0,0,0,0,0,0,0,0
0.111804,0,0,0,0,0,0,0,0,0,0,0,0
0.113328,0,0,0,0,0,0,0,0,0,0,0,0
0.114854,0,0,0,0,0,0,0,0,0,0,0,0
0.116380,0,0,0,0,0,0,0,0,0,0,0,0
0.118031,0,0,0,0,0,0,0,0,0,0,0,0
0.119489,0,0,0,0,0,0,0,0,0,0,0,0
0.120946,0,0,0,0,0,0,0,0,0,0,0,0
0.122408,0,0,0,0,0,0,0,0,0,0,0,0
0.123868,0,0,0,0,0,0,0,0,0,0,0,0
0.125328,0,0,0,0,0,0,0,0,0,0,0,0
0.126789,0,0,146432,0,0,0,164864,0,0,22625,0,0
0.128021,0,0,377856,0,0,0,359424,0,0,42911,0,0
0.129486,0,0,0,0,0,0,0,0,0,0,0,0
0.130891,0,0,0,0,0,0,0,0,0,0,0,0
0.132294,0,0,0,0,0,0,0,0,0,0,0,0
0.133758,0,0,0,0,0,0,0,0,0,0,0,0
0.135050,0,0,0,0,0,0,0,0,0,0,0,0
0.136450,0,0,0,0,0,0,0,0,0,0,0,0
0.137857,0,0,0,0,0,0,0,0,0,0,0,0
0.139314,0,0,0,0,0,0,0,0,0,0,0,0
0.140722,0,0,0,0,0,0,0,0,0,0,0,0
0.142013,0,0,0,0,0,0,0,0,0,0,0,0
0.143413,0,0,0,0,0,0,0,0,0,0,0,0
0.144815,0,0,0,0,0,0,0,0,0,0,0,0
0.146216,0,0,0,0,0,0,0,0,0,0,0,0
0.147620,0,0,0,0,0,0,0,0,0,0,0,0
0.149023,0,0,0,0,0,0,0,0,0,0,0,0
0.150430,0,0,0,0,0,0,0,0,0,0,0,0
0.151833,0,0,0,0,0,0,0,0,0,0,0,0
0.153236,0,0,0,0,0,0,0,0,0,0,0,0
0.154648,0,0,0,0,0,0,0,0,0,0,0,0
0.156052,0,0,0,0,0,0,0,0,0,0,0,0
0.157474,0,0,0,0,0,0,0,0,0,0,0,0
0.158853,0,0,0,0,0,0,0,0,0,0,0,0
0.160232,0,0,0,0,0,0,0,0,0,0,0,0
0.161629,0,0,0,0,0,0,0,0,0,0,0,0
0.163004,0,0,0,0,0,0,0,0,0,0,0,0
0.164378,0,0,0,0,0,0,0,0,0,0,0,0
0.165856,0,0,0,0,0,0,0,0,0,0,0,0
0.167235,0,0,0,0,0,0,0,0,0,0,0,0
0.168615,0,0,0,0,0,0,0,0,0,0,0,0
0.169994,0,0,0,0,0,0,0,0,0,0,0,0
0.171374,0,0,0,0,0,0,0,0,0,0,0,0
0.172777,0,0,0,0,0,0,0,0,0,0,0,0
0.174157,0,0,0,0,0,0,0,0,0,0,0,0
0.175535,0,0,0,0,0,0,0,0,0,0,0,0
0.176913,0,0,0,0,0,0,0,0,0,0,0,0
0.178293,0,0,0,0,0,0,0,0,0,0,0,0
0.179673,0,0,0,0,0,0,0,0,0,0,0,0
0.181054,0,0,0,0,0,0,0,0,0,0,0,0
0.182435,0,0,0,0,0,0,0,0,0,0,0,0
0.183826,0,0,0,0,0,0,0,0,0,0,0,0
0.185251,0,0,0,0,0,0,0,0,0,0,0,0
0.186630,0,0,0,0,0,0,0,0,0,0,0,0
0.188009,0,0,0,0,0,0,0,0,0,0,0,0
0.189430,0,0,0,0,0,0,0,0,0,0,0,0
0.190810,0,0,0,0,0,0,0,0,0,0,0,0
0.192189,0,0,0,0,0,0,0,0,0,0,0,0
0.193569,0,0,0,0,0,0,0,0,0,0,0,0
0.194958,0,0,0,0,0,0,0,0,0,0,0,0
0.196336,0,0,0,0,0,0,0,0,0,0,0,0
0.197756,0,0,0,0,0,0,0,0,0,0,0,0
0.199136,0,0,0,0,0,0,0,0,0,0,0,0
0.200515,0,0,0,0,0,0,0,0,0,0,0,0
0.201897,0,0,0,0,0,0,0,0,0,0,0,0
0.203275,0,0,0,0,0,0,0,0,0,0,0,0
0.204654,0,0,0,0,0,0,0,0,0,0,0,0
0.206331,0,0,0,0,0,0,0,0,0,0,0,0
0.207925,0,0,0,0,0,0,0,0,0,0,0,0
0.209523,0,0,0,0,0,0,0,0,0,0,0,0
0.211120,0,0,0,0,0,0,0,0,0,0,0,0
0.212717,0,0,0,0,0,0,0,0,0,0,0,0
0.214314,0,0,0,0,0,0,0,0,0,0,0,0
0.215909,0,0,0,0,0,0,0,0,0,0,0,0
0.217393,0,0,0,0,0,0,0,0,0,0,0,0
0.218960,0,0,0,0,0,0,0,0,0,0,0,0
0.220554,0,0,0,0,0,0,0,0,0,0,0,0
0.222202,0,0,0,0,0,0,0,0,0,0,0,0
0.223797,0,0,0,0,0,0,0,0,0,0,0,0
0.225396,0,0,0,0,0,0,0,0,0,0,0,0
0.226984,0,0,0,0,0,0,0,0,0,0,0,0
0.228581,0,0,0,0,0,0,0,0,0,0,0,0
0.232132,0,0,0,0,0,0,0,0,0,0,0,0
0.233595,0,0,0,0,0,0,0,0,0,0,0,0
0.235024,0,0,0,0,0,0,0,0,0,0,0,0
0.236448,0,0,0,0,0,0,0,0,0,0,0,0
0.237993,0,0,0,0,0,0,0,0,0,0,0,0
0.239434,0,0,0,0,0,0,0,0,0,0,0,0
0.240901,0,0,0,0,0,0,0,0,0,0,0,0
0.242325,0,0,0,0,0,0,0,0,0,0,0,0
0.243748,0,0,0,0,0,0,0,0,0,0,0,0
0.245174,0,0,0,0,0,0,0,0,0,0,0,0
0.246602,0,0,0,0,0,0,0,0,0,0,0,0
0.248177,0,0,0,0,0,0,0,0,0,0,0,0
0.249657,0,0,0,0,0,0,0,0,0,0,0,0
0.251095,0,0,0,0,0,0,0,0,0,0,0,0
0.252526,0,0,0,0,0,0,0,0,0,0,0,0
0.253958,0,0,0,0,0,0,0,0,0,0,0,0
0.255387,0,0,0,0,0,0,0,0,0,0,0,0
0.256821,0,0,0,0,0,0,0,0,0,0,0,0
0.258374,0,0,0,0,0,0,0,0,0,0,0,0
0.259971,0,0,0,0,0,0,0,0,0,0,0,0
0.261434,0,0,0,0,0,0,0,0,0,0,0,0
0.263002,0,0,0,0,0,0,0,0,0,0,0,0
0.264594,0,0,0,0,0,0,0,0,0,0,0,0
0.266194,0,0,0,0,0,0,0,0,0,0,0,0
0.267787,0,0,0,0,0,0,0,0,0,0,0,0
0.269425,0,0,0,0,0,0,0,0,0,0,0,0
0.271042,0,0,0,0,0,0,0,0,0,0,0,0
0.272666,0,0,0,0,0,0,0,0,0,0,0,0
0.274118,0,0,0,0,0,0,0,0,0,0,0,0
0.275551,0,0,0,0,0,0,0,0,0,0,0,0
0.276984,0,0,0,0,0,0,0,0,0,0,0,0
0.278414,0,0,0,0,0,0,0,0,0,0,0,0
0.279843,0,0,0,0,0,0,0,0,0,0,0,0
0.281417,0,0,0,0,0,0,0,0,0,0,0,0
0.283014,0,0,0,0,0,0,0,0,0,0,0,0
0.284609,0,0,0,0,0,0,0,0,0,0,0,0
0.286255,0,0,0,0,0,0,0,0,0,0,0,0
0.287850,0,0,0,0,0,0,0,0,0,0,0,0
0.289448,0,0,0,0,0,0,0,0,0,0,0,0
0.291044,0,0,0,0,0,0,0,0,0,0,0,0
0.292651,0,0,0,0,0,0,0,0,0,0,0,0
0.294103,0,0,0,0,0,0,0,0,0,0,0,0
0.295534,0,0,0,0,0,0,0,0,0,0,0,0
0.296960,0,0,0,0,0,0,0,0,0,0,0,0
0.298520,0,0,0,0,0,0,0,0,0,0,0,0
0.300114,0,0,0,0,0,0,0,0,0,0,0,0
0.301708,0,0,0,0,0,0,0,0,0,0,0,0
0.303317,0,0,0,0,0,0,0,0,0,0,0,0
0.304915,0,0,0,0,0,0,0,0,0,0,0,0
0.306509,0,0,0,0,0,0,0,0,0,0,0,0
0.308102,0,0,0,0,0,0,0,0,0,0,0,0
0.309571,0,0,0,0,0,0,0,0,0,0,0,0
0.311137,0,0,0,0,0,0,0,0,0,0,0,0
0.312745,0,0,0,0,0,0,0,0,0,0,0,0
0.314349,0,0,0,0,0,0,0,0,0,0,0,0
0.315815,0,0,0,0,0,0,0,0,0,0,0,0
0.317254,0,0,0,0,0,0,0,0,0,0,0,0
0.318779,0,0,0,0,0,0,0,0,0,0,0,0
0.320443,0,0,0,0,0,0,0,0,0,0,0,0
0.322201,0,0,0,0,0,0,0,0,0,0,0,0
0.323888,0,0,0,0,0,0,0,0,0,0,0,0
0.327068,0,0,0,0,0,0,0,0,0,0,0,0
0.328629,0,0,0,0,0,0,0,0,0,0,0,0
0.330269,0,0,0,0,0,0,0,0,0,0,0,0
0.331855,0,0,0,0,0,0,0,0,0,0,0,0
0.333315,0,0,0,0,0,0,0,0,0,0,0,0
0.334746,0,0,0,0,0,0,0,0,0,0,0,0
0.336193,0,0,0,0,0,0,0,0,0,0,0,0
0.337621,0,0,0,0,0,0,0,0,0,0,0,0
0.339050,0,0,0,0,0,0,0,0,0,0,0,0
0.340479,0,0,0,0,0,0,0,0,0,0,0,0
0.341910,0,0,0,0,0,0,0,0,0,0,0,0
0.343337,0,0,0,0,0,0,0,0,0,0,0,0
0.344766,0,0,0,0,0,0,0,0,0,0,0,0
0.346204,0,0,0,0,0,0,0,0,0,0,0,0
0.347631,0,0,0,0,0,0,0,0,0,0,0,0
0.349097,0,0,0,0,0,0,0,0,0,0,0,0
0.350525,0,0,0,0,0,0,0,0,0,0,0,0
0.351952,0,0,0,0,0,0,0,0,0,0,0,0
0.353381,0,0,0,0,0,0,0,0,0,0,0,0
0.354809,0,0,0,0,0,0,0,0,0,0,0,0
0.356252,0,0,0,0,0,0,0,0,0,0,0,0
0.357810,0,0,0,0,0,0,0,0,0,0,0,0
0.359337,0,0,0,0,0,0,0,0,0,0,0,0
0.360856,0,0,0,0,0,0,0,0,0,0,0,0
0.362284,0,0,0,0,0,0,0,0,0,0,0,0
0.363707,0,0,0,0,0,0,0,0,0,0,0,0
0.365134,0,0,0,0,0,0,0,0,0,0,0,0
0.366558,0,0,0,0,0,0,0,0,0,0,0,0
0.368115,0,0,0,0,0,0,0,0,0,0,0,0
0.369709,0,0,0,0,0,0,0,0,0,0,0,0
0.371304,0,0,0,0,0,0,0,0,0,0,0,0
0.372900,0,0,0,0,0,0,0,0,0,0,0,0
0.374494,0,0,0,0,0,0,0,0,0,0,0,0
0.376125,0,0,0,0,0,0,0,0,0,0,0,0
0.377732,0,0,0,0,0,0,0,0,0,0,0,0
0.379326,0,0,0,0,0,0,0,0,0,0,0,0
0.380966,0,0,0,0,0,0,0,0,0,0,0,0
0.382560,0,0,0,0,0,0,0,0,0,0,0,0
0.384152,0,0,0,0,0,0,0,0,0,0,0,0
0.385747,0,0,0,0,0,0,0,0,0,0,0,0
0.388137,0,0,0,0,0,0,0,0,0,0,0,0
0.389606,0,0,0,0,0,0,0,0,0,0,0,0
0.391184,0,0,0,0,0,0,0,0,0,0,0,0
0.392780,0,0,0,0,0,0,0,0,0,0,0,0
0.394373,0,0,0,0,0,0,0,0,0,0,0,0
0.395965,0,0,0,0,0,0,0,0,0,0,0,0
0.397558,0,0,0,0,0,0,0,0,0,0,0,0
0.399153,0,0,0,0,0,0,0,0,0,0,0,0
0.400761,0,0,0,0,0,0,0,0,0,0,0,0
0.402356,0,0,0,0,0,0,0,0,0,0,0,0
0.403960,0,0,0,0,0,0,0,0,0,0,0,0
0.405448,0,0,0,0,0,0,0,0,0,0,0,0
0.407019,0,0,0,0,0,0,0,0,0,0,0,0
0.408610,0,0,0,0,0,0,0,0,0,0,0,0
0.410207,0,0,0,0,0,0,0,0,0,0,0,0
0.411684,0,0,0,0,0,0,0,0,0,0,0,0
0.413295,0,0,0,0,0,0,0,0,0,0,0,0
0.414889,0,0,0,0,0,0,0,0,0,0,0,0
0.416480,0,0,0,0,0,0,0,0,0,0,0,0
0.418078,0,0,0,0,0,0,0,0,0,0,0,0
0.419669,0,0,0,0,0,0,0,0,0,0,0,0
0.421264,0,0,0,0,0,0,0,0,0,0,0,0
0.422871,0,0,0,0,0,0,0,0,0,0,0,0
0.424460,0,0,0,0,0,0,0,0,0,0,0,0
0.426057,0,0,0,0,0,0,0,0,0,0,0,0
0.427649,0,0,0,0,0,0,0,0,0,0,0,0
0.429284,0,0,0,0,0,0,0,0,0,0,0,0
0.430878,0,0,0,0,0,0,0,0,0,0,0,0
0.432469,0,0,0,0,0,0,0,0,0,0,0,0
0.434079,0,0,0,0,0,0,0,0,0,0,0,0
0.435671,0,0,0,0,0,0,0,0,0,0,0,0
0.437277,0,0,0,0,0,0,0,0,0,0,0,0
0.438870,0,0,0,0,0,0,0,0,0,0,0,0
0.440461,0,0,0,0,0,0,0,0,0,0,0,0
0.442057,0,0,0,0,0,0,0,0,0,0,0,0
0.443649,0,0,0,0,0,0,0,0,0,0,0,0
0.445302,0,0,0,0,0,0,0,0,0,0,0,0
0.446903,0,0,0,0,0,0,0,0,0,0,0,0
0.448494,0,0,0,0,0,0,0,0,0,0,0,0
0.450092,0,0,0,0,0,0,0,0,0,0,0,0
0.451684,0,0,0,0,0,0,0,0,0,0,0,0
0.453278,0,0,0,0,0,0,0,0,0,0,0,0
0.454872,0,0,0,0,0,0,0,0,0,0,0,0
0.456477,0,0,0,0,0,0,0,0,0,0,0,0
0.457952,0,0,0,0,0,0,0,0,0,0,0,0
0.459518,0,0,0,0,0,0,0,0,0,0,0,0
0.461167,0,0,0,0,0,0,0,0,0,0,0,0
0.462662,0,0,0,0,0,0,0,0,0,0,0,0
0.464096,0,0,0,0,0,0,0,0,0,0,0,0
0.465655,0,0,0,0,0,0,0,0,0,0,0,0
0.467261,0,0,0,0,0,0,0,0,0,0,0,0
0.468854,0,0,0,0,0,0,0,0,0,0,0,0
0.470446,0,0,0,0,0,0,0,0,0,0,0,0
0.472014,0,0,0,0,0,0,0,0,0,0,0,0
0.473591,0,0,0,0,0,0,0,0,0,0,0,0
0.475185,0,0,0,0,0,0,0,0,0,0,0,0
0.476826,0,0,0,0,0,0,0,0,0,0,0,0
0.478434,0,0,0,0,0,0,0,0,0,0,0,0
0.480027,0,0,0,0,0,0,0,0,0,0,0,0
0.481621,0,0,0,0,0,0,0,0,0,0,0,0
0.483216,0,0,0,0,0,0,0,0,0,0,0,0
0.484812,0,0,0,0,0,0,0,0,0,0,0,0
0.486406,0,0,0,0,0,0,0,0,0,0,0,0
0.487999,0,0,0,0,0,0,0,0,0,0,0,0
0.489605,0,0,0,0,0,0,0,0,0,0,0,0
0.491199,0,0,0,0,0,0,0,0,0,0,0,0
0.492838,0,0,0,0,0,0,0,0,0,0,0,0
0.494433,0,0,0,0,0,0,0,0,0,0,0,0
0.496026,0,0,0,0,0,0,0,0,0,0,0,0
0.497620,0,0,0,0,0,0,0,0,0,0,0,0
0.499215,0,0,0,0,0,0,0,0,0,0,0,0
0.500825,0,0,0,0,0,0,0,0,0,0,0,0
0.502421,0,0,0,0,0,0,0,0,0,0,0,0
0.504014,0,0,0,0,0,0,0,0,0,0,0,0
0.505609,0,0,0,0,0,0,0,0,0,0,0,0
0.507469,0,0,0,0,0,0,0,0,0,0,0,0
0.509332,0,0,0,0,0,0,0,0,0,0,0,0
0.510784,0,0,0,0,0,0,0,0,0,0,0,0
0.512415,0,0,0,0,0,0,0,0,0,0,0,0
0.513950,0,0,0,0,0,0,0,0,0,0,0,0
0.516572,0,0,0,0,0,0,0,0,0,0,0,0
0.518150,0,0,0,0,0,0,0,0,0,0,0,0
0.519722,0,0,0,0,0,0,0,0,0,0,0,0
0.521867,0,0,0,0,0,0,0,0,0,0,0,0
0.523632,0,0,0,0,0,0,0,0,0,0,0,0
0.525246,0,0,0,0,0,0,0,0,0,0,0,0
0.526748,0,0,0,0,0,0,0,0,0,0,0,0
0.528292,0,0,0,0,0,0,0,0,0,0,0,0
0.529827,0,0,0,0,0,0,0,0,0,0,0,0
0.531250,0,0,0,0,0,0,0,0,0,0,0,0
0.533089,0,0,0,0,0,0,0,0,0,0,0,0
0.534529,0,0,0,0,0,0,0,0,0,0,0,0
0.536015,0,0,0,0,0,0,0,0,0,0,0,0
0.537383,0,0,0,0,0,0,0,0,0,0,0,0
0.538779,0,0,0,0,0,0,0,0,0,0,0,0
0.540160,0,0,0,0,0,0,0,0,0,0,0,0
0.541519,0,0,0,0,0,0,0,0,0,0,0,0
0.542921,0,0,0,0,0,0,0,0,0,0,0,0
0.544314,0,0,0,0,0,0,0,0,0,0,0,0
0.545699,0,0,0,0,0,0,0,0,0,0,0,0
0.547080,0,0,0,0,0,0,0,0,0,0,0,0
0.548459,0,0,0,0,0,0,0,0,0,0,0,0
0.549878,0,0,0,0,0,0,0,0,0,0,0,0
0.551260,0,0,0,0,0,0,0,0,0,0,0,0
0.552642,0,0,0,0,0,0,0,0,0,0,0,0
0.554030,0,0,0,0,0,0,0,0,0,0,0,0
0.555412,0,0,0,0,0,0,0,0,0,0,0,0
0.556837,0,0,0,0,0,0,0,0,0,0,0,0
0.558267,0,0,0,0,0,0,0,0,0,0,0,0
0.559696,0,0,0,0,0,0,0,0,0,0,0,0
0.561127,0,0,0,0,0,0,0,0,0,0,0,0
0.562688,0,0,0,0,0,0,0,0,0,0,0,0
0.564294,0,0,0,0,0,0,0,0,0,0,0,0
0.565759,0,0,0,0,0,0,0,0,0,0,0,0
0.567325,0,0,0,0,0,0,0,0,0,0,0,0
0.568923,0,0,0,0,0,0,0,0,0,0,0,0
0.570519,0,0,0,0,0,0,0,0,0,0,0,0
0.572161,0,0,0,0,0,0,0,0,0,0,0,0
0.573757,0,0,0,0,0,0,0,0,0,0,0,0
0.575365,0,0,0,0,0,0,0,0,0,0,0,0
0.576962,0,0,0,0,0,0,0,0,0,0,0,0
0.578557,0,0,0,0,0,0,0,0,0,0,0,0
0.580150,0,0,0,0,0,0,0,0,0,0,0,0
0.581746,0,0,0,0,0,0,0,0,0,0,0,0
0.583341,0,0,0,0,0,0,0,0,0,0,0,0
0.584939,0,0,0,0,0,0,0,0,0,0,0,0
0.586546,0,0,0,0,0,0,0,0,0,0,0,0
0.588140,0,0,0,0,0,0,0,0,0,0,0,0
0.589736,0,0,0,0,0,0,0,0,0,0,0,0
0.591332,0,0,0,0,0,0,0,0,0,0,0,0
0.592930,0,0,0,0,0,0,0,0,0,0,0,0
0.594525,0,0,0,0,0,0,0,0,0,0,0,0
0.596117,0,0,0,0,0,0,0,0,0,0,0,0
0.597726,0,0,0,0,0,0,0,0,0,0,0,0
0.599322,0,0,0,0,0,0,0,0,0,0,0,0
0.600917,0,0,0,0,0,0,0,0,0,0,0,0
0.602511,0,0,0,0,0,0,0,0,0,0,0,0
0.604105,0,0,0,0,0,0,0,0,0,0,0,0
0.605699,0,0,0,0,0,0,0,0,0,0,0,0
0.607295,0,0,0,0,0,0,0,0,0,0,0,0
0.608903,0,0,0,0,0,0,0,0,0,0,0,0
0.610498,0,0,0,0,0,0,0,0,0,0,0,0
0.612090,0,0,0,0,0,0,0,0,0,0,0,0
0.613684,0,0,0,0,0,0,0,0,0,0,0,0
0.615278,0,0,0,0,0,0,0,0,0,0,0,0
0.616874,0,0,0,0,0,0,0,0,0,0,0,0
0.618469,0,0,0,0,0,0,0,0,0,0,0,0
0.620073,0,0,0,0,0,0,0,0,0,0,0,0
0.621669,0,0,0,0,0,0,0,0,0,0,0,0
0.623264,0,0,0,0,0,0,0,0,0,0,0,0
0.624860,0,0,0,0,0,0,0,0,0,0,0,0
0.626455,0,0,0,0,0,0,0,0,0,0,0,0
0.628048,0,0,0,0,0,0,0,0,0,0,0,0
0.629643,0,0,0,0,0,0,0,0,0,0,0,0
0.631250,0,0,0,0,0,0,0,0,0,0,0,0
0.632846,0,0,0,0,0,0,0,0,0,0,0,0
0.634440,0,0,0,0,0,0,0,0,0,0,0,0
0.636033,0,0,0,0,0,0,0,0,0,0,0,0
0.637627,0,0,0,0,0,0,0,0,0,0,0,0
0.639221,0,0,0,0,0,0,0,0,0,0,0,0
0.640815,0,0,0,0,0,0,0,0,0,0,0,0
0.642422,0,0,0,0,0,0,0,0,0,0,0,0
0.644015,0,0,0,0,0,0,0,0,0,0,0,0
0.645610,0,0,0,0,0,0,0,0,0,0,0,0
0.647204,0,0,0,0,0,0,0,0,0,0,0,0
0.648799,0,0,0,0,0,0,0,0,0,0,0,0
0.650393,0,0,0,0,0,0,0,0,0,0,0,0
0.651984,0,0,0,0,0,0,0,0,0,0,0,0
0.653591,0,0,0,0,0,0,0,0,0,0,0,0
0.655186,0,0,0,0,0,0,0,0,0,0,0,0
0.656782,0,0,0,0,0,0,0,0,0,0,0,0
0.658377,0,0,0,0,0,0,0,0,0,0,0,0
0.659969,0,0,0,0,0,0,0,0,0,0,0,0
0.661563,0,0,0,0,0,0,0,0,0,0,0,0
0.663158,0,0,0,0,0,0,0,0,0,0,0,0
0.664766,0,0,0,0,0,0,0,0,0,0,0,0
0.666361,0,0,0,0,0,0,0,0,0,0,0,0
0.667953,0,0,0,0,0,0,0,0,0,0,0,0
0.669548,0,0,0,0,0,0,0,0,0,0,0,0
0.671141,0,0,0,0,0,0,0,0,0,0,0,0
0.672610,0,0,0,0,0,0,0,0,0,0,0,0
0.674183,0,0,0,0,0,0,0,0,0,0,0,0
0.675788,0,0,0,0,0,0,0,0,0,0,0,0
0.677383,0,0,0,0,0,0,0,0,0,0,0,0
0.678976,0,0,0,0,0,0,0,0,0,0,0,0
0.680568,0,0,0,0,0,0,0,0,0,0,0,0
0.682166,0,0,0,0,0,0,0,0,0,0,0,0
0.683759,0,0,0,0,0,0,0,0,0,0,0,0
0.685397,0,0,0,0,0,0,0,0,0,0,0,0
0.687005,0,0,0,0,0,0,0,0,0,0,0,0
0.688597,0,0,0,0,0,0,0,0,0,0,0,0
0.690196,0,0,0,0,0,0,0,0,0,0,0,0
0.691787,0,0,0,0,0,0,0,0,0,0,0,0
0.693384,0,0,0,0,0,0,0,0,0,0,0,0
0.694978,0,0,0,0,0,0,0,0,0,0,0,0
0.696570,0,0,0,0,0,0,0,0,0,0,0,0
0.698055,0,0,0,0,0,0,0,0,0,0,0,0
0.699619,0,0,0,0,0,0,0,0,0,0,0,0
0.701257,0,0,0,0,0,0,0,0,0,0,0,0
0.702852,0,0,0,0,0,0,0,0,0,0,0,0
0.704444,0,0,0,0,0,0,0,0,0,0,0,0
0.706043,0,0,0,0,0,0,0,0,0,0,0,0
0.707636,0,0,0,0,0,0,0,0,0,0,0,0
0.709128,0,0,0,0,0,0,0,0,0,0,0,0
0.710693,0,0,0,0,0,0,0,0,0,0,0,0
0.712286,0,0,0,0,0,0,0,0,0,0,0,0
0.713751,0,0,0,0,0,0,0,0,0,0,0,0
0.715324,0,0,0,0,0,0,0,0,0,0,0,0
0.716964,0,0,0,0,0,0,0,0,0,0,0,0
