elapsed_s,VPC_FE_TSE_FE_TRANSACTIONS,VPC_FE_STALL_CYCLES_CCU,VPC_FE_NUM_WM_HIT,VPC_FE_STALL_DQ_WACK,VPC_FE_STALL_CYCLES_PRG_END_FE,VPC_FE_STALL_CYCLES_PRG_END_VPCVS
0.392332,0,0,0,0,0,0
0.393780,0,0,0,0,0,0
0.395313,0,0,0,0,0,0
0.396876,0,0,0,0,0,0
0.398438,0,0,0,0,0,0
0.399997,0,0,0,0,0,0
0.401629,0,0,0,0,0,0
0.403140,0,0,0,0,0,0
0.404565,0,0,0,0,0,0
0.406097,0,0,0,0,0,0
0.407658,0,0,0,0,0,0
0.409265,0,0,0,0,0,0
0.410828,0,0,0,0,0,0
0.412390,0,0,0,0,0,0
0.414015,0,0,0,0,0,0
0.415590,0,0,0,0,0,0
0.417197,0,0,0,0,0,0
0.418761,0,0,0,0,0,0
0.420322,0,0,0,0,0,0
0.421885,0,0,0,0,0,0
0.423449,0,0,0,0,0,0
0.425013,0,0,0,0,0,0
0.426636,0,0,0,0,0,0
0.428198,0,0,0,0,0,0
0.429761,0,0,0,0,0,0
0.431324,0,0,0,0,0,0
0.432889,0,0,0,0,0,0
0.434497,0,0,0,0,0,0
0.436058,0,0,0,0,0,0
0.437635,0,0,0,0,0,0
0.439198,0,0,0,0,0,0
0.440840,0,0,0,0,0,0
0.442250,0,0,0,0,0,0
0.443653,0,0,0,0,0,0
0.445182,0,0,0,0,0,0
0.446746,0,0,0,0,0,0
0.448321,0,0,0,0,0,0
0.449926,0,0,0,0,0,0
0.451490,0,0,0,0,0,0
0.453054,0,0,0,0,0,0
0.454617,0,0,0,0,0,0
0.456175,0,0,0,0,0,0
0.457778,0,0,0,0,0,0
0.459355,0,0,0,0,0,0
0.460920,0,0,0,0,0,0
0.462480,0,0,0,0,0,0
0.464039,0,0,0,0,0,0
0.465648,0,0,0,0,0,0
0.467211,0,0,0,0,0,0
0.468776,0,0,0,0,0,0
0.470354,0,0,0,0,0,0
0.471915,0,0,0,0,0,0
0.473523,0,0,0,0,0,0
0.475087,0,0,0,0,0,0
0.476649,0,0,0,0,0,0
0.478216,0,0,0,0,0,0
0.479777,0,0,0,0,0,0
0.481400,0,0,0,0,0,0
0.482963,0,0,0,0,0,0
0.484524,0,0,0,0,0,0
0.486086,0,0,0,0,0,0
0.487636,0,0,0,0,0,0
0.489070,0,0,0,0,0,0
0.490645,0,0,0,0,0,0
0.492220,0,0,0,0,0,0
0.493784,0,0,0,0,0,0
0.495347,0,0,0,0,0,0
0.496911,0,0,0,0,0,0
0.498518,0,0,0,0,0,0
0.500080,0,0,0,0,0,0
0.501643,0,0,0,0,0,0
0.503220,0,0,0,0,0,0
0.504785,0,0,0,0,0,0
0.506348,0,0,0,0,0,0
0.507909,0,0,0,0,0,0
0.509478,0,0,0,0,0,0
0.511042,0,0,0,0,0,0
0.512603,0,0,0,0,0,0
0.514186,0,0,0,0,0,0
0.515748,0,0,0,0,0,0
0.517311,0,0,0,0,0,0
0.518874,0,0,0,0,0,0
0.520435,0,0,0,0,0,0
0.522091,0,0,0,0,0,0
0.523653,0,0,0,0,0,0
0.525108,0,0,0,0,0,0
0.526641,0,0,0,0,0,0
0.528203,0,0,0,0,0,0
0.529809,0,0,0,0,0,0
0.531372,0,0,0,0,0,0
0.532937,0,0,0,0,0,0
0.534500,0,0,0,0,0,0
0.536076,0,0,0,0,0,0
0.537682,0,0,0,0,0,0
0.539246,0,0,0,0,0,0
0.540811,0,0,0,0,0,0
0.542375,0,0,0,0,0,0
0.543938,0,0,0,0,0,0
0.545546,0,0,0,0,0,0
0.547125,0,0,0,0,0,0
0.548686,0,0,0,0,0,0
0.550246,0,0,0,0,0,0
0.551798,0,0,0,0,0,0
0.553273,0,0,0,0,0,0
0.554805,0,0,0,0,0,0
0.556367,0,0,0,0,0,0
0.557942,0,0,0,0,0,0
0.559505,0,0,0,0,0,0
0.561070,0,0,0,0,0,0
0.562679,0,0,0,0,0,0
0.564240,0,0,0,0,0,0
0.565803,0,0,0,0,0,0
0.567367,0,0,0,0,0,0
0.568945,0,0,0,0,0,0
0.570552,0,0,0,0,0,0
0.572113,0,0,0,0,0,0
0.573676,0,0,0,0,0,0
0.575239,0,0,0,0,0,0
0.576803,0,0,0,0,0,0
0.578366,0,0,0,0,0,0
0.579940,0,0,0,0,0,0
0.581504,0,0,0,0,0,0
0.583058,0,0,0,0,0,0
0.584610,0,0,0,0,0,0
0.586052,0,0,0,0,0,0
0.587497,0,0,0,0,0,0
0.588898,0,0,0,0,0,0
0.590313,0,0,0,0,0,0
0.591711,0,0,0,0,0,0
0.593188,0,0,0,0,0,0
0.594714,0,0,0,0,0,0
0.596275,0,0,0,0,0,0
0.597837,0,0,0,0,0,0
0.599399,0,0,0,0,0,0
0.600975,0,0,0,0,0,0
0.602508,0,0,0,0,0,0
0.604046,0,0,0,0,0,0
0.605609,0,0,0,0,0,0
0.607172,0,0,0,0,0,0
0.608733,0,0,0,0,0,0
0.610230,0,0,0,0,0,0
0.611643,0,0,0,0,0,0
0.613174,0,0,0,0,0,0
0.614736,0,0,0,0,0,0
0.616297,0,0,0,0,0,0
0.617903,0,0,0,0,0,0
0.619466,0,0,0,0,0,0
0.621030,0,0,0,0,0,0
0.622607,0,0,0,0,0,0
0.624168,0,0,0,0,0,0
0.625775,0,0,0,0,0,0
0.627338,0,0,0,0,0,0
0.628902,0,0,0,0,0,0
0.630465,0,0,0,0,0,0
0.632026,0,0,0,0,0,0
0.633645,0,0,0,0,0,0
0.635210,0,0,0,0,0,0
0.636775,0,0,0,0,0,0
0.638738,0,0,0,0,0,0
0.640966,0,0,0,0,0,0
0.642388,0,0,0,0,0,0
0.643812,0,0,0,0,0,0
0.645215,0,0,0,0,0,0
0.646614,0,0,0,0,0,0
0.648012,0,0,0,0,0,0
0.649448,0,0,0,0,0,0
0.650847,0,0,0,0,0,0
0.652244,0,0,0,0,0,0
0.653644,0,0,0,0,0,0
0.655061,0,0,0,0,0,0
0.656459,0,0,0,0,0,0
0.657931,0,0,0,0,0,0
0.659459,0,0,0,0,0,0
0.661023,0,0,0,0,0,0
0.662587,0,0,0,0,0,0
0.664148,0,0,0,0,0,0
0.665767,0,0,0,0,0,0
0.667330,0,0,0,0,0,0
0.668896,0,0,0,0,0,0
0.670460,0,0,0,0,0,0
0.672021,0,0,0,0,0,0
0.673630,0,0,0,0,0,0
0.675193,0,0,0,0,0,0
0.676772,0,0,0,0,0,0
0.678326,0,0,0,0,0,0
0.679877,0,0,0,0,0,0
0.681356,0,0,0,0,0,0
0.682893,0,0,0,0,0,0
0.684456,0,0,0,0,0,0
0.686072,0,0,0,0,0,0
0.687648,0,0,0,0,0,0
0.689256,0,0,0,0,0,0
0.690820,0,0,0,0,0,0
0.692382,0,0,0,0,0,0
0.693816,0,0,0,0,0,0
0.695348,0,0,0,0,0,0
0.696913,0,0,0,0,0,0
0.698534,0,0,0,0,0,0
0.700095,0,0,0,0,0,0
0.701658,0,0,0,0,0,0
0.703222,0,0,0,0,0,0
0.704787,0,0,0,0,0,0
0.706351,0,0,0,0,0,0
0.707913,0,0,0,0,0,0
0.709492,0,0,0,0,0,0
0.711055,0,0,0,0,0,0
0.712617,0,0,0,0,0,0
0.714185,0,0,0,0,0,0
0.715747,0,0,0,0,0,0
0.717311,0,0,0,0,0,0
0.718874,0,0,0,0,0,0
0.720449,0,0,0,0,0,0
0.721974,0,0,0,0,0,0
0.723505,0,0,0,0,0,0
0.725070,0,0,0,0,0,0
0.726633,0,0,0,0,0,0
0.728194,0,0,0,0,0,0
0.729799,0,0,0,0,0,0
0.731374,0,0,0,0,0,0
0.732937,0,0,0,0,0,0
0.734498,0,0,0,0,0,0
0.736058,0,0,0,0,0,0
0.737665,0,0,0,0,0,0
0.739227,0,0,0,0,0,0
0.740790,0,0,0,0,0,0
0.742366,0,0,0,0,0,0
0.743926,0,0,0,0,0,0
0.745532,0,0,0,0,0,0
0.747096,0,0,0,0,0,0
0.748656,0,0,0,0,0,0
0.750222,0,0,0,0,0,0
0.751782,0,0,0,0,0,0
0.753403,0,0,0,0,0,0
0.754965,0,0,0,0,0,0
0.756525,0,0,0,0,0,0
0.758091,0,0,0,0,0,0
0.759650,0,0,0,0,0,0
0.761257,0,0,0,0,0,0
0.762821,0,0,0,0,0,0
0.764395,0,0,0,0,0,0
0.765915,0,0,0,0,0,0
0.767446,0,0,0,0,0,0
0.769010,0,0,0,0,0,0
0.770617,0,0,0,0,0,0
0.772178,0,0,0,0,0,0
0.773739,0,0,0,0,0,0
0.775316,0,0,0,0,0,0
0.776878,0,0,0,0,0,0
0.778484,0,0,0,0,0,0
0.780045,0,0,0,0,0,0
0.781607,0,0,0,0,0,0
0.783167,0,0,0,0,0,0
0.784727,0,0,0,0,0,0
0.786322,0,0,0,0,0,0
0.787882,0,0,0,0,0,0
0.789446,0,0,0,0,0,0
0.791007,0,0,0,0,0,0
0.792567,0,0,0,0,0,0
0.794135,0,0,0,0,0,0
0.795694,0,0,0,0,0,0
0.797271,0,0,0,0,0,0
0.798833,0,0,0,0,0,0
0.800393,0,0,0,0,0,0
0.802016,0,0,0,0,0,0
0.803455,0,0,0,0,0,0
0.804993,0,0,0,0,0,0
0.806556,0,0,0,0,0,0
0.808128,0,0,0,0,0,0
0.809732,0,0,0,0,0,0
0.811199,0,0,0,0,0,0
0.812623,0,0,0,0,0,0
0.814033,0,0,0,0,0,0
0.815393,0,0,0,0,0,0
0.816792,0,0,0,0,0,0
0.818198,0,0,0,0,0,0
0.819594,0,0,0,0,0,0
0.821241,0,0,0,0,0,0
0.822963,0,0,0,0,0,0
0.824361,0,0,0,0,0,0
0.825757,0,0,0,0,0,0
0.827154,0,0,0,0,0,0
0.828565,0,0,0,0,0,0
0.829963,0,0,0,0,0,0
0.831357,0,0,0,0,0,0
0.832883,0,0,0,0,0,0
0.834488,0,0,0,0,0,0
0.836088,0,0,0,0,0,0
0.837665,0,0,0,0,0,0
0.839240,0,0,0,0,0,0
0.840802,0,0,0,0,0,0
0.842362,0,0,0,0,0,0
0.843932,0,0,0,0,0,0
0.845399,0,0,0,0,0,0
0.846931,0,0,0,0,0,0
0.848490,0,0,0,0,0,0
0.849950,0,0,0,0,0,0
0.851363,0,0,0,0,0,0
0.852770,0,0,0,0,0,0
0.854169,0,0,0,0,0,0
0.855565,0,0,0,0,0,0
0.856964,0,0,0,0,0,0
0.858396,0,0,0,0,0,0
0.859910,0,0,0,0,0,0
0.861369,0,0,0,0,0,0
0.862900,0,0,0,0,0,0
0.864459,0,0,0,0,0,0
0.865985,0,0,0,0,0,0
0.867514,0,0,0,0,0,0
0.869076,0,0,0,0,0,0
0.870660,0,0,0,0,0,0
0.872110,0,0,0,0,0,0
0.873688,0,0,0,0,0,0
0.875252,0,0,0,0,0,0
0.876816,0,0,0,0,0,0
0.878378,0,0,0,0,0,0
0.879940,0,0,0,0,0,0
0.881547,0,0,0,0,0,0
0.883123,0,0,0,0,0,0
0.884685,0,0,0,0,0,0
0.886251,0,0,0,0,0,0
0.887812,0,0,0,0,0,0
0.889420,0,0,0,0,0,0
0.890984,0,0,0,0,0,0
0.892547,0,0,0,0,0,0
0.894162,0,0,0,0,0,0
0.895724,0,0,0,0,0,0
0.897334,0,0,0,0,0,0
