elapsed_s,RAS_SAMPLE_MASK_GEN_LANE_7_WORKING_CC_L2,RAS_SAMPLE_MASK_GEN_LANE_8_WORKING_CC_L2,RAS_SAMPLE_MASK_GEN_LANE_9_WORKING_CC_L2,RAS_SAMPLE_MASK_GEN_LANE_10_WORKING_CC_L2
0.001122,0,0,0,0
0.002658,0,0,0,0
0.004142,0,0,0,0
0.005610,0,0,0,0
0.007023,0,0,0,0
0.008425,0,0,0,0
0.009807,0,0,0,0
0.011185,0,0,0,0
0.012588,0,0,0,0
0.014044,0,0,0,0
0.015417,0,0,0,0
0.016893,0,0,0,0
0.018466,0,0,0,0
0.019912,0,0,0,0
0.021380,0,0,0,0
0.022847,0,0,0,0
0.024306,0,0,0,0
0.025766,0,0,0,0
0.027225,0,0,0,0
0.028953,0,0,0,0
0.030411,0,0,0,0
0.031868,0,0,0,0
0.033326,0,0,0,0
0.034779,0,0,0,0
0.036237,0,0,0,0
0.037759,0,0,0,0
0.039303,0,0,0,0
0.040910,0,0,0,0
0.042435,0,0,0,0
0.043982,0,0,0,0
0.045507,0,0,0,0
0.047030,0,0,0,0
0.048548,0,0,0,0
0.049971,0,0,0,0
0.051387,0,0,0,0
0.052804,0,0,0,0
0.054235,0,0,0,0
0.055652,0,0,0,0
0.057053,0,0,0,0
0.058414,0,0,0,0
0.059757,0,0,0,0
0.061140,0,0,0,0
0.062483,0,0,0,0
0.063912,0,0,0,0
0.065328,0,0,0,0
0.066709,0,0,0,0
0.068085,0,0,0,0
0.069484,0,0,0,0
0.070908,0,0,0,0
0.072537,0,0,0,0
0.074274,0,0,0,0
0.075700,0,0,0,0
0.077121,0,0,0,0
0.078538,0,0,0,0
0.080185,0,0,0,0
0.082127,0,0,0,0
0.083527,0,0,0,0
0.085104,0,0,0,0
0.086386,0,0,0,0
0.089343,0,0,0,0
0.090732,0,0,0,0
0.092117,0,0,0,0
0.093511,0,0,0,0
0.094914,0,0,0,0
0.096294,0,0,0,0
0.097673,0,0,0,0
0.099054,0,0,0,0
0.100659,0,0,0,0
0.102086,0,0,0,0
0.103466,0,0,0,0
0.104860,0,0,0,0
0.107687,0,0,0,0
0.109072,0,0,0,0
0.110455,0,0,0,0
0.112241,0,0,0,0
0.113662,0,0,0,0
0.115040,0,0,0,0
0.116435,0,0,0,0
0.117921,0,0,0,0
0.119307,0,0,0,0
0.120690,0,0,0,0
0.122071,0,0,0,0
0.123451,0,0,0,0
0.124817,0,0,0,0
0.126323,0,0,0,0
0.127804,0,0,0,0
0.129200,0,0,0,0
0.130586,0,0,0,0
0.131974,0,0,0,0
0.133401,0,0,0,0
0.134787,0,0,0,0
0.136173,0,0,0,0
0.137685,0,0,0,0
0.139263,0,0,0,0
0.140813,0,0,0,0
0.142365,0,0,0,0
0.143919,0,0,0,0
0.145471,0,0,0,0
0.147022,0,0,0,0
0.148575,0,0,0,0
0.150141,0,0,0,0
0.151694,0,0,0,0
0.153245,0,0,0,0
0.154795,0,0,0,0
0.156348,0,0,0,0
0.157900,0,0,0,0
0.159449,0,0,0,0
0.160975,0,0,0,0
0.162367,0,0,0,0
0.163887,0,0,0,0
0.165482,0,0,0,0
0.167032,0,0,0,0
0.168584,0,0,0,0
0.170136,0,0,0,0
0.171703,0,0,0,0
0.173256,0,0,0,0
0.174804,0,0,0,0
0.176358,0,0,0,0
0.177910,0,0,0,0
0.179458,0,0,0,0
0.181035,0,0,0,0
0.182652,0,0,0,0
0.184206,0,0,0,0
0.185757,0,0,0,0
0.187308,0,0,0,0
0.188916,0,0,0,0
0.190466,0,0,0,0
0.192019,0,0,0,0
0.193582,0,0,0,0
0.195132,0,0,0,0
0.196684,0,0,0,0
0.198239,0,0,0,0
0.199886,0,0,0,0
0.201304,0,0,0,0
0.202685,0,0,0,0
0.204072,0,0,0,0
0.205451,0,0,0,0
0.206831,0,0,0,0
0.208208,0,0,0,0
0.209588,0,0,0,0
0.210967,0,0,0,0
0.212345,0,0,0,0
0.213780,0,0,0,0
0.215142,0,0,0,0
0.216496,0,0,0,0
0.217850,0,0,0,0
0.219204,0,0,0,0
0.220558,0,0,0,0
0.221912,0,0,0,0
0.223266,0,0,0,0
0.224621,0,0,0,0
0.225981,0,0,0,0
0.227334,0,0,0,0
0.228689,0,0,0,0
0.230078,0,0,0,0
0.231418,0,0,0,0
0.232785,0,0,0,0
0.234125,0,0,0,0
0.235466,0,0,0,0
0.236881,0,0,0,0
0.238222,0,0,0,0
0.239563,0,0,0,0
0.240945,0,0,0,0
0.242285,0,0,0,0
0.243673,0,0,0,0
0.245205,0,0,0,0
0.246616,0,0,0,0
0.248032,0,0,0,0
0.249334,0,0,0,0
0.250743,0,0,0,0
0.252152,0,0,0,0
0.253561,0,0,0,0
0.254970,0,0,0,0
0.256381,0,0,0,0
0.257797,0,0,0,0
0.259168,0,0,0,0
0.260422,0,0,0,0
0.261798,0,0,0,0
0.263160,0,0,0,0
0.266953,0,0,0,0
0.268409,0,0,0,0
0.269865,0,0,0,0
0.271763,0,0,0,0
0.273422,0,0,0,0
0.274874,0,0,0,0
0.276257,0,0,0,0
0.277685,0,0,0,0
0.279214,0,0,0,0
0.280498,0,0,0,0
0.281858,0,0,0,0
0.283211,0,0,0,0
0.284559,0,0,0,0
0.285906,0,0,0,0
0.287251,0,0,0,0
0.288596,0,0,0,0
0.289936,0,0,0,0
0.291341,0,0,0,0
0.292804,0,0,0,0
0.294187,0,0,0,0
0.295575,0,0,0,0
0.299691,0,0,0,0
0.301079,0,0,0,0
0.302477,0,0,0,0
0.303877,0,0,0,0
0.305259,0,0,0,0
0.306639,0,0,0,0
0.308885,0,0,0,0
0.310565,0,0,0,0
0.311949,0,0,0,0
0.313363,0,0,0,0
0.314725,0,0,0,0
0.316086,0,0,0,0
0.317426,0,0,0,0
0.318759,0,0,0,0
0.320096,0,0,0,0
0.321434,0,0,0,0
0.322769,0,0,0,0
0.324118,0,0,0,0
0.325477,0,0,0,0
0.326896,0,0,0,0
0.328281,0,0,0,0
0.329666,0,0,0,0
0.331046,0,0,0,0
0.332430,0,0,0,0
0.333945,0,0,0,0
0.335506,0,0,0,0
0.337061,0,0,0,0
0.338611,0,0,0,0
0.340162,0,0,0,0
0.341757,0,0,0,0
0.343307,0,0,0,0
0.344919,0,0,0,0
0.346480,0,0,0,0
0.348034,0,0,0,0
0.349585,0,0,0,0
0.351134,0,0,0,0
0.352685,0,0,0,0
0.354236,0,0,0,0
0.355788,0,0,0,0
0.357396,0,0,0,0
0.358947,0,0,0,0
0.360542,0,0,0,0
0.362092,0,0,0,0
0.363726,0,0,0,0
0.365114,0,0,0,0
0.366507,0,0,0,0
0.368035,0,0,0,0
0.369586,0,0,0,0
0.371136,0,0,0,0
0.372687,0,0,0,0
0.374239,0,0,0,0
0.375791,0,0,0,0
0.377342,0,0,0,0
0.378781,0,0,0,0
0.380305,0,0,0,0
0.381856,0,0,0,0
0.383405,0,0,0,0
0.384960,0,0,0,0
0.386511,0,0,0,0
0.388063,0,0,0,0
0.389670,0,0,0,0
0.391222,0,0,0,0
0.392672,0,0,0,0
0.394059,0,0,0,0
0.395401,0,0,0,0
0.396743,0,0,0,0
0.398079,0,0,0,0
0.399415,0,0,0,0
0.400829,0,0,0,0
0.402170,0,0,0,0
0.403506,0,0,0,0
0.404851,0,0,0,0
0.406176,0,0,0,0
0.407481,0,0,0,0
0.408842,0,0,0,0
0.410151,0,0,0,0
0.411469,0,0,0,0
0.412780,0,0,0,0
0.414084,0,0,0,0
0.415388,0,0,0,0
0.416728,0,0,0,0
0.418037,0,0,0,0
0.419345,0,0,0,0
0.420686,0,0,0,0
0.422041,0,0,0,0
0.423406,0,0,0,0
0.424807,0,0,0,0
0.426169,0,0,0,0
0.427530,0,0,0,0
0.428890,0,0,0,0
0.430251,0,0,0,0
0.431612,0,0,0,0
0.432975,0,0,0,0
0.434334,0,0,0,0
0.435694,0,0,0,0
0.437110,0,0,0,0
0.438439,0,0,0,0
0.439852,0,0,0,0
0.441215,0,0,0,0
0.442576,0,0,0,0
0.443941,0,0,0,0
0.445302,0,0,0,0
0.446663,0,0,0,0
0.448073,0,0,0,0
0.449484,0,0,0,0
0.450629,0,0,0,0
0.451991,0,0,0,0
0.453351,0,0,0,0
0.454713,0,0,0,0
0.456162,0,0,0,0
0.457573,0,0,0,0
0.458970,0,0,0,0
0.460358,0,0,0,0
0.461746,0,0,0,0
0.463134,0,0,0,0
0.464920,0,0,0,0
0.466329,0,0,0,0
0.467724,0,0,0,0
0.469112,0,0,0,0
0.470545,0,0,0,0
0.471965,0,0,0,0
0.473349,0,0,0,0
0.474923,0,0,0,0
0.476306,0,0,0,0
0.477696,0,0,0,0
0.479880,0,0,0,0
0.484830,0,0,0,0
0.486233,0,0,0,0
0.487612,0,0,0,0
0.488975,0,0,0,0
0.490315,0,0,0,0
0.491656,0,0,0,0
0.492996,0,0,0,0
0.494334,0,0,0,0
0.495671,0,0,0,0
0.497011,0,0,0,0
0.498348,0,0,0,0
0.499695,0,0,0,0
0.501030,0,0,0,0
0.502438,0,0,0,0
0.503968,0,0,0,0
0.505397,0,0,0,0
0.506777,0,0,0,0
0.508157,0,0,0,0
0.509537,0,0,0,0
0.510926,0,0,0,0
0.512309,0,0,0,0
0.513823,0,0,0,0
0.515370,0,0,0,0
0.516924,0,0,0,0
0.518517,0,0,0,0
0.520069,0,0,0,0
0.521633,0,0,0,0
0.523182,0,0,0,0
0.524731,0,0,0,0
0.526282,0,0,0,0
0.527833,0,0,0,0
0.529383,0,0,0,0
0.530932,0,0,0,0
0.532496,0,0,0,0
0.534048,0,0,0,0
0.535596,0,0,0,0
0.537188,0,0,0,0
0.538738,0,0,0,0
0.540288,0,0,0,0
0.541837,0,0,0,0
0.543350,0,0,0,0
0.544807,0,0,0,0
0.546324,0,0,0,0
0.547879,0,0,0,0
0.549474,0,0,0,0
0.551024,0,0,0,0
0.552576,0,0,0,0
0.554153,0,0,0,0
0.556952,0,0,0,0
0.558370,0,0,0,0
0.559761,0,0,0,0
0.561151,0,0,0,0
0.562536,0,0,0,0
0.563923,0,0,0,0
0.565363,0,0,0,0
0.566749,0,0,0,0
0.568266,0,0,0,0
0.569816,0,0,0,0
0.571363,0,0,0,0
0.572916,0,0,0,0
0.574463,0,0,0,0
0.576633,0,0,0,0
0.578037,0,0,0,0
0.579506,0,0,0,0
0.580946,0,0,0,0
0.582373,0,0,0,0
0.584223,0,0,0,0
0.586854,0,0,0,0
0.588533,0,0,0,0
0.590282,0,0,0,0
0.591769,0,0,0,0
0.593153,0,0,0,0
0.594530,0,0,0,0
0.595908,0,0,0,0
0.597352,0,0,0,0
0.598708,0,0,0,0
0.600062,0,0,0,0
0.601417,0,0,0,0
0.602770,0,0,0,0
0.604126,0,0,0,0
0.605479,0,0,0,0
0.606832,0,0,0,0
0.608192,0,0,0,0
0.609548,0,0,0,0
0.610902,0,0,0,0
0.612256,0,0,0,0
0.613647,0,0,0,0
0.615061,0,0,0,0
0.616471,0,0,0,0
0.617882,0,0,0,0
0.619299,0,0,0,0
0.620730,0,0,0,0
0.622142,0,0,0,0
0.623552,0,0,0,0
0.624962,0,0,0,0
0.626372,0,0,0,0
0.627788,0,0,0,0
0.629224,0,0,0,0
0.630497,0,0,0,0
0.631754,0,0,0,0
0.633115,0,0,0,0
0.634476,0,0,0,0
0.635887,0,0,0,0
0.637253,0,0,0,0
0.638615,0,0,0,0
0.639985,0,0,0,0
0.641346,0,0,0,0
0.642711,0,0,0,0
0.644120,0,0,0,0
0.645497,0,0,0,0
0.646749,0,0,0,0
0.648146,0,0,0,0
0.649536,0,0,0,0
0.650921,0,0,0,0
0.652321,0,0,0,0
0.653709,0,0,0,0
0.655041,0,0,0,0
0.656434,0,0,0,0
0.657821,0,0,0,0
0.659205,0,0,0,0
0.660591,0,0,0,0
0.662022,0,0,0,0
0.663420,0,0,0,0
0.664819,0,0,0,0
0.666202,0,0,0,0
0.667820,0,0,0,0
0.669199,0,0,0,0
0.670579,0,0,0,0
0.671959,0,0,0,0
0.673335,0,0,0,0
0.674740,0,0,0,0
0.676116,0,0,0,0
0.677550,0,0,0,0
0.678927,0,0,0,0
0.680305,0,0,0,0
0.681690,0,0,0,0
