elapsed_s,RAS_SAMPLE_MASK_GEN_LANE_3_WORKING_CC_L2,RAS_SAMPLE_MASK_GEN_LANE_4_WORKING_CC_L2,RAS_SAMPLE_MASK_GEN_LANE_5_WORKING_CC_L2,RAS_SAMPLE_MASK_GEN_LANE_6_WORKING_CC_L2
0.001102,0,0,0,0
0.002657,0,0,0,0
0.004145,0,0,0,0
0.005627,0,0,0,0
0.007109,0,0,0,0
0.008603,0,0,0,0
0.010084,0,0,0,0
0.011710,0,0,0,0
0.013253,0,0,0,0
0.014735,0,0,0,0
0.016216,0,0,0,0
0.017700,0,0,0,0
0.019216,0,0,0,0
0.020699,0,0,0,0
0.022178,0,0,0,0
0.023766,0,0,0,0
0.025252,0,0,0,0
0.026764,0,0,0,0
0.028326,0,0,0,0
0.029805,0,0,0,0
0.031263,0,0,0,0
0.032722,0,0,0,0
0.034179,0,0,0,0
0.035765,0,0,0,0
0.037222,0,0,0,0
0.038775,0,0,0,0
0.040239,0,0,0,0
0.041698,0,0,0,0
0.043173,0,0,0,0
0.044715,0,0,0,0
0.046161,0,0,0,0
0.047731,0,0,0,0
0.049306,0,0,0,0
0.050760,0,0,0,0
0.052207,0,0,0,0
0.053651,0,0,0,0
0.055095,0,0,0,0
0.056563,0,0,0,0
0.058053,0,0,0,0
0.059491,0,0,0,0
0.061122,0,0,0,0
0.062769,0,0,0,0
0.064185,0,0,0,0
0.065591,0,0,0,0
0.067045,0,0,0,0
0.068450,0,0,0,0
0.069854,0,0,0,0
0.071312,0,0,0,0
0.072717,0,0,0,0
0.074181,0,0,0,0
0.075646,0,0,0,0
0.077139,0,0,0,0
0.078524,0,0,0,0
0.079885,0,0,0,0
0.081235,0,0,0,0
0.082646,0,0,0,0
0.084003,0,0,0,0
0.085348,0,0,0,0
0.086692,0,0,0,0
0.088040,0,0,0,0
0.089387,0,0,0,0
0.090735,0,0,0,0
0.092098,0,0,0,0
0.093522,0,0,0,0
0.094913,0,0,0,0
0.096299,0,0,0,0
0.097683,0,0,0,0
0.099072,0,0,0,0
0.100341,0,0,0,0
0.101729,0,0,0,0
0.103114,0,0,0,0
0.104510,0,0,0,0
0.105896,0,0,0,0
0.109411,0,0,0,0
0.110794,0,0,0,0
0.112176,0,0,0,0
0.113556,0,0,0,0
0.114961,0,0,0,0
0.116341,0,0,0,0
0.117721,0,0,0,0
0.119353,0,0,0,0
0.123647,0,0,0,0
0.125049,0,0,0,0
0.126431,0,0,0,0
0.127841,0,0,0,0
0.129199,0,0,0,0
0.130543,0,0,0,0
0.131882,0,0,0,0
0.133221,0,0,0,0
0.134559,0,0,0,0
0.135913,0,0,0,0
0.137252,0,0,0,0
0.138590,0,0,0,0
0.139929,0,0,0,0
0.141452,0,0,0,0
0.142871,0,0,0,0
0.144391,0,0,0,0
0.145940,0,0,0,0
0.147378,0,0,0,0
0.148771,0,0,0,0
0.150157,0,0,0,0
0.151597,0,0,0,0
0.152982,0,0,0,0
0.154367,0,0,0,0
0.155753,0,0,0,0
0.157308,0,0,0,0
0.158873,0,0,0,0
0.160424,0,0,0,0
0.161973,0,0,0,0
0.163395,0,0,0,0
0.164914,0,0,0,0
0.166548,0,0,0,0
0.167945,0,0,0,0
0.169340,0,0,0,0
0.170725,0,0,0,0
0.172285,0,0,0,0
0.173837,0,0,0,0
0.175389,0,0,0,0
0.176939,0,0,0,0
0.178495,0,0,0,0
0.180061,0,0,0,0
0.181613,0,0,0,0
0.183166,0,0,0,0
0.184718,0,0,0,0
0.186268,0,0,0,0
0.187825,0,0,0,0
0.189422,0,0,0,0
0.190989,0,0,0,0
0.192542,0,0,0,0
0.194094,0,0,0,0
0.195517,0,0,0,0
0.197038,0,0,0,0
0.198592,0,0,0,0
0.200145,0,0,0,0
0.201707,0,0,0,0
0.203262,0,0,0,0
0.204816,0,0,0,0
0.206366,0,0,0,0
0.207922,0,0,0,0
0.209472,0,0,0,0
0.211026,0,0,0,0
0.212621,0,0,0,0
0.214014,0,0,0,0
0.215408,0,0,0,0
0.216748,0,0,0,0
0.218078,0,0,0,0
0.219456,0,0,0,0
0.220832,0,0,0,0
0.222163,0,0,0,0
0.223575,0,0,0,0
0.224915,0,0,0,0
0.226251,0,0,0,0
0.227589,0,0,0,0
0.228926,0,0,0,0
0.230261,0,0,0,0
0.231647,0,0,0,0
0.232981,0,0,0,0
0.234326,0,0,0,0
0.235664,0,0,0,0
0.236987,0,0,0,0
0.238292,0,0,0,0
0.239692,0,0,0,0
0.241002,0,0,0,0
0.242310,0,0,0,0
0.243622,0,0,0,0
0.244940,0,0,0,0
0.246250,0,0,0,0
0.247563,0,0,0,0
0.248872,0,0,0,0
0.250182,0,0,0,0
0.251527,0,0,0,0
0.252874,0,0,0,0
0.254239,0,0,0,0
0.255618,0,0,0,0
0.256979,0,0,0,0
0.258340,0,0,0,0
0.259702,0,0,0,0
0.261063,0,0,0,0
0.262424,0,0,0,0
0.263676,0,0,0,0
0.264929,0,0,0,0
0.266348,0,0,0,0
0.267668,0,0,0,0
0.269048,0,0,0,0
0.270419,0,0,0,0
0.271780,0,0,0,0
0.273142,0,0,0,0
0.274554,0,0,0,0
0.275916,0,0,0,0
0.277283,0,0,0,0
0.278647,0,0,0,0
0.280032,0,0,0,0
0.281391,0,0,0,0
0.282800,0,0,0,0
0.284171,0,0,0,0
0.285532,0,0,0,0
0.286930,0,0,0,0
0.288359,0,0,0,0
0.289750,0,0,0,0
0.291501,0,0,0,0
0.292986,0,0,0,0
0.294558,0,0,0,0
0.295945,0,0,0,0
0.297332,0,0,0,0
0.298728,0,0,0,0
0.300166,0,0,0,0
0.301552,0,0,0,0
0.302911,0,0,0,0
0.304291,0,0,0,0
0.305671,0,0,0,0
0.307326,0,0,0,0
0.308706,0,0,0,0
0.310097,0,0,0,0
0.314522,0,0,0,0
0.315915,0,0,0,0
0.317355,0,0,0,0
0.318739,0,0,0,0
0.320162,0,0,0,0
0.321539,0,0,0,0
0.322920,0,0,0,0
0.324301,0,0,0,0
0.325680,0,0,0,0
0.327061,0,0,0,0
0.328440,0,0,0,0
0.329820,0,0,0,0
0.331346,0,0,0,0
0.332761,0,0,0,0
0.334149,0,0,0,0
0.335640,0,0,0,0
0.337028,0,0,0,0
0.338414,0,0,0,0
0.339803,0,0,0,0
0.341189,0,0,0,0
0.342586,0,0,0,0
0.343972,0,0,0,0
0.345487,0,0,0,0
0.347040,0,0,0,0
0.348637,0,0,0,0
0.350187,0,0,0,0
0.351742,0,0,0,0
0.353307,0,0,0,0
0.354906,0,0,0,0
0.356450,0,0,0,0
0.357990,0,0,0,0
0.359410,0,0,0,0
0.360972,0,0,0,0
0.362526,0,0,0,0
0.364133,0,0,0,0
0.365684,0,0,0,0
0.367238,0,0,0,0
0.368782,0,0,0,0
0.370323,0,0,0,0
0.371943,0,0,0,0
0.373491,0,0,0,0
0.375056,0,0,0,0
0.376606,0,0,0,0
0.378155,0,0,0,0
0.379664,0,0,0,0
0.381184,0,0,0,0
0.382735,0,0,0,0
0.384285,0,0,0,0
0.385849,0,0,0,0
0.387399,0,0,0,0
0.388950,0,0,0,0
0.390500,0,0,0,0
0.392051,0,0,0,0
0.393600,0,0,0,0
0.395152,0,0,0,0
0.396758,0,0,0,0
0.398307,0,0,0,0
0.399861,0,0,0,0
0.401409,0,0,0,0
0.402961,0,0,0,0
0.404512,0,0,0,0
0.406765,0,0,0,0
0.408424,0,0,0,0
0.409938,0,0,0,0
0.411335,0,0,0,0
0.412761,0,0,0,0
0.414141,0,0,0,0
0.415521,0,0,0,0
0.416901,0,0,0,0
0.418288,0,0,0,0
0.419719,0,0,0,0
0.421097,0,0,0,0
0.422522,0,0,0,0
0.423907,0,0,0,0
0.425283,0,0,0,0
0.426682,0,0,0,0
0.428109,0,0,0,0
0.429472,0,0,0,0
0.430825,0,0,0,0
0.432179,0,0,0,0
0.433533,0,0,0,0
0.434886,0,0,0,0
0.436240,0,0,0,0
0.437593,0,0,0,0
0.438946,0,0,0,0
0.440306,0,0,0,0
0.441660,0,0,0,0
0.443013,0,0,0,0
0.444404,0,0,0,0
0.445818,0,0,0,0
0.447228,0,0,0,0
0.448639,0,0,0,0
0.450049,0,0,0,0
0.451466,0,0,0,0
0.452876,0,0,0,0
0.454286,0,0,0,0
0.455678,0,0,0,0
0.457089,0,0,0,0
0.458392,0,0,0,0
0.459821,0,0,0,0
0.461097,0,0,0,0
0.462465,0,0,0,0
0.463872,0,0,0,0
0.465262,0,0,0,0
0.466699,0,0,0,0
0.469084,0,0,0,0
0.470599,0,0,0,0
0.473091,0,0,0,0
0.474521,0,0,0,0
0.475964,0,0,0,0
0.477344,0,0,0,0
0.478724,0,0,0,0
0.480109,0,0,0,0
0.481352,0,0,0,0
0.482739,0,0,0,0
0.484147,0,0,0,0
0.485533,0,0,0,0
0.486954,0,0,0,0
0.488371,0,0,0,0
0.489728,0,0,0,0
0.491077,0,0,0,0
0.492932,0,0,0,0
0.494335,0,0,0,0
0.495764,0,0,0,0
0.497143,0,0,0,0
0.498542,0,0,0,0
0.499925,0,0,0,0
0.502532,0,0,0,0
0.504025,0,0,0,0
0.505427,0,0,0,0
0.506809,0,0,0,0
0.508194,0,0,0,0
0.509575,0,0,0,0
0.511052,0,0,0,0
0.512439,0,0,0,0
0.513825,0,0,0,0
0.515214,0,0,0,0
0.516603,0,0,0,0
0.517983,0,0,0,0
0.519367,0,0,0,0
0.520746,0,0,0,0
0.522252,0,0,0,0
0.523715,0,0,0,0
0.525154,0,0,0,0
0.526542,0,0,0,0
0.527941,0,0,0,0
0.529326,0,0,0,0
0.530712,0,0,0,0
0.532101,0,0,0,0
0.533488,0,0,0,0
0.534895,0,0,0,0
0.536278,0,0,0,0
0.537661,0,0,0,0
0.539057,0,0,0,0
0.540478,0,0,0,0
0.542635,0,0,0,0
0.544825,0,0,0,0
0.546224,0,0,0,0
0.547697,0,0,0,0
0.549096,0,0,0,0
0.550708,0,0,0,0
0.552180,0,0,0,0
0.553561,0,0,0,0
0.554968,0,0,0,0
0.556545,0,0,0,0
0.558088,0,0,0,0
0.559518,0,0,0,0
0.561030,0,0,0,0
0.562667,0,0,0,0
0.564091,0,0,0,0
0.565481,0,0,0,0
0.566869,0,0,0,0
0.568253,0,0,0,0
0.569648,0,0,0,0
0.571034,0,0,0,0
0.572648,0,0,0,0
0.574200,0,0,0,0
0.575751,0,0,0,0
0.577292,0,0,0,0
0.578711,0,0,0,0
0.580117,0,0,0,0
0.581635,0,0,0,0
0.583189,0,0,0,0
0.584741,0,0,0,0
0.586291,0,0,0,0
0.587844,0,0,0,0
0.589441,0,0,0,0
0.591008,0,0,0,0
0.592552,0,0,0,0
0.593976,0,0,0,0
0.595368,0,0,0,0
0.596751,0,0,0,0
0.598128,0,0,0,0
0.599505,0,0,0,0
0.600894,0,0,0,0
0.602271,0,0,0,0
0.603680,0,0,0,0
0.605058,0,0,0,0
0.606435,0,0,0,0
0.607813,0,0,0,0
0.609192,0,0,0,0
0.610670,0,0,0,0
0.612057,0,0,0,0
0.613432,0,0,0,0
0.614808,0,0,0,0
0.616185,0,0,0,0
0.617560,0,0,0,0
0.618949,0,0,0,0
0.620408,0,0,0,0
0.621767,0,0,0,0
0.623129,0,0,0,0
0.624483,0,0,0,0
0.625835,0,0,0,0
0.627187,0,0,0,0
0.628542,0,0,0,0
0.629895,0,0,0,0
0.631251,0,0,0,0
0.632605,0,0,0,0
0.633965,0,0,0,0
0.635322,0,0,0,0
0.636715,0,0,0,0
0.638055,0,0,0,0
0.639396,0,0,0,0
0.640741,0,0,0,0
0.642081,0,0,0,0
0.643418,0,0,0,0
0.644762,0,0,0,0
0.646101,0,0,0,0
0.647440,0,0,0,0
0.648778,0,0,0,0
0.650116,0,0,0,0
0.651455,0,0,0,0
0.652823,0,0,0,0
0.654234,0,0,0,0
0.655582,0,0,0,0
0.656994,0,0,0,0
0.658297,0,0,0,0
0.659707,0,0,0,0
0.661117,0,0,0,0
0.662540,0,0,0,0
0.663809,0,0,0,0
0.665179,0,0,0,0
0.666545,0,0,0,0
0.667908,0,0,0,0
0.669177,0,0,0,0
0.670539,0,0,0,0
0.671902,0,0,0,0
0.673262,0,0,0,0
0.674677,0,0,0,0
0.676039,0,0,0,0
0.677403,0,0,0,0
0.678813,0,0,0,0
0.680174,0,0,0,0
0.681427,0,0,0,0
0.682837,0,0,0,0
0.684212,0,0,0,0
0.685573,0,0,0,0
0.687663,0,0,0,0
0.689089,0,0,0,0
0.690586,0,0,0,0
0.691977,0,0,0,0
0.693365,0,0,0,0
0.694801,0,0,0,0
