elapsed_s,CCHE_GMEM0_LOCAL_RD_REQUEST,CCHE_GMEM0_LOCAL_WR_REQUEST,CCHE_GMEM1_LOCAL_RD_REQUEST,CCHE_GMEM1_LOCAL_WR_REQUEST,CCHE_GMEM0_REMOTE_RD_REQUEST,CCHE_GMEM0_REMOTE_WR_REQUEST,CCHE_GMEM1_REMOTE_RD_REQUEST,CCHE_GMEM1_REMOTE_WR_REQUEST,CCHE_STALL_CYCLES_TP,CCHE_ATOMIC_REQUESTS_SP_TOTAL,CCHE_ATOMIC_PACKING_BEAT_SP_TOTAL
0.148255,0,0,0,0,0,0,0,0,0,0,0
0.149633,0,0,0,0,0,0,0,0,0,0,0
0.151021,0,0,0,0,0,0,0,0,0,0,0
0.152398,0,0,0,0,0,0,0,0,0,0,0
0.153776,0,0,0,0,0,0,0,0,0,0,0
0.155152,0,0,0,0,0,0,0,0,0,0,0
0.156528,0,0,0,0,0,0,0,0,0,0,0
0.157969,0,0,0,0,0,0,0,0,0,0,0
0.159356,0,0,0,0,0,0,0,0,0,0,0
0.160732,0,0,0,0,0,0,0,0,0,0,0
0.162224,0,0,0,0,0,0,0,0,0,0,0
0.163667,0,0,0,0,0,0,0,0,0,0,0
0.165100,0,0,0,0,0,0,0,0,0,0,0
0.166526,0,0,0,0,0,0,0,0,0,0,0
0.167950,0,0,0,0,0,0,0,0,0,0,0
0.169378,0,0,0,0,0,0,0,0,0,0,0
0.170935,0,0,0,0,0,0,0,0,0,0,0
0.172409,0,0,0,0,0,0,0,0,0,0,0
0.173844,0,0,0,0,0,0,0,0,0,0,0
0.175271,0,0,0,0,0,0,0,0,0,0,0
0.176695,0,0,0,0,0,0,0,0,0,0,0
0.178152,0,0,0,0,0,0,0,0,0,0,0
0.179576,0,0,0,0,0,0,0,0,0,0,0
0.181135,0,0,0,0,0,0,0,0,0,0,0
0.182739,0,0,0,0,0,0,0,0,0,0,0
0.184328,0,0,0,0,0,0,0,0,0,0,0
0.185919,0,0,0,0,0,0,0,0,0,0,0
0.187511,0,0,0,0,0,0,0,0,0,0,0
0.189104,0,0,0,0,0,0,0,0,0,0,0
0.190696,0,0,0,0,0,0,0,0,0,0,0
0.192286,0,0,0,0,0,0,0,0,0,0,0
0.193935,0,0,0,0,0,0,0,0,0,0,0
0.195526,0,0,0,0,0,0,0,0,0,0,0
0.197120,0,0,0,0,0,0,0,0,0,0,0
0.198712,0,0,0,0,0,0,0,0,0,0,0
0.200300,0,0,0,0,0,0,0,0,0,0,0
0.201891,0,0,0,0,0,0,0,0,0,0,0
0.203483,0,0,0,0,0,0,0,0,0,0,0
0.205090,0,0,0,0,0,0,0,0,0,0,0
0.206682,0,0,0,0,0,0,0,0,0,0,0
0.208272,0,0,0,0,0,0,0,0,0,0,0
0.209865,0,0,0,0,0,0,0,0,0,0,0
0.211456,0,0,0,0,0,0,0,0,0,0,0
0.213049,0,0,0,0,0,0,0,0,0,0,0
0.214641,0,0,0,0,0,0,0,0,0,0,0
0.216243,0,0,0,0,0,0,0,0,0,0,0
0.217834,0,0,0,0,0,0,0,0,0,0,0
0.219422,0,0,0,0,0,0,0,0,0,0,0
0.220892,0,0,0,0,0,0,0,0,0,0,0
0.222458,0,0,0,0,0,0,0,0,0,0,0
0.224048,0,0,0,0,0,0,0,0,0,0,0
0.225686,0,0,0,0,0,0,0,0,0,0,0
0.227291,0,0,0,0,0,0,0,0,0,0,0
0.228884,0,0,0,0,0,0,0,0,0,0,0
0.230477,0,0,0,0,0,0,0,0,0,0,0
0.232067,0,0,0,0,0,0,0,0,0,0,0
0.233662,0,0,0,0,0,0,0,0,0,0,0
0.235256,0,0,0,0,0,0,0,0,0,0,0
0.236964,0,0,0,0,0,0,0,0,0,0,0
0.238408,0,0,0,0,0,0,0,0,0,0,0
0.239840,0,0,0,0,0,0,0,0,0,0,0
0.241442,0,0,0,0,0,0,0,0,0,0,0
0.243035,0,0,0,0,0,0,0,0,0,0,0
0.244625,0,0,0,0,0,0,0,0,0,0,0
0.246217,0,0,0,0,0,0,0,0,0,0,0
0.247797,0,0,0,0,0,0,0,0,0,0,0
0.249267,0,0,0,0,0,0,0,0,0,0,0
0.250827,0,0,0,0,0,0,0,0,0,0,0
0.252416,0,0,0,0,0,0,0,0,0,0,0
0.254007,0,0,0,0,0,0,0,0,0,0,0
0.255596,0,0,0,0,0,0,0,0,0,0,0
0.257230,0,0,0,0,0,0,0,0,0,0,0
0.258821,0,0,0,0,0,0,0,0,0,0,0
0.260424,0,0,0,0,0,0,0,0,0,0,0
0.262015,0,0,0,0,0,0,0,0,0,0,0
0.263606,0,0,0,0,0,0,0,0,0,0,0
0.265197,0,0,0,0,0,0,0,0,0,0,0
0.266787,0,0,0,0,0,0,0,0,0,0,0
0.268377,0,0,0,0,0,0,0,0,0,0,0
0.269843,0,0,0,0,0,0,0,0,0,0,0
0.271421,0,0,0,0,0,0,0,0,0,0,0
0.273057,0,0,0,0,0,0,0,0,0,0,0
0.274649,0,0,0,0,0,0,0,0,0,0,0
0.276241,0,0,0,0,0,0,0,0,0,0,0
0.277833,0,0,0,0,0,0,0,0,0,0,0
0.279417,0,0,0,0,0,0,0,0,0,0,0
0.281231,0,0,0,0,0,0,0,0,0,0,0
0.282829,0,0,0,0,0,0,0,0,0,0,0
0.284418,0,0,0,0,0,0,0,0,0,0,0
0.286009,0,0,0,0,0,0,0,0,0,0,0
0.287599,0,0,0,0,0,0,0,0,0,0,0
0.289233,0,0,0,0,0,0,0,0,0,0,0
0.290823,0,0,0,0,0,0,0,0,0,0,0
0.292412,0,0,0,0,0,0,0,0,0,0,0
0.294013,0,0,0,0,0,0,0,0,0,0,0
0.295604,0,0,0,0,0,0,0,0,0,0,0
0.297196,0,0,0,0,0,0,0,0,0,0,0
0.298787,0,0,0,0,0,0,0,0,0,0,0
0.300376,0,0,0,0,0,0,0,0,0,0,0
0.301965,0,0,0,0,0,0,0,0,0,0,0
0.303557,0,0,0,0,0,0,0,0,0,0,0
0.305204,0,0,0,0,0,0,0,0,0,0,0
0.306795,0,0,0,0,0,0,0,0,0,0,0
0.308384,0,0,0,0,0,0,0,0,0,0,0
0.309973,0,0,0,0,0,0,0,0,0,0,0
0.311563,0,0,0,0,0,0,0,0,0,0,0
0.313155,0,0,0,0,0,0,0,0,0,0,0
0.314745,0,0,0,0,0,0,0,0,0,0,0
0.316347,0,0,0,0,0,0,0,0,0,0,0
0.317938,0,0,0,0,0,0,0,0,0,0,0
0.319528,0,0,0,0,0,0,0,0,0,0,0
0.321164,0,0,0,0,0,0,0,0,0,0,0
0.322756,0,0,0,0,0,0,0,0,0,0,0
0.324345,0,0,0,0,0,0,0,0,0,0,0
0.325934,0,0,0,0,0,0,0,0,0,0,0
0.327538,0,0,0,0,0,0,0,0,0,0,0
0.329132,0,0,0,0,0,0,0,0,0,0,0
0.330722,0,0,0,0,0,0,0,0,0,0,0
0.332310,0,0,0,0,0,0,0,0,0,0,0
0.333901,0,0,0,0,0,0,0,0,0,0,0
0.335490,0,0,0,0,0,0,0,0,0,0,0
0.337125,0,0,0,0,0,0,0,0,0,0,0
0.338729,0,0,0,0,0,0,0,0,0,0,0
0.340318,0,0,0,0,0,0,0,0,0,0,0
0.341907,0,0,0,0,0,0,0,0,0,0,0
0.343967,0,0,0,0,0,0,0,0,0,0,0
0.345561,0,0,0,0,0,0,0,0,0,0,0
0.347152,0,0,0,0,0,0,0,0,0,0,0
0.348754,0,0,0,0,0,0,0,0,0,0,0
0.350351,0,0,0,0,0,0,0,0,0,0,0
0.351941,0,0,0,0,0,0,0,0,0,0,0
0.353576,0,0,0,0,0,0,0,0,0,0,0
0.355170,0,0,0,0,0,0,0,0,0,0,0
0.356759,0,0,0,0,0,0,0,0,0,0,0
0.358355,0,0,0,0,0,0,0,0,0,0,0
0.359958,0,0,0,0,0,0,0,0,0,0,0
0.361551,0,0,0,0,0,0,0,0,0,0,0
0.363142,0,0,0,0,0,0,0,0,0,0,0
0.364730,0,0,0,0,0,0,0,0,0,0,0
0.366327,0,0,0,0,0,0,0,0,0,0,0
0.367916,0,0,0,0,0,0,0,0,0,0,0
0.369551,0,0,0,0,0,0,0,0,0,0,0
0.371156,0,0,0,0,0,0,0,0,0,0,0
0.372746,0,0,0,0,0,0,0,0,0,0,0
0.374341,0,0,0,0,0,0,0,0,0,0,0
0.375930,0,0,0,0,0,0,0,0,0,0,0
0.377523,0,0,0,0,0,0,0,0,0,0,0
0.379115,0,0,0,0,0,0,0,0,0,0,0
0.380705,0,0,0,0,0,0,0,0,0,0,0
0.382313,0,0,0,0,0,0,0,0,0,0,0
0.383902,0,0,0,0,0,0,0,0,0,0,0
0.385538,0,0,0,0,0,0,0,0,0,0,0
0.387131,0,0,0,0,0,0,0,0,0,0,0
0.388720,0,0,0,0,0,0,0,0,0,0,0
0.390316,0,0,0,0,0,0,0,0,0,0,0
0.391906,0,0,0,0,0,0,0,0,0,0,0
0.393511,0,0,0,0,0,0,0,0,0,0,0
0.395103,0,0,0,0,0,0,0,0,0,0,0
0.396692,0,0,0,0,0,0,0,0,0,0,0
0.398251,0,0,0,0,0,0,0,0,0,0,0
0.399681,0,0,0,0,0,0,0,0,0,0,0
0.401282,0,0,0,0,0,0,0,0,0,0,0
0.402874,0,0,0,0,0,0,0,0,0,0,0
0.404511,0,0,0,0,0,0,0,0,0,0,0
0.406154,0,0,0,0,0,0,0,0,0,0,0
0.407743,0,0,0,0,0,0,0,0,0,0,0
0.409661,0,0,0,0,0,0,0,0,0,0,0
0.411254,0,0,0,0,0,0,0,0,0,0,0
0.412906,0,0,0,0,0,0,0,0,0,0,0
0.414449,0,0,0,0,0,0,0,0,0,0,0
0.416049,0,0,0,0,0,0,0,0,0,0,0
0.417685,0,0,0,0,0,0,0,0,0,0,0
0.419275,0,0,0,0,0,0,0,0,0,0,0
0.420928,0,0,0,0,0,0,0,0,0,0,0
0.422493,0,0,0,0,0,0,0,0,0,0,0
0.424082,0,0,0,0,0,0,0,0,0,0,0
0.425675,0,0,0,0,0,0,0,0,0,0,0
0.427288,0,0,0,0,0,0,0,0,0,0,0
0.428880,0,0,0,0,0,0,0,0,0,0,0
0.430472,0,0,0,0,0,0,0,0,0,0,0
0.432061,0,0,0,0,0,0,0,0,0,0,0
0.433698,0,0,0,0,0,0,0,0,0,0,0
0.435290,0,0,0,0,0,0,0,0,0,0,0
0.436881,0,0,0,0,0,0,0,0,0,0,0
0.438485,0,0,0,0,0,0,0,0,0,0,0
0.440074,0,0,0,0,0,0,0,0,0,0,0
0.441666,0,0,0,0,0,0,0,0,0,0,0
0.443257,0,0,0,0,0,0,0,0,0,0,0
0.444937,0,0,0,0,0,0,0,0,0,0,0
0.446413,0,0,0,0,0,0,0,0,0,0,0
0.447840,0,0,0,0,0,0,0,0,0,0,0
0.449321,0,0,0,0,0,0,0,0,0,0,0
0.450878,0,0,0,0,0,0,0,0,0,0,0
0.452467,0,0,0,0,0,0,0,0,0,0,0
0.454108,0,0,0,0,0,0,0,0,0,0,0
0.455697,0,0,0,0,0,0,0,0,0,0,0
0.457289,0,0,0,0,0,0,0,0,0,0,0
0.458879,0,0,0,0,0,0,0,0,0,0,0
0.460482,0,0,0,0,0,0,0,0,0,0,0
0.462129,0,0,0,0,0,0,0,0,0,0,0
0.463719,0,0,0,0,0,0,0,0,0,0,0
0.465353,0,0,0,0,0,0,0,0,0,0,0
0.466944,0,0,0,0,0,0,0,0,0,0,0
0.468533,0,0,0,0,0,0,0,0,0,0,0
0.470175,0,0,0,0,0,0,0,0,0,0,0
0.471775,0,0,0,0,0,0,0,0,0,0,0
0.473242,0,0,0,0,0,0,0,0,0,0,0
0.474807,0,0,0,0,0,0,0,0,0,0,0
0.476397,0,0,0,0,0,0,0,0,0,0,0
0.477988,0,0,0,0,0,0,0,0,0,0,0
0.479580,0,0,0,0,0,0,0,0,0,0,0
0.481217,0,0,0,0,0,0,0,0,0,0,0
0.482822,0,0,0,0,0,0,0,0,0,0,0
0.484412,0,0,0,0,0,0,0,0,0,0,0
0.486002,0,0,0,0,0,0,0,0,0,0,0
0.487593,0,0,0,0,0,0,0,0,0,0,0
0.489186,0,0,0,0,0,0,0,0,0,0,0
0.490778,0,0,0,0,0,0,0,0,0,0,0
0.492368,0,0,0,0,0,0,0,0,0,0,0
0.493971,0,0,0,0,0,0,0,0,0,0,0
0.495562,0,0,0,0,0,0,0,0,0,0,0
0.497198,0,0,0,0,0,0,0,0,0,0,0
0.498789,0,0,0,0,0,0,0,0,0,0,0
0.500375,0,0,0,0,0,0,0,0,0,0,0
0.501966,0,0,0,0,0,0,0,0,0,0,0
0.503550,0,0,0,0,0,0,0,0,0,0,0
0.505237,0,0,0,0,0,0,0,0,0,0,0
0.506870,0,0,0,0,0,0,0,0,0,0,0
0.508461,0,0,0,0,0,0,0,0,0,0,0
0.510053,0,0,0,0,0,0,0,0,0,0,0
0.511645,0,0,0,0,0,0,0,0,0,0,0
0.513282,0,0,0,0,0,0,0,0,0,0,0
0.514876,0,0,0,0,0,0,0,0,0,0,0
0.516480,0,0,0,0,0,0,0,0,0,0,0
0.518118,0,0,0,0,0,0,0,0,0,0,0
0.519710,0,0,0,0,0,0,0,0,0,0,0
0.521301,0,0,0,0,0,0,0,0,0,0,0
0.522892,0,0,0,0,0,0,0,0,0,0,0
0.524481,0,0,0,0,0,0,0,0,0,0,0
0.526131,0,0,0,0,0,0,0,0,0,0,0
0.527733,0,0,0,0,0,0,0,0,0,0,0
0.529368,0,0,0,0,0,0,0,0,0,0,0
0.530961,0,0,0,0,0,0,0,0,0,0,0
0.532551,0,0,0,0,0,0,0,0,0,0,0
0.534188,0,0,0,0,0,0,0,0,0,0,0
0.535776,0,0,0,0,0,0,0,0,0,0,0
0.537368,0,0,0,0,0,0,0,0,0,0,0
0.538973,0,0,0,0,0,0,0,0,0,0,0
0.540563,0,0,0,0,0,0,0,0,0,0,0
0.542246,0,0,0,0,0,0,0,0,0,0,0
0.543834,0,0,0,0,0,0,0,0,0,0,0
0.545469,0,0,0,0,0,0,0,0,0,0,0
0.547059,0,0,0,0,0,0,0,0,0,0,0
0.548648,0,0,0,0,0,0,0,0,0,0,0
0.550256,0,0,0,0,0,0,0,0,0,0,0
0.551844,0,0,0,0,0,0,0,0,0,0,0
0.553436,0,0,0,0,0,0,0,0,0,0,0
0.555026,0,0,0,0,0,0,0,0,0,0,0
0.556614,0,0,0,0,0,0,0,0,0,0,0
0.558208,0,0,0,0,0,0,0,0,0,0,0
0.559798,0,0,0,0,0,0,0,0,0,0,0
0.561412,0,0,0,0,0,0,0,0,0,0,0
0.563003,0,0,0,0,0,0,0,0,0,0,0
0.564591,0,0,0,0,0,0,0,0,0,0,0
0.566186,0,0,0,0,0,0,0,0,0,0,0
0.567776,0,0,0,0,0,0,0,0,0,0,0
0.569367,0,0,0,0,0,0,0,0,0,0,0
0.570956,0,0,0,0,0,0,0,0,0,0,0
0.572570,0,0,0,0,0,0,0,0,0,0,0
0.574164,0,0,0,0,0,0,0,0,0,0,0
0.575752,0,0,0,0,0,0,0,0,0,0,0
0.577387,0,0,0,0,0,0,0,0,0,0,0
0.578977,0,0,0,0,0,0,0,0,0,0,0
0.580564,0,0,0,0,0,0,0,0,0,0,0
0.582158,0,0,0,0,0,0,0,0,0,0,0
0.583761,0,0,0,0,0,0,0,0,0,0,0
0.585353,0,0,0,0,0,0,0,0,0,0,0
0.586944,0,0,0,0,0,0,0,0,0,0,0
0.588533,0,0,0,0,0,0,0,0,0,0,0
0.590213,0,0,0,0,0,0,0,0,0,0,0
0.591801,0,0,0,0,0,0,0,0,0,0,0
0.593438,0,0,0,0,0,0,0,0,0,0,0
0.594916,0,0,0,0,0,0,0,0,0,0,0
0.596479,0,0,0,0,0,0,0,0,0,0,0
0.598119,0,0,0,0,0,0,0,0,0,0,0
0.599708,0,0,0,0,0,0,0,0,0,0,0
0.601301,0,0,0,0,0,0,0,0,0,0,0
0.602892,0,0,0,0,0,0,0,0,0,0,0
0.604480,0,0,0,0,0,0,0,0,0,0,0
0.606141,0,0,0,0,0,0,0,0,0,0,0
0.607729,0,0,0,0,0,0,0,0,0,0,0
0.609364,0,0,0,0,0,0,0,0,0,0,0
0.610956,0,0,0,0,0,0,0,0,0,0,0
0.612544,0,0,0,0,0,0,0,0,0,0,0
0.614064,0,0,0,0,0,0,0,0,0,0,0
0.615662,0,0,0,0,0,0,0,0,0,0,0
0.617268,0,0,0,0,0,0,0,0,0,0,0
0.618734,0,0,0,0,0,0,0,0,0,0,0
0.620298,0,0,0,0,0,0,0,0,0,0,0
0.621763,0,0,0,0,0,0,0,0,0,0,0
0.623329,0,0,0,0,0,0,0,0,0,0,0
0.624965,0,0,0,0,0,0,0,0,0,0,0
0.626557,0,0,0,0,0,0,0,0,0,0,0
0.628241,0,0,0,0,0,0,0,0,0,0,0
0.629865,0,0,0,0,0,0,0,0,0,0,0
0.631818,0,0,0,0,0,0,0,0,0,0,0
0.633251,0,0,0,0,0,0,0,0,0,0,0
0.634764,0,0,0,0,0,0,0,0,0,0,0
0.636185,0,0,0,0,0,0,0,0,0,0,0
0.637608,0,0,0,0,0,0,0,0,0,0,0
0.639045,0,0,0,0,0,0,0,0,0,0,0
0.640467,0,0,0,0,0,0,0,0,0,0,0
0.642024,0,0,0,0,0,0,0,0,0,0,0
0.643617,0,0,0,0,0,0,0,0,0,0,0
0.645222,0,0,0,0,0,0,0,0,0,0,0
0.648051,0,0,0,0,0,0,0,0,0,0,0
0.649544,0,0,0,0,0,0,0,0,0,0,0
0.651236,0,0,0,0,0,0,0,0,0,0,0
0.652967,0,0,0,0,0,0,0,0,0,0,0
0.654563,0,0,0,0,0,0,0,0,0,0,0
0.656779,0,0,0,0,0,0,0,0,0,0,0
0.658219,0,0,0,0,0,0,0,0,0,0,0
0.659686,0,0,0,0,0,0,0,0,0,0,0
0.661108,0,0,0,0,0,0,0,0,0,0,0
0.662528,0,0,0,0,0,0,0,0,0,0,0
0.663947,0,0,0,0,0,0,0,0,0,0,0
0.665365,0,0,0,0,0,0,0,0,0,0,0
0.666783,0,0,0,0,0,0,0,0,0,0,0
0.668201,0,0,0,0,0,0,0,0,0,0,0
0.669621,0,0,0,0,0,0,0,0,0,0,0
0.671065,0,0,0,0,0,0,0,0,0,0,0
0.672488,0,0,0,0,0,0,0,0,0,0,0
0.673912,0,0,0,0,0,0,0,0,0,0,0
0.675331,0,0,0,0,0,0,0,0,0,0,0
0.676749,0,0,0,0,0,0,0,0,0,0,0
0.678176,0,0,0,0,0,0,0,0,0,0,0
0.679601,0,0,0,0,0,0,0,0,0,0,0
0.681030,0,0,0,0,0,0,0,0,0,0,0
0.682466,0,0,0,0,0,0,0,0,0,0,0
0.684021,0,0,0,0,0,0,0,0,0,0,0
0.685614,0,0,0,0,0,0,0,0,0,0,0
0.687207,0,0,0,0,0,0,0,0,0,0,0
0.688797,0,0,0,0,0,0,0,0,0,0,0
0.690391,0,0,0,0,0,0,0,0,0,0,0
0.691982,0,0,0,0,0,0,0,0,0,0,0
0.693591,0,0,0,0,0,0,0,0,0,0,0
0.695187,0,0,0,0,0,0,0,0,0,0,0
0.696777,0,0,0,0,0,0,0,0,0,0,0
0.698377,0,0,0,0,0,0,0,0,0,0,0
0.699968,0,0,0,0,0,0,0,0,0,0,0
0.701562,0,0,0,0,0,0,0,0,0,0,0
0.703156,0,0,0,0,0,0,0,0,0,0,0
0.704758,0,0,0,0,0,0,0,0,0,0,0
0.706404,0,0,0,0,0,0,0,0,0,0,0
0.707995,0,0,0,0,0,0,0,0,0,0,0
0.709589,0,0,0,0,0,0,0,0,0,0,0
0.711182,0,0,0,0,0,0,0,0,0,0,0
0.712773,0,0,0,0,0,0,0,0,0,0,0
0.714370,0,0,0,0,0,0,0,0,0,0,0
0.715973,0,0,0,0,0,0,0,0,0,0,0
0.717567,0,0,0,0,0,0,0,0,0,0,0
0.719160,0,0,0,0,0,0,0,0,0,0,0
0.720751,0,0,0,0,0,0,0,0,0,0,0
0.722393,0,0,0,0,0,0,0,0,0,0,0
0.723984,0,0,0,0,0,0,0,0,0,0,0
0.725578,0,0,0,0,0,0,0,0,0,0,0
0.727184,0,0,0,0,0,0,0,0,0,0,0
0.728651,0,0,0,0,0,0,0,0,0,0,0
0.730097,0,0,0,0,0,0,0,0,0,0,0
0.731525,0,0,0,0,0,0,0,0,0,0,0
0.732952,0,0,0,0,0,0,0,0,0,0,0
0.734379,0,0,0,0,0,0,0,0,0,0,0
0.735804,0,0,0,0,0,0,0,0,0,0,0
0.737286,0,0,0,0,0,0,0,0,0,0,0
0.738845,0,0,0,0,0,0,0,0,0,0,0
0.740437,0,0,0,0,0,0,0,0,0,0,0
0.742030,0,0,0,0,0,0,0,0,0,0,0
0.743623,0,0,0,0,0,0,0,0,0,0,0
0.745218,0,0,0,0,0,0,0,0,0,0,0
0.746812,0,0,0,0,0,0,0,0,0,0,0
0.748424,0,0,0,0,0,0,0,0,0,0,0
0.750017,0,0,0,0,0,0,0,0,0,0,0
0.751611,0,0,0,0,0,0,0,0,0,0,0
0.753248,0,0,0,0,0,0,0,0,0,0,0
0.754841,0,0,0,0,0,0,0,0,0,0,0
0.756432,0,0,0,0,0,0,0,0,0,0,0
0.758025,0,0,0,0,0,0,0,0,0,0,0
0.759621,0,0,0,0,0,0,0,0,0,0,0
0.761183,0,0,0,0,0,0,0,0,0,0,0
0.762746,0,0,0,0,0,0,0,0,0,0,0
0.764336,0,0,0,0,0,0,0,0,0,0,0
0.765928,0,0,0,0,0,0,0,0,0,0,0
0.767519,0,0,0,0,0,0,0,0,0,0,0
0.769154,0,0,0,0,0,0,0,0,0,0,0
