elapsed_s,RBBM_US_VSC_BUSY,RBBM_US_UCHE_BUSY,RBBM_US_HLSQ_BUSY,RBBM_S_HLSQ_BUSY
1.208861,0,0,104,0
1.210462,0,0,104,0
1.212018,0,0,104,0
1.213571,0,0,104,0
1.215129,0,0,104,0
1.216572,0,0,104,0
1.218097,0,0,104,0
1.219693,0,0,104,0
1.221244,0,0,104,0
1.222795,0,0,104,0
1.224346,0,0,104,0
1.225900,0,0,104,0
1.227516,0,0,104,0
1.229066,0,0,104,0
1.230617,0,0,104,0
1.232160,0,0,104,0
1.233702,0,0,104,0
1.235402,0,0,104,0
1.236907,0,0,104,0
1.238351,0,0,104,0
1.239784,0,0,104,0
1.241197,0,0,104,0
1.242673,0,0,104,0
1.245586,0,0,104,0
1.246975,0,0,104,0
1.248371,0,0,104,0
1.249813,0,0,104,0
1.251192,0,0,104,0
1.252577,0,0,104,0
1.253964,0,0,104,0
1.255354,0,0,104,0
1.256748,0,0,104,0
1.258137,0,0,104,0
1.259536,0,0,104,0
1.260924,0,0,104,0
1.262313,0,0,104,0
1.263700,0,0,104,0
1.265087,0,0,104,0
1.266510,0,0,104,0
1.268026,0,0,104,0
1.269576,0,0,104,0
1.271146,0,0,104,0
1.272697,0,0,104,0
1.274294,0,0,104,0
1.275746,0,0,104,0
1.277215,0,0,104,0
1.278768,0,0,104,0
1.280320,0,0,104,0
1.281888,0,0,104,0
1.283484,0,0,104,0
1.285036,0,0,104,0
1.286590,0,0,104,0
1.288133,0,0,104,0
1.289675,0,0,104,0
1.291197,0,0,104,0
1.292599,0,0,104,0
1.294118,0,0,104,0
1.295669,0,0,104,0
1.297218,0,0,104,0
1.298814,0,0,104,0
1.300365,0,0,104,0
1.301916,0,0,104,0
1.303355,0,0,104,0
1.304876,0,0,104,0
1.306346,0,0,104,0
1.307871,0,0,104,0
1.309422,0,0,104,0
1.311036,0,0,104,0
1.312589,0,0,104,0
1.314156,0,0,104,0
1.315748,0,0,104,0
1.317299,0,0,104,0
1.318852,0,0,104,0
1.320406,0,0,104,0
1.321962,0,0,104,0
1.323560,0,0,104,0
1.325124,0,0,104,0
