elapsed_s,PC_US_MESH_DRAWS,PC_US_MESH_DEAD_DRAWS,PC_US_MESH_MVIS_EN_DRAWS,PC_US_MESH_DEAD_PRIM,PC_US_MESH_LIVE_PRIM,PC_US_MESH_PA_EN_PRIM,PC_US_STARVE_CYCLES_FOR_MVIS_STREAM,PC_US_STARVE_CYCLES_PREDRAW
0.243211,0,0,0,0,0,0,0,0
0.244659,0,0,0,0,0,0,0,0
0.245988,0,0,0,0,0,0,0,0
0.247430,0,0,0,0,0,0,0,0
0.248888,0,0,0,0,0,0,0,0
0.250331,0,0,0,0,0,0,0,0
0.251662,0,0,0,0,0,0,0,0
0.253104,0,0,0,0,0,0,0,0
0.254433,0,0,0,0,0,0,0,0
0.255880,0,0,0,0,0,0,0,0
0.257337,0,0,0,0,0,0,0,0
0.258840,0,0,0,0,0,0,0,0
0.260281,0,0,0,0,0,0,0,0
0.261734,0,0,0,0,0,0,0,0
0.263176,0,0,0,0,0,0,0,0
0.264617,0,0,0,0,0,0,0,0
0.265972,0,0,0,0,0,0,0,0
0.267303,0,0,0,0,0,0,0,0
0.268743,0,0,0,0,0,0,0,0
0.270073,0,0,0,0,0,0,0,0
0.271530,0,0,0,0,0,0,0,0
0.272989,0,0,0,0,0,0,0,0
0.274318,0,0,0,0,0,0,0,0
0.275758,0,0,0,0,0,0,0,0
0.277205,0,0,0,0,0,0,0,0
0.278646,0,0,0,0,0,0,0,0
0.280088,0,0,0,0,0,0,0,0
0.281546,0,0,0,0,0,0,0,0
0.282965,0,0,0,0,0,0,0,0
0.284406,0,0,0,0,0,0,0,0
0.285847,0,0,0,0,0,0,0,0
0.287294,0,0,0,0,0,0,0,0
0.288736,0,0,0,0,0,0,0,0
0.290085,0,0,0,0,0,0,0,0
0.291559,0,0,0,0,0,0,0,0
0.293030,0,0,0,0,0,0,0,0
0.294487,0,0,0,0,0,0,0,0
0.295928,0,0,0,0,0,0,0,0
0.297395,0,0,0,0,0,0,0,0
0.298928,0,0,0,0,0,0,0,0
0.300391,0,0,0,0,0,0,0,0
0.301830,0,0,0,0,0,0,0,0
0.303160,0,0,0,0,0,0,0,0
0.304603,0,0,0,0,0,0,0,0
0.305938,0,0,0,0,0,0,0,0
0.307387,0,0,0,0,0,0,0,0
0.308828,0,0,0,0,0,0,0,0
0.310269,0,0,0,0,0,0,0,0
0.311711,0,0,0,0,0,0,0,0
0.313154,0,0,0,0,0,0,0,0
0.314594,0,0,0,0,0,0,0,0
0.316035,0,0,0,0,0,0,0,0
0.317484,0,0,0,0,0,0,0,0
0.318925,0,0,0,0,0,0,0,0
0.320368,0,0,0,0,0,0,0,0
0.321808,0,0,0,0,0,0,0,0
0.323145,0,0,0,0,0,0,0,0
0.324586,0,0,0,0,0,0,0,0
0.326027,0,0,0,0,0,0,0,0
0.327468,0,0,0,0,0,0,0,0
0.328937,0,0,0,0,0,0,0,0
0.330378,0,0,0,0,0,0,0,0
0.331818,0,0,0,0,0,0,0,0
0.333259,0,0,0,0,0,0,0,0
0.337748,0,0,0,0,0,0,0,0
0.339197,0,0,0,0,0,0,0,0
0.340638,0,0,0,0,0,0,0,0
0.342078,0,0,0,0,0,0,0,0
0.343519,0,0,0,0,0,0,0,0
0.344978,0,0,0,0,0,0,0,0
0.346419,0,0,0,0,0,0,0,0
0.347863,0,0,0,0,0,0,0,0
0.349310,0,0,0,0,0,0,0,0
0.350752,0,0,0,0,0,0,0,0
0.352081,0,0,0,0,0,0,0,0
0.353539,0,0,0,0,0,0,0,0
0.354966,0,0,0,0,0,0,0,0
0.356367,0,0,0,0,0,0,0,0
0.357807,0,0,0,0,0,0,0,0
0.359135,0,0,0,0,0,0,0,0
0.360585,0,0,0,0,0,0,0,0
0.362043,0,0,0,0,0,0,0,0
0.363486,0,0,0,0,0,0,0,0
0.364925,0,0,0,0,0,0,0,0
0.366368,0,0,0,0,0,0,0,0
0.367808,0,0,0,0,0,0,0,0
0.369252,0,0,0,0,0,0,0,0
0.370699,0,0,0,0,0,0,0,0
0.372143,0,0,0,0,0,0,0,0
0.373583,0,0,0,0,0,0,0,0
0.375025,0,0,0,0,0,0,0,0
0.376468,0,0,0,0,0,0,0,0
0.377798,0,0,0,0,0,0,0,0
0.379239,0,0,0,0,0,0,0,0
0.380680,0,0,0,0,0,0,0,0
0.382129,0,0,0,0,0,0,0,0
0.383571,0,0,0,0,0,0,0,0
0.385029,0,0,0,0,0,0,0,0
0.386470,0,0,0,0,0,0,0,0
0.387911,0,0,0,0,0,0,0,0
0.389352,0,0,0,0,0,0,0,0
0.390825,0,0,0,0,0,0,0,0
0.392163,0,0,0,0,0,0,0,0
0.393623,0,0,0,0,0,0,0,0
0.394985,0,0,0,0,0,0,0,0
0.396426,0,0,0,0,0,0,0,0
0.397867,0,0,0,0,0,0,0,0
0.399312,0,0,0,0,0,0,0,0
0.400752,0,0,0,0,0,0,0,0
0.402101,0,0,0,0,0,0,0,0
0.403548,0,0,0,0,0,0,0,0
0.404989,0,0,0,0,0,0,0,0
0.406430,0,0,0,0,0,0,0,0
0.407869,0,0,0,0,0,0,0,0
0.409311,0,0,0,0,0,0,0,0
0.410754,0,0,0,0,0,0,0,0
0.417761,0,0,0,0,0,0,0,0
0.419211,0,0,0,0,0,0,0,0
0.420651,0,0,0,0,0,0,0,0
0.422095,0,0,0,0,0,0,0,0
0.423536,0,0,0,0,0,0,0,0
0.424978,0,0,0,0,0,0,0,0
0.426419,0,0,0,0,0,0,0,0
0.427860,0,0,0,0,0,0,0,0
0.429308,0,0,0,0,0,0,0,0
0.430750,0,0,0,0,0,0,0,0
0.432191,0,0,0,0,0,0,0,0
0.433649,0,0,0,0,0,0,0,0
0.435080,0,0,0,0,0,0,0,0
0.436521,0,0,0,0,0,0,0,0
0.437962,0,0,0,0,0,0,0,0
0.439410,0,0,0,0,0,0,0,0
0.440870,0,0,0,0,0,0,0,0
0.442312,0,0,0,0,0,0,0,0
0.443641,0,0,0,0,0,0,0,0
0.445081,0,0,0,0,0,0,0,0
0.446522,0,0,0,0,0,0,0,0
0.447965,0,0,0,0,0,0,0,0
0.449418,0,0,0,0,0,0,0,0
0.450913,0,0,0,0,0,0,0,0
0.452309,0,0,0,0,0,0,0,0
0.453735,0,0,0,0,0,0,0,0
0.455176,0,0,0,0,0,0,0,0
0.456616,0,0,0,0,0,0,0,0
0.457964,0,0,0,0,0,0,0,0
0.459404,0,0,0,0,0,0,0,0
0.460851,0,0,0,0,0,0,0,0
0.462290,0,0,0,0,0,0,0,0
0.463731,0,0,0,0,0,0,0,0
0.465189,0,0,0,0,0,0,0,0
0.466629,0,0,0,0,0,0,0,0
0.467959,0,0,0,0,0,0,0,0
0.469399,0,0,0,0,0,0,0,0
0.470903,0,0,0,0,0,0,0,0
0.472357,0,0,0,0,0,0,0,0
0.473809,0,0,0,0,0,0,0,0
0.475250,0,0,0,0,0,0,0,0
0.476581,0,0,0,0,0,0,0,0
0.478022,0,0,0,0,0,0,0,0
0.479463,0,0,0,0,0,0,0,0
0.480793,0,0,0,0,0,0,0,0
0.482148,0,0,0,0,0,0,0,0
0.483592,0,0,0,0,0,0,0,0
0.485032,0,0,0,0,0,0,0,0
0.486474,0,0,0,0,0,0,0,0
0.487915,0,0,0,0,0,0,0,0
0.489244,0,0,0,0,0,0,0,0
0.490573,0,0,0,0,0,0,0,0
0.492013,0,0,0,0,0,0,0,0
0.493462,0,0,0,0,0,0,0,0
0.494903,0,0,0,0,0,0,0,0
0.496345,0,0,0,0,0,0,0,0
0.497785,0,0,0,0,0,0,0,0
0.499227,0,0,0,0,0,0,0,0
0.500668,0,0,0,0,0,0,0,0
0.502108,0,0,0,0,0,0,0,0
0.503557,0,0,0,0,0,0,0,0
0.505017,0,0,0,0,0,0,0,0
0.506458,0,0,0,0,0,0,0,0
0.507898,0,0,0,0,0,0,0,0
0.509338,0,0,0,0,0,0,0,0
0.510804,0,0,0,0,0,0,0,0
0.512245,0,0,0,0,0,0,0,0
0.513693,0,0,0,0,0,0,0,0
0.515042,0,0,0,0,0,0,0,0
0.516372,0,0,0,0,0,0,0,0
0.517701,0,0,0,0,0,0,0,0
0.519034,0,0,0,0,0,0,0,0
0.520391,0,0,0,0,0,0,0,0
0.521747,0,0,0,0,0,0,0,0
0.523079,0,0,0,0,0,0,0,0
0.524417,0,0,0,0,0,0,0,0
0.525730,0,0,0,0,0,0,0,0
0.527060,0,0,0,0,0,0,0,0
0.528391,0,0,0,0,0,0,0,0
0.529761,0,0,0,0,0,0,0,0
0.531097,0,0,0,0,0,0,0,0
0.532427,0,0,0,0,0,0,0,0
0.533733,0,0,0,0,0,0,0,0
0.535070,0,0,0,0,0,0,0,0
0.536401,0,0,0,0,0,0,0,0
0.537777,0,0,0,0,0,0,0,0
0.539109,0,0,0,0,0,0,0,0
0.540440,0,0,0,0,0,0,0,0
0.541774,0,0,0,0,0,0,0,0
0.543106,0,0,0,0,0,0,0,0
0.544435,0,0,0,0,0,0,0,0
0.545772,0,0,0,0,0,0,0,0
0.547103,0,0,0,0,0,0,0,0
0.548433,0,0,0,0,0,0,0,0
0.553761,0,0,0,0,0,0,0,0
0.555091,0,0,0,0,0,0,0,0
0.556434,0,0,0,0,0,0,0,0
0.557796,0,0,0,0,0,0,0,0
0.559126,0,0,0,0,0,0,0,0
0.560455,0,0,0,0,0,0,0,0
0.561785,0,0,0,0,0,0,0,0
0.563115,0,0,0,0,0,0,0,0
0.564448,0,0,0,0,0,0,0,0
0.565777,0,0,0,0,0,0,0,0
0.567115,0,0,0,0,0,0,0,0
0.568445,0,0,0,0,0,0,0,0
0.569778,0,0,0,0,0,0,0,0
0.571109,0,0,0,0,0,0,0,0
0.572439,0,0,0,0,0,0,0,0
0.573735,0,0,0,0,0,0,0,0
0.575065,0,0,0,0,0,0,0,0
0.576398,0,0,0,0,0,0,0,0
0.577770,0,0,0,0,0,0,0,0
0.579101,0,0,0,0,0,0,0,0
0.580431,0,0,0,0,0,0,0,0
0.581732,0,0,0,0,0,0,0,0
0.583061,0,0,0,0,0,0,0,0
0.584432,0,0,0,0,0,0,0,0
0.585765,0,0,0,0,0,0,0,0
0.587098,0,0,0,0,0,0,0,0
0.588437,0,0,0,0,0,0,0,0
0.589736,0,0,0,0,0,0,0,0
0.591081,0,0,0,0,0,0,0,0
0.592428,0,0,0,0,0,0,0,0
0.593813,0,0,0,0,0,0,0,0
0.595182,0,0,0,0,0,0,0,0
0.596515,0,0,0,0,0,0,0,0
0.597846,0,0,0,0,0,0,0,0
0.599186,0,0,0,0,0,0,0,0
0.600518,0,0,0,0,0,0,0,0
0.601848,0,0,0,0,0,0,0,0
0.603186,0,0,0,0,0,0,0,0
0.604525,0,0,0,0,0,0,0,0
0.605854,0,0,0,0,0,0,0,0
0.607185,0,0,0,0,0,0,0,0
0.608515,0,0,0,0,0,0,0,0
0.609853,0,0,0,0,0,0,0,0
0.611183,0,0,0,0,0,0,0,0
0.612516,0,0,0,0,0,0,0,0
0.613847,0,0,0,0,0,0,0,0
0.615178,0,0,0,0,0,0,0,0
0.616507,0,0,0,0,0,0,0,0
0.617842,0,0,0,0,0,0,0,0
0.619171,0,0,0,0,0,0,0,0
0.620507,0,0,0,0,0,0,0,0
0.621837,0,0,0,0,0,0,0,0
0.623167,0,0,0,0,0,0,0,0
0.624497,0,0,0,0,0,0,0,0
0.625828,0,0,0,0,0,0,0,0
0.627158,0,0,0,0,0,0,0,0
0.628487,0,0,0,0,0,0,0,0
0.629816,0,0,0,0,0,0,0,0
0.631153,0,0,0,0,0,0,0,0
0.632483,0,0,0,0,0,0,0,0
0.633813,0,0,0,0,0,0,0,0
0.635145,0,0,0,0,0,0,0,0
0.636475,0,0,0,0,0,0,0,0
0.637809,0,0,0,0,0,0,0,0
0.639142,0,0,0,0,0,0,0,0
0.640474,0,0,0,0,0,0,0,0
0.641810,0,0,0,0,0,0,0,0
0.643141,0,0,0,0,0,0,0,0
0.649770,0,0,0,0,0,0,0,0
0.651102,0,0,0,0,0,0,0,0
0.652439,0,0,0,0,0,0,0,0
0.653736,0,0,0,0,0,0,0,0
0.655066,0,0,0,0,0,0,0,0
0.656396,0,0,0,0,0,0,0,0
0.657769,0,0,0,0,0,0,0,0
0.659100,0,0,0,0,0,0,0,0
0.660429,0,0,0,0,0,0,0,0
0.661732,0,0,0,0,0,0,0,0
0.663068,0,0,0,0,0,0,0,0
0.664399,0,0,0,0,0,0,0,0
0.665762,0,0,0,0,0,0,0,0
0.667093,0,0,0,0,0,0,0,0
0.668422,0,0,0,0,0,0,0,0
0.669728,0,0,0,0,0,0,0,0
0.671060,0,0,0,0,0,0,0,0
0.672424,0,0,0,0,0,0,0,0
0.673770,0,0,0,0,0,0,0,0
0.675103,0,0,0,0,0,0,0,0
0.676434,0,0,0,0,0,0,0,0
0.677740,0,0,0,0,0,0,0,0
0.679071,0,0,0,0,0,0,0,0
0.680401,0,0,0,0,0,0,0,0
0.681757,0,0,0,0,0,0,0,0
0.683089,0,0,0,0,0,0,0,0
0.684426,0,0,0,0,0,0,0,0
0.685726,0,0,0,0,0,0,0,0
0.687056,0,0,0,0,0,0,0,0
0.688386,0,0,0,0,0,0,0,0
0.689782,0,0,0,0,0,0,0,0
0.691113,0,0,0,0,0,0,0,0
0.692442,0,0,0,0,0,0,0,0
0.693775,0,0,0,0,0,0,0,0
0.695111,0,0,0,0,0,0,0,0
0.696445,0,0,0,0,0,0,0,0
0.697774,0,0,0,0,0,0,0,0
0.699106,0,0,0,0,0,0,0,0
0.700437,0,0,0,0,0,0,0,0
0.701727,0,0,0,0,0,0,0,0
0.703058,0,0,0,0,0,0,0,0
0.704390,0,0,0,0,0,0,0,0
0.705768,0,0,0,0,0,0,0,0
0.707100,0,0,0,0,0,0,0,0
0.708430,0,0,0,0,0,0,0,0
0.709734,0,0,0,0,0,0,0,0
0.711064,0,0,0,0,0,0,0,0
0.712395,0,0,0,0,0,0,0,0
0.713781,0,0,0,0,0,0,0,0
0.715112,0,0,0,0,0,0,0,0
0.716449,0,0,0,0,0,0,0,0
0.717778,0,0,0,0,0,0,0,0
0.719107,0,0,0,0,0,0,0,0
0.720437,0,0,0,0,0,0,0,0
0.721755,0,0,0,0,0,0,0,0
0.723085,0,0,0,0,0,0,0,0
0.724414,0,0,0,0,0,0,0,0
0.725734,0,0,0,0,0,0,0,0
0.727071,0,0,0,0,0,0,0,0
0.728403,0,0,0,0,0,0,0,0
0.729765,0,0,0,0,0,0,0,0
0.731095,0,0,0,0,0,0,0,0
0.732425,0,0,0,0,0,0,0,0
0.733734,0,0,0,0,0,0,0,0
0.735064,0,0,0,0,0,0,0,0
0.736394,0,0,0,0,0,0,0,0
0.737767,0,0,0,0,0,0,0,0
0.739102,0,0,0,0,0,0,0,0
0.740430,0,0,0,0,0,0,0,0
0.741732,0,0,0,0,0,0,0,0
0.743083,0,0,0,0,0,0,0,0
0.744415,0,0,0,0,0,0,0,0
0.745762,0,0,0,0,0,0,0,0
0.747094,0,0,0,0,0,0,0,0
0.748431,0,0,0,0,0,0,0,0
0.749733,0,0,0,0,0,0,0,0
0.751066,0,0,0,0,0,0,0,0
0.752399,0,0,0,0,0,0,0,0
0.753767,0,0,0,0,0,0,0,0
0.755100,0,0,0,0,0,0,0,0
0.756430,0,0,0,0,0,0,0,0
0.757728,0,0,0,0,0,0,0,0
0.759066,0,0,0,0,0,0,0,0
0.760397,0,0,0,0,0,0,0,0
0.761780,0,0,0,0,0,0,0,0
0.763111,0,0,0,0,0,0,0,0
0.764443,0,0,0,0,0,0,0,0
0.765772,0,0,0,0,0,0,0,0
0.767102,0,0,0,0,0,0,0,0
0.768432,0,0,0,0,0,0,0,0
0.769767,0,0,0,0,0,0,0,0
0.771097,0,0,0,0,0,0,0,0
0.772430,0,0,0,0,0,0,0,0
0.773731,0,0,0,0,0,0,0,0
0.775061,0,0,0,0,0,0,0,0
0.776392,0,0,0,0,0,0,0,0
0.777770,0,0,0,0,0,0,0,0
0.781729,0,0,0,0,0,0,0,0
0.783067,0,0,0,0,0,0,0,0
0.784400,0,0,0,0,0,0,0,0
0.785762,0,0,0,0,0,0,0,0
0.787094,0,0,0,0,0,0,0,0
0.788425,0,0,0,0,0,0,0,0
0.789733,0,0,0,0,0,0,0,0
0.791063,0,0,0,0,0,0,0,0
0.792393,0,0,0,0,0,0,0,0
0.793779,0,0,0,0,0,0,0,0
0.795113,0,0,0,0,0,0,0,0
0.796443,0,0,0,0,0,0,0,0
0.797772,0,0,0,0,0,0,0,0
0.799102,0,0,0,0,0,0,0,0
0.800432,0,0,0,0,0,0,0,0
0.801769,0,0,0,0,0,0,0,0
0.803100,0,0,0,0,0,0,0,0
0.804437,0,0,0,0,0,0,0,0
0.805727,0,0,0,0,0,0,0,0
0.807057,0,0,0,0,0,0,0,0
0.808387,0,0,0,0,0,0,0,0
0.809770,0,0,0,0,0,0,0,0
0.811101,0,0,0,0,0,0,0,0
0.812431,0,0,0,0,0,0,0,0
0.813734,0,0,0,0,0,0,0,0
0.815071,0,0,0,0,0,0,0,0
0.816402,0,0,0,0,0,0,0,0
0.817770,0,0,0,0,0,0,0,0
0.819101,0,0,0,0,0,0,0,0
0.820431,0,0,0,0,0,0,0,0
0.821733,0,0,0,0,0,0,0,0
0.823065,0,0,0,0,0,0,0,0
0.824395,0,0,0,0,0,0,0,0
0.825757,0,0,0,0,0,0,0,0
0.827091,0,0,0,0,0,0,0,0
0.828422,0,0,0,0,0,0,0,0
0.829731,0,0,0,0,0,0,0,0
0.831123,0,0,0,0,0,0,0,0
0.832455,0,0,0,0,0,0,0,0
0.833785,0,0,0,0,0,0,0,0
0.835118,0,0,0,0,0,0,0,0
0.836457,0,0,0,0,0,0,0,0
0.837791,0,0,0,0,0,0,0,0
0.839123,0,0,0,0,0,0,0,0
0.840454,0,0,0,0,0,0,0,0
0.841786,0,0,0,0,0,0,0,0
0.843118,0,0,0,0,0,0,0,0
0.844448,0,0,0,0,0,0,0,0
0.846849,0,0,0,0,0,0,0,0
0.848181,0,0,0,0,0,0,0,0
0.849513,0,0,0,0,0,0,0,0
0.850872,0,0,0,0,0,0,0,0
0.852207,0,0,0,0,0,0,0,0
0.853537,0,0,0,0,0,0,0,0
0.854947,0,0,0,0,0,0,0,0
0.856277,0,0,0,0,0,0,0,0
0.857637,0,0,0,0,0,0,0,0
0.858995,0,0,0,0,0,0,0,0
0.860329,0,0,0,0,0,0,0,0
0.861664,0,0,0,0,0,0,0,0
0.863065,0,0,0,0,0,0,0,0
0.864398,0,0,0,0,0,0,0,0
0.865752,0,0,0,0,0,0,0,0
0.867086,0,0,0,0,0,0,0,0
0.868427,0,0,0,0,0,0,0,0
0.869735,0,0,0,0,0,0,0,0
0.871070,0,0,0,0,0,0,0,0
0.872406,0,0,0,0,0,0,0,0
0.877731,0,0,0,0,0,0,0,0
0.879073,0,0,0,0,0,0,0,0
0.880408,0,0,0,0,0,0,0,0
0.881774,0,0,0,0,0,0,0,0
0.883111,0,0,0,0,0,0,0,0
0.884446,0,0,0,0,0,0,0,0
0.885779,0,0,0,0,0,0,0,0
0.887114,0,0,0,0,0,0,0,0
0.888448,0,0,0,0,0,0,0,0
0.889789,0,0,0,0,0,0,0,0
0.891124,0,0,0,0,0,0,0,0
0.892458,0,0,0,0,0,0,0,0
0.893791,0,0,0,0,0,0,0,0
0.895128,0,0,0,0,0,0,0,0
0.896462,0,0,0,0,0,0,0,0
0.897795,0,0,0,0,0,0,0,0
0.899129,0,0,0,0,0,0,0,0
0.900473,0,0,0,0,0,0,0,0
0.901806,0,0,0,0,0,0,0,0
0.903144,0,0,0,0,0,0,0,0
0.904479,0,0,0,0,0,0,0,0
0.905814,0,0,0,0,0,0,0,0
0.907149,0,0,0,0,0,0,0,0
0.908483,0,0,0,0,0,0,0,0
0.909816,0,0,0,0,0,0,0,0
0.911159,0,0,0,0,0,0,0,0
0.912493,0,0,0,0,0,0,0,0
0.913827,0,0,0,0,0,0,0,0
0.915163,0,0,0,0,0,0,0,0
0.916496,0,0,0,0,0,0,0,0
0.917829,0,0,0,0,0,0,0,0
0.919166,0,0,0,0,0,0,0,0
0.920502,0,0,0,0,0,0,0,0
0.921842,0,0,0,0,0,0,0,0
0.923178,0,0,0,0,0,0,0,0
0.924513,0,0,0,0,0,0,0,0
0.925846,0,0,0,0,0,0,0,0
0.927183,0,0,0,0,0,0,0,0
0.928517,0,0,0,0,0,0,0,0
0.929851,0,0,0,0,0,0,0,0
0.931185,0,0,0,0,0,0,0,0
0.932529,0,0,0,0,0,0,0,0
0.933863,0,0,0,0,0,0,0,0
0.935198,0,0,0,0,0,0,0,0
0.936536,0,0,0,0,0,0,0,0
0.937870,0,0,0,0,0,0,0,0
0.939206,0,0,0,0,0,0,0,0
0.940539,0,0,0,0,0,0,0,0
0.941874,0,0,0,0,0,0,0,0
0.943216,0,0,0,0,0,0,0,0
0.944550,0,0,0,0,0,0,0,0
0.945885,0,0,0,0,0,0,0,0
0.947220,0,0,0,0,0,0,0,0
0.948554,0,0,0,0,0,0,0,0
