elapsed_s,VPC_FE_TSE_FE_TRANSACTIONS,VPC_FE_STALL_CYCLES_CCU,VPC_FE_NUM_WM_HIT,VPC_FE_STALL_DQ_WACK,VPC_FE_STALL_CYCLES_PRG_END_FE,VPC_FE_STALL_CYCLES_PRG_END_VPCVS
0.704199,0,0,0,0,0,0
0.705762,0,0,0,0,0,0
0.707322,0,0,0,0,0,0
0.708895,0,0,0,0,0,0
0.710457,0,0,0,0,0,0
0.712017,0,0,0,0,0,0
0.713581,0,0,0,0,0,0
0.715064,0,0,0,0,0,0
0.716640,0,0,0,0,0,0
0.718204,0,0,0,0,0,0
0.719780,0,0,0,0,0,0
0.721341,0,0,0,0,0,0
0.722906,0,0,0,0,0,0
0.724466,0,0,0,0,0,0
0.726031,0,0,0,0,0,0
0.727591,0,0,0,0,0,0
0.729150,0,0,0,0,0,0
0.730674,0,0,0,0,0,0
0.732205,0,0,0,0,0,0
0.733767,0,0,0,0,0,0
0.735320,0,0,0,0,0,0
0.736871,0,0,0,0,0,0
0.738301,0,0,0,0,0,0
0.739829,0,0,0,0,0,0
0.741400,0,0,0,0,0,0
0.742774,0,0,0,0,0,0
0.744173,0,0,0,0,0,0
0.745700,0,0,0,0,0,0
0.747303,0,0,0,0,0,0
0.748861,0,0,0,0,0,0
0.750421,0,0,0,0,0,0
0.751995,0,0,0,0,0,0
0.753556,0,0,0,0,0,0
0.755115,0,0,0,0,0,0
0.756674,0,0,0,0,0,0
0.758235,0,0,0,0,0,0
0.759796,0,0,0,0,0,0
0.761354,0,0,0,0,0,0
0.762932,0,0,0,0,0,0
0.764490,0,0,0,0,0,0
0.766051,0,0,0,0,0,0
0.767611,0,0,0,0,0,0
0.769168,0,0,0,0,0,0
0.770730,0,0,0,0,0,0
0.772289,0,0,0,0,0,0
0.773863,0,0,0,0,0,0
0.775422,0,0,0,0,0,0
0.776980,0,0,0,0,0,0
0.778582,0,0,0,0,0,0
0.780021,0,0,0,0,0,0
0.781556,0,0,0,0,0,0
0.783117,0,0,0,0,0,0
0.784689,0,0,0,0,0,0
0.786251,0,0,0,0,0,0
0.787812,0,0,0,0,0,0
0.789371,0,0,0,0,0,0
0.790936,0,0,0,0,0,0
0.792496,0,0,0,0,0,0
0.794101,0,0,0,0,0,0
0.795676,0,0,0,0,0,0
0.797235,0,0,0,0,0,0
0.798798,0,0,0,0,0,0
0.800357,0,0,0,0,0,0
0.801917,0,0,0,0,0,0
0.803354,0,0,0,0,0,0
0.804889,0,0,0,0,0,0
0.806461,0,0,0,0,0,0
0.808022,0,0,0,0,0,0
0.809584,0,0,0,0,0,0
0.811188,0,0,0,0,0,0
0.812746,0,0,0,0,0,0
0.814308,0,0,0,0,0,0
0.815870,0,0,0,0,0,0
0.817524,0,0,0,0,0,0
0.819023,0,0,0,0,0,0
0.820424,0,0,0,0,0,0
0.821952,0,0,0,0,0,0
0.823512,0,0,0,0,0,0
0.825071,0,0,0,0,0,0
0.826674,0,0,0,0,0,0
0.828248,0,0,0,0,0,0
0.829810,0,0,0,0,0,0
0.831370,0,0,0,0,0,0
0.832930,0,0,0,0,0,0
0.834490,0,0,0,0,0,0
0.836051,0,0,0,0,0,0
0.837613,0,0,0,0,0,0
0.839187,0,0,0,0,0,0
0.840747,0,0,0,0,0,0
0.842350,0,0,0,0,0,0
0.843911,0,0,0,0,0,0
0.845473,0,0,0,0,0,0
0.847034,0,0,0,0,0,0
0.848595,0,0,0,0,0,0
0.850170,0,0,0,0,0,0
0.851732,0,0,0,0,0,0
0.853290,0,0,0,0,0,0
0.854855,0,0,0,0,0,0
0.856414,0,0,0,0,0,0
0.858019,0,0,0,0,0,0
0.859578,0,0,0,0,0,0
0.861151,0,0,0,0,0,0
0.862799,0,0,0,0,0,0
0.864358,0,0,0,0,0,0
0.865920,0,0,0,0,0,0
0.867480,0,0,0,0,0,0
0.869037,0,0,0,0,0,0
0.870609,0,0,0,0,0,0
0.872089,0,0,0,0,0,0
0.873495,0,0,0,0,0,0
0.875022,0,0,0,0,0,0
0.876582,0,0,0,0,0,0
0.878146,0,0,0,0,0,0
0.879708,0,0,0,0,0,0
0.881267,0,0,0,0,0,0
0.882855,0,0,0,0,0,0
0.884416,0,0,0,0,0,0
0.885979,0,0,0,0,0,0
0.887541,0,0,0,0,0,0
0.889102,0,0,0,0,0,0
0.890750,0,0,0,0,0,0
0.892310,0,0,0,0,0,0
0.893886,0,0,0,0,0,0
0.895447,0,0,0,0,0,0
0.897007,0,0,0,0,0,0
0.898568,0,0,0,0,0,0
0.900130,0,0,0,0,0,0
0.901693,0,0,0,0,0,0
0.903255,0,0,0,0,0,0
0.904703,0,0,0,0,0,0
