elapsed_s,RBBM_NEVER_COUNT,RBBM_US_ALWAYS_COUNT,RBBM_US_ALWAYS_ON,RBBM_US_STATUS_MASKED
0.653280,0,431496,3694,2467
0.654875,0,444592,3809,2525
0.656429,0,431487,3696,2504
0.658063,0,401399,3432,2623
0.659460,0,420182,3597,2474
0.660852,0,401312,3430,2480
0.662372,0,481768,4133,2477
0.663983,0,440621,3775,2498
0.665534,0,440802,3776,2476
0.667086,0,431558,3695,2504
0.668637,0,432317,3702,2483
0.670192,0,425766,3644,2480
0.671746,0,430978,3691,2467
0.673296,0,442216,3787,2632
0.674861,0,430242,3683,2471
0.676413,0,430948,3690,2478
0.677964,0,502652,4317,2470
0.679660,0,430000,3682,2477
0.681211,0,430787,3688,2475
0.682765,0,432401,3704,2482
0.684319,0,440118,3770,2474
0.685882,0,436191,3734,2599
0.687516,0,431155,3692,2466
0.689067,0,431895,3699,2479
0.690621,0,431927,3698,2466
0.692174,0,432166,3700,2476
0.693725,0,435021,3726,2475
0.695324,0,431758,3695,2478
0.696888,0,431032,3692,2474
0.698442,0,432524,3702,2474
0.699995,0,430079,3683,2481
0.701546,0,430239,3684,2494
0.703142,0,433356,3710,2470
0.704695,0,430411,3684,2479
0.706248,0,442484,3791,2481
0.707814,0,431973,3699,2478
0.709365,0,442828,3795,2480
0.710962,0,431737,3695,2472
0.712515,0,432245,3703,2471
0.714070,0,432451,3702,2469
0.715622,0,432079,3701,2474
0.717173,0,430876,3689,2469
0.718782,0,444882,3812,2520
0.720335,0,431589,3695,2469
0.721885,0,436867,3741,2535
0.723441,0,431291,3694,2594
0.724991,0,431205,3692,2466
0.726545,0,484735,4159,2481
0.728144,0,430782,3687,2472
0.729708,0,435509,3729,2470
0.731265,0,430102,3684,2476
0.732816,0,430936,3690,2479
0.734370,0,490573,4211,2608
0.735842,0,415298,3553,2475
0.737356,0,435734,3731,2464
0.738771,0,404144,3456,2468
0.740293,0,436759,3741,2469
0.741833,0,499395,4287,2478
0.743492,0,431452,3696,2621
0.745043,0,430723,3687,2467
0.746596,0,431509,3695,2582
0.748260,0,497981,4275,2463
0.749768,0,440294,3770,2475
0.751246,0,421594,3608,2474
0.752638,0,404993,3463,2475
0.754029,0,401458,3432,2472
0.755416,0,464352,3981,2508
0.756866,0,1576371,13693,2469
0.759293,0,420498,3591,2489
0.760683,0,398047,3403,2476
0.762211,0,464061,3979,2528
0.763673,0,595337,5126,2476
0.765268,0,448078,3840,2479
0.766689,0,416893,3567,2474
0.768072,0,415130,3553,2479
0.769450,0,413876,3542,2480
0.770830,0,415011,3551,2480
0.772220,0,402311,3440,2469
0.773598,0,413402,3535,2480
0.775011,0,423238,3622,2476
0.776518,0,425303,3640,2534
0.778137,0,401090,3430,2479
0.779534,0,415873,3558,2475
0.780920,0,413341,3537,2484
0.782314,0,414619,3547,2472
0.783833,0,431607,3696,2469
0.785383,0,429963,3682,2469
0.786935,0,430534,3686,2476
0.788385,0,431339,3695,2470
0.789937,0,478545,4106,2482
0.791534,0,430074,3682,2475
0.793095,0,430241,3683,2482
0.794650,0,431349,3694,2479
0.796202,0,432616,3704,2471
0.797754,0,435594,3730,2469
0.799354,0,442510,3790,2481
0.800906,0,441720,3785,2479
0.802460,0,425277,3640,2586
0.804015,0,427228,3658,2468
0.805555,0,436934,3742,2476
0.807017,0,430066,3683,2480
0.808540,0,428908,3673,2479
0.810091,0,431298,3692,2631
0.811642,0,429117,3674,2472
0.813191,0,430406,3685,2478
0.814800,0,431735,3696,2473
0.816352,0,429211,3675,2473
0.817900,0,433599,3713,2623
0.819454,0,428760,3671,2474
0.821002,0,430141,3682,2477
0.822555,0,481074,4128,2476
0.824152,0,430226,3684,2476
0.825714,0,434949,3724,2476
0.827268,0,440600,3775,2478
0.828817,0,439918,3769,2480
0.830370,0,479063,4109,2592
0.831965,0,428220,3666,2474
0.833513,0,430079,3682,2469
0.834947,0,423091,3621,2480
0.836487,0,430133,3683,2478
0.838041,0,431936,3698,2608
0.839595,0,433695,3714,2468
0.841146,0,431712,3695,2480
0.842700,0,426824,3654,2475
0.844242,0,426941,3654,2533
0.845782,0,458223,3929,2475
0.847280,0,431803,3697,2480
0.848804,0,430811,3689,2483
0.850359,0,433911,3716,2470
0.851912,0,429636,3677,2479
0.853463,0,431219,3693,2486
0.855058,0,433179,3709,2479
0.856611,0,431358,3694,2477
0.858179,0,432770,3705,2472
0.859731,0,432974,3706,2472
0.861283,0,429876,3682,2477
0.862877,0,442188,3787,2751
0.864430,0,432995,3709,2465
0.866049,0,505992,4346,2476
0.867540,0,410034,3508,2519
0.868949,0,420901,3603,2482
0.870342,0,405546,3469,2471
0.871731,0,403283,3449,2474
0.873119,0,430473,3686,2476
0.874508,0,464262,3980,2479
0.876079,0,429346,3677,2471
0.877630,0,430532,3687,2464
0.879301,0,433174,3710,2480
0.880854,0,429674,3679,2470
0.882407,0,432994,3710,2481
0.883960,0,431234,3692,2477
0.885511,0,440337,3772,2469
0.887104,0,431424,3694,2594
0.888657,0,432329,3701,2472
0.890223,0,430852,3691,2499
0.891775,0,431630,3695,2471
0.893326,0,430986,3690,2470
0.894920,0,431426,3694,2482
0.896472,0,429420,3678,2468
0.898026,0,431284,3692,2477
0.899578,0,432067,3700,2486
0.901141,0,431110,3691,2477
0.902591,0,480538,4124,2469
0.904189,0,441575,3782,2470
0.905739,0,434922,3724,2473
0.907295,0,431095,3692,2608
0.908846,0,431428,3693,2473
0.910401,0,482484,4140,2478
0.912049,0,431949,3699,2475
0.913601,0,431681,3698,2559
0.915030,0,421873,3610,2476
0.916555,0,441160,3780,2478
0.918107,0,432624,3703,2479
0.919661,0,432143,3701,2481
0.921212,0,430295,3683,2472
0.922779,0,432808,3706,2465
0.924330,0,429543,3680,2474
0.925882,0,436611,3738,2470
0.927482,0,431223,3691,2469
0.929033,0,433031,3708,2471
0.930586,0,440508,3773,2477
0.932138,0,431078,3690,2474
0.933702,0,436281,3738,2473
0.935301,0,432189,3701,2478
0.936853,0,430966,3689,2473
0.938406,0,431008,3690,2479
0.939959,0,430842,3689,2486
0.941509,0,431716,3696,2669
0.943105,0,431783,3697,2593
0.944670,0,430694,3689,2473
0.946224,0,437774,3748,2471
0.947767,0,428269,3667,2623
0.949309,0,425610,3644,2475
0.950770,0,416775,3566,2473
0.952293,0,433639,3714,2473
0.953844,0,436212,3736,2479
0.955412,0,430040,3681,2468
0.956962,0,430099,3683,2473
0.958516,0,476950,4091,2463
0.960104,0,427682,3659,2474
0.961645,0,426024,3647,2476
0.963203,0,420245,3597,2478
0.964627,0,408052,3490,2476
0.966034,0,418047,3576,2481
0.967464,0,417646,3575,2474
0.968850,0,417288,3570,2479
0.970238,0,418791,3585,2476
0.971623,0,427676,3660,2478
0.973137,0,429942,3681,2473
0.974733,0,442155,3787,2485
0.976298,0,431068,3691,2600
0.977846,0,436974,3743,2493
0.979401,0,431182,3692,2473
0.980949,0,429748,3680,2495
0.982500,0,479938,4117,2612
0.984096,0,429058,3672,2475
0.985643,0,430405,3685,2470
0.987266,0,461047,3952,2576
0.988720,0,420785,3601,2478
0.990315,0,428268,3666,2479
0.991834,0,429311,3677,2461
0.993382,0,430307,3684,2470
0.994933,0,431574,3694,2579
0.996373,0,426206,3649,2475
0.997928,0,518052,4451,2476
0.999551,0,432039,3699,2468
1.001101,0,430132,3684,2478
1.002653,0,432460,3704,2481
1.004204,0,431825,3697,2481
1.005753,0,437167,3743,2478
1.007357,0,431926,3700,2469
1.008919,0,442545,3790,2471
1.010472,0,441147,3779,2506
1.012023,0,431053,3690,2629
1.013572,0,431141,3692,2478
1.015166,0,430233,3684,2483
1.016717,0,431694,3696,2473
1.018270,0,432327,3704,2481
1.019835,0,440123,3770,2471
1.021384,0,430699,3688,2615
1.022977,0,430933,3691,2481
1.024528,0,432539,3704,2481
1.026081,0,440301,3772,2469
1.027564,0,444263,3807,2480
1.029115,0,430059,3683,2470
1.030725,0,433198,3710,2473
1.032278,0,430249,3684,2471
1.033828,0,433785,3715,2639
1.035266,0,424363,3631,2475
1.036793,0,432343,3701,2482
1.038347,0,433422,3712,2625
1.039901,0,442361,3789,2471
1.041467,0,432500,3705,2471
1.043020,0,431594,3695,2459
1.044572,0,432009,3698,2577
1.046126,0,432816,3706,2481
1.047681,0,433123,3708,2481
1.049233,0,431449,3696,2482
1.050787,0,427224,3657,2474
1.052343,0,426492,3650,2474
1.053883,0,560719,4822,2474
1.055469,0,420568,3600,2482
1.056863,0,402109,3437,2484
1.058383,0,431093,3691,2473
1.059936,0,431517,3695,2474
1.061487,0,431419,3694,2478
1.063096,0,433735,3716,2480
1.064649,0,440665,3774,2476
1.066202,0,430546,3687,2555
1.067754,0,432457,3703,2479
1.069305,0,430608,3688,2634
1.070899,0,443638,3800,2463
1.072452,0,430644,3688,2470
1.074018,0,431046,3691,2558
1.075570,0,429612,3680,2481
1.077119,0,428673,3670,2470
1.078671,0,430216,3683,2478
1.080223,0,428937,3673,2472
1.081772,0,434101,3716,2479
1.083328,0,429393,3676,2479
1.084890,0,430803,3690,2472
1.086443,0,490455,4209,2480
1.088039,0,430236,3685,2475
1.089589,0,430577,3687,2468
1.091140,0,430754,3687,2551
1.092692,0,440616,3775,2585
1.094245,0,430193,3684,2478
1.095685,0,419590,3590,2481
1.097205,0,431229,3693,2470
1.098757,0,440271,3771,2476
1.100308,0,430012,3681,2484
1.101857,0,436671,3740,2477
1.103456,0,431606,3697,2469
1.105006,0,429752,3680,2468
1.106571,0,431705,3697,2488
1.108124,0,431018,3690,2475
1.109674,0,530982,4564,2484
1.111237,0,418328,3581,2475
1.112757,0,430416,3684,2473
1.114310,0,430091,3684,2470
1.115862,0,431225,3691,2471
1.117425,0,429507,3677,2471
1.119020,0,430415,3686,2478
