elapsed_s,HLSQ_BV_INS_BUF_FULL_BLOCK_CPI,HLSQ_VS_DES_BUF_FULL_BLOCK_CPI,HLSQ_FS_DES_BUF_FULL_BLOCK_CPI,HLSQ_BV_DES_BUF_FULL_BLOCK_CPI,HLSQ_PRIMITIVE_COUNT,HLSQ_LPAC2BV_SWITCH_CNT
0.001375,0,0,0,0,0,0
0.002816,0,0,0,0,0,0
0.004237,0,0,0,0,0,0
0.005639,0,0,0,0,0,0
0.007041,0,0,0,0,0,0
0.008432,0,0,0,0,0,0
0.009861,0,0,0,0,0,0
0.011284,0,0,0,0,0,0
0.012696,0,0,0,0,0,0
0.014104,0,0,0,0,0,0
0.015540,0,0,0,0,0,0
0.016988,0,0,0,0,0,0
0.018411,0,0,0,0,0,0
0.019791,0,0,0,0,0,0
0.021221,0,0,0,0,0,0
0.022590,0,0,0,0,0,0
0.023959,0,0,0,0,0,0
0.025373,0,0,0,0,0,0
0.026749,0,0,0,0,0,0
0.028053,0,0,0,0,0,0
0.029356,0,0,0,0,0,0
0.030660,0,0,0,0,0,0
0.031968,0,0,0,0,0,0
0.033319,0,0,0,0,0,0
0.034608,0,0,0,0,0,0
0.035870,0,0,0,0,0,0
0.037154,0,0,0,0,0,0
0.038506,0,0,0,0,0,0
0.039878,0,0,0,0,0,0
0.041231,0,0,0,0,0,0
0.042784,0,0,0,0,0,0
0.044453,0,0,0,0,0,0
0.045910,0,0,0,0,0,0
0.047353,0,0,0,0,0,0
0.048802,0,0,0,0,0,0
0.050318,0,0,0,0,0,0
0.051728,0,0,0,0,0,0
0.053902,0,0,0,0,0,0
0.055316,0,0,0,0,0,0
0.056713,0,0,0,0,0,0
0.058113,0,0,0,0,0,0
0.059507,0,0,0,0,0,0
0.061029,0,0,0,0,0,0
0.062315,0,0,0,0,0,0
0.063720,0,0,0,0,0,0
0.065121,0,0,0,0,0,0
0.066630,0,0,0,0,0,0
0.068025,0,0,0,0,0,0
0.069421,0,0,0,0,0,0
0.070816,0,0,0,0,0,0
0.072208,0,0,0,0,0,0
0.073506,0,0,0,0,0,0
0.074755,0,0,0,0,0,0
0.076003,0,0,0,0,0,0
0.078432,0,0,0,0,0,0
0.079684,0,0,0,0,0,0
0.080934,0,0,0,0,0,0
0.082282,0,0,0,0,0,0
0.083532,0,0,0,0,0,0
0.084781,0,0,0,0,0,0
0.086034,0,0,0,0,0,0
0.087290,0,0,0,0,0,0
0.088543,0,0,0,0,0,0
0.089836,0,0,0,0,0,0
0.091090,0,0,0,0,0,0
0.092343,0,0,0,0,0,0
0.093599,0,0,0,0,0,0
0.094852,0,0,0,0,0,0
0.096105,0,0,0,0,0,0
0.097360,0,0,0,0,0,0
0.098648,0,0,0,0,0,0
0.099901,0,0,0,0,0,0
0.101287,0,0,0,0,0,0
0.102703,0,0,0,0,0,0
0.103993,0,0,0,0,0,0
0.105256,0,0,0,0,0,0
0.106512,0,0,0,0,0,0
0.107766,0,0,0,0,0,0
0.109020,0,0,0,0,0,0
0.110301,0,0,0,0,0,0
0.111559,0,0,0,0,0,0
0.112959,0,0,0,0,0,0
0.114408,0,0,0,0,0,0
0.115818,0,0,0,0,0,0
0.117221,0,0,0,0,0,0
0.118617,0,0,0,0,0,0
0.120011,0,0,0,0,0,0
0.121405,0,0,0,0,0,0
0.122954,0,0,0,0,0,0
0.124371,0,0,0,0,0,0
0.126011,0,0,0,0,0,0
0.127452,0,0,0,0,0,0
0.128855,0,0,0,0,0,0
0.130232,0,0,0,0,0,0
0.131622,0,0,0,0,0,0
0.133024,0,0,0,0,0,0
0.135826,0,0,0,0,0,0
0.137217,0,0,0,0,0,0
0.141851,0,0,0,0,0,0
0.143323,0,0,0,0,0,0
0.144712,0,0,0,0,0,0
0.146157,0,0,0,0,0,0
0.147524,0,0,0,0,0,0
0.148890,0,0,0,0,0,0
