elapsed_s,RAS_LRZ_INTF_WORKING_CYCLES,RAS_BLOCKS,RAS_FALSE_PARTIAL_STILE,RAS_SLICE_BLOCK_NONEMTPY
0.299913,0,0,0,0
0.301460,0,0,0,0
0.303011,0,0,0,0
0.304558,0,0,0,0
0.306108,0,0,0,0
0.307656,0,0,0,0
0.309093,0,0,0,0
0.310613,0,0,0,0
0.312161,0,0,0,0
0.313710,0,0,0,0
0.315301,0,0,0,0
0.316848,0,0,0,0
0.318398,0,0,0,0
0.319960,0,0,0,0
0.321506,0,0,0,0
0.323056,0,0,0,0
0.324601,0,0,0,0
0.326149,0,0,0,0
0.327695,0,0,0,0
0.329240,0,0,0,0
0.330745,0,0,0,0
0.332269,0,0,0,0
0.333820,0,0,0,0
0.335368,0,0,0,0
0.336915,0,0,0,0
0.338463,0,0,0,0
0.340009,0,0,0,0
0.341465,0,0,0,0
0.342993,0,0,0,0
0.344541,0,0,0,0
0.346135,0,0,0,0
0.347685,0,0,0,0
0.349233,0,0,0,0
0.350654,0,0,0,0
0.352184,0,0,0,0
0.353736,0,0,0,0
0.355330,0,0,0,0
0.356875,0,0,0,0
0.358424,0,0,0,0
0.359973,0,0,0,0
0.361522,0,0,0,0
0.363091,0,0,0,0
0.364639,0,0,0,0
0.366191,0,0,0,0
0.367740,0,0,0,0
0.369290,0,0,0,0
0.370935,0,0,0,0
0.372484,0,0,0,0
0.374047,0,0,0,0
0.375597,0,0,0,0
0.377145,0,0,0,0
0.378739,0,0,0,0
0.380290,0,0,0,0
0.381841,0,0,0,0
0.383391,0,0,0,0
0.384951,0,0,0,0
0.386501,0,0,0,0
0.388052,0,0,0,0
0.389667,0,0,0,0
0.391282,0,0,0,0
0.392831,0,0,0,0
0.394425,0,0,0,0
0.395988,0,0,0,0
0.397537,0,0,0,0
0.399092,0,0,0,0
0.400640,0,0,0,0
0.402191,0,0,0,0
0.403740,0,0,0,0
0.405289,0,0,0,0
0.406927,0,0,0,0
0.408475,0,0,0,0
0.410070,0,0,0,0
0.411620,0,0,0,0
0.413168,0,0,0,0
0.414719,0,0,0,0
0.416270,0,0,0,0
0.417835,0,0,0,0
0.419385,0,0,0,0
0.420932,0,0,0,0
0.422482,0,0,0,0
0.424032,0,0,0,0
0.425580,0,0,0,0
0.427062,0,0,0,0
0.428462,0,0,0,0
0.429982,0,0,0,0
0.431532,0,0,0,0
0.433079,0,0,0,0
0.434629,0,0,0,0
0.436179,0,0,0,0
0.437731,0,0,0,0
0.439293,0,0,0,0
0.440843,0,0,0,0
0.442438,0,0,0,0
0.443989,0,0,0,0
0.445538,0,0,0,0
0.447089,0,0,0,0
0.448637,0,0,0,0
0.450202,0,0,0,0
0.451752,0,0,0,0
0.453300,0,0,0,0
0.454937,0,0,0,0
0.456486,0,0,0,0
0.458081,0,0,0,0
0.459630,0,0,0,0
0.461191,0,0,0,0
0.462742,0,0,0,0
0.464292,0,0,0,0
0.465844,0,0,0,0
0.467394,0,0,0,0
0.468940,0,0,0,0
0.470490,0,0,0,0
0.472052,0,0,0,0
0.473683,0,0,0,0
0.475081,0,0,0,0
0.476472,0,0,0,0
0.477990,0,0,0,0
0.479541,0,0,0,0
0.481089,0,0,0,0
0.482653,0,0,0,0
0.484205,0,0,0,0
0.485756,0,0,0,0
0.487305,0,0,0,0
0.488855,0,0,0,0
0.490450,0,0,0,0
0.492001,0,0,0,0
0.493564,0,0,0,0
0.495159,0,0,0,0
0.496707,0,0,0,0
0.498259,0,0,0,0
0.499810,0,0,0,0
0.501359,0,0,0,0
0.502908,0,0,0,0
0.504461,0,0,0,0
0.505880,0,0,0,0
0.507473,0,0,0,0
0.509020,0,0,0,0
0.510568,0,0,0,0
0.512116,0,0,0,0
0.513666,0,0,0,0
0.515228,0,0,0,0
0.516775,0,0,0,0
0.518201,0,0,0,0
0.519724,0,0,0,0
0.521271,0,0,0,0
0.522873,0,0,0,0
0.524419,0,0,0,0
0.525983,0,0,0,0
0.527532,0,0,0,0
0.529078,0,0,0,0
0.530640,0,0,0,0
0.532164,0,0,0,0
0.533716,0,0,0,0
0.535267,0,0,0,0
0.536828,0,0,0,0
0.538423,0,0,0,0
0.539973,0,0,0,0
0.541522,0,0,0,0
0.543076,0,0,0,0
0.544624,0,0,0,0
0.546176,0,0,0,0
0.547741,0,0,0,0
0.549290,0,0,0,0
0.551018,0,0,0,0
0.552566,0,0,0,0
0.554161,0,0,0,0
0.555712,0,0,0,0
0.557260,0,0,0,0
0.558876,0,0,0,0
0.560424,0,0,0,0
0.561976,0,0,0,0
0.563525,0,0,0,0
0.565074,0,0,0,0
0.566623,0,0,0,0
0.568165,0,0,0,0
0.569944,0,0,0,0
0.571375,0,0,0,0
0.572739,0,0,0,0
0.574129,0,0,0,0
0.575516,0,0,0,0
0.576901,0,0,0,0
0.578287,0,0,0,0
0.579687,0,0,0,0
0.581203,0,0,0,0
0.582750,0,0,0,0
0.584300,0,0,0,0
0.585785,0,0,0,0
0.587349,0,0,0,0
0.588896,0,0,0,0
0.590458,0,0,0,0
0.592007,0,0,0,0
0.593554,0,0,0,0
0.595146,0,0,0,0
0.596692,0,0,0,0
0.598242,0,0,0,0
0.599789,0,0,0,0
0.601349,0,0,0,0
0.602901,0,0,0,0
0.604446,0,0,0,0
0.605881,0,0,0,0
0.607286,0,0,0,0
0.608733,0,0,0,0
0.610644,0,0,0,0
0.612546,0,0,0,0
0.613933,0,0,0,0
0.615315,0,0,0,0
0.616695,0,0,0,0
0.618112,0,0,0,0
0.619494,0,0,0,0
0.620873,0,0,0,0
0.622256,0,0,0,0
0.623652,0,0,0,0
0.625038,0,0,0,0
0.626425,0,0,0,0
0.627938,0,0,0,0
0.629488,0,0,0,0
0.631043,0,0,0,0
0.632592,0,0,0,0
0.634077,0,0,0,0
0.635599,0,0,0,0
0.637148,0,0,0,0
0.638699,0,0,0,0
0.640250,0,0,0,0
0.641801,0,0,0,0
0.643352,0,0,0,0
0.644914,0,0,0,0
0.646463,0,0,0,0
