elapsed_s,RB_C_WRITE,RB_TOTAL_PASS,RB_Z_PASS,RB_Z_FAIL,RB_S_FAIL,RB_BLENDED_FXP_COMPONENTS,RB_BLENDED_FP16_COMPONENTS,RB_PS_INVOCATIONS
0.321324,0,0,0,0,0,0,0,0
0.322654,0,0,0,0,0,0,0,0
0.323995,0,0,0,0,0,0,0,0
0.325373,0,0,0,0,0,0,0,0
0.326702,0,0,0,0,0,0,0,0
0.328029,0,0,0,0,0,0,0,0
0.329358,0,0,0,0,0,0,0,0
0.330683,0,0,0,0,0,0,0,0
0.332008,0,0,0,0,0,0,0,0
0.333379,0,0,0,0,0,0,0,0
0.334700,0,0,0,0,0,0,0,0
0.336014,0,0,0,0,0,0,0,0
0.337329,0,0,0,0,0,0,0,0
0.338643,0,0,0,0,0,0,0,0
0.339958,0,0,0,0,0,0,0,0
0.341271,0,0,0,0,0,0,0,0
0.342585,0,0,0,0,0,0,0,0
0.343896,0,0,0,0,0,0,0,0
0.345215,0,0,0,0,0,0,0,0
0.346528,0,0,0,0,0,0,0,0
0.347840,0,0,0,0,0,0,0,0
0.349190,0,0,0,0,0,0,0,0
0.350459,0,0,0,0,0,0,0,0
0.351835,0,0,0,0,0,0,0,0
0.353212,0,0,0,0,0,0,0,0
0.354479,0,0,0,0,0,0,0,0
0.355857,0,0,0,0,0,0,0,0
0.357281,0,0,0,0,0,0,0,0
0.358708,0,0,0,0,0,0,0,0
0.360178,0,0,0,0,0,0,0,0
0.361613,0,0,0,0,0,0,0,0
0.362992,0,0,0,0,0,0,0,0
0.364369,0,0,0,0,0,0,0,0
0.365787,0,0,0,0,0,0,0,0
0.367165,0,0,0,0,0,0,0,0
0.368525,0,0,0,0,0,0,0,0
0.369880,0,0,0,0,0,0,0,0
0.371235,0,0,0,0,0,0,0,0
0.372603,0,0,0,0,0,0,0,0
0.374020,0,0,0,0,0,0,0,0
0.375383,0,0,0,0,0,0,0,0
0.376743,0,0,0,0,0,0,0,0
0.378181,0,0,0,0,0,0,0,0
0.379583,0,0,0,0,0,0,0,0
0.381027,0,0,0,0,0,0,0,0
0.382461,0,0,0,0,0,0,0,0
0.383750,0,0,0,0,0,0,0,0
0.386015,0,0,0,0,0,0,0,0
0.387428,0,0,0,0,0,0,0,0
0.388855,0,0,0,0,0,0,0,0
0.390237,0,0,0,0,0,0,0,0
0.391645,0,0,0,0,0,0,0,0
0.393507,0,0,0,0,0,0,0,0
0.394912,0,0,0,0,0,0,0,0
0.396543,0,0,0,0,0,0,0,0
0.398111,0,0,0,0,0,0,0,0
0.399536,0,0,0,0,0,0,0,0
0.400994,0,0,0,0,0,0,0,0
0.406099,0,0,0,0,0,0,0,0
0.407505,0,0,0,0,0,0,0,0
0.408915,0,0,0,0,0,0,0,0
0.410407,0,0,0,0,0,0,0,0
0.411816,0,0,0,0,0,0,0,0
0.413272,0,0,0,0,0,0,0,0
0.414674,0,0,0,0,0,0,0,0
0.416075,0,0,0,0,0,0,0,0
0.417476,0,0,0,0,0,0,0,0
0.418877,0,0,0,0,0,0,0,0
0.420280,0,0,0,0,0,0,0,0
0.421700,0,0,0,0,0,0,0,0
0.423107,0,0,0,0,0,0,0,0
0.424512,0,0,0,0,0,0,0,0
0.425919,0,0,0,0,0,0,0,0
0.427324,0,0,0,0,0,0,0,0
0.428765,0,0,0,0,0,0,0,0
0.430174,0,0,0,0,0,0,0,0
0.431579,0,0,0,0,0,0,0,0
0.433001,0,0,0,0,0,0,0,0
0.434407,0,0,0,0,0,0,0,0
0.435812,0,0,0,0,0,0,0,0
0.437348,0,0,0,0,0,0,0,0
0.438919,0,0,0,0,0,0,0,0
0.440487,0,0,0,0,0,0,0,0
0.442057,0,0,0,0,0,0,0,0
0.443637,0,0,0,0,0,0,0,0
0.445249,0,0,0,0,0,0,0,0
0.446845,0,0,0,0,0,0,0,0
0.448416,0,0,0,0,0,0,0,0
0.449987,0,0,0,0,0,0,0,0
0.451557,0,0,0,0,0,0,0,0
0.453129,0,0,0,0,0,0,0,0
0.454713,0,0,0,0,0,0,0,0
0.456282,0,0,0,0,0,0,0,0
