elapsed_s,PC_S_STALL_CYCLES_TESS,PC_S_STALL_CYCLES_VFD_ONLY,PC_S_STALL_CYCLES_VPC_ONLY,PC_S_VPC_PRIMITIVES,PC_S_VERTEX_HITS,PC_S_IA_VERTICES,PC_S_IA_PRIMITIVES,PC_S_HS_INVOCATIONS
0.211304,0,0,0,0,0,0,0,0
0.212690,0,0,0,0,0,0,0,0
0.214084,0,0,0,0,0,0,0,0
0.215496,0,0,0,0,0,0,0,0
0.216880,0,0,0,0,0,0,0,0
0.218268,0,0,0,0,0,0,0,0
0.219657,0,0,0,0,0,0,0,0
0.221043,0,0,0,0,0,0,0,0
0.222429,0,0,0,0,0,0,0,0
0.223911,0,0,0,0,0,0,0,0
0.225352,0,0,0,0,0,0,0,0
0.226738,0,0,0,0,0,0,0,0
0.228124,0,0,0,0,0,0,0,0
0.229508,0,0,0,0,0,0,0,0
0.230895,0,0,0,0,0,0,0,0
0.232323,0,0,0,0,0,0,0,0
0.233815,0,0,0,0,0,0,0,0
0.235199,0,0,0,0,0,0,0,0
0.236582,0,0,0,0,0,0,0,0
0.237964,0,0,0,0,0,0,0,0
0.239391,0,0,0,0,0,0,0,0
0.240776,0,0,0,0,0,0,0,0
0.242199,0,0,0,0,0,0,0,0
0.243600,0,0,0,0,0,0,0,0
0.244988,0,0,0,0,0,0,0,0
0.246375,0,0,0,0,0,0,0,0
0.247788,0,0,0,0,0,0,0,0
0.249174,0,0,0,0,0,0,0,0
0.250562,0,0,0,0,0,0,0,0
0.251949,0,0,0,0,0,0,0,0
0.253344,0,0,0,0,0,0,0,0
0.254728,0,0,0,0,0,0,0,0
0.256238,0,0,0,0,0,0,0,0
0.257665,0,0,0,0,0,0,0,0
0.259050,0,0,0,0,0,0,0,0
0.260435,0,0,0,0,0,0,0,0
0.261820,0,0,0,0,0,0,0,0
0.263470,0,0,0,0,0,0,0,0
0.271986,0,0,0,0,0,0,0,0
0.274427,0,0,0,0,0,0,0,0
0.275874,0,0,0,0,0,0,0,0
0.284787,0,0,0,0,0,0,0,0
0.286159,0,0,0,0,0,0,0,0
0.287525,0,0,0,0,0,0,0,0
0.288938,0,0,0,0,0,0,0,0
0.290301,0,0,0,0,0,0,0,0
0.291639,0,0,0,0,0,0,0,0
0.294658,0,0,0,0,0,0,0,0
0.296046,0,0,0,0,0,0,0,0
0.297474,0,0,0,0,0,0,0,0
0.298867,0,0,0,0,0,0,0,0
0.300256,0,0,0,0,0,0,0,0
0.301643,0,0,0,0,0,0,0,0
0.303027,0,0,0,0,0,0,0,0
0.304410,0,0,0,0,0,0,0,0
0.305793,0,0,0,0,0,0,0,0
0.307176,0,0,0,0,0,0,0,0
0.308565,0,0,0,0,0,0,0,0
0.309953,0,0,0,0,0,0,0,0
0.311366,0,0,0,0,0,0,0,0
0.312751,0,0,0,0,0,0,0,0
0.314135,0,0,0,0,0,0,0,0
0.315523,0,0,0,0,0,0,0,0
0.316908,0,0,0,0,0,0,0,0
0.318295,0,0,0,0,0,0,0,0
0.319686,0,0,0,0,0,0,0,0
0.321073,0,0,0,0,0,0,0,0
0.322459,0,0,0,0,0,0,0,0
0.323846,0,0,0,0,0,0,0,0
0.325268,0,0,0,0,0,0,0,0
0.326653,0,0,0,0,0,0,0,0
0.328070,0,0,0,0,0,0,0,0
0.329470,0,0,0,0,0,0,0,0
0.330859,0,0,0,0,0,0,0,0
0.332245,0,0,0,0,0,0,0,0
0.333629,0,0,0,0,0,0,0,0
0.335073,0,0,0,0,0,0,0,0
0.336490,0,0,0,0,0,0,0,0
0.337883,0,0,0,0,0,0,0,0
0.339271,0,0,0,0,0,0,0,0
0.340656,0,0,0,0,0,0,0,0
0.342055,0,0,0,0,0,0,0,0
0.343467,0,0,0,0,0,0,0,0
0.344986,0,0,0,0,0,0,0,0
0.346370,0,0,0,0,0,0,0,0
0.347756,0,0,0,0,0,0,0,0
0.352026,0,0,0,0,0,0,0,0
0.353439,0,0,0,0,0,0,0,0
0.354826,0,0,0,0,0,0,0,0
0.356313,0,0,0,0,0,0,0,0
0.357794,0,0,0,0,0,0,0,0
0.359180,0,0,0,0,0,0,0,0
0.360596,0,0,0,0,0,0,0,0
0.361982,0,0,0,0,0,0,0,0
0.363397,0,0,0,0,0,0,0,0
0.365174,0,0,0,0,0,0,0,0
0.366657,0,0,0,0,0,0,0,0
0.368074,0,0,0,0,0,0,0,0
0.369518,0,0,0,0,0,0,0,0
0.370904,0,0,0,0,0,0,0,0
0.372290,0,0,0,0,0,0,0,0
0.373682,0,0,0,0,0,0,0,0
0.375075,0,0,0,0,0,0,0,0
0.376494,0,0,0,0,0,0,0,0
0.378050,0,0,0,0,0,0,0,0
0.379636,0,0,0,0,0,0,0,0
0.381237,0,0,0,0,0,0,0,0
0.382899,0,0,0,0,0,0,0,0
0.384600,0,0,0,0,0,0,0,0
0.386197,0,0,0,0,0,0,0,0
0.387778,0,0,0,0,0,0,0,0
0.389370,0,0,0,0,0,0,0,0
0.390756,0,0,0,0,0,0,0,0
0.392180,0,0,0,0,0,0,0,0
0.393605,0,0,0,0,0,0,0,0
0.394990,0,0,0,0,0,0,0,0
0.396396,0,0,0,0,0,0,0,0
0.397783,0,0,0,0,0,0,0,0
0.399167,0,0,0,0,0,0,0,0
0.400582,0,0,0,0,0,0,0,0
0.402139,0,0,0,0,0,0,0,0
0.403535,0,0,0,0,0,0,0,0
0.404919,0,0,0,0,0,0,0,0
0.406307,0,0,0,0,0,0,0,0
0.407728,0,0,0,0,0,0,0,0
0.409113,0,0,0,0,0,0,0,0
0.410499,0,0,0,0,0,0,0,0
0.411887,0,0,0,0,0,0,0,0
0.413307,0,0,0,0,0,0,0,0
0.414694,0,0,0,0,0,0,0,0
0.416110,0,0,0,0,0,0,0,0
0.417560,0,0,0,0,0,0,0,0
0.418950,0,0,0,0,0,0,0,0
0.420337,0,0,0,0,0,0,0,0
0.421793,0,0,0,0,0,0,0,0
0.423179,0,0,0,0,0,0,0,0
0.424592,0,0,0,0,0,0,0,0
0.425980,0,0,0,0,0,0,0,0
0.429270,0,0,0,0,0,0,0,0
0.430663,0,0,0,0,0,0,0,0
0.432077,0,0,0,0,0,0,0,0
0.433523,0,0,0,0,0,0,0,0
0.434907,0,0,0,0,0,0,0,0
0.436312,0,0,0,0,0,0,0,0
0.437706,0,0,0,0,0,0,0,0
0.439093,0,0,0,0,0,0,0,0
0.440615,0,0,0,0,0,0,0,0
0.442012,0,0,0,0,0,0,0,0
0.443401,0,0,0,0,0,0,0,0
0.444795,0,0,0,0,0,0,0,0
0.446180,0,0,0,0,0,0,0,0
0.447648,0,0,0,0,0,0,0,0
0.449035,0,0,0,0,0,0,0,0
0.450421,0,0,0,0,0,0,0,0
0.451807,0,0,0,0,0,0,0,0
0.453197,0,0,0,0,0,0,0,0
0.454838,0,0,0,0,0,0,0,0
0.458148,0,0,0,0,0,0,0,0
0.459568,0,0,0,0,0,0,0,0
0.460964,0,0,0,0,0,0,0,0
0.462349,0,0,0,0,0,0,0,0
0.463769,0,0,0,0,0,0,0,0
0.465154,0,0,0,0,0,0,0,0
0.466537,0,0,0,0,0,0,0,0
0.468027,0,0,0,0,0,0,0,0
0.470278,0,0,0,0,0,0,0,0
0.471700,0,0,0,0,0,0,0,0
0.473087,0,0,0,0,0,0,0,0
0.474478,0,0,0,0,0,0,0,0
0.475866,0,0,0,0,0,0,0,0
0.477590,0,0,0,0,0,0,0,0
0.479065,0,0,0,0,0,0,0,0
0.480548,0,0,0,0,0,0,0,0
0.482027,0,0,0,0,0,0,0,0
0.483502,0,0,0,0,0,0,0,0
0.484981,0,0,0,0,0,0,0,0
0.486620,0,0,0,0,0,0,0,0
0.488884,0,0,0,0,0,0,0,0
0.490273,0,0,0,0,0,0,0,0
0.491660,0,0,0,0,0,0,0,0
0.493047,0,0,0,0,0,0,0,0
0.494433,0,0,0,0,0,0,0,0
0.495823,0,0,0,0,0,0,0,0
0.497307,0,0,0,0,0,0,0,0
0.498692,0,0,0,0,0,0,0,0
0.500088,0,0,0,0,0,0,0,0
0.501475,0,0,0,0,0,0,0,0
0.502861,0,0,0,0,0,0,0,0
0.504246,0,0,0,0,0,0,0,0
0.505632,0,0,0,0,0,0,0,0
0.507022,0,0,0,0,0,0,0,0
0.508523,0,0,0,0,0,0,0,0
0.509918,0,0,0,0,0,0,0,0
0.511564,0,0,0,0,0,0,0,0
0.513038,0,0,0,0,0,0,0,0
0.514606,0,0,0,0,0,0,0,0
0.516313,0,0,0,0,0,0,0,0
0.518097,0,0,0,0,0,0,0,0
0.519679,0,0,0,0,0,0,0,0
0.521249,0,0,0,0,0,0,0,0
0.522748,0,0,0,0,0,0,0,0
0.524227,0,0,0,0,0,0,0,0
0.525699,0,0,0,0,0,0,0,0
0.530543,0,0,0,0,0,0,0,0
0.532032,0,0,0,0,0,0,0,0
0.533533,0,0,0,0,0,0,0,0
0.535015,0,0,0,0,0,0,0,0
0.536537,0,0,0,0,0,0,0,0
0.538067,0,0,0,0,0,0,0,0
0.539547,0,0,0,0,0,0,0,0
0.541024,0,0,0,0,0,0,0,0
0.542507,0,0,0,0,0,0,0,0
0.544022,0,0,0,0,0,0,0,0
0.545539,0,0,0,0,0,0,0,0
0.547020,0,0,0,0,0,0,0,0
0.548499,0,0,0,0,0,0,0,0
0.549986,0,0,0,0,0,0,0,0
0.551515,0,0,0,0,0,0,0,0
0.552999,0,0,0,0,0,0,0,0
0.554479,0,0,0,0,0,0,0,0
0.555956,0,0,0,0,0,0,0,0
0.557525,0,0,0,0,0,0,0,0
0.559003,0,0,0,0,0,0,0,0
0.560764,0,0,0,0,0,0,0,0
0.562617,0,0,0,0,0,0,0,0
0.564102,0,0,0,0,0,0,0,0
0.565580,0,0,0,0,0,0,0,0
0.567085,0,0,0,0,0,0,0,0
0.568606,0,0,0,0,0,0,0,0
0.570283,0,0,0,0,0,0,0,0
0.571761,0,0,0,0,0,0,0,0
0.573269,0,0,0,0,0,0,0,0
0.574748,0,0,0,0,0,0,0,0
0.576476,0,0,0,0,0,0,0,0
0.578129,0,0,0,0,0,0,0,0
0.579617,0,0,0,0,0,0,0,0
0.581167,0,0,0,0,0,0,0,0
0.582658,0,0,0,0,0,0,0,0
0.584200,0,0,0,0,0,0,0,0
0.585760,0,0,0,0,0,0,0,0
0.588205,0,0,0,0,0,0,0,0
0.595868,0,0,0,0,0,0,0,0
0.600258,0,0,0,0,0,0,0,0
0.601702,0,0,0,0,0,0,0,0
0.608285,0,0,0,0,0,0,0,0
0.609689,0,0,0,0,0,0,0,0
0.611097,0,0,0,0,0,0,0,0
0.612687,0,0,0,0,0,0,0,0
0.615077,0,0,0,0,0,0,0,0
0.616720,0,0,0,0,0,0,0,0
0.618066,0,0,0,0,0,0,0,0
0.619463,0,0,0,0,0,0,0,0
0.620813,0,0,0,0,0,0,0,0
0.622272,0,0,0,0,0,0,0,0
0.624305,0,0,0,0,0,0,0,0
0.625944,0,0,0,0,0,0,0,0
0.627395,0,0,0,0,0,0,0,0
0.628845,0,0,0,0,0,0,0,0
0.630311,0,0,0,0,0,0,0,0
0.631785,0,0,0,0,0,0,0,0
0.633370,0,0,0,0,0,0,0,0
0.634958,0,0,0,0,0,0,0,0
0.636347,0,0,0,0,0,0,0,0
0.637760,0,0,0,0,0,0,0,0
0.639295,0,0,0,0,0,0,0,0
0.640685,0,0,0,0,0,0,0,0
0.642075,0,0,0,0,0,0,0,0
0.643466,0,0,0,0,0,0,0,0
0.646417,0,0,0,0,0,0,0,0
0.647838,0,0,0,0,0,0,0,0
0.649387,0,0,0,0,0,0,0,0
0.650896,0,0,0,0,0,0,0,0
0.652288,0,0,0,0,0,0,0,0
0.653676,0,0,0,0,0,0,0,0
0.655179,0,0,0,0,0,0,0,0
0.656676,0,0,0,0,0,0,0,0
0.658184,0,0,0,0,0,0,0,0
0.659572,0,0,0,0,0,0,0,0
0.661171,0,0,0,0,0,0,0,0
0.663028,0,0,0,0,0,0,0,0
0.664416,0,0,0,0,0,0,0,0
0.665805,0,0,0,0,0,0,0,0
0.667192,0,0,0,0,0,0,0,0
0.668582,0,0,0,0,0,0,0,0
0.669969,0,0,0,0,0,0,0,0
0.671384,0,0,0,0,0,0,0,0
0.672774,0,0,0,0,0,0,0,0
0.674257,0,0,0,0,0,0,0,0
0.675856,0,0,0,0,0,0,0,0
0.677415,0,0,0,0,0,0,0,0
0.678895,0,0,0,0,0,0,0,0
0.680380,0,0,0,0,0,0,0,0
0.681858,0,0,0,0,0,0,0,0
0.683338,0,0,0,0,0,0,0,0
0.684822,0,0,0,0,0,0,0,0
0.686299,0,0,0,0,0,0,0,0
0.687819,0,0,0,0,0,0,0,0
0.689466,0,0,0,0,0,0,0,0
0.690940,0,0,0,0,0,0,0,0
0.692419,0,0,0,0,0,0,0,0
0.693994,0,0,0,0,0,0,0,0
0.695543,0,0,0,0,0,0,0,0
0.697024,0,0,0,0,0,0,0,0
0.698624,0,0,0,0,0,0,0,0
0.700114,0,0,0,0,0,0,0,0
0.701590,0,0,0,0,0,0,0,0
0.703076,0,0,0,0,0,0,0,0
0.704596,0,0,0,0,0,0,0,0
0.706080,0,0,0,0,0,0,0,0
0.707556,0,0,0,0,0,0,0,0
0.709031,0,0,0,0,0,0,0,0
0.710630,0,0,0,0,0,0,0,0
0.712190,0,0,0,0,0,0,0,0
0.713770,0,0,0,0,0,0,0,0
0.715248,0,0,0,0,0,0,0,0
0.716733,0,0,0,0,0,0,0,0
0.718209,0,0,0,0,0,0,0,0
0.719732,0,0,0,0,0,0,0,0
0.721819,0,0,0,0,0,0,0,0
0.725430,0,0,0,0,0,0,0,0
0.726916,0,0,0,0,0,0,0,0
0.728406,0,0,0,0,0,0,0,0
0.729801,0,0,0,0,0,0,0,0
0.731187,0,0,0,0,0,0,0,0
0.732689,0,0,0,0,0,0,0,0
0.734232,0,0,0,0,0,0,0,0
0.735634,0,0,0,0,0,0,0,0
0.737032,0,0,0,0,0,0,0,0
0.738509,0,0,0,0,0,0,0,0
0.740813,0,0,0,0,0,0,0,0
0.742292,0,0,0,0,0,0,0,0
0.743826,0,0,0,0,0,0,0,0
0.745453,0,0,0,0,0,0,0,0
0.746932,0,0,0,0,0,0,0,0
0.748416,0,0,0,0,0,0,0,0
0.749893,0,0,0,0,0,0,0,0
0.751410,0,0,0,0,0,0,0,0
0.754491,0,0,0,0,0,0,0,0
0.755941,0,0,0,0,0,0,0,0
0.757442,0,0,0,0,0,0,0,0
0.758844,0,0,0,0,0,0,0,0
0.760233,0,0,0,0,0,0,0,0
0.761621,0,0,0,0,0,0,0,0
0.763105,0,0,0,0,0,0,0,0
0.764493,0,0,0,0,0,0,0,0
0.765878,0,0,0,0,0,0,0,0
0.767292,0,0,0,0,0,0,0,0
0.768687,0,0,0,0,0,0,0,0
0.770097,0,0,0,0,0,0,0,0
0.771484,0,0,0,0,0,0,0,0
0.772871,0,0,0,0,0,0,0,0
0.774256,0,0,0,0,0,0,0,0
0.775669,0,0,0,0,0,0,0,0
0.777056,0,0,0,0,0,0,0,0
0.778442,0,0,0,0,0,0,0,0
0.779828,0,0,0,0,0,0,0,0
0.781250,0,0,0,0,0,0,0,0
0.782754,0,0,0,0,0,0,0,0
0.784182,0,0,0,0,0,0,0,0
0.785685,0,0,0,0,0,0,0,0
0.787187,0,0,0,0,0,0,0,0
0.788576,0,0,0,0,0,0,0,0
0.790079,0,0,0,0,0,0,0,0
0.791587,0,0,0,0,0,0,0,0
0.793095,0,0,0,0,0,0,0,0
0.794629,0,0,0,0,0,0,0,0
0.796103,0,0,0,0,0,0,0,0
0.797714,0,0,0,0,0,0,0,0
0.799191,0,0,0,0,0,0,0,0
0.800719,0,0,0,0,0,0,0,0
0.802201,0,0,0,0,0,0,0,0
0.803678,0,0,0,0,0,0,0,0
0.805156,0,0,0,0,0,0,0,0
0.806635,0,0,0,0,0,0,0,0
0.808114,0,0,0,0,0,0,0,0
0.809622,0,0,0,0,0,0,0,0
0.811145,0,0,0,0,0,0,0,0
0.812627,0,0,0,0,0,0,0,0
0.814211,0,0,0,0,0,0,0,0
0.815748,0,0,0,0,0,0,0,0
0.817421,0,0,0,0,0,0,0,0
0.821324,0,0,0,0,0,0,0,0
0.822807,0,0,0,0,0,0,0,0
0.824395,0,0,0,0,0,0,0,0
0.825784,0,0,0,0,0,0,0,0
0.827307,0,0,0,0,0,0,0,0
0.828696,0,0,0,0,0,0,0,0
0.830242,0,0,0,0,0,0,0,0
0.831630,0,0,0,0,0,0,0,0
0.833020,0,0,0,0,0,0,0,0
0.834568,0,0,0,0,0,0,0,0
0.836149,0,0,0,0,0,0,0,0
0.837727,0,0,0,0,0,0,0,0
0.839325,0,0,0,0,0,0,0,0
0.841065,0,0,0,0,0,0,0,0
0.842675,0,0,0,0,0,0,0,0
0.844271,0,0,0,0,0,0,0,0
0.845876,0,0,0,0,0,0,0,0
0.847490,0,0,0,0,0,0,0,0
0.849036,0,0,0,0,0,0,0,0
0.850442,0,0,0,0,0,0,0,0
0.851945,0,0,0,0,0,0,0,0
0.853446,0,0,0,0,0,0,0,0
0.854836,0,0,0,0,0,0,0,0
0.856965,0,0,0,0,0,0,0,0
0.858369,0,0,0,0,0,0,0,0
0.859758,0,0,0,0,0,0,0,0
0.861146,0,0,0,0,0,0,0,0
0.862533,0,0,0,0,0,0,0,0
0.863947,0,0,0,0,0,0,0,0
0.865364,0,0,0,0,0,0,0,0
0.866752,0,0,0,0,0,0,0,0
0.868143,0,0,0,0,0,0,0,0
0.869644,0,0,0,0,0,0,0,0
0.871144,0,0,0,0,0,0,0,0
0.872566,0,0,0,0,0,0,0,0
0.874039,0,0,0,0,0,0,0,0
0.875445,0,0,0,0,0,0,0,0
0.876945,0,0,0,0,0,0,0,0
0.878373,0,0,0,0,0,0,0,0
0.879788,0,0,0,0,0,0,0,0
0.881345,0,0,0,0,0,0,0,0
0.882755,0,0,0,0,0,0,0,0
0.884255,0,0,0,0,0,0,0,0
0.885767,0,0,0,0,0,0,0,0
0.887155,0,0,0,0,0,0,0,0
0.888568,0,0,0,0,0,0,0,0
0.889954,0,0,0,0,0,0,0,0
0.891340,0,0,0,0,0,0,0,0
0.892842,0,0,0,0,0,0,0,0
0.894343,0,0,0,0,0,0,0,0
0.895823,0,0,0,0,0,0,0,0
0.897368,0,0,0,0,0,0,0,0
0.898867,0,0,0,0,0,0,0,0
0.900368,0,0,0,0,0,0,0,0
0.901870,0,0,0,0,0,0,0,0
0.904344,0,0,0,0,0,0,0,0
0.907709,0,0,0,0,0,0,0,0
0.909252,0,0,0,0,0,0,0,0
0.910637,0,0,0,0,0,0,0,0
0.912226,0,0,0,0,0,0,0,0
0.913721,0,0,0,0,0,0,0,0
0.915197,0,0,0,0,0,0,0,0
0.916675,0,0,0,0,0,0,0,0
0.918151,0,0,0,0,0,0,0,0
0.919695,0,0,0,0,0,0,0,0
0.921225,0,0,0,0,0,0,0,0
0.922701,0,0,0,0,0,0,0,0
0.924193,0,0,0,0,0,0,0,0
0.925773,0,0,0,0,0,0,0,0
0.927250,0,0,0,0,0,0,0,0
0.928767,0,0,0,0,0,0,0,0
0.930297,0,0,0,0,0,0,0,0
0.931889,0,0,0,0,0,0,0,0
0.933440,0,0,0,0,0,0,0,0
0.934917,0,0,0,0,0,0,0,0
0.936421,0,0,0,0,0,0,0,0
0.937899,0,0,0,0,0,0,0,0
0.939379,0,0,0,0,0,0,0,0
0.940863,0,0,0,0,0,0,0,0
0.942556,0,0,0,0,0,0,0,0
0.944435,0,0,0,0,0,0,0,0
0.946120,0,0,0,0,0,0,0,0
0.948052,0,0,0,0,0,0,0,0
0.949939,0,0,0,0,0,0,0,0
0.951870,0,0,0,0,0,0,0,0
0.953763,0,0,0,0,0,0,0,0
0.955340,0,0,0,0,0,0,0,0
0.956920,0,0,0,0,0,0,0,0
0.958495,0,0,0,0,0,0,0,0
0.960865,0,0,0,0,0,0,0,0
0.962446,0,0,0,0,0,0,0,0
0.964130,0,0,0,0,0,0,0,0
0.965734,0,0,0,0,0,0,0,0
0.967334,0,0,0,0,0,0,0,0
0.968916,0,0,0,0,0,0,0,0
0.970491,0,0,0,0,0,0,0,0
0.972067,0,0,0,0,0,0,0,0
0.973669,0,0,0,0,0,0,0,0
0.975246,0,0,0,0,0,0,0,0
0.976826,0,0,0,0,0,0,0,0
0.978407,0,0,0,0,0,0,0,0
0.979977,0,0,0,0,0,0,0,0
0.981555,0,0,0,0,0,0,0,0
0.983091,0,0,0,0,0,0,0,0
0.984675,0,0,0,0,0,0,0,0
0.986138,0,0,0,0,0,0,0,0
0.987611,0,0,0,0,0,0,0,0
0.989007,0,0,0,0,0,0,0,0
0.990396,0,0,0,0,0,0,0,0
0.991925,0,0,0,0,0,0,0,0
0.993380,0,0,0,0,0,0,0,0
0.994834,0,0,0,0,0,0,0,0
0.996221,0,0,0,0,0,0,0,0
0.997677,0,0,0,0,0,0,0,0
0.999131,0,0,0,0,0,0,0,0
1.000741,0,0,0,0,0,0,0,0
1.002242,0,0,0,0,0,0,0,0
1.003745,0,0,0,0,0,0,0,0
1.005299,0,0,0,0,0,0,0,0
1.006802,0,0,0,0,0,0,0,0
1.008305,0,0,0,0,0,0,0,0
1.009808,0,0,0,0,0,0,0,0
1.011310,0,0,0,0,0,0,0,0
1.012812,0,0,0,0,0,0,0,0
1.014315,0,0,0,0,0,0,0,0
1.015823,0,0,0,0,0,0,0,0
1.017378,0,0,0,0,0,0,0,0
1.021761,0,0,0,0,0,0,0,0
1.023366,0,0,0,0,0,0,0,0
1.024945,0,0,0,0,0,0,0,0
1.026548,0,0,0,0,0,0,0,0
1.028150,0,0,0,0,0,0,0,0
1.029947,0,0,0,0,0,0,0,0
1.031528,0,0,0,0,0,0,0,0
1.033106,0,0,0,0,0,0,0,0
1.034772,0,0,0,0,0,0,0,0
1.036775,0,0,0,0,0,0,0,0
1.038359,0,0,0,0,0,0,0,0
1.039962,0,0,0,0,0,0,0,0
1.041647,0,0,0,0,0,0,0,0
1.043224,0,0,0,0,0,0,0,0
1.045059,0,0,0,0,0,0,0,0
1.046691,0,0,0,0,0,0,0,0
1.048254,0,0,0,0,0,0,0,0
1.049656,0,0,0,0,0,0,0,0
1.051093,0,0,0,0,0,0,0,0
1.052495,0,0,0,0,0,0,0,0
1.053997,0,0,0,0,0,0,0,0
1.055530,0,0,0,0,0,0,0,0
1.057032,0,0,0,0,0,0,0,0
1.058538,0,0,0,0,0,0,0,0
1.060042,0,0,0,0,0,0,0,0
1.061471,0,0,0,0,0,0,0,0
1.062961,0,0,0,0,0,0,0,0
1.064492,0,0,0,0,0,0,0,0
1.065910,0,0,0,0,0,0,0,0
1.067414,0,0,0,0,0,0,0,0
1.068922,0,0,0,0,0,0,0,0
1.070343,0,0,0,0,0,0,0,0
1.071924,0,0,0,0,0,0,0,0
1.073509,0,0,0,0,0,0,0,0
1.075085,0,0,0,0,0,0,0,0
1.076658,0,0,0,0,0,0,0,0
1.078445,0,0,0,0,0,0,0,0
1.079852,0,0,0,0,0,0,0,0
1.081365,0,0,0,0,0,0,0,0
1.082917,0,0,0,0,0,0,0,0
1.084370,0,0,0,0,0,0,0,0
1.085825,0,0,0,0,0,0,0,0
1.087303,0,0,0,0,0,0,0,0
1.088760,0,0,0,0,0,0,0,0
1.090274,0,0,0,0,0,0,0,0
1.091778,0,0,0,0,0,0,0,0
1.093315,0,0,0,0,0,0,0,0
1.094943,0,0,0,0,0,0,0,0
1.096478,0,0,0,0,0,0,0,0
1.097980,0,0,0,0,0,0,0,0
1.099400,0,0,0,0,0,0,0,0
1.100915,0,0,0,0,0,0,0,0
1.102382,0,0,0,0,0,0,0,0
1.103899,0,0,0,0,0,0,0,0
1.105418,0,0,0,0,0,0,0,0
1.106965,0,0,0,0,0,0,0,0
1.109350,0,0,0,0,0,0,0,0
1.111022,0,0,0,0,0,0,0,0
1.112527,0,0,0,0,0,0,0,0
1.114031,0,0,0,0,0,0,0,0
1.115543,0,0,0,0,0,0,0,0
1.117046,0,0,0,0,0,0,0,0
1.119524,0,0,0,0,0,0,0,0
1.121128,0,0,0,0,0,0,0,0
1.122636,0,0,0,0,0,0,0,0
1.124269,0,0,0,0,0,0,0,0
1.125709,0,0,0,0,0,0,0,0
1.127193,0,0,0,0,0,0,0,0
1.128712,0,0,0,0,0,0,0,0
1.130138,0,0,0,0,0,0,0,0
1.131568,0,0,0,0,0,0,0,0
1.132991,0,0,0,0,0,0,0,0
1.134416,0,0,0,0,0,0,0,0
