elapsed_s,PC_US_STALL_CYCLES_COMPUTE_GFX,PC_US_STALL_CYCLES_GFX_COMPUTE,PC_US_PREDRAW_STALLS,PC_US_DP0_INPUT_STALLS,PC_US_DP1_INPUT_STALLS,PC_US_BR_STALLS_BV_WORKLOAD,PC_US_BV_STALLS_BR_WORKLOAD,PC_US_PASSPAIR_STALL
0.261833,0,0,0,0,0,0,0,0
0.263273,0,0,0,0,0,0,0,0
0.264714,0,0,0,0,0,0,0,0
0.266155,0,0,0,0,0,0,0,0
0.267602,0,0,0,0,0,0,0,0
0.268981,0,0,0,0,0,0,0,0
0.272640,0,0,0,0,0,0,0,0
0.274090,0,0,0,0,0,0,0,0
0.275533,0,0,0,0,0,0,0,0
0.276880,0,0,0,0,0,0,0,0
0.278328,0,0,0,0,0,0,0,0
0.279769,0,0,0,0,0,0,0,0
0.281210,0,0,0,0,0,0,0,0
0.282677,0,0,0,0,0,0,0,0
0.284197,0,0,0,0,0,0,0,0
0.285637,0,0,0,0,0,0,0,0
0.287077,0,0,0,0,0,0,0,0
0.288414,0,0,0,0,0,0,0,0
0.289748,0,0,0,0,0,0,0,0
0.291189,0,0,0,0,0,0,0,0
0.292672,0,0,0,0,0,0,0,0
0.294114,0,0,0,0,0,0,0,0
0.295555,0,0,0,0,0,0,0,0
0.296996,0,0,0,0,0,0,0,0
0.301393,0,0,0,0,0,0,0,0
0.302836,0,0,0,0,0,0,0,0
0.304276,0,0,0,0,0,0,0,0
0.305743,0,0,0,0,0,0,0,0
0.307184,0,0,0,0,0,0,0,0
0.311110,0,0,0,0,0,0,0,0
0.312551,0,0,0,0,0,0,0,0
0.313967,0,0,0,0,0,0,0,0
0.315409,0,0,0,0,0,0,0,0
0.316850,0,0,0,0,0,0,0,0
0.318180,0,0,0,0,0,0,0,0
0.319628,0,0,0,0,0,0,0,0
0.321069,0,0,0,0,0,0,0,0
0.325802,0,0,0,0,0,0,0,0
0.327243,0,0,0,0,0,0,0,0
0.328699,0,0,0,0,0,0,0,0
0.330149,0,0,0,0,0,0,0,0
0.331590,0,0,0,0,0,0,0,0
0.332939,0,0,0,0,0,0,0,0
0.334379,0,0,0,0,0,0,0,0
0.335820,0,0,0,0,0,0,0,0
0.337262,0,0,0,0,0,0,0,0
0.338702,0,0,0,0,0,0,0,0
0.340169,0,0,0,0,0,0,0,0
0.341610,0,0,0,0,0,0,0,0
0.343051,0,0,0,0,0,0,0,0
0.344492,0,0,0,0,0,0,0,0
0.345932,0,0,0,0,0,0,0,0
0.347262,0,0,0,0,0,0,0,0
0.348702,0,0,0,0,0,0,0,0
0.350151,0,0,0,0,0,0,0,0
0.351592,0,0,0,0,0,0,0,0
0.353033,0,0,0,0,0,0,0,0
0.354474,0,0,0,0,0,0,0,0
0.355827,0,0,0,0,0,0,0,0
0.357271,0,0,0,0,0,0,0,0
0.358723,0,0,0,0,0,0,0,0
0.360520,0,0,0,0,0,0,0,0
0.361868,0,0,0,0,0,0,0,0
0.363308,0,0,0,0,0,0,0,0
0.364751,0,0,0,0,0,0,0,0
0.366207,0,0,0,0,0,0,0,0
0.369342,0,0,0,0,0,0,0,0
0.370799,0,0,0,0,0,0,0,0
0.372257,0,0,0,0,0,0,0,0
0.373752,0,0,0,0,0,0,0,0
0.375193,0,0,0,0,0,0,0,0
0.376645,0,0,0,0,0,0,0,0
0.378087,0,0,0,0,0,0,0,0
0.379534,0,0,0,0,0,0,0,0
0.384656,0,0,0,0,0,0,0,0
0.385996,0,0,0,0,0,0,0,0
0.387332,0,0,0,0,0,0,0,0
0.388771,0,0,0,0,0,0,0,0
0.390228,0,0,0,0,0,0,0,0
0.396723,0,0,0,0,0,0,0,0
0.398165,0,0,0,0,0,0,0,0
0.399605,0,0,0,0,0,0,0,0
0.401045,0,0,0,0,0,0,0,0
0.407968,0,0,0,0,0,0,0,0
0.409412,0,0,0,0,0,0,0,0
0.410853,0,0,0,0,0,0,0,0
0.412312,0,0,0,0,0,0,0,0
0.413787,0,0,0,0,0,0,0,0
0.415228,0,0,0,0,0,0,0,0
0.416640,0,0,0,0,0,0,0,0
0.418080,0,0,0,0,0,0,0,0
0.419520,0,0,0,0,0,0,0,0
0.420866,0,0,0,0,0,0,0,0
0.422306,0,0,0,0,0,0,0,0
0.423746,0,0,0,0,0,0,0,0
0.428666,0,0,0,0,0,0,0,0
0.430108,0,0,0,0,0,0,0,0
0.431547,0,0,0,0,0,0,0,0
0.432987,0,0,0,0,0,0,0,0
0.434428,0,0,0,0,0,0,0,0
0.436704,0,0,0,0,0,0,0,0
0.438034,0,0,0,0,0,0,0,0
0.439474,0,0,0,0,0,0,0,0
0.440915,0,0,0,0,0,0,0,0
0.442421,0,0,0,0,0,0,0,0
0.443878,0,0,0,0,0,0,0,0
0.448638,0,0,0,0,0,0,0,0
0.449971,0,0,0,0,0,0,0,0
0.451411,0,0,0,0,0,0,0,0
0.452869,0,0,0,0,0,0,0,0
0.454309,0,0,0,0,0,0,0,0
0.455749,0,0,0,0,0,0,0,0
0.457190,0,0,0,0,0,0,0,0
0.458518,0,0,0,0,0,0,0,0
0.459864,0,0,0,0,0,0,0,0
0.464637,0,0,0,0,0,0,0,0
0.466078,0,0,0,0,0,0,0,0
0.467518,0,0,0,0,0,0,0,0
0.468958,0,0,0,0,0,0,0,0
0.470398,0,0,0,0,0,0,0,0
0.471842,0,0,0,0,0,0,0,0
0.473282,0,0,0,0,0,0,0,0
0.474612,0,0,0,0,0,0,0,0
0.476070,0,0,0,0,0,0,0,0
0.477509,0,0,0,0,0,0,0,0
0.478838,0,0,0,0,0,0,0,0
0.480282,0,0,0,0,0,0,0,0
0.481612,0,0,0,0,0,0,0,0
0.484696,0,0,0,0,0,0,0,0
0.486045,0,0,0,0,0,0,0,0
0.487485,0,0,0,0,0,0,0,0
0.488925,0,0,0,0,0,0,0,0
0.490366,0,0,0,0,0,0,0,0
0.491823,0,0,0,0,0,0,0,0
0.496633,0,0,0,0,0,0,0,0
0.497971,0,0,0,0,0,0,0,0
0.499417,0,0,0,0,0,0,0,0
0.500875,0,0,0,0,0,0,0,0
0.502315,0,0,0,0,0,0,0,0
0.503762,0,0,0,0,0,0,0,0
0.505202,0,0,0,0,0,0,0,0
0.506642,0,0,0,0,0,0,0,0
0.508082,0,0,0,0,0,0,0,0
0.509520,0,0,0,0,0,0,0,0
0.510961,0,0,0,0,0,0,0,0
0.512401,0,0,0,0,0,0,0,0
0.513744,0,0,0,0,0,0,0,0
0.515188,0,0,0,0,0,0,0,0
0.516680,0,0,0,0,0,0,0,0
0.518121,0,0,0,0,0,0,0,0
0.519561,0,0,0,0,0,0,0,0
0.521001,0,0,0,0,0,0,0,0
0.522442,0,0,0,0,0,0,0,0
0.525816,0,0,0,0,0,0,0,0
0.527257,0,0,0,0,0,0,0,0
0.528696,0,0,0,0,0,0,0,0
0.530137,0,0,0,0,0,0,0,0
0.531577,0,0,0,0,0,0,0,0
0.532923,0,0,0,0,0,0,0,0
0.534252,0,0,0,0,0,0,0,0
0.535581,0,0,0,0,0,0,0,0
0.537025,0,0,0,0,0,0,0,0
0.538468,0,0,0,0,0,0,0,0
0.539925,0,0,0,0,0,0,0,0
0.541365,0,0,0,0,0,0,0,0
0.542805,0,0,0,0,0,0,0,0
0.544245,0,0,0,0,0,0,0,0
0.549789,0,0,0,0,0,0,0,0
0.551230,0,0,0,0,0,0,0,0
0.552691,0,0,0,0,0,0,0,0
0.554026,0,0,0,0,0,0,0,0
0.555358,0,0,0,0,0,0,0,0
0.556799,0,0,0,0,0,0,0,0
0.558239,0,0,0,0,0,0,0,0
0.559680,0,0,0,0,0,0,0,0
0.561125,0,0,0,0,0,0,0,0
0.562565,0,0,0,0,0,0,0,0
0.564023,0,0,0,0,0,0,0,0
0.568652,0,0,0,0,0,0,0,0
0.569982,0,0,0,0,0,0,0,0
0.571428,0,0,0,0,0,0,0,0
0.572886,0,0,0,0,0,0,0,0
0.574326,0,0,0,0,0,0,0,0
0.575687,0,0,0,0,0,0,0,0
0.577128,0,0,0,0,0,0,0,0
0.578568,0,0,0,0,0,0,0,0
0.580025,0,0,0,0,0,0,0,0
0.581470,0,0,0,0,0,0,0,0
0.582910,0,0,0,0,0,0,0,0
0.584350,0,0,0,0,0,0,0,0
0.585744,0,0,0,0,0,0,0,0
0.587185,0,0,0,0,0,0,0,0
0.588693,0,0,0,0,0,0,0,0
0.590023,0,0,0,0,0,0,0,0
0.591463,0,0,0,0,0,0,0,0
0.592908,0,0,0,0,0,0,0,0
0.594237,0,0,0,0,0,0,0,0
0.595677,0,0,0,0,0,0,0,0
0.597024,0,0,0,0,0,0,0,0
0.598464,0,0,0,0,0,0,0,0
0.599903,0,0,0,0,0,0,0,0
0.601343,0,0,0,0,0,0,0,0
0.602791,0,0,0,0,0,0,0,0
0.604273,0,0,0,0,0,0,0,0
0.624639,0,0,0,0,0,0,0,0
0.626090,0,0,0,0,0,0,0,0
0.627530,0,0,0,0,0,0,0,0
0.628878,0,0,0,0,0,0,0,0
0.630319,0,0,0,0,0,0,0,0
0.631760,0,0,0,0,0,0,0,0
0.633200,0,0,0,0,0,0,0,0
0.634529,0,0,0,0,0,0,0,0
0.635986,0,0,0,0,0,0,0,0
0.637432,0,0,0,0,0,0,0,0
0.638872,0,0,0,0,0,0,0,0
0.640312,0,0,0,0,0,0,0,0
0.641747,0,0,0,0,0,0,0,0
0.643188,0,0,0,0,0,0,0,0
0.644676,0,0,0,0,0,0,0,0
0.646007,0,0,0,0,0,0,0,0
0.647451,0,0,0,0,0,0,0,0
0.648891,0,0,0,0,0,0,0,0
0.650331,0,0,0,0,0,0,0,0
0.651789,0,0,0,0,0,0,0,0
0.653229,0,0,0,0,0,0,0,0
0.654669,0,0,0,0,0,0,0,0
0.656109,0,0,0,0,0,0,0,0
0.657438,0,0,0,0,0,0,0,0
0.658884,0,0,0,0,0,0,0,0
0.660341,0,0,0,0,0,0,0,0
0.661669,0,0,0,0,0,0,0,0
0.663109,0,0,0,0,0,0,0,0
0.664549,0,0,0,0,0,0,0,0
0.665969,0,0,0,0,0,0,0,0
0.667409,0,0,0,0,0,0,0,0
0.668849,0,0,0,0,0,0,0,0
0.670294,0,0,0,0,0,0,0,0
0.671734,0,0,0,0,0,0,0,0
0.673174,0,0,0,0,0,0,0,0
0.674616,0,0,0,0,0,0,0,0
0.676073,0,0,0,0,0,0,0,0
0.677512,0,0,0,0,0,0,0,0
0.678953,0,0,0,0,0,0,0,0
0.680397,0,0,0,0,0,0,0,0
0.681781,0,0,0,0,0,0,0,0
0.683247,0,0,0,0,0,0,0,0
0.684685,0,0,0,0,0,0,0,0
0.686124,0,0,0,0,0,0,0,0
0.687564,0,0,0,0,0,0,0,0
0.689003,0,0,0,0,0,0,0,0
0.690449,0,0,0,0,0,0,0,0
0.691906,0,0,0,0,0,0,0,0
0.693346,0,0,0,0,0,0,0,0
0.694786,0,0,0,0,0,0,0,0
0.696226,0,0,0,0,0,0,0,0
0.697555,0,0,0,0,0,0,0,0
0.698996,0,0,0,0,0,0,0,0
0.700452,0,0,0,0,0,0,0,0
0.701893,0,0,0,0,0,0,0,0
0.703334,0,0,0,0,0,0,0,0
0.704775,0,0,0,0,0,0,0,0
0.706104,0,0,0,0,0,0,0,0
0.707546,0,0,0,0,0,0,0,0
0.708893,0,0,0,0,0,0,0,0
0.710333,0,0,0,0,0,0,0,0
0.711772,0,0,0,0,0,0,0,0
0.713219,0,0,0,0,0,0,0,0
0.714659,0,0,0,0,0,0,0,0
0.716116,0,0,0,0,0,0,0,0
0.717555,0,0,0,0,0,0,0,0
0.718995,0,0,0,0,0,0,0,0
0.720435,0,0,0,0,0,0,0,0
0.721856,0,0,0,0,0,0,0,0
0.723301,0,0,0,0,0,0,0,0
0.724742,0,0,0,0,0,0,0,0
0.726182,0,0,0,0,0,0,0,0
0.727622,0,0,0,0,0,0,0,0
0.729062,0,0,0,0,0,0,0,0
0.730501,0,0,0,0,0,0,0,0
0.731958,0,0,0,0,0,0,0,0
0.733404,0,0,0,0,0,0,0,0
0.734844,0,0,0,0,0,0,0,0
0.736173,0,0,0,0,0,0,0,0
0.737614,0,0,0,0,0,0,0,0
0.739055,0,0,0,0,0,0,0,0
0.740494,0,0,0,0,0,0,0,0
0.741935,0,0,0,0,0,0,0,0
0.743375,0,0,0,0,0,0,0,0
0.744709,0,0,0,0,0,0,0,0
0.746149,0,0,0,0,0,0,0,0
0.747588,0,0,0,0,0,0,0,0
0.748935,0,0,0,0,0,0,0,0
0.750375,0,0,0,0,0,0,0,0
0.751816,0,0,0,0,0,0,0,0
0.753257,0,0,0,0,0,0,0,0
0.754696,0,0,0,0,0,0,0,0
0.756158,0,0,0,0,0,0,0,0
0.757487,0,0,0,0,0,0,0,0
0.758817,0,0,0,0,0,0,0,0
0.760147,0,0,0,0,0,0,0,0
0.761476,0,0,0,0,0,0,0,0
0.762807,0,0,0,0,0,0,0,0
0.764153,0,0,0,0,0,0,0,0
0.765483,0,0,0,0,0,0,0,0
0.766818,0,0,0,0,0,0,0,0
0.768147,0,0,0,0,0,0,0,0
0.769476,0,0,0,0,0,0,0,0
0.770805,0,0,0,0,0,0,0,0
0.772134,0,0,0,0,0,0,0,0
0.773465,0,0,0,0,0,0,0,0
0.774818,0,0,0,0,0,0,0,0
0.776148,0,0,0,0,0,0,0,0
0.777483,0,0,0,0,0,0,0,0
0.778813,0,0,0,0,0,0,0,0
0.780142,0,0,0,0,0,0,0,0
0.781472,0,0,0,0,0,0,0,0
0.782801,0,0,0,0,0,0,0,0
0.784131,0,0,0,0,0,0,0,0
0.785460,0,0,0,0,0,0,0,0
0.786789,0,0,0,0,0,0,0,0
0.788141,0,0,0,0,0,0,0,0
0.789470,0,0,0,0,0,0,0,0
0.790799,0,0,0,0,0,0,0,0
0.792128,0,0,0,0,0,0,0,0
0.793459,0,0,0,0,0,0,0,0
0.794791,0,0,0,0,0,0,0,0
0.796137,0,0,0,0,0,0,0,0
0.797466,0,0,0,0,0,0,0,0
0.798800,0,0,0,0,0,0,0,0
0.800130,0,0,0,0,0,0,0,0
0.801460,0,0,0,0,0,0,0,0
0.802791,0,0,0,0,0,0,0,0
0.804141,0,0,0,0,0,0,0,0
0.805475,0,0,0,0,0,0,0,0
0.806805,0,0,0,0,0,0,0,0
0.808134,0,0,0,0,0,0,0,0
0.809470,0,0,0,0,0,0,0,0
0.810861,0,0,0,0,0,0,0,0
0.812253,0,0,0,0,0,0,0,0
0.813582,0,0,0,0,0,0,0,0
0.814919,0,0,0,0,0,0,0,0
0.816248,0,0,0,0,0,0,0,0
0.817577,0,0,0,0,0,0,0,0
0.818907,0,0,0,0,0,0,0,0
0.820241,0,0,0,0,0,0,0,0
0.821571,0,0,0,0,0,0,0,0
0.822900,0,0,0,0,0,0,0,0
0.824229,0,0,0,0,0,0,0,0
0.825558,0,0,0,0,0,0,0,0
0.826889,0,0,0,0,0,0,0,0
0.828235,0,0,0,0,0,0,0,0
0.829563,0,0,0,0,0,0,0,0
0.830898,0,0,0,0,0,0,0,0
0.832227,0,0,0,0,0,0,0,0
0.833556,0,0,0,0,0,0,0,0
0.834885,0,0,0,0,0,0,0,0
0.836231,0,0,0,0,0,0,0,0
0.837559,0,0,0,0,0,0,0,0
0.838889,0,0,0,0,0,0,0,0
0.840218,0,0,0,0,0,0,0,0
0.841552,0,0,0,0,0,0,0,0
0.842881,0,0,0,0,0,0,0,0
0.844226,0,0,0,0,0,0,0,0
0.845554,0,0,0,0,0,0,0,0
0.846884,0,0,0,0,0,0,0,0
0.848213,0,0,0,0,0,0,0,0
0.849543,0,0,0,0,0,0,0,0
0.850872,0,0,0,0,0,0,0,0
0.852225,0,0,0,0,0,0,0,0
0.853554,0,0,0,0,0,0,0,0
0.854883,0,0,0,0,0,0,0,0
0.856212,0,0,0,0,0,0,0,0
0.857542,0,0,0,0,0,0,0,0
0.858871,0,0,0,0,0,0,0,0
0.860506,0,0,0,0,0,0,0,0
0.865769,0,0,0,0,0,0,0,0
0.867099,0,0,0,0,0,0,0,0
0.868429,0,0,0,0,0,0,0,0
0.869781,0,0,0,0,0,0,0,0
0.871111,0,0,0,0,0,0,0,0
0.872440,0,0,0,0,0,0,0,0
0.873864,0,0,0,0,0,0,0,0
0.875194,0,0,0,0,0,0,0,0
0.878876,0,0,0,0,0,0,0,0
0.884744,0,0,0,0,0,0,0,0
0.886074,0,0,0,0,0,0,0,0
0.887408,0,0,0,0,0,0,0,0
0.888738,0,0,0,0,0,0,0,0
0.890067,0,0,0,0,0,0,0,0
0.891397,0,0,0,0,0,0,0,0
0.892726,0,0,0,0,0,0,0,0
0.901839,0,0,0,0,0,0,0,0
0.903233,0,0,0,0,0,0,0,0
0.904563,0,0,0,0,0,0,0,0
0.905987,0,0,0,0,0,0,0,0
0.907320,0,0,0,0,0,0,0,0
0.908687,0,0,0,0,0,0,0,0
0.910016,0,0,0,0,0,0,0,0
0.911346,0,0,0,0,0,0,0,0
0.912677,0,0,0,0,0,0,0,0
0.914007,0,0,0,0,0,0,0,0
0.916737,0,0,0,0,0,0,0,0
0.918067,0,0,0,0,0,0,0,0
0.919398,0,0,0,0,0,0,0,0
0.920730,0,0,0,0,0,0,0,0
0.922087,0,0,0,0,0,0,0,0
0.928637,0,0,0,0,0,0,0,0
0.929968,0,0,0,0,0,0,0,0
0.931297,0,0,0,0,0,0,0,0
0.932682,0,0,0,0,0,0,0,0
0.936642,0,0,0,0,0,0,0,0
0.937972,0,0,0,0,0,0,0,0
0.939301,0,0,0,0,0,0,0,0
0.940659,0,0,0,0,0,0,0,0
0.941989,0,0,0,0,0,0,0,0
0.943320,0,0,0,0,0,0,0,0
0.948685,0,0,0,0,0,0,0,0
0.950016,0,0,0,0,0,0,0,0
0.951347,0,0,0,0,0,0,0,0
0.952679,0,0,0,0,0,0,0,0
0.954012,0,0,0,0,0,0,0,0
0.955360,0,0,0,0,0,0,0,0
0.956722,0,0,0,0,0,0,0,0
0.960884,0,0,0,0,0,0,0,0
0.962222,0,0,0,0,0,0,0,0
0.963560,0,0,0,0,0,0,0,0
0.965121,0,0,0,0,0,0,0,0
0.975053,0,0,0,0,0,0,0,0
0.976387,0,0,0,0,0,0,0,0
0.977749,0,0,0,0,0,0,0,0
0.979079,0,0,0,0,0,0,0,0
0.980408,0,0,0,0,0,0,0,0
0.981779,0,0,0,0,0,0,0,0
0.983109,0,0,0,0,0,0,0,0
0.984438,0,0,0,0,0,0,0,0
0.985857,0,0,0,0,0,0,0,0
0.987187,0,0,0,0,0,0,0,0
0.992660,0,0,0,0,0,0,0,0
0.994005,0,0,0,0,0,0,0,0
0.995327,0,0,0,0,0,0,0,0
0.996648,0,0,0,0,0,0,0,0
0.997969,0,0,0,0,0,0,0,0
0.999299,0,0,0,0,0,0,0,0
1.000625,0,0,0,0,0,0,0,0
1.001947,0,0,0,0,0,0,0,0
1.003268,0,0,0,0,0,0,0,0
1.004605,0,0,0,0,0,0,0,0
1.005927,0,0,0,0,0,0,0,0
1.007248,0,0,0,0,0,0,0,0
1.008569,0,0,0,0,0,0,0,0
1.009954,0,0,0,0,0,0,0,0
1.011274,0,0,0,0,0,0,0,0
1.012609,0,0,0,0,0,0,0,0
1.013932,0,0,0,0,0,0,0,0
1.015253,0,0,0,0,0,0,0,0
1.016574,0,0,0,0,0,0,0,0
1.034907,0,0,0,0,0,0,0,0
1.036290,0,0,0,0,0,0,0,0
1.037610,0,0,0,0,0,0,0,0
1.038939,0,0,0,0,0,0,0,0
1.040259,0,0,0,0,0,0,0,0
1.041580,0,0,0,0,0,0,0,0
1.042903,0,0,0,0,0,0,0,0
1.044226,0,0,0,0,0,0,0,0
1.045554,0,0,0,0,0,0,0,0
1.046876,0,0,0,0,0,0,0,0
1.048196,0,0,0,0,0,0,0,0
1.049517,0,0,0,0,0,0,0,0
1.050836,0,0,0,0,0,0,0,0
1.052173,0,0,0,0,0,0,0,0
1.053495,0,0,0,0,0,0,0,0
1.054815,0,0,0,0,0,0,0,0
1.056141,0,0,0,0,0,0,0,0
1.057463,0,0,0,0,0,0,0,0
1.058784,0,0,0,0,0,0,0,0
1.060119,0,0,0,0,0,0,0,0
1.061440,0,0,0,0,0,0,0,0
1.062760,0,0,0,0,0,0,0,0
1.064082,0,0,0,0,0,0,0,0
1.065404,0,0,0,0,0,0,0,0
1.066729,0,0,0,0,0,0,0,0
1.068067,0,0,0,0,0,0,0,0
1.069391,0,0,0,0,0,0,0,0
1.070712,0,0,0,0,0,0,0,0
1.072033,0,0,0,0,0,0,0,0
1.073357,0,0,0,0,0,0,0,0
1.074678,0,0,0,0,0,0,0,0
1.076017,0,0,0,0,0,0,0,0
1.077343,0,0,0,0,0,0,0,0
1.078667,0,0,0,0,0,0,0,0
