elapsed_s,TSE_NEVER_COUNT,TSE_BE_BUSY_CYCLES,TSE_BE_CLIPPING_CYCLES,TSE_BE_STALL_CYCLES_RAS
0.925082,0,0,0,0
0.926645,0,0,0,0
0.928194,0,0,0,0
0.929750,0,0,0,0
0.931299,0,0,0,0
0.932851,0,0,0,0
0.934403,0,0,0,0
0.935952,0,0,0,0
0.937453,0,0,0,0
0.938973,0,0,0,0
0.940538,0,0,0,0
0.941985,0,0,0,0
0.943385,0,0,0,0
0.944949,0,0,0,0
0.946501,0,0,0,0
0.948064,0,0,0,0
0.949619,0,0,0,0
0.951170,0,0,0,0
0.952737,0,0,0,0
0.954294,0,0,0,0
0.955845,0,0,0,0
0.957397,0,0,0,0
0.958962,0,0,0,0
0.960516,0,0,0,0
0.962115,0,0,0,0
0.963666,0,0,0,0
0.965219,0,0,0,0
0.966772,0,0,0,0
0.968326,0,0,0,0
0.969769,0,0,0,0
0.971295,0,0,0,0
0.972852,0,0,0,0
0.974409,0,0,0,0
0.975964,0,0,0,0
0.977607,0,0,0,0
0.979045,0,0,0,0
0.980581,0,0,0,0
0.982137,0,0,0,0
0.983692,0,0,0,0
0.985247,0,0,0,0
0.986804,0,0,0,0
0.988387,0,0,0,0
0.989940,0,0,0,0
0.991506,0,0,0,0
0.993106,0,0,0,0
0.994662,0,0,0,0
0.996216,0,0,0,0
0.997810,0,0,0,0
0.999356,0,0,0,0
1.000780,0,0,0,0
1.002318,0,0,0,0
1.003873,0,0,0,0
1.005429,0,0,0,0
1.006977,0,0,0,0
1.008442,0,0,0,0
1.010043,0,0,0,0
1.011630,0,0,0,0
1.013197,0,0,0,0
1.014751,0,0,0,0
1.016308,0,0,0,0
1.017862,0,0,0,0
1.019415,0,0,0,0
1.020970,0,0,0,0
1.022524,0,0,0,0
1.023963,0,0,0,0
1.025471,0,0,0,0
1.026992,0,0,0,0
1.028547,0,0,0,0
1.030100,0,0,0,0
1.031653,0,0,0,0
1.033207,0,0,0,0
1.034775,0,0,0,0
1.036330,0,0,0,0
1.037885,0,0,0,0
1.039437,0,0,0,0
1.041036,0,0,0,0
1.042591,0,0,0,0
1.044144,0,0,0,0
1.045717,0,0,0,0
1.047270,0,0,0,0
1.048826,0,0,0,0
1.050380,0,0,0,0
1.051932,0,0,0,0
1.053549,0,0,0,0
1.055101,0,0,0,0
1.056714,0,0,0,0
1.058267,0,0,0,0
1.059817,0,0,0,0
1.061268,0,0,0,0
1.062799,0,0,0,0
1.064356,0,0,0,0
1.065912,0,0,0,0
1.067480,0,0,0,0
1.069039,0,0,0,0
1.070596,0,0,0,0
1.072152,0,0,0,0
1.073713,0,0,0,0
1.075139,0,0,0,0
1.076666,0,0,0,0
1.078107,0,0,0,0
1.079632,0,0,0,0
1.081187,0,0,0,0
1.082744,0,0,0,0
1.084301,0,0,0,0
1.085856,0,0,0,0
1.087410,0,0,0,0
1.089028,0,0,0,0
1.090584,0,0,0,0
1.092139,0,0,0,0
1.093699,0,0,0,0
1.095254,0,0,0,0
1.096810,0,0,0,0
1.098367,0,0,0,0
1.099935,0,0,0,0
1.101550,0,0,0,0
1.103132,0,0,0,0
1.104556,0,0,0,0
1.106125,0,0,0,0
1.107680,0,0,0,0
1.109235,0,0,0,0
1.110805,0,0,0,0
1.112362,0,0,0,0
1.113918,0,0,0,0
1.115473,0,0,0,0
1.117031,0,0,0,0
1.118586,0,0,0,0
1.120141,0,0,0,0
1.121715,0,0,0,0
1.123270,0,0,0,0
1.124827,0,0,0,0
1.126383,0,0,0,0
1.127938,0,0,0,0
1.129444,0,0,0,0
1.130966,0,0,0,0
1.132537,0,0,0,0
1.134084,0,0,0,0
1.135629,0,0,0,0
1.137096,0,0,0,0
1.138622,0,0,0,0
1.140175,0,0,0,0
1.141736,0,0,0,0
1.143306,0,0,0,0
1.144863,0,0,0,0
1.146419,0,0,0,0
1.147974,0,0,0,0
1.149533,0,0,0,0
1.151088,0,0,0,0
1.152646,0,0,0,0
1.154090,0,0,0,0
1.155612,0,0,0,0
1.157166,0,0,0,0
1.158719,0,0,0,0
1.160336,0,0,0,0
1.161704,0,0,0,0
1.163097,0,0,0,0
1.164627,0,0,0,0
1.166181,0,0,0,0
1.167732,0,0,0,0
1.169332,0,0,0,0
1.170885,0,0,0,0
1.172440,0,0,0,0
1.173992,0,0,0,0
1.175556,0,0,0,0
1.177111,0,0,0,0
1.178664,0,0,0,0
1.180215,0,0,0,0
1.181643,0,0,0,0
1.183037,0,0,0,0
1.184556,0,0,0,0
1.186044,0,0,0,0
1.187566,0,0,0,0
1.189120,0,0,0,0
1.190673,0,0,0,0
1.192225,0,0,0,0
1.193607,0,0,0,0
1.194999,0,0,0,0
1.196533,0,0,0,0
1.198086,0,0,0,0
1.199639,0,0,0,0
1.201234,0,0,0,0
1.202789,0,0,0,0
1.204343,0,0,0,0
1.205887,0,0,0,0
1.207442,0,0,0,0
1.208862,0,0,0,0
1.210380,0,0,0,0
1.211929,0,0,0,0
1.213531,0,0,0,0
1.215081,0,0,0,0
1.216633,0,0,0,0
1.218197,0,0,0,0
1.219747,0,0,0,0
1.221298,0,0,0,0
1.222850,0,0,0,0
1.224402,0,0,0,0
1.225953,0,0,0,0
1.227503,0,0,0,0
1.229068,0,0,0,0
1.230618,0,0,0,0
1.232168,0,0,0,0
1.233724,0,0,0,0
1.235274,0,0,0,0
1.236827,0,0,0,0
1.238379,0,0,0,0
1.239817,0,0,0,0
1.241342,0,0,0,0
1.242896,0,0,0,0
1.244451,0,0,0,0
1.246006,0,0,0,0
1.247559,0,0,0,0
1.249159,0,0,0,0
1.250727,0,0,0,0
1.252283,0,0,0,0
1.253837,0,0,0,0
1.255390,0,0,0,0
1.256946,0,0,0,0
1.258501,0,0,0,0
1.260054,0,0,0,0
1.261499,0,0,0,0
1.263020,0,0,0,0
1.264503,0,0,0,0
1.266076,0,0,0,0
1.267630,0,0,0,0
1.269185,0,0,0,0
1.270740,0,0,0,0
1.272310,0,0,0,0
1.273865,0,0,0,0
1.275419,0,0,0,0
1.276975,0,0,0,0
1.278531,0,0,0,0
1.279978,0,0,0,0
1.281474,0,0,0,0
1.283007,0,0,0,0
1.284562,0,0,0,0
1.286117,0,0,0,0
1.287671,0,0,0,0
1.289236,0,0,0,0
1.291163,0,0,0,0
1.293523,0,0,0,0
1.294926,0,0,0,0
1.296335,0,0,0,0
1.297820,0,0,0,0
1.299210,0,0,0,0
1.300594,0,0,0,0
1.302202,0,0,0,0
1.303757,0,0,0,0
1.305149,0,0,0,0
1.311508,0,0,0,0
1.312945,0,0,0,0
1.314351,0,0,0,0
1.315736,0,0,0,0
1.317123,0,0,0,0
1.318513,0,0,0,0
1.319901,0,0,0,0
1.321292,0,0,0,0
1.322680,0,0,0,0
1.324074,0,0,0,0
1.325478,0,0,0,0
1.326865,0,0,0,0
1.328252,0,0,0,0
1.329710,0,0,0,0
1.331100,0,0,0,0
1.332490,0,0,0,0
1.333878,0,0,0,0
1.335263,0,0,0,0
1.336662,0,0,0,0
1.338174,0,0,0,0
1.339720,0,0,0,0
1.341143,0,0,0,0
1.342668,0,0,0,0
1.344220,0,0,0,0
1.345647,0,0,0,0
1.347050,0,0,0,0
1.348572,0,0,0,0
1.350126,0,0,0,0
1.351679,0,0,0,0
1.353233,0,0,0,0
1.354787,0,0,0,0
1.356342,0,0,0,0
1.357909,0,0,0,0
1.359462,0,0,0,0
1.361061,0,0,0,0
1.362616,0,0,0,0
1.364169,0,0,0,0
1.365727,0,0,0,0
1.367279,0,0,0,0
1.368850,0,0,0,0
1.370403,0,0,0,0
1.371955,0,0,0,0
1.373613,0,0,0,0
1.375166,0,0,0,0
1.376764,0,0,0,0
1.378319,0,0,0,0
1.379885,0,0,0,0
1.381439,0,0,0,0
1.382993,0,0,0,0
1.384549,0,0,0,0
1.386104,0,0,0,0
1.387656,0,0,0,0
1.389209,0,0,0,0
1.390776,0,0,0,0
1.392331,0,0,0,0
1.393885,0,0,0,0
1.395438,0,0,0,0
1.396994,0,0,0,0
1.398548,0,0,0,0
1.400115,0,0,0,0
1.401637,0,0,0,0
1.403034,0,0,0,0
1.404558,0,0,0,0
1.406114,0,0,0,0
1.407670,0,0,0,0
1.409269,0,0,0,0
1.410826,0,0,0,0
1.412398,0,0,0,0
1.413944,0,0,0,0
1.415490,0,0,0,0
1.416912,0,0,0,0
1.418435,0,0,0,0
1.419989,0,0,0,0
1.421548,0,0,0,0
1.423113,0,0,0,0
1.424714,0,0,0,0
1.426269,0,0,0,0
1.427822,0,0,0,0
1.429378,0,0,0,0
1.430934,0,0,0,0
1.432491,0,0,0,0
1.433933,0,0,0,0
1.435459,0,0,0,0
1.437016,0,0,0,0
1.438571,0,0,0,0
1.440124,0,0,0,0
1.441685,0,0,0,0
1.443238,0,0,0,0
1.444815,0,0,0,0
1.446371,0,0,0,0
1.447924,0,0,0,0
1.449553,0,0,0,0
1.451108,0,0,0,0
1.452665,0,0,0,0
1.454221,0,0,0,0
1.455661,0,0,0,0
1.457230,0,0,0,0
1.458785,0,0,0,0
1.460342,0,0,0,0
1.461774,0,0,0,0
1.463303,0,0,0,0
1.464861,0,0,0,0
1.466432,0,0,0,0
1.467986,0,0,0,0
1.469545,0,0,0,0
1.471100,0,0,0,0
1.472658,0,0,0,0
1.474215,0,0,0,0
1.475770,0,0,0,0
1.477379,0,0,0,0
1.478935,0,0,0,0
1.480494,0,0,0,0
1.482051,0,0,0,0
1.483606,0,0,0,0
1.485163,0,0,0,0
1.486723,0,0,0,0
1.488293,0,0,0,0
1.489849,0,0,0,0
1.491404,0,0,0,0
1.492962,0,0,0,0
1.494519,0,0,0,0
1.496074,0,0,0,0
1.497635,0,0,0,0
1.499202,0,0,0,0
1.500760,0,0,0,0
1.502316,0,0,0,0
1.503872,0,0,0,0
1.505472,0,0,0,0
1.507030,0,0,0,0
1.508588,0,0,0,0
1.510035,0,0,0,0
1.511600,0,0,0,0
1.513195,0,0,0,0
1.514791,0,0,0,0
1.516388,0,0,0,0
1.517973,0,0,0,0
1.519558,0,0,0,0
1.521075,0,0,0,0
1.522676,0,0,0,0
1.524329,0,0,0,0
1.525919,0,0,0,0
1.527512,0,0,0,0
1.529108,0,0,0,0
1.530702,0,0,0,0
1.532312,0,0,0,0
1.533907,0,0,0,0
1.535500,0,0,0,0
1.537146,0,0,0,0
1.538742,0,0,0,0
1.540337,0,0,0,0
1.541957,0,0,0,0
1.543564,0,0,0,0
1.545160,0,0,0,0
1.546757,0,0,0,0
1.548354,0,0,0,0
1.549949,0,0,0,0
1.551543,0,0,0,0
1.553188,0,0,0,0
1.554797,0,0,0,0
1.556394,0,0,0,0
1.557990,0,0,0,0
1.559583,0,0,0,0
1.561178,0,0,0,0
1.562773,0,0,0,0
1.564370,0,0,0,0
1.565979,0,0,0,0
1.567573,0,0,0,0
1.569218,0,0,0,0
1.570814,0,0,0,0
1.572412,0,0,0,0
1.574007,0,0,0,0
1.575602,0,0,0,0
1.577212,0,0,0,0
1.578806,0,0,0,0
1.580402,0,0,0,0
1.581989,0,0,0,0
1.583574,0,0,0,0
1.585079,0,0,0,0
1.586644,0,0,0,0
1.588251,0,0,0,0
1.589900,0,0,0,0
1.591494,0,0,0,0
1.593092,0,0,0,0
1.594687,0,0,0,0
1.596285,0,0,0,0
1.597882,0,0,0,0
1.599488,0,0,0,0
1.601134,0,0,0,0
1.602730,0,0,0,0
1.604327,0,0,0,0
1.605924,0,0,0,0
1.607518,0,0,0,0
1.609116,0,0,0,0
1.610725,0,0,0,0
1.612323,0,0,0,0
1.613918,0,0,0,0
1.615513,0,0,0,0
1.617159,0,0,0,0
1.618753,0,0,0,0
1.620351,0,0,0,0
1.621951,0,0,0,0
1.623537,0,0,0,0
1.624995,0,0,0,0
1.626560,0,0,0,0
1.628155,0,0,0,0
