elapsed_s,TSE_FE_EMPTY_BBOX_KILLED_PRIM,TSE_FE_ST1_VP_PARAMS_CACHE_MISS,TSE_FE_ST2_VPORT_VP_PARAMS_CACHE_MISS,TSE_FE_ST2_SCISSOR_VP_PARAMS_CACHE_MISS
0.001094,0,0,0,0
0.003108,0,0,0,0
0.004526,0,0,0,0
0.005944,0,0,0,0
0.007361,0,0,0,0
0.008775,0,0,0,0
0.010200,0,0,0,0
0.011618,0,0,0,0
0.013032,0,0,0,0
0.014450,0,0,0,0
0.015883,0,0,0,0
0.017359,0,0,0,0
0.018781,0,0,0,0
0.020154,0,0,0,0
0.021557,0,0,0,0
0.022907,0,0,0,0
0.024254,0,0,0,0
0.025602,0,0,0,0
0.026950,0,0,0,0
0.028299,0,0,0,0
0.029693,0,0,0,0
0.031045,0,0,0,0
0.032386,0,0,0,0
0.033781,0,0,0,0
0.035141,0,0,0,0
0.036430,0,0,0,0
0.037769,0,0,0,0
0.039171,0,0,0,0
0.040619,0,0,0,0
0.041962,0,0,0,0
0.043250,0,0,0,0
0.044540,0,0,0,0
0.045990,0,0,0,0
0.047282,0,0,0,0
0.048572,0,0,0,0
0.049922,0,0,0,0
0.051175,0,0,0,0
0.052589,0,0,0,0
0.054020,0,0,0,0
0.055354,0,0,0,0
0.056686,0,0,0,0
0.058024,0,0,0,0
0.059372,0,0,0,0
0.060716,0,0,0,0
0.062057,0,0,0,0
0.063462,0,0,0,0
0.064810,0,0,0,0
0.066309,0,0,0,0
0.068116,0,0,0,0
0.069579,0,0,0,0
0.071913,0,0,0,0
0.073339,0,0,0,0
0.074791,0,0,0,0
0.076211,0,0,0,0
0.077791,0,0,0,0
0.079509,0,0,0,0
0.080929,0,0,0,0
0.082224,0,0,0,0
0.083464,0,0,0,0
0.084703,0,0,0,0
0.086619,0,0,0,0
0.087860,0,0,0,0
0.089099,0,0,0,0
0.090344,0,0,0,0
0.091590,0,0,0,0
0.092843,0,0,0,0
0.094172,0,0,0,0
0.095428,0,0,0,0
0.096857,0,0,0,0
0.098247,0,0,0,0
0.099633,0,0,0,0
0.101016,0,0,0,0
0.102398,0,0,0,0
0.103783,0,0,0,0
0.105176,0,0,0,0
0.106649,0,0,0,0
0.108038,0,0,0,0
0.109428,0,0,0,0
0.110817,0,0,0,0
0.112204,0,0,0,0
0.116913,0,0,0,0
0.118313,0,0,0,0
0.119696,0,0,0,0
0.121190,0,0,0,0
0.122636,0,0,0,0
0.124028,0,0,0,0
0.125410,0,0,0,0
0.127835,0,0,0,0
0.129224,0,0,0,0
0.130813,0,0,0,0
0.132207,0,0,0,0
0.133553,0,0,0,0
0.134896,0,0,0,0
0.136236,0,0,0,0
0.137575,0,0,0,0
0.138913,0,0,0,0
0.140276,0,0,0,0
0.141614,0,0,0,0
0.142953,0,0,0,0
0.144291,0,0,0,0
0.145632,0,0,0,0
0.147107,0,0,0,0
0.148509,0,0,0,0
0.149903,0,0,0,0
0.151397,0,0,0,0
0.152945,0,0,0,0
0.154497,0,0,0,0
0.156048,0,0,0,0
0.157601,0,0,0,0
0.159144,0,0,0,0
0.160684,0,0,0,0
0.162120,0,0,0,0
0.163647,0,0,0,0
0.165197,0,0,0,0
0.166751,0,0,0,0
0.168304,0,0,0,0
0.169857,0,0,0,0
0.171408,0,0,0,0
0.172968,0,0,0,0
0.174519,0,0,0,0
0.176070,0,0,0,0
0.177623,0,0,0,0
0.179218,0,0,0,0
0.180768,0,0,0,0
0.182318,0,0,0,0
0.183883,0,0,0,0
0.185500,0,0,0,0
0.187118,0,0,0,0
0.188667,0,0,0,0
0.190219,0,0,0,0
0.191768,0,0,0,0
0.193316,0,0,0,0
0.194885,0,0,0,0
0.196434,0,0,0,0
0.197986,0,0,0,0
0.199536,0,0,0,0
0.201084,0,0,0,0
0.202584,0,0,0,0
0.204105,0,0,0,0
0.205670,0,0,0,0
0.207221,0,0,0,0
0.208770,0,0,0,0
0.210364,0,0,0,0
0.211916,0,0,0,0
0.213468,0,0,0,0
0.215019,0,0,0,0
0.216582,0,0,0,0
0.218134,0,0,0,0
0.219675,0,0,0,0
0.221216,0,0,0,0
0.222798,0,0,0,0
0.224345,0,0,0,0
0.225940,0,0,0,0
0.227380,0,0,0,0
0.228900,0,0,0,0
0.230451,0,0,0,0
0.232000,0,0,0,0
0.233552,0,0,0,0
0.235100,0,0,0,0
0.236647,0,0,0,0
0.238211,0,0,0,0
0.239764,0,0,0,0
0.241308,0,0,0,0
0.242864,0,0,0,0
0.244411,0,0,0,0
0.245961,0,0,0,0
0.247511,0,0,0,0
0.249072,0,0,0,0
0.250493,0,0,0,0
0.252013,0,0,0,0
0.253564,0,0,0,0
0.255113,0,0,0,0
0.256661,0,0,0,0
0.258255,0,0,0,0
0.259816,0,0,0,0
0.261239,0,0,0,0
0.262775,0,0,0,0
0.264323,0,0,0,0
0.265874,0,0,0,0
0.267423,0,0,0,0
0.268971,0,0,0,0
0.270533,0,0,0,0
0.272083,0,0,0,0
0.273634,0,0,0,0
0.275185,0,0,0,0
0.276733,0,0,0,0
0.278283,0,0,0,0
0.279832,0,0,0,0
0.281404,0,0,0,0
0.282953,0,0,0,0
0.284347,0,0,0,0
0.285865,0,0,0,0
0.287414,0,0,0,0
0.288963,0,0,0,0
0.290557,0,0,0,0
0.292121,0,0,0,0
0.293672,0,0,0,0
0.295221,0,0,0,0
0.296782,0,0,0,0
0.298231,0,0,0,0
0.299631,0,0,0,0
0.301145,0,0,0,0
0.302708,0,0,0,0
0.304255,0,0,0,0
0.305806,0,0,0,0
0.307355,0,0,0,0
0.309015,0,0,0,0
0.310566,0,0,0,0
0.312116,0,0,0,0
0.313681,0,0,0,0
0.315233,0,0,0,0
0.316783,0,0,0,0
0.318333,0,0,0,0
0.319883,0,0,0,0
0.321528,0,0,0,0
0.323040,0,0,0,0
0.324434,0,0,0,0
0.325818,0,0,0,0
0.327332,0,0,0,0
0.328879,0,0,0,0
0.330428,0,0,0,0
0.331977,0,0,0,0
0.333528,0,0,0,0
0.335090,0,0,0,0
0.336636,0,0,0,0
0.338230,0,0,0,0
0.339779,0,0,0,0
0.341327,0,0,0,0
0.342880,0,0,0,0
0.344428,0,0,0,0
0.345992,0,0,0,0
0.347540,0,0,0,0
0.349087,0,0,0,0
0.350695,0,0,0,0
0.352243,0,0,0,0
0.353793,0,0,0,0
0.355342,0,0,0,0
0.356902,0,0,0,0
0.358451,0,0,0,0
0.359999,0,0,0,0
0.361549,0,0,0,0
0.363146,0,0,0,0
0.364694,0,0,0,0
0.366244,0,0,0,0
0.367805,0,0,0,0
0.369352,0,0,0,0
0.370905,0,0,0,0
0.372452,0,0,0,0
0.374004,0,0,0,0
0.375553,0,0,0,0
0.377099,0,0,0,0
0.378599,0,0,0,0
0.380117,0,0,0,0
0.381668,0,0,0,0
0.383214,0,0,0,0
0.384764,0,0,0,0
0.386357,0,0,0,0
0.387907,0,0,0,0
0.389472,0,0,0,0
0.392698,0,0,0,0
0.394369,0,0,0,0
0.395789,0,0,0,0
0.397178,0,0,0,0
0.398640,0,0,0,0
0.400032,0,0,0,0
0.401557,0,0,0,0
0.402985,0,0,0,0
0.404366,0,0,0,0
0.405745,0,0,0,0
0.407251,0,0,0,0
0.408793,0,0,0,0
0.410228,0,0,0,0
0.411624,0,0,0,0
0.413014,0,0,0,0
0.414403,0,0,0,0
0.415791,0,0,0,0
0.417177,0,0,0,0
0.418610,0,0,0,0
0.420125,0,0,0,0
0.421690,0,0,0,0
0.423241,0,0,0,0
0.424791,0,0,0,0
0.426341,0,0,0,0
0.427882,0,0,0,0
0.429716,0,0,0,0
0.431097,0,0,0,0
0.432499,0,0,0,0
0.434061,0,0,0,0
0.435612,0,0,0,0
0.437160,0,0,0,0
0.438711,0,0,0,0
0.440251,0,0,0,0
0.441671,0,0,0,0
0.443205,0,0,0,0
0.444753,0,0,0,0
0.446303,0,0,0,0
0.447854,0,0,0,0
0.449402,0,0,0,0
0.451145,0,0,0,0
0.452694,0,0,0,0
0.454257,0,0,0,0
0.455807,0,0,0,0
0.457355,0,0,0,0
0.458907,0,0,0,0
0.460453,0,0,0,0
0.461883,0,0,0,0
0.463409,0,0,0,0
0.464972,0,0,0,0
0.466567,0,0,0,0
0.468119,0,0,0,0
0.469672,0,0,0,0
0.471223,0,0,0,0
0.472772,0,0,0,0
0.474324,0,0,0,0
0.475889,0,0,0,0
0.477522,0,0,0,0
0.479011,0,0,0,0
0.480403,0,0,0,0
0.481963,0,0,0,0
0.483515,0,0,0,0
0.485065,0,0,0,0
0.486682,0,0,0,0
0.488233,0,0,0,0
0.489785,0,0,0,0
0.491337,0,0,0,0
0.492887,0,0,0,0
0.494439,0,0,0,0
0.495989,0,0,0,0
0.497555,0,0,0,0
0.499149,0,0,0,0
0.500698,0,0,0,0
0.502251,0,0,0,0
0.503803,0,0,0,0
0.505353,0,0,0,0
0.506910,0,0,0,0
0.508473,0,0,0,0
0.510025,0,0,0,0
0.511567,0,0,0,0
0.513108,0,0,0,0
0.514689,0,0,0,0
0.516121,0,0,0,0
0.517513,0,0,0,0
0.518920,0,0,0,0
0.520308,0,0,0,0
0.521697,0,0,0,0
0.523212,0,0,0,0
0.524761,0,0,0,0
0.526312,0,0,0,0
0.527863,0,0,0,0
0.529507,0,0,0,0
0.531037,0,0,0,0
0.532423,0,0,0,0
0.533808,0,0,0,0
0.535324,0,0,0,0
0.536875,0,0,0,0
0.538426,0,0,0,0
0.539990,0,0,0,0
0.541543,0,0,0,0
0.543094,0,0,0,0
0.544645,0,0,0,0
0.546134,0,0,0,0
0.547681,0,0,0,0
0.549231,0,0,0,0
0.550676,0,0,0,0
0.552197,0,0,0,0
0.553749,0,0,0,0
0.555300,0,0,0,0
0.556851,0,0,0,0
0.558401,0,0,0,0
0.559953,0,0,0,0
0.561518,0,0,0,0
0.563113,0,0,0,0
0.564662,0,0,0,0
0.566214,0,0,0,0
0.567765,0,0,0,0
0.569314,0,0,0,0
0.570869,0,0,0,0
0.572433,0,0,0,0
0.573987,0,0,0,0
0.575538,0,0,0,0
0.577087,0,0,0,0
0.578721,0,0,0,0
0.580271,0,0,0,0
0.581824,0,0,0,0
0.583390,0,0,0,0
0.584940,0,0,0,0
0.587065,0,0,0,0
0.588503,0,0,0,0
0.589899,0,0,0,0
0.591289,0,0,0,0
0.592677,0,0,0,0
0.594118,0,0,0,0
0.595508,0,0,0,0
0.596894,0,0,0,0
0.598410,0,0,0,0
0.599962,0,0,0,0
0.601514,0,0,0,0
0.603065,0,0,0,0
0.604630,0,0,0,0
0.606183,0,0,0,0
0.607734,0,0,0,0
0.609283,0,0,0,0
0.610839,0,0,0,0
0.612630,0,0,0,0
0.614184,0,0,0,0
0.615749,0,0,0,0
0.617299,0,0,0,0
0.618856,0,0,0,0
0.620406,0,0,0,0
0.621959,0,0,0,0
0.623510,0,0,0,0
0.625060,0,0,0,0
0.626563,0,0,0,0
0.628085,0,0,0,0
0.629638,0,0,0,0
0.631189,0,0,0,0
0.632737,0,0,0,0
0.634289,0,0,0,0
0.635829,0,0,0,0
0.637382,0,0,0,0
0.638789,0,0,0,0
0.640179,0,0,0,0
0.641696,0,0,0,0
0.643291,0,0,0,0
0.644840,0,0,0,0
0.646389,0,0,0,0
0.647953,0,0,0,0
0.649505,0,0,0,0
0.651054,0,0,0,0
0.652603,0,0,0,0
0.654155,0,0,0,0
0.655704,0,0,0,0
0.657253,0,0,0,0
0.658829,0,0,0,0
0.660375,0,0,0,0
0.661800,0,0,0,0
0.663324,0,0,0,0
0.664873,0,0,0,0
0.666422,0,0,0,0
0.667972,0,0,0,0
0.669536,0,0,0,0
0.671078,0,0,0,0
0.672617,0,0,0,0
0.674040,0,0,0,0
0.675565,0,0,0,0
0.677115,0,0,0,0
0.678718,0,0,0,0
0.680278,0,0,0,0
0.681828,0,0,0,0
0.683377,0,0,0,0
0.684924,0,0,0,0
0.686473,0,0,0,0
0.688023,0,0,0,0
0.689575,0,0,0,0
0.691184,0,0,0,0
0.692732,0,0,0,0
0.694283,0,0,0,0
0.695833,0,0,0,0
0.697381,0,0,0,0
0.698976,0,0,0,0
0.700526,0,0,0,0
0.702090,0,0,0,0
0.703641,0,0,0,0
0.705190,0,0,0,0
0.706746,0,0,0,0
0.708296,0,0,0,0
0.709848,0,0,0,0
0.711398,0,0,0,0
0.712960,0,0,0,0
0.717519,0,0,0,0
0.718926,0,0,0,0
0.720318,0,0,0,0
0.721709,0,0,0,0
0.723151,0,0,0,0
0.724533,0,0,0,0
0.725917,0,0,0,0
0.727305,0,0,0,0
0.728691,0,0,0,0
0.730079,0,0,0,0
0.731467,0,0,0,0
0.732853,0,0,0,0
0.734251,0,0,0,0
0.735670,0,0,0,0
0.737050,0,0,0,0
0.738433,0,0,0,0
0.739809,0,0,0,0
0.741187,0,0,0,0
0.742604,0,0,0,0
0.743997,0,0,0,0
0.745394,0,0,0,0
0.746781,0,0,0,0
0.748296,0,0,0,0
0.749848,0,0,0,0
0.751395,0,0,0,0
0.752943,0,0,0,0
0.754538,0,0,0,0
0.756102,0,0,0,0
0.757655,0,0,0,0
0.759205,0,0,0,0
0.760751,0,0,0,0
0.762303,0,0,0,0
0.763655,0,0,0,0
0.765172,0,0,0,0
0.766694,0,0,0,0
0.768240,0,0,0,0
0.769791,0,0,0,0
0.771342,0,0,0,0
0.772891,0,0,0,0
0.774441,0,0,0,0
0.775992,0,0,0,0
0.777557,0,0,0,0
0.779106,0,0,0,0
0.780655,0,0,0,0
0.782211,0,0,0,0
0.783762,0,0,0,0
0.785311,0,0,0,0
0.786867,0,0,0,0
0.788430,0,0,0,0
0.789982,0,0,0,0
0.791533,0,0,0,0
0.793083,0,0,0,0
0.794695,0,0,0,0
0.796245,0,0,0,0
0.797797,0,0,0,0
0.799361,0,0,0,0
0.800910,0,0,0,0
0.802504,0,0,0,0
0.804055,0,0,0,0
0.805608,0,0,0,0
0.807158,0,0,0,0
0.808707,0,0,0,0
0.810271,0,0,0,0
0.811822,0,0,0,0
0.813371,0,0,0,0
0.814785,0,0,0,0
0.816305,0,0,0,0
0.817903,0,0,0,0
0.819453,0,0,0,0
0.821015,0,0,0,0
0.822566,0,0,0,0
0.824118,0,0,0,0
0.825671,0,0,0,0
0.827220,0,0,0,0
0.828770,0,0,0,0
0.830320,0,0,0,0
0.831883,0,0,0,0
0.833499,0,0,0,0
0.835158,0,0,0,0
0.836708,0,0,0,0
0.838257,0,0,0,0
0.839807,0,0,0,0
0.841356,0,0,0,0
0.842919,0,0,0,0
0.844460,0,0,0,0
0.845879,0,0,0,0
0.847397,0,0,0,0
0.848943,0,0,0,0
0.850535,0,0,0,0
0.852084,0,0,0,0
0.853648,0,0,0,0
0.855197,0,0,0,0
0.856745,0,0,0,0
0.858293,0,0,0,0
0.859841,0,0,0,0
0.861388,0,0,0,0
0.862802,0,0,0,0
0.864209,0,0,0,0
0.865727,0,0,0,0
0.867319,0,0,0,0
0.868866,0,0,0,0
0.870414,0,0,0,0
0.871963,0,0,0,0
0.873515,0,0,0,0
0.874955,0,0,0,0
0.876474,0,0,0,0
0.878024,0,0,0,0
0.879572,0,0,0,0
0.881119,0,0,0,0
0.882766,0,0,0,0
0.884313,0,0,0,0
0.885878,0,0,0,0
0.887428,0,0,0,0
0.888975,0,0,0,0
0.890522,0,0,0,0
0.892071,0,0,0,0
0.893623,0,0,0,0
0.895172,0,0,0,0
0.896730,0,0,0,0
0.898324,0,0,0,0
0.899873,0,0,0,0
0.901502,0,0,0,0
0.902988,0,0,0,0
0.904379,0,0,0,0
0.905896,0,0,0,0
0.907457,0,0,0,0
0.909006,0,0,0,0
0.910554,0,0,0,0
0.912133,0,0,0,0
0.913685,0,0,0,0
0.915280,0,0,0,0
0.916829,0,0,0,0
0.918266,0,0,0,0
0.919788,0,0,0,0
0.921336,0,0,0,0
0.922893,0,0,0,0
0.924444,0,0,0,0
0.925998,0,0,0,0
0.927549,0,0,0,0
0.929112,0,0,0,0
0.930713,0,0,0,0
0.932264,0,0,0,0
0.933817,0,0,0,0
0.935369,0,0,0,0
0.936919,0,0,0,0
0.938471,0,0,0,0
0.940037,0,0,0,0
0.941590,0,0,0,0
0.943141,0,0,0,0
0.944692,0,0,0,0
0.946290,0,0,0,0
0.947832,0,0,0,0
0.949373,0,0,0,0
0.950825,0,0,0,0
0.952217,0,0,0,0
0.953737,0,0,0,0
0.955287,0,0,0,0
0.956836,0,0,0,0
0.958387,0,0,0,0
0.959937,0,0,0,0
0.961502,0,0,0,0
0.963052,0,0,0,0
0.964602,0,0,0,0
0.966153,0,0,0,0
0.967704,0,0,0,0
0.969253,0,0,0,0
0.970830,0,0,0,0
0.972266,0,0,0,0
0.973791,0,0,0,0
0.975345,0,0,0,0
0.976896,0,0,0,0
