elapsed_s,TSE_CLIP_CODE_WORKING_CYCLE_L1,TSE_CLIP_WORKING_CYCLE_L1,TSE_CLIP_CTRL_WORKING_CYCLE_L2,TSE_CLIP_VP_FMUL_WORKING_CYCLE_L2
1.532993,0,0,0,0
1.534590,0,0,0,0
1.536177,0,0,0,0
1.537763,0,0,0,0
1.539295,0,0,0,0
1.540757,0,0,0,0
1.542331,0,0,0,0
1.543925,0,0,0,0
1.545520,0,0,0,0
1.547170,0,0,0,0
1.548763,0,0,0,0
1.550360,0,0,0,0
1.551955,0,0,0,0
1.553562,0,0,0,0
1.555251,0,0,0,0
1.556844,0,0,0,0
1.558441,0,0,0,0
1.560037,0,0,0,0
1.561632,0,0,0,0
1.563401,0,0,0,0
1.564848,0,0,0,0
1.566413,0,0,0,0
1.568010,0,0,0,0
1.569604,0,0,0,0
1.571205,0,0,0,0
1.572798,0,0,0,0
1.574396,0,0,0,0
1.576005,0,0,0,0
1.577600,0,0,0,0
1.579193,0,0,0,0
1.580778,0,0,0,0
1.582235,0,0,0,0
1.583798,0,0,0,0
1.585391,0,0,0,0
1.587047,0,0,0,0
1.588642,0,0,0,0
1.590237,0,0,0,0
1.591830,0,0,0,0
1.593422,0,0,0,0
1.595016,0,0,0,0
1.596610,0,0,0,0
1.598090,0,0,0,0
1.599654,0,0,0,0
1.601248,0,0,0,0
1.602891,0,0,0,0
1.604487,0,0,0,0
1.606083,0,0,0,0
1.607677,0,0,0,0
1.609283,0,0,0,0
1.610878,0,0,0,0
1.612473,0,0,0,0
1.614067,0,0,0,0
