elapsed_s,TSE_BE_BV_STALLS_DUETO_BR_POLY,TSE_BE_BV_STALLS_DUETO_BR,TSE_FE_BUSY_CYCLES,TSE_FE_STALL_CYCLES_VPC_US
1.295476,0,0,0,0
1.297109,0,0,0,0
1.298498,0,0,0,0
1.300024,0,0,0,0
1.301583,0,0,0,0
1.303184,0,0,0,0
1.304738,0,0,0,0
1.306293,0,0,0,0
1.307848,0,0,0,0
1.309555,0,0,0,0
1.311006,0,0,0,0
1.312399,0,0,0,0
1.313792,0,0,0,0
1.315182,0,0,0,0
1.316572,0,0,0,0
1.318136,0,0,0,0
1.319706,0,0,0,0
1.321260,0,0,0,0
1.322835,0,0,0,0
1.324390,0,0,0,0
1.325991,0,0,0,0
1.327548,0,0,0,0
1.329122,0,0,0,0
1.330599,0,0,0,0
1.332003,0,0,0,0
1.333397,0,0,0,0
1.334830,0,0,0,0
1.336220,0,0,0,0
1.337611,0,0,0,0
1.339080,0,0,0,0
1.340634,0,0,0,0
1.342077,0,0,0,0
1.343603,0,0,0,0
1.345156,0,0,0,0
1.346716,0,0,0,0
1.348280,0,0,0,0
1.349919,0,0,0,0
1.351328,0,0,0,0
1.352742,0,0,0,0
1.354138,0,0,0,0
1.355529,0,0,0,0
1.356919,0,0,0,0
1.358441,0,0,0,0
1.359996,0,0,0,0
1.361554,0,0,0,0
1.363124,0,0,0,0
1.364678,0,0,0,0
1.366278,0,0,0,0
1.367709,0,0,0,0
1.369242,0,0,0,0
1.370787,0,0,0,0
1.372211,0,0,0,0
1.373790,0,0,0,0
1.375341,0,0,0,0
1.376893,0,0,0,0
1.378316,0,0,0,0
1.379837,0,0,0,0
1.381392,0,0,0,0
1.382990,0,0,0,0
1.384555,0,0,0,0
1.386139,0,0,0,0
1.387641,0,0,0,0
1.389037,0,0,0,0
1.390432,0,0,0,0
1.391855,0,0,0,0
1.393248,0,0,0,0
1.394659,0,0,0,0
1.396049,0,0,0,0
1.397441,0,0,0,0
1.398868,0,0,0,0
1.400322,0,0,0,0
1.401878,0,0,0,0
1.403433,0,0,0,0
1.404876,0,0,0,0
1.406490,0,0,0,0
1.408084,0,0,0,0
1.409678,0,0,0,0
1.411272,0,0,0,0
1.412865,0,0,0,0
1.414509,0,0,0,0
1.416117,0,0,0,0
1.417713,0,0,0,0
1.419307,0,0,0,0
1.420900,0,0,0,0
1.422569,0,0,0,0
1.424162,0,0,0,0
1.425758,0,0,0,0
1.427366,0,0,0,0
1.428977,0,0,0,0
1.430605,0,0,0,0
1.432198,0,0,0,0
1.433795,0,0,0,0
1.435389,0,0,0,0
1.436983,0,0,0,0
1.438465,0,0,0,0
1.440028,0,0,0,0
1.441625,0,0,0,0
1.443220,0,0,0,0
1.444814,0,0,0,0
1.446458,0,0,0,0
1.448054,0,0,0,0
1.449664,0,0,0,0
1.451260,0,0,0,0
1.452852,0,0,0,0
1.454496,0,0,0,0
1.456090,0,0,0,0
1.457686,0,0,0,0
1.459280,0,0,0,0
1.460888,0,0,0,0
1.462349,0,0,0,0
1.463947,0,0,0,0
1.465588,0,0,0,0
1.467184,0,0,0,0
1.468966,0,0,0,0
1.470593,0,0,0,0
1.472106,0,0,0,0
1.473967,0,0,0,0
1.475509,0,0,0,0
1.476946,0,0,0,0
1.478587,0,0,0,0
1.480010,0,0,0,0
1.481427,0,0,0,0
1.482854,0,0,0,0
1.484328,0,0,0,0
1.486919,0,0,0,0
1.488670,0,0,0,0
1.490108,0,0,0,0
1.491492,0,0,0,0
1.493007,0,0,0,0
1.494547,0,0,0,0
1.496187,0,0,0,0
1.497826,0,0,0,0
1.499264,0,0,0,0
1.500703,0,0,0,0
1.502157,0,0,0,0
1.503601,0,0,0,0
1.505025,0,0,0,0
1.506534,0,0,0,0
1.507951,0,0,0,0
1.509425,0,0,0,0
1.510909,0,0,0,0
1.512333,0,0,0,0
1.513769,0,0,0,0
1.515192,0,0,0,0
1.516615,0,0,0,0
1.518041,0,0,0,0
1.519602,0,0,0,0
1.521198,0,0,0,0
1.522799,0,0,0,0
1.524406,0,0,0,0
1.525874,0,0,0,0
1.527305,0,0,0,0
1.528731,0,0,0,0
1.530157,0,0,0,0
1.531576,0,0,0,0
1.532992,0,0,0,0
1.534526,0,0,0,0
1.535988,0,0,0,0
1.537414,0,0,0,0
1.538838,0,0,0,0
1.540262,0,0,0,0
1.541733,0,0,0,0
1.543260,0,0,0,0
1.544877,0,0,0,0
1.546338,0,0,0,0
1.547902,0,0,0,0
1.549498,0,0,0,0
1.551146,0,0,0,0
1.552742,0,0,0,0
1.554338,0,0,0,0
1.555949,0,0,0,0
1.557546,0,0,0,0
1.559195,0,0,0,0
