elapsed_s,VPC_US_STREAMOUT_TRANSACTION,VPC_US_NUM_GMEM_READ_SO,VPC_US_STARVE_CYCLES_UCHE_RD,VPC_US_STALL_CYCLES_PRG_END_VPCUS,VPC_US_STARVE_CYCLES_REORDER,VPC_US_BOTTLENECK
0.693991,0,0,0,0,1376841,0
0.695595,0,0,0,0,1239783,0
0.697152,0,0,0,0,1240683,0
0.698712,0,0,0,0,1240095,0
0.700163,0,0,0,0,1197813,0
0.701693,0,0,0,0,1033602,0
0.703126,0,0,0,0,1161438,0
0.704528,0,0,0,0,1155381,0
0.706055,0,0,0,0,1188759,0
0.707614,0,0,0,0,1188087,0
0.709172,0,0,0,0,1191825,0
0.710626,0,0,0,0,1166085,0
0.712160,0,0,0,0,1191861,0
0.713720,0,0,0,0,1202922,0
0.715281,0,0,0,0,1183779,0
0.716833,0,0,0,0,1185249,0
0.718306,0,0,0,0,1162497,0
0.719838,0,0,0,0,1193763,0
0.721413,0,0,0,0,1193556,0
0.722975,0,0,0,0,1192950,0
0.724537,0,0,0,0,1194171,0
0.726101,0,0,0,0,1327620,0
0.727707,0,0,0,0,1190052,0
0.729266,0,0,0,0,1188078,0
0.730826,0,0,0,0,1191348,0
0.732399,0,0,0,0,1194996,0
0.733961,0,0,0,0,1319922,0
0.735566,0,0,0,0,1192536,0
0.737124,0,0,0,0,1191114,0
0.738686,0,0,0,0,1190049,0
0.740245,0,0,0,0,1190478,0
0.741804,0,0,0,0,1367034,0
0.743307,0,0,0,0,1160760,0
0.744708,0,0,0,0,1160109,0
0.746235,0,0,0,0,1193145,0
0.747795,0,0,0,0,1194903,0
0.749354,0,0,0,0,1192959,0
0.750958,0,0,0,0,1193913,0
0.752518,0,0,0,0,1194036,0
0.754093,0,0,0,0,1191930,0
0.755653,0,0,0,0,1188492,0
0.757212,0,0,0,0,1187028,0
0.758813,0,0,0,0,1196142,0
0.760373,0,0,0,0,1191387,0
0.761935,0,0,0,0,1187529,0
0.763495,0,0,0,0,1186362,0
0.765068,0,0,0,0,1185627,0
0.766673,0,0,0,0,1192839,0
0.768234,0,0,0,0,1189623,0
0.769792,0,0,0,0,1199178,0
0.771356,0,0,0,0,1188033,0
0.772914,0,0,0,0,1189143,0
0.774518,0,0,0,0,1189332,0
0.776091,0,0,0,0,1187754,0
0.777650,0,0,0,0,1199406,0
0.779214,0,0,0,0,1183707,0
0.780771,0,0,0,0,1188357,0
0.782376,0,0,0,0,1193076,0
0.783936,0,0,0,0,1191108,0
0.785495,0,0,0,0,1188399,0
0.787004,0,0,0,0,1158975,0
0.788534,0,0,0,0,1186500,0
0.790096,0,0,0,0,1320624,0
0.791700,0,0,0,0,1187919,0
0.793258,0,0,0,0,1186326,0
0.794816,0,0,0,0,1192164,0
0.796376,0,0,0,0,1191699,0
0.797952,0,0,0,0,1316193,0
0.799556,0,0,0,0,1189596,0
0.801114,0,0,0,0,1190841,0
0.803006,0,0,0,0,1199586,0
0.804569,0,0,0,0,1189464,0
0.806131,0,0,0,0,1323456,0
0.807737,0,0,0,0,1188969,0
0.809310,0,0,0,0,1191165,0
0.810870,0,0,0,0,1189398,0
0.812429,0,0,0,0,1190490,0
0.813990,0,0,0,0,1317645,0
0.815595,0,0,0,0,1193388,0
0.817154,0,0,0,0,1187520,0
0.818715,0,0,0,0,1191123,0
0.820289,0,0,0,0,1189284,0
0.821914,0,0,0,0,1508049,0
0.823583,0,0,0,0,1194846,0
0.825141,0,0,0,0,1188039,0
0.826703,0,0,0,0,1192968,0
0.828262,0,0,0,0,1192116,0
0.829821,0,0,0,0,1156530,0
0.831247,0,0,0,0,1160988,0
0.832649,0,0,0,0,1156176,0
0.834177,0,0,0,0,1190082,0
0.835737,0,0,0,0,1188507,0
0.837296,0,0,0,0,1188975,0
0.838900,0,0,0,0,1190274,0
0.840462,0,0,0,0,1192443,0
0.842036,0,0,0,0,1189716,0
0.843596,0,0,0,0,1187400,0
0.845154,0,0,0,0,1187226,0
0.846757,0,0,0,0,1194864,0
0.848319,0,0,0,0,1191537,0
0.849880,0,0,0,0,1188558,0
0.851439,0,0,0,0,1188381,0
0.853010,0,0,0,0,1191021,0
0.854494,0,0,0,0,1170057,0
0.856031,0,0,0,0,1189449,0
0.857591,0,0,0,0,1203549,0
0.859156,0,0,0,0,1194552,0
0.860717,0,0,0,0,1192215,0
0.862323,0,0,0,0,1195731,0
0.863900,0,0,0,0,1202583,0
0.865460,0,0,0,0,1197669,0
0.867022,0,0,0,0,1194882,0
0.868584,0,0,0,0,1190493,0
0.870148,0,0,0,0,1323006,0
0.871754,0,0,0,0,1189266,0
0.873315,0,0,0,0,1193619,0
0.874890,0,0,0,0,1193193,0
0.876452,0,0,0,0,1193667,0
0.878015,0,0,0,0,1318455,0
0.879619,0,0,0,0,1190265,0
0.881179,0,0,0,0,1188825,0
0.882740,0,0,0,0,1195821,0
0.884302,0,0,0,0,1196262,0
0.885878,0,0,0,0,1195020,0
0.887441,0,0,0,0,1189665,0
0.889001,0,0,0,0,1192359,0
0.890565,0,0,0,0,1192365,0
0.892127,0,0,0,0,1192623,0
0.893687,0,0,0,0,1521750,0
0.895238,0,0,0,0,1167969,0
0.896650,0,0,0,0,1160100,0
0.898180,0,0,0,0,1192662,0
0.899741,0,0,0,0,1190430,0
0.901301,0,0,0,0,1192170,0
0.902906,0,0,0,0,1193013,0
0.904469,0,0,0,0,1190415,0
0.906032,0,0,0,0,1179942,0
0.907598,0,0,0,0,1180551,0
0.909149,0,0,0,0,1184646,0
0.910622,0,0,0,0,1166730,0
0.912029,0,0,0,0,1539267,0
0.913561,0,0,0,0,1321626,0
0.915015,0,0,0,0,1163853,0
0.916413,0,0,0,0,1163241,0
0.917821,0,0,0,0,1165671,0
0.919260,0,0,0,0,1156230,0
0.920657,0,0,0,0,1154796,0
0.922183,0,0,0,0,1191390,0
0.923744,0,0,0,0,1186449,0
0.925310,0,0,0,0,1188144,0
0.926947,0,0,0,0,1196457,0
0.928522,0,0,0,0,1188225,0
0.930083,0,0,0,0,1188651,0
0.931641,0,0,0,0,1185954,0
0.933197,0,0,0,0,1188027,0
0.934674,0,0,0,0,1164618,0
0.936205,0,0,0,0,1193106,0
0.937765,0,0,0,0,1207443,0
0.939345,0,0,0,0,1197537,0
0.940905,0,0,0,0,1196442,0
0.942513,0,0,0,0,1195452,0
0.944074,0,0,0,0,1195236,0
0.945634,0,0,0,0,1201491,0
0.947200,0,0,0,0,1195653,0
0.948760,0,0,0,0,1195272,0
0.950381,0,0,0,0,1195281,0
0.951943,0,0,0,0,1191186,0
0.953503,0,0,0,0,1200627,0
0.955015,0,0,0,0,1159842,0
0.956546,0,0,0,0,1192584,0
0.958110,0,0,0,0,1336455,0
0.959717,0,0,0,0,1196340,0
0.961291,0,0,0,0,1191564,0
0.962852,0,0,0,0,1196202,0
0.964414,0,0,0,0,1197063,0
0.965977,0,0,0,0,1323588,0
0.967583,0,0,0,0,1189356,0
0.969142,0,0,0,0,1190052,0
0.970705,0,0,0,0,1183014,0
0.972272,0,0,0,0,1184670,0
0.973824,0,0,0,0,1332879,0
0.975308,0,0,0,0,1170960,0
0.976712,0,0,0,0,1163910,0
0.978115,0,0,0,0,1164303,0
0.979514,0,0,0,0,1161099,0
0.980911,0,0,0,0,1163649,0
0.982356,0,0,0,0,1317897,0
0.983935,0,0,0,0,1190589,0
0.985495,0,0,0,0,1188234,0
0.987118,0,0,0,0,1194021,0
0.988679,0,0,0,0,1189590,0
0.990242,0,0,0,0,1192623,0
0.991804,0,0,0,0,1191999,0
0.993377,0,0,0,0,1191918,0
0.994939,0,0,0,0,1197870,0
0.996501,0,0,0,0,1193886,0
0.998064,0,0,0,0,1199229,0
0.999627,0,0,0,0,1195308,0
1.001187,0,0,0,0,1192113,0
1.002749,0,0,0,0,1181913,0
1.004316,0,0,0,0,1180734,0
1.005942,0,0,0,0,1163511,0
1.007366,0,0,0,0,1160085,0
1.008831,0,0,0,0,1152753,0
1.010228,0,0,0,0,1159200,0
1.011625,0,0,0,0,1158114,0
1.013021,0,0,0,0,1166529,0
1.014464,0,0,0,0,1058757,0
1.015954,0,0,0,0,1184931,0
1.017512,0,0,0,0,1188672,0
1.019132,0,0,0,0,1193652,0
1.020691,0,0,0,0,1189782,0
1.022297,0,0,0,0,1190559,0
1.023857,0,0,0,0,1192515,0
1.025306,0,0,0,0,1104084,0
1.026838,0,0,0,0,1106427,0
1.028399,0,0,0,0,1106739,0
1.029960,0,0,0,0,1224789,0
1.031564,0,0,0,0,1107087,0
1.033123,0,0,0,0,1107615,0
1.034686,0,0,0,0,1105545,0
1.036267,0,0,0,0,1106910,0
1.037825,0,0,0,0,1148073,0
1.039402,0,0,0,0,1104480,0
1.040960,0,0,0,0,1104738,0
1.042522,0,0,0,0,1108062,0
1.044083,0,0,0,0,1107579,0
1.045641,0,0,0,0,1119177,0
1.047221,0,0,0,0,1108644,0
1.048780,0,0,0,0,1109163,0
1.050341,0,0,0,0,1107264,0
1.051900,0,0,0,0,1102998,0
1.053457,0,0,0,0,1102083,0
1.054896,0,0,0,0,1094046,0
1.056434,0,0,0,0,1110969,0
1.057889,0,0,0,0,1085940,0
1.059423,0,0,0,0,1111578,0
1.060984,0,0,0,0,1109160,0
1.062592,0,0,0,0,1109886,0
1.064151,0,0,0,0,1107543,0
1.065710,0,0,0,0,1345047,0
1.067250,0,0,0,0,1110912,0
1.068660,0,0,0,0,1099206,0
