elapsed_s,VPC_FE_POSRAM_FULL_CYCLES,VPC_FE_GMEM_NOP_FULL_CYCLES,VPC_FE_GMEM_POS_FULL_CYCLES,VPC_FE_BOTTLENECK,VPC_US_BUSY_CYCLES,VPC_US_WORKING_CYCLES
0.001091,0,0,0,0,0,0
0.002534,0,0,0,0,0,0
0.003947,0,0,0,0,0,0
0.005342,0,0,0,0,0,0
0.006739,0,0,0,0,0,0
0.008183,0,0,0,0,0,0
0.009641,0,0,0,0,0,0
0.011085,0,0,0,0,0,0
0.012522,0,0,0,0,0,0
0.013934,0,0,0,0,0,0
0.015336,0,0,0,0,0,0
0.016727,0,0,0,0,0,0
0.018139,0,0,0,0,0,0
0.019617,0,0,0,0,0,0
0.021741,0,0,0,0,0,0
0.023415,0,0,0,0,0,0
0.024876,0,0,0,0,0,0
0.026297,0,0,0,0,0,0
0.027708,0,0,0,0,0,0
0.029117,0,0,0,0,0,0
0.030536,0,0,0,0,0,0
0.031945,0,0,0,0,0,0
0.033409,0,0,0,0,0,0
0.034768,0,0,0,0,0,0
0.036123,0,0,0,0,0,0
0.037479,0,0,0,0,0,0
0.038837,0,0,0,0,0,0
0.040192,0,0,0,0,0,0
0.041548,0,0,0,0,0,0
0.042862,0,0,0,0,0,0
0.044284,0,0,0,0,0,0
0.045727,0,0,0,0,0,0
0.047167,0,0,0,0,0,0
0.048592,0,0,0,0,0,0
0.049919,0,0,0,0,0,0
0.051234,0,0,0,0,0,0
0.052554,0,0,0,0,0,0
0.053964,0,0,0,0,0,0
0.055349,0,0,0,0,0,0
0.056709,0,0,0,0,0,0
0.058159,0,0,0,0,0,0
0.059516,0,0,0,0,0,0
0.060870,0,0,0,0,0,0
0.062229,0,0,0,0,0,0
0.063659,0,0,0,0,0,0
0.065114,0,0,0,0,0,0
0.067425,0,0,0,0,0,0
0.069385,0,0,0,6,149,146
0.070717,0,0,0,0,0,0
0.072125,0,0,0,0,0,0
0.073525,0,0,0,0,0,0
0.074982,0,0,0,0,0,0
0.076376,0,0,0,0,0,0
0.077793,0,0,0,0,0,0
0.079187,0,0,0,0,0,0
0.080586,0,0,0,18,365,394
0.082672,0,0,0,78,1279,1320
0.083930,0,0,0,48,830,873
0.085184,0,0,0,48,796,828
0.086434,0,0,0,54,878,903
0.087687,0,0,0,48,833,876
0.088965,0,0,0,48,796,828
0.090213,0,0,0,54,884,909
0.091461,0,0,0,48,829,872
0.092716,0,0,0,48,806,838
0.093966,0,0,0,48,884,909
0.095216,0,0,0,54,833,876
0.096466,0,0,0,54,884,909
0.097790,0,0,0,48,821,864
0.099041,0,0,0,48,794,826
0.100291,0,0,0,48,884,909
0.101544,0,0,0,54,827,870
0.102799,0,0,0,48,805,837
0.104053,0,0,0,54,884,909
0.105307,0,0,0,48,833,876
0.106561,0,0,0,48,802,834
0.107814,0,0,0,54,872,897
0.109070,0,0,0,48,833,876
0.110323,0,0,0,48,796,828
0.111576,0,0,0,54,878,903
0.112832,0,0,0,48,833,876
0.114081,0,0,0,48,808,840
0.115331,0,0,0,54,884,909
0.116580,0,0,0,48,821,864
0.117855,0,0,0,48,796,828
0.119107,0,0,0,54,878,941
0.120361,0,0,0,6,270,228
0.121765,0,0,0,0,0,0
0.123162,0,0,0,0,0,0
0.124555,0,0,0,0,0,0
0.126169,0,0,0,0,0,0
0.127563,0,0,0,0,0,0
0.128957,0,0,0,0,0,0
0.130394,0,0,0,0,0,0
0.131798,0,0,0,0,0,0
0.133192,0,0,0,0,0,0
0.134587,0,0,0,0,0,0
0.135980,0,0,0,0,0,0
0.137372,0,0,0,0,0,0
0.138767,0,0,0,0,0,0
0.140159,0,0,0,0,0,0
0.141552,0,0,0,0,0,0
0.142957,0,0,0,0,0,0
0.144349,0,0,0,0,0,0
0.147603,0,0,0,0,0,0
0.149215,0,0,0,0,0,0
0.150610,0,0,0,0,0,0
0.152000,0,0,0,0,0,0
0.155469,0,0,0,0,0,0
0.159200,0,0,0,0,0,0
0.160785,0,0,0,0,0,0
0.162249,0,0,0,0,0,0
0.163671,0,0,0,0,0,0
0.165204,0,0,0,0,0,0
0.166609,0,0,0,0,0,0
0.167965,0,0,0,0,0,0
0.169317,0,0,0,0,0,0
0.170667,0,0,0,0,0,0
0.172015,0,0,0,0,0,0
0.173364,0,0,0,0,0,0
0.174728,0,0,0,0,0,0
0.176076,0,0,0,0,0,0
0.177448,0,0,0,0,0,0
0.179012,0,0,0,0,0,0
0.180572,0,0,0,0,0,0
0.181998,0,0,0,0,0,0
0.183529,0,0,0,0,0,0
0.185105,0,0,0,0,0,0
0.186668,0,0,0,0,0,0
0.188229,0,0,0,0,0,0
0.189790,0,0,0,0,0,0
0.191351,0,0,0,0,0,0
0.192915,0,0,0,0,0,0
0.194522,0,0,0,0,0,0
0.196097,0,0,0,0,0,0
0.197660,0,0,0,0,0,0
0.199221,0,0,0,0,0,0
0.200785,0,0,0,0,0,0
0.202347,0,0,0,0,0,0
0.203909,0,0,0,0,0,0
0.205472,0,0,0,0,0,0
0.207046,0,0,0,0,0,0
0.208676,0,0,0,0,0,0
0.210347,0,0,0,0,0,0
0.211907,0,0,0,0,0,0
0.213468,0,0,0,0,0,0
0.215021,0,0,0,0,0,0
0.216573,0,0,0,0,0,0
0.218023,0,0,0,0,0,0
0.219425,0,0,0,0,0,0
0.220951,0,0,0,0,0,0
0.222513,0,0,0,0,0,0
0.224072,0,0,0,0,0,0
0.225677,0,0,0,0,0,0
0.227237,0,0,0,0,0,0
0.228813,0,0,0,0,0,0
0.230373,0,0,0,0,0,0
0.231932,0,0,0,0,0,0
0.233493,0,0,0,0,0,0
0.235054,0,0,0,0,0,0
0.236695,0,0,0,0,0,0
0.238197,0,0,0,0,0,0
0.239607,0,0,0,0,0,0
0.241178,0,0,0,0,0,0
0.242739,0,0,0,0,0,0
0.244297,0,0,0,0,0,0
0.245910,0,0,0,0,0,0
0.247469,0,0,0,0,0,0
0.249030,0,0,0,0,0,0
0.250604,0,0,0,0,0,0
0.252163,0,0,0,0,0,0
0.253722,0,0,0,0,0,0
0.255282,0,0,0,0,0,0
0.256844,0,0,0,0,0,0
0.258449,0,0,0,0,0,0
0.260009,0,0,0,0,0,0
0.261582,0,0,0,0,0,0
0.263384,0,0,0,0,0,0
0.265115,0,0,0,0,0,0
0.266642,0,0,0,0,0,0
0.268194,0,0,0,0,0,0
0.269623,0,0,0,0,0,0
0.271145,0,0,0,0,0,0
0.272805,0,0,0,0,0,0
0.274410,0,0,0,0,0,0
0.275969,0,0,0,0,0,0
0.277528,0,0,0,0,0,0
0.279088,0,0,0,0,0,0
0.280690,0,0,0,0,0,0
0.282249,0,0,0,0,0,0
0.283822,0,0,0,0,0,0
0.285383,0,0,0,0,0,0
0.286944,0,0,0,0,0,0
0.288502,0,0,0,0,0,0
0.290069,0,0,0,0,0,0
0.291628,0,0,0,0,0,0
0.293190,0,0,0,0,0,0
0.294764,0,0,0,0,0,0
0.296323,0,0,0,0,0,0
0.297886,0,0,0,0,0,0
0.299445,0,0,0,0,0,0
0.301007,0,0,0,0,0,0
0.302444,0,0,0,0,0,0
0.303977,0,0,0,0,0,0
0.305592,0,0,0,0,0,0
0.307151,0,0,0,0,0,0
0.308589,0,0,0,0,0,0
0.310066,0,0,0,0,0,0
0.311466,0,0,0,0,0,0
0.312994,0,0,0,0,0,0
0.314557,0,0,0,0,0,0
0.316130,0,0,0,0,0,0
0.317692,0,0,0,0,0,0
0.319255,0,0,0,0,0,0
0.320819,0,0,0,0,0,0
0.322384,0,0,0,0,0,0
0.323945,0,0,0,0,0,0
0.325507,0,0,0,0,0,0
0.327083,0,0,0,0,0,0
0.328648,0,0,0,0,0,0
0.330210,0,0,0,0,0,0
0.331771,0,0,0,0,0,0
0.333335,0,0,0,0,0,0
0.334899,0,0,0,0,0,0
0.336460,0,0,0,0,0,0
0.338041,0,0,0,0,0,0
0.339602,0,0,0,0,0,0
0.341167,0,0,0,0,0,0
0.342720,0,0,0,0,0,0
0.344271,0,0,0,0,0,0
0.346023,0,0,0,0,0,0
0.347583,0,0,0,0,0,0
0.349158,0,0,0,0,0,0
0.351030,0,0,0,0,0,0
0.352469,0,0,0,0,0,0
0.354008,0,0,0,0,0,0
0.355568,0,0,0,0,0,0
0.357131,0,0,0,0,0,0
0.358693,0,0,0,0,0,0
0.360266,0,0,0,0,0,0
0.361776,0,0,0,0,0,0
0.363181,0,0,0,0,0,0
0.364714,0,0,0,0,0,0
0.366277,0,0,0,0,0,0
0.367839,0,0,0,0,0,0
0.369445,0,0,0,0,0,0
0.371021,0,0,0,0,0,0
0.372582,0,0,0,0,0,0
0.374198,0,0,0,0,0,0
0.375759,0,0,0,0,0,0
0.377323,0,0,0,0,0,0
0.378885,0,0,0,0,0,0
0.380445,0,0,0,0,0,0
0.381908,0,0,0,0,0,0
0.383440,0,0,0,0,0,0
0.385047,0,0,0,0,0,0
0.386610,0,0,0,0,0,0
0.388170,0,0,0,0,0,0
0.389733,0,0,0,0,0,0
0.391295,0,0,0,0,0,0
0.392873,0,0,0,0,0,0
0.394434,0,0,0,0,0,0
0.395996,0,0,0,0,0,0
0.397558,0,0,0,0,0,0
0.399120,0,0,0,0,0,0
0.400684,0,0,0,0,0,0
0.402246,0,0,0,0,0,0
0.403822,0,0,0,0,0,0
0.405386,0,0,0,0,0,0
0.406939,0,0,0,0,0,0
0.408491,0,0,0,0,0,0
0.409981,0,0,0,0,0,0
0.411434,0,0,0,0,0,0
0.412863,0,0,0,0,0,0
0.414319,0,0,0,0,0,0
0.415733,0,0,0,0,0,0
0.417406,0,0,0,0,0,0
0.420578,0,0,0,0,0,0
0.422195,0,0,0,0,0,0
0.423756,0,0,0,0,0,0
0.425332,0,0,0,0,0,0
0.426895,0,0,0,0,0,0
0.428456,0,0,0,0,0,0
0.430024,0,0,0,0,0,0
0.431585,0,0,0,0,0,0
0.433192,0,0,0,0,0,0
0.434756,0,0,0,0,0,0
0.436331,0,0,0,0,0,0
0.437898,0,0,0,0,0,0
0.439459,0,0,0,0,0,0
0.441023,0,0,0,0,0,0
0.442585,0,0,0,0,0,0
0.444146,0,0,0,0,0,0
0.445708,0,0,0,0,0,0
0.447283,0,0,0,0,0,0
0.448847,0,0,0,0,0,0
0.450454,0,0,0,0,0,0
0.452016,0,0,0,0,0,0
0.453579,0,0,0,0,0,0
0.455142,0,0,0,0,0,0
0.456706,0,0,0,0,0,0
0.458282,0,0,0,0,0,0
0.459843,0,0,0,0,0,0
0.461407,0,0,0,0,0,0
0.462967,0,0,0,0,0,0
0.464525,0,0,0,0,0,0
0.466093,0,0,0,0,0,0
0.467652,0,0,0,0,0,0
0.469227,0,0,0,0,0,0
0.470789,0,0,0,0,0,0
0.472350,0,0,0,0,0,0
0.473916,0,0,0,0,0,0
0.475477,0,0,0,0,0,0
0.477041,0,0,0,0,0,0
0.478604,0,0,0,0,0,0
0.480178,0,0,0,0,0,0
0.481784,0,0,0,0,0,0
0.483347,0,0,0,0,0,0
0.484912,0,0,0,0,0,0
0.486475,0,0,0,0,0,0
0.488036,0,0,0,0,0,0
0.489600,0,0,0,0,0,0
0.491175,0,0,0,0,0,0
0.492739,0,0,0,0,0,0
0.494301,0,0,0,0,0,0
0.495862,0,0,0,0,0,0
0.497470,0,0,0,0,0,0
0.499034,0,0,0,0,0,0
0.500701,0,0,0,0,0,0
0.502263,0,0,0,0,0,0
0.503662,0,0,0,0,0,0
0.505058,0,0,0,0,0,0
0.506492,0,0,0,0,0,0
0.507889,0,0,0,0,0,0
0.509288,0,0,0,0,0,0
0.510877,0,0,0,0,0,0
0.512448,0,0,0,0,0,0
0.514065,0,0,0,0,0,0
0.515624,0,0,0,0,0,0
0.517187,0,0,0,0,0,0
0.518747,0,0,0,0,0,0
0.520308,0,0,0,0,0,0
0.521954,0,0,0,0,0,0
0.523402,0,0,0,0,0,0
0.524814,0,0,0,0,0,0
0.526347,0,0,0,0,0,0
0.527907,0,0,0,0,0,0
0.529512,0,0,0,0,0,0
0.531072,0,0,0,0,0,0
0.532635,0,0,0,0,0,0
0.534209,0,0,0,0,0,0
0.537306,0,0,0,0,0,0
0.539045,0,0,0,0,0,0
0.540454,0,0,0,0,0,0
0.541995,0,0,0,0,0,0
0.543938,0,0,0,0,960,957
0.545420,0,0,0,0,0,0
0.546894,0,0,0,0,0,0
0.548323,0,0,0,0,0,0
0.549818,0,0,0,0,0,0
0.551224,0,0,0,0,0,0
0.552574,0,0,0,0,0,0
0.553897,0,0,0,0,0,0
0.555276,0,0,0,0,0,0
0.556626,0,0,0,0,0,0
0.558024,0,0,0,0,0,0
0.559395,0,0,0,0,0,0
0.560748,0,0,0,0,0,0
0.562536,0,0,0,0,0,0
0.564952,0,0,0,0,0,0
0.566583,0,0,0,0,322196,6880
0.568044,0,0,0,0,0,0
0.569457,0,0,0,0,0,0
0.570876,0,0,0,0,0,0
0.572279,0,0,0,0,0,0
0.573722,0,0,0,0,0,0
0.575076,0,0,0,0,0,0
0.576427,0,0,0,0,0,0
0.577796,0,0,0,0,0,0
0.579198,0,0,0,0,0,0
0.580552,0,0,0,0,0,0
0.581903,0,0,0,0,0,0
0.583293,0,0,0,0,0,0
0.584643,0,0,0,0,0,0
0.586033,0,0,0,0,0,0
0.587445,0,0,0,0,0,0
0.588865,0,0,0,0,0,0
0.590267,0,0,0,0,0,0
0.591686,0,0,0,0,0,0
0.593118,0,0,0,0,0,0
0.594516,0,0,0,0,0,0
0.595918,0,0,0,0,0,0
0.597322,0,0,0,0,0,0
0.598797,0,0,0,0,0,0
0.600209,0,0,0,0,0,0
0.601642,0,0,0,0,0,0
0.603040,0,0,0,0,0,0
0.604438,0,0,0,0,0,0
0.605835,0,0,0,0,0,0
0.607353,0,0,0,0,0,0
0.608770,0,0,0,0,0,0
0.610231,0,0,0,0,0,0
0.611758,0,0,0,0,0,0
0.613382,0,0,0,0,0,0
0.614943,0,0,0,0,0,0
0.616502,0,0,0,0,0,0
0.618068,0,0,0,0,0,0
0.619628,0,0,0,0,0,0
0.621080,0,0,0,0,0,0
0.622611,0,0,0,0,0,0
0.624172,0,0,0,0,0,0
0.625776,0,0,0,0,0,0
0.627337,0,0,0,0,0,0
0.628902,0,0,0,0,0,0
0.630571,0,0,0,0,0,0
0.632144,0,0,0,0,0,0
0.633747,0,0,0,0,0,0
0.635738,0,0,0,0,0,0
0.637590,0,0,0,0,0,0
0.639758,0,0,0,0,0,0
0.641165,0,0,0,0,0,0
0.642534,0,0,0,0,0,0
0.643898,0,0,0,0,0,0
0.645296,0,0,0,0,0,0
0.646647,0,0,0,0,0,0
0.647996,0,0,0,0,0,0
0.649364,0,0,0,0,0,0
0.650767,0,0,0,0,0,0
0.652164,0,0,0,0,0,0
0.653576,0,0,0,0,0,0
0.655101,0,0,0,0,0,0
0.656663,0,0,0,0,0,0
0.658225,0,0,0,0,0,0
0.659784,0,0,0,0,0,0
0.661347,0,0,0,0,0,0
0.662907,0,0,0,0,0,0
0.664356,0,0,0,0,0,0
0.665839,0,0,0,0,0,0
0.667293,0,0,0,0,0,0
0.668692,0,0,0,0,0,0
0.670175,0,0,0,0,0,0
0.671606,0,0,0,0,0,0
0.673928,0,0,0,0,0,0
0.675341,0,0,0,0,0,0
0.676863,0,0,0,0,0,0
0.678263,0,0,0,0,0,0
0.679617,0,0,0,0,0,0
0.680967,0,0,0,0,0,0
0.682380,0,0,0,0,0,0
0.683778,0,0,0,0,0,0
0.685177,0,0,0,0,0,0
0.686588,0,0,0,0,0,0
0.687991,0,0,0,0,0,0
0.689433,0,0,0,0,0,0
0.690829,0,0,0,0,0,0
0.692225,0,0,0,0,0,0
0.693623,0,0,0,0,0,0
0.695019,0,0,0,0,0,0
0.696414,0,0,0,0,0,0
0.697950,0,0,0,0,0,0
0.699510,0,0,0,0,0,0
0.701073,0,0,0,0,0,0
0.702633,0,0,0,0,0,0
0.704193,0,0,0,0,0,0
0.705798,0,0,0,0,0,0
0.707360,0,0,0,0,0,0
0.708937,0,0,0,0,0,0
0.710499,0,0,0,0,0,0
0.712059,0,0,0,0,0,0
0.713663,0,0,0,0,0,0
0.715225,0,0,0,0,0,0
0.716787,0,0,0,0,0,0
0.718349,0,0,0,0,0,0
0.719923,0,0,0,0,0,0
0.721528,0,0,0,0,0,0
0.722967,0,0,0,0,0,0
0.724502,0,0,0,0,0,0
0.726063,0,0,0,0,0,0
0.727615,0,0,0,0,0,0
0.729086,0,0,0,0,0,0
0.730627,0,0,0,0,0,0
0.732186,0,0,0,0,0,0
0.733746,0,0,0,0,0,0
0.735307,0,0,0,0,0,0
0.736869,0,0,0,0,0,0
0.738474,0,0,0,0,0,0
0.740032,0,0,0,0,0,0
0.741606,0,0,0,0,0,0
0.743165,0,0,0,0,0,0
0.744573,0,0,0,0,0,0
0.746023,0,0,0,0,0,0
0.747423,0,0,0,0,0,0
0.748822,0,0,0,0,0,0
0.750219,0,0,0,0,0,0
0.751695,0,0,0,0,0,0
0.753102,0,0,0,0,0,0
0.754628,0,0,0,0,0,0
0.756187,0,0,0,0,0,0
0.757748,0,0,0,0,0,0
0.759309,0,0,0,0,0,0
0.760871,0,0,0,0,0,0
0.762492,0,0,0,0,0,0
0.764051,0,0,0,0,0,0
0.765612,0,0,0,0,0,0
0.767173,0,0,0,0,0,0
0.768734,0,0,0,0,0,0
0.770342,0,0,0,0,0,0
0.771900,0,0,0,0,0,0
0.773474,0,0,0,0,0,0
0.775036,0,0,0,0,0,0
0.776677,0,0,0,0,0,0
0.778266,0,0,0,0,0,0
0.779667,0,0,0,0,0,0
0.781195,0,0,0,0,0,0
0.782756,0,0,0,0,0,0
0.784328,0,0,0,0,0,0
0.785893,0,0,0,0,0,0
0.787452,0,0,0,0,0,0
0.789014,0,0,0,0,0,0
0.790576,0,0,0,0,0,0
0.792135,0,0,0,0,0,0
0.793740,0,0,0,0,0,0
0.795314,0,0,0,0,0,0
0.796876,0,0,0,0,0,0
0.798437,0,0,0,0,0,0
0.799996,0,0,0,0,0,0
0.801599,0,0,0,0,0,0
0.803159,0,0,0,0,0,0
0.804721,0,0,0,0,0,0
0.806297,0,0,0,0,0,0
0.807857,0,0,0,0,0,0
0.809463,0,0,0,0,0,0
0.811024,0,0,0,0,0,0
0.812583,0,0,0,0,0,0
0.814163,0,0,0,0,0,0
0.815654,0,0,0,0,0,0
0.817119,0,0,0,0,0,0
0.818646,0,0,0,0,0,0
0.820205,0,0,0,0,0,0
0.821765,0,0,0,0,0,0
0.823326,0,0,0,0,0,0
0.824888,0,0,0,0,0,0
0.826494,0,0,0,0,0,0
0.828067,0,0,0,0,0,0
0.829627,0,0,0,0,0,0
0.831188,0,0,0,0,0,0
0.832750,0,0,0,0,0,0
0.834355,0,0,0,0,0,0
0.835913,0,0,0,0,0,0
0.837473,0,0,0,0,0,0
0.840495,0,0,0,0,0,0
0.841926,0,0,0,0,0,0
0.843331,0,0,0,0,0,0
0.844734,0,0,0,0,0,0
0.846134,0,0,0,0,0,0
0.847531,0,0,0,0,0,0
0.848949,0,0,0,0,0,0
0.850383,0,0,0,0,0,0
0.851778,0,0,0,0,0,0
0.853175,0,0,0,0,0,0
0.854572,0,0,0,0,0,0
0.855968,0,0,0,0,0,0
0.857400,0,0,0,0,0,0
0.858876,0,0,0,0,0,0
0.860457,0,0,0,0,0,0
0.862024,0,0,0,0,0,0
0.863584,0,0,0,0,0,0
0.865190,0,0,0,0,0,0
0.866752,0,0,0,0,0,0
0.868311,0,0,0,0,0,0
0.869834,0,0,0,0,0,0
0.871374,0,0,0,0,0,0
0.872936,0,0,0,0,0,0
0.874541,0,0,0,0,0,0
0.876101,0,0,0,0,0,0
0.877662,0,0,0,0,0,0
0.879223,0,0,0,0,0,0
0.880824,0,0,0,0,0,0
0.882397,0,0,0,0,0,0
0.883955,0,0,0,0,0,0
0.885527,0,0,0,0,0,0
0.887088,0,0,0,0,0,0
0.888650,0,0,0,0,0,0
0.890211,0,0,0,0,0,0
0.891770,0,0,0,0,0,0
0.893343,0,0,0,0,0,0
0.894903,0,0,0,0,0,0
0.896462,0,0,0,0,0,0
0.898027,0,0,0,0,0,0
0.899587,0,0,0,0,0,0
0.901148,0,0,0,0,0,0
0.902709,0,0,0,0,0,0
0.904280,0,0,0,0,0,0
0.905945,0,0,0,0,0,0
0.907504,0,0,0,0,0,0
0.909273,0,0,0,0,0,0
0.910833,0,0,0,0,0,0
0.912392,0,0,0,0,0,0
0.913956,0,0,0,0,0,0
0.915524,0,0,0,0,0,0
0.917085,0,0,0,0,0,0
0.918644,0,0,0,0,0,0
0.920202,0,0,0,0,0,0
0.921639,0,0,0,0,0,0
0.923043,0,0,0,0,0,0
0.924441,0,0,0,0,0,0
0.925852,0,0,0,0,0,0
0.927248,0,0,0,0,0,0
0.928645,0,0,0,0,0,0
0.930043,0,0,0,0,0,0
0.931566,0,0,0,0,0,0
0.933127,0,0,0,0,0,0
0.934687,0,0,0,0,0,0
0.936260,0,0,0,0,0,0
0.937888,0,0,0,0,0,0
0.939448,0,0,0,0,0,0
0.941009,0,0,0,0,0,0
0.942569,0,0,0,0,0,0
0.944128,0,0,0,0,0,0
0.945732,0,0,0,0,0,0
0.947303,0,0,0,0,0,0
0.948862,0,0,0,0,0,0
0.950420,0,0,0,0,0,0
0.951856,0,0,0,0,0,0
0.953437,0,0,0,0,0,0
0.954998,0,0,0,0,0,0
0.956555,0,0,0,0,0,0
0.958170,0,0,0,0,0,0
0.959729,0,0,0,0,0,0
0.961333,0,0,0,0,0,0
0.962893,0,0,0,0,0,0
0.964452,0,0,0,0,0,0
0.966017,0,0,0,0,0,0
0.967576,0,0,0,0,0,0
0.969070,0,0,0,0,0,0
0.970602,0,0,0,0,0,0
0.972160,0,0,0,0,0,0
0.973720,0,0,0,0,0,0
0.975281,0,0,0,0,0,0
0.976842,0,0,0,0,0,0
0.978445,0,0,0,0,0,0
0.979900,0,0,0,0,0,0
0.981436,0,0,0,0,0,0
0.982997,0,0,0,0,0,0
0.984558,0,0,0,0,0,0
0.985980,0,0,0,0,0,0
0.987394,0,0,0,0,0,0
0.988924,0,0,0,0,0,0
0.990371,0,0,0,0,0,0
0.991896,0,0,0,0,0,0
0.993505,0,0,0,0,0,0
0.995071,0,0,0,0,0,0
0.996637,0,0,0,0,0,0
0.998203,0,0,0,0,0,0
0.999765,0,0,0,0,0,0
1.001387,0,0,0,0,0,0
1.002952,0,0,0,0,0,0
1.004515,0,0,0,0,0,0
1.006082,0,0,0,0,0,0
1.007644,0,0,0,0,0,0
1.009253,0,0,0,0,0,0
1.010817,0,0,0,0,0,0
1.012393,0,0,0,0,0,0
1.014168,0,0,0,0,0,0
1.015722,0,0,0,0,0,0
1.017197,0,0,0,0,0,0
1.018767,0,0,0,0,0,0
1.020329,0,0,0,0,0,0
1.021898,0,0,0,0,0,0
1.023474,0,0,0,0,0,0
1.025084,0,0,0,0,0,0
1.026648,0,0,0,0,0,0
1.028211,0,0,0,0,0,0
1.029774,0,0,0,0,0,0
1.031339,0,0,0,0,0,0
1.032904,0,0,0,0,0,0
1.034525,0,0,0,0,0,0
1.036087,0,0,0,0,0,0
1.037651,0,0,0,0,0,0
1.039214,0,0,0,0,0,0
1.040779,0,0,0,0,0,0
1.042387,0,0,0,0,0,0
1.043950,0,0,0,0,0,0
1.045398,0,0,0,0,0,0
1.046934,0,0,0,0,0,0
1.048500,0,0,0,0,0,0
1.050073,0,0,0,0,0,0
1.051636,0,0,0,0,0,0
1.053205,0,0,0,0,0,0
1.054772,0,0,0,0,0,0
1.056351,0,0,0,0,0,0
1.057925,0,0,0,0,0,0
1.059490,0,0,0,0,0,0
1.061060,0,0,0,0,0,0
1.062626,0,0,0,0,0,0
1.064192,0,0,0,0,0,0
1.065801,0,0,0,0,0,0
1.067381,0,0,0,0,0,0
1.068947,0,0,0,0,0,0
1.070512,0,0,0,0,0,0
1.072077,0,0,0,0,0,0
1.073688,0,0,0,0,0,0
1.075256,0,0,0,0,0,0
1.076823,0,0,0,0,0,0
1.078403,0,0,0,0,0,0
1.079968,0,0,0,0,0,0
1.081578,0,0,0,0,0,0
1.083146,0,0,0,0,0,0
1.084714,0,0,0,0,0,0
1.086279,0,0,0,0,0,0
1.087844,0,0,0,0,0,0
1.089469,0,0,0,0,0,0
1.091035,0,0,0,0,0,0
1.092682,0,0,0,0,0,0
1.094311,0,0,0,0,0,0
1.095875,0,0,0,0,0,0
1.097487,0,0,0,0,0,0
1.099054,0,0,0,0,0,0
1.100507,0,0,0,0,0,0
1.102047,0,0,0,0,0,0
1.103611,0,0,0,0,0,0
1.105223,0,0,0,0,0,0
1.106789,0,0,0,0,0,0
1.108355,0,0,0,0,0,0
1.109924,0,0,0,0,0,0
1.111503,0,0,0,0,0,0
1.113114,0,0,0,0,0,0
1.114680,0,0,0,0,0,0
1.116245,0,0,0,0,0,0
1.117872,0,0,0,0,0,0
1.119440,0,0,0,0,0,0
1.121052,0,0,0,0,0,0
1.122633,0,0,0,0,0,0
1.124198,0,0,0,0,0,0
1.125765,0,0,0,0,0,0
1.127331,0,0,0,0,0,0
1.128899,0,0,0,0,0,0
1.130511,0,0,0,0,0,0
1.132075,0,0,0,0,0,0
1.133653,0,0,0,0,0,0
1.135218,0,0,0,0,0,0
1.136786,0,0,0,0,0,0
1.138399,0,0,0,0,0,0
1.139963,0,0,0,0,0,0
1.141529,0,0,0,0,0,0
1.143096,0,0,0,0,0,0
1.144676,0,0,0,0,0,0
1.146242,0,0,0,0,0,0
1.147807,0,0,0,0,0,0
1.149378,0,0,0,0,0,0
1.150941,0,0,0,0,0,0
