elapsed_s,PC_US_BV_STALLED_BY_UCHE_FEEDBACK,PC_US_VSD_RARB_DVIZ_FULL,PC_US_VSD_RARB_PVIZ_FULL,PC_US_VSD_RARB_TVIZ_FULL,PC_US_DP0_RARB_FULL,PC_US_DP1_RARB_FULL,PC_US_DP0_LIVE_PRIM,PC_US_DP1_LIVE_PRIM
0.257649,0,0,0,0,0,0,0,0
0.259221,0,0,0,0,0,0,0,0
0.260873,0,0,0,0,0,0,0,0
0.262302,0,0,0,0,0,0,0,0
0.263715,0,0,0,0,0,0,0,0
0.265255,0,0,0,0,0,0,0,0
0.266826,0,0,0,0,0,0,0,0
0.268395,0,0,0,0,0,0,0,0
0.270010,0,0,0,0,0,0,0,0
0.271582,0,0,0,0,0,0,0,0
0.273168,0,0,0,0,0,0,0,0
0.274740,0,0,0,0,0,0,0,0
0.276310,0,0,0,0,0,0,0,0
0.277881,0,0,0,0,0,0,0,0
0.279452,0,0,0,0,0,0,0,0
0.281026,0,0,0,0,0,0,0,0
0.282598,0,0,0,0,0,0,0,0
0.284180,0,0,0,0,0,0,0,0
0.285797,0,0,0,0,0,0,0,0
0.287369,0,0,0,0,0,0,0,0
0.288942,0,0,0,0,0,0,0,0
0.290514,0,0,0,0,0,0,0,0
0.292083,0,0,0,0,0,0,0,0
0.293655,0,0,0,0,0,0,0,0
0.295241,0,0,0,0,0,0,0,0
0.296877,0,0,0,0,0,0,0,0
0.298513,0,0,0,0,0,0,0,0
0.300083,0,0,0,0,0,0,0,0
0.301697,0,0,0,0,0,0,0,0
0.303270,0,0,0,0,0,0,0,0
0.304843,0,0,0,0,0,0,0,0
0.306420,0,0,0,0,0,0,0,0
0.307980,0,0,0,0,0,0,0,0
0.309421,0,0,0,0,0,0,0,0
0.310997,0,0,0,0,0,0,0,0
0.312568,0,0,0,0,0,0,0,0
0.314143,0,0,0,0,0,0,0,0
0.315713,0,0,0,0,0,0,0,0
0.317342,0,0,0,0,0,0,0,0
0.318913,0,0,0,0,0,0,0,0
0.320484,0,0,0,0,0,0,0,0
0.322145,0,0,0,0,0,0,0,0
0.323716,0,0,0,0,0,0,0,0
0.325290,0,0,0,0,0,0,0,0
0.326862,0,0,0,0,0,0,0,0
0.328443,0,0,0,0,0,0,0,0
0.330075,0,0,0,0,0,0,0,0
0.331646,0,0,0,0,0,0,0,0
0.333262,0,0,0,0,0,0,0,0
0.334834,0,0,0,0,0,0,0,0
0.336403,0,0,0,0,0,0,0,0
0.337973,0,0,0,0,0,0,0,0
0.339558,0,0,0,0,0,0,0,0
0.341132,0,0,0,0,0,0,0,0
0.342705,0,0,0,0,0,0,0,0
0.344275,0,0,0,0,0,0,0,0
0.345846,0,0,0,0,0,0,0,0
0.347410,0,0,0,0,0,0,0,0
0.349122,0,0,0,0,0,0,0,0
0.350744,0,0,0,0,0,0,0,0
0.352314,0,0,0,0,0,0,0,0
0.353885,0,0,0,0,0,0,0,0
0.355455,0,0,0,0,0,0,0,0
0.357029,0,0,0,0,0,0,0,0
0.358601,0,0,0,0,0,0,0,0
0.360170,0,0,0,0,0,0,0,0
0.361628,0,0,0,0,0,0,0,0
0.363171,0,0,0,0,0,0,0,0
0.364742,0,0,0,0,0,0,0,0
0.366319,0,0,0,0,0,0,0,0
0.367889,0,0,0,0,0,0,0,0
0.369462,0,0,0,0,0,0,0,0
0.371033,0,0,0,0,0,0,0,0
0.372615,0,0,0,0,0,0,0,0
0.374190,0,0,0,0,0,0,0,0
0.375758,0,0,0,0,0,0,0,0
0.377329,0,0,0,0,0,0,0,0
0.378899,0,0,0,0,0,0,0,0
0.380466,0,0,0,0,0,0,0,0
0.382099,0,0,0,0,0,0,0,0
0.383680,0,0,0,0,0,0,0,0
0.385251,0,0,0,0,0,0,0,0
0.386821,0,0,0,0,0,0,0,0
0.388389,0,0,0,0,0,0,0,0
0.389958,0,0,0,0,0,0,0,0
0.391528,0,0,0,0,0,0,0,0
0.393100,0,0,0,0,0,0,0,0
0.394681,0,0,0,0,0,0,0,0
0.396249,0,0,0,0,0,0,0,0
0.397862,0,0,0,0,0,0,0,0
0.399432,0,0,0,0,0,0,0,0
0.401002,0,0,0,0,0,0,0,0
0.402572,0,0,0,0,0,0,0,0
0.404140,0,0,0,0,0,0,0,0
0.405600,0,0,0,0,0,0,0,0
0.407141,0,0,0,0,0,0,0,0
0.408710,0,0,0,0,0,0,0,0
0.410284,0,0,0,0,0,0,0,0
0.411853,0,0,0,0,0,0,0,0
0.413466,0,0,0,0,0,0,0,0
0.415035,0,0,0,0,0,0,0,0
0.416616,0,0,0,0,0,0,0,0
0.418190,0,0,0,0,0,0,0,0
0.419758,0,0,0,0,0,0,0,0
0.421329,0,0,0,0,0,0,0,0
0.422899,0,0,0,0,0,0,0,0
0.424466,0,0,0,0,0,0,0,0
0.426097,0,0,0,0,0,0,0,0
0.427679,0,0,0,0,0,0,0,0
0.429294,0,0,0,0,0,0,0,0
0.430865,0,0,0,0,0,0,0,0
0.432432,0,0,0,0,0,0,0,0
0.434054,0,0,0,0,0,0,0,0
0.435624,0,0,0,0,0,0,0,0
0.437195,0,0,0,0,0,0,0,0
0.438778,0,0,0,0,0,0,0,0
0.440347,0,0,0,0,0,0,0,0
0.441917,0,0,0,0,0,0,0,0
0.443486,0,0,0,0,0,0,0,0
0.445058,0,0,0,0,0,0,0,0
0.446671,0,0,0,0,0,0,0,0
0.448118,0,0,0,0,0,0,0,0
0.449678,0,0,0,0,0,0,0,0
0.451240,0,0,0,0,0,0,0,0
0.453010,0,0,0,0,0,0,0,0
0.454577,0,0,0,0,0,0,0,0
0.456145,0,0,0,0,0,0,0,0
0.457714,0,0,0,0,0,0,0,0
0.459282,0,0,0,0,0,0,0,0
0.460991,0,0,0,0,0,0,0,0
0.462450,0,0,0,0,0,0,0,0
0.463854,0,0,0,0,0,0,0,0
0.465258,0,0,0,0,0,0,0,0
0.466661,0,0,0,0,0,0,0,0
0.468063,0,0,0,0,0,0,0,0
0.469434,0,0,0,0,0,0,0,0
0.470978,0,0,0,0,0,0,0,0
0.472546,0,0,0,0,0,0,0,0
0.474118,0,0,0,0,0,0,0,0
0.475687,0,0,0,0,0,0,0,0
0.477300,0,0,0,0,0,0,0,0
0.478870,0,0,0,0,0,0,0,0
0.480438,0,0,0,0,0,0,0,0
0.482071,0,0,0,0,0,0,0,0
0.483638,0,0,0,0,0,0,0,0
0.485209,0,0,0,0,0,0,0,0
0.486778,0,0,0,0,0,0,0,0
0.488347,0,0,0,0,0,0,0,0
0.489917,0,0,0,0,0,0,0,0
0.491486,0,0,0,0,0,0,0,0
0.493066,0,0,0,0,0,0,0,0
0.494680,0,0,0,0,0,0,0,0
0.496248,0,0,0,0,0,0,0,0
0.497818,0,0,0,0,0,0,0,0
0.499423,0,0,0,0,0,0,0,0
0.500994,0,0,0,0,0,0,0,0
0.502564,0,0,0,0,0,0,0,0
0.504146,0,0,0,0,0,0,0,0
0.505716,0,0,0,0,0,0,0,0
0.507285,0,0,0,0,0,0,0,0
0.508855,0,0,0,0,0,0,0,0
0.510425,0,0,0,0,0,0,0,0
0.511994,0,0,0,0,0,0,0,0
0.513565,0,0,0,0,0,0,0,0
0.515148,0,0,0,0,0,0,0,0
0.516715,0,0,0,0,0,0,0,0
0.518288,0,0,0,0,0,0,0,0
0.519856,0,0,0,0,0,0,0,0
0.521426,0,0,0,0,0,0,0,0
0.522873,0,0,0,0,0,0,0,0
0.524417,0,0,0,0,0,0,0,0
0.525978,0,0,0,0,0,0,0,0
0.527518,0,0,0,0,0,0,0,0
0.528968,0,0,0,0,0,0,0,0
0.530515,0,0,0,0,0,0,0,0
0.532085,0,0,0,0,0,0,0,0
0.533656,0,0,0,0,0,0,0,0
0.535228,0,0,0,0,0,0,0,0
0.536865,0,0,0,0,0,0,0,0
0.538434,0,0,0,0,0,0,0,0
0.540003,0,0,0,0,0,0,0,0
0.541621,0,0,0,0,0,0,0,0
0.543192,0,0,0,0,0,0,0,0
0.544760,0,0,0,0,0,0,0,0
0.546378,0,0,0,0,0,0,0,0
0.547960,0,0,0,0,0,0,0,0
0.549533,0,0,0,0,0,0,0,0
0.551105,0,0,0,0,0,0,0,0
0.552675,0,0,0,0,0,0,0,0
0.554245,0,0,0,0,0,0,0,0
0.555806,0,0,0,0,0,0,0,0
0.557289,0,0,0,0,0,0,0,0
0.558842,0,0,0,0,0,0,0,0
0.560409,0,0,0,0,0,0,0,0
0.561978,0,0,0,0,0,0,0,0
0.563425,0,0,0,0,0,0,0,0
0.564970,0,0,0,0,0,0,0,0
0.566541,0,0,0,0,0,0,0,0
0.568109,0,0,0,0,0,0,0,0
0.569691,0,0,0,0,0,0,0,0
0.571140,0,0,0,0,0,0,0,0
0.572685,0,0,0,0,0,0,0,0
0.574263,0,0,0,0,0,0,0,0
0.575832,0,0,0,0,0,0,0,0
0.577405,0,0,0,0,0,0,0,0
0.578977,0,0,0,0,0,0,0,0
0.580561,0,0,0,0,0,0,0,0
0.582137,0,0,0,0,0,0,0,0
0.583707,0,0,0,0,0,0,0,0
0.585280,0,0,0,0,0,0,0,0
0.586852,0,0,0,0,0,0,0,0
0.588422,0,0,0,0,0,0,0,0
0.589911,0,0,0,0,0,0,0,0
0.591464,0,0,0,0,0,0,0,0
0.593038,0,0,0,0,0,0,0,0
0.594600,0,0,0,0,0,0,0,0
0.596161,0,0,0,0,0,0,0,0
0.597601,0,0,0,0,0,0,0,0
0.599142,0,0,0,0,0,0,0,0
0.600895,0,0,0,0,0,0,0,0
0.602475,0,0,0,0,0,0,0,0
0.604043,0,0,0,0,0,0,0,0
0.605656,0,0,0,0,0,0,0,0
0.607227,0,0,0,0,0,0,0,0
0.608860,0,0,0,0,0,0,0,0
0.610497,0,0,0,0,0,0,0,0
0.612065,0,0,0,0,0,0,0,0
0.613646,0,0,0,0,0,0,0,0
0.615216,0,0,0,0,0,0,0,0
0.616783,0,0,0,0,0,0,0,0
0.618406,0,0,0,0,0,0,0,0
0.619974,0,0,0,0,0,0,0,0
0.621589,0,0,0,0,0,0,0,0
0.623161,0,0,0,0,0,0,0,0
0.624742,0,0,0,0,0,0,0,0
0.626315,0,0,0,0,0,0,0,0
0.627886,0,0,0,0,0,0,0,0
0.629457,0,0,0,0,0,0,0,0
0.631027,0,0,0,0,0,0,0,0
0.632595,0,0,0,0,0,0,0,0
0.634170,0,0,0,0,0,0,0,0
0.635750,0,0,0,0,0,0,0,0
0.637365,0,0,0,0,0,0,0,0
0.638936,0,0,0,0,0,0,0,0
0.640504,0,0,0,0,0,0,0,0
0.642162,0,0,0,0,0,0,0,0
0.643731,0,0,0,0,0,0,0,0
0.645302,0,0,0,0,0,0,0,0
0.646883,0,0,0,0,0,0,0,0
0.648393,0,0,0,0,0,0,0,0
0.649947,0,0,0,0,0,0,0,0
0.651520,0,0,0,0,0,0,0,0
0.653093,0,0,0,0,0,0,0,0
0.654708,0,0,0,0,0,0,0,0
0.656278,0,0,0,0,0,0,0,0
0.657863,0,0,0,0,0,0,0,0
0.659426,0,0,0,0,0,0,0,0
0.661023,0,0,0,0,0,0,0,0
0.662594,0,0,0,0,0,0,0,0
0.664162,0,0,0,0,0,0,0,0
0.665731,0,0,0,0,0,0,0,0
0.667302,0,0,0,0,0,0,0,0
0.668887,0,0,0,0,0,0,0,0
0.670458,0,0,0,0,0,0,0,0
0.672027,0,0,0,0,0,0,0,0
0.673599,0,0,0,0,0,0,0,0
0.675169,0,0,0,0,0,0,0,0
0.676740,0,0,0,0,0,0,0,0
0.678316,0,0,0,0,0,0,0,0
0.679899,0,0,0,0,0,0,0,0
0.681473,0,0,0,0,0,0,0,0
0.683044,0,0,0,0,0,0,0,0
0.684614,0,0,0,0,0,0,0,0
0.686190,0,0,0,0,0,0,0,0
0.687760,0,0,0,0,0,0,0,0
0.689333,0,0,0,0,0,0,0,0
0.690795,0,0,0,0,0,0,0,0
0.692338,0,0,0,0,0,0,0,0
0.693909,0,0,0,0,0,0,0,0
0.695482,0,0,0,0,0,0,0,0
0.698268,0,0,0,0,0,0,0,0
0.700721,0,0,0,0,0,0,0,0
0.702376,0,0,0,0,0,0,0,0
0.703874,0,0,0,0,0,0,0,0
0.705356,0,0,0,0,0,0,0,0
0.706796,0,0,0,0,0,0,0,0
0.708377,0,0,0,0,0,0,0,0
0.709853,0,0,0,0,0,0,0,0
0.711242,0,0,0,0,0,0,0,0
0.712625,0,0,0,0,0,0,0,0
0.713989,0,0,0,0,0,0,0,0
0.715350,0,0,0,0,0,0,0,0
0.716707,0,0,0,0,0,0,0,0
0.718070,0,0,0,0,0,0,0,0
0.719521,0,0,0,0,0,0,0,0
0.720948,0,0,0,0,0,0,4,4
0.722425,0,0,0,0,0,0,0,0
0.723860,0,0,0,0,0,0,0,0
0.725217,0,0,0,0,0,0,0,0
0.726629,0,0,0,0,0,0,0,0
0.727990,0,0,0,0,0,0,0,0
0.729348,0,0,0,0,0,0,0,0
0.730705,0,0,0,0,0,0,0,0
0.732061,0,0,0,0,0,0,0,0
0.733540,0,0,0,0,0,0,0,0
0.734956,0,0,0,0,0,0,0,0
0.736336,0,0,0,0,0,0,0,0
0.737705,0,0,0,0,0,0,0,0
0.739068,0,0,0,0,0,0,0,0
0.740429,0,0,0,0,0,0,0,0
0.741812,0,0,0,0,0,0,0,0
0.743248,0,0,0,0,0,0,0,0
0.744665,0,0,0,0,0,0,0,0
0.746092,0,0,0,0,0,0,0,0
0.747503,0,0,0,0,0,0,0,0
0.748928,0,0,0,0,0,0,0,0
0.750360,0,0,0,0,0,0,0,0
0.751834,0,0,0,0,0,0,0,0
0.753287,0,0,0,0,0,0,0,0
0.754702,0,0,0,0,0,0,0,0
0.756120,0,0,0,0,0,0,0,0
0.757688,0,0,0,0,0,0,0,0
0.759098,0,0,0,0,0,0,0,0
0.760505,0,0,0,0,0,0,0,0
0.761970,0,0,0,0,0,0,0,0
0.763371,0,0,0,0,0,0,0,0
0.764773,0,0,0,0,0,0,0,0
0.766151,0,0,0,0,0,0,0,0
0.767563,0,0,0,0,0,0,0,0
0.769169,0,0,0,0,0,0,0,0
0.770618,0,0,0,0,0,0,0,0
0.772039,0,0,0,0,0,0,0,0
0.773491,0,0,0,0,0,0,0,0
0.774895,0,0,0,0,0,0,0,0
0.776310,0,0,0,0,0,0,0,0
0.777714,0,0,0,0,0,0,0,0
0.779117,0,0,0,0,0,0,0,0
0.780644,0,0,0,0,0,0,0,0
0.782096,0,0,0,0,0,0,0,0
0.783629,0,0,0,0,0,0,0,0
0.785107,0,0,0,0,0,0,0,0
0.786652,0,0,0,0,0,0,0,0
0.788213,0,0,0,0,0,0,0,0
0.790003,0,0,0,0,0,0,0,0
0.791470,0,0,0,0,0,0,0,0
0.792926,0,0,0,0,0,0,0,0
0.794751,0,0,0,0,0,0,0,0
0.796286,0,0,0,0,0,0,0,0
0.797738,0,0,0,0,0,0,0,0
0.799422,0,0,0,0,0,0,0,0
0.800933,0,0,0,0,0,0,0,0
0.802337,0,0,0,0,0,0,0,0
0.803739,0,0,0,0,0,0,0,0
0.805145,0,0,0,0,0,0,0,0
0.806589,0,0,0,0,0,0,0,0
0.808007,0,0,0,0,0,0,0,0
0.809546,0,0,0,0,0,0,0,0
0.811118,0,0,0,0,0,0,0,0
0.812688,0,0,0,0,0,0,0,0
0.814266,0,0,0,0,0,0,0,0
0.815836,0,0,0,0,0,0,0,0
0.817409,0,0,0,0,0,0,0,0
0.818865,0,0,0,0,0,0,0,0
0.820398,0,0,0,0,0,0,0,0
0.821880,0,0,0,0,0,0,0,0
0.823458,0,0,0,0,0,0,0,0
0.825030,0,0,0,0,0,0,0,0
0.826600,0,0,0,0,0,0,0,0
0.828169,0,0,0,0,0,0,0,0
0.829797,0,0,0,0,0,0,0,0
0.831367,0,0,0,0,0,0,0,0
0.832939,0,0,0,0,0,0,0,0
0.834509,0,0,0,0,0,0,0,0
0.836078,0,0,0,0,0,0,0,0
0.837695,0,0,0,0,0,0,0,0
0.839265,0,0,0,0,0,0,0,0
0.840852,0,0,0,0,0,0,0,0
0.842423,0,0,0,0,0,0,0,0
0.843992,0,0,0,0,0,0,0,0
0.845607,0,0,0,0,0,0,0,0
0.847177,0,0,0,0,0,0,0,0
0.848759,0,0,0,0,0,0,0,0
0.850317,0,0,0,0,0,0,0,0
0.851874,0,0,0,0,0,0,0,0
0.853490,0,0,0,0,0,0,0,0
0.855061,0,0,0,0,0,0,0,0
0.856630,0,0,0,0,0,0,0,0
0.858228,0,0,0,0,0,0,0,0
0.859796,0,0,0,0,0,0,0,0
0.861410,0,0,0,0,0,0,0,0
0.862994,0,0,0,0,0,0,0,0
0.864563,0,0,0,0,0,0,0,0
0.866137,0,0,0,0,0,0,0,0
0.867706,0,0,0,0,0,0,0,0
0.869322,0,0,0,0,0,0,0,0
0.870893,0,0,0,0,0,0,0,0
0.872462,0,0,0,0,0,0,0,0
0.874124,0,0,0,0,0,0,0,0
0.875693,0,0,0,0,0,0,0,0
0.877309,0,0,0,0,0,0,0,0
0.878880,0,0,0,0,0,0,0,0
0.880449,0,0,0,0,0,0,0,0
0.882081,0,0,0,0,0,0,0,0
0.883650,0,0,0,0,0,0,0,0
0.885278,0,0,0,0,0,0,0,0
0.886849,0,0,0,0,0,0,0,0
0.888418,0,0,0,0,0,0,0,0
0.889860,0,0,0,0,0,0,0,0
0.891401,0,0,0,0,0,0,0,0
0.893030,0,0,0,0,0,0,0,0
0.895593,0,0,0,0,0,0,0,0
0.897018,0,0,0,0,0,0,0,0
0.898427,0,0,0,0,0,0,0,0
0.899835,0,0,0,0,0,0,0,0
0.901280,0,0,0,0,0,0,0,0
0.902704,0,0,0,0,0,0,0,0
0.904114,0,0,0,0,0,0,0,0
0.905526,0,0,0,0,0,0,0,0
0.906953,0,0,0,0,0,0,0,0
0.908362,0,0,0,0,0,0,0,0
0.909807,0,0,0,0,0,0,0,0
0.911216,0,0,0,0,0,0,0,0
0.912624,0,0,0,0,0,0,0,0
0.914033,0,0,0,0,0,0,0,0
0.915561,0,0,0,0,0,0,0,0
0.917013,0,0,0,0,0,0,0,0
0.918600,0,0,0,0,0,0,0,0
0.920170,0,0,0,0,0,0,0,0
0.921741,0,0,0,0,0,0,0,0
0.923314,0,0,0,0,0,0,0,0
0.924887,0,0,0,0,0,0,0,0
0.926459,0,0,0,0,0,0,0,0
0.928044,0,0,0,0,0,0,0,0
0.929618,0,0,0,0,0,0,0,0
0.931191,0,0,0,0,0,0,0,0
0.932760,0,0,0,0,0,0,0,0
0.934197,0,0,0,0,0,0,0,0
0.935613,0,0,0,0,0,0,0,0
0.937153,0,0,0,0,0,0,0,0
0.938737,0,0,0,0,0,0,0,0
0.940308,0,0,0,0,0,0,0,0
0.941924,0,0,0,0,0,0,0,0
0.943497,0,0,0,0,0,0,0,0
0.945072,0,0,0,0,0,0,0,0
0.946540,0,0,0,0,0,0,0,0
0.947988,0,0,0,0,0,0,0,0
0.949463,0,0,0,0,0,0,0,0
0.950876,0,0,0,0,0,0,0,0
0.952284,0,0,0,0,0,0,0,0
0.953694,0,0,0,0,0,0,0,0
0.955102,0,0,0,0,0,0,0,0
0.956639,0,0,0,0,0,0,0,0
0.958257,0,0,0,0,0,0,0,0
0.959714,0,0,0,0,0,0,0,0
0.961131,0,0,0,0,0,0,0,0
0.962672,0,0,0,0,0,0,0,0
0.964242,0,0,0,0,0,0,0,0
0.965858,0,0,0,0,0,0,0,0
0.967430,0,0,0,0,0,0,0,0
0.969004,0,0,0,0,0,0,0,0
0.970477,0,0,0,0,0,0,0,0
0.972021,0,0,0,0,0,0,0,0
0.973639,0,0,0,0,0,0,0,0
0.975211,0,0,0,0,0,0,0,0
0.976782,0,0,0,0,0,0,0,0
0.978381,0,0,0,0,0,0,0,0
0.979790,0,0,0,0,0,0,0,0
