elapsed_s,PC_US_STALL_CYCLES_UCHE0,PC_US_STALL_CYCLES_UCHE1,PC_US_UCHE_0_TRANS,PC_US_UCHE_1_TRANS,PC_US_BV_STALLED_BY_ATTR,PC_US_BV_STARVED_BY_RARB,PC_US_VPC_PRIM_COUNT_STALLS_BR,PC_US_VPC_PRIM_COUNT_STALLS_BV
0.001506,0,0,0,0,0,0,0,0
0.003088,0,0,0,0,0,0,0,0
0.004643,0,0,0,0,0,0,0,0
0.006186,0,0,0,0,0,0,0,0
0.007689,0,0,0,0,0,0,0,0
0.009156,0,0,0,0,0,0,0,0
0.010818,0,0,0,0,0,0,0,0
0.012395,0,0,0,0,0,0,0,0
0.013831,0,0,0,0,0,0,0,0
0.015361,0,0,0,0,0,0,0,0
0.016773,0,0,0,0,0,0,0,0
0.018261,0,0,0,0,0,0,0,0
0.019683,0,0,0,0,0,0,0,0
0.021107,0,0,0,0,0,0,0,0
0.022531,0,0,0,0,0,0,0,0
0.023993,0,0,0,0,0,0,0,0
0.025450,0,0,0,0,0,0,0,0
0.026905,0,0,0,0,0,0,0,0
0.028309,0,0,0,0,0,0,0,0
0.029711,0,0,0,0,0,0,0,0
0.031184,0,0,0,0,0,0,0,0
0.032594,0,0,0,0,0,0,0,0
0.033994,0,0,0,0,0,0,0,0
0.035455,0,0,0,0,0,0,0,0
0.036983,0,0,0,0,0,0,0,0
0.038482,0,0,0,0,0,0,0,0
0.040048,0,0,0,0,0,0,0,0
0.041530,0,0,0,0,0,0,0,0
0.043048,0,0,0,0,0,0,0,0
0.044520,0,0,0,0,0,0,0,0
0.045993,0,0,0,0,0,0,0,0
0.047509,0,0,0,0,0,0,0,0
0.048980,0,0,0,0,0,0,0,0
0.050499,0,0,0,0,0,0,0,0
0.052053,0,0,0,0,0,0,0,0
0.053555,0,0,0,0,0,0,0,0
0.055098,0,0,0,0,0,0,0,0
0.056533,0,0,0,0,0,0,0,0
0.058066,0,0,0,0,0,0,0,0
0.059620,0,0,0,0,0,0,0,0
0.061181,0,0,0,0,0,0,0,0
0.062591,0,0,0,0,0,0,0,0
0.063973,0,0,0,0,0,0,0,0
0.065356,0,0,0,0,0,0,0,0
0.066738,0,0,0,0,0,0,0,0
0.068128,0,0,0,0,0,0,0,0
0.069510,0,0,0,0,0,0,0,0
0.070959,0,0,0,0,0,0,0,0
0.072420,0,0,0,0,0,0,0,0
0.073812,0,0,0,0,0,0,0,0
0.075178,0,0,0,0,0,0,0,0
0.076544,0,0,0,0,0,0,0,0
0.077915,0,0,0,0,0,0,0,0
0.079349,0,0,0,0,0,0,0,0
0.080715,0,0,0,0,0,0,0,0
0.082081,0,0,0,0,0,0,0,0
0.083476,0,0,0,0,0,0,0,0
0.084898,0,0,0,0,0,0,0,0
0.086358,0,0,0,0,0,0,0,0
0.087915,0,0,0,0,0,0,0,0
0.089345,0,0,0,0,0,0,0,0
0.091029,0,0,0,0,0,0,0,0
0.092442,0,0,0,0,0,0,0,0
0.093852,0,0,0,0,0,0,0,0
0.095368,0,0,0,0,0,0,0,0
0.096821,0,0,0,0,0,0,0,0
0.098513,0,0,0,0,0,0,0,0
0.099822,0,0,0,0,0,0,0,0
0.101093,0,0,0,0,0,0,0,0
0.104112,0,0,0,0,0,0,0,0
0.105381,0,0,0,0,0,0,0,0
0.106779,0,0,0,0,0,0,0,0
0.108135,0,0,0,0,0,0,0,0
0.109430,0,0,0,0,0,0,0,0
0.110704,0,0,0,0,0,0,0,0
0.111970,0,0,0,0,0,0,0,0
0.113235,0,0,0,0,0,0,0,0
0.114501,0,0,0,0,0,0,0,0
0.115819,0,0,0,0,0,0,0,0
0.117244,0,0,0,0,0,0,0,0
0.118686,0,0,0,0,0,0,0,0
0.120036,0,0,0,0,0,0,0,0
0.121386,0,0,0,0,0,0,0,0
0.122734,0,0,0,0,0,0,0,0
0.124085,0,0,0,0,0,0,0,0
0.125433,0,0,0,0,0,0,0,0
0.126790,0,0,0,0,0,0,0,0
0.128141,0,0,0,0,0,0,0,0
0.129490,0,0,0,0,0,0,0,0
0.130839,0,0,0,0,0,0,0,0
0.132189,0,0,0,0,0,0,0,0
0.133538,0,0,0,0,0,0,0,0
0.134921,0,0,0,0,0,0,0,0
0.136372,0,0,0,0,0,0,0,0
0.137826,0,0,0,0,0,0,0,0
0.139649,0,0,0,0,0,0,0,0
0.140989,0,0,0,0,0,0,0,0
0.142671,0,0,0,0,0,0,0,0
0.144009,0,0,0,0,0,0,0,0
0.145293,0,0,0,0,0,0,0,0
0.147113,0,0,0,0,0,0,0,0
0.148455,0,0,0,0,0,0,0,0
0.149906,0,0,0,0,0,0,0,0
0.151372,0,0,0,0,0,0,0,0
0.152778,0,0,0,0,0,0,0,0
0.154179,0,0,0,0,0,0,0,0
0.155593,0,0,0,0,0,0,0,0
0.156977,0,0,0,0,0,0,0,0
0.158342,0,0,0,0,0,0,0,0
0.159720,0,0,0,0,0,0,0,0
0.161083,0,0,0,0,0,0,0,0
0.162444,0,0,0,0,0,0,0,0
0.163806,0,0,0,0,0,0,0,0
0.165167,0,0,0,0,0,0,0,0
0.166531,0,0,0,0,0,0,0,0
0.168085,0,0,0,0,0,0,0,0
0.169528,0,0,0,0,0,0,0,0
0.170956,0,0,0,0,0,0,0,0
0.172498,0,0,0,0,0,0,0,0
0.174069,0,0,0,0,0,0,0,0
0.175645,0,0,0,0,0,0,0,0
0.177216,0,0,0,0,0,0,0,0
0.178789,0,0,0,0,0,0,0,0
0.180362,0,0,0,0,0,0,0,0
0.181820,0,0,0,0,0,0,0,0
0.183407,0,0,0,0,0,0,0,0
0.184980,0,0,0,0,0,0,0,0
0.186554,0,0,0,0,0,0,0,0
0.188125,0,0,0,0,0,0,0,0
0.189696,0,0,0,0,0,0,0,0
0.191269,0,0,0,0,0,0,0,0
0.192855,0,0,0,0,0,0,0,0
0.194429,0,0,0,0,0,0,0,0
0.196000,0,0,0,0,0,0,0,0
0.197571,0,0,0,0,0,0,0,0
0.199187,0,0,0,0,0,0,0,0
0.200760,0,0,0,0,0,0,0,0
0.202334,0,0,0,0,0,0,0,0
0.203920,0,0,0,0,0,0,0,0
0.205491,0,0,0,0,0,0,0,0
0.207062,0,0,0,0,0,0,0,0
0.208634,0,0,0,0,0,0,0,0
0.210286,0,0,0,0,0,0,0,0
0.211851,0,0,0,0,0,0,0,0
0.213266,0,0,0,0,0,0,0,0
0.214858,0,0,0,0,0,0,0,0
0.216431,0,0,0,0,0,0,0,0
0.218002,0,0,0,0,0,0,0,0
0.219578,0,0,0,0,0,0,0,0
0.221150,0,0,0,0,0,0,0,0
0.222724,0,0,0,0,0,0,0,0
0.224296,0,0,0,0,0,0,0,0
0.225879,0,0,0,0,0,0,0,0
0.227538,0,0,0,0,0,0,0,0
0.229107,0,0,0,0,0,0,0,0
0.230723,0,0,0,0,0,0,0,0
0.232295,0,0,0,0,0,0,0,0
0.233863,0,0,0,0,0,0,0,0
0.235486,0,0,0,0,0,0,0,0
0.237069,0,0,0,0,0,0,0,0
0.238641,0,0,0,0,0,0,0,0
0.240210,0,0,0,0,0,0,0,0
0.241779,0,0,0,0,0,0,0,0
0.243349,0,0,0,0,0,0,0,0
0.244963,0,0,0,0,0,0,0,0
0.246535,0,0,0,0,0,0,0,0
0.248165,0,0,0,0,0,0,0,0
0.249733,0,0,0,0,0,0,0,0
0.251303,0,0,0,0,0,0,0,0
0.252873,0,0,0,0,0,0,0,0
0.254445,0,0,0,0,0,0,0,0
0.256015,0,0,0,0,0,0,0,0
0.257584,0,0,0,0,0,0,0,0
0.259167,0,0,0,0,0,0,0,0
0.260738,0,0,0,0,0,0,0,0
0.262310,0,0,0,0,0,0,0,0
0.263924,0,0,0,0,0,0,0,0
0.265492,0,0,0,0,0,0,0,0
0.267063,0,0,0,0,0,0,0,0
0.268635,0,0,0,0,0,0,0,0
0.270221,0,0,0,0,0,0,0,0
0.271792,0,0,0,0,0,0,0,0
0.273361,0,0,0,0,0,0,0,0
0.274932,0,0,0,0,0,0,0,0
0.276503,0,0,0,0,0,0,0,0
0.278073,0,0,0,0,0,0,0,0
0.279649,0,0,0,0,0,0,0,0
0.281231,0,0,0,0,0,0,0,0
0.282802,0,0,0,0,0,0,0,0
0.284373,0,0,0,0,0,0,0,0
0.285942,0,0,0,0,0,0,0,0
0.287516,0,0,0,0,0,0,0,0
0.289084,0,0,0,0,0,0,0,0
0.290655,0,0,0,0,0,0,0,0
0.292239,0,0,0,0,0,0,0,0
0.293807,0,0,0,0,0,0,0,0
0.295421,0,0,0,0,0,0,0,0
0.296991,0,0,0,0,0,0,0,0
0.298562,0,0,0,0,0,0,0,0
0.300237,0,0,0,0,0,0,0,0
0.301742,0,0,0,0,0,0,0,0
0.303297,0,0,0,0,0,0,0,0
0.304869,0,0,0,0,0,0,0,0
0.306443,0,0,0,0,0,0,0,0
0.308017,0,0,0,0,0,0,0,0
0.309588,0,0,0,0,0,0,0,0
0.311204,0,0,0,0,0,0,0,0
0.312776,0,0,0,0,0,0,0,0
0.314363,0,0,0,0,0,0,0,0
0.315928,0,0,0,0,0,0,0,0
0.317490,0,0,0,0,0,0,0,0
0.318930,0,0,0,0,0,0,0,0
0.320380,0,0,0,0,0,0,0,0
0.321791,0,0,0,0,0,0,0,0
0.323202,0,0,0,0,0,0,0,0
0.324622,0,0,0,0,0,0,0,0
0.326031,0,0,0,0,0,0,0,0
0.327484,0,0,0,0,0,0,0,0
0.329019,0,0,0,0,0,0,0,0
0.331450,0,0,0,0,0,0,0,0
0.333012,0,0,0,0,0,0,0,0
0.334587,0,0,0,0,0,0,0,0
0.336173,0,0,0,0,0,0,0,0
0.337745,0,0,0,0,0,0,0,0
0.339317,0,0,0,0,0,0,0,0
0.340890,0,0,0,0,0,0,0,0
0.342462,0,0,0,0,0,0,0,0
0.344078,0,0,0,0,0,0,0,0
0.345646,0,0,0,0,0,0,0,0
0.347230,0,0,0,0,0,0,0,0
0.348799,0,0,0,0,0,0,0,0
0.350370,0,0,0,0,0,0,0,0
0.351938,0,0,0,0,0,0,0,0
0.353507,0,0,0,0,0,0,0,0
0.355077,0,0,0,0,0,0,0,0
0.356648,0,0,0,0,0,0,0,0
0.358232,0,0,0,0,0,0,0,0
0.359803,0,0,0,0,0,0,0,0
0.361371,0,0,0,0,0,0,0,0
0.362943,0,0,0,0,0,0,0,0
0.364513,0,0,0,0,0,0,0,0
0.366082,0,0,0,0,0,0,0,0
0.367656,0,0,0,0,0,0,0,0
0.369237,0,0,0,0,0,0,0,0
0.370809,0,0,0,0,0,0,0,0
0.372379,0,0,0,0,0,0,0,0
0.373948,0,0,0,0,0,0,0,0
0.375522,0,0,0,0,0,0,0,0
0.377092,0,0,0,0,0,0,0,0
0.378663,0,0,0,0,0,0,0,0
0.380246,0,0,0,0,0,0,0,0
0.381812,0,0,0,0,0,0,0,0
0.383381,0,0,0,0,0,0,0,0
0.384950,0,0,0,0,0,0,0,0
0.386522,0,0,0,0,0,0,0,0
0.388093,0,0,0,0,0,0,0,0
0.389661,0,0,0,0,0,0,0,0
0.391287,0,0,0,0,0,0,0,0
0.392859,0,0,0,0,0,0,0,0
0.394430,0,0,0,0,0,0,0,0
0.396000,0,0,0,0,0,0,0,0
0.397568,0,0,0,0,0,0,0,0
0.399139,0,0,0,0,0,0,0,0
0.400710,0,0,0,0,0,0,0,0
0.402295,0,0,0,0,0,0,0,0
0.403865,0,0,0,0,0,0,0,0
0.405434,0,0,0,0,0,0,0,0
0.407049,0,0,0,0,0,0,0,0
0.408620,0,0,0,0,0,0,0,0
0.410188,0,0,0,0,0,0,0,0
0.411840,0,0,0,0,0,0,0,0
0.413262,0,0,0,0,0,0,0,0
0.414797,0,0,0,0,0,0,0,0
0.416366,0,0,0,0,0,0,0,0
0.417933,0,0,0,0,0,0,0,0
0.419517,0,0,0,0,0,0,0,0
0.421087,0,0,0,0,0,0,0,0
0.422705,0,0,0,0,0,0,0,0
0.424293,0,0,0,0,0,0,0,0
0.425865,0,0,0,0,0,0,0,0
0.427498,0,0,0,0,0,0,0,0
0.429069,0,0,0,0,0,0,0,0
0.430643,0,0,0,0,0,0,0,0
0.432216,0,0,0,0,0,0,0,0
0.433786,0,0,0,0,0,0,0,0
0.435245,0,0,0,0,0,0,0,0
0.436787,0,0,0,0,0,0,0,0
0.438362,0,0,0,0,0,0,0,0
0.439978,0,0,0,0,0,0,0,0
0.441549,0,0,0,0,0,0,0,0
0.443122,0,0,0,0,0,0,0,0
0.444695,0,0,0,0,0,0,0,0
0.446283,0,0,0,0,0,0,0,0
0.447856,0,0,0,0,0,0,0,0
0.449427,0,0,0,0,0,0,0,0
0.451000,0,0,0,0,0,0,0,0
0.452573,0,0,0,0,0,0,0,0
0.454144,0,0,0,0,0,0,0,0
0.455720,0,0,0,0,0,0,0,0
0.457305,0,0,0,0,0,0,0,0
0.458879,0,0,0,0,0,0,0,0
0.460452,0,0,0,0,0,0,0,0
0.462023,0,0,0,0,0,0,0,0
0.463561,0,0,0,0,0,0,0,0
0.464975,0,0,0,0,0,0,0,0
0.466515,0,0,0,0,0,0,0,0
0.468100,0,0,0,0,0,0,0,0
0.469671,0,0,0,0,0,0,0,0
0.471287,0,0,0,0,0,0,0,0
0.472860,0,0,0,0,0,0,0,0
0.474434,0,0,0,0,0,0,0,0
0.475997,0,0,0,0,0,0,0,0
0.477560,0,0,0,0,0,0,0,0
0.479013,0,0,0,0,0,0,0,0
0.480555,0,0,0,0,0,0,0,0
0.482125,0,0,0,0,0,0,0,0
0.483700,0,0,0,0,0,0,0,0
0.485270,0,0,0,0,0,0,0,0
0.486886,0,0,0,0,0,0,0,0
0.488457,0,0,0,0,0,0,0,0
0.490041,0,0,0,0,0,0,0,0
0.491667,0,0,0,0,0,0,0,0
0.493236,0,0,0,0,0,0,0,0
0.494809,0,0,0,0,0,0,0,0
0.496381,0,0,0,0,0,0,0,0
0.497952,0,0,0,0,0,0,0,0
0.499525,0,0,0,0,0,0,0,0
0.500985,0,0,0,0,0,0,0,0
0.502575,0,0,0,0,0,0,0,0
0.504148,0,0,0,0,0,0,0,0
0.505601,0,0,0,0,0,0,0,0
0.507147,0,0,0,0,0,0,0,0
0.508720,0,0,0,0,0,0,0,0
0.510296,0,0,0,0,0,0,0,0
0.511883,0,0,0,0,0,0,0,0
0.513454,0,0,0,0,0,0,0,0
0.515029,0,0,0,0,0,0,0,0
0.516601,0,0,0,0,0,0,0,0
0.518173,0,0,0,0,0,0,0,0
0.519604,0,0,0,0,0,0,0,0
0.521020,0,0,0,0,0,0,0,0
0.522571,0,0,0,0,0,0,0,0
0.524145,0,0,0,0,0,0,0,0
0.525716,0,0,0,0,0,0,0,0
0.527289,0,0,0,0,0,0,0,0
0.528863,0,0,0,0,0,0,0,0
0.530437,0,0,0,0,0,0,0,0
0.532010,0,0,0,0,0,0,0,0
0.533594,0,0,0,0,0,0,0,0
0.535212,0,0,0,0,0,0,0,0
0.536785,0,0,0,0,0,0,0,0
0.538360,0,0,0,0,0,0,0,0
0.539932,0,0,0,0,0,0,0,0
0.541504,0,0,0,0,0,0,0,0
0.543077,0,0,0,0,0,0,0,0
0.544664,0,0,0,0,0,0,0,0
0.546240,0,0,0,0,0,0,0,0
0.547814,0,0,0,0,0,0,0,0
0.549384,0,0,0,0,0,0,0,0
0.551003,0,0,0,0,0,0,0,0
0.552577,0,0,0,0,0,0,0,0
0.554148,0,0,0,0,0,0,0,0
0.555778,0,0,0,0,0,0,0,0
0.557350,0,0,0,0,0,0,0,0
0.558924,0,0,0,0,0,0,0,0
0.560498,0,0,0,0,0,0,0,0
0.562069,0,0,0,0,0,0,0,0
0.563647,0,0,0,0,0,0,0,0
0.565218,0,0,0,0,0,0,0,0
0.566850,0,0,0,0,0,0,0,0
0.568422,0,0,0,0,0,0,0,0
0.569993,0,0,0,0,0,0,0,0
0.571570,0,0,0,0,0,0,0,0
0.573141,0,0,0,0,0,0,0,0
0.574716,0,0,0,0,0,0,0,0
0.576288,0,0,0,0,0,0,0,0
0.577872,0,0,0,0,0,0,0,0
0.579518,0,0,0,0,0,0,0,0
0.581089,0,0,0,0,0,0,0,0
0.582707,0,0,0,0,0,0,0,0
0.584280,0,0,0,0,0,0,0,0
0.585851,0,0,0,0,0,0,0,0
0.587476,0,0,0,0,0,0,0,0
0.589060,0,0,0,0,0,0,0,0
0.590635,0,0,0,0,0,0,0,0
0.592208,0,0,0,0,0,0,0,0
0.593779,0,0,0,0,0,0,0,0
0.595352,0,0,0,0,0,0,0,0
0.596925,0,0,0,0,0,0,0,0
0.598499,0,0,0,0,0,0,0,0
0.600131,0,0,0,0,0,0,0,0
0.601703,0,0,0,0,0,0,0,0
0.603276,0,0,0,0,0,0,0,0
0.604849,0,0,0,0,0,0,0,0
0.606423,0,0,0,0,0,0,0,0
0.607997,0,0,0,0,0,0,0,0
0.609568,0,0,0,0,0,0,0,0
0.611153,0,0,0,0,0,0,0,0
0.612727,0,0,0,0,0,0,0,0
0.614302,0,0,0,0,0,0,0,0
0.615919,0,0,0,0,0,0,0,0
0.617490,0,0,0,0,0,0,0,0
0.619063,0,0,0,0,0,0,0,0
0.620636,0,0,0,0,0,0,0,0
0.622224,0,0,0,0,0,0,0,0
0.623797,0,0,0,0,0,0,0,0
0.625368,0,0,0,0,0,0,0,0
0.626943,0,0,0,0,0,0,0,0
0.628515,0,0,0,0,0,0,0,0
0.630087,0,0,0,0,0,0,0,0
0.631665,0,0,0,0,0,0,0,0
0.633249,0,0,0,0,0,0,0,0
0.634823,0,0,0,0,0,0,0,0
0.636386,0,0,0,0,0,0,0,0
0.637948,0,0,0,0,0,0,0,0
0.639582,0,0,0,0,0,0,0,0
0.641153,0,0,0,0,0,0,0,0
0.642726,0,0,0,0,0,0,0,0
0.644215,0,0,0,0,0,0,0,0
0.645652,0,0,0,0,0,0,0,0
0.647065,0,0,0,0,0,0,0,0
0.649777,0,0,0,0,0,0,0,0
0.651266,0,0,0,0,0,0,0,0
0.652680,0,0,0,0,0,0,0,0
