elapsed_s,TSE_SETUP_FDP3_2_WORKING_CYCLE_L3,TSE_SETUP_FDP3_3_WORKING_CYCLE_L3,TSE_SETUP_FDP3_4_WORKING_CYCLE_L3,TSE_SETUP_FDP3_5_WORKING_CYCLE_L3
1.038143,0,0,0,0
1.039690,0,0,0,0
1.041235,0,0,0,0
1.042661,0,0,0,0
1.044317,0,0,0,0
1.045747,0,0,0,0
1.047162,0,0,0,0
1.048551,0,0,0,0
1.049941,0,0,0,0
1.051330,0,0,0,0
1.052718,0,0,0,0
1.054236,0,0,0,0
1.055788,0,0,0,0
1.057360,0,0,0,0
1.058959,0,0,0,0
1.060512,0,0,0,0
1.062065,0,0,0,0
1.063618,0,0,0,0
1.065167,0,0,0,0
1.066664,0,0,0,0
1.068122,0,0,0,0
1.069642,0,0,0,0
1.071071,0,0,0,0
1.072526,0,0,0,0
1.074080,0,0,0,0
1.075679,0,0,0,0
1.077230,0,0,0,0
1.078796,0,0,0,0
1.080359,0,0,0,0
1.081807,0,0,0,0
1.083204,0,0,0,0
1.084722,0,0,0,0
1.086276,0,0,0,0
1.087864,0,0,0,0
1.089428,0,0,0,0
1.091027,0,0,0,0
1.092581,0,0,0,0
1.094136,0,0,0,0
1.095689,0,0,0,0
1.097240,0,0,0,0
1.098792,0,0,0,0
1.100360,0,0,0,0
1.101915,0,0,0,0
1.103469,0,0,0,0
1.105021,0,0,0,0
1.106621,0,0,0,0
1.108175,0,0,0,0
1.109726,0,0,0,0
1.111298,0,0,0,0
1.112849,0,0,0,0
1.114404,0,0,0,0
1.115958,0,0,0,0
1.117508,0,0,0,0
1.119010,0,0,0,0
1.120638,0,0,0,0
1.122207,0,0,0,0
1.123761,0,0,0,0
1.125312,0,0,0,0
1.126865,0,0,0,0
1.128418,0,0,0,0
1.129973,0,0,0,0
1.131525,0,0,0,0
1.133091,0,0,0,0
1.134645,0,0,0,0
1.136198,0,0,0,0
1.137748,0,0,0,0
1.139306,0,0,0,0
1.140857,0,0,0,0
1.142411,0,0,0,0
1.143980,0,0,0,0
1.145530,0,0,0,0
1.147145,0,0,0,0
1.148696,0,0,0,0
1.150249,0,0,0,0
1.151682,0,0,0,0
1.153206,0,0,0,0
1.154689,0,0,0,0
1.156212,0,0,0,0
1.157764,0,0,0,0
1.159322,0,0,0,0
1.160874,0,0,0,0
1.162428,0,0,0,0
1.163980,0,0,0,0
1.165418,0,0,0,0
1.166815,0,0,0,0
1.168338,0,0,0,0
1.169890,0,0,0,0
1.171440,0,0,0,0
1.172989,0,0,0,0
1.174542,0,0,0,0
1.176108,0,0,0,0
1.177657,0,0,0,0
1.179213,0,0,0,0
1.180762,0,0,0,0
1.182315,0,0,0,0
1.183865,0,0,0,0
1.185415,0,0,0,0
1.186896,0,0,0,0
1.188418,0,0,0,0
1.189971,0,0,0,0
1.191523,0,0,0,0
1.193075,0,0,0,0
1.194628,0,0,0,0
1.196179,0,0,0,0
1.197743,0,0,0,0
1.199298,0,0,0,0
1.200848,0,0,0,0
1.202446,0,0,0,0
1.203998,0,0,0,0
1.205547,0,0,0,0
1.207186,0,0,0,0
1.208750,0,0,0,0
1.210224,0,0,0,0
1.211646,0,0,0,0
1.213010,0,0,0,0
1.214398,0,0,0,0
1.215790,0,0,0,0
1.217177,0,0,0,0
1.218608,0,0,0,0
1.220010,0,0,0,0
1.221398,0,0,0,0
1.222787,0,0,0,0
1.224302,0,0,0,0
1.225749,0,0,0,0
1.227299,0,0,0,0
1.228849,0,0,0,0
1.230415,0,0,0,0
1.231966,0,0,0,0
1.233516,0,0,0,0
1.235147,0,0,0,0
1.236580,0,0,0,0
1.238124,0,0,0,0
1.239675,0,0,0,0
1.241116,0,0,0,0
1.242643,0,0,0,0
1.244197,0,0,0,0
1.245750,0,0,0,0
1.247307,0,0,0,0
1.248860,0,0,0,0
1.250565,0,0,0,0
1.252193,0,0,0,0
1.253746,0,0,0,0
1.255304,0,0,0,0
1.256858,0,0,0,0
1.258414,0,0,0,0
1.259969,0,0,0,0
1.261522,0,0,0,0
1.263149,0,0,0,0
1.264702,0,0,0,0
1.266303,0,0,0,0
1.267859,0,0,0,0
1.269411,0,0,0,0
1.270965,0,0,0,0
1.272519,0,0,0,0
1.274089,0,0,0,0
1.275643,0,0,0,0
1.277197,0,0,0,0
1.278751,0,0,0,0
1.280306,0,0,0,0
1.281862,0,0,0,0
1.283418,0,0,0,0
1.284985,0,0,0,0
1.286541,0,0,0,0
1.288095,0,0,0,0
1.289648,0,0,0,0
1.291207,0,0,0,0
1.292760,0,0,0,0
1.294316,0,0,0,0
1.295753,0,0,0,0
1.297269,0,0,0,0
1.298736,0,0,0,0
1.300260,0,0,0,0
1.301813,0,0,0,0
1.303361,0,0,0,0
1.304914,0,0,0,0
1.306484,0,0,0,0
1.308039,0,0,0,0
1.309593,0,0,0,0
1.311152,0,0,0,0
1.312706,0,0,0,0
1.314306,0,0,0,0
1.315861,0,0,0,0
1.317427,0,0,0,0
1.318982,0,0,0,0
1.320537,0,0,0,0
1.322094,0,0,0,0
1.323648,0,0,0,0
1.325201,0,0,0,0
1.326756,0,0,0,0
1.328324,0,0,0,0
1.329880,0,0,0,0
1.331435,0,0,0,0
1.332988,0,0,0,0
1.334543,0,0,0,0
1.336099,0,0,0,0
1.337653,0,0,0,0
1.339225,0,0,0,0
1.340778,0,0,0,0
1.342334,0,0,0,0
1.343889,0,0,0,0
1.345443,0,0,0,0
1.347042,0,0,0,0
1.348598,0,0,0,0
1.350168,0,0,0,0
1.351723,0,0,0,0
1.353276,0,0,0,0
1.354830,0,0,0,0
1.356385,0,0,0,0
1.357941,0,0,0,0
1.359487,0,0,0,0
1.361043,0,0,0,0
1.362508,0,0,0,0
1.364030,0,0,0,0
1.365580,0,0,0,0
1.367015,0,0,0,0
1.368542,0,0,0,0
1.370095,0,0,0,0
1.371661,0,0,0,0
1.373211,0,0,0,0
1.374766,0,0,0,0
1.376321,0,0,0,0
1.377876,0,0,0,0
1.379430,0,0,0,0
1.380982,0,0,0,0
1.382553,0,0,0,0
1.384107,0,0,0,0
1.385661,0,0,0,0
1.387241,0,0,0,0
1.388795,0,0,0,0
1.390349,0,0,0,0
1.391904,0,0,0,0
1.393468,0,0,0,0
1.395067,0,0,0,0
1.396623,0,0,0,0
1.398179,0,0,0,0
1.399733,0,0,0,0
1.401286,0,0,0,0
1.402840,0,0,0,0
1.404407,0,0,0,0
1.405962,0,0,0,0
1.407518,0,0,0,0
1.409070,0,0,0,0
1.410670,0,0,0,0
1.412225,0,0,0,0
1.413778,0,0,0,0
1.415351,0,0,0,0
1.416904,0,0,0,0
1.418461,0,0,0,0
1.420015,0,0,0,0
1.421568,0,0,0,0
1.423127,0,0,0,0
1.424680,0,0,0,0
1.426295,0,0,0,0
1.427852,0,0,0,0
1.429405,0,0,0,0
1.430959,0,0,0,0
1.432514,0,0,0,0
1.434071,0,0,0,0
1.435625,0,0,0,0
1.437068,0,0,0,0
1.438595,0,0,0,0
1.440149,0,0,0,0
1.441702,0,0,0,0
1.443263,0,0,0,0
1.444817,0,0,0,0
1.446373,0,0,0,0
1.447950,0,0,0,0
1.449503,0,0,0,0
1.451131,0,0,0,0
1.452686,0,0,0,0
1.454241,0,0,0,0
1.455796,0,0,0,0
1.457349,0,0,0,0
1.458832,0,0,0,0
1.460393,0,0,0,0
1.461949,0,0,0,0
1.463504,0,0,0,0
1.465056,0,0,0,0
1.466612,0,0,0,0
1.468166,0,0,0,0
1.469733,0,0,0,0
1.471291,0,0,0,0
1.472845,0,0,0,0
1.474446,0,0,0,0
1.476002,0,0,0,0
1.477556,0,0,0,0
1.479114,0,0,0,0
1.480680,0,0,0,0
1.482237,0,0,0,0
1.483791,0,0,0,0
1.485344,0,0,0,0
1.486900,0,0,0,0
1.488445,0,0,0,0
1.490193,0,0,0,0
1.491753,0,0,0,0
1.493305,0,0,0,0
1.494860,0,0,0,0
1.496415,0,0,0,0
1.497970,0,0,0,0
1.499526,0,0,0,0
1.501079,0,0,0,0
1.502648,0,0,0,0
1.504203,0,0,0,0
1.505756,0,0,0,0
1.507328,0,0,0,0
1.508849,0,0,0,0
1.510254,0,0,0,0
1.511647,0,0,0,0
1.513055,0,0,0,0
1.514481,0,0,0,0
1.515881,0,0,0,0
1.517625,0,0,0,0
1.519610,0,0,0,0
1.521037,0,0,0,0
1.522503,0,0,0,0
1.523970,0,0,0,0
1.525389,0,0,0,0
1.526806,0,0,0,0
1.528222,0,0,0,0
1.529616,0,0,0,0
1.531067,0,0,0,0
1.532614,0,0,0,0
1.534109,0,0,0,0
1.535666,0,0,0,0
1.537251,0,0,0,0
1.538756,0,0,0,0
1.540312,0,0,0,0
1.541999,0,0,0,0
1.543593,0,0,0,0
1.545200,0,0,0,0
1.546794,0,0,0,0
1.548389,0,0,0,0
1.549984,0,0,0,0
1.551569,0,0,0,0
1.553153,0,0,0,0
1.554736,0,0,0,0
1.556162,0,0,0,0
1.557638,0,0,0,0
1.559058,0,0,0,0
1.560450,0,0,0,0
1.561927,0,0,0,0
1.563476,0,0,0,0
1.565921,0,0,0,0
