elapsed_s,HLSQ_BV_INS_BUF_FULL_BLOCK_CPI,HLSQ_VS_DES_BUF_FULL_BLOCK_CPI,HLSQ_FS_DES_BUF_FULL_BLOCK_CPI,HLSQ_BV_DES_BUF_FULL_BLOCK_CPI,HLSQ_PRIMITIVE_COUNT,HLSQ_LPAC2BV_SWITCH_CNT
0.001104,0,0,0,0,0,0
0.002586,0,0,0,0,0,0
0.004143,0,0,0,0,0,0
0.005589,0,0,0,0,0,0
0.006982,0,0,0,0,0,0
0.008374,0,0,0,0,0,0
0.009786,0,0,0,0,0,0
0.011178,0,0,0,0,0,0
0.012576,0,0,0,0,0,0
0.013990,0,0,0,0,0,0
0.015399,0,0,0,0,0,0
0.016809,0,0,0,0,0,0
0.018219,0,0,0,0,0,0
0.019669,0,0,0,0,0,0
0.021095,0,0,0,0,0,0
0.022488,0,0,0,0,0,0
0.023971,0,0,0,0,0,0
0.025372,0,0,0,0,0,0
0.026765,0,0,0,0,0,0
0.028147,0,0,0,0,0,0
0.029502,0,0,0,0,0,0
0.030855,0,0,0,0,0,0
0.032214,0,0,0,0,0,0
0.033567,0,0,0,0,0,0
0.034921,0,0,0,0,0,0
0.036293,0,0,0,0,0,0
0.037684,0,0,0,0,0,0
0.039215,0,0,0,0,0,0
0.040626,0,0,0,0,0,0
0.041993,0,0,0,0,0,0
0.043380,0,0,0,0,0,0
0.044862,0,0,0,0,0,0
0.046262,0,0,0,0,0,0
0.047654,0,0,0,0,0,0
0.049036,0,0,0,0,0,0
0.050512,0,0,0,0,0,0
0.052040,0,0,0,0,0,0
0.053457,0,0,0,0,0,0
0.054854,0,0,0,0,0,0
0.056259,0,0,0,0,0,0
0.057665,0,0,0,0,0,0
0.059081,0,0,0,0,0,0
0.060481,0,0,0,0,0,0
0.061878,0,0,0,0,0,0
0.063271,0,0,0,0,0,0
0.064672,0,0,0,0,0,0
0.066065,0,0,0,0,0,0
0.067457,0,0,0,0,0,0
0.068909,0,0,0,0,0,0
0.070288,0,0,0,0,0,0
0.071791,0,0,0,0,0,0
0.073262,0,0,0,0,0,0
0.074662,0,0,0,0,0,0
0.076072,0,0,0,0,0,0
0.077468,0,0,0,0,0,0
0.078863,0,0,0,0,0,0
0.080257,0,0,0,0,0,0
0.081645,0,0,0,0,0,0
0.083369,0,0,0,0,0,0
0.084804,0,0,0,0,0,0
0.086201,0,0,0,0,0,0
0.087590,0,0,0,0,0,0
0.089079,0,0,0,0,0,0
0.090465,0,0,0,0,0,0
0.091968,0,0,0,0,0,0
0.093365,0,0,0,0,0,0
0.094753,0,0,0,0,0,0
0.096548,0,0,0,0,0,0
0.097939,0,0,0,0,0,0
0.099329,0,0,0,0,0,0
0.100757,0,0,0,0,0,0
0.102148,0,0,0,0,0,0
0.103537,0,0,0,0,0,0
0.105025,0,0,0,0,0,0
0.106601,0,0,0,0,0,0
0.108094,0,0,0,0,0,0
0.109629,0,0,0,0,0,0
0.111187,0,0,0,0,0,0
0.112747,0,0,0,0,0,0
0.114307,0,0,0,0,0,0
0.115911,0,0,0,0,0,0
0.117472,0,0,0,0,0,0
0.119043,0,0,0,0,0,0
0.120605,0,0,0,0,0,0
0.122381,0,0,0,0,0,0
0.124028,0,0,0,0,0,0
0.125439,0,0,0,0,0,0
0.126838,0,0,0,0,0,0
0.128239,0,0,0,0,0,0
0.129647,0,0,0,0,0,0
0.131044,0,0,0,0,0,0
0.132629,0,0,0,0,0,0
0.134191,0,0,0,0,0,0
0.135752,0,0,0,0,0,0
0.137319,0,0,0,0,0,0
0.138878,0,0,0,0,0,0
0.140332,0,0,0,0,0,0
0.141866,0,0,0,0,0,0
0.143426,0,0,0,0,0,0
0.144988,0,0,0,0,0,0
0.146551,0,0,0,0,0,0
0.148155,0,0,0,0,0,0
0.149718,0,0,0,0,0,0
0.151291,0,0,0,0,0,0
0.152853,0,0,0,0,0,0
0.154414,0,0,0,0,0,0
0.156019,0,0,0,0,0,0
0.157583,0,0,0,0,0,0
0.159142,0,0,0,0,0,0
0.160703,0,0,0,0,0,0
0.162153,0,0,0,0,0,0
0.163718,0,0,0,0,0,0
0.165199,0,0,0,0,0,0
0.166601,0,0,0,0,0,0
0.168133,0,0,0,0,0,0
0.169695,0,0,0,0,0,0
0.171256,0,0,0,0,0,0
0.172873,0,0,0,0,0,0
0.174435,0,0,0,0,0,0
0.175998,0,0,0,0,0,0
0.177560,0,0,0,0,0,0
0.179120,0,0,0,0,0,0
0.180683,0,0,0,0,0,0
0.182245,0,0,0,0,0,0
0.183819,0,0,0,0,0,0
0.185532,0,0,0,0,0,0
0.187092,0,0,0,0,0,0
0.188657,0,0,0,0,0,0
0.190219,0,0,0,0,0,0
0.191780,0,0,0,0,0,0
0.193346,0,0,0,0,0,0
0.194920,0,0,0,0,0,0
0.196483,0,0,0,0,0,0
0.198044,0,0,0,0,0,0
0.199604,0,0,0,0,0,0
0.201171,0,0,0,0,0,0
0.202732,0,0,0,0,0,0
0.204337,0,0,0,0,0,0
0.205913,0,0,0,0,0,0
0.207474,0,0,0,0,0,0
0.208907,0,0,0,0,0,0
0.210439,0,0,0,0,0,0
0.212045,0,0,0,0,0,0
0.213606,0,0,0,0,0,0
0.215168,0,0,0,0,0,0
0.216743,0,0,0,0,0,0
0.218304,0,0,0,0,0,0
0.219910,0,0,0,0,0,0
0.221472,0,0,0,0,0,0
0.223032,0,0,0,0,0,0
0.224596,0,0,0,0,0,0
0.226158,0,0,0,0,0,0
0.227774,0,0,0,0,0,0
0.229341,0,0,0,0,0,0
0.230901,0,0,0,0,0,0
0.232464,0,0,0,0,0,0
0.234026,0,0,0,0,0,0
0.235629,0,0,0,0,0,0
0.237195,0,0,0,0,0,0
0.238770,0,0,0,0,0,0
0.240334,0,0,0,0,0,0
0.241896,0,0,0,0,0,0
0.243456,0,0,0,0,0,0
0.245014,0,0,0,0,0,0
0.246420,0,0,0,0,0,0
0.247820,0,0,0,0,0,0
0.249235,0,0,0,0,0,0
0.250631,0,0,0,0,0,0
0.252069,0,0,0,0,0,0
0.253466,0,0,0,0,0,0
0.254990,0,0,0,0,0,0
0.256554,0,0,0,0,0,0
0.258119,0,0,0,0,0,0
0.259730,0,0,0,0,0,0
0.261297,0,0,0,0,0,0
0.262857,0,0,0,0,0,0
0.264417,0,0,0,0,0,0
0.265968,0,0,0,0,0,0
0.267519,0,0,0,0,0,0
0.269224,0,0,0,0,0,0
0.270796,0,0,0,0,0,0
0.272360,0,0,0,0,0,0
0.273921,0,0,0,0,0,0
0.275482,0,0,0,0,0,0
0.277180,0,0,0,0,0,0
0.278740,0,0,0,0,0,0
0.280304,0,0,0,0,0,0
0.281869,0,0,0,0,0,0
0.283326,0,0,0,0,0,0
0.285038,0,0,0,0,0,0
0.286410,0,0,0,0,0,0
0.287763,0,0,0,0,0,0
0.289204,0,0,0,0,0,0
0.290573,0,0,0,0,0,0
0.291959,0,0,0,0,0,0
0.293282,0,0,0,0,0,0
0.294640,0,0,0,0,0,0
0.295965,0,0,0,0,0,0
0.297286,0,0,0,0,0,0
0.298606,0,0,0,0,0,0
0.299933,0,0,0,0,0,0
0.301237,0,0,0,0,0,0
0.302548,0,0,0,0,0,0
0.303853,0,0,0,0,0,0
0.305158,0,0,0,0,0,0
0.306461,0,0,0,0,0,0
0.307799,0,0,0,0,0,0
0.309170,0,0,0,0,0,0
0.310539,0,0,0,0,0,0
0.311799,0,0,0,0,0,0
0.313171,0,0,0,0,0,0
0.314539,0,0,0,0,0,0
0.315931,0,0,0,0,0,0
0.317280,0,0,0,0,0,0
0.318632,0,0,0,0,0,0
0.319989,0,0,0,0,0,0
0.321346,0,0,0,0,0,0
0.322695,0,0,0,0,0,0
0.324097,0,0,0,0,0,0
0.325521,0,0,0,0,0,0
0.326928,0,0,0,0,0,0
0.328608,0,0,0,0,0,0
0.330020,0,0,0,0,0,0
0.331448,0,0,0,0,0,0
0.332893,0,0,0,0,0,0
0.334302,0,0,0,0,0,0
0.335717,0,0,0,0,0,0
0.338574,0,0,0,0,0,0
0.340016,0,0,0,0,0,0
0.341423,0,0,0,0,0,0
0.342783,0,0,0,0,0,0
0.344137,0,0,0,0,0,0
0.345552,0,0,0,0,0,0
0.346757,0,0,0,0,0,0
0.348118,0,0,0,0,0,0
0.349536,0,0,0,0,0,0
0.350934,0,0,0,0,0,0
0.352330,0,0,0,0,0,0
0.353821,0,0,0,0,0,0
0.355220,0,0,0,0,0,0
0.356628,0,0,0,0,0,0
0.358026,0,0,0,0,0,0
0.359514,0,0,0,0,0,0
0.360906,0,0,0,0,0,0
0.362299,0,0,0,0,0,0
0.363737,0,0,0,0,0,0
0.365379,0,0,0,0,0,0
0.366784,0,0,0,0,0,0
0.372012,0,0,0,0,0,0
0.373419,0,0,0,0,0,0
0.374776,0,0,0,0,0,0
0.376125,0,0,0,0,0,0
0.377563,0,0,0,0,0,0
0.378956,0,0,0,0,0,0
0.380350,0,0,0,0,0,0
0.381746,0,0,0,0,0,0
0.383356,0,0,0,0,0,0
0.384750,0,0,0,0,0,0
0.386141,0,0,0,0,0,0
0.387531,0,0,0,0,0,0
0.389109,0,0,0,0,0,0
0.390505,0,0,0,0,0,0
0.391903,0,0,0,0,0,0
0.393298,0,0,0,0,0,0
0.394693,0,0,0,0,0,0
0.396125,0,0,0,0,0,0
0.397651,0,0,0,0,0,0
0.399209,0,0,0,0,0,0
0.400790,0,0,0,0,0,0
0.402351,0,0,0,0,0,0
0.403955,0,0,0,0,0,0
0.405516,0,0,0,0,0,0
0.407075,0,0,0,0,0,0
0.408635,0,0,0,0,0,0
0.410196,0,0,0,0,0,0
0.411810,0,0,0,0,0,0
0.413414,0,0,0,0,0,0
0.414972,0,0,0,0,0,0
0.416532,0,0,0,0,0,0
0.418092,0,0,0,0,0,0
0.419692,0,0,0,0,0,0
0.423608,0,0,0,0,0,0
0.425153,0,0,0,0,0,0
0.426563,0,0,0,0,0,0
0.428006,0,0,0,0,0,0
0.429405,0,0,0,0,0,0
0.430807,0,0,0,0,0,0
0.432326,0,0,0,0,0,0
0.433729,0,0,0,0,0,0
0.435268,0,0,0,0,0,0
0.436652,0,0,0,0,0,0
0.438055,0,0,0,0,0,0
0.439453,0,0,0,0,0,0
0.441006,0,0,0,0,0,0
0.442403,0,0,0,0,0,0
0.443878,0,0,0,0,0,0
0.445455,0,0,0,0,0,0
0.447077,0,0,0,0,0,0
0.448669,0,0,0,0,0,0
0.450099,0,0,0,0,0,0
0.451510,0,0,0,0,0,0
0.453124,0,0,0,0,0,0
0.454787,0,0,0,0,0,0
0.456508,0,0,0,0,0,0
0.457905,0,0,0,0,0,0
0.459295,0,0,0,0,0,0
0.460723,0,0,0,0,0,0
0.462117,0,0,0,0,0,0
0.463507,0,0,0,0,0,0
0.464898,0,0,0,0,0,0
0.466417,0,0,0,0,0,0
0.467963,0,0,0,0,0,0
0.469487,0,0,0,0,0,0
0.471038,0,0,0,0,0,0
0.472466,0,0,0,0,0,0
0.473990,0,0,0,0,0,0
0.475541,0,0,0,0,0,0
0.477316,0,0,0,0,0,0
0.478880,0,0,0,0,0,0
0.480307,0,0,0,0,0,0
0.481831,0,0,0,0,0,0
0.483382,0,0,0,0,0,0
0.484855,0,0,0,0,0,0
0.486388,0,0,0,0,0,0
0.487951,0,0,0,0,0,0
0.489527,0,0,0,0,0,0
0.491086,0,0,0,0,0,0
0.492651,0,0,0,0,0,0
0.494214,0,0,0,0,0,0
0.495774,0,0,0,0,0,0
0.497341,0,0,0,0,0,0
0.498901,0,0,0,0,0,0
0.500479,0,0,0,0,0,0
0.502032,0,0,0,0,0,0
0.503583,0,0,0,0,0,0
0.505189,0,0,0,0,0,0
0.506740,0,0,0,0,0,0
0.508170,0,0,0,0,0,0
0.509612,0,0,0,0,0,0
0.511022,0,0,0,0,0,0
0.512421,0,0,0,0,0,0
0.513818,0,0,0,0,0,0
0.515213,0,0,0,0,0,0
0.516647,0,0,0,0,0,0
0.518262,0,0,0,0,0,0
0.519820,0,0,0,0,0,0
0.521461,0,0,0,0,0,0
0.522862,0,0,0,0,0,0
0.524441,0,0,0,0,0,0
0.525974,0,0,0,0,0,0
0.527534,0,0,0,0,0,0
0.529187,0,0,0,0,0,0
0.530748,0,0,0,0,0,0
0.532366,0,0,0,0,0,0
0.533929,0,0,0,0,0,0
0.535490,0,0,0,0,0,0
0.537113,0,0,0,0,0,0
0.538675,0,0,0,0,0,0
0.540280,0,0,0,0,0,0
0.541843,0,0,0,0,0,0
0.543417,0,0,0,0,0,0
0.544979,0,0,0,0,0,0
0.546542,0,0,0,0,0,0
0.548148,0,0,0,0,0,0
0.549710,0,0,0,0,0,0
0.551269,0,0,0,0,0,0
0.552706,0,0,0,0,0,0
0.554122,0,0,0,0,0,0
0.555714,0,0,0,0,0,0
0.557184,0,0,0,0,0,0
0.558590,0,0,0,0,0,0
0.559992,0,0,0,0,0,0
0.561390,0,0,0,0,0,0
0.562916,0,0,0,0,0,0
0.564351,0,0,0,0,0,0
0.565709,0,0,0,0,0,0
0.567059,0,0,0,0,0,0
0.568454,0,0,0,0,0,0
0.569797,0,0,0,0,0,0
0.571138,0,0,0,0,0,0
0.572523,0,0,0,0,0,0
0.573840,0,0,0,0,0,0
0.575166,0,0,0,0,0,0
0.576532,0,0,0,0,0,0
0.577848,0,0,0,0,0,0
0.579165,0,0,0,0,0,0
0.580527,0,0,0,0,0,0
0.581828,0,0,0,0,0,0
0.583128,0,0,0,0,0,0
0.584477,0,0,0,0,0,0
0.585784,0,0,0,0,0,0
0.587112,0,0,0,0,0,0
0.588451,0,0,0,0,0,0
0.589819,0,0,0,0,0,0
0.591079,0,0,0,0,0,0
0.592388,0,0,0,0,0,0
0.593756,0,0,0,0,0,0
0.595123,0,0,0,0,0,0
0.596535,0,0,0,0,0,0
0.597971,0,0,0,0,0,0
0.599569,0,0,0,0,0,0
0.601737,0,0,0,0,0,0
0.603132,0,0,0,0,0,0
0.604549,0,0,0,0,0,0
0.605950,0,0,0,0,0,0
0.607373,0,0,0,0,0,0
0.608782,0,0,0,0,0,0
0.610185,0,0,0,0,0,0
0.611632,0,0,0,0,0,0
0.613047,0,0,0,0,0,0
0.614441,0,0,0,0,0,0
0.616062,0,0,0,0,0,0
0.617337,0,0,0,0,0,0
0.618746,0,0,0,0,0,0
0.620141,0,0,0,0,0,0
0.621535,0,0,0,0,0,0
0.622926,0,0,0,0,0,0
0.624319,0,0,0,0,0,0
0.625711,0,0,0,0,0,0
0.626961,0,0,0,0,0,0
0.628352,0,0,0,0,0,0
0.629815,0,0,0,0,0,0
0.631211,0,0,0,0,0,0
0.632608,0,0,0,0,0,0
0.634004,0,0,0,0,0,0
0.635398,0,0,0,0,0,0
0.636840,0,0,0,0,0,0
0.638235,0,0,0,0,0,0
