elapsed_s,HLSQ_SPTROC_STCHE_MISS_INC_VS,HLSQ_SPTROC_STCHE_MISS_INC_FS,HLSQ_SPTROC_STCHE_MISS_INC_BV,HLSQ_SPTROC_STCHE_MISS_INC_LPAC,HLSQ_VSBR_S2W_CYCLES_SP,HLSQ_FS_S2W_CYCLES_SP
0.102676,0,0,0,0,0,0
0.104076,0,0,0,0,0,0
0.105467,0,0,0,0,0,0
0.106945,0,0,0,0,0,0
0.108356,0,0,0,0,0,0
0.109744,0,0,0,0,0,0
0.111132,0,0,0,0,0,0
0.112519,0,0,0,0,0,0
0.113906,0,0,0,0,0,0
0.115299,0,0,0,0,0,0
0.116689,0,0,0,0,0,0
0.118079,0,0,0,0,0,0
0.119484,0,0,0,0,0,0
0.120874,0,0,0,0,0,0
0.122297,0,0,0,0,0,0
0.123693,0,0,0,0,0,0
0.125084,0,0,0,0,0,0
0.126474,0,0,0,0,0,0
0.127926,0,0,0,0,0,0
0.129316,0,0,0,0,0,0
0.130954,0,0,0,0,0,0
0.132513,0,0,0,0,0,0
0.134072,0,0,0,0,0,0
0.135633,0,0,0,0,0,0
0.137194,0,0,0,0,0,0
0.138800,0,0,0,0,0,0
0.140362,0,0,0,0,0,0
0.141934,0,0,0,0,0,0
0.143498,0,0,0,0,0,0
0.145050,0,0,0,0,0,0
0.146600,0,0,0,0,0,0
0.148146,0,0,0,0,0,0
0.149705,0,0,0,0,0,0
0.151268,0,0,0,0,0,0
0.152841,0,0,0,0,0,0
0.154399,0,0,0,0,0,0
0.156010,0,0,0,0,0,0
0.157570,0,0,0,0,0,0
0.159132,0,0,0,0,0,0
0.160693,0,0,0,0,0,0
0.162253,0,0,0,0,0,0
0.163700,0,0,0,0,0,0
0.165234,0,0,0,0,0,0
0.166797,0,0,0,0,0,0
0.168358,0,0,0,0,0,0
0.169918,0,0,0,0,0,0
0.171481,0,0,0,0,0,0
0.173042,0,0,0,0,0,0
0.174490,0,0,0,0,0,0
0.176026,0,0,0,0,0,0
0.177585,0,0,0,0,0,0
0.179148,0,0,0,0,0,0
0.180709,0,0,0,0,0,0
0.182267,0,0,0,0,0,0
0.183828,0,0,0,0,0,0
0.185401,0,0,0,0,0,0
0.187006,0,0,0,0,0,0
0.188567,0,0,0,0,0,0
0.190125,0,0,0,0,0,0
0.191686,0,0,0,0,0,0
0.193246,0,0,0,0,0,0
0.194808,0,0,0,0,0,0
0.196383,0,0,0,0,0,0
0.197943,0,0,0,0,0,0
0.199505,0,0,0,0,0,0
0.201065,0,0,0,0,0,0
0.202669,0,0,0,0,0,0
0.204232,0,0,0,0,0,0
0.205792,0,0,0,0,0,0
0.207369,0,0,0,0,0,0
0.208930,0,0,0,0,0,0
0.210489,0,0,0,0,0,0
0.212054,0,0,0,0,0,0
0.213609,0,0,0,0,0,0
0.215170,0,0,0,0,0,0
0.216731,0,0,0,0,0,0
0.218303,0,0,0,0,0,0
0.219781,0,0,0,0,0,0
0.221311,0,0,0,0,0,0
0.222874,0,0,0,0,0,0
0.224435,0,0,0,0,0,0
0.225992,0,0,0,0,0,0
0.227554,0,0,0,0,0,0
0.229129,0,0,0,0,0,0
0.230688,0,0,0,0,0,0
0.232311,0,0,0,0,0,0
0.233861,0,0,0,0,0,0
0.235291,0,0,0,0,0,0
0.236821,0,0,0,0,0,0
0.238379,0,0,0,0,0,0
0.240142,0,0,0,0,0,0
0.241726,0,0,0,0,0,0
0.243290,0,0,0,0,0,0
0.244850,0,0,0,0,0,0
0.246408,0,0,0,0,0,0
0.248016,0,0,0,0,0,0
0.249573,0,0,0,0,0,0
0.251187,0,0,0,0,0,0
0.252749,0,0,0,0,0,0
0.254306,0,0,0,0,0,0
0.255865,0,0,0,0,0,0
0.257424,0,0,0,0,0,0
0.258985,0,0,0,0,0,0
0.260544,0,0,0,0,0,0
0.262116,0,0,0,0,0,0
0.263676,0,0,0,0,0,0
0.265236,0,0,0,0,0,0
0.266838,0,0,0,0,0,0
0.268398,0,0,0,0,0,0
0.269956,0,0,0,0,0,0
0.271517,0,0,0,0,0,0
0.273092,0,0,0,0,0,0
0.274650,0,0,0,0,0,0
0.276215,0,0,0,0,0,0
0.277772,0,0,0,0,0,0
0.279333,0,0,0,0,0,0
0.280893,0,0,0,0,0,0
0.282452,0,0,0,0,0,0
0.284030,0,0,0,0,0,0
0.285588,0,0,0,0,0,0
0.287148,0,0,0,0,0,0
0.288708,0,0,0,0,0,0
0.290266,0,0,0,0,0,0
0.291825,0,0,0,0,0,0
0.293431,0,0,0,0,0,0
0.295004,0,0,0,0,0,0
0.296564,0,0,0,0,0,0
0.298122,0,0,0,0,0,0
0.299682,0,0,0,0,0,0
0.301242,0,0,0,0,0,0
0.302673,0,0,0,0,0,0
0.304218,0,0,0,0,0,0
0.305621,0,0,0,0,0,0
0.307011,0,0,0,0,0,0
0.308403,0,0,0,0,0,0
0.309792,0,0,0,0,0,0
0.311179,0,0,0,0,0,0
0.312570,0,0,0,0,0,0
0.313958,0,0,0,0,0,0
0.315341,0,0,0,0,0,0
0.316714,0,0,0,0,0,0
0.318077,0,0,0,0,0,0
0.319441,0,0,0,0,0,0
0.320805,0,0,0,0,0,0
0.322171,0,0,0,0,0,0
0.323538,0,0,0,0,0,0
0.324902,0,0,0,0,0,0
0.326265,0,0,0,0,0,0
0.327636,0,0,0,0,0,0
0.328998,0,0,0,0,0,0
0.330361,0,0,0,0,0,0
0.331750,0,0,0,0,0,0
0.333103,0,0,0,0,0,0
0.334452,0,0,0,0,0,0
0.335902,0,0,0,0,0,0
0.337251,0,0,0,0,0,0
0.338605,0,0,0,0,0,0
0.340003,0,0,0,0,0,0
0.341358,0,0,0,0,0,0
0.342706,0,0,0,0,0,0
0.344167,0,0,0,0,0,0
0.345514,0,0,0,0,0,0
0.346855,0,0,0,0,0,0
0.348165,0,0,0,0,0,0
0.349588,0,0,0,0,0,0
0.351005,0,0,0,0,0,0
0.352423,0,0,0,0,0,0
