elapsed_s,HLSQ_NEVER_COUNT,HLSQ_BUSY_CYCLES,HLSQ_STALL_CYCLES_SP_STATE,HLSQ_STALL_CYCLES_SP_FS_STAGE,HLSQ_UCHE_LATENCY_CYCLES,HLSQ_UCHE_LATENCY_COUNT
0.001090,0,104,0,0,0,0
0.002716,0,104,0,0,0,0
0.004091,0,104,0,0,0,0
0.005449,0,104,0,0,0,0
0.006799,0,104,0,0,0,0
0.008149,0,104,0,0,0,0
0.009523,0,104,0,0,0,0
0.010874,0,104,0,0,0,0
0.012224,0,104,0,0,0,0
0.013671,0,104,0,0,0,0
0.015001,0,104,0,0,0,0
0.016325,0,104,0,0,0,0
0.017650,0,104,0,0,0,0
0.018975,0,104,0,0,0,0
0.020303,0,104,0,0,0,0
0.021694,0,104,0,0,0,0
0.022957,0,104,0,0,0,0
0.024220,0,104,0,0,0,0
0.025533,0,104,0,0,0,0
0.026796,0,104,0,0,0,0
0.028062,0,104,0,0,0,0
0.029350,0,104,0,0,0,0
0.030716,0,104,0,0,0,0
0.032060,0,104,0,0,0,0
0.033408,0,104,0,0,0,0
0.034780,0,104,0,0,0,0
0.036137,0,104,0,0,0,0
0.037510,0,104,0,0,0,0
0.038936,0,104,0,0,0,0
0.040333,0,104,0,0,0,0
0.042019,0,104,0,0,0,0
0.043628,0,104,0,0,0,0
0.045205,0,104,0,0,0,0
0.046619,0,104,0,0,0,0
0.048020,0,104,0,0,0,0
0.049418,0,104,0,0,0,0
0.050817,0,104,0,0,0,0
0.052383,0,1322,0,0,0,0
0.054567,0,579,0,0,0,0
0.055985,0,104,0,0,0,0
0.057385,0,104,0,0,0,0
0.058778,0,104,0,0,0,0
0.060168,0,104,0,0,0,0
0.061562,0,104,0,0,0,0
0.062965,0,104,0,0,0,0
0.064359,0,268593,0,0,839,6
0.065623,0,123086,0,0,0,0
0.067044,0,104,0,0,0,0
0.068502,0,104,0,0,0,0
0.069922,0,104,0,0,0,0
0.071317,0,104,0,0,0,0
0.072711,0,104,0,0,0,0
0.074322,0,104,0,0,0,0
0.075719,0,104,0,0,0,0
0.077115,0,104,0,0,0,0
0.078512,0,104,0,0,0,0
0.079905,0,104,0,0,0,0
0.081317,0,104,0,0,0,0
0.082746,0,104,0,0,0,0
0.084136,0,104,0,0,0,0
0.085579,0,104,0,0,0,0
0.086966,0,104,0,0,0,0
0.088351,0,104,0,0,0,0
0.089737,0,104,0,0,0,0
0.091125,0,104,0,0,0,0
0.092565,0,104,0,0,0,0
0.093925,0,104,0,0,0,0
0.095298,0,104,0,0,0,0
0.096692,0,104,0,0,0,0
0.098065,0,104,0,0,0,0
0.099430,0,104,0,0,0,0
0.100821,0,104,0,0,0,0
0.102218,0,104,0,0,0,0
0.103612,0,104,0,0,0,0
0.105159,0,104,0,0,0,0
0.106720,0,104,0,0,0,0
0.108164,0,104,0,0,0,0
0.109698,0,104,0,0,0,0
0.111258,0,104,0,0,0,0
0.112820,0,104,0,0,0,0
0.114255,0,104,0,0,0,0
0.115786,0,104,0,0,0,0
0.117349,0,104,0,0,0,0
0.118921,0,104,0,0,0,0
0.120480,0,104,0,0,0,0
0.122045,0,104,0,0,0,0
0.123603,0,104,0,0,0,0
0.125207,0,104,0,0,0,0
