elapsed_s,LRZ_NEVER_COUNT,LRZ_BUSY_CYCLES,LRZ_STARVE_CYCLES_RAS
0.204445,0,0,1872118
0.205990,0,0,1870667
0.207580,0,0,1927535
0.209127,0,0,1872212
0.210690,0,0,1892025
0.212236,0,0,1871904
0.213780,0,0,1870421
0.215327,0,0,1874850
0.216874,0,0,1872099
0.218419,0,0,1878024
0.219970,0,0,1871406
0.221528,0,0,1887016
0.223121,0,0,1928982
0.224666,0,0,1871331
0.226211,0,0,1874536
0.227761,0,0,1872402
0.229305,0,0,1871244
0.230852,0,0,1874195
0.232413,0,0,1889782
0.233958,0,0,1870810
0.235504,0,0,1872093
0.237051,0,0,1872937
0.238598,0,0,1927151
0.240188,0,0,1871724
0.241733,0,0,1870468
0.243294,0,0,1885816
0.244830,0,0,1860021
0.246366,0,0,2046929
0.247938,0,0,1697151
0.249459,0,0,1971626
0.251093,0,0,1875069
0.252638,0,0,1871776
0.254196,0,0,1949566
0.255795,0,0,1873645
0.257340,0,0,1869114
0.258888,0,0,1873156
0.260332,0,0,1751597
0.261876,0,0,1869093
0.263421,0,0,1871939
0.264981,0,0,1888885
0.266530,0,0,1875508
0.268073,24,0,1866371
0.269504,0,0,1965695
0.271140,0,0,1720634
0.272647,0,0,1852630
0.274199,0,0,2038227
0.275754,0,0,1703312
0.277142,0,0,1674106
0.278653,0,0,1858837
0.280195,0,0,1867416
0.281737,0,0,1867655
0.283282,0,0,1878087
0.284878,0,0,1925596
0.286433,0,0,1888978
0.287983,0,0,1870057
0.289524,0,0,1867286
0.291070,0,0,1873967
0.292616,0,0,1870750
0.294158,0,0,1867904
0.295652,0,0,1782875
0.297048,0,0,1688053
0.298561,0,0,1860668
0.300104,0,0,1867930
0.301648,0,0,1865236
0.303110,0,0,1753276
0.304628,0,0,1862770
0.306173,0,0,1868173
0.307784,0,0,1951539
0.309326,0,0,1867880
0.311007,0,0,2355865
0.312702,0,0,1718472
0.314102,0,0,1680136
0.315482,0,0,1668880
0.316860,0,0,1667534
0.318253,0,0,1698912
0.319763,0,0,1844108
0.321161,0,0,1666990
0.322759,0,0,1968629
0.324223,0,0,1781887
0.325770,0,0,1859178
0.327182,0,0,1683623
0.328699,0,0,1862696
0.330234,0,0,1981236
0.332737,0,0,2915979
0.334281,0,0,1875610
0.335829,0,0,1863345
0.337365,0,0,1858790
0.338908,0,0,1854524
0.340425,0,0,1851672
0.341960,0,0,1859814
0.343387,0,0,1725709
0.344796,0,0,1686221
0.346305,0,0,1862521
0.347734,0,0,1696250
0.349133,0,0,1691209
0.350518,0,0,1676705
0.351942,0,0,1725731
0.353324,0,0,1671521
0.354705,0,0,1672478
0.356212,0,0,1854282
0.357754,0,0,1869064
0.359312,0,0,1886069
0.360855,0,0,1868824
0.362398,3,0,1872964
0.363946,0,0,1869000
0.365488,0,0,1868014
0.367078,0,0,1927348
0.368623,0,0,1869878
0.370585,0,0,2385085
0.372013,0,0,1691746
0.373520,0,0,1849005
0.374935,0,0,1691000
0.376449,0,0,1859951
0.377992,0,0,1869663
0.379537,0,0,1870790
0.381095,0,0,1885407
0.382641,0,0,1926318
0.384229,0,0,1869061
0.385771,0,0,1867192
0.387317,0,0,1873674
0.388862,0,0,1869825
0.390405,0,0,1958165
0.391898,0,0,1692034
0.393288,0,0,1688478
0.394806,23,0,1862469
0.396353,0,0,1872646
0.397897,0,0,1869640
0.399486,0,0,1926045
0.401032,0,0,1871823
0.402595,0,0,1893389
0.404142,0,0,1872018
0.405686,0,0,1869208
0.407233,0,0,1875602
0.408779,0,0,1871028
0.410324,0,0,1888864
0.411889,0,0,1876690
0.413446,0,0,1885344
0.415037,0,0,1928071
0.416583,0,0,1871050
0.418126,0,0,1868914
0.419672,0,0,1866498
0.421208,0,0,1860247
0.422698,0,0,1813495
0.424259,0,0,1888441
0.425805,0,0,1870888
0.427350,0,0,1872422
0.428896,0,0,1871273
0.430441,0,0,1921063
0.431904,0,0,1696453
0.433291,0,0,1674930
0.434813,0,0,1872898
0.436358,0,0,1870888
0.437902,0,0,1870325
0.439448,0,0,1871926
0.440993,0,0,1871326
0.442541,0,0,1875911
0.444088,0,0,1871951
0.445645,0,0,1885215
0.447235,0,0,1926760
0.448781,0,0,1871732
0.450325,0,0,1919696
0.451913,0,0,1872792
0.453458,0,0,1871633
0.455006,0,0,1874197
0.456564,0,0,1887227
0.458109,0,0,1870111
0.459654,0,0,1873056
0.461200,2,0,1870527
0.462748,0,0,1927657
0.464337,0,0,1872162
0.465882,0,0,1869912
0.467441,0,0,1889959
0.468988,0,0,1871538
0.470535,0,0,1875119
0.472081,0,0,1871393
0.473626,0,0,1869545
0.475172,0,0,1874485
0.476718,0,0,1871341
0.478275,0,0,1889656
0.479825,0,0,1873727
0.481370,0,0,1870217
0.482917,0,0,1873425
0.484462,0,0,1871993
0.486007,0,0,1870485
0.487552,0,0,1872118
0.489113,0,0,1888929
0.490660,0,0,1873813
0.492206,0,0,1872165
0.493751,0,0,1869497
0.495341,0,0,1928782
0.496888,0,0,1872425
0.498432,0,0,1868918
0.499987,0,0,1878346
0.501522,0,0,1859155
0.502937,0,0,1760004
0.504513,0,0,1864993
0.506056,0,0,1868558
0.507599,0,0,1870828
0.509145,0,0,1871616
0.510704,0,0,1890057
0.512250,0,0,1870619
0.513794,0,0,1868721
0.515765,0,0,2390219
0.517313,0,0,1872094
0.518858,0,0,1871701
0.520403,3,0,1871253
0.521961,0,0,1886686
0.523506,0,0,1866058
0.525043,0,0,1860295
0.526688,0,0,2046332
0.528272,0,0,1868244
0.529814,0,0,1867704
0.531357,0,0,1870179
0.532916,0,0,1886797
0.534458,0,0,1956073
0.536075,0,0,1869201
0.537617,0,0,1866871
0.539161,0,0,1871989
0.540704,0,0,1867978
0.542247,0,0,1872018
0.543807,0,0,1885779
0.545349,0,0,1867346
0.546894,0,0,1871647
0.548438,0,0,1869170
0.549980,0,0,1867506
0.551524,0,0,1870791
0.553068,0,0,1869420
0.554628,0,0,1888198
0.556171,0,0,1869577
0.557714,0,0,1868190
0.559303,0,0,1923860
0.560846,0,0,1868395
0.562388,14,0,1872939
0.563935,0,0,1868846
0.565491,0,0,1884377
0.566930,0,0,1736862
0.568469,0,0,1869743
0.570011,0,0,1866641
0.571555,0,0,1870116
0.573098,0,0,1869077
0.574645,0,0,1924869
0.576254,0,0,1897198
0.577797,0,0,1868625
0.579343,0,0,1871874
0.580886,0,0,1867729
0.582428,0,0,1872889
0.583975,0,0,1870225
0.585558,0,0,1915375
0.587116,0,0,1886651
0.588658,0,0,1866835
0.590200,0,0,1953367
0.591842,0,0,1901333
0.593262,0,0,1700849
0.594784,0,0,1864782
0.596329,0,0,1869366
0.597885,0,0,1885298
0.599430,0,0,1871582
0.600975,0,0,1870715
0.602521,14,0,1872146
0.604065,0,0,1870223
0.605608,0,0,1868368
0.607199,0,0,1928042
0.608758,0,0,1887039
0.610302,0,0,1873825
0.611851,0,0,1869780
0.613393,0,0,1868237
0.614938,0,0,1873226
0.616483,0,0,1869432
0.618026,0,0,1868503
0.619457,0,0,1705153
0.620846,0,0,1683645
0.622233,0,0,1794823
0.623718,0,0,1679362
0.625099,0,0,1671171
0.626479,0,0,1817707
0.627981,0,0,1673480
0.630473,0,0,3070177
0.632159,0,0,2030620
0.633706,0,0,1859927
0.635122,0,0,1690597
0.636635,0,0,1859586
0.638177,0,0,1866372
0.639775,0,0,1934806
0.641316,0,0,1867420
0.642874,0,0,1886740
0.644417,0,0,1869739
0.645960,0,0,1868512
0.647505,0,0,1870389
0.649048,0,0,1868242
0.650593,0,0,1871198
0.652136,0,0,1868751
0.653691,0,0,1882987
0.655280,0,0,1925829
0.656838,4,0,1900482
0.658275,0,0,1802079
0.659751,0,0,1686764
0.661266,0,0,1861540
0.662815,0,0,1875518
0.664374,0,0,1888382
0.665919,0,0,1868774
0.667465,0,0,1874301
0.669011,0,0,1871193
0.670559,0,0,1874320
0.672105,0,0,1871924
0.673649,0,0,1869224
0.675209,0,0,1891757
0.676756,0,0,1871633
0.678301,0,0,1876474
0.679851,0,0,1871579
0.681395,0,0,1869309
0.682941,0,0,1874492
0.684487,0,0,1870747
0.686043,0,0,1885552
0.687635,0,0,1927148
0.689181,0,0,1871777
0.690728,0,0,1869598
0.692265,0,0,1860952
0.693801,0,0,1858696
0.695220,0,0,1702131
0.696751,0,0,1874472
0.698293,0,0,1873292
0.699842,0,0,1871104
0.701751,4,0,2324877
0.703152,0,0,1683376
0.704527,0,0,1656769
0.705925,0,0,1668379
0.707358,5,0,1769999
0.708781,0,0,1794279
0.711256,0,0,3176967
0.713093,0,0,1905406
0.714597,0,0,2056349
0.716139,0,0,1680261
0.717548,0,0,1694505
0.718966,0,0,1716403
0.720344,0,0,1668246
0.721720,0,0,1666093
0.723099,0,0,1676080
0.724611,0,0,1857792
0.726155,0,0,1870592
0.727653,0,0,1789773
0.729041,0,0,1678981
0.730425,0,0,1675422
0.731807,0,0,1667103
0.733182,0,0,1664807
0.734562,0,0,1678452
0.735946,0,0,1672399
0.737455,0,0,1858163
0.739017,0,0,1892110
0.740564,0,0,1872844
0.742109,0,0,1870759
0.743655,0,0,1873279
0.745202,0,0,1871389
0.746749,0,0,1874930
0.748296,0,0,1873422
0.749853,0,0,1885051
0.751443,0,0,1926097
0.752989,0,0,1872220
0.754537,0,0,1869464
0.756074,0,0,1861135
0.757609,0,0,1858814
0.759052,0,0,1693121
0.760533,0,0,1899399
0.762098,0,0,1822424
0.763483,0,0,1853755
0.765022,3,0,1729630
0.766440,0,0,1654192
0.769208,4,0,3368448
0.770729,0,0,1871390
0.772272,5,0,1867859
0.773814,0,0,1867345
0.775357,0,0,1870691
0.776801,0,0,1746595
0.778342,0,0,1873020
0.779890,0,0,1869131
0.781446,0,0,1884452
0.783035,0,0,1926994
0.784580,0,0,1868425
0.786123,0,0,1867754
0.787666,0,0,1870839
0.789211,0,0,1869210
0.790755,0,0,1869141
0.792312,0,0,1884614
0.793732,0,0,1702092
0.795255,0,0,1866612
0.796801,0,0,1871631
0.798346,0,0,1876091
0.799898,0,0,1874100
0.801443,0,0,1871245
0.803004,0,0,1891691
0.804551,0,0,1872411
0.806096,0,0,1869303
0.807641,0,0,1872115
0.809186,0,0,1871568
0.810734,0,0,1875330
0.812280,0,0,1871835
0.813837,0,0,1885187
0.815427,0,0,1926673
0.816974,0,0,1871967
0.818522,0,0,1874329
0.820067,0,0,1871795
0.821612,0,0,1870534
0.823159,0,0,1873719
0.824718,0,0,1888332
0.826263,0,0,1876212
0.827813,0,0,1872570
0.829358,0,0,1870323
0.830949,0,0,1928009
0.832496,0,0,1871458
0.834039,0,0,1869739
0.835599,0,0,1883777
0.837137,0,0,1861528
0.838877,0,0,2161890
0.840337,0,0,1691204
0.841721,0,0,1672562
0.843232,0,0,1860757
0.844777,0,0,1869568
0.846331,0,0,1948981
0.847933,0,0,1873622
0.849475,0,0,1868066
0.851021,0,0,1871852
0.852564,0,0,1868770
0.854107,0,0,1868276
0.855651,0,0,1869125
0.857208,0,0,1887164
0.858755,0,0,1873039
0.860299,0,0,1868982
0.861841,0,0,1868129
0.863428,0,0,1921963
0.864971,0,0,1867050
0.867269,4,0,2772214
0.868689,0,0,1706573
0.870074,0,0,1669431
0.871452,4,0,1674442
0.872834,0,0,1674267
0.874215,0,0,1720325
0.875637,0,0,1672265
0.877145,0,0,1856514
0.878692,0,0,1926502
0.880296,0,0,1888605
0.881839,0,0,1868445
0.883383,0,0,1872281
0.884929,0,0,1870735
0.886517,0,0,1922737
0.888062,0,0,1870422
0.889605,0,0,1868334
0.891164,0,0,1889926
0.892710,0,0,1870807
0.894253,0,0,1874067
0.895804,0,0,1873477
0.897348,0,0,1868818
0.898894,0,0,1873230
0.900439,0,0,1870904
0.901995,4,0,1885169
0.903541,0,0,1872264
0.905087,4,0,1870458
0.906634,0,0,1875088
0.908180,0,0,1871504
0.909724,0,0,1870949
0.911316,0,0,1926698
0.912875,0,0,1888398
0.914419,0,0,1876718
0.915970,0,0,1871704
0.917515,0,0,1870431
0.919062,0,0,1874873
0.920608,0,0,1870239
0.922151,0,0,1869344
0.923647,0,0,1786890
0.925163,0,0,1861798
0.926711,0,0,1877198
0.928259,0,0,1872164
0.929804,0,0,1870178
0.931349,0,0,1871807
0.932895,0,0,1871026
0.934452,0,0,1815192
0.935813,0,0,1691535
0.937198,0,0,1675776
0.938711,0,0,1855750
0.940247,0,0,1861165
0.941782,0,0,1858419
0.943238,0,0,1742550
0.944640,0,0,1546726
0.946152,0,0,1636812
0.947750,0,0,1702459
0.949296,0,0,1648376
0.950844,0,0,1649062
0.952390,0,0,1647199
0.953934,0,0,1646445
0.955500,0,0,1664942
0.957037,0,0,1637748
0.958628,0,0,1775026
0.960243,0,0,1646275
0.961786,0,0,1643945
0.963332,0,0,1648237
0.964876,0,0,1646005
0.966434,0,0,1659892
0.967977,0,0,1643106
0.969518,0,0,1642492
0.970935,0,0,1492575
0.972329,0,0,1480363
0.973836,7,0,1626899
0.975293,0,0,1534872
0.976692,0,0,1324331
0.978204,0,0,1435169
0.979752,0,0,1440299
0.981294,0,0,1438830
0.982840,0,0,1441869
0.984447,0,0,1499475
0.985992,0,0,1441781
0.987549,0,0,1453199
0.989094,0,0,1440063
0.990640,0,0,1484684
0.992229,0,0,1438306
0.993684,0,0,1348468
0.995216,0,0,1441736
0.996764,0,0,1442915
0.998324,0,0,1473679
0.999891,0,0,1442727
1.001436,0,0,1442353
1.002986,0,0,1445312
1.004533,0,0,1442253
1.006078,0,0,1441383
1.007668,0,0,1484832
1.009229,0,0,1454721
1.010778,0,0,1441392
1.012316,0,0,1434498
1.013852,0,0,1433038
1.015265,0,0,1330507
1.016812,0,0,1430822
1.018348,0,0,1464182
1.019936,0,0,1451093
1.021353,0,0,1303385
1.022869,0,0,1435521
1.024416,0,0,1442552
1.025962,0,0,1442112
1.027509,0,0,1442870
1.029055,0,0,1443472
1.030553,0,0,1278759
1.032154,0,0,1242189
1.033703,0,0,1247504
1.035254,0,0,1250152
1.036803,0,0,1248109
1.038352,0,0,1252449
1.039907,0,0,1249059
1.041468,0,0,1258613
1.043018,0,0,1244914
1.044559,0,0,1240696
1.046097,0,0,1240460
1.047513,0,0,1125471
1.049029,0,0,1239857
1.050578,0,0,1248766
1.052138,0,0,1256900
1.053686,0,0,1245951
1.055279,0,0,1285445
1.056826,0,0,1246180
1.058373,0,0,1248953
1.059923,0,0,1268657
1.061498,0,0,1247448
1.063063,0,0,1261984
1.064614,0,0,1249131
1.066162,0,0,1248027
1.067787,0,0,1309315
1.069336,0,0,1248130
1.070888,0,0,1250947
1.072438,0,0,1248768
1.074001,0,0,1260053
1.075552,0,0,1246017
1.077094,0,0,1242226
1.078688,0,0,1297213
1.080250,0,0,1249388
1.081799,0,0,1247287
1.083347,0,0,1248980
1.084784,0,0,1139510
1.086302,0,0,1243313
1.087856,0,0,1248575
1.089402,0,0,1246923
1.090952,0,0,1247808
1.092499,0,0,1247329
1.094045,0,0,1214644
1.095441,0,0,1141633
1.096963,0,0,1243050
1.098516,0,0,1250777
1.100066,0,0,1249447
1.101615,0,0,1247982
1.103210,0,0,1286317
1.104761,0,0,1247771
1.106323,0,0,1268584
1.107761,0,0,1132023
1.109278,0,0,1239287
1.110828,0,0,1249895
1.112377,0,0,1248453
1.113926,0,0,1247717
1.115475,0,0,1249014
1.117038,0,0,1259021
1.118589,0,0,1285984
1.120183,0,0,1248532
1.121731,0,0,1247770
1.123283,0,0,1250732
1.124833,0,0,1248248
1.126381,0,0,1251365
1.127949,0,0,1260460
1.129498,0,0,1246605
1.131048,0,0,1250436
1.132598,0,0,1248423
1.134146,0,0,1247932
1.135760,0,0,1299751
1.137309,0,0,1248790
1.138875,0,0,1262836
1.140425,0,0,1247806
1.141973,0,0,1247865
1.143523,0,0,1249893
1.145074,0,0,1249056
1.146625,0,0,1245921
1.148166,0,0,1241600
1.149717,0,0,1250661
1.151136,0,0,1128657
1.152654,0,0,1240241
1.154200,0,0,1291253
1.155804,0,0,1247200
1.157351,0,0,1246277
1.158901,0,0,1249040
1.160460,0,0,1256919
1.162007,0,0,1246693
1.163555,0,0,1247692
1.165103,0,0,1246950
1.166652,0,0,1284904
1.168245,0,0,1247435
1.169792,0,0,1246253
1.171353,0,0,1257642
1.172900,0,0,1246435
1.174446,0,0,1280813
1.176037,0,0,1247479
1.177584,0,0,1245980
1.179133,0,0,1249725
1.180682,0,0,1247371
1.182241,0,0,1259244
1.183794,0,0,1249392
1.185342,0,0,1246665
1.186930,0,0,1279568
1.188478,0,0,1247380
1.190025,0,0,1246197
1.191572,0,0,1246596
1.193132,0,0,1257428
1.194561,0,0,1139041
1.196086,0,0,1242408
1.197634,0,0,1247305
1.199230,0,0,1287078
1.200780,0,0,1248962
1.202329,0,0,1202431
1.203711,0,0,1141119
1.205100,0,0,1117594
1.206617,0,0,1241661
1.208167,0,0,1249880
1.209716,0,0,1248520
1.211269,0,0,1250720
1.212818,0,0,1248381
1.214379,0,0,1261643
1.216396,0,0,1609666
1.217922,0,0,1242492
1.219472,0,0,1249014
1.221023,0,0,1249478
1.222575,0,0,1249799
1.224124,0,0,1248563
1.225686,0,0,1258513
1.227238,0,0,1250894
1.228788,0,0,1247871
1.230335,0,0,1251601
1.231891,0,0,1249302
1.233439,0,0,1248116
1.234991,0,0,1250970
1.236429,0,0,1388133
1.237945,0,0,1636889
1.239489,0,0,1646287
1.241035,0,0,1647741
1.242583,0,0,1650254
1.244128,0,0,1646292
1.245672,0,0,1646590
1.247161,0,0,1393139
1.248678,0,0,1434495
1.250223,0,0,1444897
1.251769,0,0,1434379
1.253305,0,0,1432638
1.254838,0,0,1415271
1.256355,0,0,1433354
1.257911,0,0,1453853
1.259459,0,0,1443223
1.261006,0,0,1442596
1.262555,0,0,1445263
1.264102,0,0,1442723
1.265647,0,0,1441249
1.267195,0,0,1444967
1.268756,0,0,1455348
1.270302,0,0,1448180
1.271856,0,0,1443570
1.273401,0,0,1441750
1.274950,0,0,1444828
1.276497,0,0,1442651
1.278042,0,0,1441827
1.279646,0,0,1496336
1.281193,0,0,1442557
1.282741,0,0,1444481
1.284288,0,0,1442989
1.285834,0,0,1441494
1.287381,0,0,1444144
1.288928,0,0,1442389
1.290555,0,0,1578677
1.292167,0,0,1442561
1.293712,0,0,1441751
1.295306,0,0,1485953
1.296852,0,0,1443283
1.298398,0,0,1446035
1.299949,0,0,1442779
1.301385,0,0,1170518
1.302907,0,0,1244206
1.304457,0,0,1248595
1.306005,0,0,1247826
1.307556,0,0,1249273
1.309106,0,0,1248500
1.310657,0,0,1285254
1.312264,0,0,1260206
1.313812,0,0,1247355
1.315362,0,0,1250253
1.316913,0,0,1248421
1.318461,0,0,1239643
1.319876,0,0,1131241
1.321266,0,0,1117398
1.322792,0,0,1249722
1.324341,0,0,1247803
1.325789,0,0,1167128
1.327384,0,0,1286674
1.328934,0,0,1248175
1.330539,0,0,1287810
1.332078,0,0,1242101
1.333632,0,0,1251660
1.335047,0,0,1129272
1.336436,0,0,1132983
1.337845,0,0,1117697
1.339197,0,0,1107158
1.340605,0,0,1115707
1.341988,0,0,1113159
1.343414,0,0,1151548
1.344809,0,0,1122186
1.346408,0,0,1393775
1.347956,0,0,1148613
1.349351,0,0,1117958
1.350737,0,0,1117623
1.352122,0,0,1115154
1.353504,0,0,1114187
1.354901,0,0,1122663
1.356407,0,0,1232483
1.357945,0,0,1239258
1.359363,0,0,1127652
1.360878,0,0,1256880
1.362326,0,0,1166656
1.363764,0,0,1125439
1.365166,0,0,1126202
1.366553,0,0,1116672
1.367935,0,0,1114412
1.369317,0,0,1113877
1.370702,0,0,1115736
1.372084,0,0,1113106
1.373594,0,0,1236486
1.375186,0,0,1283864
1.376749,0,0,1257814
1.378294,0,0,1249885
1.379847,0,0,1247535
1.381393,0,0,1245557
1.382942,0,0,1248349
1.384489,0,0,1247221
1.386036,0,0,1246444
1.387597,0,0,1257924
1.389145,0,0,1246786
1.390693,0,0,1283593
1.392284,0,0,1245824
1.393829,0,0,1242049
1.395255,0,0,1139252
1.396780,0,0,1242727
1.398341,0,0,1261719
1.399895,0,0,1248642
1.401443,0,0,1248799
1.402996,0,0,1250928
1.404546,0,0,1248885
1.406095,0,0,1247497
1.407689,0,0,1285861
1.409253,0,0,1260285
1.410805,0,0,1250541
1.412355,0,0,1248532
1.413903,0,0,1247273
1.415452,0,0,1249308
1.417004,0,0,1249211
1.418555,0,0,1250337
1.420117,0,0,1258609
1.421666,0,0,1248334
1.423262,0,0,1287197
1.424813,0,0,1248563
1.426361,0,0,1340491
1.427899,0,0,1129520
1.429417,0,0,1240923
1.430856,0,0,1140983
1.432375,0,0,1241694
1.433923,0,0,1248371
1.435474,0,0,1250222
1.437025,0,0,1248763
1.438576,0,0,1250443
1.440126,0,0,1247435
1.441687,0,0,1259300
1.443239,0,0,1250461
1.444788,0,0,1246179
1.446334,0,0,1200141
1.447725,0,0,1151994
1.449115,0,0,1116830
1.450631,0,0,1241422
1.452193,0,0,1258941
1.453742,0,0,1247369
1.455337,0,0,1286122
1.456886,0,0,1248098
1.458435,0,0,1247316
1.459979,0,0,1242244
1.461520,0,0,1241053
1.462951,0,0,1139045
1.464470,0,0,1241278
1.466017,0,0,1247308
1.467568,0,0,1249920
1.469118,0,0,1249366
1.470671,0,0,1287237
1.472265,0,0,1248370
1.473827,0,0,1259216
1.475378,0,0,1249299
1.476928,0,0,1249145
1.478478,0,0,1376879
1.480187,0,0,1248049
1.481734,0,0,1247856
1.483286,0,0,1250336
1.484886,0,0,1289635
1.486435,0,0,1249296
1.487987,0,0,1249688
1.489536,0,0,1248123
1.491087,0,0,1250000
1.492637,0,0,1247950
1.494184,0,0,1311286
1.495838,0,0,1269119
1.497387,0,0,1248059
1.498938,0,0,1250886
1.500489,0,0,1248951
1.502038,0,0,1247885
1.503632,0,0,1285476
1.505182,0,0,1248917
1.506748,0,0,1261522
1.508298,0,0,1248884
1.509846,0,0,1247662
1.511397,0,0,1249658
1.512947,0,0,1249339
1.514562,0,0,1353792
1.516177,0,0,1249084
1.517613,0,0,1139814
1.519181,0,0,1281353
1.520731,0,0,1248396
1.522279,0,0,1250888
1.523829,0,0,1240765
1.525367,0,0,1240523
1.526787,0,0,1150437
1.528346,0,0,1253977
1.529892,0,0,1243078
1.531310,0,0,1126632
1.532830,0,0,1242952
1.534377,0,0,1251089
1.535933,0,0,1249823
1.537482,0,0,1248001
1.539050,0,0,1256349
1.541264,0,0,1778719
1.542661,0,0,1116272
1.544042,0,0,1113016
1.545421,0,0,1111357
1.546801,0,0,1110823
1.548181,0,0,1112092
1.549568,0,0,1117335
1.550988,0,0,1168643
1.552523,0,0,1231953
1.554062,0,0,1237797
1.555474,0,0,1123432
1.556985,0,0,1235149
1.558623,0,0,1323900
1.560187,0,0,1259976
1.562446,0,0,1847753
1.564052,0,0,1250247
1.565442,0,0,1114498
1.566824,0,0,1151267
1.568253,0,0,1117515
1.569639,0,0,1115736
1.571037,0,0,1112659
1.572535,0,0,1240148
1.574083,0,0,1247596
1.575633,0,0,1249602
1.577184,0,0,1250305
1.578736,0,0,1249308
1.580285,0,0,1248714
1.581846,0,0,1258522
1.583441,0,0,1282109
1.584983,0,0,1241244
1.586567,0,0,1332938
1.588178,0,0,1241724
1.589717,0,0,1241596
1.591135,0,0,1126619
1.592664,0,0,1249927
1.594211,0,0,1257063
1.595651,0,0,1136884
1.597175,0,0,1242163
1.598727,0,0,1286962
1.600322,0,0,1248180
1.601870,0,0,1248142
1.603434,0,0,1260752
1.604985,0,0,1249270
1.606537,0,0,1250742
1.608087,0,0,1248586
1.609635,0,0,1248046
1.611188,0,0,1251419
1.612737,0,0,1248401
1.614298,0,0,1260655
1.615853,0,0,1249857
1.617401,0,0,1248209
1.618954,0,0,1251236
1.620504,0,0,1248646
1.622053,0,0,1247619
1.623602,0,0,1249208
1.625044,0,0,830328
1.626606,0,0,843529
1.628193,0,0,845212
1.629777,0,0,844070
1.631412,0,0,871704
