elapsed_s,PC_US_BV2BR_SWITCH,PC_US_BR2BV_SWITCH,PC_US_STALL_CYCLES_PC_S,PC_RESERVED_51,PC_RESERVED_52,PC_RESERVED_53,PC_RESERVED_54,PC_RESERVED_55
0.001102,0,0,0,0,0,0,0,0
0.002580,0,0,0,0,0,0,0,0
0.004034,0,0,0,0,0,0,0,0
0.005488,0,0,0,0,0,0,0,0
0.006939,0,0,0,0,0,0,0,0
0.008456,0,0,0,0,0,0,0,0
0.009893,0,0,0,0,0,0,0,0
0.011321,0,0,0,0,0,0,0,0
0.012747,0,0,0,0,0,0,0,0
0.014172,0,0,0,0,0,0,0,0
0.015620,0,0,0,0,0,0,0,0
0.017114,0,0,0,0,0,0,0,0
0.018484,0,0,0,0,0,0,0,0
0.019906,0,0,0,0,0,0,0,0
0.021270,0,0,0,0,0,0,0,0
0.022633,0,0,0,0,0,0,0,0
0.024042,0,0,0,0,0,0,0,0
0.025410,0,0,0,0,0,0,0,0
0.026729,0,0,0,0,0,0,0,0
0.028098,0,0,0,0,0,0,0,0
0.029417,0,0,0,0,0,0,0,0
0.030853,0,0,0,0,0,0,0,0
0.032344,0,0,0,0,0,0,0,0
0.033614,0,0,0,0,0,0,0,0
0.034883,0,0,0,0,0,0,0,0
0.036221,0,0,0,0,0,0,0,0
0.037576,0,0,0,0,0,0,0,0
0.038935,0,0,0,0,0,0,0,0
0.040318,0,0,0,0,0,0,0,0
0.041789,0,0,0,0,0,0,0,0
0.043198,0,0,0,0,0,0,0,0
0.045806,0,0,0,0,0,0,0,0
0.047199,0,0,0,0,0,0,0,0
0.048761,0,0,0,0,0,0,0,0
0.050187,0,0,0,0,0,0,0,0
0.051564,0,0,0,0,0,0,0,0
0.053033,0,0,0,0,0,0,0,0
0.054435,0,0,0,0,0,0,0,0
0.055806,0,0,0,0,0,0,0,0
0.057202,0,0,0,0,0,0,0,0
0.058760,0,0,0,0,0,0,0,0
0.061513,0,0,0,0,0,0,0,0
0.062922,0,0,0,0,0,0,0,0
0.064381,0,0,0,0,0,0,0,0
0.065789,0,0,0,0,0,0,0,0
0.067192,0,0,0,0,0,0,0,0
0.068456,0,0,0,0,0,0,0,0
0.069717,0,0,0,0,0,0,0,0
0.070978,0,0,0,0,0,0,0,0
0.072285,0,0,0,0,0,0,0,0
0.073545,0,0,0,0,0,0,0,0
0.074805,0,0,0,0,0,0,0,0
0.076065,0,0,0,0,0,0,0,0
0.077326,0,0,0,0,0,0,0,0
0.078587,0,0,0,0,0,0,0,0
0.079916,0,0,0,0,0,0,0,0
0.081244,0,0,0,0,0,0,0,0
0.082762,0,0,0,0,0,0,0,0
0.084255,0,0,0,0,0,0,0,0
0.085666,0,0,0,0,0,0,0,0
0.087075,0,0,0,0,0,0,0,0
0.088527,0,0,0,0,0,0,0,0
0.089935,0,0,0,0,0,0,0,0
0.091342,0,0,0,0,0,0,0,0
0.092760,0,0,0,0,0,0,0,0
0.094168,0,0,0,0,0,0,0,0
0.095572,0,0,0,0,0,0,0,0
0.096965,0,0,0,0,0,0,0,0
0.098366,0,0,0,0,0,0,0,0
0.099842,0,0,0,0,0,0,0,0
0.103833,0,0,0,0,0,0,0,0
0.105343,0,0,0,0,0,0,0,0
0.106769,0,0,0,0,0,0,0,0
0.108338,0,0,0,0,0,0,0,0
0.109757,0,0,0,0,0,0,0,0
0.111124,0,0,0,0,0,0,0,0
0.112505,0,0,0,0,0,0,0,0
0.113924,0,0,0,0,0,0,0,0
0.115342,0,0,0,0,0,0,0,0
0.116748,0,0,0,0,0,0,0,0
0.118151,0,0,0,0,0,0,0,0
0.119553,0,0,0,0,0,0,0,0
0.121078,0,0,0,0,0,0,0,0
0.122480,0,0,0,0,0,0,0,0
0.123979,0,0,0,0,0,0,0,0
0.125397,0,0,0,0,0,0,0,0
0.126806,0,0,0,0,0,0,0,0
0.128250,0,0,0,0,0,0,0,0
0.129768,0,0,0,0,0,0,0,0
0.131339,0,0,0,0,0,0,0,0
0.132912,0,0,0,0,0,0,0,0
0.134485,0,0,0,0,0,0,0,0
0.136073,0,0,0,0,0,0,0,0
0.137690,0,0,0,0,0,0,0,0
0.139261,0,0,0,0,0,0,0,0
0.140834,0,0,0,0,0,0,0,0
0.142407,0,0,0,0,0,0,0,0
0.143982,0,0,0,0,0,0,0,0
0.145598,0,0,0,0,0,0,0,0
0.147060,0,0,0,0,0,0,0,0
0.148606,0,0,0,0,0,0,0,0
0.150179,0,0,0,0,0,0,0,0
0.151846,0,0,0,0,0,0,0,0
0.153381,0,0,0,0,0,0,0,0
0.154795,0,0,0,0,0,0,0,0
0.156335,0,0,0,0,0,0,0,0
0.157789,0,0,0,0,0,0,0,0
0.159324,0,0,0,0,0,0,0,0
0.160803,0,0,0,0,0,0,0,0
0.162355,0,0,0,0,0,0,0,0
0.164099,0,0,0,0,0,0,0,0
0.165647,0,0,0,0,0,0,0,0
0.167217,0,0,0,0,0,0,0,0
0.168681,0,0,0,0,0,0,0,0
0.170228,0,0,0,0,0,0,0,0
0.171801,0,0,0,0,0,0,0,0
0.173375,0,0,0,0,0,0,0,0
0.174945,0,0,0,0,0,0,0,0
0.176563,0,0,0,0,0,0,0,0
0.178135,0,0,0,0,0,0,0,0
0.179720,0,0,0,0,0,0,0,0
0.181335,0,0,0,0,0,0,0,0
0.182907,0,0,0,0,0,0,0,0
0.184525,0,0,0,0,0,0,0,0
0.186097,0,0,0,0,0,0,0,0
0.187668,0,0,0,0,0,0,0,0
0.189246,0,0,0,0,0,0,0,0
0.190829,0,0,0,0,0,0,0,0
0.192446,0,0,0,0,0,0,0,0
0.194010,0,0,0,0,0,0,0,0
0.195572,0,0,0,0,0,0,0,0
0.197039,0,0,0,0,0,0,0,0
0.198580,0,0,0,0,0,0,0,0
0.200154,0,0,0,0,0,0,0,0
0.201741,0,0,0,0,0,0,0,0
0.203312,0,0,0,0,0,0,0,0
0.204884,0,0,0,0,0,0,0,0
0.206457,0,0,0,0,0,0,0,0
0.208030,0,0,0,0,0,0,0,0
0.209646,0,0,0,0,0,0,0,0
0.211216,0,0,0,0,0,0,0,0
0.212802,0,0,0,0,0,0,0,0
0.214375,0,0,0,0,0,0,0,0
0.215949,0,0,0,0,0,0,0,0
0.217565,0,0,0,0,0,0,0,0
0.219135,0,0,0,0,0,0,0,0
0.220707,0,0,0,0,0,0,0,0
0.222271,0,0,0,0,0,0,0,0
0.223911,0,0,0,0,0,0,0,0
0.225338,0,0,0,0,0,0,0,0
0.226754,0,0,0,0,0,0,0,0
0.228183,0,0,0,0,0,0,0,0
0.229590,0,0,0,0,0,0,0,0
0.231003,0,0,0,0,0,0,0,0
0.232464,0,0,0,0,0,0,0,0
0.233883,0,0,0,0,0,0,0,0
0.235291,0,0,0,0,0,0,0,0
0.236702,0,0,0,0,0,0,0,0
0.238109,0,0,0,0,0,0,0,0
0.239643,0,0,0,0,0,0,0,0
0.241135,0,0,0,0,0,0,0,0
0.242675,0,0,0,0,0,0,0,0
0.244262,0,0,0,0,0,0,0,0
0.245834,0,0,0,0,0,0,0,0
0.247451,0,0,0,0,0,0,0,0
0.249119,0,0,0,0,0,0,0,0
0.250689,0,0,0,0,0,0,0,0
0.252262,0,0,0,0,0,0,0,0
0.253826,0,0,0,0,0,0,0,0
0.255402,0,0,0,0,0,0,0,0
0.256968,0,0,0,0,0,0,0,0
0.258419,0,0,0,0,0,0,0,0
0.259832,0,0,0,0,0,0,0,0
0.261241,0,0,0,0,0,0,0,0
0.262650,0,0,0,0,0,0,0,0
0.264060,0,0,0,0,0,0,0,0
0.265640,0,0,0,0,0,0,0,0
0.267212,0,0,0,0,0,0,0,0
0.268785,0,0,0,0,0,0,0,0
0.270356,0,0,0,0,0,0,0,0
0.271930,0,0,0,0,0,0,0,0
0.273547,0,0,0,0,0,0,0,0
0.275117,0,0,0,0,0,0,0,0
0.276702,0,0,0,0,0,0,0,0
0.278275,0,0,0,0,0,0,0,0
0.279728,0,0,0,0,0,0,0,0
0.281208,0,0,0,0,0,0,0,0
0.282625,0,0,0,0,0,0,0,0
0.284038,0,0,0,0,0,0,0,0
0.285447,0,0,0,0,0,0,0,0
0.286866,0,0,0,0,0,0,0,0
0.288312,0,0,0,0,0,0,0,0
0.289719,0,0,0,0,0,0,0,0
0.291253,0,0,0,0,0,0,0,0
0.293289,0,0,0,0,0,0,0,0
0.294747,0,0,0,0,0,0,0,0
0.296208,0,0,0,0,0,0,0,0
0.297627,0,0,0,0,0,0,0,0
0.299031,0,0,0,0,0,0,0,0
0.300436,0,0,0,0,0,0,0,0
0.301839,0,0,0,0,0,0,0,0
0.303374,0,0,0,0,0,0,0,0
0.304946,0,0,0,0,0,0,0,0
0.306519,0,0,0,0,0,0,0,0
0.308106,0,0,0,0,0,0,0,0
0.309679,0,0,0,0,0,0,0,0
0.311250,0,0,0,0,0,0,0,0
0.312864,0,0,0,0,0,0,0,0
0.314438,0,0,0,0,0,0,0,0
0.316012,0,0,0,0,0,0,0,0
0.317585,0,0,0,0,0,0,0,0
0.319169,0,0,0,0,0,0,0,0
0.320785,0,0,0,0,0,0,0,0
0.322358,0,0,0,0,0,0,0,0
0.323931,0,0,0,0,0,0,0,0
0.325503,0,0,0,0,0,0,0,0
0.327073,0,0,0,0,0,0,0,0
0.328689,0,0,0,0,0,0,0,0
0.330277,0,0,0,0,0,0,0,0
0.331850,0,0,0,0,0,0,0,0
0.333424,0,0,0,0,0,0,0,0
0.334995,0,0,0,0,0,0,0,0
0.336613,0,0,0,0,0,0,0,0
0.338186,0,0,0,0,0,0,0,0
0.339840,0,0,0,0,0,0,0,0
0.341359,0,0,0,0,0,0,0,0
0.342775,0,0,0,0,0,0,0,0
0.344359,0,0,0,0,0,0,0,0
