elapsed_s,PC_S_TESS_SETUP_ACTIVE,PC_S_TESS_PID_ACTIVE,PC_S_TESS_PRIM_GEN_ACTIVE,PC_S_TESS_FACTOR_TRANS,PC_S_TESS_PC_UV_TRANS,PC_S_TESS_PC_UV_PATCHES,PC_S_MESH_VS_WAVES
0.470752,0,0,0,0,0,0,0
0.472317,0,0,0,0,0,0,0
0.474040,0,0,0,0,0,0,0
0.475577,0,0,0,0,0,0,0
0.477034,0,0,0,0,0,0,0
0.478572,0,0,0,0,0,0,0
0.480137,0,0,0,0,0,0,0
0.481703,0,0,0,0,0,0,0
0.483270,0,0,0,0,0,0,0
0.484838,0,0,0,0,0,0,0
0.486404,0,0,0,0,0,0,0
0.487984,0,0,0,0,0,0,0
0.489551,0,0,0,0,0,0,0
0.491118,0,0,0,0,0,0,0
0.492751,0,0,0,0,0,0,0
0.494428,0,0,0,0,0,0,0
0.495993,0,0,0,0,0,0,0
0.497560,0,0,0,0,0,0,0
0.499141,0,0,0,0,0,0,0
0.500709,0,0,0,0,0,0,0
0.502276,0,0,0,0,0,0,0
0.503842,0,0,0,0,0,0,0
0.505409,0,0,0,0,0,0,0
0.506976,0,0,0,0,0,0,0
0.508541,0,0,0,0,0,0,0
0.510126,0,0,0,0,0,0,0
0.511691,0,0,0,0,0,0,0
0.513257,0,0,0,0,0,0,0
0.514821,0,0,0,0,0,0,0
0.516387,0,0,0,0,0,0,0
0.517957,0,0,0,0,0,0,0
0.519520,0,0,0,0,0,0,0
0.521103,0,0,0,0,0,0,0
0.522669,0,0,0,0,0,0,0
0.524233,0,0,0,0,0,0,0
0.525843,0,0,0,0,0,0,0
0.527398,0,0,0,0,0,0,0
0.529090,0,0,0,0,0,0,0
0.530627,0,0,0,0,0,0,0
0.532079,0,0,0,0,0,0,0
0.533615,0,0,0,0,0,0,0
0.535180,0,0,0,0,0,0,0
0.536746,0,0,0,0,0,0,0
0.538311,0,0,0,0,0,0,0
0.539874,0,0,0,0,0,0,0
0.541483,0,0,0,0,0,0,0
0.543059,0,0,0,0,0,0,0
0.544647,0,0,0,0,0,0,0
0.546237,0,0,0,0,0,0,0
0.547801,0,0,0,0,0,0,0
0.549366,0,0,0,0,0,0,0
0.550972,0,0,0,0,0,0,0
0.552535,0,0,0,0,0,0,0
0.554117,0,0,0,0,0,0,0
0.555681,0,0,0,0,0,0,0
0.557292,0,0,0,0,0,0,0
0.558857,0,0,0,0,0,0,0
0.560420,0,0,0,0,0,0,0
0.561987,0,0,0,0,0,0,0
0.563455,0,0,0,0,0,0,0
0.565016,0,0,0,0,0,0,0
0.566583,0,0,0,0,0,0,0
0.568147,0,0,0,0,0,0,0
0.569712,0,0,0,0,0,0,0
0.571278,0,0,0,0,0,0,0
0.572846,0,0,0,0,0,0,0
0.574456,0,0,0,0,0,0,0
0.576034,0,0,0,0,0,0,0
0.577599,0,0,0,0,0,0,0
0.579165,0,0,0,0,0,0,0
0.580733,0,0,0,0,0,0,0
0.582298,0,0,0,0,0,0,0
0.583861,0,0,0,0,0,0,0
0.585429,0,0,0,0,0,0,0
0.587008,0,0,0,0,0,0,0
0.588573,0,0,0,0,0,0,0
0.590091,0,0,0,0,0,0,0
0.591501,0,0,0,0,0,0,0
0.592908,0,0,0,0,0,0,0
0.594311,0,0,0,0,0,0,0
0.595714,0,0,0,0,0,0,0
0.597130,0,0,0,0,0,0,0
0.598662,0,0,0,0,0,0,0
0.600226,0,0,0,0,0,0,0
0.601792,0,0,0,0,0,0,0
0.603358,0,0,0,0,0,0,0
0.604925,0,0,0,0,0,0,0
0.606536,0,0,0,0,0,0,0
0.608115,0,0,0,0,0,0,0
0.609681,0,0,0,0,0,0,0
0.611247,0,0,0,0,0,0,0
0.612815,0,0,0,0,0,0,0
0.614381,0,0,0,0,0,0,0
0.615945,0,0,0,0,0,0,0
0.617514,0,0,0,0,0,0,0
0.619092,0,0,0,0,0,0,0
0.620657,0,0,0,0,0,0,0
0.622175,0,0,0,0,0,0,0
0.623582,0,0,0,0,0,0,0
0.625117,0,0,0,0,0,0,0
0.626683,0,0,0,0,0,0,0
0.628246,0,0,0,0,0,0,0
0.629697,0,0,0,0,0,0,0
0.631224,0,0,0,0,0,0,0
0.632845,0,0,0,0,0,0,0
0.634416,0,0,0,0,0,0,0
0.635982,0,0,0,0,0,0,0
0.637592,0,0,0,0,0,0,0
0.639160,0,0,0,0,0,0,0
0.640742,0,0,0,0,0,0,0
0.642308,0,0,0,0,0,0,0
0.643872,0,0,0,0,0,0,0
0.645334,0,0,0,0,0,0,0
0.646897,0,0,0,0,0,0,0
0.648462,0,0,0,0,0,0,0
0.650032,0,0,0,0,0,0,0
0.651610,0,0,0,0,0,0,0
0.653220,0,0,0,0,0,0,0
0.654786,0,0,0,0,0,0,0
0.656351,0,0,0,0,0,0,0
0.657979,0,0,0,0,0,0,0
0.659543,0,0,0,0,0,0,0
0.661110,0,0,0,0,0,0,0
0.662691,0,0,0,0,0,0,0
0.664256,0,0,0,0,0,0,0
0.665823,0,0,0,0,0,0,0
0.667389,0,0,0,0,0,0,0
0.668957,0,0,0,0,0,0,0
0.670568,0,0,0,0,0,0,0
0.672134,0,0,0,0,0,0,0
0.673715,0,0,0,0,0,0,0
0.675281,0,0,0,0,0,0,0
0.676849,0,0,0,0,0,0,0
0.678415,0,0,0,0,0,0,0
0.679980,0,0,0,0,0,0,0
0.681546,0,0,0,0,0,0,0
0.683112,0,0,0,0,0,0,0
0.684693,0,0,0,0,0,0,0
0.686260,0,0,0,0,0,0,0
0.687825,0,0,0,0,0,0,0
0.689393,0,0,0,0,0,0,0
0.690959,0,0,0,0,0,0,0
0.692525,0,0,0,0,0,0,0
0.694096,0,0,0,0,0,0,0
0.695675,0,0,0,0,0,0,0
0.697242,0,0,0,0,0,0,0
0.698808,0,0,0,0,0,0,0
0.700373,0,0,0,0,0,0,0
0.702039,0,0,0,0,0,0,0
0.703604,0,0,0,0,0,0,0
0.705171,0,0,0,0,0,0,0
0.706743,0,0,0,0,0,0,0
0.708298,0,0,0,0,0,0,0
0.709857,0,0,0,0,0,0,0
0.711423,0,0,0,0,0,0,0
0.712990,0,0,0,0,0,0,0
0.714557,0,0,0,0,0,0,0
0.716121,0,0,0,0,0,0,0
0.717742,0,0,0,0,0,0,0
0.719309,0,0,0,0,0,0,0
0.720877,0,0,0,0,0,0,0
0.722444,0,0,0,0,0,0,0
0.724008,0,0,0,0,0,0,0
0.725576,0,0,0,0,0,0,0
0.727142,0,0,0,0,0,0,0
0.728723,0,0,0,0,0,0,0
0.730290,0,0,0,0,0,0,0
0.731854,0,0,0,0,0,0,0
0.733465,0,0,0,0,0,0,0
0.735021,0,0,0,0,0,0,0
0.736576,0,0,0,0,0,0,0
0.738205,0,0,0,0,0,0,0
0.739772,0,0,0,0,0,0,0
0.741209,0,0,0,0,0,0,0
0.742808,0,0,0,0,0,0,0
0.744371,0,0,0,0,0,0,0
0.745988,0,0,0,0,0,0,0
0.747550,0,0,0,0,0,0,0
0.749161,0,0,0,0,0,0,0
0.750747,0,0,0,0,0,0,0
0.752310,0,0,0,0,0,0,0
0.753937,0,0,0,0,0,0,0
0.755500,0,0,0,0,0,0,0
0.757065,0,0,0,0,0,0,0
0.758509,0,0,0,0,0,0,0
0.760048,0,0,0,0,0,0,0
0.761499,0,0,0,0,0,0,0
0.763034,0,0,0,0,0,0,0
0.764476,0,0,0,0,0,0,0
0.766026,0,0,0,0,0,0,0
0.767592,0,0,0,0,0,0,0
0.769161,0,0,0,0,0,0,0
0.770728,0,0,0,0,0,0,0
0.772307,0,0,0,0,0,0,0
0.773935,0,0,0,0,0,0,0
0.775382,0,0,0,0,0,0,0
0.776924,0,0,0,0,0,0,0
0.778492,0,0,0,0,0,0,0
