elapsed_s,PC_NEVER_COUNT,PC_US_BUSY_CYCLES,PC_US_WORKING_CYCLES,PC_US_UCHE_OUTSTANDING_TRANS,PC_US_PASS1_TF_STALL_CYCLES,PC_US_STARVE_CYCLES_FOR_INDEX,PC_US_STARVE_CYCLES_FOR_TF,PC_US_STARVE_CYCLES_FOR_VIZ_STREAM
0.777456,0,0,0,0,0,0,0,0
0.779028,0,0,0,0,0,0,0,0
0.780600,0,0,0,0,0,0,0,0
0.782174,0,0,0,0,0,0,0,0
0.783748,0,0,0,0,0,0,0,0
0.785364,0,0,0,0,0,0,0,0
0.786935,0,0,0,0,0,0,0,0
0.788521,0,0,0,0,0,0,0,0
0.790094,0,0,0,0,0,0,0,0
0.791668,0,0,0,0,0,0,0,0
0.793241,0,0,0,0,0,0,0,0
0.794812,0,0,0,0,0,0,0,0
0.796387,0,0,0,0,0,0,0,0
0.797960,0,0,0,0,0,0,0,0
0.799544,0,0,0,0,0,0,0,0
0.801056,0,0,0,0,0,0,0,0
0.802469,0,0,0,0,0,0,0,0
0.804009,0,0,0,0,0,0,0,0
0.805572,0,0,0,0,0,0,0,0
0.807134,0,0,0,0,0,0,0,0
0.808577,0,0,0,0,0,0,0,0
0.810168,0,0,0,0,0,0,0,0
0.811742,0,0,0,0,0,0,0,0
0.813315,0,0,0,0,0,0,0,0
0.814885,0,0,0,0,0,0,0,0
0.816498,0,0,0,0,0,0,0,0
0.818066,0,0,0,0,0,0,0,0
0.819637,0,0,0,0,0,0,0,0
0.821223,0,0,0,0,0,0,0,0
0.822792,0,0,0,0,0,0,0,0
0.824364,0,0,0,0,0,0,0,0
0.825934,0,0,0,0,0,0,0,0
0.827504,0,0,0,0,0,0,0,0
0.829078,0,0,0,0,0,0,0,0
0.830648,0,0,0,0,0,0,0,0
0.832277,0,0,0,0,0,0,0,0
0.833849,0,0,0,0,0,0,0,0
0.835419,0,0,0,0,0,0,0,0
0.836992,0,0,0,0,0,0,0,0
0.838568,0,0,0,0,0,0,0,0
0.840017,0,0,0,0,0,0,0,0
0.841396,0,0,0,0,0,0,0,0
0.842915,0,0,0,0,0,0,0,0
0.844284,0,0,0,0,0,0,0,0
0.845692,0,0,0,0,0,0,0,0
0.847100,0,0,0,0,0,0,0,0
0.848552,0,0,0,0,0,0,0,0
0.849959,0,0,0,0,0,0,0,0
0.851366,0,0,0,0,0,0,0,0
0.852903,0,0,0,0,0,0,0,0
0.854360,0,0,0,0,0,0,0,0
0.855902,0,0,0,0,0,0,0,0
0.857464,0,0,0,0,0,0,0,0
0.859026,0,0,0,0,0,0,0,0
0.860474,0,0,0,0,0,0,0,0
0.862023,0,0,0,0,0,0,0,0
0.863649,0,0,0,0,0,0,0,0
0.865154,0,0,0,0,0,0,0,0
0.866580,0,0,0,0,0,0,0,0
0.867999,0,0,0,0,0,0,0,0
0.869409,0,0,0,0,0,0,0,0
0.870817,0,0,0,0,0,0,0,0
0.872227,0,0,0,0,0,0,0,0
0.873763,0,0,0,0,0,0,0,0
0.875348,0,0,0,0,0,0,0,0
0.876924,0,0,0,0,0,0,0,0
0.878495,0,0,0,0,0,0,0,0
0.880111,0,0,0,0,0,0,0,0
0.881684,0,0,0,0,0,0,0,0
0.883255,0,0,0,0,0,0,0,0
0.884882,0,0,0,0,0,0,0,0
0.886467,0,0,0,0,0,0,0,0
0.888042,0,0,0,0,0,0,0,0
0.889615,0,0,0,0,0,0,0,0
0.891185,0,0,0,0,0,0,0,0
0.892757,0,0,0,0,0,0,0,0
0.894330,0,0,0,0,0,0,0,0
0.895903,0,0,0,0,0,0,0,0
0.897535,0,0,0,0,0,0,0,0
0.899106,0,0,0,0,0,0,0,0
0.900678,0,0,0,0,0,0,0,0
0.902252,0,0,0,0,0,0,0,0
0.903825,0,0,0,0,0,0,0,0
0.905399,0,0,0,0,0,0,0,0
0.906969,0,0,0,0,0,0,0,0
0.908555,0,0,0,0,0,0,0,0
0.910128,0,0,0,0,0,0,0,0
0.911703,0,0,0,0,0,0,0,0
0.913322,0,0,0,0,0,0,0,0
0.914892,0,0,0,0,0,0,0,0
0.916465,0,0,0,0,0,0,0,0
0.918037,0,0,0,0,0,0,0,0
0.919500,0,0,0,0,0,0,0,0
0.921050,0,0,0,0,0,0,0,0
0.922621,0,0,0,0,0,0,0,0
0.924195,0,0,0,0,0,0,0,0
0.925768,0,0,0,0,0,0,0,0
0.927338,0,0,0,0,0,0,0,0
0.928916,0,0,0,0,0,0,0,0
0.930386,0,0,0,0,0,0,0,0
0.931932,0,0,0,0,0,0,0,0
0.933505,0,0,0,0,0,0,0,0
0.935077,0,0,0,0,0,0,0,0
0.936650,0,0,0,0,0,0,0,0
0.938224,0,0,0,0,0,0,0,0
0.939800,0,0,0,0,0,0,0,0
0.941387,0,0,0,0,0,0,0,0
0.942959,0,0,0,0,0,0,0,0
0.944576,0,0,0,0,0,0,0,0
0.946150,0,0,0,0,0,0,0,0
0.947726,0,0,0,0,0,0,0,0
0.949299,0,0,0,0,0,0,0,0
