elapsed_s,PC_US_STARVE_CYCLES_DI,PC_US_VIS_STREAMS_LOADED,PC_US_INSTANCES,PC_US_DEAD_PRIM,PC_US_SLICE_LIVE_PRIM,PC_US_3D_DRAWCALLS,PC_US_2D_DRAWCALLS,PC_US_NON_DRAWCALL_GLOBAL_EVENTS
0.115185,0,0,0,0,0,0,0,0
0.116592,0,0,0,0,0,0,0,0
0.118037,0,0,0,0,0,0,0,0
0.119577,0,0,0,0,0,0,0,0
0.121139,0,0,0,0,0,0,0,0
0.122580,0,0,0,0,0,0,0,0
0.124124,0,0,0,0,0,0,0,0
0.125697,0,0,0,0,0,0,0,0
0.127275,0,0,0,0,0,0,0,0
0.128846,0,0,0,0,0,0,0,0
0.130433,0,0,0,0,0,0,0,0
0.132006,0,0,0,0,0,0,0,0
0.133619,0,0,0,0,0,0,0,0
0.135196,0,0,0,0,0,0,0,0
0.136767,0,0,0,0,0,0,0,0
0.138342,0,0,0,0,0,0,0,0
0.139915,0,0,0,0,0,0,0,0
0.141541,0,0,0,0,0,0,0,0
0.143288,0,0,0,0,0,0,0,0
0.144883,0,0,0,0,0,0,0,0
0.146458,0,0,0,0,0,0,0,0
0.148031,0,0,0,0,0,0,0,0
0.149649,0,0,0,0,0,0,0,0
0.151227,0,0,0,0,0,0,0,0
0.152811,0,0,0,0,0,0,0,0
0.154391,0,0,0,0,0,0,0,0
0.155955,0,0,0,0,0,0,0,0
0.157560,0,0,0,0,0,0,0,0
0.159241,0,0,0,0,0,0,0,0
0.160801,0,0,0,0,0,0,0,0
0.162216,0,0,0,0,0,0,0,0
0.163628,0,0,0,0,0,0,0,0
0.165040,0,0,0,0,0,0,0,0
0.166649,0,0,0,0,0,0,0,0
0.168101,0,0,0,0,0,0,0,0
0.169640,0,0,0,0,0,0,0,0
0.171121,0,0,0,0,0,0,0,0
0.172507,0,0,0,0,0,0,0,0
0.174111,0,0,0,0,0,0,0,0
0.175520,0,0,0,0,0,0,0,0
0.176923,0,0,0,0,0,0,0,0
0.178326,0,0,0,0,0,0,0,0
0.179734,0,0,0,0,0,0,0,0
0.181163,0,0,0,0,0,0,0,0
0.182609,0,0,0,0,0,0,0,0
0.183991,0,0,0,0,0,0,0,0
0.185353,0,0,0,0,0,0,0,0
0.186760,0,0,0,0,0,0,0,0
0.188171,0,0,0,0,0,0,0,0
0.189528,0,0,0,0,0,0,0,0
0.190905,0,0,0,0,0,0,0,0
0.192233,0,0,0,0,0,0,0,0
0.193560,0,0,0,0,0,0,0,0
0.194995,0,0,0,0,0,0,0,0
0.196440,0,0,0,0,0,0,0,0
0.197803,0,0,0,0,0,0,0,0
0.199247,0,0,0,0,0,0,0,0
0.200570,0,0,0,0,0,0,0,0
0.201933,0,0,0,0,0,0,0,0
0.203247,0,0,0,0,0,0,0,0
0.204558,0,0,0,0,0,0,0,0
0.205952,0,0,0,0,0,0,0,0
0.207236,0,0,0,0,0,0,0,0
0.208623,0,0,0,0,0,0,0,0
0.210002,0,0,0,0,0,0,0,0
0.211270,0,0,0,0,0,0,0,0
0.212645,0,0,0,0,0,0,0,0
0.214000,0,0,0,0,0,0,0,0
0.215359,0,0,0,0,0,0,0,0
0.216744,0,0,0,0,0,0,0,0
0.218113,0,0,0,0,0,0,0,0
0.219478,0,0,0,0,0,0,0,0
0.220914,0,0,0,0,0,0,0,0
0.223845,0,0,0,0,0,0,0,0
0.225254,0,0,0,0,0,0,0,0
0.226701,0,0,0,0,0,0,0,0
0.228143,0,0,0,0,0,0,0,0
0.229607,0,0,0,0,0,0,0,0
0.231076,0,0,0,0,0,0,0,0
0.232489,0,0,0,0,0,0,0,0
0.234021,0,0,0,0,0,0,0,0
0.235483,0,0,0,0,0,0,0,22
0.236651,0,0,0,0,0,0,0,0
0.238123,0,0,0,0,0,0,0,0
0.239539,0,0,0,0,0,0,0,0
0.240941,0,0,0,0,0,0,0,0
0.242345,0,0,0,0,0,0,0,0
0.243750,0,0,0,0,0,0,0,0
0.245204,0,0,0,0,0,0,0,0
0.246610,0,0,0,0,0,0,0,0
0.248063,0,0,0,0,0,0,0,48
0.249355,0,0,0,0,0,0,0,0
0.250760,0,0,0,0,0,0,0,0
0.252168,0,0,0,0,0,0,0,0
0.253622,0,0,0,0,0,0,0,0
0.255061,0,0,0,0,0,0,0,0
0.256468,0,0,0,0,0,0,0,0
0.257908,0,0,0,0,0,0,0,0
0.259335,0,0,0,0,0,0,0,0
0.260853,0,0,0,0,0,0,0,0
0.262322,0,0,0,0,0,0,0,0
0.263725,0,0,0,0,0,0,0,0
0.265148,0,0,0,0,0,0,0,0
0.266900,0,0,0,0,0,0,0,0
0.268304,0,0,0,0,0,0,0,0
0.269746,0,0,0,0,0,0,0,0
0.271197,0,0,0,0,0,0,0,0
0.272596,0,0,0,0,0,0,0,0
0.274034,0,0,0,0,0,0,0,0
0.275498,0,0,0,0,0,0,0,0
0.276942,0,0,0,0,0,0,0,0
0.278352,0,0,0,0,0,0,0,0
0.279753,0,0,0,0,0,0,0,0
0.281155,0,0,0,0,0,0,0,0
0.282565,0,0,0,0,0,0,0,0
0.284093,0,0,0,0,0,0,0,0
0.285658,0,0,0,0,0,0,0,0
0.287247,0,0,0,0,0,0,0,0
0.288816,0,0,0,0,0,0,0,0
0.290389,0,0,0,0,0,0,0,0
0.291961,0,0,0,0,0,0,0,0
0.293586,0,0,0,0,0,0,0,0
0.295156,0,0,0,0,0,0,0,0
0.296568,0,0,0,0,0,0,0,0
0.298107,0,0,0,0,0,0,0,0
0.299677,0,0,0,0,0,0,0,0
0.301289,0,0,0,0,0,0,0,0
0.302735,0,0,0,0,0,0,0,0
0.304289,0,0,0,0,0,0,0,0
0.305917,0,0,0,0,0,0,0,0
0.307486,0,0,0,0,0,0,0,0
0.309097,0,0,0,0,0,0,0,0
0.310671,0,0,0,0,0,0,0,0
0.312242,0,0,0,0,0,0,0,0
0.313811,0,0,0,0,0,0,0,0
0.315296,0,0,0,0,0,0,0,0
0.316709,0,0,0,0,0,0,0,0
0.318292,0,0,0,0,0,0,0,0
0.319864,0,0,0,0,0,0,0,0
0.321433,0,0,0,0,0,0,0,0
0.323004,0,0,0,0,0,0,0,0
0.324576,0,0,0,0,0,0,0,0
0.326206,0,0,0,0,0,0,0,0
0.327778,0,0,0,0,0,0,0,0
0.329347,0,0,0,0,0,0,0,0
0.330800,0,0,0,0,0,0,0,0
0.332345,0,0,0,0,0,0,0,0
0.333921,0,0,0,0,0,0,0,0
0.335493,0,0,0,0,0,0,0,0
0.337077,0,0,0,0,0,0,0,0
0.338650,0,0,0,0,0,0,0,0
0.340222,0,0,0,0,0,0,0,0
0.341793,0,0,0,0,0,0,0,0
0.343366,0,0,0,0,0,0,0,0
0.344936,0,0,0,0,0,0,0,0
0.346512,0,0,0,0,0,0,0,0
0.348098,0,0,0,0,0,0,0,0
0.349671,0,0,0,0,0,0,0,0
0.351245,0,0,0,0,0,0,0,0
0.352815,0,0,0,0,0,0,0,0
0.354388,0,0,0,0,0,0,0,0
0.355959,0,0,0,0,0,0,0,0
0.357403,0,0,0,0,0,0,0,0
0.358832,0,0,0,0,0,0,0,0
0.360722,0,0,0,0,0,0,0,0
0.362234,0,0,0,0,0,0,0,0
0.363719,0,0,0,0,0,0,0,0
0.365279,0,0,0,0,0,0,0,0
0.366896,0,0,0,0,0,0,0,0
0.368364,0,0,0,0,0,0,0,0
0.369772,0,0,0,0,0,0,0,0
0.371171,0,0,0,0,0,0,0,0
0.372570,0,0,0,0,0,0,0,0
0.373988,0,0,0,0,0,0,0,0
0.375363,0,0,0,0,0,0,0,0
0.376738,0,0,0,0,0,0,0,0
0.378113,0,0,0,0,0,0,0,0
0.379486,0,0,0,0,0,0,0,0
0.380901,0,0,0,0,0,0,0,0
0.382331,0,0,0,0,0,0,0,0
0.383757,0,0,0,0,0,0,0,0
0.385183,0,0,0,0,0,0,0,0
0.386609,0,0,0,0,0,0,0,0
0.388042,0,0,0,0,0,0,0,0
0.389440,0,0,0,0,0,0,0,0
0.390735,0,0,0,0,0,0,0,0
0.392115,0,0,0,0,0,0,0,0
0.393487,0,0,0,0,0,0,0,0
0.394859,0,0,0,0,0,0,0,0
0.396227,0,0,0,0,0,0,0,0
0.397605,0,0,0,0,0,0,0,0
0.399067,0,0,0,0,0,0,0,0
0.400706,0,0,0,0,0,0,0,0
0.402221,0,0,0,0,0,0,0,0
0.404315,0,0,0,0,0,0,0,0
0.405775,0,0,0,0,0,0,0,0
0.407252,0,0,0,0,0,0,0,0
0.408658,0,0,0,0,0,0,0,0
0.410315,0,0,0,0,0,0,0,8
0.411688,0,0,0,0,0,0,0,0
0.413139,0,0,0,0,0,0,0,0
0.414556,0,0,0,0,0,0,0,0
0.415959,0,0,0,0,0,0,0,0
0.417361,0,0,0,0,0,0,0,0
0.420100,0,0,0,0,0,0,0,48
0.421427,0,0,0,0,0,0,0,0
0.422837,0,0,0,0,0,0,0,0
0.424245,0,0,0,0,0,0,0,0
0.425663,0,0,0,0,0,0,0,0
0.427073,0,0,0,0,0,0,0,0
0.428480,0,0,0,0,0,0,0,0
0.429911,0,0,0,0,0,0,0,0
0.431390,0,0,0,0,0,0,0,0
0.432913,0,0,0,0,0,0,0,0
0.434314,0,0,0,0,0,0,0,0
0.435723,0,0,0,0,0,0,0,0
0.437168,0,0,0,0,0,0,0,0
0.441940,0,0,0,0,0,0,0,0
0.443353,0,0,0,0,0,0,0,0
0.444890,0,0,0,0,0,0,0,0
0.446313,0,0,0,0,0,0,0,0
0.447713,0,0,0,0,0,0,0,0
0.449113,0,0,0,0,0,0,0,0
0.450516,0,0,0,0,0,0,0,0
0.451926,0,0,0,0,0,0,0,0
0.453372,0,0,0,0,0,0,0,0
0.454783,0,0,0,0,0,0,0,0
0.456186,0,0,0,0,0,0,0,0
0.457602,0,0,0,0,0,0,0,0
0.459096,0,0,0,0,0,0,0,0
0.460498,0,0,0,0,0,0,0,0
0.461935,0,0,0,0,0,0,0,0
0.463343,0,0,0,0,0,0,0,0
0.464748,0,0,0,0,0,0,0,0
0.466156,0,0,0,0,0,0,0,0
0.467563,0,0,0,0,0,0,0,0
0.469012,0,0,0,0,0,0,0,0
0.470420,0,0,0,0,0,0,0,0
0.471826,0,0,0,0,0,0,0,0
0.473232,0,0,0,0,0,0,0,0
0.474640,0,0,0,0,0,0,0,0
0.476046,0,0,0,0,0,0,0,0
0.477584,0,0,0,0,0,0,0,0
0.479049,0,0,0,0,0,0,0,0
0.480461,0,0,0,0,0,0,0,0
0.481871,0,0,0,0,0,0,0,0
0.483278,0,0,0,0,0,0,0,0
0.484690,0,0,0,0,0,0,0,0
0.486149,0,0,0,0,0,0,0,0
0.487685,0,0,0,0,0,0,0,0
0.489145,0,0,0,0,0,0,0,0
0.490691,0,0,0,0,0,0,0,0
0.492265,0,0,0,0,0,0,0,0
0.493839,0,0,0,0,0,0,0,0
0.495382,0,0,0,0,0,0,0,0
0.496797,0,0,0,0,0,0,0,0
0.498338,0,0,0,0,0,0,0,0
0.499798,0,0,0,0,0,0,0,0
0.501383,0,0,0,0,0,0,0,0
0.502958,0,0,0,0,0,0,0,0
0.504532,0,0,0,0,0,0,0,0
0.506107,0,0,0,0,0,0,0,0
0.507673,0,0,0,0,0,0,0,0
0.509278,0,0,0,0,0,0,0,0
0.510731,0,0,0,0,0,0,0,0
0.512273,0,0,0,0,0,0,0,0
0.513900,0,0,0,0,0,0,0,0
0.515470,0,0,0,0,0,0,0,0
0.517083,0,0,0,0,0,0,0,0
0.518659,0,0,0,0,0,0,0,0
0.520231,0,0,0,0,0,0,0,0
0.521814,0,0,0,0,0,0,0,0
0.523427,0,0,0,0,0,0,0,0
0.525041,0,0,0,0,0,0,0,0
0.526615,0,0,0,0,0,0,0,0
0.528187,0,0,0,0,0,0,0,0
0.529756,0,0,0,0,0,0,0,0
0.531340,0,0,0,0,0,0,0,0
0.533403,0,0,0,0,0,0,0,0
0.534819,0,0,0,0,0,0,0,0
0.536224,0,0,0,0,0,0,0,0
0.537624,0,0,0,0,0,0,0,0
0.539096,0,0,0,0,0,0,0,0
0.540496,0,0,0,0,0,0,0,0
0.541900,0,0,0,0,0,0,0,0
0.543348,0,0,0,0,0,0,0,0
0.544728,0,0,0,0,0,0,0,0
0.546103,0,0,0,0,0,0,0,0
0.547477,0,0,0,0,0,0,0,0
0.548885,0,0,0,0,0,0,0,0
0.550317,0,0,0,0,0,0,0,0
0.551743,0,0,0,0,0,0,0,0
0.553170,0,0,0,0,0,0,0,0
0.554597,0,0,0,0,0,0,0,0
0.556025,0,0,0,0,0,0,0,0
0.557463,0,0,0,0,0,0,0,0
0.558909,0,0,0,0,0,0,0,0
0.560312,0,0,0,0,0,0,0,0
0.561875,0,0,0,0,0,0,0,0
0.563270,0,0,0,0,0,0,0,0
0.564645,0,0,0,0,0,0,0,0
0.566270,0,0,0,0,0,0,0,0
0.567675,0,0,0,0,0,0,0,0
0.569087,0,0,0,0,0,0,0,0
0.570728,0,0,0,0,0,0,0,0
0.572152,0,0,0,0,0,0,0,0
0.573576,0,0,0,0,0,0,0,0
0.575098,0,0,0,0,0,0,0,0
0.576520,0,0,0,0,0,0,0,0
0.577947,0,0,0,0,0,0,0,0
0.579378,0,0,0,0,0,0,0,22
0.581030,0,0,0,0,0,0,0,0
0.582442,0,0,0,0,0,0,0,0
0.583847,0,0,0,0,0,0,0,0
0.585250,0,0,0,0,0,0,0,0
0.586664,0,0,0,0,0,0,0,0
0.588067,0,0,0,0,0,0,0,0
0.589475,0,0,0,0,0,0,0,23
0.590741,0,0,0,0,0,0,0,25
0.592148,0,0,0,0,0,0,0,0
0.593557,0,0,0,0,0,0,0,0
0.595051,0,0,0,0,0,0,0,0
0.596459,0,0,0,0,0,0,0,0
0.597926,0,0,0,0,0,0,0,0
0.599335,0,0,0,0,0,0,0,0
0.600741,0,0,0,0,0,0,0,0
0.602200,0,0,0,0,0,0,0,0
0.603607,0,0,0,0,0,0,0,0
0.605011,0,0,0,0,0,0,0,0
0.606415,0,0,0,0,0,0,0,0
0.607890,0,0,0,0,0,0,0,0
0.609288,0,0,0,0,0,0,0,0
0.610686,0,0,0,0,0,0,0,0
0.612100,0,0,0,0,0,0,0,0
0.613503,0,0,0,0,0,0,0,0
0.614905,0,0,0,0,0,0,0,0
0.616312,0,0,0,0,0,0,0,0
0.617712,0,0,0,0,0,0,0,0
0.619100,0,0,0,0,0,0,0,0
0.620502,0,0,0,0,0,0,0,0
0.622007,0,0,0,0,0,0,0,0
0.623412,0,0,0,0,0,0,0,0
0.624813,0,0,0,0,0,0,0,0
0.626214,0,0,0,0,0,0,0,0
0.627616,0,0,0,0,0,0,0,0
0.629052,0,0,0,0,0,0,0,0
0.630465,0,0,0,0,0,0,0,0
0.631871,0,0,0,0,0,0,0,0
0.633277,0,0,0,0,0,0,0,0
0.634816,0,0,0,0,0,0,0,0
0.636388,0,0,0,0,0,0,0,0
0.637962,0,0,0,0,0,0,0,0
0.639533,0,0,0,0,0,0,0,0
0.641116,0,0,0,0,0,0,0,0
0.642689,0,0,0,0,0,0,0,0
0.645480,0,0,0,0,0,0,0,0
0.646984,0,0,0,0,0,0,0,0
0.648395,0,0,0,0,0,0,0,0
0.649799,0,0,0,0,0,0,0,0
0.651269,0,0,0,0,0,0,0,0
0.652669,0,0,0,0,0,0,0,0
0.654138,0,0,0,0,0,0,0,0
0.655541,0,0,0,0,0,0,0,0
0.656943,0,0,0,0,0,0,0,0
0.658344,0,0,0,0,0,0,0,0
0.659746,0,0,0,0,0,0,0,0
0.661182,0,0,0,0,0,0,0,0
0.662595,0,0,0,0,0,0,0,0
0.664001,0,0,0,0,0,0,0,0
0.665407,0,0,0,0,0,0,0,0
0.666814,0,0,0,0,0,0,0,0
0.668219,0,0,0,0,0,0,0,0
0.669628,0,0,0,0,0,0,0,0
0.671110,0,0,0,0,0,0,0,0
0.672645,0,0,0,0,0,0,0,0
0.674230,0,0,0,0,0,0,0,0
0.675804,0,0,0,0,0,0,0,0
0.677613,0,0,0,0,0,0,0,0
0.679040,0,0,0,0,0,0,0,0
0.680449,0,0,0,0,0,0,0,0
0.681858,0,0,0,0,0,0,0,0
0.683266,0,0,0,0,0,0,0,0
0.684670,0,0,0,0,0,0,0,0
0.686094,0,0,0,0,0,0,0,0
0.687628,0,0,0,0,0,0,0,0
0.689198,0,0,0,0,0,0,0,0
0.690769,0,0,0,0,0,0,0,0
0.692341,0,0,0,0,0,0,0,0
0.693915,0,0,0,0,0,0,0,0
0.695500,0,0,0,0,0,0,0,0
0.697070,0,0,0,0,0,0,0,0
0.698644,0,0,0,0,0,0,0,0
0.700216,0,0,0,0,0,0,0,0
0.701786,0,0,0,0,0,0,0,0
0.703360,0,0,0,0,0,0,0,0
0.704938,0,0,0,0,0,0,0,0
0.707094,0,0,0,0,0,0,0,0
0.708506,0,0,0,0,0,0,0,0
0.709913,0,0,0,0,0,0,0,0
0.711314,0,0,0,0,0,0,0,0
0.712713,0,0,0,0,0,0,0,0
0.714112,0,0,0,0,0,0,0,0
0.715512,0,0,0,0,0,0,0,0
0.716963,0,0,0,0,0,0,0,0
0.718348,0,0,0,0,0,0,0,0
0.719724,0,0,0,0,0,0,0,0
0.721117,0,0,0,0,0,0,0,0
0.722489,0,0,0,0,0,0,0,0
0.723864,0,0,0,0,0,0,0,0
0.725272,0,0,0,0,0,0,0,0
0.726632,0,0,0,0,0,0,0,0
0.727990,0,0,0,0,0,0,0,0
0.729354,0,0,0,0,0,0,0,0
0.730863,0,0,0,0,0,0,0,0
0.732240,0,0,0,0,0,0,0,0
0.733592,0,0,0,0,0,0,0,0
0.734996,0,0,0,0,0,0,0,0
0.736315,0,0,0,0,0,0,0,0
0.737750,0,0,0,0,0,0,0,0
0.739180,0,0,0,0,0,0,0,0
0.740609,0,0,0,0,0,0,0,0
0.742017,0,0,0,0,0,0,0,0
0.743427,0,0,0,0,0,0,0,0
0.744791,0,0,0,0,0,0,0,0
0.746164,0,0,0,0,0,0,0,0
0.747533,0,0,0,0,0,0,0,0
0.749123,0,0,0,0,0,0,0,0
0.750537,0,0,0,0,0,0,0,0
0.752149,0,0,0,0,0,0,0,0
0.753641,0,0,0,0,0,0,0,0
0.755105,0,0,0,0,0,0,0,0
0.756512,0,0,0,0,0,0,0,0
0.757982,0,0,0,0,0,0,0,0
0.760815,0,0,0,0,0,0,0,22
0.762108,0,0,0,0,0,0,0,0
0.763518,0,0,0,0,0,0,0,0
0.765053,0,0,0,0,0,0,0,0
0.766481,0,0,0,0,0,0,0,0
0.767853,0,0,0,0,0,0,0,0
0.769218,0,0,0,0,0,0,0,0
0.770585,0,0,0,0,0,0,0,18
0.771960,0,0,0,0,0,0,0,30
0.773338,0,0,0,0,0,0,0,0
0.774754,0,0,0,0,0,0,0,0
0.776167,0,0,0,0,0,0,0,0
0.777577,0,0,0,0,0,0,0,0
0.779045,0,0,0,0,0,0,0,0
0.780453,0,0,0,0,0,0,0,0
0.781901,0,0,0,0,0,0,0,0
0.783321,0,0,0,0,0,0,0,0
0.784723,0,0,0,0,0,0,0,0
0.786137,0,0,0,0,0,0,0,0
0.787539,0,0,0,0,0,0,0,0
0.789014,0,0,0,0,0,0,0,0
0.790466,0,0,0,0,0,0,0,0
0.791869,0,0,0,0,0,0,0,0
0.793270,0,0,0,0,0,0,0,0
0.796954,0,0,0,0,0,0,0,0
0.798417,0,0,0,0,0,0,0,0
0.799789,0,0,0,0,0,0,0,0
0.801147,0,0,0,0,0,0,0,0
0.802552,0,0,0,0,0,0,0,0
0.803911,0,0,0,0,0,0,0,0
0.805305,0,0,0,0,0,0,0,0
0.806709,0,0,0,0,0,0,0,0
0.808111,0,0,0,0,0,0,0,0
0.809513,0,0,0,0,0,0,0,0
0.810916,0,0,0,0,0,0,0,0
0.812318,0,0,0,0,0,0,0,0
0.813720,0,0,0,0,0,0,0,0
0.815320,0,0,0,0,0,0,0,0
0.816778,0,0,0,0,0,0,0,0
0.818197,0,0,0,0,0,0,0,0
0.819603,0,0,0,0,0,0,0,0
0.821194,0,0,0,0,0,0,0,0
0.822601,0,0,0,0,0,0,0,0
0.824010,0,0,0,0,0,0,0,0
0.825628,0,0,0,0,0,0,0,0
0.827219,0,0,0,0,0,0,0,0
0.828790,0,0,0,0,0,0,0,0
0.830265,0,0,0,0,0,0,0,0
0.831712,0,0,0,0,0,0,0,0
0.833124,0,0,0,0,0,0,0,0
0.834535,0,0,0,0,0,0,0,0
0.835944,0,0,0,0,0,0,0,0
0.837405,0,0,0,0,0,0,0,0
0.838816,0,0,0,0,0,0,0,0
0.840224,0,0,0,0,0,0,0,0
0.841632,0,0,0,0,0,0,0,0
0.843042,0,0,0,0,0,0,0,0
0.844450,0,0,0,0,0,0,0,0
0.845990,0,0,0,0,0,0,0,0
0.847576,0,0,0,0,0,0,0,0
0.849147,0,0,0,0,0,0,0,0
0.850720,0,0,0,0,0,0,0,0
0.852291,0,0,0,0,0,0,0,0
0.853932,0,0,0,0,0,0,0,0
0.855569,0,0,0,0,0,0,0,0
0.857139,0,0,0,0,0,0,0,0
0.858723,0,0,0,0,0,0,0,0
0.860296,0,0,0,0,0,0,0,0
0.861872,0,0,0,0,0,0,0,0
0.863446,0,0,0,0,0,0,0,0
0.865017,0,0,0,0,0,0,0,0
0.866590,0,0,0,0,0,0,0,0
0.868162,0,0,0,0,0,0,0,0
0.869622,0,0,0,0,0,0,0,0
0.871170,0,0,0,0,0,0,0,0
0.872740,0,0,0,0,0,0,0,0
0.874314,0,0,0,0,0,0,0,0
0.875886,0,0,0,0,0,0,0,0
0.877500,0,0,0,0,0,0,0,0
0.879032,0,0,0,0,0,0,0,0
0.880582,0,0,0,0,0,0,0,0
0.882153,0,0,0,0,0,0,0,0
0.883726,0,0,0,0,0,0,0,0
0.885339,0,0,0,0,0,0,0,0
0.886912,0,0,0,0,0,0,0,0
0.888485,0,0,0,0,0,0,0,0
0.890059,0,0,0,0,0,0,0,0
0.891645,0,0,0,0,0,0,0,0
0.893260,0,0,0,0,0,0,0,0
0.894832,0,0,0,0,0,0,0,0
0.896403,0,0,0,0,0,0,0,0
0.897978,0,0,0,0,0,0,0,0
0.899551,0,0,0,0,0,0,0,0
0.901164,0,0,0,0,0,0,0,0
0.902750,0,0,0,0,0,0,0,0
0.904322,0,0,0,0,0,0,0,0
0.905897,0,0,0,0,0,0,0,0
0.907469,0,0,0,0,0,0,0,0
0.909083,0,0,0,0,0,0,0,0
0.910657,0,0,0,0,0,0,0,0
0.912229,0,0,0,0,0,0,0,0
0.913813,0,0,0,0,0,0,0,0
0.915430,0,0,0,0,0,0,0,0
0.917042,0,0,0,0,0,0,0,0
0.918617,0,0,0,0,0,0,0,0
0.920189,0,0,0,0,0,0,0,0
0.921760,0,0,0,0,0,0,0,0
0.923332,0,0,0,0,0,0,0,0
0.924950,0,0,0,0,0,0,0,0
0.926392,0,0,0,0,0,0,0,0
0.927932,0,0,0,0,0,0,0,0
0.929500,0,0,0,0,0,0,0,0
0.931122,0,0,0,0,0,0,0,0
0.932691,0,0,0,0,0,0,0,0
0.934307,0,0,0,0,0,0,0,0
0.935891,0,0,0,0,0,0,0,0
0.937459,0,0,0,0,0,0,0,0
0.939028,0,0,0,0,0,0,0,0
0.940601,0,0,0,0,0,0,0,0
0.942217,0,0,0,0,0,0,0,0
0.943787,0,0,0,0,0,0,0,0
0.945357,0,0,0,0,0,0,0,0
0.946941,0,0,0,0,0,0,0,0
0.948512,0,0,0,0,0,0,0,0
0.950128,0,0,0,0,0,0,0,0
0.951699,0,0,0,0,0,0,0,0
0.953267,0,0,0,0,0,0,0,0
0.954837,0,0,0,0,0,0,0,0
0.956408,0,0,0,0,0,0,0,0
0.957870,0,0,0,0,0,0,0,0
0.959412,0,0,0,0,0,0,0,0
0.960856,0,0,0,0,0,0,0,0
0.962400,0,0,0,0,0,0,0,0
0.963971,0,0,0,0,0,0,0,0
0.965583,0,0,0,0,0,0,0,0
0.967157,0,0,0,0,0,0,0,0
0.968741,0,0,0,0,0,0,0,0
0.970316,0,0,0,0,0,0,0,0
0.971882,0,0,0,0,0,0,0,0
0.973494,0,0,0,0,0,0,0,0
0.975015,0,0,0,0,0,0,0,0
0.976550,0,0,0,0,0,0,0,0
0.978022,0,0,0,0,0,0,0,0
0.979605,0,0,0,0,0,0,0,0
