elapsed_s,PC_NEVER_COUNT,PC_US_BUSY_CYCLES,PC_US_WORKING_CYCLES,PC_US_UCHE_OUTSTANDING_TRANS,PC_US_PASS1_TF_STALL_CYCLES,PC_US_STARVE_CYCLES_FOR_INDEX,PC_US_STARVE_CYCLES_FOR_TF,PC_US_STARVE_CYCLES_FOR_VIZ_STREAM
0.062868,0,0,0,0,0,0,0,0
0.064237,0,1,8,0,0,0,0,0
0.065922,0,63836,807,0,0,0,0,0
0.067338,0,0,0,0,0,0,0,0
0.068758,0,0,0,0,0,0,0,0
0.070169,0,0,0,0,0,0,0,0
0.071579,0,0,0,0,0,0,0,0
0.072984,0,0,0,0,0,0,0,0
0.074436,0,0,0,0,0,0,0,0
0.075855,0,0,0,0,0,0,0,0
0.077315,0,0,0,0,0,0,0,0
0.079069,0,0,0,0,0,0,0,0
0.080470,0,0,0,0,0,0,0,0
0.081872,0,0,0,0,0,0,0,0
0.083274,0,0,0,0,0,0,0,0
0.084715,0,0,0,0,0,0,0,0
0.089199,0,0,0,0,0,0,0,0
0.090574,0,0,0,0,0,0,0,0
0.091978,0,0,0,0,0,0,0,0
0.093516,0,0,0,0,0,0,0,0
0.094893,0,0,0,0,0,0,0,0
0.096249,0,0,0,0,0,0,0,0
0.097643,0,0,0,0,0,0,0,0
0.099109,0,0,0,0,0,0,0,0
0.100470,0,0,0,0,0,0,0,0
0.101872,0,0,0,0,0,0,0,0
0.103275,0,0,0,0,0,0,0,0
0.104676,0,0,0,0,0,0,0,0
0.106078,0,0,0,0,0,0,0,0
0.107489,0,0,0,0,0,0,0,0
0.108925,0,0,0,0,0,0,0,0
0.110332,0,0,0,0,0,0,0,0
0.111739,0,0,0,0,0,0,0,0
0.113149,0,0,0,0,0,0,0,0
0.114557,0,0,0,0,0,0,0,0
0.116137,0,0,0,0,0,0,0,0
0.117740,0,0,0,0,0,0,0,0
0.119220,0,0,0,0,0,0,0,0
0.120792,0,0,0,0,0,0,0,0
0.122429,0,0,0,0,0,0,0,0
0.124001,0,0,0,0,0,0,0,0
0.125624,0,0,0,0,0,0,0,0
0.127196,0,0,0,0,0,0,0,0
0.128658,0,0,0,0,0,0,0,0
0.130079,0,0,0,0,0,0,0,0
0.131490,0,0,0,0,0,0,0,0
0.132940,0,0,0,0,0,0,0,0
0.134352,0,0,0,0,0,0,0,0
0.135897,0,0,0,0,0,0,0,0
0.138561,0,0,0,0,0,0,0,0
0.140413,0,0,0,0,0,0,0,0
0.141821,0,0,0,0,0,0,0,0
0.143225,0,0,0,0,0,0,0,0
0.144627,0,0,0,0,0,0,0,0
0.146030,0,0,0,0,0,0,0,0
0.147433,0,0,0,0,0,0,0,0
0.148874,0,0,0,0,0,0,0,0
0.150314,0,0,0,0,0,0,0,0
0.151725,0,0,0,0,0,0,0,0
0.153210,0,0,0,0,0,0,0,0
0.154611,0,0,0,0,0,0,0,0
0.156012,0,0,0,0,0,0,0,0
0.157427,0,0,0,0,0,0,0,0
0.158954,0,0,0,0,0,0,0,0
0.160516,0,0,0,0,0,0,0,0
0.161971,0,0,0,0,0,0,0,0
0.163515,0,0,0,0,0,0,0,0
0.165087,0,0,0,0,0,0,0,0
0.166730,0,0,0,0,0,0,0,0
0.168302,0,0,0,0,0,0,0,0
0.169877,0,0,0,0,0,0,0,0
0.171450,0,0,0,0,0,0,0,0
0.173036,0,0,0,0,0,0,0,0
0.174615,0,0,0,0,0,0,0,0
0.176187,0,0,0,0,0,0,0,0
0.177761,0,0,0,0,0,0,0,0
0.179325,0,0,0,0,0,0,0,0
0.180887,0,0,0,0,0,0,0,0
0.182406,0,0,0,0,0,0,0,0
0.183829,0,0,0,0,0,0,0,0
0.185268,0,0,0,0,0,0,0,0
0.186698,0,0,0,0,0,0,0,0
0.188152,0,0,0,0,0,0,0,0
0.189527,0,0,0,0,0,0,0,0
0.190901,0,0,0,0,0,0,0,0
0.192274,0,0,0,0,0,0,0,0
0.193647,0,0,0,0,0,0,0,0
0.195027,0,0,0,0,0,0,0,0
0.196435,0,0,0,0,0,0,0,0
0.197764,0,0,0,0,0,0,0,0
0.199190,0,0,0,0,0,0,0,0
0.200616,0,0,0,0,0,0,0,0
0.202043,0,0,0,0,0,0,0,0
0.203469,0,0,0,0,0,0,0,0
0.204909,0,0,0,0,0,0,0,0
0.206312,0,0,0,0,0,0,0,0
0.207692,0,0,0,0,0,0,0,0
0.209068,0,0,0,0,0,0,0,0
0.210414,0,0,0,0,0,0,0,0
0.211790,0,0,0,0,0,0,0,0
0.213201,0,0,0,0,0,0,0,0
0.214562,0,0,0,0,0,0,0,0
0.215939,0,0,0,0,0,0,0,0
0.217331,0,0,0,0,0,0,0,0
0.218698,0,0,0,0,0,0,0,0
0.220117,0,0,0,0,0,0,0,0
0.221557,0,0,0,0,0,0,0,0
0.222967,0,0,0,0,0,0,0,0
0.224439,0,0,0,0,0,0,0,0
0.225847,0,0,0,0,0,0,0,0
0.227237,0,0,0,0,0,0,0,0
0.228702,0,270,360,0,0,0,0,0
0.230164,0,0,0,0,0,0,0,0
0.231590,0,0,0,0,0,0,0,0
0.233005,0,0,0,0,0,0,0,0
0.234456,0,0,0,0,0,0,0,0
0.235859,0,0,0,0,0,0,0,0
0.237345,0,0,0,0,0,0,0,0
0.238880,0,66427,824,0,0,0,0,0
0.240168,0,0,0,0,0,0,0,0
0.241575,0,0,0,0,0,0,0,0
0.243026,0,0,0,0,0,0,0,0
0.244435,0,0,0,0,0,0,0,0
0.245843,0,0,0,0,0,0,0,0
0.247252,0,0,0,0,0,0,0,0
0.248658,0,0,0,0,0,0,0,0
0.250068,0,0,0,0,0,0,0,0
0.251506,0,0,0,0,0,0,0,0
0.252908,0,0,0,0,0,0,0,0
0.254400,0,0,0,0,0,0,0,0
0.255804,0,0,0,0,0,0,0,0
0.257381,0,0,0,0,0,0,0,0
0.258816,0,0,0,0,0,0,0,0
0.260267,0,0,0,0,0,0,0,0
0.261829,0,0,0,0,0,0,0,0
0.263228,0,0,0,0,0,0,0,0
0.264629,0,0,0,0,0,0,0,0
0.266033,0,0,0,0,0,0,0,0
0.267441,0,0,0,0,0,0,0,0
0.268884,0,0,0,0,0,0,0,0
0.270302,0,0,0,0,0,0,0,0
0.271703,0,0,0,0,0,0,0,0
0.273103,0,0,0,0,0,0,0,0
0.274547,0,0,0,0,0,0,0,0
0.276118,0,0,0,0,0,0,0,0
0.277561,0,0,0,0,0,0,0,0
0.279105,0,0,0,0,0,0,0,0
0.280690,0,0,0,0,0,0,0,0
0.282263,0,0,0,0,0,0,0,0
0.283836,0,0,0,0,0,0,0,0
0.285454,0,0,0,0,0,0,0,0
0.287028,0,0,0,0,0,0,0,0
0.288599,0,0,0,0,0,0,0,0
0.290173,0,0,0,0,0,0,0,0
0.291758,0,0,0,0,0,0,0,0
0.293334,0,0,0,0,0,0,0,0
0.294907,0,0,0,0,0,0,0,0
0.296479,0,0,0,0,0,0,0,0
0.298052,0,0,0,0,0,0,0,0
0.299625,0,0,0,0,0,0,0,0
0.301201,0,0,0,0,0,0,0,0
0.302787,0,0,0,0,0,0,0,0
0.304360,0,0,0,0,0,0,0,0
0.305935,0,0,0,0,0,0,0,0
0.307507,0,0,0,0,0,0,0,0
0.309081,0,0,0,0,0,0,0,0
0.310525,0,0,0,0,0,0,0,0
0.312067,0,0,0,0,0,0,0,0
0.313654,0,0,0,0,0,0,0,0
0.315228,0,0,0,0,0,0,0,0
0.316841,0,0,0,0,0,0,0,0
0.318293,0,0,0,0,0,0,0,0
0.319834,0,0,0,0,0,0,0,0
0.321408,0,0,0,0,0,0,0,0
0.322982,0,0,0,0,0,0,0,0
0.324607,0,0,0,0,0,0,0,0
0.326182,0,0,0,0,0,0,0,0
0.327754,0,0,0,0,0,0,0,0
0.329329,0,0,0,0,0,0,0,0
0.330902,0,0,0,0,0,0,0,0
0.332516,0,0,0,0,0,0,0,0
0.334090,0,0,0,0,0,0,0,0
0.335677,0,0,0,0,0,0,0,0
0.337253,0,0,0,0,0,0,0,0
0.338826,0,0,0,0,0,0,0,0
0.340440,0,0,0,0,0,0,0,0
0.342013,0,0,0,0,0,0,0,0
0.343586,0,0,0,0,0,0,0,0
0.345161,0,0,0,0,0,0,0,0
0.346748,0,0,0,0,0,0,0,0
0.348227,0,0,0,0,0,0,0,0
0.349804,0,0,0,0,0,0,0,0
0.351376,0,0,0,0,0,0,0,0
0.352822,0,0,0,0,0,0,0,0
0.354374,0,0,0,0,0,0,0,0
0.355776,0,0,0,0,0,0,0,0
0.357289,0,0,0,0,0,0,0,0
0.358691,0,0,0,0,0,0,0,0
0.360091,0,0,0,0,0,0,0,0
0.361491,0,0,0,0,0,0,0,0
0.362892,0,0,0,0,0,0,0,0
0.364340,0,0,0,0,0,0,0,0
0.365717,0,0,0,0,0,0,0,0
0.367091,0,0,0,0,0,0,0,0
0.368471,0,0,0,0,0,0,0,0
0.369845,0,0,0,0,0,0,0,0
0.371220,0,0,0,0,0,0,0,0
0.372627,0,0,0,0,0,0,0,0
0.373986,0,0,0,0,0,0,0,0
0.375345,0,0,0,0,0,0,0,0
0.376702,0,0,0,0,0,0,0,0
0.378059,0,0,0,0,0,0,0,0
0.379421,0,0,0,0,0,0,0,0
0.380807,0,0,0,0,0,0,0,0
0.382324,0,0,0,0,0,0,0,0
0.383751,0,0,0,0,0,0,0,0
0.385178,0,0,0,0,0,0,0,0
0.386604,0,0,0,0,0,0,0,0
0.388030,0,0,0,0,0,0,0,0
0.389362,0,0,0,0,0,0,0,0
0.390791,0,0,0,0,0,0,0,0
0.392217,0,0,0,0,0,0,0,0
0.393643,0,0,0,0,0,0,0,0
0.395075,0,0,0,0,0,0,0,0
0.396512,0,0,0,0,0,0,0,0
0.397952,0,0,0,0,0,0,0,0
0.399338,0,0,0,0,0,0,0,0
0.400713,0,0,0,0,0,0,0,0
0.401984,0,0,0,0,0,0,0,0
0.403359,0,0,0,0,0,0,0,0
0.404750,0,0,0,0,0,0,0,0
0.406150,0,0,0,0,0,0,0,0
0.407509,0,0,0,0,0,0,0,0
0.408872,0,0,0,0,0,0,0,0
0.410304,0,103,148,0,0,0,0,0
0.411884,0,0,0,0,0,0,0,0
0.414756,0,0,0,0,0,0,0,0
0.416174,0,0,0,0,0,0,0,0
0.417582,0,0,0,0,0,0,0,0
0.418986,0,0,0,0,0,0,0,0
0.420440,0,0,0,0,0,0,0,0
0.421847,0,79102,821,0,0,0,0,0
0.423135,0,0,0,0,0,0,0,0
0.424529,0,0,0,0,0,0,0,0
0.425905,0,0,0,0,0,0,0,0
0.427276,0,0,0,0,0,0,0,0
0.428663,0,0,0,0,0,0,0,0
0.430656,0,0,0,0,0,0,0,0
0.432072,0,0,0,0,0,0,0,0
0.433500,0,0,0,0,0,0,0,0
0.434906,0,0,0,0,0,0,0,0
0.436351,0,0,0,0,0,0,0,0
0.437771,0,0,0,0,0,0,0,0
0.439173,0,0,0,0,0,0,0,0
0.440573,0,0,0,0,0,0,0,0
0.442972,0,0,0,0,0,0,0,0
0.446374,0,0,0,0,0,0,0,0
0.447782,0,0,0,0,0,0,0,0
0.449190,0,0,0,0,0,0,0,0
0.450660,0,0,0,0,0,0,0,0
0.452034,0,0,0,0,0,0,0,0
0.453458,0,0,0,0,0,0,0,0
0.454859,0,0,0,0,0,0,0,0
0.456261,0,0,0,0,0,0,0,0
0.457717,0,0,0,0,0,0,0,0
0.459123,0,0,0,0,0,0,0,0
0.460569,0,0,0,0,0,0,0,0
0.462094,0,0,0,0,0,0,0,0
0.463496,0,0,0,0,0,0,0,0
0.464897,0,0,0,0,0,0,0,0
0.466401,0,0,0,0,0,0,0,0
0.467939,0,0,0,0,0,0,0,0
0.469425,0,0,0,0,0,0,0,0
0.470968,0,0,0,0,0,0,0,0
0.472539,0,0,0,0,0,0,0,0
0.474112,0,0,0,0,0,0,0,0
0.475684,0,0,0,0,0,0,0,0
0.477257,0,0,0,0,0,0,0,0
0.478844,0,0,0,0,0,0,0,0
0.480415,0,0,0,0,0,0,0,0
0.481989,0,0,0,0,0,0,0,0
0.483561,0,0,0,0,0,0,0,0
0.485204,0,0,0,0,0,0,0,0
0.486841,0,0,0,0,0,0,0,0
0.488412,0,0,0,0,0,0,0,0
0.489914,0,0,0,0,0,0,0,0
0.491459,0,0,0,0,0,0,0,0
0.493029,0,0,0,0,0,0,0,0
0.494607,0,0,0,0,0,0,0,0
0.496178,0,0,0,0,0,0,0,0
0.497751,0,0,0,0,0,0,0,0
0.499324,0,0,0,0,0,0,0,0
0.500910,0,0,0,0,0,0,0,0
0.502487,0,0,0,0,0,0,0,0
0.504058,0,0,0,0,0,0,0,0
0.505644,0,0,0,0,0,0,0,0
0.507297,0,0,0,0,0,0,0,0
0.508743,0,0,0,0,0,0,0,0
0.510288,0,0,0,0,0,0,0,0
0.511747,0,0,0,0,0,0,0,0
0.513291,0,0,0,0,0,0,0,0
0.514865,0,0,0,0,0,0,0,0
0.516478,0,0,0,0,0,0,0,0
0.518051,0,0,0,0,0,0,0,0
0.519624,0,0,0,0,0,0,0,0
0.521198,0,0,0,0,0,0,0,0
0.522775,0,0,0,0,0,0,0,0
0.524380,0,0,0,0,0,0,0,0
0.525818,0,0,0,0,0,0,0,0
0.527359,0,0,0,0,0,0,0,0
0.528927,0,0,0,0,0,0,0,0
0.530508,0,0,0,0,0,0,0,0
0.532121,0,0,0,0,0,0,0,0
0.533582,0,0,0,0,0,0,0,0
0.535644,0,0,0,0,0,0,0,0
0.537062,0,0,0,0,0,0,0,0
0.538527,0,0,0,0,0,0,0,0
0.539930,0,0,0,0,0,0,0,0
0.541369,0,0,0,0,0,0,0,0
0.542769,0,0,0,0,0,0,0,0
0.544180,0,0,0,0,0,0,0,0
0.545591,0,0,0,0,0,0,0,0
0.546994,0,0,0,0,0,0,0,0
0.548442,0,0,0,0,0,0,0,0
0.549818,0,0,0,0,0,0,0,0
0.551192,0,0,0,0,0,0,0,0
0.552565,0,0,0,0,0,0,0,0
0.553939,0,0,0,0,0,0,0,0
0.555320,0,0,0,0,0,0,0,0
0.556727,0,0,0,0,0,0,0,0
0.558085,0,0,0,0,0,0,0,0
0.559442,0,0,0,0,0,0,0,0
0.560799,0,0,0,0,0,0,0,0
0.562157,0,0,0,0,0,0,0,0
0.563514,0,0,0,0,0,0,0,0
0.564900,0,0,0,0,0,0,0,0
0.566356,0,0,0,0,0,0,0,0
0.567783,0,0,0,0,0,0,0,0
0.569209,0,0,0,0,0,0,0,0
0.570633,0,0,0,0,0,0,0,0
0.572070,0,0,0,0,0,0,0,0
0.573496,0,0,0,0,0,0,0,0
0.574923,0,0,0,0,0,0,0,0
0.576349,0,0,0,0,0,0,0,0
0.577778,0,0,0,0,0,0,0,0
0.579203,0,0,0,0,0,0,0,0
0.580548,0,0,0,0,0,0,0,0
0.581901,0,0,0,0,0,0,0,0
0.583308,0,0,0,0,0,0,0,0
0.584726,0,0,0,0,0,0,0,0
0.586106,0,0,0,0,0,0,0,0
0.587559,0,0,0,0,0,0,0,0
0.588965,0,0,0,0,0,0,0,0
0.591011,0,0,0,0,0,0,0,0
0.592663,0,102,144,0,0,0,0,0
0.594575,0,0,0,0,0,0,0,0
0.596013,0,0,0,0,0,0,0,0
0.597480,0,0,0,0,0,0,0,0
0.598868,0,0,0,0,0,0,0,0
0.600256,0,0,0,0,0,0,0,0
0.601633,0,0,0,0,0,0,0,0
0.603037,0,27888,436,0,0,0,0,0
0.604454,0,72141,385,0,0,0,0,0
0.605855,0,0,0,0,0,0,0,0
0.607272,0,0,0,0,0,0,0,0
0.608681,0,0,0,0,0,0,0,0
0.610089,0,0,0,0,0,0,0,0
0.611508,0,0,0,0,0,0,0,0
0.612963,0,0,0,0,0,0,0,0
0.614392,0,0,0,0,0,0,0,0
0.615797,0,0,0,0,0,0,0,0
0.617196,0,0,0,0,0,0,0,0
0.618774,0,0,0,0,0,0,0,0
0.620218,0,0,0,0,0,0,0,0
0.623217,0,0,0,0,0,0,0,0
0.624620,0,0,0,0,0,0,0,0
0.626020,0,0,0,0,0,0,0,0
0.627420,0,0,0,0,0,0,0,0
0.628862,0,0,0,0,0,0,0,0
0.630430,0,0,0,0,0,0,0,0
0.631934,0,0,0,0,0,0,0,0
0.633348,0,0,0,0,0,0,0,0
0.634716,0,0,0,0,0,0,0,0
0.636093,0,0,0,0,0,0,0,0
0.637522,0,0,0,0,0,0,0,0
0.638987,0,0,0,0,0,0,0,0
0.640390,0,0,0,0,0,0,0,0
0.641792,0,0,0,0,0,0,0,0
0.643203,0,0,0,0,0,0,0,0
0.644639,0,0,0,0,0,0,0,0
0.646044,0,0,0,0,0,0,0,0
0.647582,0,0,0,0,0,0,0,0
0.649157,0,0,0,0,0,0,0,0
0.650730,0,0,0,0,0,0,0,0
0.652345,0,0,0,0,0,0,0,0
0.653810,0,0,0,0,0,0,0,0
0.655354,0,0,0,0,0,0,0,0
0.656926,0,0,0,0,0,0,0,0
0.658502,0,0,0,0,0,0,0,0
0.660117,0,0,0,0,0,0,0,0
0.661692,0,0,0,0,0,0,0,0
0.663266,0,0,0,0,0,0,0,0
0.664851,0,0,0,0,0,0,0,0
0.666428,0,0,0,0,0,0,0,0
0.667998,0,0,0,0,0,0,0,0
0.669618,0,0,0,0,0,0,0,0
0.671192,0,0,0,0,0,0,0,0
0.672763,0,0,0,0,0,0,0,0
0.674289,0,0,0,0,0,0,0,0
0.675841,0,0,0,0,0,0,0,0
0.677459,0,0,0,0,0,0,0,0
0.679031,0,0,0,0,0,0,0,0
0.680603,0,0,0,0,0,0,0,0
0.682177,0,0,0,0,0,0,0,0
0.683750,0,0,0,0,0,0,0,0
0.685326,0,0,0,0,0,0,0,0
0.686914,0,0,0,0,0,0,0,0
0.688486,0,0,0,0,0,0,0,0
0.690059,0,0,0,0,0,0,0,0
0.691624,0,0,0,0,0,0,0,0
0.693301,0,0,0,0,0,0,0,0
0.694728,0,0,0,0,0,0,0,0
0.696141,0,0,0,0,0,0,0,0
0.697690,0,0,0,0,0,0,0,0
0.699262,0,0,0,0,0,0,0,0
0.700874,0,0,0,0,0,0,0,0
0.702449,0,0,0,0,0,0,0,0
0.704019,0,0,0,0,0,0,0,0
0.705591,0,0,0,0,0,0,0,0
0.707163,0,0,0,0,0,0,0,0
0.708663,0,0,0,0,0,0,0,0
0.710206,0,0,0,0,0,0,0,0
0.711777,0,0,0,0,0,0,0,0
0.713577,0,0,0,0,0,0,0,0
0.715144,0,0,0,0,0,0,0,0
0.716756,0,0,0,0,0,0,0,0
0.718547,0,0,0,0,0,0,0,0
0.719984,0,0,0,0,0,0,0,0
0.721392,0,0,0,0,0,0,0,0
0.722811,0,0,0,0,0,0,0,0
0.724248,0,0,0,0,0,0,0,0
0.725648,0,0,0,0,0,0,0,0
0.727047,0,0,0,0,0,0,0,0
0.728445,0,0,0,0,0,0,0,0
0.729848,0,0,0,0,0,0,0,0
0.731263,0,0,0,0,0,0,0,0
0.732720,0,0,0,0,0,0,0,0
0.734099,0,0,0,0,0,0,0,0
0.735500,0,0,0,0,0,0,0,0
0.736874,0,0,0,0,0,0,0,0
0.738359,0,0,0,0,0,0,0,0
0.739737,0,0,0,0,0,0,0,0
0.741111,0,0,0,0,0,0,0,0
0.742497,0,0,0,0,0,0,0,0
0.743854,0,0,0,0,0,0,0,0
0.745261,0,0,0,0,0,0,0,0
0.746622,0,0,0,0,0,0,0,0
0.747983,0,0,0,0,0,0,0,0
0.749343,0,0,0,0,0,0,0,0
0.750768,0,0,0,0,0,0,0,0
0.752194,0,0,0,0,0,0,0,0
0.753622,0,0,0,0,0,0,0,0
0.755048,0,0,0,0,0,0,0,0
0.756488,0,0,0,0,0,0,0,0
0.757937,0,0,0,0,0,0,0,0
0.759350,0,0,0,0,0,0,0,0
0.760766,0,0,0,0,0,0,0,0
0.762177,0,0,0,0,0,0,0,0
0.763577,0,0,0,0,0,0,0,0
0.765028,0,0,0,0,0,0,0,0
0.766807,0,0,0,0,0,0,0,0
0.768234,0,0,0,0,0,0,0,0
0.769652,0,0,0,0,0,0,0,0
0.771070,0,0,0,0,0,0,0,0
0.772498,0,0,0,0,0,0,0,0
0.775064,0,0,0,0,0,0,0,0
0.776604,0,270,361,0,0,0,0,0
0.778240,0,0,0,0,0,0,0,0
0.779645,0,0,0,0,0,0,0,0
0.781090,0,0,0,0,0,0,0,0
0.782580,0,0,0,0,0,0,0,0
0.783961,0,0,0,0,0,0,0,0
0.785330,0,0,0,0,0,0,0,0
0.786714,0,169763,825,0,0,0,0,0
0.788121,0,0,0,0,0,0,0,0
0.789530,0,0,0,0,0,0,0,0
0.790939,0,0,0,0,0,0,0,0
0.792346,0,0,0,0,0,0,0,0
0.793753,0,0,0,0,0,0,0,0
0.795160,0,0,0,0,0,0,0,0
0.796602,0,0,0,0,0,0,0,0
0.798392,0,0,0,0,0,0,0,0
0.799846,0,0,0,0,0,0,0,0
0.801255,0,0,0,0,0,0,0,0
0.802676,0,0,0,0,0,0,0,0
0.804122,0,0,0,0,0,0,0,0
0.805523,0,0,0,0,0,0,0,0
0.806916,0,0,0,0,0,0,0,0
0.808452,0,0,0,0,0,0,0,0
0.811973,0,0,0,0,0,0,0,0
0.813458,0,0,0,0,0,0,0,0
0.814866,0,0,0,0,0,0,0,0
0.816226,0,0,0,0,0,0,0,0
0.817651,0,0,0,0,0,0,0,0
0.819116,0,0,0,0,0,0,0,0
0.820492,0,0,0,0,0,0,0,0
0.822284,0,0,0,0,0,0,0,0
0.823695,0,0,0,0,0,0,0,0
0.825104,0,0,0,0,0,0,0,0
0.826537,0,0,0,0,0,0,0,0
0.827939,0,0,0,0,0,0,0,0
0.829387,0,0,0,0,0,0,0,0
0.830789,0,0,0,0,0,0,0,0
0.832199,0,0,0,0,0,0,0,0
0.833733,0,0,0,0,0,0,0,0
0.835142,0,0,0,0,0,0,0,0
0.836579,0,0,0,0,0,0,0,0
0.837982,0,0,0,0,0,0,0,0
0.839403,0,0,0,0,0,0,0,0
0.840811,0,0,0,0,0,0,0,0
0.842278,0,0,0,0,0,0,0,0
0.843679,0,0,0,0,0,0,0,0
0.845113,0,0,0,0,0,0,0,0
0.846520,0,0,0,0,0,0,0,0
0.847928,0,0,0,0,0,0,0,0
0.849467,0,0,0,0,0,0,0,0
0.851054,0,0,0,0,0,0,0,0
0.852668,0,0,0,0,0,0,0,0
0.854241,0,0,0,0,0,0,0,0
0.855815,0,0,0,0,0,0,0,0
0.857388,0,0,0,0,0,0,0,0
0.858960,0,0,0,0,0,0,0,0
0.860574,0,0,0,0,0,0,0,0
0.862161,0,0,0,0,0,0,0,0
0.863734,0,0,0,0,0,0,0,0
0.865309,0,0,0,0,0,0,0,0
0.866882,0,0,0,0,0,0,0,0
0.868494,0,0,0,0,0,0,0,0
0.870067,0,0,0,0,0,0,0,0
0.871639,0,0,0,0,0,0,0,0
0.873097,0,0,0,0,0,0,0,0
0.874645,0,0,0,0,0,0,0,0
0.876258,0,0,0,0,0,0,0,0
0.877830,0,0,0,0,0,0,0,0
0.879401,0,0,0,0,0,0,0,0
0.880972,0,0,0,0,0,0,0,0
0.882519,0,0,0,0,0,0,0,0
0.883936,0,0,0,0,0,0,0,0
0.885382,0,0,0,0,0,0,0,0
0.886920,0,0,0,0,0,0,0,0
0.888492,0,0,0,0,0,0,0,0
0.890065,0,0,0,0,0,0,0,0
0.891637,0,0,0,0,0,0,0,0
0.893213,0,0,0,0,0,0,0,0
0.894801,0,0,0,0,0,0,0,0
0.896372,0,0,0,0,0,0,0,0
0.897946,0,0,0,0,0,0,0,0
0.899519,0,0,0,0,0,0,0,0
0.901092,0,0,0,0,0,0,0,0
0.902710,0,0,0,0,0,0,0,0
0.904281,0,0,0,0,0,0,0,0
0.905868,0,0,0,0,0,0,0,0
0.907442,0,0,0,0,0,0,0,0
0.909015,0,0,0,0,0,0,0,0
0.910593,0,0,0,0,0,0,0,0
0.912164,0,0,0,0,0,0,0,0
0.913737,0,0,0,0,0,0,0,0
0.915311,0,0,0,0,0,0,0,0
0.916896,0,0,0,0,0,0,0,0
0.918472,0,0,0,0,0,0,0,0
0.920044,0,0,0,0,0,0,0,0
0.921619,0,0,0,0,0,0,0,0
0.923192,0,0,0,0,0,0,0,0
0.924805,0,0,0,0,0,0,0,0
0.926341,0,0,0,0,0,0,0,0
0.927892,0,0,0,0,0,0,0,0
0.929467,0,0,0,0,0,0,0,0
0.931040,0,0,0,0,0,0,0,0
0.932653,0,0,0,0,0,0,0,0
0.934226,0,0,0,0,0,0,0,0
0.935799,0,0,0,0,0,0,0,0
0.937374,0,0,0,0,0,0,0,0
0.938952,0,0,0,0,0,0,0,0
0.940556,0,0,0,0,0,0,0,0
0.941995,0,0,0,0,0,0,0,0
0.943538,0,0,0,0,0,0,0,0
0.945109,0,0,0,0,0,0,0,0
0.946738,0,0,0,0,0,0,0,0
0.948352,0,0,0,0,0,0,0,0
0.949940,0,0,0,0,0,0,0,0
0.951514,0,0,0,0,0,0,0,0
0.953086,0,0,0,0,0,0,0,0
0.954700,0,0,0,0,0,0,0,0
0.956313,0,0,0,0,0,0,0,0
0.957887,0,0,0,0,0,0,0,0
0.959461,0,0,0,0,0,0,0,0
0.961046,0,0,0,0,0,0,0,0
0.962624,0,0,0,0,0,0,0,0
0.964237,0,0,0,0,0,0,0,0
0.965811,0,0,0,0,0,0,0,0
0.967384,0,0,0,0,0,0,0,0
0.968956,0,0,0,0,0,0,0,0
0.970437,0,0,0,0,0,0,0,0
0.971859,0,0,0,0,0,0,0,0
0.973444,0,0,0,0,0,0,0,0
0.975018,0,0,0,0,0,0,0,0
0.976589,0,0,0,0,0,0,0,0
