elapsed_s,PC_US_STALL_CYCLES_COMPUTE_GFX,PC_US_STALL_CYCLES_GFX_COMPUTE,PC_US_PREDRAW_STALLS,PC_US_DP0_INPUT_STALLS,PC_US_DP1_INPUT_STALLS,PC_US_BR_STALLS_BV_WORKLOAD,PC_US_BV_STALLS_BR_WORKLOAD,PC_US_PASSPAIR_STALL
0.001105,0,0,0,0,0,0,0,0
0.002791,0,0,0,0,0,0,0,0
0.004252,0,0,0,0,0,0,0,0
0.005806,0,0,0,0,0,0,0,0
0.007447,0,0,0,0,0,0,0,0
0.009026,0,0,0,0,0,0,0,0
0.010590,0,0,0,0,0,0,0,0
0.012137,0,0,0,0,0,0,0,0
0.013760,0,0,0,0,0,0,0,0
0.015409,0,0,0,0,0,0,0,0
0.016930,0,0,0,0,0,0,0,0
0.018450,0,0,0,0,0,0,0,0
0.020112,0,0,0,0,0,0,0,0
0.021687,0,0,0,0,0,0,0,0
0.023436,0,0,0,0,0,0,0,0
0.025070,0,0,0,0,0,0,0,0
0.026703,0,0,0,0,0,0,0,0
0.028336,0,0,0,0,0,0,0,0
0.029999,0,0,0,0,0,0,0,0
0.031500,0,0,0,0,0,0,0,0
0.032993,0,0,0,0,0,0,0,0
0.034478,0,0,0,0,0,0,0,0
0.035964,0,0,0,0,0,0,0,0
0.037469,0,0,0,0,0,0,0,0
0.038974,0,0,0,0,0,0,0,0
0.040387,0,0,0,0,0,0,0,0
0.041812,0,0,0,0,0,0,0,0
0.043230,0,0,0,0,0,0,0,0
0.044644,0,0,0,0,0,0,0,0
0.046263,0,0,0,0,0,0,0,0
0.047683,0,0,0,0,0,0,0,0
0.049057,0,0,0,0,0,0,0,0
0.050467,0,0,0,0,0,0,0,0
0.051853,0,0,0,0,0,0,0,0
0.053245,0,0,0,0,0,0,0,0
0.054676,0,0,0,0,0,0,0,0
0.056090,0,0,0,0,0,0,0,0
0.057505,0,0,0,0,0,0,0,0
0.059315,0,0,0,0,0,0,0,0
0.060837,0,0,0,0,0,0,0,0
0.062267,0,0,0,0,0,0,0,0
0.063676,0,0,0,0,0,0,0,0
0.065082,0,0,0,0,0,0,0,0
0.066490,0,0,0,0,0,0,0,0
0.067899,0,0,0,0,0,0,0,0
0.069307,0,0,0,0,0,0,0,0
0.070809,62079,0,0,0,0,0,0,0
0.072094,0,0,0,0,0,0,0,0
0.073514,0,0,0,0,0,0,0,0
0.074922,0,0,0,0,0,0,0,0
0.076333,0,0,0,0,0,0,0,0
0.077781,0,0,0,0,0,0,0,0
0.079253,0,0,0,0,0,0,0,0
0.080658,0,0,0,0,0,0,0,0
0.082437,0,0,0,0,0,0,0,0
0.085643,0,0,0,0,0,0,0,0
0.087156,0,0,0,0,0,0,0,0
0.088563,0,0,0,0,0,0,0,0
0.089969,0,0,0,0,0,0,0,0
0.091422,0,0,0,0,0,0,0,0
0.092796,0,0,0,0,0,0,0,0
0.094387,0,0,0,0,0,0,0,0
0.095827,0,0,0,0,0,0,0,0
0.097226,0,0,0,0,0,0,0,0
0.098628,0,0,0,0,0,0,0,0
0.100030,0,0,0,0,0,0,0,0
0.101468,0,0,0,0,0,0,0,0
0.102871,0,0,0,0,0,0,0,0
0.104272,0,0,0,0,0,0,0,0
0.105673,0,0,0,0,0,0,0,0
0.107152,0,0,0,0,0,0,0,0
0.108680,0,0,0,0,0,0,0,0
0.110130,0,0,0,0,0,0,0,0
0.111679,0,0,0,0,0,0,0,0
0.113248,0,0,0,0,0,0,0,0
0.114820,0,0,0,0,0,0,0,0
0.116392,0,0,0,0,0,0,0,0
0.117979,0,0,0,0,0,0,0,0
0.119552,0,0,0,0,0,0,0,0
0.121122,0,0,0,0,0,0,0,0
0.122697,0,0,0,0,0,0,0,0
0.124268,0,0,0,0,0,0,0,0
0.125839,0,0,0,0,0,0,0,0
0.127416,0,0,0,0,0,0,0,0
0.128999,0,0,0,0,0,0,0,0
0.130574,0,0,0,0,0,0,0,0
0.132145,0,0,0,0,0,0,0,0
0.133716,0,0,0,0,0,0,0,0
0.135294,0,0,0,0,0,0,0,0
0.136864,0,0,0,0,0,0,0,0
0.138438,0,0,0,0,0,0,0,0
0.139900,0,0,0,0,0,0,0,0
0.141486,0,0,0,0,0,0,0,0
0.143060,0,0,0,0,0,0,0,0
0.144631,0,0,0,0,0,0,0,0
0.146205,0,0,0,0,0,0,0,0
0.147777,0,0,0,0,0,0,0,0
0.149391,0,0,0,0,0,0,0,0
0.150976,0,0,0,0,0,0,0,0
0.152549,0,0,0,0,0,0,0,0
0.154122,0,0,0,0,0,0,0,0
0.155694,0,0,0,0,0,0,0,0
0.157307,0,0,0,0,0,0,0,0
0.158879,0,0,0,0,0,0,0,0
0.160452,0,0,0,0,0,0,0,0
0.162040,0,0,0,0,0,0,0,0
0.163611,0,0,0,0,0,0,0,0
0.165225,0,0,0,0,0,0,0,0
0.166798,0,0,0,0,0,0,0,0
0.168370,0,0,0,0,0,0,0,0
0.169942,0,0,0,0,0,0,0,0
0.171350,0,0,0,0,0,0,0,0
0.172767,0,0,0,0,0,0,0,0
0.174216,0,0,0,0,0,0,0,0
0.175789,0,0,0,0,0,0,0,0
0.177359,0,0,0,0,0,0,0,0
0.178929,0,0,0,0,0,0,0,0
0.180502,0,0,0,0,0,0,0,0
0.182075,0,0,0,0,0,0,0,0
0.183662,0,0,0,0,0,0,0,0
0.185106,0,0,0,0,0,0,0,0
0.186515,0,0,0,0,0,0,0,0
0.188035,0,0,0,0,0,0,0,0
0.189481,0,0,0,0,0,0,0,0
0.190883,0,0,0,0,0,0,0,0
0.192285,0,0,0,0,0,0,0,0
0.193695,0,0,0,0,0,0,0,0
0.195154,0,0,0,0,0,0,0,0
0.196553,0,0,0,0,0,0,0,0
0.197958,0,0,0,0,0,0,0,0
0.199333,0,0,0,0,0,0,0,0
0.200705,0,0,0,0,0,0,0,0
0.202114,0,0,0,0,0,0,0,0
0.203489,0,0,0,0,0,0,0,0
0.204906,0,0,0,0,0,0,0,0
0.206230,0,0,0,0,0,0,0,0
0.207655,0,0,0,0,0,0,0,0
0.209080,0,0,0,0,0,0,0,0
0.210506,0,0,0,0,0,0,0,0
0.211932,0,0,0,0,0,0,0,0
0.213370,0,0,0,0,0,0,0,0
0.214819,0,0,0,0,0,0,0,0
0.216252,0,0,0,0,0,0,0,0
0.217663,0,0,0,0,0,0,0,0
0.219087,0,0,0,0,0,0,0,0
0.220629,0,0,0,0,0,0,0,0
0.222099,0,0,0,0,0,0,0,0
0.223505,0,0,0,0,0,0,0,0
0.224953,0,0,0,0,0,0,0,0
0.226427,0,0,0,0,0,0,0,0
0.227847,0,0,0,0,0,0,0,0
0.229302,0,0,0,0,0,0,0,0
0.230709,0,0,0,0,0,0,0,0
0.232139,0,0,0,0,0,0,0,0
0.233598,0,0,0,0,0,0,0,0
0.235633,0,0,0,0,0,0,0,0
0.237681,0,0,0,0,0,0,0,0
0.239119,0,0,0,0,0,0,0,0
0.240526,0,0,0,0,0,0,0,0
0.241941,0,0,0,0,0,0,0,0
0.243398,16151,0,0,0,0,0,0,0
0.244898,48174,0,0,0,0,0,0,0
0.246318,0,0,0,0,0,0,0,0
0.247763,0,0,0,0,0,0,0,0
0.249214,0,0,0,0,0,0,0,0
0.250622,0,0,0,0,0,0,0,0
0.252031,0,0,0,0,0,0,0,0
0.253481,0,0,0,0,0,0,0,0
0.255781,0,0,0,0,0,0,0,0
0.257484,0,0,0,0,0,0,0,0
0.258900,0,0,0,0,0,0,0,0
0.260326,0,0,0,0,0,0,0,0
0.261770,0,0,0,0,0,0,0,0
0.267167,0,0,0,0,0,0,0,0
0.268567,0,0,0,0,0,0,0,0
0.270158,0,0,0,0,0,0,0,0
0.271566,0,0,0,0,0,0,0,0
0.272929,0,0,0,0,0,0,0,0
0.274289,0,0,0,0,0,0,0,0
0.275648,0,0,0,0,0,0,0,0
0.277025,0,0,0,0,0,0,0,0
0.278432,0,0,0,0,0,0,0,0
0.279848,0,0,0,0,0,0,0,0
0.281487,0,0,0,0,0,0,0,0
0.282888,0,0,0,0,0,0,0,0
0.284289,0,0,0,0,0,0,0,0
0.285725,0,0,0,0,0,0,0,0
0.287139,0,0,0,0,0,0,0,0
0.288540,0,0,0,0,0,0,0,0
0.290014,0,0,0,0,0,0,0,0
0.291444,0,0,0,0,0,0,0,0
0.292891,0,0,0,0,0,0,0,0
0.294306,0,0,0,0,0,0,0,0
0.295719,0,0,0,0,0,0,0,0
0.297127,0,0,0,0,0,0,0,0
0.298537,0,0,0,0,0,0,0,0
0.299940,0,0,0,0,0,0,0,0
0.301511,0,0,0,0,0,0,0,0
0.302965,0,0,0,0,0,0,0,0
0.304506,0,0,0,0,0,0,0,0
0.306079,0,0,0,0,0,0,0,0
0.307650,0,0,0,0,0,0,0,0
0.309262,0,0,0,0,0,0,0,0
0.310835,0,0,0,0,0,0,0,0
0.312407,0,0,0,0,0,0,0,0
0.313993,0,0,0,0,0,0,0,0
0.315565,0,0,0,0,0,0,0,0
0.317177,0,0,0,0,0,0,0,0
0.318749,0,0,0,0,0,0,0,0
0.320320,0,0,0,0,0,0,0,0
0.321890,0,0,0,0,0,0,0,0
0.323425,0,0,0,0,0,0,0,0
0.324947,0,0,0,0,0,0,0,0
0.326361,0,0,0,0,0,0,0,0
0.327771,0,0,0,0,0,0,0,0
0.329178,0,0,0,0,0,0,0,0
0.330587,0,0,0,0,0,0,0,0
0.331993,0,0,0,0,0,0,0,0
0.333436,0,0,0,0,0,0,0,0
0.334981,0,0,0,0,0,0,0,0
0.336553,0,0,0,0,0,0,0,0
0.338127,0,0,0,0,0,0,0,0
0.339699,0,0,0,0,0,0,0,0
0.341311,0,0,0,0,0,0,0,0
0.342884,0,0,0,0,0,0,0,0
0.344456,0,0,0,0,0,0,0,0
0.346042,0,0,0,0,0,0,0,0
0.347614,0,0,0,0,0,0,0,0
0.349227,0,0,0,0,0,0,0,0
0.350667,0,0,0,0,0,0,0,0
0.352135,0,0,0,0,0,0,0,0
0.353571,0,0,0,0,0,0,0,0
0.354982,0,0,0,0,0,0,0,0
0.356402,0,0,0,0,0,0,0,0
0.357851,0,0,0,0,0,0,0,0
0.359413,0,0,0,0,0,0,0,0
0.361437,0,0,0,0,0,0,0,0
0.363240,0,0,0,0,0,0,0,0
0.364657,0,0,0,0,0,0,0,0
0.366119,0,0,0,0,0,0,0,0
0.367538,0,0,0,0,0,0,0,0
0.368938,0,0,0,0,0,0,0,0
0.370339,0,0,0,0,0,0,0,0
0.371740,0,0,0,0,0,0,0,0
0.373170,0,0,0,0,0,0,0,0
0.374566,0,0,0,0,0,0,0,0
0.375942,0,0,0,0,0,0,0,0
0.377315,0,0,0,0,0,0,0,0
0.378696,0,0,0,0,0,0,0,0
0.380070,0,0,0,0,0,0,0,0
0.381484,0,0,0,0,0,0,0,0
0.382843,0,0,0,0,0,0,0,0
0.384201,0,0,0,0,0,0,0,0
