elapsed_s,PC_S_TESS_SETUP_ACTIVE,PC_S_TESS_PID_ACTIVE,PC_S_TESS_PRIM_GEN_ACTIVE,PC_S_TESS_FACTOR_TRANS,PC_S_TESS_PC_UV_TRANS,PC_S_TESS_PC_UV_PATCHES,PC_S_MESH_VS_WAVES
0.282605,0,0,0,0,0,0,0
0.284008,0,0,0,0,0,0,0
0.285481,0,0,0,0,0,0,0
0.286886,0,0,0,0,0,0,0
0.288289,0,0,0,0,0,0,0
0.289690,0,0,0,0,0,0,0
0.291092,0,0,0,0,0,0,0
0.292591,0,0,0,0,0,0,0
0.294522,0,0,0,0,0,0,0
0.295932,0,0,0,0,0,0,0
0.297437,0,0,0,0,0,0,0
0.298836,0,0,0,0,0,0,0
0.300315,0,0,0,0,0,0,0
0.301741,0,0,0,0,0,0,0
0.303133,0,0,0,0,0,0,0
0.305914,0,0,0,0,0,0,0
0.307463,0,0,0,0,0,0,0
0.308877,0,0,0,0,0,0,0
0.310280,0,0,0,0,0,0,0
0.311681,0,0,0,0,0,0,0
0.313081,0,0,0,0,0,0,0
0.314477,0,0,0,0,0,0,0
0.316049,0,0,0,0,0,0,0
0.317545,0,0,0,0,0,0,0
0.318948,0,0,0,0,0,0,0
0.320347,0,0,0,0,0,0,0
0.321752,0,0,0,0,0,0,0
0.323197,0,0,0,0,0,0,0
0.324601,0,0,0,0,0,0,0
0.326131,0,0,0,0,0,0,0
0.327709,0,0,0,0,0,0,0
0.329274,0,0,0,0,0,0,0
0.330840,0,0,0,0,0,0,0
0.332407,0,0,0,0,0,0,0
0.333973,0,0,0,0,0,0,0
0.335535,0,0,0,0,0,0,0
0.337098,0,0,0,0,0,0,0
0.338674,0,0,0,0,0,0,0
0.340319,0,0,0,0,0,0,0
0.341950,0,0,0,0,0,0,0
0.343515,0,0,0,0,0,0,0
0.345081,0,0,0,0,0,0,0
0.346647,0,0,0,0,0,0,0
0.348212,0,0,0,0,0,0,0
0.349857,0,0,0,0,0,0,0
0.351264,0,0,0,0,0,0,0
0.352798,0,0,0,0,0,0,0
0.354365,0,0,0,0,0,0,0
0.355971,0,0,0,0,0,0,0
0.357540,0,0,0,0,0,0,0
0.359104,0,0,0,0,0,0,0
0.360685,0,0,0,0,0,0,0
0.362251,0,0,0,0,0,0,0
0.363816,0,0,0,0,0,0,0
0.365382,0,0,0,0,0,0,0
0.366949,0,0,0,0,0,0,0
0.368517,0,0,0,0,0,0,0
0.370082,0,0,0,0,0,0,0
0.371701,0,0,0,0,0,0,0
0.373266,0,0,0,0,0,0,0
0.374710,0,0,0,0,0,0,0
0.376254,0,0,0,0,0,0,0
0.377823,0,0,0,0,0,0,0
0.379388,0,0,0,0,0,0,0
0.380958,0,0,0,0,0,0,0
0.382539,0,0,0,0,0,0,0
0.384105,0,0,0,0,0,0,0
0.385672,0,0,0,0,0,0,0
0.387272,0,0,0,0,0,0,0
0.388802,0,0,0,0,0,0,0
0.390344,0,0,0,0,0,0,0
0.391910,0,0,0,0,0,0,0
0.393548,0,0,0,0,0,0,0
0.394993,0,0,0,0,0,0,0
0.396402,0,0,0,0,0,0,0
0.397807,0,0,0,0,0,0,0
0.399201,0,0,0,0,0,0,0
0.400596,0,0,0,0,0,0,0
0.401990,0,0,0,0,0,0,0
0.403428,0,0,0,0,0,0,0
0.404837,0,0,0,0,0,0,0
0.406232,0,0,0,0,0,0,0
0.407627,0,0,0,0,0,0,0
0.409022,0,0,0,0,0,0,0
0.410417,0,0,0,0,0,0,0
0.411809,0,0,0,0,0,0,0
0.413204,0,0,0,0,0,0,0
0.414614,0,0,0,0,0,0,0
0.416017,0,0,0,0,0,0,0
0.417414,0,0,0,0,0,0,0
0.418808,0,0,0,0,0,0,0
0.420316,0,0,0,0,0,0,0
0.421685,0,0,0,0,0,0,0
0.423053,0,0,0,0,0,0,0
0.424458,0,0,0,0,0,0,0
0.425819,0,0,0,0,0,0,0
0.427197,0,0,0,0,0,0,0
0.428566,0,0,0,0,0,0,0
0.429934,0,0,0,0,0,0,0
0.431303,0,0,0,0,0,0,0
0.432777,0,0,0,0,0,0,0
0.435440,0,0,0,0,0,0,0
0.436879,0,0,0,0,0,0,0
0.438249,0,0,0,0,0,0,0
0.439606,0,0,0,0,0,0,0
0.440960,0,0,0,0,0,0,0
0.442315,0,0,0,0,0,0,0
0.443668,0,0,0,0,0,0,0
0.445022,0,0,0,0,0,0,0
0.446375,0,0,0,0,0,0,0
0.447734,0,0,0,0,0,0,0
0.449093,0,0,0,0,0,0,0
0.450447,0,0,0,0,0,0,0
0.451836,0,0,0,0,0,0,0
0.453259,0,0,0,0,0,0,0
0.454579,0,0,0,0,0,0,0
0.456001,0,0,0,0,0,0,0
0.457424,0,0,0,0,0,0,0
0.458743,0,0,0,0,0,0,0
0.460060,0,0,0,0,0,0,0
0.461485,0,0,0,0,0,0,0
0.462924,0,0,0,0,0,0,0
0.464355,0,0,0,0,0,0,0
0.465728,0,0,0,0,0,0,0
0.467100,0,0,0,0,0,0,0
0.468435,0,0,0,0,0,0,0
0.469816,0,0,0,0,0,0,0
0.471194,0,0,0,0,0,0,0
0.472573,0,0,0,0,0,0,0
0.474006,0,0,0,0,0,0,0
0.475379,0,0,0,0,0,0,0
0.476807,0,0,0,0,0,0,0
0.478081,0,0,0,0,0,0,0
0.479455,0,0,0,0,0,0,0
0.480720,0,0,0,0,0,0,0
0.482097,0,0,0,0,0,0,0
0.483484,0,0,0,0,0,0,0
0.484878,0,0,0,0,0,0,0
0.486233,0,0,0,0,0,0,0
0.487587,0,0,0,0,0,0,0
0.489038,0,0,0,0,0,0,0
0.490399,0,0,0,0,0,0,0
0.491759,0,0,0,0,0,0,0
0.493132,0,0,0,0,0,0,0
0.494550,0,0,0,0,0,0,0
0.495940,0,0,0,0,0,0,0
0.497376,0,0,0,0,0,0,0
0.498738,0,0,0,0,0,0,0
0.500154,0,0,0,0,0,0,0
0.501645,0,0,0,0,0,0,0
0.503058,0,0,0,0,0,0,0
0.504475,0,0,0,0,0,0,0
0.505874,0,0,0,0,0,0,0
0.507271,0,0,0,0,0,0,0
0.508668,0,0,0,0,0,0,0
0.510070,0,0,0,0,0,0,0
0.511620,0,0,0,0,0,0,0
0.513015,0,0,0,0,0,0,0
0.514409,0,0,0,0,0,0,0
0.515861,0,0,0,0,0,0,0
0.517255,0,0,0,0,0,0,0
0.518650,0,0,0,0,0,0,0
0.520046,0,0,0,0,0,0,0
0.521467,0,0,0,0,0,0,0
0.522913,0,0,0,0,0,0,0
0.524350,0,0,0,0,0,0,0
0.525747,0,0,0,0,0,0,0
0.527192,0,0,0,0,0,0,0
0.528590,0,0,0,0,0,0,0
0.529994,0,0,0,0,0,0,0
0.531570,0,0,0,0,0,0,0
0.533139,0,0,0,0,0,0,0
0.534707,0,0,0,0,0,0,0
0.536277,0,0,0,0,0,0,0
0.537850,0,0,0,0,0,0,0
0.539407,0,0,0,0,0,0,0
0.540841,0,0,0,0,0,0,0
0.542377,0,0,0,0,0,0,0
0.543942,0,0,0,0,0,0,0
0.545511,0,0,0,0,0,0,0
0.547076,0,0,0,0,0,0,0
0.548577,0,0,0,0,0,0,0
0.550114,0,0,0,0,0,0,0
0.551678,0,0,0,0,0,0,0
0.553254,0,0,0,0,0,0,0
0.554701,0,0,0,0,0,0,0
0.556107,0,0,0,0,0,0,0
0.557640,0,0,0,0,0,0,0
0.559216,0,0,0,0,0,0,0
0.560783,0,0,0,0,0,0,0
0.562349,0,0,0,0,0,0,0
0.563955,0,0,0,0,0,0,0
0.565526,0,0,0,0,0,0,0
0.567089,0,0,0,0,0,0,0
0.568657,0,0,0,0,0,0,0
0.570236,0,0,0,0,0,0,0
0.571800,0,0,0,0,0,0,0
0.573364,0,0,0,0,0,0,0
0.574808,0,0,0,0,0,0,0
0.576354,0,0,0,0,0,0,0
0.577913,0,0,0,0,0,0,0
0.579513,0,0,0,0,0,0,0
0.580958,0,0,0,0,0,0,0
0.582487,0,0,0,0,0,0,0
0.584043,0,0,0,0,0,0,0
0.585619,0,0,0,0,0,0,0
0.587183,0,0,0,0,0,0,0
0.588750,0,0,0,0,0,0,0
0.590317,0,0,0,0,0,0,0
0.591893,0,0,0,0,0,0,0
0.593516,0,0,0,0,0,0,0
0.595081,0,0,0,0,0,0,0
0.596693,0,0,0,0,0,0,0
0.598259,0,0,0,0,0,0,0
0.599823,0,0,0,0,0,0,0
0.601827,0,0,0,0,0,0,0
0.603285,0,0,0,0,0,0,0
0.604687,0,0,0,0,0,0,0
0.606085,0,0,0,0,0,0,0
0.607480,0,0,0,0,0,0,0
0.609467,0,0,0,0,0,0,0
0.610863,0,0,0,0,0,0,0
0.612286,0,0,0,0,0,0,0
0.613692,0,0,0,0,0,0,0
0.615087,0,0,0,0,0,0,0
0.616484,0,0,0,0,0,0,0
0.617882,0,0,0,0,0,0,0
0.619274,0,0,0,0,0,0,0
0.620710,0,0,0,0,0,0,0
0.622104,0,0,0,0,0,0,0
0.623498,0,0,0,0,0,0,0
0.624899,0,0,0,0,0,0,0
0.626294,0,0,0,0,0,0,0
0.627739,0,0,0,0,0,0,0
0.629109,0,0,0,0,0,0,0
0.630478,0,0,0,0,0,0,0
0.631848,0,0,0,0,0,0,0
0.633216,0,0,0,0,0,0,0
0.634585,0,0,0,0,0,0,0
0.635961,0,0,0,0,0,0,0
0.637418,0,0,0,0,0,0,0
0.638787,0,0,0,0,0,0,0
0.640156,0,0,0,0,0,0,0
0.641528,0,0,0,0,0,0,0
0.642903,0,0,0,0,0,0,0
0.644335,0,0,0,0,0,0,0
0.645691,0,0,0,0,0,0,0
0.647055,0,0,0,0,0,0,0
0.648409,0,0,0,0,0,0,0
0.649763,0,0,0,0,0,0,0
0.651116,0,0,0,0,0,0,0
0.652666,0,0,0,0,0,0,0
0.654020,0,0,0,0,0,0,0
0.655373,0,0,0,0,0,0,0
0.656725,0,0,0,0,0,0,0
0.658088,0,0,0,0,0,0,0
0.659552,0,0,0,0,0,0,0
0.660985,0,0,0,0,0,0,0
0.662359,0,0,0,0,0,0,0
0.663732,0,0,0,0,0,0,0
0.665153,0,0,0,0,0,0,0
0.666525,0,0,0,0,0,0,0
0.667952,0,0,0,0,0,0,0
0.669388,0,0,0,0,0,0,0
0.670817,0,0,0,0,0,0,0
0.672237,0,0,0,0,0,0,0
0.673622,0,0,0,0,0,0,0
0.674997,0,0,0,0,0,0,0
0.676303,0,0,0,0,0,0,0
0.677656,0,0,0,0,0,0,0
0.679010,0,0,0,0,0,0,0
0.680389,0,0,0,0,0,0,0
0.681952,0,0,0,0,0,0,0
0.683425,0,0,0,0,0,0,0
0.684798,0,0,0,0,0,0,0
0.686159,0,0,0,0,0,0,0
0.687517,0,0,0,0,0,0,0
0.688936,0,0,0,0,0,0,0
0.690349,0,0,0,0,0,0,0
0.691812,0,0,0,0,0,0,0
0.693760,0,0,0,0,0,0,0
0.695175,0,0,0,0,0,0,0
0.696583,0,0,0,0,0,0,0
0.697986,0,0,0,0,0,0,0
0.699388,0,0,0,0,0,0,0
0.700809,0,0,0,0,0,0,0
0.702407,0,0,0,0,0,0,0
0.703807,0,0,0,0,0,0,0
0.705223,0,0,0,0,0,0,0
0.706625,0,0,0,0,0,0,0
0.708068,0,0,0,0,0,0,0
0.709459,0,0,0,0,0,0,0
0.710858,0,0,0,0,0,0,0
0.712292,0,0,0,0,0,0,0
0.713711,0,0,0,0,0,0,0
0.715114,0,0,0,0,0,0,0
0.716584,0,0,0,0,0,0,0
0.717981,0,0,0,0,0,0,0
0.719377,0,0,0,0,0,0,0
0.720867,0,0,0,0,0,0,0
0.722262,0,0,0,0,0,0,0
0.723701,0,0,0,0,0,0,0
0.725112,0,0,0,0,0,0,0
0.726510,0,0,0,0,0,0,0
0.727905,0,0,0,0,0,0,0
0.729398,0,0,0,0,0,0,0
0.730929,0,0,0,0,0,0,0
0.732525,0,0,0,0,0,0,0
0.734090,0,0,0,0,0,0,0
0.735667,0,0,0,0,0,0,0
0.737232,0,0,0,0,0,0,0
0.738709,0,0,0,0,0,0,0
0.740161,0,0,0,0,0,0,0
0.741698,0,0,0,0,0,0,0
0.743264,0,0,0,0,0,0,0
0.744833,0,0,0,0,0,0,0
0.746406,0,0,0,0,0,0,0
0.747963,0,0,0,0,0,0,0
0.749637,0,0,0,0,0,0,0
0.751201,0,0,0,0,0,0,0
0.752768,0,0,0,0,0,0,0
0.754335,0,0,0,0,0,0,0
0.755941,0,0,0,0,0,0,0
0.757523,0,0,0,0,0,0,0
0.759087,0,0,0,0,0,0,0
0.760655,0,0,0,0,0,0,0
0.762221,0,0,0,0,0,0,0
0.763786,0,0,0,0,0,0,0
0.765352,0,0,0,0,0,0,0
0.766918,0,0,0,0,0,0,0
0.768374,0,0,0,0,0,0,0
0.769910,0,0,0,0,0,0,0
0.771518,0,0,0,0,0,0,0
0.773084,0,0,0,0,0,0,0
0.774659,0,0,0,0,0,0,0
0.776204,0,0,0,0,0,0,0
0.777721,0,0,0,0,0,0,0
0.779167,0,0,0,0,0,0,0
0.780573,0,0,0,0,0,0,0
0.782107,0,0,0,0,0,0,0
0.783673,0,0,0,0,0,0,0
0.785239,0,0,0,0,0,0,0
0.786806,0,0,0,0,0,0,0
0.788374,0,0,0,0,0,0,0
0.789953,0,0,0,0,0,0,0
0.791559,0,0,0,0,0,0,0
0.793126,0,0,0,0,0,0,0
0.794691,0,0,0,0,0,0,0
0.796256,0,0,0,0,0,0,0
0.797820,0,0,0,0,0,0,0
0.799386,0,0,0,0,0,0,0
0.800965,0,0,0,0,0,0,0
0.802531,0,0,0,0,0,0,0
0.804095,0,0,0,0,0,0,0
0.805544,0,0,0,0,0,0,0
0.806957,0,0,0,0,0,0,0
0.808375,0,0,0,0,0,0,0
0.809778,0,0,0,0,0,0,0
0.811184,0,0,0,0,0,0,0
0.812583,0,0,0,0,0,0,0
0.813981,0,0,0,0,0,0,0
0.815375,0,0,0,0,0,0,0
0.816770,0,0,0,0,0,0,0
0.818174,0,0,0,0,0,0,0
0.819631,0,0,0,0,0,0,0
0.821003,0,0,0,0,0,0,0
0.822378,0,0,0,0,0,0,0
0.823747,0,0,0,0,0,0,0
0.825116,0,0,0,0,0,0,0
0.826486,0,0,0,0,0,0,0
0.827853,0,0,0,0,0,0,0
0.829222,0,0,0,0,0,0,0
0.830591,0,0,0,0,0,0,0
0.831958,0,0,0,0,0,0,0
0.833401,0,0,0,0,0,0,0
0.834769,0,0,0,0,0,0,0
0.836174,0,0,0,0,0,0,0
0.837626,0,0,0,0,0,0,0
0.838979,0,0,0,0,0,0,0
0.840333,0,0,0,0,0,0,0
0.841687,0,0,0,0,0,0,0
0.843041,0,0,0,0,0,0,0
0.844509,0,0,0,0,0,0,0
0.845865,0,0,0,0,0,0,0
0.847220,0,0,0,0,0,0,0
0.848574,0,0,0,0,0,0,0
0.849926,0,0,0,0,0,0,0
0.851308,0,0,0,0,0,0,0
0.852730,0,0,0,0,0,0,0
0.854153,0,0,0,0,0,0,0
0.855581,0,0,0,0,0,0,0
0.857004,0,0,0,0,0,0,0
0.858434,0,0,0,0,0,0,0
0.859856,0,0,0,0,0,0,0
0.861287,0,0,0,0,0,0,0
0.862715,0,0,0,0,0,0,0
0.864145,0,0,0,0,0,0,0
0.865526,0,0,0,0,0,0,0
0.866796,0,0,0,0,0,0,0
0.868170,0,0,0,0,0,0,0
0.869531,0,0,0,0,0,0,0
0.870885,0,0,0,0,0,0,0
0.872337,0,0,0,0,0,0,0
0.873702,0,0,0,0,0,0,0
0.875125,0,0,0,0,0,0,0
0.876554,0,0,0,0,0,0,0
0.877979,0,0,0,0,0,0,0
0.879332,0,0,0,0,0,0,0
0.880686,0,0,0,0,0,0,0
0.882046,0,0,0,0,0,0,0
0.883417,0,0,0,0,0,0,0
0.884832,0,0,0,0,0,0,0
0.886279,0,0,0,0,0,0,0
0.887694,0,0,0,0,0,0,0
0.889116,0,0,0,0,0,0,0
0.890521,0,0,0,0,0,0,0
0.891924,0,0,0,0,0,0,0
0.893447,0,0,0,0,0,0,0
0.894852,0,0,0,0,0,0,0
0.896281,0,0,0,0,0,0,0
0.898313,0,0,0,0,0,0,0
0.899763,0,0,0,0,0,0,0
0.901655,0,0,0,0,0,0,0
0.903052,0,0,0,0,0,0,0
0.904478,0,0,0,0,0,0,0
0.906126,0,0,0,0,0,0,0
0.907521,0,0,0,0,0,0,0
0.908913,0,0,0,0,0,0,0
0.910318,0,0,0,0,0,0,0
0.911714,0,0,0,0,0,0,0
0.914862,0,0,0,0,0,0,0
0.916378,0,0,0,0,0,0,0
0.917863,0,0,0,0,0,0,0
0.919266,0,0,0,0,0,0,0
0.920705,0,0,0,0,0,0,0
0.922106,0,0,0,0,0,0,0
0.923508,0,0,0,0,0,0,0
0.924911,0,0,0,0,0,0,0
0.926307,0,0,0,0,0,0,0
0.927703,0,0,0,0,0,0,0
0.929099,0,0,0,0,0,0,0
0.930621,0,0,0,0,0,0,0
0.932071,0,0,0,0,0,0,0
0.933496,0,0,0,0,0,0,0
0.934903,0,0,0,0,0,0,0
0.936308,0,0,0,0,0,0,0
0.937712,0,0,0,0,0,0,0
0.939115,0,0,0,0,0,0,0
0.940519,0,0,0,0,0,0,0
0.942050,0,0,0,0,0,0,0
0.943628,0,0,0,0,0,0,0
0.945195,0,0,0,0,0,0,0
0.946762,0,0,0,0,0,0,0
0.948331,0,0,0,0,0,0,0
0.949898,0,0,0,0,0,0,0
0.951463,0,0,0,0,0,0,0
0.953032,0,0,0,0,0,0,0
0.954612,0,0,0,0,0,0,0
0.956176,0,0,0,0,0,0,0
0.957801,0,0,0,0,0,0,0
0.959366,0,0,0,0,0,0,0
0.960934,0,0,0,0,0,0,0
0.962493,0,0,0,0,0,0,0
0.964053,0,0,0,0,0,0,0
0.965591,0,0,0,0,0,0,0
0.967190,0,0,0,0,0,0,0
0.968756,0,0,0,0,0,0,0
0.970321,0,0,0,0,0,0,0
0.971885,0,0,0,0,0,0,0
0.973512,0,0,0,0,0,0,0
0.975075,0,0,0,0,0,0,0
0.976583,0,0,0,0,0,0,0
0.977996,0,0,0,0,0,0,0
0.979438,0,0,0,0,0,0,0
0.980837,0,0,0,0,0,0,0
0.982236,0,0,0,0,0,0,0
0.983632,0,0,0,0,0,0,0
0.985030,0,0,0,0,0,0,0
0.986560,0,0,0,0,0,0,0
0.988011,0,0,0,0,0,0,0
0.989430,0,0,0,0,0,0,0
0.990965,0,0,0,0,0,0,0
0.992535,0,0,0,0,0,0,0
0.994103,0,0,0,0,0,0,0
0.995712,0,0,0,0,0,0,0
0.997145,0,0,0,0,0,0,0
0.998588,0,0,0,0,0,0,0
0.999961,0,0,0,0,0,0,0
1.001423,0,0,0,0,0,0,0
1.002842,0,0,0,0,0,0,0
1.004268,0,0,0,0,0,0,0
1.005672,0,0,0,0,0,0,0
1.007203,0,0,0,0,0,0,0
1.008784,0,0,0,0,0,0,0
1.010352,0,0,0,0,0,0,0
1.011958,0,0,0,0,0,0,0
1.013530,0,0,0,0,0,0,0
1.015095,0,0,0,0,0,0,0
1.016663,0,0,0,0,0,0,0
1.018230,0,0,0,0,0,0,0
1.019684,0,0,0,0,0,0,0
1.021223,0,0,0,0,0,0,0
1.022790,0,0,0,0,0,0,0
1.024359,0,0,0,0,0,0,0
1.025927,0,0,0,0,0,0,0
1.027535,0,0,0,0,0,0,0
1.028998,0,0,0,0,0,0,0
1.030717,0,0,0,0,0,0,0
1.032288,0,0,0,0,0,0,0
1.033855,0,0,0,0,0,0,0
1.035420,0,0,0,0,0,0,0
1.036990,0,0,0,0,0,0,0
1.038556,0,0,0,0,0,0,0
1.040122,0,0,0,0,0,0,0
1.042018,0,0,0,0,0,0,0
1.043501,0,0,0,0,0,0,0
1.044913,0,0,0,0,0,0,0
1.046319,0,0,0,0,0,0,0
1.047723,0,0,0,0,0,0,0
1.049127,0,0,0,0,0,0,0
1.050531,0,0,0,0,0,0,0
1.051964,0,0,0,0,0,0,0
1.053413,0,0,0,0,0,0,0
