elapsed_s,HLSQ_S2W_STALL_BY_MISS_RETURN,HLSQ_MISS_RETURN_STALL_BY_S2W,HLSQ_STPROC_L0_STALL_INS_RD,HLSQ_STPROC_L0_INS_MISS,HLSQ_STPROC_L0_INS_HIT,HLSQ_STPROC_L0_INS_LATENCY_COUNT
1.053824,0,0,0,0,0,0
1.055265,0,0,0,0,0,0
1.056792,0,0,0,0,0,0
1.058230,0,0,0,0,0,0
1.059686,0,0,0,0,0,0
1.061222,0,0,0,0,0,0
1.062797,0,0,0,0,0,0
1.064358,0,0,0,0,0,0
1.065923,0,0,0,0,0,0
1.067487,0,0,0,0,0,0
1.069049,0,0,0,0,0,0
1.070617,0,0,0,0,0,0
1.072226,0,0,0,0,0,0
1.073806,0,0,0,0,0,0
1.075370,0,0,0,0,0,0
1.076932,0,0,0,0,0,0
1.078500,0,0,0,0,0,0
1.080063,0,0,0,0,0,0
1.081628,0,0,0,0,0,0
1.083192,0,0,0,0,0,0
1.084768,0,0,0,0,0,0
1.086332,0,0,0,0,0,0
1.087897,0,0,0,0,0,0
1.089462,0,0,0,0,0,0
1.090925,0,0,0,0,0,0
1.092486,0,0,0,0,0,0
1.094050,0,0,0,0,0,0
1.095626,0,0,0,0,0,0
1.097192,0,0,0,0,0,0
1.098757,0,0,0,0,0,0
1.100318,0,0,0,0,0,0
1.101882,0,0,0,0,0,0
1.103490,0,0,0,0,0,0
1.105052,0,0,0,0,0,0
1.106634,0,0,0,0,0,0
1.108196,0,0,0,0,0,0
1.109763,0,0,0,0,0,0
1.111317,0,0,0,0,0,0
1.112869,0,0,0,0,0,0
1.114586,0,0,0,0,0,0
1.116177,0,0,0,0,0,0
1.117626,0,0,0,0,0,0
1.119200,0,0,0,0,0,0
1.120761,0,0,0,0,0,0
1.122200,0,0,0,0,0,0
1.123737,0,0,0,0,0,0
1.125302,0,0,0,0,0,0
1.126867,0,0,0,0,0,0
1.128443,0,0,0,0,0,0
1.130009,0,0,0,0,0,0
1.131572,0,0,0,0,0,0
1.133134,0,0,0,0,0,0
1.134771,0,0,0,0,0,0
1.136323,0,0,0,0,0,0
1.137755,0,0,0,0,0,0
1.145243,0,0,0,0,0,0
1.146654,0,0,0,0,0,0
1.148051,0,0,0,0,0,0
1.149447,0,0,0,0,0,0
1.150887,0,0,0,0,0,0
1.152284,0,0,0,0,0,0
1.153701,0,0,0,0,0,0
1.155097,0,0,0,0,0,0
1.156493,0,0,0,0,0,0
1.157891,0,0,0,0,0,0
1.159287,0,0,0,0,0,0
1.160683,0,0,0,0,0,0
1.162080,0,0,0,0,0,0
1.163476,0,0,0,0,0,0
