elapsed_s,HLSQ_L2STC_LATENCY_COUNT,HLSQ_L2STC_STALL_SP_MISS_REQ,HLSQ_L2STC_BANK0_REPLACEMENT,HLSQ_L2STC_BANK1_REPLACEMENT,HLSQ_L2STC_BANK2_REPLACEMENT,HLSQ_L2STC_BANK3_REPLACEMENT
0.370880,0,0,0,0,0,0
0.372291,0,0,0,0,0,0
0.373688,0,0,0,0,0,0
0.375086,0,0,0,0,0,0
0.376483,0,0,0,0,0,0
0.378009,0,0,0,0,0,0
0.379477,0,0,0,0,0,0
0.380878,0,0,0,0,0,0
0.382407,0,0,0,0,0,0
0.383982,0,0,0,0,0,0
0.385543,0,0,0,0,0,0
0.387105,0,0,0,0,0,0
0.388669,0,0,0,0,0,0
0.390232,0,0,0,0,0,0
0.391838,0,0,0,0,0,0
0.393398,0,0,0,0,0,0
0.394975,0,0,0,0,0,0
0.396408,0,0,0,0,0,0
0.397840,0,0,0,0,0,0
0.399355,0,0,0,0,0,0
0.400705,0,0,0,0,0,0
0.402049,0,0,0,0,0,0
0.403465,0,0,0,0,0,0
0.404831,0,0,0,0,0,0
0.406215,0,0,0,0,0,0
0.407566,0,0,0,0,0,0
0.408957,0,0,0,0,0,0
0.410306,0,0,0,0,0,0
0.411653,0,0,0,0,0,0
0.412998,0,0,0,0,0,0
0.414346,0,0,0,0,0,0
0.415703,0,0,0,0,0,0
0.417054,0,0,0,0,0,0
0.418483,0,0,0,0,0,0
0.419890,0,0,0,0,0,0
0.421251,0,0,0,0,0,0
0.422602,0,0,0,0,0,0
0.424012,0,0,0,0,0,0
0.425335,0,0,0,0,0,0
0.426666,0,0,0,0,0,0
0.427987,0,0,0,0,0,0
0.429306,0,0,0,0,0,0
0.430626,0,0,0,0,0,0
0.431948,0,0,0,0,0,0
0.433268,0,0,0,0,0,0
0.434642,0,0,0,0,0,0
0.435967,0,0,0,0,0,0
0.437296,0,0,0,0,0,0
0.438617,0,0,0,0,0,0
0.439975,0,0,0,0,0,0
0.441349,0,0,0,0,0,0
0.442718,0,0,0,0,0,0
0.444086,0,0,0,0,0,0
0.445455,0,0,0,0,0,0
0.446716,0,0,0,0,0,0
0.448088,0,0,0,0,0,0
0.449349,0,0,0,0,0,0
0.450610,0,0,0,0,0,0
0.451978,0,0,0,0,0,0
0.453408,0,0,0,0,0,0
0.454846,0,0,0,0,0,0
0.456116,0,0,0,0,0,0
0.457377,0,0,0,0,0,0
0.458819,0,0,0,0,0,0
0.460166,0,0,0,0,0,0
0.461512,0,0,0,0,0,0
0.462929,0,0,0,0,0,0
0.464366,0,0,0,0,0,0
0.465787,0,0,0,0,0,0
0.467407,0,0,0,0,0,0
0.468781,0,0,0,0,0,0
0.470158,0,0,0,0,0,0
0.471686,0,0,0,0,0,0
0.473122,0,0,0,0,0,0
0.474520,0,0,0,0,0,0
0.475917,7,0,2,2,2,1
0.477278,0,0,0,0,0,0
0.478844,0,0,0,0,0,0
0.480835,0,0,0,0,0,0
0.482243,0,0,0,0,0,0
0.483641,0,0,0,0,0,0
0.485037,0,0,0,0,0,0
0.486431,0,0,0,0,0,0
0.487974,0,0,0,0,0,0
0.489369,0,0,0,0,0,0
0.490768,0,0,0,0,0,0
0.492172,0,0,0,0,0,0
0.493562,0,0,0,0,0,0
0.494953,0,0,0,0,0,0
0.496345,0,0,0,0,0,0
0.497736,0,0,0,0,0,0
0.500977,0,0,0,0,0,0
0.503565,0,0,0,0,0,0
0.505017,0,0,0,0,0,0
0.506560,0,0,0,0,0,0
