elapsed_s,HLSQ_STPROC_WAVE_CONTEXTS_LPAC,HLSQ_STPROC_WAVE_CONTEXT_CYCLES_LPAC,HLSQ_SPTROC_STCHE_WARMUP_INC_VS,HLSQ_SPTROC_STCHE_WARMUP_INC_FS,HLSQ_SPTROC_STCHE_WARMUP_INC_BV,HLSQ_SPTROC_STCHE_WARMUP_INC_LPAC
0.261433,0,0,0,0,0,0
0.262850,0,0,0,0,0,0
0.264268,0,0,0,0,0,0
0.265684,0,0,0,0,0,0
0.267108,0,0,0,0,0,0
0.268484,0,0,0,0,0,0
0.269908,0,0,0,0,0,0
0.271284,0,0,0,0,0,0
0.272655,0,0,0,0,0,0
0.274032,0,0,0,0,0,0
0.275402,0,0,0,0,0,0
0.276785,0,0,0,0,0,0
0.278133,0,0,0,0,0,0
0.279491,0,0,0,0,0,0
0.280842,0,0,0,0,0,0
0.282287,0,0,0,0,0,0
0.283748,0,0,0,0,0,0
0.285102,0,0,0,0,0,0
0.286453,0,0,0,0,0,0
0.287854,0,0,0,0,0,0
0.289206,0,0,0,0,0,0
0.290577,0,0,0,0,0,0
0.291987,0,0,0,0,0,0
0.293423,0,0,0,0,0,0
0.295478,0,0,0,0,0,0
0.296877,0,0,0,0,0,0
0.298276,0,0,0,0,0,0
0.299673,0,0,0,0,0,0
0.301519,0,0,0,0,0,0
0.303373,0,0,0,0,0,0
0.304817,0,0,0,0,0,0
0.306664,0,0,0,0,0,0
0.308054,0,0,0,0,0,0
0.309444,0,0,0,0,0,0
0.310836,0,0,0,0,0,0
0.312225,0,0,0,0,0,0
0.316810,0,0,0,0,0,0
0.318439,0,0,0,0,0,0
0.319838,0,0,0,0,0,0
0.321391,0,0,0,0,0,0
0.323639,0,0,0,0,0,0
0.325013,0,0,0,0,0,0
0.326363,0,0,0,0,0,0
0.327708,0,0,0,0,0,0
0.329055,0,0,0,0,0,0
0.330404,0,0,0,0,0,0
0.331752,0,0,0,0,0,0
0.333099,0,0,0,0,0,0
0.334460,0,0,0,0,0,0
0.335807,0,0,0,0,0,0
0.337156,0,0,0,0,0,0
0.338635,0,0,0,0,0,0
0.340207,0,0,0,0,0,0
0.341770,0,0,0,0,0,0
0.343332,0,0,0,0,0,0
0.344906,0,0,0,0,0,0
0.346466,0,0,0,0,0,0
0.347944,0,0,0,0,0,0
0.349420,0,0,0,0,0,0
0.350833,0,0,0,0,0,0
0.352247,0,0,0,0,0,0
0.353652,0,0,0,0,0,0
0.355112,0,0,0,0,0,0
0.356509,0,0,0,0,0,0
0.358039,0,0,0,0,0,0
0.359472,0,0,0,0,0,0
0.361006,0,0,0,0,0,0
0.362559,0,0,0,0,0,0
0.364112,0,0,0,0,0,0
0.366345,0,0,0,0,0,0
0.372476,0,0,0,0,0,0
0.373925,0,0,0,0,0,0
0.375327,0,0,0,0,0,0
0.376786,0,0,0,0,0,0
0.378211,0,0,0,0,0,0
0.379576,0,0,0,0,0,0
0.380929,0,0,0,0,0,0
0.382280,0,0,0,0,0,0
0.383630,0,0,0,0,0,0
0.384981,0,0,0,0,0,0
0.386465,0,0,0,0,0,0
0.387936,0,0,0,0,0,0
0.389341,0,0,0,0,0,0
0.390742,0,0,0,0,0,0
0.392140,0,0,0,0,0,0
0.393540,0,0,0,0,0,0
0.394938,0,0,0,0,0,0
0.396335,0,0,0,0,0,0
0.397756,0,0,0,0,0,0
0.399199,0,0,0,0,0,0
0.400602,0,0,0,0,0,0
0.402007,0,0,0,0,0,0
0.403444,0,0,0,0,0,0
0.404844,0,0,0,0,0,0
0.406283,0,0,0,0,0,0
0.408711,0,0,0,0,0,0
0.410387,0,0,0,0,0,0
0.411785,0,0,0,0,0,0
0.413178,0,0,0,0,0,0
0.414569,0,0,0,0,0,0
0.415960,0,0,0,0,0,0
0.417350,0,0,0,0,0,0
0.418779,0,0,0,0,0,0
0.420191,0,0,0,0,0,0
0.421590,0,0,0,0,0,0
0.422980,0,0,0,0,0,0
0.424368,0,0,0,0,0,0
0.425757,0,0,0,0,0,0
0.427146,0,0,0,0,0,0
0.429090,0,0,0,0,0,0
0.430531,0,0,0,0,0,0
0.431936,0,0,0,0,0,0
0.433326,0,0,0,0,0,0
0.434767,0,0,0,0,0,0
0.436132,0,0,0,0,0,0
0.437496,0,0,0,0,0,0
0.438858,0,0,0,0,0,0
0.440221,0,0,0,0,0,0
0.441585,0,0,0,0,0,0
0.442957,0,0,0,0,0,0
0.444320,0,0,0,0,0,0
0.445685,0,0,0,0,0,0
0.447048,0,0,0,0,0,0
0.448414,0,0,0,0,0,0
0.449780,0,0,0,0,0,0
0.451181,0,0,0,0,0,0
0.452532,0,0,0,0,0,0
0.453894,0,0,0,0,0,0
0.455243,0,0,0,0,0,0
0.456591,0,0,0,0,0,0
0.458359,0,0,0,0,0,0
0.459706,0,0,0,0,0,0
0.461054,0,0,0,0,0,0
0.462402,0,0,0,0,0,0
0.463750,0,0,0,0,0,0
0.465196,0,0,0,0,0,0
0.466575,0,0,0,0,0,0
0.467994,0,0,0,0,0,0
0.469412,0,0,0,0,0,0
0.470830,0,0,0,0,0,0
0.472247,0,0,0,0,0,0
0.473665,0,0,0,0,0,0
0.475108,0,0,0,0,0,0
0.476546,0,0,0,0,0,0
0.477970,0,0,0,0,0,0
0.479386,0,0,0,0,0,0
0.480696,0,0,0,0,0,0
0.482067,0,0,0,0,0,0
0.483392,0,0,0,0,0,0
0.484862,0,0,0,0,0,0
0.486263,0,0,0,0,0,0
0.487677,0,0,0,0,0,0
0.489123,0,0,0,0,0,0
0.490702,0,0,0,0,0,0
0.492114,0,0,0,0,0,0
0.493515,0,0,0,0,0,0
0.494908,0,0,0,0,0,0
0.496311,0,0,0,0,0,0
0.497703,0,0,0,0,0,0
0.499102,0,0,0,0,0,0
0.500357,0,0,0,0,0,0
0.501755,0,0,0,0,0,0
0.503151,0,0,0,0,0,0
0.504546,0,0,0,0,0,0
0.505960,0,0,0,0,0,0
0.507366,0,0,0,0,0,0
0.508832,0,0,0,0,0,0
0.510289,0,0,0,0,0,0
0.511687,0,0,0,0,0,0
0.513616,0,0,0,0,0,0
0.515053,0,0,0,0,0,0
0.516440,0,0,0,0,0,0
0.518079,0,0,0,0,0,0
0.519469,0,0,0,0,0,0
0.521007,0,0,0,0,0,0
0.524633,0,0,0,0,0,0
0.526170,0,0,0,0,0,0
0.527562,0,0,0,0,0,0
0.529400,0,0,0,0,0,0
0.530847,0,0,0,0,0,0
0.532243,0,0,0,0,0,0
0.533642,0,0,0,0,0,0
0.535032,0,0,0,0,0,0
0.536422,0,0,0,0,0,0
0.537814,0,0,0,0,0,0
0.539229,0,0,0,0,0,0
0.540624,0,0,0,0,0,0
0.542021,0,0,0,0,0,0
0.543416,0,0,0,0,0,0
0.544810,0,0,0,0,0,0
0.546202,0,0,0,0,0,0
0.547628,0,0,0,0,0,0
0.549030,0,0,0,0,0,0
0.550441,0,0,0,0,0,0
0.551837,0,0,0,0,0,0
0.553234,0,0,0,0,0,0
0.554760,0,0,0,0,0,0
0.556319,0,0,0,0,0,0
0.557881,0,0,0,0,0,0
0.559442,0,0,0,0,0,0
0.561017,0,0,0,0,0,0
0.562623,0,0,0,0,0,0
0.564183,0,0,0,0,0,0
0.565744,0,0,0,0,0,0
0.567306,0,0,0,0,0,0
0.568869,0,0,0,0,0,0
0.570431,0,0,0,0,0,0
0.572005,0,0,0,0,0,0
0.573570,0,0,0,0,0,0
0.575132,0,0,0,0,0,0
0.576691,0,0,0,0,0,0
0.578254,0,0,0,0,0,0
0.579815,0,0,0,0,0,0
0.581378,0,0,0,0,0,0
0.582995,0,0,0,0,0,0
0.584555,0,0,0,0,0,0
0.586120,0,0,0,0,0,0
0.587680,0,0,0,0,0,0
0.589244,0,0,0,0,0,0
0.590805,0,0,0,0,0,0
0.592364,0,0,0,0,0,0
0.593810,0,0,0,0,0,0
0.595345,0,0,0,0,0,0
0.596908,0,0,0,0,0,0
0.598470,0,0,0,0,0,0
0.600031,0,0,0,0,0,0
0.601595,0,0,0,0,0,0
0.603158,0,0,0,0,0,0
0.604604,0,0,0,0,0,0
0.606193,0,0,0,0,0,0
0.607753,0,0,0,0,0,0
0.609315,0,0,0,0,0,0
0.610942,0,0,0,0,0,0
0.613022,0,0,0,0,0,0
0.614428,0,0,0,0,0,0
0.615830,0,0,0,0,0,0
0.617221,0,0,0,0,0,0
0.618612,0,0,0,0,0,0
0.620000,0,0,0,0,0,0
0.621390,0,0,0,0,0,0
0.622782,0,0,0,0,0,0
0.624170,0,0,0,0,0,0
0.625558,0,0,0,0,0,0
0.627009,0,0,0,0,0,0
0.628376,0,0,0,0,0,0
0.629740,0,0,0,0,0,0
0.631105,0,0,0,0,0,0
0.632467,0,0,0,0,0,0
0.633892,0,0,0,0,0,0
0.635257,0,0,0,0,0,0
0.636621,0,0,0,0,0,0
0.638072,0,0,0,0,0,0
0.639436,0,0,0,0,0,0
0.640804,0,0,0,0,0,0
0.642167,0,0,0,0,0,0
0.643556,0,0,0,0,0,0
0.644916,0,0,0,0,0,0
0.646265,0,0,0,0,0,0
0.647613,0,0,0,0,0,0
0.648969,0,0,0,0,0,0
0.650318,0,0,0,0,0,0
0.651668,0,0,0,0,0,0
0.653018,0,0,0,0,0,0
0.654368,0,0,0,0,0,0
0.655717,0,0,0,0,0,0
0.657098,0,0,0,0,0,0
0.658476,0,0,0,0,0,0
0.659901,0,0,0,0,0,0
0.661318,0,0,0,0,0,0
0.662736,0,0,0,0,0,0
0.664153,0,0,0,0,0,0
0.665463,0,0,0,0,0,0
0.666890,0,0,0,0,0,0
0.668318,0,0,0,0,0,0
0.669642,0,0,0,0,0,0
0.671066,0,0,0,0,0,0
0.672438,0,0,0,0,0,0
0.673828,0,0,0,0,0,0
0.675197,0,0,0,0,0,0
0.676566,0,0,0,0,0,0
0.677915,0,0,0,0,0,0
0.679259,0,0,0,0,0,0
0.680603,0,0,0,0,0,0
0.681974,0,0,0,0,0,0
0.683339,0,0,0,0,0,0
0.684691,0,0,0,0,0,0
0.686044,0,0,0,0,0,0
0.687392,0,0,0,0,0,0
0.688788,0,0,0,0,0,0
0.690331,0,0,0,0,0,0
0.691737,0,0,0,0,0,0
0.693145,0,0,0,0,0,0
0.694556,0,0,0,0,0,0
0.695953,0,0,0,0,0,0
0.697350,0,0,0,0,0,0
0.698746,0,0,0,0,0,0
0.700143,0,0,0,0,0,0
0.701545,0,0,0,0,0,0
0.702947,0,0,0,0,0,0
0.704495,0,0,0,0,0,0
0.705972,0,0,0,0,0,0
0.707364,0,0,0,0,0,0
0.708845,0,0,0,0,0,0
0.715617,0,0,0,0,0,0
0.717704,0,0,0,0,0,0
0.719100,0,0,0,0,0,0
0.720492,0,0,0,0,0,0
0.721976,0,0,0,0,0,0
0.723367,0,0,0,0,0,0
0.724821,0,0,0,0,0,0
0.726235,0,0,0,0,0,0
0.727616,0,0,0,0,0,0
0.728968,0,0,0,0,0,0
0.730322,0,0,0,0,0,0
0.731675,0,0,0,0,0,0
0.733028,0,0,0,0,0,0
0.734379,0,0,0,0,0,0
0.735729,0,0,0,0,0,0
0.737080,0,0,0,0,0,0
0.738574,0,0,0,0,0,0
0.740146,0,0,0,0,0,0
0.741709,0,0,0,0,0,0
0.743262,0,0,0,0,0,0
0.744927,0,0,0,0,0,0
0.746483,0,0,0,0,0,0
0.748040,0,0,0,0,0,0
0.749489,0,0,0,0,0,0
0.751030,0,0,0,0,0,0
0.752591,0,0,0,0,0,0
0.754203,0,0,0,0,0,0
0.755801,0,0,0,0,0,0
0.757229,0,0,0,0,0,0
0.758752,0,0,0,0,0,0
0.760193,0,0,0,0,0,0
0.761593,0,0,0,0,0,0
0.763122,0,0,0,0,0,0
0.764682,0,0,0,0,0,0
0.766247,0,0,0,0,0,0
0.767807,0,0,0,0,0,0
0.769371,0,0,0,0,0,0
0.770989,0,0,0,0,0,0
0.772549,0,0,0,0,0,0
0.774115,0,0,0,0,0,0
0.775674,0,0,0,0,0,0
0.777109,0,0,0,0,0,0
0.778640,0,0,0,0,0,0
0.780200,0,0,0,0,0,0
0.781774,0,0,0,0,0,0
0.783334,0,0,0,0,0,0
0.784898,0,0,0,0,0,0
0.786502,0,0,0,0,0,0
0.788062,0,0,0,0,0,0
0.789624,0,0,0,0,0,0
0.791185,0,0,0,0,0,0
0.792849,0,0,0,0,0,0
0.794286,0,0,0,0,0,0
0.795688,0,0,0,0,0,0
0.797217,0,0,0,0,0,0
0.798779,0,0,0,0,0,0
0.800339,0,0,0,0,0,0
0.801900,0,0,0,0,0,0
0.803471,0,0,0,0,0,0
0.805469,0,0,0,0,0,0
0.806884,0,0,0,0,0,0
0.808283,0,0,0,0,0,0
0.809678,0,0,0,0,0,0
0.811067,0,0,0,0,0,0
0.812455,0,0,0,0,0,0
0.814424,0,0,0,0,0,0
0.815811,0,0,0,0,0,0
0.817201,0,0,0,0,0,0
0.818654,0,0,0,0,0,0
0.820019,0,0,0,0,0,0
0.821383,0,0,0,0,0,0
0.822747,0,0,0,0,0,0
0.824111,0,0,0,0,0,0
0.825482,0,0,0,0,0,0
0.826850,0,0,0,0,0,0
0.828221,0,0,0,0,0,0
0.829592,0,0,0,0,0,0
0.830967,0,0,0,0,0,0
0.832342,0,0,0,0,0,0
0.833711,0,0,0,0,0,0
0.835867,0,0,0,0,0,0
0.837224,0,0,0,0,0,0
0.838574,0,0,0,0,0,0
0.839923,0,0,0,0,0,0
0.841272,0,0,0,0,0,0
0.842621,0,0,0,0,0,0
0.843969,0,0,0,0,0,0
0.845317,0,0,0,0,0,0
0.846667,0,0,0,0,0,0
0.848021,0,0,0,0,0,0
0.849368,0,0,0,0,0,0
0.850747,0,0,0,0,0,0
0.852166,0,0,0,0,0,0
0.853583,0,0,0,0,0,0
0.855001,0,0,0,0,0,0
0.856419,0,0,0,0,0,0
0.857850,0,0,0,0,0,0
0.859275,0,0,0,0,0,0
0.860693,0,0,0,0,0,0
0.862112,0,0,0,0,0,0
0.863535,0,0,0,0,0,0
0.864961,0,0,0,0,0,0
0.866346,0,0,0,0,0,0
0.867715,0,0,0,0,0,0
0.869120,0,0,0,0,0,0
0.870553,0,0,0,0,0,0
0.871998,0,0,0,0,0,0
0.873620,0,0,0,0,0,0
0.875030,0,0,0,0,0,0
0.876636,0,0,0,0,0,0
0.878118,0,0,0,0,0,0
0.879513,0,0,0,0,0,0
0.880915,0,0,0,0,0,0
0.882355,0,0,0,0,0,0
0.883749,0,0,0,0,0,0
0.885308,0,0,0,0,0,0
0.886823,0,0,0,0,0,0
0.888230,0,0,0,0,0,0
0.889628,0,0,0,0,0,0
0.891037,0,0,0,0,0,0
0.892434,0,0,0,0,0,0
0.893963,0,0,0,0,0,0
0.895359,0,0,0,0,0,0
0.896792,0,0,0,0,0,0
0.898182,0,0,0,0,0,0
0.901008,0,0,0,0,0,0
0.902524,0,0,0,0,0,0
0.903920,0,0,0,0,0,0
0.905311,0,0,0,0,0,0
0.906702,0,0,0,0,0,0
0.908091,0,0,0,0,0,0
0.912585,0,0,0,0,0,0
0.913997,0,0,0,0,0,0
0.915440,0,0,0,0,0,0
0.916967,0,0,0,0,0,0
0.918421,0,0,0,0,0,0
0.919811,0,0,0,0,0,0
0.921201,0,0,0,0,0,0
0.922592,0,0,0,0,0,0
0.923982,0,0,0,0,0,0
0.925394,0,0,0,0,0,0
0.926791,0,0,0,0,0,0
0.928186,0,0,0,0,0,0
0.929583,0,0,0,0,0,0
0.931016,0,0,0,0,0,0
0.932412,0,0,0,0,0,0
0.933807,0,0,0,0,0,0
0.935202,0,0,0,0,0,0
0.936607,0,0,0,0,0,0
0.938021,0,0,0,0,0,0
0.939545,0,0,0,0,0,0
0.941114,0,0,0,0,0,0
0.942524,0,0,0,0,0,0
0.943918,0,0,0,0,0,0
0.945362,0,0,0,0,0,0
0.946815,0,0,0,0,0,0
0.948212,0,0,0,0,0,0
0.949612,0,0,0,0,0,0
0.951012,0,0,0,0,0,0
0.952406,0,0,0,0,0,0
0.953803,0,0,0,0,0,0
0.955401,0,0,0,0,0,0
0.956919,0,0,0,0,0,0
0.958576,0,0,0,0,0,0
0.960135,0,0,0,0,0,0
0.961697,0,0,0,0,0,0
0.963260,0,0,0,0,0,0
0.964823,0,0,0,0,0,0
0.966385,0,0,0,0,0,0
0.967835,0,0,0,0,0,0
0.969370,0,0,0,0,0,0
0.970932,0,0,0,0,0,0
0.972491,0,0,0,0,0,0
0.974056,0,0,0,0,0,0
0.975615,0,0,0,0,0,0
0.977178,0,0,0,0,0,0
0.978669,0,0,0,0,0,0
0.980200,0,0,0,0,0,0
0.981761,0,0,0,0,0,0
0.983322,0,0,0,0,0,0
0.984885,0,0,0,0,0,0
0.986448,0,0,0,0,0,0
0.988008,0,0,0,0,0,0
0.989582,0,0,0,0,0,0
0.991143,0,0,0,0,0,0
0.992704,0,0,0,0,0,0
0.994217,0,0,0,0,0,0
0.995660,0,0,0,0,0,0
0.997187,0,0,0,0,0,0
0.998748,0,0,0,0,0,0
1.000320,0,0,0,0,0,0
1.001881,0,0,0,0,0,0
1.003443,0,0,0,0,0,0
1.006062,0,0,0,0,0,0
1.007911,0,0,0,0,0,0
1.009287,0,0,0,0,0,0
1.010751,0,0,0,0,0,0
1.012271,0,0,0,0,0,0
1.013699,0,0,0,0,0,0
1.015097,0,0,0,0,0,0
1.016489,0,0,0,0,0,0
1.017984,0,0,0,0,0,0
1.019381,0,0,0,0,0,0
1.020789,0,0,0,0,0,0
1.022186,0,0,0,0,0,0
1.023582,0,0,0,0,0,0
1.024980,0,0,0,0,0,0
1.026417,0,0,0,0,0,0
1.027812,0,0,0,0,0,0
1.029351,0,0,0,0,0,0
1.030826,0,0,0,0,0,0
1.032235,0,0,0,0,0,0
1.033764,0,0,0,0,0,0
1.035324,0,0,0,0,0,0
1.036887,0,0,0,0,0,0
1.038449,0,0,0,0,0,0
1.040008,0,0,0,0,0,0
1.041581,0,0,0,0,0,0
1.043143,0,0,0,0,0,0
1.044702,0,0,0,0,0,0
1.046143,0,0,0,0,0,0
1.047676,0,0,0,0,0,0
1.049240,0,0,0,0,0,0
1.050804,0,0,0,0,0,0
1.052377,0,0,0,0,0,0
1.053939,0,0,0,0,0,0
1.055503,0,0,0,0,0,0
1.057068,0,0,0,0,0,0
1.058665,0,0,0,0,0,0
1.060217,0,0,0,0,0,0
1.061646,0,0,0,0,0,0
1.063190,0,0,0,0,0,0
1.064810,0,0,0,0,0,0
1.066361,0,0,0,0,0,0
1.067912,0,0,0,0,0,0
1.069343,0,0,0,0,0,0
1.070875,0,0,0,0,0,0
1.072436,0,0,0,0,0,0
1.074066,0,0,0,0,0,0
1.075671,0,0,0,0,0,0
1.077235,0,0,0,0,0,0
1.078797,0,0,0,0,0,0
1.080356,0,0,0,0,0,0
1.081918,0,0,0,0,0,0
1.083480,0,0,0,0,0,0
1.085056,0,0,0,0,0,0
1.086619,0,0,0,0,0,0
1.088178,0,0,0,0,0,0
1.089741,0,0,0,0,0,0
1.091304,0,0,0,0,0,0
1.092868,0,0,0,0,0,0
1.094431,0,0,0,0,0,0
1.096005,0,0,0,0,0,0
1.097569,0,0,0,0,0,0
1.099130,0,0,0,0,0,0
1.100691,0,0,0,0,0,0
1.102253,0,0,0,0,0,0
1.103813,0,0,0,0,0,0
1.105377,0,0,0,0,0,0
1.106993,0,0,0,0,0,0
1.108553,0,0,0,0,0,0
1.110120,0,0,0,0,0,0
1.111681,0,0,0,0,0,0
1.113245,0,0,0,0,0,0
1.114808,0,0,0,0,0,0
1.116369,0,0,0,0,0,0
1.117815,0,0,0,0,0,0
1.119347,0,0,0,0,0,0
1.120911,0,0,0,0,0,0
1.122518,0,0,0,0,0,0
1.124079,0,0,0,0,0,0
1.125642,0,0,0,0,0,0
1.127204,0,0,0,0,0,0
1.128782,0,0,0,0,0,0
1.130345,0,0,0,0,0,0
1.131905,0,0,0,0,0,0
1.133468,0,0,0,0,0,0
1.135032,0,0,0,0,0,0
1.136591,0,0,0,0,0,0
1.138175,0,0,0,0,0,0
1.139795,0,0,0,0,0,0
1.141856,0,0,0,0,0,0
1.143420,0,0,0,0,0,0
1.144983,0,0,0,0,0,0
1.146545,0,0,0,0,0,0
1.148105,0,0,0,0,0,0
1.149783,0,0,0,0,0,0
1.151287,0,0,0,0,0,0
1.152692,0,0,0,0,0,0
1.154224,0,0,0,0,0,0
1.155832,0,0,0,0,0,0
1.157397,0,0,0,0,0,0
1.158961,0,0,0,0,0,0
1.160522,0,0,0,0,0,0
1.162099,0,0,0,0,0,0
1.163652,0,0,0,0,0,0
1.165157,0,0,0,0,0,0
1.166587,0,0,0,0,0,0
1.167990,0,0,0,0,0,0
1.169518,0,0,0,0,0,0
1.171123,0,0,0,0,0,0
1.172737,0,0,0,0,0,0
1.174352,0,0,0,0,0,0
1.175911,0,0,0,0,0,0
1.177474,0,0,0,0,0,0
1.179034,0,0,0,0,0,0
1.180465,0,0,0,0,0,0
1.182052,0,0,0,0,0,0
1.183623,0,0,0,0,0,0
1.185187,0,0,0,0,0,0
