elapsed_s,HLSQ_NEVER_COUNT,HLSQ_BUSY_CYCLES,HLSQ_STALL_CYCLES_SP_STATE,HLSQ_STALL_CYCLES_SP_FS_STAGE,HLSQ_UCHE_LATENCY_CYCLES,HLSQ_UCHE_LATENCY_COUNT
1.085973,0,104,0,0,0,0
1.087538,0,104,0,0,0,0
1.089104,0,104,0,0,0,0
1.090725,0,104,0,0,0,0
1.092287,0,104,0,0,0,0
1.093854,0,104,0,0,0,0
1.095418,0,104,0,0,0,0
1.096981,0,104,0,0,0,0
1.098549,0,104,0,0,0,0
1.100111,0,104,0,0,0,0
1.101642,0,104,0,0,0,0
1.103201,0,104,0,0,0,0
1.104763,0,104,0,0,0,0
1.106382,0,104,0,0,0,0
1.107989,0,104,0,0,0,0
1.109554,0,104,0,0,0,0
1.111119,0,104,0,0,0,0
1.112595,0,104,0,0,0,0
1.114159,0,104,0,0,0,0
1.115604,0,104,0,0,0,0
1.117145,0,104,0,0,0,0
1.118710,0,104,0,0,0,0
1.120273,0,104,0,0,0,0
1.121838,0,104,0,0,0,0
1.123416,0,104,0,0,0,0
1.124979,0,104,0,0,0,0
1.126548,0,104,0,0,0,0
1.128110,0,104,0,0,0,0
1.129677,0,104,0,0,0,0
1.131231,0,104,0,0,0,0
1.132782,0,104,0,0,0,0
1.134445,0,104,0,0,0,0
1.136007,0,104,0,0,0,0
1.137571,0,104,0,0,0,0
1.139178,0,104,0,0,0,0
1.140740,0,104,0,0,0,0
1.142367,0,104,0,0,0,0
1.143930,0,104,0,0,0,0
1.145506,0,104,0,0,0,0
1.147069,0,104,0,0,0,0
1.148634,0,104,0,0,0,0
1.150197,0,104,0,0,0,0
1.151761,0,104,0,0,0,0
1.153326,0,104,0,0,0,0
1.154933,0,104,0,0,0,0
1.156508,0,104,0,0,0,0
1.158071,0,104,0,0,0,0
1.159636,0,104,0,0,0,0
1.161202,0,104,0,0,0,0
1.162764,0,104,0,0,0,0
1.164325,0,104,0,0,0,0
1.165890,0,104,0,0,0,0
1.167465,0,104,0,0,0,0
1.169026,0,104,0,0,0,0
1.170590,0,104,0,0,0,0
1.172152,0,104,0,0,0,0
1.174496,0,104,0,0,0,0
1.176030,0,104,0,0,0,0
1.177479,0,104,0,0,0,0
1.179012,0,104,0,0,0,0
1.180573,0,104,0,0,0,0
1.182136,0,104,0,0,0,0
1.183698,0,104,0,0,0,0
1.185262,0,104,0,0,0,0
1.186867,0,104,0,0,0,0
1.188439,0,104,0,0,0,0
1.190002,0,104,0,0,0,0
