elapsed_s,RBBM_S_RAS_BUSY
0.001098,0
0.002559,0
0.003929,0
0.005281,0
0.006630,0
0.007975,0
0.009365,0
0.010699,0
0.012020,0
0.013340,0
0.014674,0
0.016066,0
0.017618,0
0.019035,0
0.020441,0
0.021731,0
0.023001,0
0.024269,0
0.025643,0
0.026887,0
0.028130,0
0.029381,0
0.030658,0
0.031939,0
0.033222,0
0.034752,0
0.036128,0
0.037908,0
0.039275,0
0.040739,0
0.042349,0
0.043818,0
0.046168,0
0.047538,0
0.048960,0
0.050338,0
0.051751,0
0.055142,0
0.056536,0
0.058011,0
0.059376,0
0.060869,0
0.062420,0
0.063607,0
0.064787,0
0.066033,0
0.067258,0
0.068557,0
0.069803,0
0.071031,0
0.072258,0
0.073530,0
0.074798,0
0.076022,0
0.077390,0
0.078778,0
0.080147,0
0.081565,0
0.082934,0
0.084303,0
0.085700,0
0.087087,0
0.088463,0
0.090026,0
0.091474,0
0.096533,0
0.098004,0
0.099348,0
0.100674,0
0.101998,0
0.103320,0
0.104821,0
0.106433,0
0.108143,0
0.109675,0
0.111060,0
0.112429,0
0.113830,0
0.115195,0
0.116680,0
0.118056,0
0.119419,0
0.120785,0
0.122192,0
0.123559,0
0.124929,0
0.126426,0
0.127958,0
0.129548,0
0.131081,0
0.132614,0
0.134145,0
0.135698,0
0.137272,0
0.138802,0
0.140226,0
0.141738,0
0.143270,0
0.144946,0
0.146385,0
0.147886,0
0.149420,0
0.150965,0
0.152500,0
0.154026,0
0.155549,0
0.156952,0
0.158452,0
0.159980,0
0.161401,0
0.162905,0
0.164427,0
0.165856,0
0.167224,0
0.168598,0
0.170130,0
0.171666,0
0.173070,0
0.174576,0
0.176107,0
0.177683,0
0.179217,0
0.180751,0
0.182300,0
0.183831,0
0.185408,0
0.186942,0
0.188477,0
0.190012,0
0.191544,0
0.193135,0
0.194669,0
0.196200,0
0.197737,0
0.199268,0
0.200803,0
0.202336,0
0.203881,0
0.205414,0
0.206939,0
0.208568,0
0.210020,0
0.211398,0
0.212900,0
0.214321,0
0.215824,0
0.217399,0
0.218934,0
0.220542,0
0.222142,0
0.223673,0
0.225263,0
0.226798,0
0.228331,0
0.229868,0
0.231399,0
0.232977,0
0.234511,0
0.236057,0
0.237590,0
0.239124,0
0.240658,0
0.242235,0
0.243767,0
0.245302,0
0.246840,0
0.248363,0
0.249871,0
0.251374,0
0.252909,0
0.254443,0
0.255975,0
0.257564,0
0.259099,0
0.261948,0
0.263373,0
0.264761,0
0.266176,0
0.267568,0
0.268940,0
0.270305,0
0.271668,0
0.273069,0
0.274440,0
0.275809,0
0.277181,0
0.278562,0
0.279931,0
0.281336,0
0.282833,0
0.284365,0
0.285901,0
0.287434,0
0.289026,0
0.290560,0
0.292093,0
0.293626,0
0.295160,0
0.296695,0
0.298274,0
0.299819,0
0.301352,0
0.302877,0
0.304400,0
0.305843,0
0.307300,0
0.308675,0
0.310115,0
0.311491,0
0.312901,0
0.314402,0
0.315933,0
0.317466,0
0.318999,0
0.320547,0
0.322122,0
0.323654,0
0.325188,0
0.326720,0
0.328252,0
0.329789,0
0.331334,0
0.332868,0
0.334401,0
0.335932,0
0.337508,0
0.339041,0
0.340575,0
0.342121,0
0.343653,0
0.345232,0
0.346767,0
0.348298,0
0.349912,0
0.351281,0
0.352657,0
0.354196,0
0.355725,0
0.357257,0
0.358787,0
0.360316,0
0.361931,0
0.363569,0
0.365104,0
0.366636,0
0.368169,0
0.369706,0
0.371238,0
0.372772,0
0.374318,0
0.375850,0
0.377425,0
0.378959,0
0.380493,0
0.382026,0
0.383557,0
0.385149,0
0.386683,0
0.388214,0
