elapsed_s,RBBM_US_PC_BUSY,RBBM_US_COM_BUSY,RBBM_US_DCOM_BUSY,RBBM_US_VBIF_BUSY
1.223717,0,0,0,2124
1.225269,0,0,0,2123
1.226868,0,0,0,2126
1.228436,0,0,0,2128
1.229988,0,0,0,2203
1.231541,0,0,0,2166
1.233095,0,0,0,2123
1.234650,0,0,0,2125
1.236248,0,0,0,2121
1.237800,0,0,0,2120
1.239366,0,0,0,2127
1.240920,0,0,0,2120
1.242474,0,0,0,2124
1.244028,0,0,0,2119
1.245579,0,0,0,2121
1.247169,0,0,0,2122
1.248714,0,0,0,2151
1.250272,0,0,0,2125
1.251826,0,0,0,2159
1.253221,0,0,0,2131
1.254742,0,0,0,2123
1.256293,0,0,0,2123
1.257842,0,0,0,2128
1.259437,0,0,0,2121
1.260881,0,0,0,2120
1.262476,0,0,0,2125
1.263982,0,0,0,2124
1.265535,0,0,0,2125
1.267135,0,0,0,2122
1.268690,0,0,0,2118
1.270243,0,0,0,2137
1.271825,0,0,0,2122
1.273378,0,0,0,2206
1.274977,0,0,0,2126
1.276531,0,0,0,2249
1.278084,0,0,0,2125
1.279696,0,0,0,2283
1.281249,0,0,0,2123
1.282862,0,0,0,2128
1.284407,0,0,0,2117
1.285950,0,0,0,2172
1.287372,0,0,0,2120
1.288895,0,0,0,2124
1.290449,0,0,0,2121
1.292002,0,0,0,2119
1.293566,0,0,0,2116
1.295120,0,0,0,2119
1.296673,0,0,0,2119
1.298225,0,0,0,2123
1.299781,0,0,0,2126
1.301209,0,0,0,2126
1.302738,0,0,0,2126
1.304305,0,0,0,2176
1.305859,0,0,0,2121
1.307456,0,0,0,2169
1.309010,0,0,0,2118
1.310563,0,0,0,2125
1.312108,0,0,0,2120
1.313652,0,0,0,2130
1.315129,0,0,0,2121
1.316652,0,0,0,2123
1.318203,0,0,0,2124
1.319757,0,0,0,2151
1.321309,0,0,0,2121
1.322714,0,0,0,2123
1.324157,0,0,0,2122
1.325554,0,0,0,2125
1.326942,0,0,0,2191
1.328333,0,0,0,2125
