elapsed_s,RAS_SAMPLE_MASK_GEN_LANE_15_WORKING_CC_L2,RAS_EMPTY_SBLOCK_SCAN_CYCLE_PERFCOUNTER,RAS_STEGN_STALL_BY_LATENCY_FIFO,RAS_STALL_CYCLES_LRZ_PREFETCH
0.994043,0,0,0,0
0.995565,0,0,0,0
0.997115,0,0,0,0
0.998671,0,0,0,0
1.000220,0,0,0,0
1.001772,0,0,0,0
1.003323,0,0,0,0
1.004892,0,0,0,0
1.006358,0,0,0,0
1.007878,0,0,0,0
1.009431,0,0,0,0
1.010974,0,0,0,0
1.012515,0,0,0,0
1.013983,0,0,0,0
1.015555,0,0,0,0
1.017105,0,0,0,0
1.018660,0,0,0,0
1.020210,0,0,0,0
1.021807,0,0,0,0
1.023357,0,0,0,0
1.024907,0,0,0,0
1.026415,0,0,0,0
1.027935,0,0,0,0
1.029488,0,0,0,0
1.031085,0,0,0,0
1.032634,0,0,0,0
1.034186,0,0,0,0
1.035738,0,0,0,0
1.037305,0,0,0,0
1.038857,0,0,0,0
1.040408,0,0,0,0
1.041962,0,0,0,0
1.043514,0,0,0,0
1.045064,0,0,0,0
1.046620,0,0,0,0
1.048184,0,0,0,0
1.049737,0,0,0,0
1.051288,0,0,0,0
1.052838,0,0,0,0
1.054434,0,0,0,0
1.055986,0,0,0,0
1.057537,0,0,0,0
1.059101,0,0,0,0
1.060649,0,0,0,0
1.062243,0,0,0,0
1.063793,0,0,0,0
1.065344,0,0,0,0
1.066893,0,0,0,0
1.068441,0,0,0,0
1.070049,0,0,0,0
1.071599,0,0,0,0
1.073147,0,0,0,0
1.074701,0,0,0,0
1.076248,0,0,0,0
1.077729,0,0,0,0
1.079274,0,0,0,0
1.080711,0,0,0,0
1.082103,0,0,0,0
1.083622,0,0,0,0
1.085173,0,0,0,0
1.086732,0,0,0,0
1.088283,0,0,0,0
1.089836,0,0,0,0
1.091403,0,0,0,0
1.092955,0,0,0,0
1.094600,0,0,0,0
1.096151,0,0,0,0
1.097705,0,0,0,0
1.099259,0,0,0,0
1.100810,0,0,0,0
1.102329,0,0,0,0
1.103853,0,0,0,0
1.105407,0,0,0,0
1.106960,0,0,0,0
1.108511,0,0,0,0
1.110111,0,0,0,0
1.111663,0,0,0,0
1.113228,0,0,0,0
1.114803,0,0,0,0
1.116355,0,0,0,0
1.117953,0,0,0,0
1.119506,0,0,0,0
1.121058,0,0,0,0
1.122615,0,0,0,0
1.124179,0,0,0,0
1.125779,0,0,0,0
1.127331,0,0,0,0
1.128884,0,0,0,0
1.130436,0,0,0,0
1.131987,0,0,0,0
1.133691,0,0,0,0
1.135101,0,0,0,0
1.136614,0,0,0,0
1.138038,0,0,0,0
1.139560,0,0,0,0
1.141111,0,0,0,0
1.142668,0,0,0,0
1.144220,0,0,0,0
1.145789,0,0,0,0
1.147342,0,0,0,0
1.148893,0,0,0,0
1.150360,0,0,0,0
1.151882,0,0,0,0
1.153462,0,0,0,0
1.155016,0,0,0,0
1.156582,0,0,0,0
1.158180,0,0,0,0
1.159735,0,0,0,0
1.161289,0,0,0,0
1.162843,0,0,0,0
1.164396,0,0,0,0
1.165994,0,0,0,0
1.167561,0,0,0,0
1.169113,0,0,0,0
1.170671,0,0,0,0
1.172223,0,0,0,0
1.173696,0,0,0,0
1.175225,0,0,0,0
1.176779,0,0,0,0
1.178347,0,0,0,0
1.179903,0,0,0,0
1.181459,0,0,0,0
1.183058,0,0,0,0
1.184611,0,0,0,0
1.186165,0,0,0,0
1.187721,0,0,0,0
1.189291,0,0,0,0
1.190845,0,0,0,0
1.192397,0,0,0,0
1.193951,0,0,0,0
1.195506,0,0,0,0
1.197058,0,0,0,0
1.198617,0,0,0,0
1.200181,0,0,0,0
1.201736,0,0,0,0
1.203289,0,0,0,0
1.204842,0,0,0,0
1.206438,0,0,0,0
1.207993,0,0,0,0
1.209548,0,0,0,0
1.211117,0,0,0,0
1.212668,0,0,0,0
1.214266,0,0,0,0
1.215819,0,0,0,0
1.217374,0,0,0,0
1.218928,0,0,0,0
1.220479,0,0,0,0
1.222092,0,0,0,0
1.223646,0,0,0,0
1.225198,0,0,0,0
1.226752,0,0,0,0
1.228304,0,0,0,0
1.229903,0,0,0,0
1.231457,0,0,0,0
1.233023,0,0,0,0
1.234581,0,0,0,0
1.236010,0,0,0,0
1.237523,0,0,0,0
1.238971,0,0,0,0
1.240363,0,0,0,0
1.241754,0,0,0,0
1.243690,0,0,0,0
1.245113,0,0,0,0
1.246542,0,0,0,0
1.247927,0,0,0,0
1.249357,0,0,0,0
1.250743,0,0,0,0
1.252127,0,0,0,0
1.253521,0,0,0,0
1.254942,0,0,0,0
1.256325,0,0,0,0
1.257774,0,0,0,0
1.259271,0,0,0,0
1.260816,0,0,0,0
1.262279,0,0,0,0
1.263807,0,0,0,0
1.265417,0,0,0,0
1.266965,0,0,0,0
1.268391,0,0,0,0
1.269828,0,0,0,0
1.271350,0,0,0,0
1.272904,0,0,0,0
1.274398,0,0,0,0
1.275919,0,0,0,0
1.277473,0,0,0,0
1.279026,0,0,0,0
1.280575,0,0,0,0
1.282127,0,0,0,0
1.283679,0,0,0,0
1.285331,0,0,0,0
1.286874,0,0,0,0
1.288266,0,0,0,0
1.289785,0,0,0,0
1.291328,0,0,0,0
1.292870,0,0,0,0
1.294332,0,0,0,0
1.295740,0,0,0,0
1.297314,0,0,0,0
1.298864,0,0,0,0
1.300414,0,0,0,0
1.302012,0,0,0,0
1.303565,0,0,0,0
1.305115,0,0,0,0
1.306685,0,0,0,0
1.308236,0,0,0,0
1.309833,0,0,0,0
1.311385,0,0,0,0
1.312936,0,0,0,0
1.314545,0,0,0,0
1.316095,0,0,0,0
1.317706,0,0,0,0
1.319259,0,0,0,0
1.320809,0,0,0,0
1.322360,0,0,0,0
1.323912,0,0,0,0
1.325465,0,0,0,0
1.327017,0,0,0,0
1.328582,0,0,0,0
1.330133,0,0,0,0
1.331685,0,0,0,0
1.333236,0,0,0,0
1.334862,0,0,0,0
1.336255,0,0,0,0
1.337775,0,0,0,0
1.339340,0,0,0,0
1.340890,0,0,0,0
1.342357,0,0,0,0
1.343878,0,0,0,0
1.345434,0,0,0,0
1.346977,0,0,0,0
1.348519,0,0,0,0
1.349995,0,0,0,0
1.351520,0,0,0,0
1.353073,0,0,0,0
1.354630,0,0,0,0
1.356184,0,0,0,0
1.357784,0,0,0,0
1.359340,0,0,0,0
1.360907,0,0,0,0
1.362519,0,0,0,0
1.364066,0,0,0,0
1.365488,0,0,0,0
1.367011,0,0,0,0
1.368562,0,0,0,0
1.370115,0,0,0,0
1.371683,0,0,0,0
1.373236,0,0,0,0
1.374886,0,0,0,0
1.376290,0,0,0,0
1.377813,0,0,0,0
1.379367,0,0,0,0
1.380920,0,0,0,0
1.382423,0,0,0,0
1.383945,0,0,0,0
1.385501,0,0,0,0
1.387055,0,0,0,0
1.388609,0,0,0,0
1.390206,0,0,0,0
1.391761,0,0,0,0
1.393331,0,0,0,0
1.394876,0,0,0,0
1.396420,0,0,0,0
1.397885,0,0,0,0
1.399409,0,0,0,0
1.400963,0,0,0,0
1.402522,0,0,0,0
1.403963,0,0,0,0
1.405490,0,0,0,0
1.407088,0,0,0,0
1.408640,0,0,0,0
1.410194,0,0,0,0
1.411749,0,0,0,0
1.413305,0,0,0,0
1.414915,0,0,0,0
1.416468,0,0,0,0
1.418025,0,0,0,0
1.419579,0,0,0,0
1.421134,0,0,0,0
1.422695,0,0,0,0
1.424249,0,0,0,0
1.425821,0,0,0,0
1.427375,0,0,0,0
1.428930,0,0,0,0
1.430436,0,0,0,0
1.431959,0,0,0,0
1.433516,0,0,0,0
1.435070,0,0,0,0
1.436637,0,0,0,0
1.438236,0,0,0,0
1.439791,0,0,0,0
1.441348,0,0,0,0
1.442905,0,0,0,0
1.444458,0,0,0,0
1.446059,0,0,0,0
1.447628,0,0,0,0
1.449181,0,0,0,0
1.450735,0,0,0,0
1.452279,0,0,0,0
1.453744,0,0,0,0
1.455267,0,0,0,0
1.456691,0,0,0,0
1.458100,0,0,0,0
1.459491,0,0,0,0
1.460878,0,0,0,0
1.462265,0,0,0,0
1.463626,0,0,0,0
1.464987,0,0,0,0
1.466438,0,0,0,0
1.467803,0,0,0,0
1.469175,0,0,0,0
1.470678,0,0,0,0
1.472271,0,0,0,0
1.473828,0,0,0,0
1.475384,0,0,0,0
1.476937,0,0,0,0
1.478443,0,0,0,0
1.479976,0,0,0,0
1.481532,0,0,0,0
1.483087,0,0,0,0
1.484641,0,0,0,0
1.486241,0,0,0,0
1.487796,0,0,0,0
1.489352,0,0,0,0
1.490921,0,0,0,0
1.492474,0,0,0,0
1.494074,0,0,0,0
1.495630,0,0,0,0
1.497182,0,0,0,0
1.498741,0,0,0,0
1.500294,0,0,0,0
1.501908,0,0,0,0
1.503464,0,0,0,0
1.505017,0,0,0,0
1.506575,0,0,0,0
1.508129,0,0,0,0
1.509730,0,0,0,0
1.511286,0,0,0,0
1.512853,0,0,0,0
1.514408,0,0,0,0
1.515963,0,0,0,0
1.517520,0,0,0,0
1.519120,0,0,0,0
1.520673,0,0,0,0
1.522228,0,0,0,0
1.523789,0,0,0,0
1.525403,0,0,0,0
1.526817,0,0,0,0
1.528248,0,0,0,0
1.529644,0,0,0,0
1.531035,0,0,0,0
1.532425,0,0,0,0
1.533863,0,0,0,0
1.535383,0,0,0,0
1.536936,0,0,0,0
1.538553,0,0,0,0
1.540106,0,0,0,0
1.541706,0,0,0,0
1.543262,0,0,0,0
1.544704,0,0,0,0
1.546229,0,0,0,0
1.547783,0,0,0,0
1.549340,0,0,0,0
1.550895,0,0,0,0
1.552448,0,0,0,0
1.554003,0,0,0,0
1.555572,0,0,0,0
1.557116,0,0,0,0
1.558565,0,0,0,0
1.559956,0,0,0,0
1.561463,0,0,0,0
1.562856,0,0,0,0
1.564245,0,0,0,0
1.565684,0,0,0,0
1.567074,0,0,0,0
1.568462,0,0,0,0
1.569852,0,0,0,0
1.571240,0,0,0,0
1.572755,0,0,0,0
1.574487,0,0,0,0
1.575980,0,0,0,0
1.577381,0,0,0,0
1.578903,0,0,0,0
1.580458,0,0,0,0
1.582059,0,0,0,0
1.583615,0,0,0,0
1.585168,0,0,0,0
1.586742,0,0,0,0
1.588295,0,0,0,0
1.589895,0,0,0,0
1.591451,0,0,0,0
1.593006,0,0,0,0
1.594565,0,0,0,0
