elapsed_s,VFD_STALL_CYCLES_PRG_END_FE,VFD_STALL_CYCLES_CBSYNC,VFD_BOTTLENECK_CYCLES,VFD_WORKING_CYCLES
1.222893,0,0,0,0
1.224491,0,0,0,0
1.226044,0,0,0,0
1.227595,0,0,0,0
1.229165,0,0,0,0
1.230717,0,0,0,0
1.232272,0,0,0,0
1.233824,0,0,0,0
1.235375,0,0,0,0
1.237011,0,0,0,0
1.238554,0,0,0,0
1.240004,0,0,0,0
1.241571,0,0,0,0
1.243122,0,0,0,0
1.244674,0,0,0,0
1.246227,0,0,0,0
1.247782,0,0,0,0
1.249334,0,0,0,0
1.250775,0,0,0,0
1.252302,0,0,0,0
1.253857,0,0,0,0
1.255411,0,0,0,0
1.256971,0,0,0,0
1.258526,0,0,0,0
1.260083,0,0,0,0
1.261654,0,0,0,0
1.263208,0,0,0,0
1.264763,0,0,0,0
1.266320,0,0,0,0
1.267876,0,0,0,0
1.269423,0,0,0,0
1.270969,0,0,0,0
1.272447,0,0,0,0
1.274005,0,0,0,0
1.275558,0,0,0,0
1.277114,0,0,0,0
1.278678,0,0,0,0
1.280133,0,0,0,0
1.281528,0,0,0,0
1.283060,0,0,0,0
1.284616,0,0,0,0
1.286170,0,0,0,0
1.287727,0,0,0,0
1.289283,0,0,0,0
1.290836,0,0,0,0
1.292393,0,0,0,0
1.293962,0,0,0,0
1.295516,0,0,0,0
1.296908,0,0,0,0
1.298303,0,0,0,0
1.299825,0,0,0,0
1.301380,0,0,0,0
1.302934,0,0,0,0
1.304423,0,0,0,0
1.305947,0,0,0,0
1.307501,0,0,0,0
1.309057,0,0,0,0
1.310484,0,0,0,0
1.311879,0,0,0,0
1.313296,0,0,0,0
1.314822,0,0,0,0
1.316195,0,0,0,0
1.317587,0,0,0,0
1.318977,0,0,0,0
1.320411,0,0,0,0
1.321802,0,0,0,0
1.323317,0,0,0,0
1.324941,0,0,0,0
1.326465,0,0,0,0
1.327870,0,0,0,0
1.329265,0,0,0,0
1.330655,0,0,0,0
1.332048,0,0,0,0
1.333438,0,0,0,0
1.334956,0,0,0,0
1.336425,0,0,0,0
1.338021,0,0,0,0
1.339577,0,0,0,0
1.341138,0,0,0,0
1.342692,0,0,0,0
1.344249,0,0,0,0
1.345806,0,0,0,0
1.347375,0,0,0,0
1.348890,0,0,0,0
1.350414,0,0,0,0
1.351971,0,0,0,0
1.353572,0,0,0,0
1.355127,0,0,0,0
1.356682,0,0,0,0
1.358253,0,0,0,0
1.359811,0,0,0,0
1.361367,0,0,0,0
1.362922,0,0,0,0
1.364480,0,0,0,0
1.366036,0,0,0,0
1.367590,0,0,0,0
1.369038,0,0,0,0
1.370561,0,0,0,0
1.372119,0,0,0,0
1.373675,0,0,0,0
1.375229,0,0,0,0
1.376799,0,0,0,0
1.378355,0,0,0,0
1.379925,0,0,0,0
1.381482,0,0,0,0
1.383036,0,0,0,0
1.384635,0,0,0,0
1.386192,0,0,0,0
1.387749,0,0,0,0
1.389304,0,0,0,0
1.390873,0,0,0,0
1.392430,0,0,0,0
1.394045,0,0,0,0
1.395490,0,0,0,0
1.396898,0,0,0,0
1.398291,0,0,0,0
1.399684,0,0,0,0
1.401091,0,0,0,0
1.403855,0,0,0,0
1.405264,0,0,0,0
1.406664,0,0,0,0
1.408055,0,0,0,0
1.409439,0,0,0,0
1.410822,0,0,0,0
1.412222,0,0,0,0
1.413606,0,0,0,0
1.415057,0,0,0,0
1.416476,0,0,0,0
1.417986,0,0,0,0
