elapsed_s,TP_FILTER_POINT_FP32,TP_LATENCY_FIFO_FULL,TP_RESERVED_62,TP_RESERVED_63,TP_RESERVED_64,TP_RESERVED_65,TP_RESERVED_66,TP_RESERVED_67,TP_RESERVED_68,TP_RESERVED_69,TP_RESERVED_70,TP_RESERVED_71
0.234463,0,0,0,0,0,0,0,0,0,0,0,0
0.236049,0,0,0,0,0,0,0,0,0,0,0,0
0.237633,0,0,0,0,0,0,0,0,0,0,0,0
0.239150,0,0,0,0,0,0,0,0,0,0,0,0
0.240713,0,0,0,0,0,0,0,0,0,0,0,0
0.242303,0,0,0,0,0,0,0,0,0,0,0,0
0.243967,0,0,0,0,0,0,0,0,0,0,0,0
0.245559,0,0,0,0,0,0,0,0,0,0,0,0
0.247197,0,0,0,0,0,0,0,0,0,0,0,0
0.248790,0,0,0,0,0,0,0,0,0,0,0,0
0.250398,0,0,0,0,0,0,0,0,0,0,0,0
0.251993,0,0,0,0,0,0,0,0,0,0,0,0
0.253584,0,0,0,0,0,0,0,0,0,0,0,0
0.255224,0,0,0,0,0,0,0,0,0,0,0,0
0.256816,0,0,0,0,0,0,0,0,0,0,0,0
0.258410,0,0,0,0,0,0,0,0,0,0,0,0
0.260003,0,0,0,0,0,0,0,0,0,0,0,0
0.261609,0,0,0,0,0,0,0,0,0,0,0,0
0.263247,0,0,0,0,0,0,0,0,0,0,0,0
0.264840,0,0,0,0,0,0,0,0,0,0,0,0
0.266435,0,0,0,0,0,0,0,0,0,0,0,0
0.268027,0,0,0,0,0,0,0,0,0,0,0,0
0.269617,0,0,0,0,0,0,0,0,0,0,0,0
0.271253,0,0,0,0,0,0,0,0,0,0,0,0
0.272859,0,0,0,0,0,0,0,0,0,0,0,0
0.274453,0,0,0,0,0,0,0,0,0,0,0,0
0.276046,0,0,0,0,0,0,0,0,0,0,0,0
0.277637,0,0,0,0,0,0,0,0,0,0,0,0
0.279273,0,0,0,0,0,0,0,0,0,0,0,0
0.281566,0,0,0,0,0,0,0,0,0,0,0,0
0.283181,0,0,0,0,0,0,0,0,0,0,0,0
0.284774,0,0,0,0,0,0,0,0,0,0,0,0
0.286369,0,0,0,0,0,0,0,0,0,0,0,0
0.287842,0,0,0,0,0,0,0,0,0,0,0,0
0.289407,0,0,0,0,0,0,0,0,0,0,0,0
0.291002,0,0,0,0,0,0,0,0,0,0,0,0
0.292597,0,0,0,0,0,0,0,0,0,0,0,0
0.294203,0,0,0,0,0,0,0,0,0,0,0,0
0.295805,0,0,0,0,0,0,0,0,0,0,0,0
0.297397,0,0,0,0,0,0,0,0,0,0,0,0
0.298993,0,0,0,0,0,0,0,0,0,0,0,0
0.300587,0,0,0,0,0,0,0,0,0,0,0,0
0.302179,0,0,0,0,0,0,0,0,0,0,0,0
0.303750,0,0,0,0,0,0,0,0,0,0,0,0
0.305195,0,0,0,0,0,0,0,0,0,0,0,0
0.306757,0,0,0,0,0,0,0,0,0,0,0,0
0.308351,0,0,0,0,0,0,0,0,0,0,0,0
0.309944,0,0,0,0,0,0,0,0,0,0,0,0
0.311453,0,0,0,0,0,0,0,0,0,0,0,0
0.313017,0,0,0,0,0,0,0,0,0,0,0,0
0.314612,0,0,0,0,0,0,0,0,0,0,0,0
0.316212,0,0,0,0,0,0,0,0,0,0,0,0
0.317796,0,0,0,0,0,0,0,0,0,0,0,0
0.319300,0,0,0,0,0,0,0,0,0,0,0,0
0.320863,0,0,0,0,0,0,0,0,0,0,0,0
0.322457,0,0,0,0,0,0,0,0,0,0,0,0
0.324050,0,0,0,0,0,0,0,0,0,0,0,0
0.325642,0,0,0,0,0,0,0,0,0,0,0,0
0.327292,0,0,0,0,0,0,0,0,0,0,0,0
0.328884,0,0,0,0,0,0,0,0,0,0,0,0
0.330480,0,0,0,0,0,0,0,0,0,0,0,0
0.332072,0,0,0,0,0,0,0,0,0,0,0,0
0.333663,0,0,0,0,0,0,0,0,0,0,0,0
0.335300,0,0,0,0,0,0,0,0,0,0,0,0
0.336892,0,0,0,0,0,0,0,0,0,0,0,0
0.338500,0,0,0,0,0,0,0,0,0,0,0,0
0.340093,0,0,0,0,0,0,0,0,0,0,0,0
0.341685,0,0,0,0,0,0,0,0,0,0,0,0
0.343321,0,0,0,0,0,0,0,0,0,0,0,0
0.344914,0,0,0,0,0,0,0,0,0,0,0,0
0.346508,0,0,0,0,0,0,0,0,0,0,0,0
0.348100,0,0,0,0,0,0,0,0,0,0,0,0
0.349581,0,0,0,0,0,0,0,0,0,0,0,0
0.351018,0,0,0,0,0,0,0,0,0,0,0,0
0.352585,0,0,0,0,0,0,0,0,0,0,0,0
0.354176,0,0,0,0,0,0,0,0,0,0,0,0
0.355769,0,0,0,0,0,0,0,0,0,0,0,0
0.357361,0,0,0,0,0,0,0,0,0,0,0,0
0.358998,0,0,0,0,0,0,0,0,0,0,0,0
0.360604,0,0,0,0,0,0,0,0,0,0,0,0
0.362195,0,0,0,0,0,0,0,0,0,0,0,0
0.363792,0,0,0,0,0,0,0,0,0,0,0,0
0.365384,0,0,0,0,0,0,0,0,0,0,0,0
0.367022,0,0,0,0,0,0,0,0,0,0,0,0
0.368613,0,0,0,0,0,0,0,0,0,0,0,0
0.370203,0,0,0,0,0,0,0,0,0,0,0,0
0.371693,0,0,0,0,0,0,0,0,0,0,0,0
0.373259,0,0,0,0,0,0,0,0,0,0,0,0
0.374899,0,0,0,0,0,0,0,0,0,0,0,0
0.376494,0,0,0,0,0,0,0,0,0,0,0,0
0.378087,0,0,0,0,0,0,0,0,0,0,0,0
0.379724,0,0,0,0,0,0,0,0,0,0,0,0
0.381317,0,0,0,0,0,0,0,0,0,0,0,0
0.382970,0,0,0,0,0,0,0,0,0,0,0,0
0.384564,0,0,0,0,0,0,0,0,0,0,0,0
0.386156,0,0,0,0,0,0,0,0,0,0,0,0
0.387755,0,0,0,0,0,0,0,0,0,0,0,0
0.389347,0,0,0,0,0,0,0,0,0,0,0,0
0.390988,0,0,0,0,0,0,0,0,0,0,0,0
0.392583,0,0,0,0,0,0,0,0,0,0,0,0
0.394189,0,0,0,0,0,0,0,0,0,0,0,0
0.395639,0,0,0,0,0,0,0,0,0,0,0,0
0.397077,0,0,0,0,0,0,0,0,0,0,0,0
0.398511,0,0,0,0,0,0,0,0,0,0,0,0
0.399985,0,0,0,0,0,0,0,0,0,0,0,0
0.401416,0,0,0,0,0,0,0,0,0,0,0,0
0.402847,0,0,0,0,0,0,0,0,0,0,0,0
0.404416,0,0,0,0,0,0,0,0,0,0,0,0
0.406008,0,0,0,0,0,0,0,0,0,0,0,0
0.407692,0,0,0,0,0,0,0,0,0,0,0,0
0.409285,0,0,0,0,0,0,0,0,0,0,0,0
0.410880,0,0,0,0,0,0,0,0,0,0,0,0
0.412474,0,0,0,0,0,0,0,0,0,0,0,0
0.414065,0,0,0,0,0,0,0,0,0,0,0,0
0.415682,0,0,0,0,0,0,0,0,0,0,0,0
0.417275,0,0,0,0,0,0,0,0,0,0,0,0
0.418872,0,0,0,0,0,0,0,0,0,0,0,0
0.420457,0,0,0,0,0,0,0,0,0,0,0,0
0.422042,0,0,0,0,0,0,0,0,0,0,0,0
0.423784,0,0,0,0,0,0,0,0,0,0,0,0
0.425375,0,0,0,0,0,0,0,0,0,0,0,0
0.426982,0,0,0,0,0,0,0,0,0,0,0,0
0.428574,0,0,0,0,0,0,0,0,0,0,0,0
0.430165,0,0,0,0,0,0,0,0,0,0,0,0
0.431760,0,0,0,0,0,0,0,0,0,0,0,0
0.433351,0,0,0,0,0,0,0,0,0,0,0,0
0.434945,0,0,0,0,0,0,0,0,0,0,0,0
0.436537,0,0,0,0,0,0,0,0,0,0,0,0
0.438141,0,0,0,0,0,0,0,0,0,0,0,0
0.439739,0,0,0,0,0,0,0,0,0,0,0,0
0.441329,0,0,0,0,0,0,0,0,0,0,0,0
0.442924,0,0,0,0,0,0,0,0,0,0,0,0
0.444517,0,0,0,0,0,0,0,0,0,0,0,0
0.446120,0,0,0,0,0,0,0,0,0,0,0,0
0.447658,0,0,0,0,0,0,0,0,0,0,0,0
0.449109,0,0,0,0,0,0,0,0,0,0,0,0
0.450672,0,0,0,0,0,0,0,0,0,0,0,0
0.452267,0,0,0,0,0,0,0,0,0,0,0,0
0.453860,0,0,0,0,0,0,0,0,0,0,0,0
0.455498,0,0,0,0,0,0,0,0,0,0,0,0
0.457092,0,0,0,0,0,0,0,0,0,0,0,0
0.458688,0,0,0,0,0,0,0,0,0,0,0,0
0.460297,0,0,0,0,0,0,0,0,0,0,0,0
0.461890,0,0,0,0,0,0,0,0,0,0,0,0
0.463527,0,0,0,0,0,0,0,0,0,0,0,0
0.465121,0,0,0,0,0,0,0,0,0,0,0,0
0.466716,0,0,0,0,0,0,0,0,0,0,0,0
0.468310,0,0,0,0,0,0,0,0,0,0,0,0
0.469902,0,0,0,0,0,0,0,0,0,0,0,0
0.471424,0,0,0,0,0,0,0,0,0,0,0,0
0.472988,0,0,0,0,0,0,0,0,0,0,0,0
0.474583,0,0,0,0,0,0,0,0,0,0,0,0
0.476177,0,0,0,0,0,0,0,0,0,0,0,0
0.477770,0,0,0,0,0,0,0,0,0,0,0,0
0.479408,0,0,0,0,0,0,0,0,0,0,0,0
0.481002,0,0,0,0,0,0,0,0,0,0,0,0
0.482611,0,0,0,0,0,0,0,0,0,0,0,0
0.484205,0,0,0,0,0,0,0,0,0,0,0,0
0.485798,0,0,0,0,0,0,0,0,0,0,0,0
0.487435,0,0,0,0,0,0,0,0,0,0,0,0
0.489028,0,0,0,0,0,0,0,0,0,0,0,0
0.490622,0,0,0,0,0,0,0,0,0,0,0,0
0.492206,0,0,0,0,0,0,0,0,0,0,0,0
0.493804,0,0,0,0,0,0,0,0,0,0,0,0
0.495310,0,0,0,0,0,0,0,0,0,0,0,0
0.496911,0,0,0,0,0,0,0,0,0,0,0,0
0.498506,0,0,0,0,0,0,0,0,0,0,0,0
0.500100,0,0,0,0,0,0,0,0,0,0,0,0
0.501691,0,0,0,0,0,0,0,0,0,0,0,0
0.503328,0,0,0,0,0,0,0,0,0,0,0,0
0.504936,0,0,0,0,0,0,0,0,0,0,0,0
0.506532,0,0,0,0,0,0,0,0,0,0,0,0
0.508126,0,0,0,0,0,0,0,0,0,0,0,0
0.509719,0,0,0,0,0,0,0,0,0,0,0,0
0.511356,0,0,0,0,0,0,0,0,0,0,0,0
0.512951,0,0,0,0,0,0,0,0,0,0,0,0
0.514546,0,0,0,0,0,0,0,0,0,0,0,0
0.516153,0,0,0,0,0,0,0,0,0,0,0,0
0.517746,0,0,0,0,0,0,0,0,0,0,0,0
0.519383,0,0,0,0,0,0,0,0,0,0,0,0
0.520977,0,0,0,0,0,0,0,0,0,0,0,0
0.522572,0,0,0,0,0,0,0,0,0,0,0,0
0.524155,0,0,0,0,0,0,0,0,0,0,0,0
0.525739,0,0,0,0,0,0,0,0,0,0,0,0
0.527258,0,0,0,0,0,0,0,0,0,0,0,0
0.528823,0,0,0,0,0,0,0,0,0,0,0,0
0.530417,0,0,0,0,0,0,0,0,0,0,0,0
0.532009,0,0,0,0,0,0,0,0,0,0,0,0
0.533601,0,0,0,0,0,0,0,0,0,0,0,0
0.535238,0,0,0,0,0,0,0,0,0,0,0,0
0.536831,0,0,0,0,0,0,0,0,0,0,0,0
0.538439,0,0,0,0,0,0,0,0,0,0,0,0
0.540031,0,0,0,0,0,0,0,0,0,0,0,0
0.541622,0,0,0,0,0,0,0,0,0,0,0,0
0.543260,0,0,0,0,0,0,0,0,0,0,0,0
0.544852,0,0,0,0,0,0,0,0,0,0,0,0
0.546446,0,0,0,0,0,0,0,0,0,0,0,0
0.548039,0,0,0,0,0,0,0,0,0,0,0,0
0.549643,0,0,0,0,0,0,0,0,0,0,0,0
0.551116,0,0,0,0,0,0,0,0,0,0,0,0
0.552685,0,0,0,0,0,0,0,0,0,0,0,0
0.554278,0,0,0,0,0,0,0,0,0,0,0,0
0.555876,0,0,0,0,0,0,0,0,0,0,0,0
0.557470,0,0,0,0,0,0,0,0,0,0,0,0
0.559110,0,0,0,0,0,0,0,0,0,0,0,0
0.560718,0,0,0,0,0,0,0,0,0,0,0,0
0.562311,0,0,0,0,0,0,0,0,0,0,0,0
0.563947,0,0,0,0,0,0,0,0,0,0,0,0
0.565540,0,0,0,0,0,0,0,0,0,0,0,0
0.567180,0,0,0,0,0,0,0,0,0,0,0,0
0.568774,0,0,0,0,0,0,0,0,0,0,0,0
0.570370,0,0,0,0,0,0,0,0,0,0,0,0
0.571978,0,0,0,0,0,0,0,0,0,0,0,0
0.573572,0,0,0,0,0,0,0,0,0,0,0,0
0.575212,0,0,0,0,0,0,0,0,0,0,0,0
0.576842,0,0,0,0,0,0,0,0,0,0,0,0
0.578437,0,0,0,0,0,0,0,0,0,0,0,0
0.580031,0,0,0,0,0,0,0,0,0,0,0,0
0.581622,0,0,0,0,0,0,0,0,0,0,0,0
0.583272,0,0,0,0,0,0,0,0,0,0,0,0
0.584867,0,0,0,0,0,0,0,0,0,0,0,0
0.586463,0,0,0,0,0,0,0,0,0,0,0,0
0.588058,0,0,0,0,0,0,0,0,0,0,0,0
0.589650,0,0,0,0,0,0,0,0,0,0,0,0
0.591288,0,0,0,0,0,0,0,0,0,0,0,0
0.592882,0,0,0,0,0,0,0,0,0,0,0,0
0.594491,0,0,0,0,0,0,0,0,0,0,0,0
0.596085,0,0,0,0,0,0,0,0,0,0,0,0
0.597678,0,0,0,0,0,0,0,0,0,0,0,0
0.599130,0,0,0,0,0,0,0,0,0,0,0,0
0.600588,0,0,0,0,0,0,0,0,0,0,0,0
0.602123,0,0,0,0,0,0,0,0,0,0,0,0
0.603585,0,0,0,0,0,0,0,0,0,0,0,0
0.605026,0,0,0,0,0,0,0,0,0,0,0,0
0.606459,0,0,0,0,0,0,0,0,0,0,0,0
0.607887,0,0,0,0,0,0,0,0,0,0,0,0
0.609442,0,0,0,0,0,0,0,0,0,0,0,0
0.611035,0,0,0,0,0,0,0,0,0,0,0,0
0.612628,0,0,0,0,0,0,0,0,0,0,0,0
0.614219,0,0,0,0,0,0,0,0,0,0,0,0
0.615832,0,0,0,0,0,0,0,0,0,0,0,0
0.617423,0,0,0,0,0,0,0,0,0,0,0,0
0.619018,0,0,0,0,0,0,0,0,0,0,0,0
0.620612,0,0,0,0,0,0,0,0,0,0,0,0
0.622205,0,0,0,0,0,0,0,0,0,0,0,0
0.623686,0,0,0,0,0,0,0,0,0,0,0,0
0.625132,0,0,0,0,0,0,0,0,0,0,0,0
0.626587,0,0,0,0,0,0,0,0,0,0,0,0
0.628014,0,0,0,0,0,0,0,0,0,0,0,0
0.629438,0,0,0,0,0,0,0,0,0,0,0,0
0.630905,0,0,0,0,0,0,0,0,0,0,0,0
0.632335,0,0,0,0,0,0,0,0,0,0,0,0
0.633764,0,0,0,0,0,0,0,0,0,0,0,0
0.635325,0,0,0,0,0,0,0,0,0,0,0,0
0.636933,0,0,0,0,0,0,0,0,0,0,0,0
0.638530,0,0,0,0,0,0,0,0,0,0,0,0
0.640167,0,0,0,0,0,0,0,0,0,0,0,0
0.641761,0,0,0,0,0,0,0,0,0,0,0,0
0.643355,0,0,0,0,0,0,0,0,0,0,0,0
0.644946,0,0,0,0,0,0,0,0,0,0,0,0
0.646541,0,0,0,0,0,0,0,0,0,0,0,0
0.648194,0,0,0,0,0,0,0,0,0,0,0,0
0.649786,0,0,0,0,0,0,0,0,0,0,0,0
0.651380,0,0,0,0,0,0,0,0,0,0,0,0
0.652974,0,0,0,0,0,0,0,0,0,0,0,0
0.654570,0,0,0,0,0,0,0,0,0,0,0,0
0.656165,0,0,0,0,0,0,0,0,0,0,0,0
0.657757,0,0,0,0,0,0,0,0,0,0,0,0
0.659364,0,0,0,0,0,0,0,0,0,0,0,0
0.660958,0,0,0,0,0,0,0,0,0,0,0,0
0.662554,0,0,0,0,0,0,0,0,0,0,0,0
0.664151,0,0,0,0,0,0,0,0,0,0,0,0
0.665743,0,0,0,0,0,0,0,0,0,0,0,0
0.667337,0,0,0,0,0,0,0,0,0,0,0,0
0.668932,0,0,0,0,0,0,0,0,0,0,0,0
0.670541,0,0,0,0,0,0,0,0,0,0,0,0
0.672178,0,0,0,0,0,0,0,0,0,0,0,0
0.673770,0,0,0,0,0,0,0,0,0,0,0,0
0.675364,0,0,0,0,0,0,0,0,0,0,0,0
0.676960,0,0,0,0,0,0,0,0,0,0,0,0
0.678557,0,0,0,0,0,0,0,0,0,0,0,0
0.680153,0,0,0,0,0,0,0,0,0,0,0,0
0.681760,0,0,0,0,0,0,0,0,0,0,0,0
0.683353,0,0,0,0,0,0,0,0,0,0,0,0
0.684947,0,0,0,0,0,0,0,0,0,0,0,0
0.686543,0,0,0,0,0,0,0,0,0,0,0,0
0.688181,0,0,0,0,0,0,0,0,0,0,0,0
0.689774,0,0,0,0,0,0,0,0,0,0,0,0
0.691368,0,0,0,0,0,0,0,0,0,0,0,0
0.692975,0,0,0,0,0,0,0,0,0,0,0,0
0.694571,0,0,0,0,0,0,0,0,0,0,0,0
0.696210,0,0,0,0,0,0,0,0,0,0,0,0
0.697803,0,0,0,0,0,0,0,0,0,0,0,0
0.699397,0,0,0,0,0,0,0,0,0,0,0,0
0.700992,0,0,0,0,0,0,0,0,0,0,0,0
0.702588,0,0,0,0,0,0,0,0,0,0,0,0
0.704240,0,0,0,0,0,0,0,0,0,0,0,0
0.705832,0,0,0,0,0,0,0,0,0,0,0,0
0.707427,0,0,0,0,0,0,0,0,0,0,0,0
0.709021,0,0,0,0,0,0,0,0,0,0,0,0
0.710617,0,0,0,0,0,0,0,0,0,0,0,0
0.712255,0,0,0,0,0,0,0,0,0,0,0,0
0.713847,0,0,0,0,0,0,0,0,0,0,0,0
0.715454,0,0,0,0,0,0,0,0,0,0,0,0
0.717048,0,0,0,0,0,0,0,0,0,0,0,0
0.718644,0,0,0,0,0,0,0,0,0,0,0,0
0.720284,0,0,0,0,0,0,0,0,0,0,0,0
0.721876,0,0,0,0,0,0,0,0,0,0,0,0
0.723470,0,0,0,0,0,0,0,0,0,0,0,0
0.725065,0,0,0,0,0,0,0,0,0,0,0,0
