elapsed_s,TP_2D_OUTPUT_PIXELS_BILINEAR,TP_2D_FILTER_WORKLOAD_16BIT,TP_2D_FILTER_WORKLOAD_32BIT,TP_TPA2TPC_TRANS,TP_L1_MISSES_ASTC_1TILE,TP_L1_MISSES_ASTC_2TILE,TP_L1_MISSES_ASTC_4TILE,TP_L1_5_COMPRESS_REQS,TP_L1_5_L2_COMPRESS_MISS,TP_L1_BANK_CONFLICT,TP_L1_5_MISS_LATENCY_CYCLES,TP_L1_5_MISS_LATENCY_TRANS
0.064765,0,0,0,0,0,0,0,0,0,0,0,0
0.066225,0,0,0,0,0,0,0,0,0,0,0,0
0.067743,0,0,0,0,0,0,0,0,0,0,0,0
0.069278,0,0,0,0,0,0,0,0,0,0,0,0
0.070741,0,0,0,0,0,0,0,0,0,0,0,0
0.072213,0,0,0,0,0,0,0,0,0,0,0,0
0.073673,0,0,0,0,0,0,0,0,0,0,0,0
0.075135,0,0,0,0,0,0,0,0,0,0,0,0
0.076669,0,0,0,0,0,0,0,0,0,0,0,0
0.078134,0,0,0,0,0,0,0,0,0,0,0,0
0.079598,0,0,0,0,0,0,0,0,0,0,0,0
0.081084,0,0,0,0,0,0,0,0,0,0,0,0
0.082555,0,0,0,0,0,0,0,0,0,0,0,0
0.083999,0,0,0,0,0,0,0,0,0,0,0,0
0.085571,0,0,0,14976,0,0,0,0,0,0,94597,1104
0.086869,0,0,0,102208,0,0,0,0,0,0,353413,6388
0.088153,0,0,0,104960,0,0,0,0,0,0,364875,6560
0.089485,0,0,0,102592,0,0,0,0,0,0,354172,6400
0.090771,0,0,0,102016,0,0,0,0,0,0,353477,6400
0.092058,0,0,0,101632,0,0,0,0,0,0,353371,6384
0.093416,0,0,0,108032,0,0,0,0,0,0,371738,6672
0.094701,0,0,0,101824,0,0,0,0,0,0,354588,6400
0.095984,0,0,0,101440,0,0,0,0,0,0,351579,6372
0.097269,0,0,0,102400,0,0,0,0,0,0,365529,6584
0.098598,0,0,0,105280,0,0,0,0,0,0,346677,6244
0.099923,0,0,0,1216,0,0,0,0,0,0,0,0
0.101445,0,0,0,0,0,0,0,0,0,0,0,0
0.102876,0,0,0,0,0,0,0,0,0,0,0,0
0.104304,0,0,0,0,0,0,0,0,0,0,0,0
0.105768,0,0,0,0,0,0,0,0,0,0,0,0
0.107189,0,0,0,0,0,0,0,0,0,0,0,0
0.108612,0,0,0,0,0,0,0,0,0,0,0,0
0.110065,0,0,0,0,0,0,0,0,0,0,0,0
0.111476,0,0,0,0,0,0,0,0,0,0,0,0
0.112871,0,0,0,0,0,0,0,0,0,0,0,0
0.114266,0,0,0,0,0,0,0,0,0,0,0,0
0.115662,0,0,0,0,0,0,0,0,0,0,0,0
0.117094,0,0,0,0,0,0,0,0,0,0,0,0
0.118539,0,0,0,0,0,0,0,0,0,0,0,0
0.119980,0,0,0,0,0,0,0,0,0,0,0,0
0.121453,0,0,0,0,0,0,0,0,0,0,0,0
0.122849,0,0,0,0,0,0,0,0,0,0,0,0
0.124135,0,0,0,0,0,0,0,0,0,0,0,0
0.125528,0,0,0,0,0,0,0,0,0,0,0,0
0.126812,0,0,0,0,0,0,0,0,0,0,0,0
0.128206,0,0,0,0,0,0,0,0,0,0,0,0
0.129598,0,0,0,0,0,0,0,0,0,0,0,0
0.130991,0,0,0,0,0,0,0,0,0,0,0,0
0.132387,0,0,0,0,0,0,0,0,0,0,0,0
0.133849,0,0,0,0,0,0,0,0,0,0,0,0
0.135227,0,0,0,0,0,0,0,0,0,0,0,0
0.136605,0,0,0,0,0,0,0,0,0,0,0,0
0.137986,0,0,0,0,0,0,0,0,0,0,0,0
0.139366,0,0,0,0,0,0,0,0,0,0,0,0
0.140760,0,0,0,0,0,0,0,0,0,0,0,0
0.142192,0,0,0,0,0,0,0,0,0,0,0,0
0.143626,0,0,0,0,0,0,0,0,0,0,0,0
0.145051,0,0,0,0,0,0,0,0,0,0,0,0
0.146558,0,0,0,0,0,0,0,0,0,0,0,0
0.147989,0,0,0,0,0,0,0,0,0,0,0,0
0.149493,0,0,0,0,0,0,0,0,0,0,0,0
0.150917,0,0,0,0,0,0,0,0,0,0,0,0
0.152345,0,0,0,0,0,0,0,0,0,0,0,0
0.153780,0,0,0,0,0,0,0,0,0,0,0,0
0.155203,0,0,0,0,0,0,0,0,0,0,0,0
0.156630,0,0,0,0,0,0,0,0,0,0,0,0
0.158095,0,0,0,0,0,0,0,0,0,0,0,0
0.159525,0,0,0,0,0,0,0,0,0,0,0,0
0.160957,0,0,0,0,0,0,0,0,0,0,0,0
0.162516,0,0,0,0,0,0,0,0,0,0,0,0
0.163998,0,0,0,0,0,0,0,0,0,0,0,0
0.165571,0,0,0,0,0,0,0,0,0,0,0,0
0.167003,0,0,0,0,0,0,0,0,0,0,0,0
0.168436,0,0,0,0,0,0,0,0,0,0,0,0
0.169868,0,0,0,0,0,0,0,0,0,0,0,0
0.171297,0,0,0,0,0,0,0,0,0,0,0,0
0.172763,0,0,0,0,0,0,0,0,0,0,0,0
0.174412,0,0,0,0,0,0,0,0,0,0,0,0
0.176004,0,0,0,0,0,0,0,0,0,0,0,0
0.177601,0,0,0,0,0,0,0,0,0,0,0,0
0.179238,0,0,0,0,0,0,0,0,0,0,0,0
0.180878,0,0,0,0,0,0,0,0,0,0,0,0
0.182472,0,0,0,0,0,0,0,0,0,0,0,0
0.184064,0,0,0,0,0,0,0,0,0,0,0,0
0.185675,0,0,0,0,0,0,0,0,0,0,0,0
0.187266,0,0,0,0,0,0,0,0,0,0,0,0
0.188842,0,0,0,0,0,0,0,0,0,0,0,0
0.190386,0,0,0,0,0,0,0,0,0,0,0,0
0.191821,0,0,0,0,0,0,0,0,0,0,0,0
0.193255,0,0,0,0,0,0,0,0,0,0,0,0
0.194685,0,0,0,0,0,0,0,0,0,0,0,0
0.196125,0,0,0,0,0,0,0,0,0,0,0,0
0.197579,0,0,0,0,0,0,0,0,0,0,0,0
0.199136,0,0,0,0,0,0,0,0,0,0,0,0
0.200732,0,0,0,0,0,0,0,0,0,0,0,0
0.202325,0,0,0,0,0,0,0,0,0,0,0,0
0.203916,0,0,0,0,0,0,0,0,0,0,0,0
0.205572,0,0,0,0,0,0,0,0,0,0,0,0
0.207176,0,0,0,0,0,0,0,0,0,0,0,0
0.208771,0,0,0,0,0,0,0,0,0,0,0,0
0.210364,0,0,0,0,0,0,0,0,0,0,0,0
0.211955,0,0,0,0,0,0,0,0,0,0,0,0
0.213637,0,0,0,0,0,0,0,0,0,0,0,0
0.215228,0,0,0,0,0,0,0,0,0,0,0,0
0.216823,0,0,0,0,0,0,0,0,0,0,0,0
0.218431,0,0,0,0,0,0,0,0,0,0,0,0
0.220023,0,0,0,0,0,0,0,0,0,0,0,0
0.221621,0,0,0,0,0,0,0,0,0,0,0,0
0.223213,0,0,0,0,0,0,0,0,0,0,0,0
0.224807,0,0,0,0,0,0,0,0,0,0,0,0
0.226401,0,0,0,0,0,0,0,0,0,0,0,0
0.227993,0,0,0,0,0,0,0,0,0,0,0,0
0.229604,0,0,0,0,0,0,0,0,0,0,0,0
0.231197,0,0,0,0,0,0,0,0,0,0,0,0
0.232792,0,0,0,0,0,0,0,0,0,0,0,0
0.234386,0,0,0,0,0,0,0,0,0,0,0,0
0.235977,0,0,0,0,0,0,0,0,0,0,0,0
0.237551,0,0,0,0,0,0,0,0,0,0,0,0
0.239114,0,0,0,0,0,0,0,0,0,0,0,0
0.240722,0,0,0,0,0,0,0,0,0,0,0,0
0.242316,0,0,0,0,0,0,0,0,0,0,0,0
0.243908,0,0,0,0,0,0,0,0,0,0,0,0
0.245563,0,0,0,0,0,0,0,0,0,0,0,0
0.247156,0,0,0,0,0,0,0,0,0,0,0,0
0.248751,0,0,0,0,0,0,0,0,0,0,0,0
0.250335,0,0,0,0,0,0,0,0,0,0,0,0
0.251817,0,0,0,0,0,0,0,0,0,0,0,0
0.253297,0,0,0,0,0,0,0,0,0,0,0,0
0.254857,0,0,0,0,0,0,0,0,0,0,0,0
0.256451,0,0,0,0,0,0,0,0,0,0,0,0
0.258043,0,0,0,0,0,0,0,0,0,0,0,0
0.259634,0,0,0,0,0,0,0,0,0,0,0,0
0.261269,0,0,0,0,0,0,0,0,0,0,0,0
0.262874,0,0,0,0,0,0,0,0,0,0,0,0
0.264467,0,0,0,0,0,0,0,0,0,0,0,0
0.266058,0,0,0,0,0,0,0,0,0,0,0,0
0.267649,0,0,0,0,0,0,0,0,0,0,0,0
0.269284,0,0,0,0,0,0,0,0,0,0,0,0
0.270876,0,0,0,0,0,0,0,0,0,0,0,0
0.272469,0,0,0,0,0,0,0,0,0,0,0,0
0.274074,0,0,0,0,0,0,0,0,0,0,0,0
0.275665,0,0,0,0,0,0,0,0,0,0,0,0
0.277300,0,0,0,0,0,0,0,0,0,0,0,0
0.278892,0,0,0,0,0,0,0,0,0,0,0,0
0.280485,0,0,0,0,0,0,0,0,0,0,0,0
0.282076,0,0,0,0,0,0,0,0,0,0,0,0
0.283667,0,0,0,0,0,0,0,0,0,0,0,0
0.285315,0,0,0,0,0,0,0,0,0,0,0,0
0.286908,0,0,0,0,0,0,0,0,0,0,0,0
0.288501,0,0,0,0,0,0,0,0,0,0,0,0
0.290092,0,0,0,0,0,0,0,0,0,0,0,0
0.291682,0,0,0,0,0,0,0,0,0,0,0,0
0.293316,0,0,0,0,0,0,0,0,0,0,0,0
0.294908,0,0,0,0,0,0,0,0,0,0,0,0
0.296515,0,0,0,0,0,0,0,0,0,0,0,0
0.298106,0,0,0,0,0,0,0,0,0,0,0,0
0.299696,0,0,0,0,0,0,0,0,0,0,0,0
0.301331,0,0,0,0,0,0,0,0,0,0,0,0
0.302923,0,0,0,0,0,0,0,0,0,0,0,0
0.304516,0,0,0,0,0,0,0,0,0,0,0,0
0.306108,0,0,0,0,0,0,0,0,0,0,0,0
0.307712,0,0,0,0,0,0,0,0,0,0,0,0
0.309347,0,0,0,0,0,0,0,0,0,0,0,0
0.310940,0,0,0,0,0,0,0,0,0,0,0,0
0.312533,0,0,0,0,0,0,0,0,0,0,0,0
0.314125,0,0,0,0,0,0,0,0,0,0,0,0
0.315715,0,0,0,0,0,0,0,0,0,0,0,0
0.317350,0,0,0,0,0,0,0,0,0,0,0,0
0.318956,0,0,0,0,0,0,0,0,0,0,0,0
0.320550,0,0,0,0,0,0,0,0,0,0,0,0
0.322142,0,0,0,0,0,0,0,0,0,0,0,0
0.323733,0,0,0,0,0,0,0,0,0,0,0,0
0.325369,0,0,0,0,0,0,0,0,0,0,0,0
0.326962,0,0,0,0,0,0,0,0,0,0,0,0
0.328556,0,0,0,0,0,0,0,0,0,0,0,0
0.330039,0,0,0,0,0,0,0,0,0,0,0,0
0.331603,0,0,0,0,0,0,0,0,0,0,0,0
0.333238,0,0,0,0,0,0,0,0,0,0,0,0
0.334829,0,0,0,0,0,0,0,0,0,0,0,0
0.336302,0,0,0,0,0,0,0,0,0,0,0,0
0.337868,0,0,0,0,0,0,0,0,0,0,0,0
0.339460,0,0,0,0,0,0,0,0,0,0,0,0
0.341113,0,0,0,0,0,0,0,0,0,0,0,0
0.342706,0,0,0,0,0,0,0,0,0,0,0,0
0.344300,0,0,0,0,0,0,0,0,0,0,0,0
0.345895,0,0,0,0,0,0,0,0,0,0,0,0
0.347486,0,0,0,0,0,0,0,0,0,0,0,0
0.349124,0,0,0,0,0,0,0,0,0,0,0,0
0.350715,0,0,0,0,0,0,0,0,0,0,0,0
0.352324,0,0,0,0,0,0,0,0,0,0,0,0
0.353917,0,0,0,0,0,0,0,0,0,0,0,0
0.355508,0,0,0,0,0,0,0,0,0,0,0,0
0.357147,0,0,0,0,0,0,0,0,0,0,0,0
0.358740,0,0,0,0,0,0,0,0,0,0,0,0
0.360335,0,0,0,0,0,0,0,0,0,0,0,0
0.361928,0,0,0,0,0,0,0,0,0,0,0,0
0.363533,0,0,0,0,0,0,0,0,0,0,0,0
0.365171,0,0,0,0,0,0,0,0,0,0,0,0
0.366764,0,0,0,0,0,0,0,0,0,0,0,0
0.368358,0,0,0,0,0,0,0,0,0,0,0,0
0.369951,0,0,0,0,0,0,0,0,0,0,0,0
0.371542,0,0,0,0,0,0,0,0,0,0,0,0
0.373178,0,0,0,0,0,0,0,0,0,0,0,0
0.374660,0,0,0,0,0,0,0,0,0,0,0,0
0.376261,0,0,0,0,0,0,0,0,0,0,0,0
0.378002,0,0,0,0,0,0,0,0,0,0,0,0
0.379468,0,0,0,0,0,0,0,0,0,0,0,0
0.381074,0,0,0,0,0,0,0,0,0,0,0,0
0.382664,0,0,0,0,0,0,0,0,0,0,0,0
0.384253,0,0,0,0,0,0,0,0,0,0,0,0
0.385880,0,0,0,0,0,0,0,0,0,0,0,0
0.387471,0,0,0,0,0,0,0,0,0,0,0,0
0.389110,0,0,0,0,0,0,0,0,0,0,0,0
0.390703,0,0,0,0,0,0,0,0,0,0,0,0
0.392322,0,0,0,0,0,0,0,0,0,0,0,0
0.393918,0,0,0,0,0,0,0,0,0,0,0,0
0.395508,0,0,0,0,0,0,0,0,0,0,0,0
0.397159,0,0,0,0,0,0,0,0,0,0,0,0
0.398754,0,0,0,0,0,0,0,0,0,0,0,0
0.400349,0,0,0,0,0,0,0,0,0,0,0,0
0.401944,0,0,0,0,0,0,0,0,0,0,0,0
0.403536,0,0,0,0,0,0,0,0,0,0,0,0
0.405174,0,0,0,0,0,0,0,0,0,0,0,0
0.406768,0,0,0,0,0,0,0,0,0,0,0,0
0.408376,0,0,0,0,0,0,0,0,0,0,0,0
0.409970,0,0,0,0,0,0,0,0,0,0,0,0
0.411561,0,0,0,0,0,0,0,0,0,0,0,0
0.413198,0,0,0,0,0,0,0,0,0,0,0,0
0.414793,0,0,0,0,0,0,0,0,0,0,0,0
0.416388,0,0,0,0,0,0,0,0,0,0,0,0
0.417981,0,0,0,0,0,0,0,0,0,0,0,0
0.419587,0,0,0,0,0,0,0,0,0,0,0,0
0.421224,0,0,0,0,0,0,0,0,0,0,0,0
0.422818,0,0,0,0,0,0,0,0,0,0,0,0
0.424413,0,0,0,0,0,0,0,0,0,0,0,0
0.426006,0,0,0,0,0,0,0,0,0,0,0,0
0.427599,0,0,0,0,0,0,0,0,0,0,0,0
0.429235,0,0,0,0,0,0,0,0,0,0,0,0
0.430844,0,0,0,0,0,0,0,0,0,0,0,0
0.432440,0,0,0,0,0,0,0,0,0,0,0,0
0.434033,0,0,0,0,0,0,0,0,0,0,0,0
0.435625,0,0,0,0,0,0,0,0,0,0,0,0
0.437261,0,0,0,0,0,0,0,0,0,0,0,0
0.438856,0,0,0,0,0,0,0,0,0,0,0,0
0.440451,0,0,0,0,0,0,0,0,0,0,0,0
0.442050,0,0,0,0,0,0,0,0,0,0,0,0
0.443633,0,0,0,0,0,0,0,0,0,0,0,0
0.445121,0,0,0,0,0,0,0,0,0,0,0,0
0.446561,0,0,0,0,0,0,0,0,0,0,0,0
0.448065,0,0,0,0,0,0,0,0,0,0,0,0
0.449500,0,0,0,0,0,0,0,0,0,0,0,0
0.450929,0,0,0,0,0,0,0,0,0,0,0,0
0.452386,0,0,0,0,0,0,0,0,0,0,0,0
0.453864,0,0,0,0,0,0,0,0,0,0,0,0
0.455292,0,0,0,0,0,0,0,0,0,0,0,0
0.456721,0,0,0,0,0,0,0,0,0,0,0,0
0.458374,0,0,0,0,0,0,0,0,0,0,0,0
0.459977,0,0,0,0,0,0,0,0,0,0,0,0
0.461666,0,0,0,0,0,0,0,0,0,0,0,0
0.463269,0,0,0,0,0,0,0,0,0,0,0,0
0.464864,0,0,0,0,0,0,0,0,0,0,0,0
0.466455,0,0,0,0,0,0,0,0,0,0,0,0
0.468058,0,0,0,0,0,0,0,0,0,0,0,0
0.469674,0,0,0,0,0,0,0,0,0,0,0,0
0.471165,0,0,0,0,0,0,0,0,0,0,0,0
0.472601,0,0,0,0,0,0,0,0,0,0,0,0
0.474079,0,0,0,0,0,0,0,0,0,0,0,0
0.475553,0,0,0,0,0,0,0,0,0,0,0,0
0.477020,0,0,0,0,0,0,0,0,0,0,0,0
0.478448,0,0,0,0,0,0,0,0,0,0,0,0
0.480067,0,0,0,0,0,0,0,0,0,0,0,0
0.481656,0,0,0,0,0,0,0,0,0,0,0,0
0.483252,0,0,0,0,0,0,0,0,0,0,0,0
0.484905,0,0,0,0,0,0,0,0,0,0,0,0
0.486499,0,0,0,0,0,0,0,0,0,0,0,0
0.488092,0,0,0,0,0,0,0,0,0,0,0,0
0.489694,0,0,0,0,0,0,0,0,0,0,0,0
0.491285,0,0,0,0,0,0,0,0,0,0,0,0
0.492925,0,0,0,0,0,0,0,0,0,0,0,0
0.494518,0,0,0,0,0,0,0,0,0,0,0,0
0.496124,0,0,0,0,0,0,0,0,0,0,0,0
0.497731,0,0,0,0,0,0,0,0,0,0,0,0
0.499321,0,0,0,0,0,0,0,0,0,0,0,0
0.500958,0,0,0,0,0,0,0,0,0,0,0,0
0.502550,0,0,0,0,0,0,0,0,0,0,0,0
0.504142,0,0,0,0,0,0,0,0,0,0,0,0
0.505733,0,0,0,0,0,0,0,0,0,0,0,0
0.507330,0,0,0,0,0,0,0,0,0,0,0,0
0.508921,0,0,0,0,0,0,0,0,0,0,0,0
0.510474,0,0,0,0,0,0,0,0,0,0,0,0
0.511979,0,0,0,0,0,0,0,0,0,0,0,0
0.513539,0,0,0,0,0,0,0,0,0,0,0,0
0.514971,0,0,0,0,0,0,0,0,0,0,0,0
0.516404,0,0,0,0,0,0,0,0,0,0,0,0
0.517886,0,0,0,0,0,0,0,0,0,0,0,0
0.519316,0,0,0,0,0,0,0,0,0,0,0,0
0.520747,0,0,0,0,0,0,0,0,0,0,0,0
0.522305,0,0,0,0,0,0,0,0,0,0,0,0
0.523898,0,0,0,0,0,0,0,0,0,0,0,0
0.525555,0,0,0,0,0,0,0,0,0,0,0,0
0.527149,0,0,0,0,0,0,0,0,0,0,0,0
0.528757,0,0,0,0,0,0,0,0,0,0,0,0
0.530350,0,0,0,0,0,0,0,0,0,0,0,0
0.531941,0,0,0,0,0,0,0,0,0,0,0,0
0.533620,0,0,0,0,0,0,0,0,0,0,0,0
0.535211,0,0,0,0,0,0,0,0,0,0,0,0
0.536805,0,0,0,0,0,0,0,0,0,0,0,0
0.538398,0,0,0,0,0,0,0,0,0,0,0,0
0.540003,0,0,0,0,0,0,0,0,0,0,0,0
0.541600,0,0,0,0,0,0,0,0,0,0,0,0
0.543191,0,0,0,0,0,0,0,0,0,0,0,0
0.544784,0,0,0,0,0,0,0,0,0,0,0,0
0.546377,0,0,0,0,0,0,0,0,0,0,0,0
0.547969,0,0,0,0,0,0,0,0,0,0,0,0
0.549652,0,0,0,0,0,0,0,0,0,0,0,0
0.551256,0,0,0,0,0,0,0,0,0,0,0,0
0.552852,0,0,0,0,0,0,0,0,0,0,0,0
0.554445,0,0,0,0,0,0,0,0,0,0,0,0
0.556038,0,0,0,0,0,0,0,0,0,0,0,0
0.557633,0,0,0,0,0,0,0,0,0,0,0,0
0.559224,0,0,0,0,0,0,0,0,0,0,0,0
0.560819,0,0,0,0,0,0,0,0,0,0,0,0
0.562426,0,0,0,0,0,0,0,0,0,0,0,0
0.564017,0,0,0,0,0,0,0,0,0,0,0,0
0.565615,0,0,0,0,0,0,0,0,0,0,0,0
0.567206,0,0,0,0,0,0,0,0,0,0,0,0
0.568800,0,0,0,0,0,0,0,0,0,0,0,0
0.570392,0,0,0,0,0,0,0,0,0,0,0,0
0.571984,0,0,0,0,0,0,0,0,0,0,0,0
0.573709,0,0,0,0,0,0,0,0,0,0,0,0
0.575301,0,0,0,0,0,0,0,0,0,0,0,0
0.576895,0,0,0,0,0,0,0,0,0,0,0,0
0.578489,0,0,0,0,0,0,0,0,0,0,0,0
0.580080,0,0,0,0,0,0,0,0,0,0,0,0
0.581677,0,0,0,0,0,0,0,0,0,0,0,0
0.583269,0,0,0,0,0,0,0,0,0,0,0,0
0.584877,0,0,0,0,0,0,0,0,0,0,0,0
0.586471,0,0,0,0,0,0,0,0,0,0,0,0
0.588063,0,0,0,0,0,0,0,0,0,0,0,0
0.589662,0,0,0,0,0,0,0,0,0,0,0,0
0.591254,0,0,0,0,0,0,0,0,0,0,0,0
0.592849,0,0,0,0,0,0,0,0,0,0,0,0
0.594441,0,0,0,0,0,0,0,0,0,0,0,0
0.596047,0,0,0,0,0,0,0,0,0,0,0,0
0.597656,0,0,0,0,0,0,0,0,0,0,0,0
0.599280,0,0,0,0,0,0,0,0,0,0,0,0
0.600795,0,0,0,0,0,0,0,0,0,0,0,0
0.602289,0,0,0,0,0,0,0,0,0,0,0,0
0.603728,0,0,0,0,0,0,0,0,0,0,0,0
0.605195,0,0,0,0,0,0,0,0,0,0,0,0
0.606639,0,0,0,0,0,0,0,0,0,0,0,0
0.608062,0,0,0,0,0,0,0,0,0,0,0,0
0.609572,0,0,0,0,0,0,0,0,0,0,0,0
0.611130,0,0,0,0,0,0,0,0,0,0,0,0
0.612769,0,0,0,0,0,0,0,0,0,0,0,0
0.614363,0,0,0,0,0,0,0,0,0,0,0,0
0.615956,0,0,0,0,0,0,0,0,0,0,0,0
0.617652,0,0,0,0,0,0,0,0,0,0,0,0
0.619245,0,0,0,0,0,0,0,0,0,0,0,0
0.620884,0,0,0,0,0,0,0,0,0,0,0,0
0.622478,0,0,0,0,0,0,0,0,0,0,0,0
0.624071,0,0,0,0,0,0,0,0,0,0,0,0
0.625669,0,0,0,0,0,0,0,0,0,0,0,0
0.627261,0,0,0,0,0,0,0,0,0,0,0,0
0.628914,0,0,0,0,0,0,0,0,0,0,0,0
0.630509,0,0,0,0,0,0,0,0,0,0,0,0
0.632100,0,0,0,0,0,0,0,0,0,0,0,0
0.633715,0,0,0,0,0,0,0,0,0,0,0,0
0.635298,0,0,0,0,0,0,0,0,0,0,0,0
0.636802,0,0,0,0,0,0,0,0,0,0,0,0
0.638365,0,0,0,0,0,0,0,0,0,0,0,0
0.639968,0,0,0,0,0,0,0,0,0,0,0,0
0.641523,0,0,0,0,0,0,0,0,0,0,0,0
0.643009,0,0,0,0,0,0,0,0,0,0,0,0
0.644478,0,0,0,0,0,0,0,0,0,0,0,0
0.646013,0,0,0,0,0,0,0,0,0,0,0,0
0.647828,0,0,0,0,0,0,0,0,0,0,0,0
0.649268,0,0,0,0,0,0,0,0,0,0,0,0
0.650708,0,0,0,0,0,0,0,0,0,0,0,0
0.652142,0,0,0,0,0,0,0,0,0,0,0,0
0.653617,0,0,0,0,0,0,0,0,0,0,0,0
0.655048,0,0,0,0,0,0,0,0,0,0,0,0
0.656478,0,0,0,0,0,0,0,0,0,0,0,0
0.657907,0,0,0,0,0,0,0,0,0,0,0,0
0.659464,0,0,0,0,0,0,0,0,0,0,0,0
0.661118,0,0,0,0,0,0,0,0,0,0,0,0
0.662712,0,0,0,0,0,0,0,0,0,0,0,0
0.664308,0,0,0,0,0,0,0,0,0,0,0,0
0.665903,0,0,0,0,0,0,0,0,0,0,0,0
0.667495,0,0,0,0,0,0,0,0,0,0,0,0
0.669038,0,0,0,0,0,0,0,0,0,0,0,0
0.670484,0,0,0,0,0,0,0,0,0,0,0,0
0.671928,0,0,0,0,0,0,0,0,0,0,0,0
0.673418,0,0,0,0,0,0,0,0,0,0,0,0
0.674849,0,0,0,0,0,0,0,0,0,0,0,0
0.676282,0,0,0,0,0,0,0,0,0,0,0,0
0.677749,0,0,0,0,0,0,0,0,0,0,0,0
0.679306,0,0,0,0,0,0,0,0,0,0,0,0
0.680903,0,0,0,0,0,0,0,0,0,0,0,0
0.682510,0,0,0,0,0,0,0,0,0,0,0,0
0.684103,0,0,0,0,0,0,0,0,0,0,0,0
0.685725,0,0,0,0,0,0,0,0,0,0,0,0
0.687160,0,0,0,0,0,0,0,0,0,0,0,0
0.688721,0,0,0,0,0,0,0,0,0,0,0,0
0.690316,0,0,0,0,0,0,0,0,0,0,0,0
0.691909,0,0,0,0,0,0,0,0,0,0,0,0
0.693579,0,0,0,0,0,0,0,0,0,0,0,0
0.695171,0,0,0,0,0,0,0,0,0,0,0,0
0.696767,0,0,0,0,0,0,0,0,0,0,0,0
0.698351,0,0,0,0,0,0,0,0,0,0,0,0
0.699933,0,0,0,0,0,0,0,0,0,0,0,0
0.701677,0,0,0,0,0,0,0,0,0,0,0,0
0.703267,0,0,0,0,0,0,0,0,0,0,0,0
0.704770,0,0,0,0,0,0,0,0,0,0,0,0
0.706357,0,0,0,0,0,0,0,0,0,0,0,0
0.707948,0,0,0,0,0,0,0,0,0,0,0,0
0.709630,0,0,0,0,0,0,0,0,0,0,0,0
0.711221,0,0,0,0,0,0,0,0,0,0,0,0
0.712814,0,0,0,0,0,0,0,0,0,0,0,0
0.714407,0,0,0,0,0,0,0,0,0,0,0,0
0.716010,0,0,0,0,0,0,0,0,0,0,0,0
0.717609,0,0,0,0,0,0,0,0,0,0,0,0
0.719199,0,0,0,0,0,0,0,0,0,0,0,0
