elapsed_s,TP_DIVERGENT_QUADS_RECEIVED,TP_PRT_NON_RESIDENT_EVENTS,TP_OUTPUT_PIXELS_POINT,TP_OUTPUT_PIXELS_BILINEAR,TP_OUTPUT_PIXELS_MIP,TP_OUTPUT_PIXELS_ANISO,TP_OUTPUT_PIXELS_ZERO_LOD,TP_FLAG_CACHE_REQUESTS,TP_FLAG_CACHE_MISSES,TP_L1_5_L2_REQUESTS,TP_2D_OUTPUT_PIXELS,TP_2D_OUTPUT_PIXELS_POINT
0.293856,0,0,0,0,0,0,0,0,0,0,0,0
0.295454,0,0,0,0,0,0,0,0,0,0,0,0
0.297047,0,0,0,0,0,0,0,0,0,0,0,0
0.298643,0,0,0,0,0,0,0,0,0,0,0,0
0.300238,0,0,0,0,0,0,0,0,0,0,0,0
0.301843,0,0,0,0,0,0,0,0,0,0,0,0
0.303320,0,0,0,0,0,0,0,0,0,0,0,0
0.304889,0,0,0,0,0,0,0,0,0,0,0,0
0.306487,0,0,0,0,0,0,0,0,0,0,0,0
0.308082,0,0,0,0,0,0,0,0,0,0,0,0
0.309676,0,0,0,0,0,0,0,0,0,0,0,0
0.311314,0,0,0,0,0,0,0,0,0,0,0,0
0.312923,0,0,0,0,0,0,0,0,0,0,0,0
0.314521,0,0,0,0,0,0,0,0,0,0,0,0
0.316117,0,0,0,0,0,0,0,0,0,0,0,0
0.317712,0,0,0,0,0,0,0,0,0,0,0,0
0.319349,0,0,0,0,0,0,0,0,0,0,0,0
0.320945,0,0,0,0,0,0,0,0,0,0,0,0
0.322543,0,0,0,0,0,0,0,0,0,0,0,0
0.324154,0,0,0,0,0,0,0,0,0,0,0,0
0.325748,0,0,0,0,0,0,0,0,0,0,0,0
0.327429,0,0,0,0,0,0,0,0,0,0,0,0
0.329025,0,0,0,0,0,0,0,0,0,0,0,0
0.330623,0,0,0,0,0,0,0,0,0,0,0,0
0.332218,0,0,0,0,0,0,0,0,0,0,0,0
0.333812,0,0,0,0,0,0,0,0,0,0,0,0
0.335494,0,0,0,0,0,0,0,0,0,0,0,0
0.337079,0,0,0,0,0,0,0,0,0,0,0,0
0.338544,0,0,0,0,0,0,0,0,0,0,0,0
0.340108,0,0,0,0,0,0,0,0,0,0,0,0
0.341701,0,0,0,0,0,0,0,0,0,0,0,0
0.343338,0,0,0,0,0,0,0,0,0,0,0,0
0.344932,0,0,0,0,0,0,0,0,0,0,0,0
0.346542,0,0,0,0,0,0,0,0,0,0,0,0
0.348136,0,0,0,0,0,0,0,0,0,0,0,0
0.349729,0,0,0,0,0,0,0,0,0,0,0,0
0.351384,0,0,0,0,0,0,0,0,0,0,0,0
0.352979,0,0,0,0,0,0,0,0,0,0,0,0
0.354574,0,0,0,0,0,0,0,0,0,0,0,0
0.356169,0,0,0,0,0,0,0,0,0,0,0,0
0.357775,0,0,0,0,0,0,0,0,0,0,0,0
0.359427,0,0,0,0,0,0,0,0,0,0,0,0
0.361020,0,0,0,0,0,0,0,0,0,0,0,0
0.362616,0,0,0,0,0,0,0,0,0,0,0,0
0.364211,0,0,0,0,0,0,0,0,0,0,0,0
0.365803,0,0,0,0,0,0,0,0,0,0,0,0
0.367361,0,0,0,0,0,0,0,0,0,0,0,0
0.368933,0,0,0,0,0,0,0,0,0,0,0,0
0.370528,0,0,0,0,0,0,0,0,0,0,0,0
0.372123,0,0,0,0,0,0,0,0,0,0,0,0
0.373716,0,0,0,0,0,0,0,0,0,0,0,0
0.375414,0,0,0,0,0,0,0,0,0,0,0,0
0.377009,0,0,0,0,0,0,0,0,0,0,0,0
0.378604,0,0,0,0,0,0,0,0,0,0,0,0
0.380212,0,0,0,0,0,0,0,0,0,0,0,0
0.381805,0,0,0,0,0,0,0,0,0,0,0,0
0.383484,0,0,0,0,0,0,0,0,0,0,0,0
0.385077,0,0,0,0,0,0,0,0,0,0,0,0
0.386672,0,0,0,0,0,0,0,0,0,0,0,0
0.388264,0,0,0,0,0,0,0,0,0,0,0,0
0.389881,0,0,0,0,0,0,0,0,0,0,0,0
0.392028,0,0,0,0,0,0,0,0,0,0,0,0
0.393475,0,0,0,0,0,0,0,0,0,0,0,0
0.394913,0,0,0,0,0,0,0,0,0,0,0,0
0.396345,0,0,0,0,0,0,0,0,0,0,0,0
0.397777,0,0,0,0,0,0,0,0,0,0,0,0
0.399278,0,0,0,0,0,0,0,0,0,0,0,0
0.400836,0,0,0,0,0,0,0,0,0,0,0,0
0.402445,0,0,0,0,0,0,0,0,0,0,0,0
0.404041,0,0,0,0,0,0,0,0,0,0,0,0
0.405635,0,0,0,0,0,0,0,0,0,0,0,0
0.407274,0,0,0,0,0,0,0,0,0,0,0,0
0.408870,0,0,0,0,0,0,0,0,0,0,0,0
0.410466,0,0,0,0,0,0,0,0,0,0,0,0
0.412061,0,0,0,0,0,0,0,0,0,0,0,0
0.413668,0,0,0,0,0,0,0,0,0,0,0,0
0.415307,0,0,0,0,0,0,0,0,0,0,0,0
0.416902,0,0,0,0,0,0,0,0,0,0,0,0
0.418499,0,0,0,0,0,0,0,0,0,0,0,0
0.420095,0,0,0,0,0,0,0,0,0,0,0,0
0.421688,0,0,0,0,0,0,0,0,0,0,0,0
0.423326,0,0,0,0,0,0,0,0,0,0,0,0
0.424935,0,0,0,0,0,0,0,0,0,0,0,0
0.426532,0,0,0,0,0,0,0,0,0,0,0,0
0.428127,0,0,0,0,0,0,0,0,0,0,0,0
0.429721,0,0,0,0,0,0,0,0,0,0,0,0
0.431229,0,0,0,0,0,0,0,0,0,0,0,0
0.432795,0,0,0,0,0,0,0,0,0,0,0,0
0.434391,0,0,0,0,0,0,0,0,0,0,0,0
0.436001,0,0,0,0,0,0,0,0,0,0,0,0
0.437595,0,0,0,0,0,0,0,0,0,0,0,0
0.439233,0,0,0,0,0,0,0,0,0,0,0,0
0.440820,0,0,0,0,0,0,0,0,0,0,0,0
0.442290,0,0,0,0,0,0,0,0,0,0,0,0
0.443853,0,0,0,0,0,0,0,0,0,0,0,0
0.445445,0,0,0,0,0,0,0,0,0,0,0,0
0.447096,0,0,0,0,0,0,0,0,0,0,0,0
0.448691,0,0,0,0,0,0,0,0,0,0,0,0
0.450286,0,0,0,0,0,0,0,0,0,0,0,0
0.451880,0,0,0,0,0,0,0,0,0,0,0,0
0.453471,0,0,0,0,0,0,0,0,0,0,0,0
0.455109,0,0,0,0,0,0,0,0,0,0,0,0
0.456703,0,0,0,0,0,0,0,0,0,0,0,0
0.458311,0,0,0,0,0,0,0,0,0,0,0,0
0.459904,0,0,0,0,0,0,0,0,0,0,0,0
0.461495,0,0,0,0,0,0,0,0,0,0,0,0
0.463132,0,0,0,0,0,0,0,0,0,0,0,0
0.464726,0,0,0,0,0,0,0,0,0,0,0,0
0.466322,0,0,0,0,0,0,0,0,0,0,0,0
0.467916,0,0,0,0,0,0,0,0,0,0,0,0
0.469520,0,0,0,0,0,0,0,0,0,0,0,0
0.471158,0,0,0,0,0,0,0,0,0,0,0,0
0.472753,0,0,0,0,0,0,0,0,0,0,0,0
0.474348,0,0,0,0,0,0,0,0,0,0,0,0
0.475942,0,0,0,0,0,0,0,0,0,0,0,0
0.477539,0,0,0,0,0,0,0,0,0,0,0,0
0.479175,0,0,0,0,0,0,0,0,0,0,0,0
0.480782,0,0,0,0,0,0,0,0,0,0,0,0
0.482378,0,0,0,0,0,0,0,0,0,0,0,0
0.483972,0,0,0,0,0,0,0,0,0,0,0,0
0.485564,0,0,0,0,0,0,0,0,0,0,0,0
0.487202,0,0,0,0,0,0,0,0,0,0,0,0
0.488797,0,0,0,0,0,0,0,0,0,0,0,0
0.490392,0,0,0,0,0,0,0,0,0,0,0,0
0.491999,0,0,0,0,0,0,0,0,0,0,0,0
0.493591,0,0,0,0,0,0,0,0,0,0,0,0
0.495226,0,0,0,0,0,0,0,0,0,0,0,0
0.496821,0,0,0,0,0,0,0,0,0,0,0,0
0.498416,0,0,0,0,0,0,0,0,0,0,0,0
0.500010,0,0,0,0,0,0,0,0,0,0,0,0
0.501601,0,0,0,0,0,0,0,0,0,0,0,0
0.503396,0,0,0,0,0,0,0,0,0,0,0,0
0.504911,0,0,0,0,0,0,0,0,0,0,0,0
0.506478,0,0,0,0,0,0,0,0,0,0,0,0
0.508073,0,0,0,0,0,0,0,0,0,0,0,0
0.509668,0,0,0,0,0,0,0,0,0,0,0,0
0.511305,0,0,0,0,0,0,0,0,0,0,0,0
0.512901,0,0,0,0,0,0,0,0,0,0,0,0
0.514511,0,0,0,0,0,0,0,0,0,0,0,0
0.516098,0,0,0,0,0,0,0,0,0,0,0,0
0.517682,0,0,0,0,0,0,0,0,0,0,0,0
0.519149,0,0,0,0,0,0,0,0,0,0,0,0
0.520775,0,0,0,0,0,0,0,0,0,0,0,0
0.522369,0,0,0,0,0,0,0,0,0,0,0,0
0.523962,0,0,0,0,0,0,0,0,0,0,0,0
0.525443,0,0,0,0,0,0,0,0,0,0,0,0
0.527053,0,0,0,0,0,0,0,0,0,0,0,0
0.528646,0,0,0,0,0,0,0,0,0,0,0,0
0.530241,0,0,0,0,0,0,0,0,0,0,0,0
0.531835,0,0,0,0,0,0,0,0,0,0,0,0
0.533428,0,0,0,0,0,0,0,0,0,0,0,0
0.535065,0,0,0,0,0,0,0,0,0,0,0,0
0.536671,0,0,0,0,0,0,0,0,0,0,0,0
0.538146,0,0,0,0,0,0,0,0,0,0,0,0
0.539715,0,0,0,0,0,0,0,0,0,0,0,0
0.541310,0,0,0,0,0,0,0,0,0,0,0,0
0.542949,0,0,0,0,0,0,0,0,0,0,0,0
0.544536,0,0,0,0,0,0,0,0,0,0,0,0
0.546276,0,0,0,0,0,0,0,0,0,0,0,0
0.547879,0,0,0,0,0,0,0,0,0,0,0,0
0.549473,0,0,0,0,0,0,0,0,0,0,0,0
0.550988,0,0,0,0,0,0,0,0,0,0,0,0
0.552553,0,0,0,0,0,0,0,0,0,0,0,0
0.554151,0,0,0,0,0,0,0,0,0,0,0,0
0.555747,0,0,0,0,0,0,0,0,0,0,0,0
0.557339,0,0,0,0,0,0,0,0,0,0,0,0
0.558989,0,0,0,0,0,0,0,0,0,0,0,0
0.560586,0,0,0,0,0,0,0,0,0,0,0,0
0.562182,0,0,0,0,0,0,0,0,0,0,0,0
0.563780,0,0,0,0,0,0,0,0,0,0,0,0
0.565372,0,0,0,0,0,0,0,0,0,0,0,0
0.567013,0,0,0,0,0,0,0,0,0,0,0,0
0.568610,0,0,0,0,0,0,0,0,0,0,0,0
0.570221,0,0,0,0,0,0,0,0,0,0,0,0
0.571817,0,0,0,0,0,0,0,0,0,0,0,0
0.573448,0,0,0,0,0,0,0,0,0,0,0,0
0.575087,0,0,0,0,0,0,0,0,0,0,0,0
0.576682,0,0,0,0,0,0,0,0,0,0,0,0
0.578279,0,0,0,0,0,0,0,0,0,0,0,0
0.579875,0,0,0,0,0,0,0,0,0,0,0,0
0.581482,0,0,0,0,0,0,0,0,0,0,0,0
0.583122,0,0,0,0,0,0,0,0,0,0,0,0
0.584717,0,0,0,0,0,0,0,0,0,0,0,0
0.586314,0,0,0,0,0,0,0,0,0,0,0,0
0.587910,0,0,0,0,0,0,0,0,0,0,0,0
0.589504,0,0,0,0,0,0,0,0,0,0,0,0
0.591143,0,0,0,0,0,0,0,0,0,0,0,0
0.592753,0,0,0,0,0,0,0,0,0,0,0,0
0.594351,0,0,0,0,0,0,0,0,0,0,0,0
0.595947,0,0,0,0,0,0,0,0,0,0,0,0
0.597541,0,0,0,0,0,0,0,0,0,0,0,0
0.599180,0,0,0,0,0,0,0,0,0,0,0,0
0.600776,0,0,0,0,0,0,0,0,0,0,0,0
0.602374,0,0,0,0,0,0,0,0,0,0,0,0
0.603984,0,0,0,0,0,0,0,0,0,0,0,0
0.605578,0,0,0,0,0,0,0,0,0,0,0,0
0.607218,0,0,0,0,0,0,0,0,0,0,0,0
0.608815,0,0,0,0,0,0,0,0,0,0,0,0
0.610413,0,0,0,0,0,0,0,0,0,0,0,0
0.612008,0,0,0,0,0,0,0,0,0,0,0,0
0.613603,0,0,0,0,0,0,0,0,0,0,0,0
0.615091,0,0,0,0,0,0,0,0,0,0,0,0
0.616660,0,0,0,0,0,0,0,0,0,0,0,0
0.618257,0,0,0,0,0,0,0,0,0,0,0,0
0.619854,0,0,0,0,0,0,0,0,0,0,0,0
0.621448,0,0,0,0,0,0,0,0,0,0,0,0
0.623087,0,0,0,0,0,0,0,0,0,0,0,0
0.624683,0,0,0,0,0,0,0,0,0,0,0,0
0.626294,0,0,0,0,0,0,0,0,0,0,0,0
0.627891,0,0,0,0,0,0,0,0,0,0,0,0
0.629485,0,0,0,0,0,0,0,0,0,0,0,0
0.631124,0,0,0,0,0,0,0,0,0,0,0,0
0.632720,0,0,0,0,0,0,0,0,0,0,0,0
0.634317,0,0,0,0,0,0,0,0,0,0,0,0
0.635913,0,0,0,0,0,0,0,0,0,0,0,0
0.637521,0,0,0,0,0,0,0,0,0,0,0,0
0.639159,0,0,0,0,0,0,0,0,0,0,0,0
0.640756,0,0,0,0,0,0,0,0,0,0,0,0
0.642354,0,0,0,0,0,0,0,0,0,0,0,0
0.643950,0,0,0,0,0,0,0,0,0,0,0,0
0.645545,0,0,0,0,0,0,0,0,0,0,0,0
0.647185,0,0,0,0,0,0,0,0,0,0,0,0
0.648785,0,0,0,0,0,0,0,0,0,0,0,0
0.650447,0,0,0,0,0,0,0,0,0,0,0,0
0.652040,0,0,0,0,0,0,0,0,0,0,0,0
0.653635,0,0,0,0,0,0,0,0,0,0,0,0
0.655275,0,0,0,0,0,0,0,0,0,0,0,0
0.656871,0,0,0,0,0,0,0,0,0,0,0,0
0.658467,0,0,0,0,0,0,0,0,0,0,0,0
0.660077,0,0,0,0,0,0,0,0,0,0,0,0
0.661672,0,0,0,0,0,0,0,0,0,0,0,0
0.663309,0,0,0,0,0,0,0,0,0,0,0,0
0.664905,0,0,0,0,0,0,0,0,0,0,0,0
0.666504,0,0,0,0,0,0,0,0,0,0,0,0
0.668099,0,0,0,0,0,0,0,0,0,0,0,0
0.669693,0,0,0,0,0,0,0,0,0,0,0,0
0.671215,0,0,0,0,0,0,0,0,0,0,0,0
0.672781,0,0,0,0,0,0,0,0,0,0,0,0
0.674378,0,0,0,0,0,0,0,0,0,0,0,0
0.675963,0,0,0,0,0,0,0,0,0,0,0,0
0.677547,0,0,0,0,0,0,0,0,0,0,0,0
0.679052,0,0,0,0,0,0,0,0,0,0,0,0
0.680615,0,0,0,0,0,0,0,0,0,0,0,0
0.682224,0,0,0,0,0,0,0,0,0,0,0,0
0.683818,0,0,0,0,0,0,0,0,0,0,0,0
0.685410,0,0,0,0,0,0,0,0,0,0,0,0
0.687048,0,0,0,0,0,0,0,0,0,0,0,0
0.688644,0,0,0,0,0,0,0,0,0,0,0,0
0.690240,0,0,0,0,0,0,0,0,0,0,0,0
0.691834,0,0,0,0,0,0,0,0,0,0,0,0
0.693440,0,0,0,0,0,0,0,0,0,0,0,0
0.695078,0,0,0,0,0,0,0,0,0,0,0,0
0.696673,0,0,0,0,0,0,0,0,0,0,0,0
0.698267,0,0,0,0,0,0,0,0,0,0,0,0
0.699862,0,0,0,0,0,0,0,0,0,0,0,0
0.701454,0,0,0,0,0,0,0,0,0,0,0,0
0.703091,0,0,0,0,0,0,0,0,0,0,0,0
0.704586,0,0,0,0,0,0,0,0,0,0,0,0
0.706033,0,0,0,0,0,0,0,0,0,0,0,0
0.707452,0,0,0,0,0,0,0,0,0,0,0,0
0.708900,0,0,0,0,0,0,0,0,0,0,0,0
0.710339,0,0,0,0,0,0,0,0,0,0,0,0
0.711742,0,0,0,0,0,0,0,0,0,0,0,0
0.713255,0,0,0,0,0,0,0,0,0,0,0,0
0.714840,0,0,0,0,0,0,0,0,0,0,0,0
0.716278,0,0,0,0,0,0,0,0,0,0,0,0
0.717710,0,0,0,0,0,0,0,0,0,0,0,0
0.719180,0,0,0,0,0,0,0,0,0,0,0,0
0.720611,0,0,0,0,0,0,0,0,0,0,0,0
0.722042,0,0,0,0,0,0,0,0,0,0,0,0
