elapsed_s,RAS_SAMPLE_MASK_GEN_LANE_7_WORKING_CC_L2,RAS_SAMPLE_MASK_GEN_LANE_8_WORKING_CC_L2,RAS_SAMPLE_MASK_GEN_LANE_9_WORKING_CC_L2,RAS_SAMPLE_MASK_GEN_LANE_10_WORKING_CC_L2
0.001094,0,0,0,0
0.002559,0,0,0,0
0.003977,0,0,0,0
0.005392,0,0,0,0
0.006808,0,0,0,0
0.009927,0,0,0,0
0.011359,0,0,0,0
0.012768,0,0,0,0
0.014159,0,0,0,0
0.015549,0,0,0,0
0.016944,0,0,0,0
0.018336,0,0,0,0
0.019727,0,0,0,0
0.021130,0,0,0,0
0.022521,0,0,0,0
0.023873,0,0,0,0
0.025224,0,0,0,0
0.026574,0,0,0,0
0.027922,0,0,0,0
0.029277,0,0,0,0
0.030654,0,0,0,0
0.032041,0,0,0,0
0.033418,0,0,0,0
0.034793,0,0,0,0
0.036169,0,0,0,0
0.037591,0,0,0,0
0.038967,0,0,0,0
0.040344,0,0,0,0
0.041806,0,0,0,0
0.043188,0,0,0,0
0.044565,0,0,0,0
0.045906,0,0,0,0
0.047244,0,0,0,0
0.048606,0,0,0,0
0.049914,0,0,0,0
0.051205,0,0,0,0
0.052544,0,0,0,0
0.053839,0,0,0,0
0.055132,0,0,0,0
0.056419,0,0,0,0
0.057793,0,0,0,0
0.059080,0,0,0,0
0.060398,0,0,0,0
0.061775,0,0,0,0
0.063173,0,0,0,0
0.064594,0,0,0,0
0.066012,0,0,0,0
0.067384,0,0,0,0
0.068734,0,0,0,0
0.070075,0,0,0,0
0.071414,0,0,0,0
0.072753,0,0,0,0
0.074091,0,0,0,0
0.075497,0,0,0,0
0.076883,0,0,0,0
0.078283,0,0,0,0
0.079666,0,0,0,0
0.081048,0,0,0,0
0.082433,0,0,0,0
0.083816,0,0,0,0
0.085210,0,0,0,0
0.086455,0,0,0,0
0.087985,0,0,0,0
0.090333,0,0,0,0
0.091719,0,0,0,0
0.093104,0,0,0,0
0.094490,0,0,0,0
0.095888,0,0,0,0
0.097271,0,0,0,0
0.098649,0,0,0,0
0.100159,0,0,0,0
0.101538,0,0,0,0
0.102917,0,0,0,0
0.104296,0,0,0,0
0.105686,0,0,0,0
0.107072,0,0,0,0
0.108546,0,0,0,0
0.109924,0,0,0,0
0.111302,0,0,0,0
0.112728,0,0,0,0
0.114365,0,0,0,0
0.115748,0,0,0,0
0.117138,0,0,0,0
0.118523,0,0,0,0
0.119908,0,0,0,0
0.121297,0,0,0,0
0.122676,0,0,0,0
0.124055,0,0,0,0
0.125434,0,0,0,0
0.126919,0,0,0,0
0.128649,0,0,0,0
0.130189,0,0,0,0
0.131729,0,0,0,0
0.133146,0,0,0,0
0.134664,0,0,0,0
0.136210,0,0,0,0
0.137763,0,0,0,0
0.139320,0,0,0,0
0.140913,0,0,0,0
