elapsed_s,RAS_NEVER_COUNT,RAS_BUSY_CYCLES,RAS_SUPERTILE_ACTIVE_CYCLES,RAS_STALL_CYCLES_LRZ
0.937476,0,0,0,0
0.939025,0,0,0,0
0.940575,0,0,0,0
0.942131,0,0,0,0
0.943631,0,0,0,0
0.945237,0,0,0,0
0.946784,0,0,0,0
0.948333,0,0,0,0
0.949880,0,0,0,0
0.951480,0,0,0,0
0.953042,0,0,0,0
0.954590,0,0,0,0
0.956142,0,0,0,0
0.957687,0,0,0,0
0.959232,0,0,0,0
0.960784,0,0,0,0
0.962331,0,0,0,0
0.963892,0,0,0,0
0.965440,0,0,0,0
0.966987,0,0,0,0
0.968582,0,0,0,0
0.970112,0,0,0,0
0.971640,0,0,0,0
0.973190,0,0,0,0
0.974751,0,0,0,0
0.976302,0,0,0,0
0.977851,0,0,0,0
0.979399,0,0,0,0
0.980973,0,0,0,0
0.982363,0,0,0,0
0.983924,0,0,0,0
0.985479,0,0,0,0
0.987019,0,0,0,0
0.988563,0,0,0,0
0.990112,0,0,0,0
0.991664,0,0,0,0
0.993215,0,0,0,0
0.994764,0,0,0,0
0.996328,0,0,0,0
0.997878,0,0,0,0
0.999472,0,0,0,0
1.001023,0,0,0,0
1.002571,0,0,0,0
1.004123,0,0,0,0
1.005665,0,0,0,0
1.007218,0,0,0,0
1.008661,0,0,0,0
1.010091,0,0,0,0
1.011483,0,0,0,0
1.012871,0,0,0,0
1.014258,0,0,0,0
1.015687,0,0,0,0
1.017085,0,0,0,0
1.018601,0,0,0,0
1.020153,0,0,0,0
1.021704,0,0,0,0
1.023253,0,0,0,0
1.024643,0,0,0,0
1.026034,0,0,0,0
1.027561,0,0,0,0
1.029113,0,0,0,0
1.030661,0,0,0,0
1.032216,0,0,0,0
1.033766,0,0,0,0
1.035315,0,0,0,0
1.036870,0,0,0,0
1.038431,0,0,0,0
1.039984,0,0,0,0
1.041535,0,0,0,0
1.043085,0,0,0,0
1.044697,0,0,0,0
1.046246,0,0,0,0
1.047840,0,0,0,0
1.049405,0,0,0,0
1.050954,0,0,0,0
1.052505,0,0,0,0
1.054056,0,0,0,0
1.055608,0,0,0,0
1.057159,0,0,0,0
1.058707,0,0,0,0
1.060271,0,0,0,0
1.061821,0,0,0,0
1.063496,0,0,0,0
1.064892,0,0,0,0
1.066283,0,0,0,0
1.067803,0,0,0,0
1.069355,0,0,0,0
1.070916,0,0,0,0
1.072467,0,0,0,0
1.074018,0,0,0,0
1.075570,0,0,0,0
1.077312,0,0,0,0
1.078862,0,0,0,0
1.080497,0,0,0,0
1.082061,0,0,0,0
1.083613,0,0,0,0
1.085164,0,0,0,0
1.086712,0,0,0,0
1.088264,0,0,0,0
1.089806,0,0,0,0
1.091346,0,0,0,0
1.092916,0,0,0,0
1.094463,0,0,0,0
1.096015,0,0,0,0
1.097564,0,0,0,0
1.099110,0,0,0,0
1.100713,0,0,0,0
1.102261,0,0,0,0
1.103824,0,0,0,0
1.105373,0,0,0,0
1.106919,0,0,0,0
1.108468,0,0,0,0
1.110018,0,0,0,0
1.111610,0,0,0,0
1.113158,0,0,0,0
1.114717,0,0,0,0
1.116268,0,0,0,0
1.117818,0,0,0,0
1.119365,0,0,0,0
1.120786,0,0,0,0
1.122177,0,0,0,0
1.123694,0,0,0,0
1.125255,0,0,0,0
1.126803,0,0,0,0
1.128350,0,0,0,0
1.129899,0,0,0,0
1.131450,0,0,0,0
1.133000,0,0,0,0
1.134546,0,0,0,0
1.136109,0,0,0,0
1.137659,0,0,0,0
1.139206,0,0,0,0
1.140759,0,0,0,0
1.142306,0,0,0,0
1.143898,0,0,0,0
1.145448,0,0,0,0
1.147922,0,0,0,0
1.149315,0,0,0,0
1.150830,0,0,0,0
1.152260,0,0,0,0
1.153674,0,0,0,0
1.155188,0,0,0,0
1.156786,0,0,0,0
1.158345,0,0,0,0
1.159938,0,0,0,0
1.161487,0,0,0,0
1.163034,0,0,0,0
1.164582,0,0,0,0
1.166131,0,0,0,0
1.167680,0,0,0,0
1.169240,0,0,0,0
1.170747,0,0,0,0
1.172151,0,0,0,0
1.173670,0,0,0,0
1.175260,0,0,0,0
1.176651,0,0,0,0
1.178041,0,0,0,0
1.179570,0,0,0,0
1.181121,0,0,0,0
1.182668,0,0,0,0
1.184219,0,0,0,0
1.185770,0,0,0,0
1.187319,0,0,0,0
1.188874,0,0,0,0
1.190435,0,0,0,0
1.192030,0,0,0,0
1.193571,0,0,0,0
1.195110,0,0,0,0
1.196800,0,0,0,0
1.198348,0,0,0,0
1.199902,0,0,0,0
1.201392,0,0,0,0
1.202913,0,0,0,0
1.204364,0,0,0,0
1.205874,0,0,0,0
1.207468,0,0,0,0
1.209020,0,0,0,0
1.210568,0,0,0,0
1.212134,0,0,0,0
1.213685,0,0,0,0
1.215233,0,0,0,0
1.216788,0,0,0,0
1.218336,0,0,0,0
1.219887,0,0,0,0
1.221438,0,0,0,0
1.223001,0,0,0,0
1.224598,0,0,0,0
1.226149,0,0,0,0
1.227702,0,0,0,0
1.229252,0,0,0,0
1.230801,0,0,0,0
1.232351,0,0,0,0
1.233916,0,0,0,0
1.235467,0,0,0,0
1.237018,0,0,0,0
1.238566,0,0,0,0
1.240119,0,0,0,0
1.241669,0,0,0,0
1.243217,0,0,0,0
1.244785,0,0,0,0
1.246335,0,0,0,0
1.247888,0,0,0,0
1.249438,0,0,0,0
1.250987,0,0,0,0
1.252537,0,0,0,0
1.254087,0,0,0,0
1.255693,0,0,0,0
1.257244,0,0,0,0
1.258794,0,0,0,0
1.260344,0,0,0,0
1.261894,0,0,0,0
1.263446,0,0,0,0
1.264998,0,0,0,0
1.266560,0,0,0,0
1.268112,0,0,0,0
1.269664,0,0,0,0
1.271256,0,0,0,0
1.272638,0,0,0,0
1.274029,0,0,0,0
1.275548,0,0,0,0
1.276986,0,0,0,0
1.278506,0,0,0,0
1.280058,0,0,0,0
1.281608,0,0,0,0
1.283156,0,0,0,0
1.284711,0,0,0,0
1.286260,0,0,0,0
1.287867,0,0,0,0
1.289419,0,0,0,0
1.290968,0,0,0,0
1.292518,0,0,0,0
1.294068,0,0,0,0
1.295620,0,0,0,0
1.297162,0,0,0,0
1.298716,0,0,0,0
1.300132,0,0,0,0
1.301652,0,0,0,0
1.303241,0,0,0,0
1.304792,0,0,0,0
1.306339,0,0,0,0
1.307890,0,0,0,0
1.309452,0,0,0,0
1.310999,0,0,0,0
1.312547,0,0,0,0
1.314108,0,0,0,0
1.315792,0,0,0,0
1.317191,0,0,0,0
1.318699,0,0,0,0
1.320127,0,0,0,0
1.321640,0,0,0,0
1.323179,0,0,0,0
1.324790,0,0,0,0
1.326337,0,0,0,0
1.327888,0,0,0,0
1.329436,0,0,0,0
1.330996,0,0,0,0
1.332546,0,0,0,0
1.334095,0,0,0,0
1.335688,0,0,0,0
1.337238,0,0,0,0
1.338785,0,0,0,0
1.340335,0,0,0,0
1.341771,0,0,0,0
1.343292,0,0,0,0
1.344846,0,0,0,0
1.346392,0,0,0,0
1.347944,0,0,0,0
1.349494,0,0,0,0
1.351733,0,0,0,0
1.356618,0,0,0,0
1.358014,0,0,0,0
1.359405,0,0,0,0
1.361002,0,0,0,0
1.362394,0,0,0,0
1.363781,0,0,0,0
1.365163,0,0,0,0
1.366543,0,0,0,0
1.367933,0,0,0,0
1.369449,0,0,0,0
1.370842,0,0,0,0
1.372198,0,0,0,0
1.373541,0,0,0,0
1.374939,0,0,0,0
1.376365,0,0,0,0
1.377765,0,0,0,0
1.379205,0,0,0,0
1.380641,0,0,0,0
1.382110,0,0,0,0
1.383514,0,0,0,0
1.384944,0,0,0,0
1.386327,0,0,0,0
1.387709,0,0,0,0
1.389089,0,0,0,0
1.390478,0,0,0,0
1.391857,0,0,0,0
1.393285,0,0,0,0
1.394794,0,0,0,0
1.396211,0,0,0,0
1.397725,0,0,0,0
1.399307,0,0,0,0
1.400862,0,0,0,0
1.402248,0,0,0,0
1.403700,0,0,0,0
1.405243,0,0,0,0
1.406784,0,0,0,0
1.408203,0,0,0,0
1.409725,0,0,0,0
1.411163,0,0,0,0
1.412693,0,0,0,0
1.414244,0,0,0,0
1.415842,0,0,0,0
1.417397,0,0,0,0
1.418948,0,0,0,0
1.420501,0,0,0,0
1.422068,0,0,0,0
1.423623,0,0,0,0
1.425177,0,0,0,0
1.426729,0,0,0,0
1.428283,0,0,0,0
1.429835,0,0,0,0
1.431505,0,0,0,0
1.432883,0,0,0,0
1.434276,0,0,0,0
1.435797,0,0,0,0
1.437350,0,0,0,0
1.438900,0,0,0,0
1.440452,0,0,0,0
1.442005,0,0,0,0
1.443572,0,0,0,0
1.445124,0,0,0,0
1.446677,0,0,0,0
1.448230,0,0,0,0
1.449780,0,0,0,0
1.451330,0,0,0,0
1.452930,0,0,0,0
1.454491,0,0,0,0
1.455966,0,0,0,0
1.457513,0,0,0,0
1.459061,0,0,0,0
1.460610,0,0,0,0
1.462162,0,0,0,0
1.463764,0,0,0,0
1.465204,0,0,0,0
1.466727,0,0,0,0
1.468283,0,0,0,0
1.469835,0,0,0,0
1.471386,0,0,0,0
1.472983,0,0,0,0
1.474535,0,0,0,0
1.476103,0,0,0,0
1.477655,0,0,0,0
1.479251,0,0,0,0
1.480809,0,0,0,0
1.482360,0,0,0,0
1.483914,0,0,0,0
1.485468,0,0,0,0
1.487033,0,0,0,0
1.488586,0,0,0,0
1.490136,0,0,0,0
1.491578,0,0,0,0
1.493129,0,0,0,0
1.494630,0,0,0,0
1.496193,0,0,0,0
1.497762,0,0,0,0
1.499314,0,0,0,0
1.500873,0,0,0,0
1.502426,0,0,0,0
1.503984,0,0,0,0
1.505540,0,0,0,0
1.507092,0,0,0,0
1.508592,0,0,0,0
1.510118,0,0,0,0
1.511716,0,0,0,0
1.513271,0,0,0,0
