elapsed_s,PC_RESERVED_56,PC_RESERVED_57,PC_RESERVED_58,PC_RESERVED_59,PC_S_BUSY_CYCLES,PC_S_WORKING_CYCLES,PC_S_STALL_CYCLES_VFD,PC_S_STALL_CYCLES_VPC_FE
0.001204,0,0,0,0,0,0,0,0
0.003008,0,0,0,0,0,0,0,0
0.004624,0,0,0,0,0,0,0,0
0.006169,0,0,0,0,0,0,0,0
0.007742,0,0,0,0,0,0,0,0
0.009343,0,0,0,0,0,0,0,0
0.010887,0,0,0,0,0,0,0,0
0.012567,0,0,0,0,0,0,0,0
0.014109,0,0,0,0,0,0,0,0
0.015834,0,0,0,0,0,0,0,0
0.017519,0,0,0,0,0,0,0,0
0.019137,0,0,0,0,0,0,0,0
0.020669,0,0,0,0,0,0,0,0
0.022141,0,0,0,0,0,0,0,0
0.023613,0,0,0,0,0,0,0,0
0.025220,0,0,0,0,0,0,0,0
0.026691,0,0,0,0,0,0,0,0
0.028163,0,0,0,0,0,0,0,0
0.029650,0,0,0,0,0,0,0,0
0.031119,0,0,0,0,0,0,0,0
0.032590,0,0,0,0,0,0,0,0
0.034093,0,0,0,0,0,0,0,0
0.035569,0,0,0,0,0,0,0,0
0.037056,0,0,0,0,0,0,0,0
0.038467,0,0,0,0,0,0,0,0
0.040001,0,0,0,0,0,0,0,0
0.041533,0,0,0,0,0,0,0,0
0.042971,0,0,0,0,0,0,0,0
0.044492,0,0,0,0,0,0,0,0
0.045874,0,0,0,0,0,0,0,0
0.047256,0,0,0,0,0,0,0,0
0.048638,0,0,0,0,0,0,0,0
0.050024,0,0,0,0,0,0,0,0
0.051408,0,0,0,0,0,0,0,0
0.052806,0,0,0,0,0,0,0,0
0.054188,0,0,0,0,0,0,0,0
0.055572,0,0,0,0,0,0,0,0
0.056976,0,0,0,0,0,0,0,0
0.058341,0,0,0,0,0,0,0,0
0.059702,0,0,0,0,0,0,0,0
0.061165,0,0,0,0,0,0,0,0
0.062528,0,0,0,0,0,0,0,0
0.063895,0,0,0,0,0,0,0,0
0.065272,0,0,0,0,0,0,0,0
0.066638,0,0,0,0,0,0,0,0
0.067998,0,0,0,0,0,0,0,0
0.069363,0,0,0,0,0,0,0,0
0.070742,0,0,0,0,876,1074,0,0
0.072145,0,0,0,0,0,0,0,0
0.073597,0,0,0,0,0,0,0,0
0.075018,0,0,0,0,0,0,0,0
0.076705,0,0,0,0,0,0,0,0
0.078219,0,0,0,0,0,0,0,0
0.079615,0,0,0,0,0,0,0,0
0.081049,0,0,0,0,1038,1323,12,0
0.082315,0,0,0,0,3537,4500,150,0
0.083578,0,0,0,0,3675,4470,144,0
0.084873,0,0,0,0,3675,4575,150,0
0.086140,0,0,0,0,3627,4497,150,0
0.087406,0,0,0,0,3576,4470,144,0
0.088674,0,0,0,0,3627,4497,150,0
0.089935,0,0,0,0,3576,4470,144,0
0.091196,0,0,0,0,3528,4497,150,0
0.092459,0,0,0,0,3675,4470,144,0
0.093720,0,0,0,0,3528,4392,150,0
0.094983,0,0,0,0,1626,2001,48,0
0.096404,0,0,0,0,0,0,0,0
0.097814,0,0,0,0,0,0,0,0
0.099223,0,0,0,0,0,0,0,0
0.100681,0,0,0,0,0,0,0,0
0.102088,0,0,0,0,0,0,0,0
0.103495,0,0,0,0,0,0,0,0
0.104901,0,0,0,0,0,0,0,0
0.106321,0,0,0,0,0,0,0,0
0.107726,0,0,0,0,0,0,0,0
0.109231,0,0,0,0,0,0,0,0
0.110634,0,0,0,0,0,0,0,0
0.112100,0,0,0,0,0,0,0,0
0.113503,0,0,0,0,0,0,0,0
0.114905,0,0,0,0,0,0,0,0
0.120101,0,0,0,0,0,0,0,0
0.121574,0,0,0,0,0,0,0,0
0.122980,0,0,0,0,0,0,0,0
0.124942,0,0,0,0,0,0,0,0
0.126354,0,0,0,0,0,0,0,0
0.127755,0,0,0,0,0,0,0,0
0.129257,0,0,0,0,0,0,0,0
0.130664,0,0,0,0,0,0,0,0
0.132071,0,0,0,0,0,0,0,0
0.133479,0,0,0,0,0,0,0,0
0.134882,0,0,0,0,0,0,0,0
0.136411,0,0,0,0,0,0,0,0
0.137843,0,0,0,0,0,0,0,0
0.139210,0,0,0,0,0,0,0,0
0.140577,0,0,0,0,0,0,0,0
0.141938,0,0,0,0,0,0,0,0
0.143298,0,0,0,0,0,0,0,0
0.144661,0,0,0,0,0,0,0,0
0.146026,0,0,0,0,0,0,0,0
0.147385,0,0,0,0,0,0,0,0
0.148889,0,0,0,0,0,0,0,0
0.150473,0,0,0,0,0,0,0,0
0.152047,0,0,0,0,0,0,0,0
0.153620,0,0,0,0,0,0,0,0
0.155190,0,0,0,0,0,0,0,0
0.156764,0,0,0,0,0,0,0,0
0.158336,0,0,0,0,0,0,0,0
0.159796,0,0,0,0,0,0,0,0
0.161343,0,0,0,0,0,0,0,0
0.162913,0,0,0,0,0,0,0,0
0.164531,0,0,0,0,0,0,0,0
0.166104,0,0,0,0,0,0,0,0
0.167674,0,0,0,0,0,0,0,0
0.169308,0,0,0,0,0,0,0,0
0.170891,0,0,0,0,0,0,0,0
0.172465,0,0,0,0,0,0,0,0
0.174038,0,0,0,0,0,0,0,0
0.175608,0,0,0,0,0,0,0,0
0.177182,0,0,0,0,0,0,0,0
0.178754,0,0,0,0,0,0,0,0
0.180327,0,0,0,0,0,0,0,0
0.181957,0,0,0,0,0,0,0,0
0.183529,0,0,0,0,0,0,0,0
0.185101,0,0,0,0,0,0,0,0
0.186672,0,0,0,0,0,0,0,0
0.188246,0,0,0,0,0,0,0,0
0.189818,0,0,0,0,0,0,0,0
0.191389,0,0,0,0,0,0,0,0
0.192973,0,0,0,0,0,0,0,0
0.194546,0,0,0,0,0,0,0,0
0.196119,0,0,0,0,0,0,0,0
0.197731,0,0,0,0,0,0,0,0
0.199325,0,0,0,0,0,0,0,0
0.200898,0,0,0,0,0,0,0,0
0.202478,0,0,0,0,0,0,0,0
0.204450,0,0,0,0,0,0,0,0
0.205883,0,0,0,0,0,0,0,0
0.207287,0,0,0,0,0,0,0,0
0.208694,0,0,0,0,0,0,0,0
0.210230,0,0,0,0,0,0,0,0
0.211801,0,0,0,0,0,0,0,0
0.213379,0,0,0,0,0,0,0,0
0.214964,0,0,0,0,0,0,0,0
0.216540,0,0,0,0,0,0,0,0
0.218114,0,0,0,0,0,0,0,0
0.219685,0,0,0,0,0,0,0,0
0.221316,0,0,0,0,0,0,0,0
0.222879,0,0,0,0,0,0,0,0
0.224322,0,0,0,0,0,0,0,0
0.225875,0,0,0,0,0,0,0,0
0.227444,0,0,0,0,0,0,0,0
0.229059,0,0,0,0,0,0,0,0
0.230633,0,0,0,0,0,0,0,0
0.232207,0,0,0,0,0,0,0,0
0.233780,0,0,0,0,0,0,0,0
0.235352,0,0,0,0,0,0,0,0
0.236938,0,0,0,0,0,0,0,0
0.238512,0,0,0,0,0,0,0,0
0.240086,0,0,0,0,0,0,0,0
0.241659,0,0,0,0,0,0,0,0
0.243279,0,0,0,0,0,0,0,0
0.244897,0,0,0,0,0,0,0,0
0.246472,0,0,0,0,0,0,0,0
0.248060,0,0,0,0,0,0,0,0
0.249625,0,0,0,0,0,0,0,0
0.251188,0,0,0,0,0,0,0,0
0.252631,0,0,0,0,0,0,0,0
0.254240,0,0,0,0,0,0,0,0
0.255810,0,0,0,0,0,0,0,0
0.257385,0,0,0,0,0,0,0,0
0.258968,0,0,0,0,0,0,0,0
0.260584,0,0,0,0,0,0,0,0
0.262034,0,0,0,0,0,0,0,0
0.263579,0,0,0,0,0,0,0,0
0.265152,0,0,0,0,0,0,0,0
0.266727,0,0,0,0,0,0,0,0
0.268302,0,0,0,0,0,0,0,0
0.269889,0,0,0,0,0,0,0,0
0.271461,0,0,0,0,0,0,0,0
0.273034,0,0,0,0,0,0,0,0
0.274608,0,0,0,0,0,0,0,0
0.276183,0,0,0,0,0,0,0,0
0.277800,0,0,0,0,0,0,0,0
0.279372,0,0,0,0,0,0,0,0
0.280958,0,0,0,0,0,0,0,0
0.282533,0,0,0,0,0,0,0,0
0.284107,0,0,0,0,0,0,0,0
0.285681,0,0,0,0,0,0,0,0
0.287253,0,0,0,0,0,0,0,0
0.288828,0,0,0,0,0,0,0,0
0.290402,0,0,0,0,0,0,0,0
0.291987,0,0,0,0,0,0,0,0
0.293443,0,0,0,0,0,0,0,0
0.294860,0,0,0,0,0,0,0,0
0.296401,0,0,0,0,0,0,0,0
0.297976,0,0,0,0,0,0,0,0
0.299549,0,0,0,0,0,0,0,0
0.301121,0,0,0,0,0,0,0,0
0.302708,0,0,0,0,0,0,0,0
0.304282,0,0,0,0,0,0,0,0
0.305856,0,0,0,0,0,0,0,0
0.307429,0,0,0,0,0,0,0,0
0.309002,0,0,0,0,0,0,0,0
0.310577,0,0,0,0,0,0,0,0
0.312152,0,0,0,0,0,0,0,0
0.313740,0,0,0,0,0,0,0,0
0.315311,0,0,0,0,0,0,0,0
0.316885,0,0,0,0,0,0,0,0
0.318459,0,0,0,0,0,0,0,0
0.320097,0,0,0,0,0,0,0,0
0.321736,0,0,0,0,0,0,0,0
0.323308,0,0,0,0,0,0,0,0
0.324938,0,0,0,0,0,0,0,0
0.326503,0,0,0,0,0,0,0,0
0.328146,0,0,0,0,0,0,0,0
0.329720,0,0,0,0,0,0,0,0
0.331291,0,0,0,0,0,0,0,0
0.332864,0,0,0,0,0,0,0,0
0.334437,0,0,0,0,0,0,0,0
0.336103,0,0,0,0,0,0,0,0
0.337521,0,0,0,0,0,0,0,0
0.339061,0,0,0,0,0,0,0,0
0.340678,0,0,0,0,0,0,0,0
0.342249,0,0,0,0,0,0,0,0
0.343820,0,0,0,0,0,0,0,0
0.345395,0,0,0,0,0,0,0,0
0.346978,0,0,0,0,0,0,0,0
0.348551,0,0,0,0,0,0,0,0
0.350122,0,0,0,0,0,0,0,0
0.351693,0,0,0,0,0,0,0,0
0.353354,0,0,0,0,0,0,0,0
0.354924,0,0,0,0,0,0,0,0
0.356541,0,0,0,0,0,0,0,0
0.358125,0,0,0,0,0,0,0,0
0.359694,0,0,0,0,0,0,0,0
0.361319,0,0,0,0,0,0,0,0
0.362888,0,0,0,0,0,0,0,0
0.364461,0,0,0,0,0,0,0,0
0.366032,0,0,0,0,0,0,0,0
0.367601,0,0,0,0,0,0,0,0
0.369056,0,0,0,0,0,0,0,0
0.370598,0,0,0,0,0,0,0,0
0.372170,0,0,0,0,0,0,0,0
0.373784,0,0,0,0,0,0,0,0
0.375354,0,0,0,0,0,0,0,0
0.376926,0,0,0,0,0,0,0,0
0.378498,0,0,0,0,0,0,0,0
0.380082,0,0,0,0,0,0,0,0
0.381653,0,0,0,0,0,0,0,0
0.383223,0,0,0,0,0,0,0,0
0.385100,0,0,0,0,0,0,0,0
0.386675,0,0,0,0,0,0,0,0
0.388248,0,0,0,0,0,0,0,0
0.389866,0,0,0,0,0,0,0,0
0.391451,0,0,0,0,0,0,0,0
0.393022,0,0,0,0,0,0,0,0
0.394595,0,0,0,0,0,0,0,0
0.396167,0,0,0,0,0,0,0,0
0.397739,0,0,0,0,0,0,0,0
0.399309,0,0,0,0,0,0,0,0
0.400879,0,0,0,0,0,0,0,0
0.402462,0,0,0,0,0,0,0,0
0.403909,0,0,0,0,0,0,0,0
0.405462,0,0,0,0,0,0,0,0
0.407033,0,0,0,0,0,0,0,0
0.408608,0,0,0,0,0,0,0,0
0.410173,0,0,0,0,0,0,0,0
0.411736,0,0,0,0,0,0,0,0
0.413410,0,0,0,0,0,0,0,0
0.414854,0,0,0,0,0,0,0,0
0.416364,0,0,0,0,0,0,0,0
0.417785,0,0,0,0,0,0,0,0
0.419195,0,0,0,0,0,0,0,0
0.420650,0,0,0,0,0,0,0,0
0.422060,0,0,0,0,0,0,0,0
0.423483,0,0,0,0,0,0,0,0
0.425022,0,0,0,0,0,0,0,0
0.426597,0,0,0,0,0,0,0,0
0.428173,0,0,0,0,0,0,0,0
0.429738,0,0,0,0,0,0,0,0
0.431300,0,0,0,0,0,0,0,0
0.432741,0,0,0,0,0,0,0,0
0.434295,0,0,0,0,0,0,0,0
0.435867,0,0,0,0,0,0,0,0
0.437447,0,0,0,0,0,0,0,0
0.439018,0,0,0,0,0,0,0,0
0.440594,0,0,0,0,0,0,0,0
0.442168,0,0,0,0,0,0,0,0
0.443741,0,0,0,0,0,0,0,0
0.445332,0,0,0,0,0,0,0,0
0.446905,0,0,0,0,0,0,0,0
0.448480,0,0,0,0,0,0,0,0
0.450054,0,0,0,0,0,0,0,0
0.451627,0,0,0,0,0,0,0,0
0.453243,0,0,0,0,0,0,0,0
0.454817,0,0,0,0,0,0,0,0
0.456407,0,0,0,0,0,0,0,0
0.457980,0,0,0,0,0,0,0,0
0.459552,0,0,0,0,0,0,0,0
0.461126,0,0,0,0,0,0,0,0
0.462698,0,0,0,0,0,0,0,0
0.464274,0,0,0,0,0,0,0,0
0.465848,0,0,0,0,0,0,0,0
0.467433,0,0,0,0,0,0,0,0
0.469050,0,0,0,0,0,0,0,0
0.470625,0,0,0,0,0,0,0,0
0.472200,0,0,0,0,0,0,0,0
0.473775,0,0,0,0,0,0,0,0
0.475346,0,0,0,0,0,0,0,0
0.476921,0,0,0,0,0,0,0,0
0.478509,0,0,0,0,0,0,0,0
0.480085,0,0,0,0,0,0,0,0
0.481658,0,0,0,0,0,0,0,0
0.483231,0,0,0,0,0,0,0,0
0.484849,0,0,0,0,0,0,0,0
0.486424,0,0,0,0,0,0,0,0
0.487995,0,0,0,0,0,0,0,0
0.489608,0,0,0,0,0,0,0,0
0.491024,0,0,0,0,0,0,0,0
0.492565,0,0,0,0,0,0,0,0
0.494140,0,0,0,0,0,0,0,0
0.495713,0,0,0,0,0,0,0,0
0.497340,0,0,0,0,0,0,0,0
0.498913,0,0,0,0,0,0,0,0
0.500578,0,0,0,0,0,0,0,0
0.502152,0,0,0,0,0,0,0,0
0.503724,0,0,0,0,0,0,0,0
0.505388,0,0,0,0,0,0,0,0
0.506960,0,0,0,0,0,0,0,0
0.508535,0,0,0,0,0,0,0,0
0.510109,0,0,0,0,0,0,0,0
0.511694,0,0,0,0,0,0,0,0
0.513320,0,0,0,0,0,0,0,0
0.514894,0,0,0,0,0,0,0,0
0.516514,0,0,0,0,0,0,0,0
0.518087,0,0,0,0,0,0,0,0
0.519660,0,0,0,0,0,0,0,0
0.521288,0,0,0,0,0,0,0,0
0.522874,0,0,0,0,0,0,0,0
0.524450,0,0,0,0,0,0,0,0
0.526024,0,0,0,0,0,0,0,0
0.527597,0,0,0,0,0,0,0,0
0.529171,0,0,0,0,0,0,0,0
0.530745,0,0,0,0,0,0,0,0
0.532321,0,0,0,0,0,0,0,0
0.533943,0,0,0,0,0,0,0,0
0.535506,0,0,0,0,0,0,0,0
