elapsed_s,TSE_REG_PROGRAMMING_ONLY_CYCLE_L0,TSE_COMMON_RAM_WORKING_CYCLE_L2,TSE_COMMON_RAM_RD_WORKING_CYCLE_L3,TSE_COMMON_RAM_WR_WORKING_CYCLE_L3
0.878013,0,0,0,0
0.879567,0,0,0,0
0.881119,0,0,0,0
0.882669,0,0,0,0
0.884263,0,0,0,0
0.885816,0,0,0,0
0.887390,0,0,0,0
0.888943,0,0,0,0
0.890493,0,0,0,0
0.892046,0,0,0,0
0.893597,0,0,0,0
0.895153,0,0,0,0
0.896706,0,0,0,0
0.898269,0,0,0,0
0.899867,0,0,0,0
0.901420,0,0,0,0
0.902970,0,0,0,0
0.904527,0,0,0,0
0.906077,0,0,0,0
0.907631,0,0,0,0
0.909197,0,0,0,0
0.910747,0,0,0,0
0.912170,0,0,0,0
0.913691,0,0,0,0
0.915245,0,0,0,0
0.916842,0,0,0,0
0.918392,0,0,0,0
0.919837,0,0,0,0
0.921352,0,0,0,0
0.922895,0,0,0,0
0.924444,0,0,0,0
0.925995,0,0,0,0
0.927550,0,0,0,0
0.929102,0,0,0,0
0.930666,0,0,0,0
0.932262,0,0,0,0
0.933815,0,0,0,0
0.935370,0,0,0,0
0.936924,0,0,0,0
0.938475,0,0,0,0
0.940028,0,0,0,0
0.941594,0,0,0,0
0.943148,0,0,0,0
0.944703,0,0,0,0
0.946254,0,0,0,0
0.947852,0,0,0,0
0.949405,0,0,0,0
0.950957,0,0,0,0
0.952528,0,0,0,0
0.954080,0,0,0,0
0.955635,0,0,0,0
0.957187,0,0,0,0
0.958738,0,0,0,0
0.960289,0,0,0,0
0.961842,0,0,0,0
0.963409,0,0,0,0
0.965007,0,0,0,0
0.966560,0,0,0,0
0.968111,0,0,0,0
0.969656,0,0,0,0
0.971363,0,0,0,0
0.972927,0,0,0,0
0.974363,0,0,0,0
0.976044,0,0,0,0
0.977572,0,0,0,0
0.979130,0,0,0,0
0.980687,0,0,0,0
0.982240,0,0,0,0
0.983796,0,0,0,0
0.985364,0,0,0,0
0.986918,0,0,0,0
0.988478,0,0,0,0
0.990031,0,0,0,0
0.991586,0,0,0,0
0.993142,0,0,0,0
0.994696,0,0,0,0
0.996176,0,0,0,0
0.997701,0,0,0,0
0.999257,0,0,0,0
1.000812,0,0,0,0
1.002364,0,0,0,0
1.003920,0,0,0,0
1.005365,0,0,0,0
1.006925,0,0,0,0
1.008481,0,0,0,0
1.010034,0,0,0,0
1.011636,0,0,0,0
1.013191,0,0,0,0
1.014746,0,0,0,0
1.016258,0,0,0,0
1.017783,0,0,0,0
1.019276,0,0,0,0
1.020854,0,0,0,0
1.022408,0,0,0,0
1.023964,0,0,0,0
1.025511,0,0,0,0
1.027057,0,0,0,0
1.028487,0,0,0,0
1.030011,0,0,0,0
1.031569,0,0,0,0
1.033115,0,0,0,0
1.034660,0,0,0,0
1.036085,0,0,0,0
1.037649,0,0,0,0
1.039227,0,0,0,0
1.041549,0,0,0,0
1.043089,0,0,0,0
1.044699,0,0,0,0
1.046253,0,0,0,0
1.047811,0,0,0,0
1.049394,0,0,0,0
1.050945,0,0,0,0
1.052528,0,0,0,0
1.054084,0,0,0,0
1.055642,0,0,0,0
1.057197,0,0,0,0
1.058752,0,0,0,0
1.060246,0,0,0,0
1.061772,0,0,0,0
1.063329,0,0,0,0
1.064885,0,0,0,0
1.066440,0,0,0,0
1.067996,0,0,0,0
1.069552,0,0,0,0
1.071197,0,0,0,0
1.072816,0,0,0,0
1.074370,0,0,0,0
1.075972,0,0,0,0
1.077528,0,0,0,0
1.079084,0,0,0,0
1.080694,0,0,0,0
1.082262,0,0,0,0
1.083820,0,0,0,0
1.085376,0,0,0,0
1.086931,0,0,0,0
1.088513,0,0,0,0
1.090067,0,0,0,0
1.091669,0,0,0,0
1.093240,0,0,0,0
1.094794,0,0,0,0
1.096404,0,0,0,0
1.097958,0,0,0,0
1.099517,0,0,0,0
1.101072,0,0,0,0
1.102626,0,0,0,0
1.104101,0,0,0,0
1.105627,0,0,0,0
1.107185,0,0,0,0
1.108742,0,0,0,0
1.110296,0,0,0,0
1.111854,0,0,0,0
1.113409,0,0,0,0
1.114978,0,0,0,0
1.116540,0,0,0,0
1.118095,0,0,0,0
1.119652,0,0,0,0
1.121207,0,0,0,0
1.122762,0,0,0,0
1.124381,0,0,0,0
1.125950,0,0,0,0
1.127508,0,0,0,0
1.129055,0,0,0,0
1.130600,0,0,0,0
1.132024,0,0,0,0
1.133547,0,0,0,0
1.135153,0,0,0,0
1.136718,0,0,0,0
1.138272,0,0,0,0
1.139871,0,0,0,0
1.141426,0,0,0,0
1.142978,0,0,0,0
1.144537,0,0,0,0
1.146089,0,0,0,0
1.147659,0,0,0,0
1.149213,0,0,0,0
1.150766,0,0,0,0
1.152269,0,0,0,0
1.153792,0,0,0,0
1.155347,0,0,0,0
1.156947,0,0,0,0
1.158389,0,0,0,0
1.159912,0,0,0,0
1.161461,0,0,0,0
1.163010,0,0,0,0
1.164565,0,0,0,0
1.166114,0,0,0,0
1.167666,0,0,0,0
1.169236,0,0,0,0
1.170785,0,0,0,0
1.172397,0,0,0,0
1.173944,0,0,0,0
1.175402,0,0,0,0
1.177014,0,0,0,0
1.178334,0,0,0,0
1.179814,0,0,0,0
1.181223,0,0,0,0
1.182770,0,0,0,0
1.184373,0,0,0,0
1.185925,0,0,0,0
1.187480,0,0,0,0
1.189033,0,0,0,0
1.190472,0,0,0,0
1.191997,0,0,0,0
1.193551,0,0,0,0
1.195186,0,0,0,0
1.196758,0,0,0,0
1.198150,0,0,0,0
1.199670,0,0,0,0
1.201288,0,0,0,0
1.203634,0,0,0,0
1.205158,0,0,0,0
1.206711,0,0,0,0
1.208264,0,0,0,0
1.209818,0,0,0,0
1.211386,0,0,0,0
1.212940,0,0,0,0
1.214491,0,0,0,0
1.216045,0,0,0,0
1.217599,0,0,0,0
1.219154,0,0,0,0
1.220708,0,0,0,0
1.222274,0,0,0,0
1.223830,0,0,0,0
1.225384,0,0,0,0
1.226937,0,0,0,0
1.228511,0,0,0,0
1.230062,0,0,0,0
1.231617,0,0,0,0
1.233173,0,0,0,0
1.234716,0,0,0,0
1.236181,0,0,0,0
1.237702,0,0,0,0
1.239253,0,0,0,0
1.240802,0,0,0,0
1.242352,0,0,0,0
1.243795,0,0,0,0
1.245432,0,0,0,0
1.246989,0,0,0,0
1.248549,0,0,0,0
1.250103,0,0,0,0
1.251704,0,0,0,0
1.253261,0,0,0,0
1.254829,0,0,0,0
1.256389,0,0,0,0
1.257942,0,0,0,0
1.259500,0,0,0,0
1.261055,0,0,0,0
1.262610,0,0,0,0
1.264165,0,0,0,0
1.265733,0,0,0,0
1.267291,0,0,0,0
1.268891,0,0,0,0
1.270445,0,0,0,0
1.272001,0,0,0,0
1.273556,0,0,0,0
1.275195,0,0,0,0
1.276635,0,0,0,0
1.278030,0,0,0,0
1.279554,0,0,0,0
1.281110,0,0,0,0
1.282664,0,0,0,0
1.284265,0,0,0,0
1.285821,0,0,0,0
1.287393,0,0,0,0
1.288940,0,0,0,0
1.290486,0,0,0,0
1.291909,0,0,0,0
1.293434,0,0,0,0
1.294988,0,0,0,0
1.296549,0,0,0,0
1.297998,0,0,0,0
1.299570,0,0,0,0
1.301127,0,0,0,0
1.302681,0,0,0,0
1.307189,0,0,0,0
1.311803,0,0,0,0
1.313194,0,0,0,0
1.314580,0,0,0,0
1.316011,0,0,0,0
1.317404,0,0,0,0
1.318794,0,0,0,0
1.320225,0,0,0,0
1.321616,0,0,0,0
1.323025,0,0,0,0
1.324418,0,0,0,0
1.325808,0,0,0,0
1.327199,0,0,0,0
1.328590,0,0,0,0
1.329979,0,0,0,0
1.331370,0,0,0,0
1.332797,0,0,0,0
1.334204,0,0,0,0
1.335596,0,0,0,0
1.336981,0,0,0,0
1.338364,0,0,0,0
1.339750,0,0,0,0
1.341270,0,0,0,0
1.342826,0,0,0,0
1.344399,0,0,0,0
1.345954,0,0,0,0
1.347556,0,0,0,0
1.349112,0,0,0,0
1.350667,0,0,0,0
1.352224,0,0,0,0
1.353771,0,0,0,0
1.355509,0,0,0,0
1.356942,0,0,0,0
1.358337,0,0,0,0
1.359730,0,0,0,0
1.361119,0,0,0,0
1.362509,0,0,0,0
1.363941,0,0,0,0
1.365545,0,0,0,0
1.367153,0,0,0,0
1.368705,0,0,0,0
1.370258,0,0,0,0
1.371813,0,0,0,0
1.373368,0,0,0,0
1.374920,0,0,0,0
1.376368,0,0,0,0
1.377897,0,0,0,0
1.379456,0,0,0,0
1.381013,0,0,0,0
1.382567,0,0,0,0
1.384123,0,0,0,0
1.385680,0,0,0,0
1.387250,0,0,0,0
1.388817,0,0,0,0
1.390373,0,0,0,0
1.391930,0,0,0,0
1.393485,0,0,0,0
1.395040,0,0,0,0
1.396604,0,0,0,0
1.398169,0,0,0,0
1.399622,0,0,0,0
1.401147,0,0,0,0
1.402701,0,0,0,0
1.404256,0,0,0,0
1.405813,0,0,0,0
1.408117,0,0,0,0
1.409602,0,0,0,0
1.411015,0,0,0,0
1.412450,0,0,0,0
1.413837,0,0,0,0
1.415258,0,0,0,0
1.416644,0,0,0,0
1.418027,0,0,0,0
1.419412,0,0,0,0
1.420806,0,0,0,0
1.422190,0,0,0,0
1.423574,0,0,0,0
1.424958,0,0,0,0
1.426341,0,0,0,0
1.427759,0,0,0,0
1.429142,0,0,0,0
1.430652,0,0,0,0
1.432089,0,0,0,0
1.433616,0,0,0,0
1.435172,0,0,0,0
1.436730,0,0,0,0
1.438284,0,0,0,0
1.439842,0,0,0,0
1.441387,0,0,0,0
1.442822,0,0,0,0
1.444484,0,0,0,0
1.446038,0,0,0,0
1.447596,0,0,0,0
1.449152,0,0,0,0
1.450707,0,0,0,0
1.452263,0,0,0,0
1.453824,0,0,0,0
1.455433,0,0,0,0
1.456940,0,0,0,0
1.458339,0,0,0,0
1.459775,0,0,0,0
1.461165,0,0,0,0
1.462554,0,0,0,0
1.463952,0,0,0,0
1.465430,0,0,0,0
1.466983,0,0,0,0
1.468544,0,0,0,0
1.470096,0,0,0,0
1.471652,0,0,0,0
1.473208,0,0,0,0
1.474774,0,0,0,0
1.476377,0,0,0,0
1.477968,0,0,0,0
1.479524,0,0,0,0
1.481079,0,0,0,0
1.482633,0,0,0,0
1.484188,0,0,0,0
1.485757,0,0,0,0
1.487312,0,0,0,0
1.488867,0,0,0,0
1.490420,0,0,0,0
1.492018,0,0,0,0
1.493573,0,0,0,0
1.495130,0,0,0,0
1.496700,0,0,0,0
1.498253,0,0,0,0
1.499808,0,0,0,0
1.501361,0,0,0,0
1.502752,0,0,0,0
1.504280,0,0,0,0
1.505836,0,0,0,0
1.507407,0,0,0,0
1.509009,0,0,0,0
1.510563,0,0,0,0
1.512119,0,0,0,0
1.513675,0,0,0,0
1.515231,0,0,0,0
1.516788,0,0,0,0
1.518233,0,0,0,0
1.519802,0,0,0,0
1.521395,0,0,0,0
1.522989,0,0,0,0
1.524592,0,0,0,0
1.526185,0,0,0,0
1.527782,0,0,0,0
1.529392,0,0,0,0
1.530986,0,0,0,0
1.532585,0,0,0,0
1.534180,0,0,0,0
1.535777,0,0,0,0
1.537372,0,0,0,0
1.538965,0,0,0,0
1.540449,0,0,0,0
1.542012,0,0,0,0
1.543609,0,0,0,0
1.545194,0,0,0,0
1.546779,0,0,0,0
1.548390,0,0,0,0
1.549862,0,0,0,0
1.551297,0,0,0,0
1.552723,0,0,0,0
1.554145,0,0,0,0
1.555615,0,0,0,0
1.557037,0,0,0,0
1.558592,0,0,0,0
1.560185,0,0,0,0
1.561794,0,0,0,0
