elapsed_s,TSE_BE_ST2_SCISSOR_VP_PARAMS_CACHE_MISS,TSE_BE_ILLEGAL_BOUNDING_BOX_PRIM,TSE_BE_VP_OUT_IS_NAN,TSE_BE_EXCLUDED_PRIM
0.001094,0,0,0,0
0.002675,0,0,0,0
0.004094,0,0,0,0
0.005577,0,0,0,0
0.006993,0,0,0,0
0.008407,0,0,0,0
0.009839,0,0,0,0
0.011258,0,0,0,0
0.012672,0,0,0,0
0.014088,0,0,0,0
0.015505,0,0,0,0
0.016951,0,0,0,0
0.018478,0,0,0,0
0.019848,0,0,0,0
0.021199,0,0,0,0
0.022567,0,0,0,0
0.023914,0,0,0,0
0.025261,0,0,0,0
0.026611,0,0,0,0
0.027957,0,0,0,0
0.029303,0,0,0,0
0.030686,0,0,0,0
0.032031,0,0,0,0
0.033376,0,0,0,0
0.034723,0,0,0,0
0.036060,0,0,0,0
0.037391,0,0,0,0
0.038722,0,0,0,0
0.040052,0,0,0,0
0.041393,0,0,0,0
0.042728,0,0,0,0
0.044057,0,0,0,0
0.045388,0,0,0,0
0.046729,0,0,0,0
0.048060,0,0,0,0
0.049392,0,0,0,0
0.050712,0,0,0,0
0.052005,0,0,0,0
0.053299,0,0,0,0
0.054633,0,0,0,0
0.055923,0,0,0,0
0.057213,0,0,0,0
0.058598,0,0,0,0
0.059891,0,0,0,0
0.061181,0,0,0,0
0.062498,0,0,0,0
0.063754,0,0,0,0
0.065059,0,0,0,0
0.066315,0,0,0,0
0.067653,0,0,0,0
0.068997,0,0,0,0
0.070386,0,0,0,0
0.071732,0,0,0,0
0.073151,0,0,0,0
0.074501,0,0,0,0
0.075849,0,0,0,0
0.077189,0,0,0,0
0.078553,0,0,0,0
0.079929,0,0,0,0
0.081305,0,0,0,0
0.082706,0,0,0,0
0.084163,0,0,0,0
0.085586,0,0,0,0
0.087008,0,0,0,0
0.088428,0,0,0,0
0.090287,0,0,0,0
0.092387,0,0,0,0
0.094885,0,0,0,0
0.096127,0,0,0,0
0.097366,0,0,0,0
0.098621,0,0,0,0
0.099861,0,0,0,0
0.101103,0,0,0,0
0.102345,0,0,0,0
0.103585,0,0,0,0
0.104824,0,0,0,0
0.106154,0,0,0,0
0.107637,0,0,0,0
0.108999,0,0,0,0
0.110417,0,0,0,0
0.111785,0,0,0,0
0.113147,0,0,0,0
0.114554,0,0,0,0
0.115929,0,0,0,0
0.117310,0,0,0,0
0.118744,0,0,0,0
0.120173,0,0,0,0
0.121646,0,0,0,0
0.123127,0,0,0,0
0.124613,0,0,0,0
0.126096,0,0,0,0
0.127488,0,0,0,0
0.128961,0,0,0,0
0.130473,0,0,0,0
0.132002,0,0,0,0
0.133363,0,0,0,0
0.134747,0,0,0,0
0.136087,0,0,0,0
0.137482,0,0,0,0
0.138842,0,0,0,0
0.140183,0,0,0,0
0.141534,0,0,0,0
0.142879,0,0,0,0
0.144223,0,0,0,0
0.145566,0,0,0,0
0.146964,0,0,0,0
0.148468,0,0,0,0
0.149898,0,0,0,0
0.151410,0,0,0,0
0.152951,0,0,0,0
0.154371,0,0,0,0
0.155890,0,0,0,0
0.157440,0,0,0,0
0.158989,0,0,0,0
0.160425,0,0,0,0
0.161885,0,0,0,0
0.163431,0,0,0,0
0.164979,0,0,0,0
0.166528,0,0,0,0
0.168077,0,0,0,0
0.169628,0,0,0,0
0.171191,0,0,0,0
0.172738,0,0,0,0
0.174289,0,0,0,0
0.175838,0,0,0,0
0.177385,0,0,0,0
0.178914,0,0,0,0
0.180308,0,0,0,0
0.181707,0,0,0,0
0.183093,0,0,0,0
0.184478,0,0,0,0
0.185865,0,0,0,0
0.187379,0,0,0,0
0.188926,0,0,0,0
0.190475,0,0,0,0
0.192037,0,0,0,0
0.193588,0,0,0,0
0.195180,0,0,0,0
0.196728,0,0,0,0
0.198277,0,0,0,0
0.199827,0,0,0,0
0.201375,0,0,0,0
