elapsed_s,TSE_FE_BR_STALLS_DUETO_BV_CLIP,TSE_FE_BR_STALLS_DUETO_BV_POLY,TSE_FE_BV_STALLS_DUETO_BR_CLIP,TSE_FE_BV_STALLS_DUETO_BR_POLY
1.267146,0,0,0,0
1.268698,0,0,0,0
1.270295,0,0,0,0
1.271727,0,0,0,0
1.273258,0,0,0,0
1.274813,0,0,0,0
1.276255,0,0,0,0
1.277824,0,0,0,0
1.279377,0,0,0,0
1.280927,0,0,0,0
1.282484,0,0,0,0
1.284034,0,0,0,0
1.285632,0,0,0,0
1.287204,0,0,0,0
1.288753,0,0,0,0
1.290304,0,0,0,0
1.291856,0,0,0,0
1.293408,0,0,0,0
1.295006,0,0,0,0
1.296556,0,0,0,0
1.297994,0,0,0,0
1.299516,0,0,0,0
1.301067,0,0,0,0
1.302623,0,0,0,0
1.304174,0,0,0,0
1.305728,0,0,0,0
1.307280,0,0,0,0
1.308844,0,0,0,0
1.310402,0,0,0,0
1.311953,0,0,0,0
1.313507,0,0,0,0
1.315059,0,0,0,0
1.316610,0,0,0,0
1.318207,0,0,0,0
1.319773,0,0,0,0
1.321327,0,0,0,0
1.322880,0,0,0,0
1.324430,0,0,0,0
1.326028,0,0,0,0
1.327581,0,0,0,0
1.329210,0,0,0,0
1.330841,0,0,0,0
1.332392,0,0,0,0
1.333991,0,0,0,0
1.335543,0,0,0,0
1.337095,0,0,0,0
1.338578,0,0,0,0
1.339969,0,0,0,0
1.341499,0,0,0,0
1.343042,0,0,0,0
1.344584,0,0,0,0
1.346004,0,0,0,0
1.347526,0,0,0,0
1.349076,0,0,0,0
1.350549,0,0,0,0
1.351959,0,0,0,0
1.353484,0,0,0,0
1.355039,0,0,0,0
1.356594,0,0,0,0
1.358192,0,0,0,0
1.359748,0,0,0,0
1.361305,0,0,0,0
1.362865,0,0,0,0
1.364410,0,0,0,0
1.365874,0,0,0,0
1.367397,0,0,0,0
1.368949,0,0,0,0
1.370507,0,0,0,0
1.372060,0,0,0,0
1.373673,0,0,0,0
1.375227,0,0,0,0
1.376780,0,0,0,0
1.378410,0,0,0,0
1.379964,0,0,0,0
1.381519,0,0,0,0
1.383074,0,0,0,0
1.384641,0,0,0,0
1.386196,0,0,0,0
1.387751,0,0,0,0
1.389305,0,0,0,0
1.390902,0,0,0,0
1.392454,0,0,0,0
1.394009,0,0,0,0
1.395577,0,0,0,0
1.397196,0,0,0,0
1.398859,0,0,0,0
1.400410,0,0,0,0
1.401965,0,0,0,0
1.403399,0,0,0,0
1.404924,0,0,0,0
1.406370,0,0,0,0
1.407752,0,0,0,0
1.409149,0,0,0,0
1.410544,0,0,0,0
1.412065,0,0,0,0
1.414137,0,0,0,0
1.415525,0,0,0,0
1.416923,0,0,0,0
1.418315,0,0,0,0
1.419702,0,0,0,0
1.421088,0,0,0,0
1.422479,0,0,0,0
1.423996,0,0,0,0
1.425552,0,0,0,0
1.427119,0,0,0,0
1.428672,0,0,0,0
1.430270,0,0,0,0
1.431824,0,0,0,0
1.433379,0,0,0,0
1.434933,0,0,0,0
1.436485,0,0,0,0
1.438097,0,0,0,0
1.439651,0,0,0,0
1.441206,0,0,0,0
1.442782,0,0,0,0
1.444337,0,0,0,0
1.445938,0,0,0,0
1.447484,0,0,0,0
1.449043,0,0,0,0
1.450654,0,0,0,0
1.452048,0,0,0,0
1.453617,0,0,0,0
1.455171,0,0,0,0
1.456723,0,0,0,0
1.458149,0,0,0,0
1.459684,0,0,0,0
1.461239,0,0,0,0
1.462838,0,0,0,0
1.464391,0,0,0,0
1.465947,0,0,0,0
1.467541,0,0,0,0
1.469094,0,0,0,0
1.470705,0,0,0,0
1.472134,0,0,0,0
1.473666,0,0,0,0
1.475222,0,0,0,0
1.476776,0,0,0,0
1.478246,0,0,0,0
1.479772,0,0,0,0
1.481342,0,0,0,0
1.482897,0,0,0,0
1.484451,0,0,0,0
1.486051,0,0,0,0
1.487608,0,0,0,0
1.489166,0,0,0,0
1.490723,0,0,0,0
1.492289,0,0,0,0
1.493891,0,0,0,0
1.495447,0,0,0,0
1.497001,0,0,0,0
1.498561,0,0,0,0
1.500116,0,0,0,0
1.501716,0,0,0,0
1.503286,0,0,0,0
1.504840,0,0,0,0
1.506356,0,0,0,0
1.507878,0,0,0,0
1.509435,0,0,0,0
1.511036,0,0,0,0
1.512590,0,0,0,0
1.514160,0,0,0,0
1.515715,0,0,0,0
1.517272,0,0,0,0
1.518872,0,0,0,0
1.520426,0,0,0,0
1.521985,0,0,0,0
1.523531,0,0,0,0
1.525090,0,0,0,0
1.526578,0,0,0,0
1.528133,0,0,0,0
1.529690,0,0,0,0
1.531246,0,0,0,0
1.532798,0,0,0,0
1.534417,0,0,0,0
1.535984,0,0,0,0
1.537540,0,0,0,0
1.539097,0,0,0,0
1.540650,0,0,0,0
1.542249,0,0,0,0
1.543807,0,0,0,0
1.545364,0,0,0,0
1.546808,0,0,0,0
1.548334,0,0,0,0
1.549935,0,0,0,0
1.551482,0,0,0,0
1.553027,0,0,0,0
1.554522,0,0,0,0
1.555911,0,0,0,0
1.557310,0,0,0,0
1.558869,0,0,0,0
1.560299,0,0,0,0
1.561703,0,0,0,0
1.563099,0,0,0,0
1.564487,0,0,0,0
1.565927,0,0,0,0
1.567331,0,0,0,0
1.568810,0,0,0,0
1.570426,0,0,0,0
1.571975,0,0,0,0
1.573581,0,0,0,0
1.575141,0,0,0,0
1.576691,0,0,0,0
1.578255,0,0,0,0
1.579875,0,0,0,0
1.581278,0,0,0,0
1.582771,0,0,0,0
