elapsed_s,TSE_NON_CLIP_WORKING_CYCLES,TSE_NULL_WORKING_CYCLES,TSE_OUT_PRIM_WORKING_CYCLES,TSE_INPUT_VERTEX_WORKING_CYCLES
0.884968,0,0,0,0
0.886523,0,0,0,0
0.888063,0,0,0,0
0.889725,0,0,0,0
0.891247,0,0,0,0
0.892798,0,0,0,0
0.894348,0,0,0,0
0.895896,0,0,0,0
0.897501,0,0,0,0
0.899052,0,0,0,0
0.900603,0,0,0,0
0.902153,0,0,0,0
0.903700,0,0,0,0
0.905293,0,0,0,0
0.906842,0,0,0,0
0.908407,0,0,0,0
0.909957,0,0,0,0
0.911505,0,0,0,0
0.913100,0,0,0,0
0.914650,0,0,0,0
0.916197,0,0,0,0
0.917751,0,0,0,0
0.919190,0,0,0,0
0.920714,0,0,0,0
0.922310,0,0,0,0
0.923859,0,0,0,0
0.925410,0,0,0,0
0.926960,0,0,0,0
0.928511,0,0,0,0
0.930119,0,0,0,0
0.931668,0,0,0,0
0.933220,0,0,0,0
0.934770,0,0,0,0
0.936320,0,0,0,0
0.937876,0,0,0,0
0.939423,0,0,0,0
0.940989,0,0,0,0
0.942539,0,0,0,0
0.944088,0,0,0,0
0.945600,0,0,0,0
0.947112,0,0,0,0
0.948593,0,0,0,0
0.950135,0,0,0,0
0.951688,0,0,0,0
0.953146,0,0,0,0
0.954564,0,0,0,0
0.956106,0,0,0,0
0.957658,0,0,0,0
0.959206,0,0,0,0
0.960756,0,0,0,0
0.962317,0,0,0,0
0.963864,0,0,0,0
0.965413,0,0,0,0
0.966960,0,0,0,0
0.968510,0,0,0,0
0.970102,0,0,0,0
0.971649,0,0,0,0
0.973091,0,0,0,0
0.974613,0,0,0,0
0.976164,0,0,0,0
0.977719,0,0,0,0
0.979241,0,0,0,0
0.980770,0,0,0,0
0.982321,0,0,0,0
0.983885,0,0,0,0
0.985482,0,0,0,0
0.987034,0,0,0,0
0.988587,0,0,0,0
0.990138,0,0,0,0
0.991688,0,0,0,0
0.993564,0,0,0,0
0.995032,0,0,0,0
0.996630,0,0,0,0
0.998253,0,0,0,0
0.999852,0,0,0,0
1.001300,0,0,0,0
1.002704,0,0,0,0
1.004089,0,0,0,0
1.005631,0,0,0,0
1.007024,0,0,0,0
1.008423,0,0,0,0
1.009814,0,0,0,0
1.011203,0,0,0,0
1.012595,0,0,0,0
1.013978,0,0,0,0
1.015487,0,0,0,0
1.016963,0,0,0,0
1.018518,0,0,0,0
1.020070,0,0,0,0
1.021677,0,0,0,0
1.023231,0,0,0,0
1.024830,0,0,0,0
1.026383,0,0,0,0
1.027825,0,0,0,0
1.029350,0,0,0,0
1.030904,0,0,0,0
1.032460,0,0,0,0
1.034014,0,0,0,0
1.035566,0,0,0,0
1.037121,0,0,0,0
1.038688,0,0,0,0
1.040241,0,0,0,0
1.041800,0,0,0,0
1.043351,0,0,0,0
1.044908,0,0,0,0
1.046461,0,0,0,0
1.048012,0,0,0,0
1.049493,0,0,0,0
1.051009,0,0,0,0
1.052595,0,0,0,0
1.054148,0,0,0,0
1.055699,0,0,0,0
1.057295,0,0,0,0
1.058846,0,0,0,0
1.060411,0,0,0,0
1.061961,0,0,0,0
1.063511,0,0,0,0
1.065108,0,0,0,0
1.066659,0,0,0,0
1.068209,0,0,0,0
1.069760,0,0,0,0
1.071324,0,0,0,0
1.072852,0,0,0,0
1.074404,0,0,0,0
1.075953,0,0,0,0
1.077505,0,0,0,0
1.079055,0,0,0,0
1.080609,0,0,0,0
1.082174,0,0,0,0
1.083724,0,0,0,0
1.085274,0,0,0,0
1.086826,0,0,0,0
1.088375,0,0,0,0
1.089898,0,0,0,0
1.091289,0,0,0,0
1.092855,0,0,0,0
1.094414,0,0,0,0
1.095854,0,0,0,0
1.097297,0,0,0,0
1.098690,0,0,0,0
1.100079,0,0,0,0
1.101529,0,0,0,0
1.102930,0,0,0,0
1.104451,0,0,0,0
1.106004,0,0,0,0
1.107556,0,0,0,0
1.109111,0,0,0,0
1.110664,0,0,0,0
1.112216,0,0,0,0
1.113799,0,0,0,0
1.115351,0,0,0,0
1.116907,0,0,0,0
1.118461,0,0,0,0
1.120014,0,0,0,0
1.121611,0,0,0,0
1.123165,0,0,0,0
1.124734,0,0,0,0
1.126287,0,0,0,0
1.127839,0,0,0,0
1.129438,0,0,0,0
1.130992,0,0,0,0
1.132548,0,0,0,0
1.134101,0,0,0,0
1.135667,0,0,0,0
1.137266,0,0,0,0
1.138819,0,0,0,0
1.140370,0,0,0,0
1.141959,0,0,0,0
1.143354,0,0,0,0
1.144922,0,0,0,0
1.146365,0,0,0,0
1.147886,0,0,0,0
1.149436,0,0,0,0
1.150986,0,0,0,0
1.152538,0,0,0,0
1.154124,0,0,0,0
1.155664,0,0,0,0
1.157103,0,0,0,0
1.158622,0,0,0,0
1.160170,0,0,0,0
1.161722,0,0,0,0
1.163270,0,0,0,0
1.164820,0,0,0,0
1.166369,0,0,0,0
1.167930,0,0,0,0
1.169523,0,0,0,0
1.171072,0,0,0,0
1.172622,0,0,0,0
1.174170,0,0,0,0
1.175716,0,0,0,0
1.177307,0,0,0,0
1.178867,0,0,0,0
1.180291,0,0,0,0
1.181818,0,0,0,0
1.183365,0,0,0,0
1.184959,0,0,0,0
1.186507,0,0,0,0
1.188052,0,0,0,0
1.189553,0,0,0,0
1.191095,0,0,0,0
1.193351,0,0,0,0
1.194788,0,0,0,0
1.196300,0,0,0,0
1.197679,0,0,0,0
1.199072,0,0,0,0
1.200601,0,0,0,0
1.202153,0,0,0,0
1.203702,0,0,0,0
1.205252,0,0,0,0
1.206802,0,0,0,0
1.208351,0,0,0,0
1.209864,0,0,0,0
1.211269,0,0,0,0
1.212661,0,0,0,0
1.214048,0,0,0,0
1.215434,0,0,0,0
1.216860,0,0,0,0
1.218336,0,0,0,0
1.219885,0,0,0,0
1.221447,0,0,0,0
1.222999,0,0,0,0
1.224551,0,0,0,0
1.226146,0,0,0,0
1.227695,0,0,0,0
1.229246,0,0,0,0
1.230795,0,0,0,0
1.232358,0,0,0,0
1.233876,0,0,0,0
1.235270,0,0,0,0
1.236790,0,0,0,0
1.238341,0,0,0,0
1.239890,0,0,0,0
1.241483,0,0,0,0
1.242924,0,0,0,0
1.244451,0,0,0,0
1.246004,0,0,0,0
1.247557,0,0,0,0
1.249156,0,0,0,0
1.250710,0,0,0,0
1.252263,0,0,0,0
1.253835,0,0,0,0
1.255387,0,0,0,0
1.256987,0,0,0,0
1.258533,0,0,0,0
1.260076,0,0,0,0
1.261774,0,0,0,0
1.263327,0,0,0,0
1.264939,0,0,0,0
1.266492,0,0,0,0
1.268045,0,0,0,0
1.269656,0,0,0,0
1.271203,0,0,0,0
1.272673,0,0,0,0
1.274241,0,0,0,0
1.275808,0,0,0,0
1.277364,0,0,0,0
1.278916,0,0,0,0
1.280472,0,0,0,0
1.282025,0,0,0,0
1.283576,0,0,0,0
1.285132,0,0,0,0
1.286699,0,0,0,0
1.288251,0,0,0,0
1.289810,0,0,0,0
1.291362,0,0,0,0
1.292917,0,0,0,0
1.294470,0,0,0,0
1.296022,0,0,0,0
1.297569,0,0,0,0
1.299095,0,0,0,0
1.300652,0,0,0,0
1.302205,0,0,0,0
1.304358,0,0,0,0
1.306389,0,0,0,0
1.307804,0,0,0,0
1.309200,0,0,0,0
1.310593,0,0,0,0
1.311983,0,0,0,0
1.313417,0,0,0,0
1.314955,0,0,0,0
1.316344,0,0,0,0
1.317735,0,0,0,0
1.319131,0,0,0,0
1.320853,0,0,0,0
1.322245,0,0,0,0
1.323635,0,0,0,0
1.325026,0,0,0,0
1.326415,0,0,0,0
1.327803,0,0,0,0
1.329376,0,0,0,0
1.330932,0,0,0,0
1.332487,0,0,0,0
1.334040,0,0,0,0
1.335592,0,0,0,0
1.337190,0,0,0,0
1.338744,0,0,0,0
1.340310,0,0,0,0
1.341868,0,0,0,0
1.343420,0,0,0,0
1.345019,0,0,0,0
1.346574,0,0,0,0
1.348127,0,0,0,0
1.349684,0,0,0,0
1.351250,0,0,0,0
1.352851,0,0,0,0
1.354405,0,0,0,0
1.355958,0,0,0,0
1.357511,0,0,0,0
1.359065,0,0,0,0
1.360620,0,0,0,0
1.362224,0,0,0,0
1.363767,0,0,0,0
1.365190,0,0,0,0
1.366711,0,0,0,0
1.368261,0,0,0,0
1.369819,0,0,0,0
1.371369,0,0,0,0
1.372937,0,0,0,0
1.374489,0,0,0,0
1.376040,0,0,0,0
1.377653,0,0,0,0
1.379204,0,0,0,0
1.380636,0,0,0,0
1.382163,0,0,0,0
1.383728,0,0,0,0
1.385323,0,0,0,0
1.386876,0,0,0,0
1.388430,0,0,0,0
1.389981,0,0,0,0
1.391531,0,0,0,0
1.393128,0,0,0,0
1.394694,0,0,0,0
1.396245,0,0,0,0
1.397800,0,0,0,0
1.399350,0,0,0,0
1.400947,0,0,0,0
1.402499,0,0,0,0
1.404050,0,0,0,0
1.405553,0,0,0,0
1.407087,0,0,0,0
1.408504,0,0,0,0
1.409929,0,0,0,0
1.411303,0,0,0,0
1.412728,0,0,0,0
1.414123,0,0,0,0
1.415526,0,0,0,0
1.416959,0,0,0,0
1.418348,0,0,0,0
1.419735,0,0,0,0
1.421253,0,0,0,0
1.422805,0,0,0,0
1.424355,0,0,0,0
1.425968,0,0,0,0
1.427519,0,0,0,0
1.429075,0,0,0,0
1.430630,0,0,0,0
1.432183,0,0,0,0
1.433620,0,0,0,0
1.435143,0,0,0,0
1.436587,0,0,0,0
1.438112,0,0,0,0
1.439665,0,0,0,0
1.441264,0,0,0,0
1.442818,0,0,0,0
1.444371,0,0,0,0
1.445866,0,0,0,0
1.447269,0,0,0,0
1.448837,0,0,0,0
1.450392,0,0,0,0
1.451944,0,0,0,0
1.453499,0,0,0,0
1.455053,0,0,0,0
1.456609,0,0,0,0
1.458053,0,0,0,0
1.459577,0,0,0,0
1.461132,0,0,0,0
1.462713,0,0,0,0
1.464257,0,0,0,0
1.465722,0,0,0,0
1.467111,0,0,0,0
1.468509,0,0,0,0
1.470029,0,0,0,0
1.471581,0,0,0,0
1.473181,0,0,0,0
1.474736,0,0,0,0
1.476289,0,0,0,0
1.477848,0,0,0,0
1.479415,0,0,0,0
1.481015,0,0,0,0
1.482570,0,0,0,0
1.484121,0,0,0,0
1.485680,0,0,0,0
1.487232,0,0,0,0
1.488832,0,0,0,0
1.490401,0,0,0,0
1.491952,0,0,0,0
1.493508,0,0,0,0
1.495062,0,0,0,0
1.496618,0,0,0,0
1.498217,0,0,0,0
1.499770,0,0,0,0
1.501338,0,0,0,0
1.502893,0,0,0,0
1.504448,0,0,0,0
1.506003,0,0,0,0
1.507556,0,0,0,0
1.509111,0,0,0,0
1.510665,0,0,0,0
1.512109,0,0,0,0
1.513767,0,0,0,0
1.515359,0,0,0,0
1.516954,0,0,0,0
1.518548,0,0,0,0
1.520140,0,0,0,0
1.521740,0,0,0,0
1.523346,0,0,0,0
1.524942,0,0,0,0
1.526526,0,0,0,0
1.528108,0,0,0,0
1.529810,0,0,0,0
1.531442,0,0,0,0
1.533036,0,0,0,0
1.534643,0,0,0,0
1.536235,0,0,0,0
1.537834,0,0,0,0
1.539426,0,0,0,0
1.541021,0,0,0,0
1.542614,0,0,0,0
1.544205,0,0,0,0
1.545830,0,0,0,0
1.547422,0,0,0,0
1.549014,0,0,0,0
1.550603,0,0,0,0
1.552192,0,0,0,0
1.553791,0,0,0,0
1.555382,0,0,0,0
1.556990,0,0,0,0
1.558582,0,0,0,0
1.560174,0,0,0,0
1.561774,0,0,0,0
1.563366,0,0,0,0
1.564961,0,0,0,0
