elapsed_s,TSE_SETUP_FDP3_2_WORKING_CYCLE_L3,TSE_SETUP_FDP3_3_WORKING_CYCLE_L3,TSE_SETUP_FDP3_4_WORKING_CYCLE_L3,TSE_SETUP_FDP3_5_WORKING_CYCLE_L3
0.639242,0,0,0,0
0.640794,0,0,0,0
0.642345,0,0,0,0
0.643894,0,0,0,0
0.645445,0,0,0,0
0.647010,0,0,0,0
0.648562,0,0,0,0
0.650112,0,0,0,0
0.651661,0,0,0,0
0.653255,0,0,0,0
0.654807,0,0,0,0
0.656358,0,0,0,0
0.657922,0,0,0,0
0.659471,0,0,0,0
0.661023,0,0,0,0
0.662573,0,0,0,0
0.664121,0,0,0,0
0.665677,0,0,0,0
0.667226,0,0,0,0
0.668834,0,0,0,0
0.670387,0,0,0,0
0.671936,0,0,0,0
0.673485,0,0,0,0
0.675036,0,0,0,0
0.676587,0,0,0,0
0.678137,0,0,0,0
0.679701,0,0,0,0
0.681251,0,0,0,0
0.682802,0,0,0,0
0.684354,0,0,0,0
0.685905,0,0,0,0
0.687452,0,0,0,0
0.689005,0,0,0,0
0.690570,0,0,0,0
0.692119,0,0,0,0
0.693674,0,0,0,0
0.695223,0,0,0,0
0.696775,0,0,0,0
0.698325,0,0,0,0
0.699874,0,0,0,0
0.701353,0,0,0,0
0.702873,0,0,0,0
0.704423,0,0,0,0
0.705971,0,0,0,0
0.707519,0,0,0,0
0.709070,0,0,0,0
0.710619,0,0,0,0
0.712179,0,0,0,0
0.713733,0,0,0,0
0.715281,0,0,0,0
0.716874,0,0,0,0
0.718424,0,0,0,0
0.719970,0,0,0,0
0.721580,0,0,0,0
0.723176,0,0,0,0
0.724727,0,0,0,0
0.726276,0,0,0,0
0.727823,0,0,0,0
0.729372,0,0,0,0
0.730921,0,0,0,0
0.732471,0,0,0,0
0.734077,0,0,0,0
0.735624,0,0,0,0
0.737172,0,0,0,0
0.738722,0,0,0,0
0.740268,0,0,0,0
0.741679,0,0,0,0
0.743197,0,0,0,0
0.744759,0,0,0,0
0.746307,0,0,0,0
0.747853,0,0,0,0
0.749445,0,0,0,0
0.750994,0,0,0,0
0.752544,0,0,0,0
0.754093,0,0,0,0
0.755653,0,0,0,0
0.757202,0,0,0,0
0.758752,0,0,0,0
0.760299,0,0,0,0
0.761990,0,0,0,0
0.763537,0,0,0,0
0.765130,0,0,0,0
0.766693,0,0,0,0
0.768240,0,0,0,0
0.769793,0,0,0,0
0.771340,0,0,0,0
0.772889,0,0,0,0
0.774438,0,0,0,0
0.775985,0,0,0,0
0.777746,0,0,0,0
0.779111,0,0,0,0
0.780514,0,0,0,0
0.782073,0,0,0,0
0.783622,0,0,0,0
0.785170,0,0,0,0
0.786712,0,0,0,0
0.788211,0,0,0,0
0.789661,0,0,0,0
0.791044,0,0,0,0
0.792462,0,0,0,0
0.793844,0,0,0,0
0.795225,0,0,0,0
0.796609,0,0,0,0
0.798125,0,0,0,0
0.799684,0,0,0,0
0.801233,0,0,0,0
0.802783,0,0,0,0
0.804333,0,0,0,0
0.805881,0,0,0,0
0.807429,0,0,0,0
0.808978,0,0,0,0
0.810540,0,0,0,0
0.812086,0,0,0,0
0.813640,0,0,0,0
0.815187,0,0,0,0
0.816737,0,0,0,0
0.818283,0,0,0,0
0.819841,0,0,0,0
0.821312,0,0,0,0
0.822704,0,0,0,0
0.824216,0,0,0,0
0.825768,0,0,0,0
0.827315,0,0,0,0
0.828907,0,0,0,0
0.830455,0,0,0,0
0.831892,0,0,0,0
0.833413,0,0,0,0
0.834963,0,0,0,0
0.836513,0,0,0,0
0.838061,0,0,0,0
0.839607,0,0,0,0
0.841158,0,0,0,0
0.842726,0,0,0,0
0.844274,0,0,0,0
0.845687,0,0,0,0
0.847079,0,0,0,0
0.848597,0,0,0,0
0.850146,0,0,0,0
0.851693,0,0,0,0
0.853254,0,0,0,0
0.854803,0,0,0,0
0.856353,0,0,0,0
0.857969,0,0,0,0
0.859490,0,0,0,0
0.861084,0,0,0,0
0.862632,0,0,0,0
0.864070,0,0,0,0
0.865597,0,0,0,0
0.867143,0,0,0,0
0.868693,0,0,0,0
0.870242,0,0,0,0
0.871789,0,0,0,0
0.873338,0,0,0,0
0.874777,0,0,0,0
0.876296,0,0,0,0
0.877867,0,0,0,0
0.879415,0,0,0,0
0.880965,0,0,0,0
0.882514,0,0,0,0
0.884063,0,0,0,0
0.885629,0,0,0,0
0.887177,0,0,0,0
0.888728,0,0,0,0
0.890277,0,0,0,0
0.891825,0,0,0,0
0.893419,0,0,0,0
0.894968,0,0,0,0
0.896532,0,0,0,0
0.898026,0,0,0,0
0.899582,0,0,0,0
0.901135,0,0,0,0
0.902688,0,0,0,0
0.904237,0,0,0,0
0.905793,0,0,0,0
0.907355,0,0,0,0
0.908952,0,0,0,0
0.910504,0,0,0,0
0.912054,0,0,0,0
0.913605,0,0,0,0
0.915146,0,0,0,0
0.916647,0,0,0,0
0.918094,0,0,0,0
0.919482,0,0,0,0
0.920999,0,0,0,0
0.922550,0,0,0,0
0.924099,0,0,0,0
0.925655,0,0,0,0
0.927204,0,0,0,0
0.928647,0,0,0,0
0.930171,0,0,0,0
0.931723,0,0,0,0
0.933276,0,0,0,0
0.934829,0,0,0,0
0.936384,0,0,0,0
0.937937,0,0,0,0
0.939501,0,0,0,0
0.941102,0,0,0,0
0.942656,0,0,0,0
0.944208,0,0,0,0
0.945767,0,0,0,0
0.947319,0,0,0,0
0.948873,0,0,0,0
0.950439,0,0,0,0
0.951992,0,0,0,0
0.953608,0,0,0,0
0.955160,0,0,0,0
0.956759,0,0,0,0
0.958314,0,0,0,0
0.959866,0,0,0,0
0.961433,0,0,0,0
0.962987,0,0,0,0
0.964541,0,0,0,0
0.966094,0,0,0,0
0.967646,0,0,0,0
0.969201,0,0,0,0
0.970755,0,0,0,0
0.972401,0,0,0,0
0.974059,0,0,0,0
0.975611,0,0,0,0
0.977166,0,0,0,0
0.978592,0,0,0,0
0.980111,0,0,0,0
0.981628,0,0,0,0
0.983071,0,0,0,0
0.984598,0,0,0,0
0.986151,0,0,0,0
0.987705,0,0,0,0
0.989303,0,0,0,0
0.990857,0,0,0,0
0.992414,0,0,0,0
0.993983,0,0,0,0
0.995535,0,0,0,0
0.997090,0,0,0,0
0.998645,0,0,0,0
1.000198,0,0,0,0
1.001758,0,0,0,0
1.003311,0,0,0,0
1.004924,0,0,0,0
1.006479,0,0,0,0
1.008032,0,0,0,0
1.009587,0,0,0,0
1.011132,0,0,0,0
1.012572,0,0,0,0
1.014130,0,0,0,0
1.015699,0,0,0,0
1.017253,0,0,0,0
1.018807,0,0,0,0
1.020361,0,0,0,0
1.021914,0,0,0,0
1.023465,0,0,0,0
1.025022,0,0,0,0
1.026587,0,0,0,0
1.028138,0,0,0,0
1.029718,0,0,0,0
1.031269,0,0,0,0
1.032771,0,0,0,0
1.034323,0,0,0,0
1.035875,0,0,0,0
1.037484,0,0,0,0
1.039038,0,0,0,0
1.040592,0,0,0,0
1.042144,0,0,0,0
1.043696,0,0,0,0
1.045249,0,0,0,0
1.046866,0,0,0,0
1.048467,0,0,0,0
1.050085,0,0,0,0
1.051637,0,0,0,0
1.053233,0,0,0,0
1.054786,0,0,0,0
1.056340,0,0,0,0
1.057894,0,0,0,0
1.059459,0,0,0,0
1.061013,0,0,0,0
1.062566,0,0,0,0
1.064117,0,0,0,0
1.065673,0,0,0,0
1.067119,0,0,0,0
1.068516,0,0,0,0
1.070093,0,0,0,0
1.071655,0,0,0,0
1.073099,0,0,0,0
1.074493,0,0,0,0
1.076008,0,0,0,0
1.077523,0,0,0,0
1.078937,0,0,0,0
1.080571,0,0,0,0
1.082115,0,0,0,0
1.083661,0,0,0,0
1.085129,0,0,0,0
1.086652,0,0,0,0
1.088206,0,0,0,0
1.089766,0,0,0,0
1.091332,0,0,0,0
1.092890,0,0,0,0
1.094479,0,0,0,0
1.096033,0,0,0,0
1.097591,0,0,0,0
1.099145,0,0,0,0
1.100703,0,0,0,0
1.102271,0,0,0,0
1.103823,0,0,0,0
1.105377,0,0,0,0
1.106931,0,0,0,0
1.108485,0,0,0,0
1.110038,0,0,0,0
1.111589,0,0,0,0
1.113027,0,0,0,0
1.114548,0,0,0,0
1.116096,0,0,0,0
1.117651,0,0,0,0
1.119198,0,0,0,0
1.120751,0,0,0,0
1.122301,0,0,0,0
1.123869,0,0,0,0
1.125419,0,0,0,0
1.126970,0,0,0,0
1.128521,0,0,0,0
1.130071,0,0,0,0
1.131620,0,0,0,0
1.133213,0,0,0,0
1.134777,0,0,0,0
1.136329,0,0,0,0
1.137880,0,0,0,0
1.139427,0,0,0,0
1.140978,0,0,0,0
1.142528,0,0,0,0
1.144077,0,0,0,0
1.145520,0,0,0,0
1.147040,0,0,0,0
1.148592,0,0,0,0
1.150187,0,0,0,0
1.151737,0,0,0,0
1.153287,0,0,0,0
1.154838,0,0,0,0
1.156404,0,0,0,0
1.157954,0,0,0,0
1.159503,0,0,0,0
1.161056,0,0,0,0
1.162607,0,0,0,0
1.164155,0,0,0,0
1.165712,0,0,0,0
1.167273,0,0,0,0
1.168826,0,0,0,0
1.170376,0,0,0,0
1.171925,0,0,0,0
1.173476,0,0,0,0
