elapsed_s,TP_RESERVED_84,TP_RESERVED_85,TP_RESERVED_86,TP_RESERVED_87,TP_RESERVED_88,TP_RESERVED_89,TP_RESERVED_90,TP_RESERVED_91,TP_RESERVED_92,TP_RESERVED_93,TP_RESERVED_94,TP_RESERVED_95
0.001111,0,0,0,0,0,0,0,0,0,0,0,0
0.002762,0,0,0,0,0,0,0,0,0,0,0,0
0.004371,0,0,0,0,0,0,0,0,0,0,0,0
0.005978,0,0,0,0,0,0,0,0,0,0,0,0
0.007582,0,0,0,0,0,0,0,0,0,0,0,0
0.009278,0,0,0,0,0,0,0,0,0,0,0,0
0.010889,0,0,0,0,0,0,0,0,0,0,0,0
0.012559,0,0,0,0,0,0,0,0,0,0,0,0
0.014163,0,0,0,0,0,0,0,0,0,0,0,0
0.015872,0,0,0,0,0,0,0,0,0,0,0,0
0.017610,0,0,0,0,0,0,0,0,0,0,0,0
0.019219,0,0,0,0,0,0,0,0,0,0,0,0
0.020929,0,0,0,0,0,0,0,0,0,0,0,0
0.022537,0,0,0,0,0,0,0,0,0,0,0,0
0.024315,0,0,0,0,0,0,0,0,0,0,0,0
0.025931,0,0,0,0,0,0,0,0,0,0,0,0
0.027500,0,0,0,0,0,0,0,0,0,0,0,0
0.029114,0,0,0,0,0,0,0,0,0,0,0,0
0.030717,0,0,0,0,0,0,0,0,0,0,0,0
0.032344,0,0,0,0,0,0,0,0,0,0,0,0
0.033949,0,0,0,0,0,0,0,0,0,0,0,0
0.035551,0,0,0,0,0,0,0,0,0,0,0,0
0.037147,0,0,0,0,0,0,0,0,0,0,0,0
0.038772,0,0,0,0,0,0,0,0,0,0,0,0
0.040375,0,0,0,0,0,0,0,0,0,0,0,0
0.041978,0,0,0,0,0,0,0,0,0,0,0,0
0.043593,0,0,0,0,0,0,0,0,0,0,0,0
0.045267,0,0,0,0,0,0,0,0,0,0,0,0
0.046846,0,0,0,0,0,0,0,0,0,0,0,0
0.048425,0,0,0,0,0,0,0,0,0,0,0,0
0.050003,0,0,0,0,0,0,0,0,0,0,0,0
0.051583,0,0,0,0,0,0,0,0,0,0,0,0
0.053161,0,0,0,0,0,0,0,0,0,0,0,0
0.054761,0,0,0,0,0,0,0,0,0,0,0,0
0.056341,0,0,0,0,0,0,0,0,0,0,0,0
0.057921,0,0,0,0,0,0,0,0,0,0,0,0
0.059500,0,0,0,0,0,0,0,0,0,0,0,0
0.061140,0,0,0,0,0,0,0,0,0,0,0,0
0.062777,0,0,0,0,0,0,0,0,0,0,0,0
0.064404,0,0,0,0,0,0,0,0,0,0,0,0
0.065921,0,0,0,0,0,0,0,0,0,0,0,0
0.067322,0,0,0,0,0,0,0,0,0,0,0,0
0.068855,0,0,0,0,0,0,0,0,0,0,0,0
0.070258,0,0,0,0,0,0,0,0,0,0,0,0
0.071771,0,0,0,0,0,0,0,0,0,0,0,0
0.073284,0,0,0,0,0,0,0,0,0,0,0,0
0.074796,0,0,0,0,0,0,0,0,0,0,0,0
0.076334,0,0,0,0,0,0,0,0,0,0,0,0
0.077786,0,0,0,0,0,0,0,0,0,0,0,0
0.079163,0,0,0,0,0,0,0,0,0,0,0,0
0.080675,0,0,0,0,0,0,0,0,0,0,0,0
0.081978,0,0,0,0,0,0,0,0,0,0,0,0
0.083377,0,0,0,0,0,0,0,0,0,0,0,0
0.084813,0,0,0,0,0,0,0,0,0,0,0,0
0.086212,0,0,0,0,0,0,0,0,0,0,0,0
0.087616,0,0,0,0,0,0,0,0,0,0,0,0
0.089013,0,0,0,0,0,0,0,0,0,0,0,0
0.090410,0,0,0,0,0,0,0,0,0,0,0,0
0.091805,0,0,0,0,0,0,0,0,0,0,0,0
0.093209,0,0,0,0,0,0,0,0,0,0,0,0
0.094604,0,0,0,0,0,0,0,0,0,0,0,0
0.096052,0,0,0,0,0,0,0,0,0,0,0,0
0.097517,0,0,0,0,0,0,0,0,0,0,0,0
0.098873,0,0,0,0,0,0,0,0,0,0,0,0
0.100337,0,0,0,0,0,0,0,0,0,0,0,0
0.101803,0,0,0,0,0,0,0,0,0,0,0,0
0.103267,0,0,0,0,0,0,0,0,0,0,0,0
0.104782,0,0,0,0,0,0,0,0,0,0,0,0
0.106249,0,0,0,0,0,0,0,0,0,0,0,0
0.107719,0,0,0,0,0,0,0,0,0,0,0,0
0.108885,0,0,0,0,0,0,0,0,0,0,0,0
0.110052,0,0,0,0,0,0,0,0,0,0,0,0
0.111219,0,0,0,0,0,0,0,0,0,0,0,0
0.112387,0,0,0,0,0,0,0,0,0,0,0,0
0.113553,0,0,0,0,0,0,0,0,0,0,0,0
0.114719,0,0,0,0,0,0,0,0,0,0,0,0
0.115885,0,0,0,0,0,0,0,0,0,0,0,0
0.117052,0,0,0,0,0,0,0,0,0,0,0,0
0.118218,0,0,0,0,0,0,0,0,0,0,0,0
0.119384,0,0,0,0,0,0,0,0,0,0,0,0
0.120600,0,0,0,0,0,0,0,0,0,0,0,0
0.121768,0,0,0,0,0,0,0,0,0,0,0,0
0.122934,0,0,0,0,0,0,0,0,0,0,0,0
0.124101,0,0,0,0,0,0,0,0,0,0,0,0
0.125351,0,0,0,0,0,0,0,0,0,0,0,0
0.126742,0,0,0,0,0,0,0,0,0,0,0,0
0.128121,0,0,0,0,0,0,0,0,0,0,0,0
0.129503,0,0,0,0,0,0,0,0,0,0,0,0
0.130883,0,0,0,0,0,0,0,0,0,0,0,0
0.132264,0,0,0,0,0,0,0,0,0,0,0,0
0.133644,0,0,0,0,0,0,0,0,0,0,0,0
0.135025,0,0,0,0,0,0,0,0,0,0,0,0
0.136419,0,0,0,0,0,0,0,0,0,0,0,0
0.137800,0,0,0,0,0,0,0,0,0,0,0,0
0.139181,0,0,0,0,0,0,0,0,0,0,0,0
0.140608,0,0,0,0,0,0,0,0,0,0,0,0
0.141962,0,0,0,0,0,0,0,0,0,0,0,0
0.143313,0,0,0,0,0,0,0,0,0,0,0,0
0.144664,0,0,0,0,0,0,0,0,0,0,0,0
0.146015,0,0,0,0,0,0,0,0,0,0,0,0
0.147376,0,0,0,0,0,0,0,0,0,0,0,0
0.148775,0,0,0,0,0,0,0,0,0,0,0,0
0.150133,0,0,0,0,0,0,0,0,0,0,0,0
0.151483,0,0,0,0,0,0,0,0,0,0,0,0
0.152923,0,0,0,0,0,0,0,0,0,0,0,0
0.154274,0,0,0,0,0,0,0,0,0,0,0,0
0.155623,0,0,0,0,0,0,0,0,0,0,0,0
0.156978,0,0,0,0,0,0,0,0,0,0,0,0
0.158320,0,0,0,0,0,0,0,0,0,0,0,0
0.159649,0,0,0,0,0,0,0,0,0,0,0,0
0.160982,0,0,0,0,0,0,0,0,0,0,0,0
0.162314,0,0,0,0,0,0,0,0,0,0,0,0
0.163647,0,0,0,0,0,0,0,0,0,0,0,0
0.165019,0,0,0,0,0,0,0,0,0,0,0,0
0.166359,0,0,0,0,0,0,0,0,0,0,0,0
0.167689,0,0,0,0,0,0,0,0,0,0,0,0
0.169170,0,0,0,0,0,0,0,0,0,0,0,0
0.170512,0,0,0,0,0,0,0,0,0,0,0,0
0.171847,0,0,0,0,0,0,0,0,0,0,0,0
0.173191,0,0,0,0,0,0,0,0,0,0,0,0
0.174590,0,0,0,0,0,0,0,0,0,0,0,0
0.177722,0,0,0,0,0,0,0,0,0,0,0,0
0.179106,0,0,0,0,0,0,0,0,0,0,0,0
0.180494,0,0,0,0,0,0,0,0,0,0,0,0
0.181873,0,0,0,0,0,0,0,0,0,0,0,0
0.183277,0,0,0,0,0,0,0,0,0,0,0,0
0.184656,0,0,0,0,0,0,0,0,0,0,0,0
0.186035,0,0,0,0,0,0,0,0,0,0,0,0
