elapsed_s,TP_RESERVED_120,TP_RESERVED_121,TP_RESERVED_122,TP_RESERVED_123,TP_RESERVED_124,TP_RESERVED_125,TP_RESERVED_126,TP_RESERVED_127,TP_FORMAT_DECOMP_BILINEAR,TP_PACKED_POINT_BOTH_VALID_FP16,TP_PACKED_POINT_SINGLE_VALID_FP16,TP_PACKED_POINT_BOTH_VALID_FP32
0.001110,0,0,0,0,0,0,0,0,0,0,0,0
0.002958,0,0,0,0,0,0,0,0,0,0,0,0
0.004697,0,0,0,0,0,0,0,0,0,0,0,0
0.006342,0,0,0,0,0,0,0,0,0,0,0,0
0.008029,0,0,0,0,0,0,0,0,0,0,0,0
0.009601,0,0,0,0,0,0,0,0,0,0,0,0
0.011341,0,0,0,0,0,0,0,0,0,0,0,0
0.013000,0,0,0,0,0,0,0,0,0,0,0,0
0.014655,0,0,0,0,0,0,0,0,0,0,0,0
0.016276,0,0,0,0,0,0,0,0,0,0,0,0
0.017885,0,0,0,0,0,0,0,0,0,0,0,0
0.019447,0,0,0,0,0,0,0,0,0,0,0,0
0.020975,0,0,0,0,0,0,0,0,0,0,0,0
0.022614,0,0,0,0,0,0,0,0,0,0,0,0
0.024148,0,0,0,0,0,0,0,0,0,0,0,0
0.025774,0,0,0,0,0,0,0,0,0,0,0,0
0.027372,0,0,0,0,0,0,0,0,0,0,0,0
0.028940,0,0,0,0,0,0,0,0,0,0,0,0
0.030574,0,0,0,0,0,0,0,0,0,0,0,0
0.032213,0,0,0,0,0,0,0,0,0,0,0,0
0.033842,0,0,0,0,0,0,0,0,0,0,0,0
0.035243,0,0,0,0,0,0,0,0,0,0,0,0
0.036644,0,0,0,0,0,0,0,0,0,0,0,0
0.038060,0,0,0,0,0,0,0,0,0,0,0,0
0.039459,0,0,0,0,0,0,0,0,0,0,0,0
0.040861,0,0,0,0,0,0,0,0,0,0,0,0
0.042318,0,0,0,0,0,0,0,0,0,0,0,0
0.043706,0,0,0,0,0,0,0,0,0,0,0,0
0.045093,0,0,0,0,0,0,0,0,0,0,0,0
0.046528,0,0,0,0,0,0,0,0,0,0,0,0
0.047917,0,0,0,0,0,0,0,0,0,0,0,0
0.049318,0,0,0,0,0,0,0,0,0,0,0,0
0.050785,0,0,0,0,0,0,0,0,0,0,0,0
0.052272,0,0,0,0,0,0,0,0,0,0,0,0
0.053874,0,0,0,0,0,0,0,0,0,0,0,0
0.055326,0,0,0,0,0,0,0,0,0,0,0,0
0.056726,0,0,0,0,0,0,0,0,0,0,0,0
0.058116,0,0,0,0,0,0,0,0,0,0,0,0
0.059503,0,0,0,0,0,0,0,0,0,0,0,0
0.060886,0,0,0,0,0,0,0,0,0,0,0,0
0.062435,0,0,0,0,0,0,0,0,0,0,0,0
0.063685,0,0,0,0,0,0,0,0,0,0,0,0
0.065071,0,0,0,0,0,0,0,0,0,0,0,0
0.066644,0,0,0,0,0,0,0,0,0,0,0,0
0.068086,0,0,0,0,0,0,0,0,0,0,0,0
0.069484,0,0,0,0,0,0,0,0,0,0,0,0
0.070953,0,0,0,0,0,0,0,0,0,0,0,0
0.072416,0,0,0,0,0,0,0,0,0,0,0,0
0.076418,0,0,0,0,0,0,0,0,0,0,0,0
0.077837,0,0,0,0,0,0,0,0,0,0,0,0
0.079130,0,0,0,0,0,0,0,0,0,0,0,0
0.080376,0,0,0,0,0,0,0,0,0,0,0,0
0.081679,0,0,0,0,0,0,0,0,0,0,0,0
0.082966,0,0,0,0,0,0,0,0,0,0,0,0
0.084249,0,0,0,0,0,0,0,0,0,0,0,0
0.085533,0,0,0,0,0,0,0,0,0,0,0,0
0.086899,0,0,0,0,0,0,0,0,0,0,0,0
0.088186,0,0,0,0,0,0,0,0,0,0,0,0
0.089477,0,0,0,0,0,0,0,0,0,0,0,0
0.090763,0,0,0,0,0,0,0,0,0,0,0,0
0.092205,0,0,0,0,0,0,0,0,0,0,0,0
0.093794,0,0,0,0,0,0,0,0,0,0,0,0
0.095245,0,0,0,0,0,0,0,0,0,0,0,0
0.096685,0,0,0,0,0,0,0,0,0,0,0,0
0.098116,0,0,0,0,0,0,0,0,0,0,0,0
0.099548,0,0,0,0,0,0,0,0,0,0,0,0
0.100978,0,0,0,0,0,0,0,0,0,0,0,0
0.102493,0,0,0,0,0,0,0,0,0,0,0,0
0.103926,0,0,0,0,0,0,0,0,0,0,0,0
0.105363,0,0,0,0,0,0,0,0,0,0,0,0
0.110559,0,0,0,0,0,0,0,0,0,0,0,0
0.111984,0,0,0,0,0,0,0,0,0,0,0,0
0.113510,0,0,0,0,0,0,0,0,0,0,0,0
0.114952,0,0,0,0,0,0,0,0,0,0,0,0
0.116342,0,0,0,0,0,0,0,0,0,0,0,0
0.117787,0,0,0,0,0,0,0,0,0,0,0,0
0.119215,0,0,0,0,0,0,0,0,0,0,0,0
0.120641,0,0,0,0,0,0,0,0,0,0,0,0
0.122067,0,0,0,0,0,0,0,0,0,0,0,0
0.123502,0,0,0,0,0,0,0,0,0,0,0,0
0.124927,0,0,0,0,0,0,0,0,0,0,0,0
0.126532,0,0,0,0,0,0,0,0,0,0,0,0
0.127956,0,0,0,0,0,0,0,0,0,0,0,0
0.129381,0,0,0,0,0,0,0,0,0,0,0,0
0.130811,0,0,0,0,0,0,0,0,0,0,0,0
0.132241,0,0,0,0,0,0,0,0,0,0,0,0
0.133717,0,0,0,0,0,0,0,0,0,0,0,0
0.135147,0,0,0,0,0,0,0,0,0,0,0,0
0.136576,0,0,0,0,0,0,0,0,0,0,0,0
0.138008,0,0,0,0,0,0,0,0,0,0,0,0
0.139439,0,0,0,0,0,0,0,0,0,0,0,0
0.140868,0,0,0,0,0,0,0,0,0,0,0,0
0.142468,0,0,0,0,0,0,0,0,0,0,0,0
0.144078,0,0,0,0,0,0,0,0,0,0,0,0
0.145674,0,0,0,0,0,0,0,0,0,0,0,0
0.147269,0,0,0,0,0,0,0,0,0,0,0,0
0.148863,0,0,0,0,0,0,0,0,0,0,0,0
0.150374,0,0,0,0,0,0,0,0,0,0,0,0
0.151939,0,0,0,0,0,0,0,0,0,0,0,0
0.153535,0,0,0,0,0,0,0,0,0,0,0,0
0.155019,0,0,0,0,0,0,0,0,0,0,0,0
0.156583,0,0,0,0,0,0,0,0,0,0,0,0
0.158223,0,0,0,0,0,0,0,0,0,0,0,0
0.159818,0,0,0,0,0,0,0,0,0,0,0,0
0.161415,0,0,0,0,0,0,0,0,0,0,0,0
0.163010,0,0,0,0,0,0,0,0,0,0,0,0
0.164604,0,0,0,0,0,0,0,0,0,0,0,0
0.166256,0,0,0,0,0,0,0,0,0,0,0,0
0.167851,0,0,0,0,0,0,0,0,0,0,0,0
0.169447,0,0,0,0,0,0,0,0,0,0,0,0
0.171044,0,0,0,0,0,0,0,0,0,0,0,0
0.172638,0,0,0,0,0,0,0,0,0,0,0,0
0.174134,0,0,0,0,0,0,0,0,0,0,0,0
