elapsed_s,TP_RESERVED_72,TP_RESERVED_73,TP_RESERVED_74,TP_RESERVED_75,TP_RESERVED_76,TP_RESERVED_77,TP_RESERVED_78,TP_RESERVED_79,TP_RESERVED_80,TP_RESERVED_81,TP_RESERVED_82,TP_RESERVED_83
0.001095,0,0,0,0,0,0,0,0,0,0,0,0
0.002617,0,0,0,0,0,0,0,0,0,0,0,0
0.004154,0,0,0,0,0,0,0,0,0,0,0,0
0.005645,0,0,0,0,0,0,0,0,0,0,0,0
0.007134,0,0,0,0,0,0,0,0,0,0,0,0
0.008623,0,0,0,0,0,0,0,0,0,0,0,0
0.010121,0,0,0,0,0,0,0,0,0,0,0,0
0.011690,0,0,0,0,0,0,0,0,0,0,0,0
0.013180,0,0,0,0,0,0,0,0,0,0,0,0
0.014743,0,0,0,0,0,0,0,0,0,0,0,0
0.016231,0,0,0,0,0,0,0,0,0,0,0,0
0.017742,0,0,0,0,0,0,0,0,0,0,0,0
0.019356,0,0,0,0,0,0,0,0,0,0,0,0
0.020798,0,0,0,0,0,0,0,0,0,0,0,0
0.022267,0,0,0,0,0,0,0,0,0,0,0,0
0.023747,0,0,0,0,0,0,0,0,0,0,0,0
0.025166,0,0,0,0,0,0,0,0,0,0,0,0
0.026584,0,0,0,0,0,0,0,0,0,0,0,0
0.028013,0,0,0,0,0,0,0,0,0,0,0,0
0.029431,0,0,0,0,0,0,0,0,0,0,0,0
0.030909,0,0,0,0,0,0,0,0,0,0,0,0
0.032333,0,0,0,0,0,0,0,0,0,0,0,0
0.033748,0,0,0,0,0,0,0,0,0,0,0,0
0.035217,0,0,0,0,0,0,0,0,0,0,0,0
0.036611,0,0,0,0,0,0,0,0,0,0,0,0
0.038007,0,0,0,0,0,0,0,0,0,0,0,0
0.039451,0,0,0,0,0,0,0,0,0,0,0,0
0.040876,0,0,0,0,0,0,0,0,0,0,0,0
0.042277,0,0,0,0,0,0,0,0,0,0,0,0
0.043688,0,0,0,0,0,0,0,0,0,0,0,0
0.045085,0,0,0,0,0,0,0,0,0,0,0,0
0.046569,0,0,0,0,0,0,0,0,0,0,0,0
0.047995,0,0,0,0,0,0,0,0,0,0,0,0
0.049395,0,0,0,0,0,0,0,0,0,0,0,0
0.050799,0,0,0,0,0,0,0,0,0,0,0,0
0.052265,0,0,0,0,0,0,0,0,0,0,0,0
0.053755,0,0,0,0,0,0,0,0,0,0,0,0
0.055273,0,0,0,0,0,0,0,0,0,0,0,0
0.056766,0,0,0,0,0,0,0,0,0,0,0,0
0.058234,0,0,0,0,0,0,0,0,0,0,0,0
0.059783,0,0,0,0,0,0,0,0,0,0,0,0
0.061252,0,0,0,0,0,0,0,0,0,0,0,0
0.062799,0,0,0,0,0,0,0,0,0,0,0,0
0.064211,0,0,0,0,0,0,0,0,0,0,0,0
0.065610,0,0,0,0,0,0,0,0,0,0,0,0
0.067065,0,0,0,0,0,0,0,0,0,0,0,0
0.068405,0,0,0,0,0,0,0,0,0,0,0,0
0.069740,0,0,0,0,0,0,0,0,0,0,0,0
0.071088,0,0,0,0,0,0,0,0,0,0,0,0
0.072426,0,0,0,0,0,0,0,0,0,0,0,0
0.073778,0,0,0,0,0,0,0,0,0,0,0,0
0.075111,0,0,0,0,0,0,0,0,0,0,0,0
0.076446,0,0,0,0,0,0,0,0,0,0,0,0
0.077786,0,0,0,0,0,0,0,0,0,0,0,0
0.079127,0,0,0,0,0,0,0,0,0,0,0,0
0.080560,0,0,0,0,0,0,0,0,0,0,0,0
0.081838,0,0,0,0,0,0,0,0,0,0,0,0
0.083300,0,0,0,0,0,0,0,0,0,0,0,0
0.084764,0,0,0,0,0,0,0,0,0,0,0,0
0.086212,0,0,0,0,0,0,0,0,0,0,0,0
0.087718,0,0,0,0,0,0,0,0,0,0,0,0
0.089168,0,0,0,0,0,0,0,0,0,0,0,0
0.090613,0,0,0,0,0,0,0,0,0,0,0,0
0.092060,0,0,0,0,0,0,0,0,0,0,0,0
0.093504,0,0,0,0,0,0,0,0,0,0,0,0
0.094740,0,0,0,0,0,0,0,0,0,0,0,0
0.095978,0,0,0,0,0,0,0,0,0,0,0,0
0.097215,0,0,0,0,0,0,0,0,0,0,0,0
0.098453,0,0,0,0,0,0,0,0,0,0,0,0
0.099691,0,0,0,0,0,0,0,0,0,0,0,0
0.100927,0,0,0,0,0,0,0,0,0,0,0,0
0.102165,0,0,0,0,0,0,0,0,0,0,0,0
0.103402,0,0,0,0,0,0,0,0,0,0,0,0
0.104640,0,0,0,0,0,0,0,0,0,0,0,0
0.105878,0,0,0,0,0,0,0,0,0,0,0,0
0.107119,0,0,0,0,0,0,0,0,0,0,0,0
0.108357,0,0,0,0,0,0,0,0,0,0,0,0
0.109594,0,0,0,0,0,0,0,0,0,0,0,0
0.110994,0,0,0,0,0,0,0,0,0,0,0,0
0.112514,0,0,0,0,0,0,0,0,0,0,0,0
0.113907,0,0,0,0,0,0,0,0,0,0,0,0
0.115319,0,0,0,0,0,0,0,0,0,0,0,0
0.116643,0,0,0,0,0,0,0,0,0,0,0,0
0.117966,0,0,0,0,0,0,0,0,0,0,0,0
0.119289,0,0,0,0,0,0,0,0,0,0,0,0
0.120611,0,0,0,0,0,0,0,0,0,0,0,0
0.121941,0,0,0,0,0,0,0,0,0,0,0,0
0.123263,0,0,0,0,0,0,0,0,0,0,0,0
0.124636,0,0,0,0,0,0,0,0,0,0,0,0
0.125973,0,0,0,0,0,0,0,0,0,0,0,0
0.127295,0,0,0,0,0,0,0,0,0,0,0,0
0.128617,0,0,0,0,0,0,0,0,0,0,0,0
0.129940,0,0,0,0,0,0,0,0,0,0,0,0
0.131257,0,0,0,0,0,0,0,0,0,0,0,0
0.132571,0,0,0,0,0,0,0,0,0,0,0,0
0.133877,0,0,0,0,0,0,0,0,0,0,0,0
0.135184,0,0,0,0,0,0,0,0,0,0,0,0
0.136495,0,0,0,0,0,0,0,0,0,0,0,0
0.137804,0,0,0,0,0,0,0,0,0,0,0,0
0.139112,0,0,0,0,0,0,0,0,0,0,0,0
0.140495,0,0,0,0,0,0,0,0,0,0,0,0
0.141809,0,0,0,0,0,0,0,0,0,0,0,0
0.143124,0,0,0,0,0,0,0,0,0,0,0,0
0.144433,0,0,0,0,0,0,0,0,0,0,0,0
0.145741,0,0,0,0,0,0,0,0,0,0,0,0
0.147058,0,0,0,0,0,0,0,0,0,0,0,0
