elapsed_s,VPC_BE_PS_BUSY_CYCLES,VPC_BE_PS_WORKING_CYCLES,VPC_BE_STALL_CYCLES_CCHE,VPC_BE_STARVE_CYCLES_CCHE,VPC_BE_LM_FULL_WAIT_FOR_INTP_END,VPC_BE_CCHE_REQBUF_FULL
0.609425,0,0,0,8356842,0,0
0.610692,0,0,0,8368086,0,0
0.611959,0,0,0,8356122,0,0
0.613225,0,0,0,8354274,0,0
0.614491,0,0,0,8355180,0,0
0.615759,0,0,0,8361768,0,0
0.617033,0,0,0,8413320,0,0
0.618298,0,0,0,8349768,0,0
0.619600,0,0,0,8597064,0,0
0.620867,0,0,0,8351376,0,0
0.622132,0,0,0,8352708,0,0
0.623399,0,0,0,8363976,0,0
0.624666,0,0,0,8363580,0,0
0.625932,0,0,0,8354118,0,0
0.627208,0,0,0,8422650,0,0
0.628474,0,0,0,8355858,0,0
0.629739,0,0,0,8349114,0,0
0.631006,0,0,0,8350116,0,0
0.632268,0,0,0,8327976,0,0
0.633530,0,0,0,8322444,0,0
0.635048,0,0,0,10266144,0,0
0.636348,0,0,0,8351430,0,0
0.637622,0,0,0,8405988,0,0
0.638889,0,0,0,8359014,0,0
0.640155,0,0,0,8359098,0,0
0.641419,0,0,0,8341158,0,0
0.642683,0,0,0,8356392,0,0
0.643950,0,0,0,8345454,0,0
0.645214,0,0,0,8349288,0,0
0.646479,0,0,0,8344512,0,0
0.647752,0,0,0,8406750,0,0
0.649045,0,0,0,8606028,0,0
0.650988,0,0,0,13028406,0,0
0.652300,0,0,0,8377224,0,0
0.653580,0,0,0,8461050,0,0
0.654850,0,0,0,8374092,0,0
0.656117,0,0,0,8356548,0,0
0.657381,0,0,0,8340384,0,0
0.658654,0,0,0,8417190,0,0
0.659921,0,0,0,8347512,0,0
0.661185,0,0,0,8344602,0,0
0.662449,0,0,0,8345376,0,0
0.663715,0,0,0,8354376,0,0
0.664980,0,0,0,8344230,0,0
0.666244,0,0,0,8341350,0,0
0.667544,0,0,0,8581170,0,0
0.668817,0,0,0,8410128,0,0
0.670082,0,0,0,8342142,0,0
0.671348,0,0,0,8354280,0,0
0.672684,0,0,0,8889576,0,0
0.673963,0,0,0,8364408,0,0
0.675228,0,0,0,8357988,0,0
0.676493,0,0,0,8350032,0,0
0.677886,0,0,0,9356868,0,0
0.679330,0,0,0,12785064,0,0
0.681128,0,0,0,8484042,0,0
0.682402,0,0,0,8386530,0,0
0.683716,0,0,0,8676726,0,0
0.684985,0,0,0,8370108,0,0
0.686253,0,0,0,8355516,0,0
0.687521,0,0,0,8379720,0,0
0.688789,0,0,0,8360238,0,0
0.690067,0,0,0,8443716,0,0
0.691360,0,0,0,8667024,0,0
0.692788,0,0,0,9441324,0,0
0.694218,0,0,0,9437994,0,0
0.695526,0,0,0,8496780,0,0
0.696800,0,0,0,8391138,0,0
0.698068,0,0,0,8369586,0,0
0.699381,0,0,0,8655234,0,0
0.700660,0,0,0,8436024,0,0
0.701926,0,0,0,8354004,0,0
0.703191,0,0,0,8355618,0,0
0.704456,0,0,0,8354364,0,0
0.705722,0,0,0,8350152,0,0
0.706988,0,0,0,8354550,0,0
0.708252,0,0,0,8334018,0,0
0.709515,0,0,0,8343438,0,0
0.710790,0,0,0,8418540,0,0
0.712055,0,0,0,8351622,0,0
0.713320,0,0,0,8340480,0,0
0.714583,0,0,0,8755896,0,0
0.715949,0,0,0,8603400,0,0
0.717214,0,0,0,8348490,0,0
0.718478,0,0,0,8345136,0,0
0.719745,0,0,0,8356122,0,0
0.721020,0,0,0,8413692,0,0
0.722284,0,0,0,8342922,0,0
0.723550,0,0,0,8358930,0,0
0.724815,0,0,0,8346468,0,0
0.726079,0,0,0,8344500,0,0
0.727345,0,0,0,8357340,0,0
0.728610,0,0,0,8347422,0,0
0.729874,0,0,0,8341602,0,0
0.731182,0,0,0,8635440,0,0
0.732447,0,0,0,8345562,0,0
0.733711,0,0,0,8344164,0,0
0.734977,0,0,0,8360652,0,0
0.736243,0,0,0,8341608,0,0
0.737506,0,0,0,8343864,0,0
0.738772,0,0,0,8354712,0,0
0.740037,0,0,0,8348826,0,0
0.741309,0,0,0,8399520,0,0
0.742573,0,0,0,8328828,0,0
0.743883,0,0,0,8662650,0,0
0.745149,0,0,0,8346252,0,0
0.746413,0,0,0,8341080,0,0
0.747712,0,0,0,8582202,0,0
0.748978,0,0,0,8347050,0,0
0.750242,0,0,0,8339424,0,0
0.751515,0,0,0,8411736,0,0
0.752781,0,0,0,8347056,0,0
0.754045,0,0,0,8346306,0,0
0.755311,0,0,0,8354700,0,0
0.756575,0,0,0,8338788,0,0
0.757844,0,0,0,8408202,0,0
0.759116,0,0,0,8375328,0,0
0.760510,0,0,0,9356070,0,0
0.761827,0,0,0,8554290,0,0
0.763104,0,0,0,8423280,0,0
0.764375,0,0,0,8378976,0,0
0.765643,0,0,0,8363100,0,0
0.766912,0,0,0,8374602,0,0
0.768178,0,0,0,8357346,0,0
0.769444,0,0,0,8352966,0,0
0.770710,0,0,0,8369436,0,0
0.772028,0,0,0,8691288,0,0
0.773295,0,0,0,8358504,0,0
0.774561,0,0,0,8355972,0,0
0.775908,0,0,0,8896176,0,0
0.777175,0,0,0,8355594,0,0
0.778441,0,0,0,8351358,0,0
0.779745,0,0,0,8614608,0,0
0.781012,0,0,0,8362470,0,0
0.782287,0,0,0,8407854,0,0
0.783555,0,0,0,8368806,0,0
0.784821,0,0,0,8362722,0,0
0.786088,0,0,0,8351634,0,0
0.787355,0,0,0,8365380,0,0
0.788621,0,0,0,8359536,0,0
0.789887,0,0,0,8350068,0,0
0.791154,0,0,0,8364126,0,0
0.792428,0,0,0,8410794,0,0
0.793694,0,0,0,8353656,0,0
0.794961,0,0,0,8363772,0,0
0.796228,0,0,0,8362206,0,0
0.797494,0,0,0,8353482,0,0
0.798760,0,0,0,8363190,0,0
0.800027,0,0,0,8356296,0,0
0.801292,0,0,0,8348478,0,0
0.802566,0,0,0,8407860,0,0
0.803878,0,0,0,8651820,0,0
0.805140,0,0,0,8329818,0,0
0.806402,0,0,0,8321016,0,0
0.807666,0,0,0,8359554,0,0
0.808932,0,0,0,8357238,0,0
0.810199,0,0,0,8356776,0,0
0.811501,0,0,0,8601276,0,0
0.812776,0,0,0,8414202,0,0
0.814043,0,0,0,8356230,0,0
0.815310,0,0,0,8366052,0,0
0.816583,0,0,0,8416416,0,0
0.817852,0,0,0,8359206,0,0
0.819120,0,0,0,8367048,0,0
0.820386,0,0,0,8355324,0,0
0.821652,0,0,0,8354706,0,0
0.822928,0,0,0,8427078,0,0
0.824194,0,0,0,8354094,0,0
0.825459,0,0,0,8346192,0,0
0.826725,0,0,0,8481366,0,0
0.828181,0,0,0,9638886,0,0
0.829608,0,0,0,9426390,0,0
0.831040,0,0,0,9452784,0,0
0.832346,0,0,0,8479146,0,0
0.833634,0,0,0,8483904,0,0
0.834905,0,0,0,8391576,0,0
0.836173,0,0,0,8361672,0,0
0.837439,0,0,0,8360604,0,0
0.838706,0,0,0,8368626,0,0
0.839975,0,0,0,8362044,0,0
0.841241,0,0,0,8354610,0,0
0.842507,0,0,0,8357706,0,0
0.843796,0,0,0,8524038,0,0
0.845066,0,0,0,8366160,0,0
0.846333,0,0,0,8357652,0,0
0.847601,0,0,0,8375292,0,0
0.848868,0,0,0,8356128,0,0
0.850133,0,0,0,8352432,0,0
0.851401,0,0,0,8364564,0,0
0.852667,0,0,0,8358768,0,0
0.853942,0,0,0,8417628,0,0
0.855210,0,0,0,8363436,0,0
0.856476,0,0,0,8357118,0,0
0.857741,0,0,0,8355486,0,0
0.859010,0,0,0,8624790,0,0
0.860315,0,0,0,8357430,0,0
0.861581,0,0,0,8353680,0,0
0.862848,0,0,0,8362638,0,0
0.864122,0,0,0,8411034,0,0
0.865388,0,0,0,8355234,0,0
0.866654,0,0,0,8364324,0,0
0.867922,0,0,0,8357700,0,0
0.869187,0,0,0,8349372,0,0
0.870452,0,0,0,8351208,0,0
0.871720,0,0,0,8368704,0,0
0.872986,0,0,0,8353110,0,0
0.874259,0,0,0,8400756,0,0
0.875560,0,0,0,8592666,0,0
0.876825,0,0,0,8358330,0,0
0.878093,0,0,0,8353662,0,0
0.879360,0,0,0,8368884,0,0
0.880624,0,0,0,8335098,0,0
0.881889,0,0,0,8355870,0,0
0.883183,0,0,0,8557368,0,0
0.884590,0,0,0,9421902,0,0
0.886019,0,0,0,9434568,0,0
0.887327,0,0,0,8497014,0,0
0.888601,0,0,0,8394954,0,0
0.889870,0,0,0,8364900,0,0
0.891181,0,0,0,8658504,0,0
0.892448,0,0,0,8361918,0,0
0.893714,0,0,0,8352294,0,0
0.894997,0,0,0,8463744,0,0
0.896263,0,0,0,8358912,0,0
0.897529,0,0,0,8353602,0,0
0.899937,0,0,0,17466318,0,0
0.901497,0,0,0,8782386,0,0
0.902808,0,0,0,8588190,0,0
0.904073,0,0,0,8344134,0,0
0.905346,0,0,0,8404974,0,0
0.906610,0,0,0,8882748,0,0
0.908000,0,0,0,8632968,0,0
0.909263,0,0,0,8333940,0,0
0.910525,0,0,0,8330076,0,0
0.911787,0,0,0,8327904,0,0
0.913347,0,0,0,10454292,0,0
0.914647,0,0,0,9147966,0,0
0.916028,0,0,0,8398950,0,0
0.917295,0,0,0,8354124,0,0
0.918559,0,0,0,8344146,0,0
0.919946,0,0,0,9149436,0,0
