elapsed_s,RAS_STARVE_CYCLES_TSE,RAS_SUPER_TILES,RAS_8X4_TILES,RAS_MASKGEN_ACTIVE
0.771741,12741,0,0,0
0.773290,12942,0,0,0
0.774668,12948,0,0,0
0.776059,12894,0,0,0
0.777576,12879,0,0,0
0.779126,12861,0,0,0
0.780674,12834,0,0,0
0.782224,12951,0,0,0
0.783774,12924,0,0,0
0.785468,12831,0,0,0
0.786892,13248,0,0,0
0.788282,13005,0,0,0
0.789801,12987,0,0,0
0.791351,12894,0,0,0
0.792898,13020,0,0,0
0.794447,12942,0,0,0
0.796011,13092,0,0,0
0.797562,12960,0,0,0
0.799112,12972,0,0,0
0.800661,12960,0,0,0
0.802212,12813,0,0,0
0.803762,12870,0,0,0
0.805311,12936,0,0,0
0.806908,12879,0,0,0
0.808457,12939,0,0,0
0.810008,12969,0,0,0
0.811559,12876,0,0,0
0.813107,13011,0,0,0
0.814662,12855,0,0,0
0.816209,12984,0,0,0
0.817816,12813,0,0,0
0.819367,12957,0,0,0
0.820914,12999,0,0,0
0.822464,12924,0,0,0
0.824014,12861,0,0,0
0.825567,12993,0,0,0
0.827118,12927,0,0,0
0.828680,12870,0,0,0
0.830231,12912,0,0,0
0.831782,12879,0,0,0
0.833463,12852,0,0,0
0.834887,12825,0,0,0
0.836276,12873,0,0,0
0.837793,12888,0,0,0
0.839356,12933,0,0,0
0.840905,12993,0,0,0
0.842455,13398,0,0,0
0.844007,12918,0,0,0
0.845559,12966,0,0,0
0.847107,12978,0,0,0
0.848654,12843,0,0,0
0.850396,12864,0,0,0
0.851948,12858,0,0,0
0.853502,12957,0,0,0
0.855055,12867,0,0,0
0.856605,12882,0,0,0
0.858159,12753,0,0,0
0.859713,13377,0,0,0
0.861275,12996,0,0,0
0.862826,12963,0,0,0
0.864366,12951,0,0,0
0.865786,13215,0,0,0
0.867306,12930,0,0,0
0.868854,13056,0,0,0
0.870403,13008,0,0,0
